phase,run_phase,pair_id,triplet_id,target_dataset,hparam_id,seed,transfer_mode,freeze_policy,loaded_tensors,init_changed_tensors,train_changed_tensors,trainable_loaded_tensors,prefix_resolution,test_mrr20,baseline_test_mrr20,gain_vs_native,result_path
freeze,AI502_P2_FREEZE_lastfm_to_kuairec_shared_4_feature_encoder_a12_router_init_s2,lastfm_to_KuaiRec,,KuaiRecLargeStrictPosV2_0.2,shared_4,2,feature_encoder_a12_router_init,freeze_loaded,102,75,0,0,configured,0.3299,0.3384,-0.008499999999999952,/workspace/FeaturedMoE/experiments/run/AI502_transfer/artifacts/hyperopt_results/ai502_transfer/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_ai502_p2_freeze_lastfm_to_kuairec_shared_4_feature_encoder_a12_router_init_s2_20260504_094703_967676_pid441063.json
freeze,AI502_P2_FREEZE_lastfm_to_kuairec_shared_4_full_model_init_s2,lastfm_to_KuaiRec,,KuaiRecLargeStrictPosV2_0.2,shared_4,2,full_model_init,freeze_loaded,198,158,0,0,,0.2764,0.3384,-0.062,/workspace/FeaturedMoE/experiments/run/AI502_transfer/artifacts/hyperopt_results/ai502_transfer/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_ai502_p2_freeze_lastfm_to_kuairec_shared_4_full_model_init_s2_20260504_094744_337970_pid441143.json
freeze,AI502_P2_FREEZE_lastfm_to_kuairec_shared_4_feature_encoder_group_router_init_s3,lastfm_to_KuaiRec,,KuaiRecLargeStrictPosV2_0.2,shared_4,3,feature_encoder_group_router_init,freeze_loaded,54,51,0,0,configured,0.3351,0.335,9.999999999998899e-05,/workspace/FeaturedMoE/experiments/run/AI502_transfer/artifacts/hyperopt_results/ai502_transfer/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_ai502_p2_freeze_lastfm_to_kuairec_shared_4_feature_encoder_group_router_init_s3_20260504_094849_329312_pid441226.json
freeze,AI502_P2_FREEZE_lastfm_to_kuairec_shared_4_feature_encoder_a12_router_init_s3,lastfm_to_KuaiRec,,KuaiRecLargeStrictPosV2_0.2,shared_4,3,feature_encoder_a12_router_init,freeze_loaded,102,75,0,0,configured,0.3351,0.335,9.999999999998899e-05,/workspace/FeaturedMoE/experiments/run/AI502_transfer/artifacts/hyperopt_results/ai502_transfer/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_ai502_p2_freeze_lastfm_to_kuairec_shared_4_feature_encoder_a12_router_init_s3_20260504_095029_510591_pid441336.json
freeze,AI502_P2_FREEZE_lastfm_to_kuairec_shared_4_full_model_init_s3,lastfm_to_KuaiRec,,KuaiRecLargeStrictPosV2_0.2,shared_4,3,full_model_init,freeze_loaded,198,158,0,0,,0.2868,0.335,-0.04820000000000002,/workspace/FeaturedMoE/experiments/run/AI502_transfer/artifacts/hyperopt_results/ai502_transfer/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_ai502_p2_freeze_lastfm_to_kuairec_shared_4_full_model_init_s3_20260504_095144_863770_pid441471.json
freeze,AI502_P2_FREEZE_lastfm_to_kuairec_shared_5_feature_encoder_group_router_init_s1,lastfm_to_KuaiRec,,KuaiRecLargeStrictPosV2_0.2,shared_5,1,feature_encoder_group_router_init,freeze_loaded,54,51,0,0,configured,0.3258,0.339,-0.013200000000000045,/workspace/FeaturedMoE/experiments/run/AI502_transfer/artifacts/hyperopt_results/ai502_transfer/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_ai502_p2_freeze_lastfm_to_kuairec_shared_5_feature_encoder_group_router_init_s1_20260504_095259_522355_pid441551.json
freeze,AI502_P2_FREEZE_lastfm_to_kuairec_shared_5_feature_encoder_a12_router_init_s1,lastfm_to_KuaiRec,,KuaiRecLargeStrictPosV2_0.2,shared_5,1,feature_encoder_a12_router_init,freeze_loaded,102,75,0,0,configured,0.3258,0.339,-0.013200000000000045,/workspace/FeaturedMoE/experiments/run/AI502_transfer/artifacts/hyperopt_results/ai502_transfer/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_ai502_p2_freeze_lastfm_to_kuairec_shared_5_feature_encoder_a12_router_init_s1_20260504_095545_047914_pid441693.json
freeze,AI502_P2_FREEZE_lastfm_to_kuairec_shared_5_full_model_init_s1,lastfm_to_KuaiRec,,KuaiRecLargeStrictPosV2_0.2,shared_5,1,full_model_init,freeze_loaded,198,158,0,0,,0.2739,0.339,-0.06510000000000005,/workspace/FeaturedMoE/experiments/run/AI502_transfer/artifacts/hyperopt_results/ai502_transfer/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_ai502_p2_freeze_lastfm_to_kuairec_shared_5_full_model_init_s1_20260504_095629_583891_pid441774.json
freeze,AI502_P2_FREEZE_lastfm_to_kuairec_shared_5_feature_encoder_group_router_init_s2,lastfm_to_KuaiRec,,KuaiRecLargeStrictPosV2_0.2,shared_5,2,feature_encoder_group_router_init,freeze_loaded,54,51,0,0,configured,0.3306,0.3373,-0.006699999999999984,/workspace/FeaturedMoE/experiments/run/AI502_transfer/artifacts/hyperopt_results/ai502_transfer/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_ai502_p2_freeze_lastfm_to_kuairec_shared_5_feature_encoder_group_router_init_s2_20260504_095644_787731_pid441815.json
freeze,AI502_P2_FREEZE_lastfm_to_kuairec_shared_5_feature_encoder_a12_router_init_s2,lastfm_to_KuaiRec,,KuaiRecLargeStrictPosV2_0.2,shared_5,2,feature_encoder_a12_router_init,freeze_loaded,102,75,0,0,configured,0.3306,0.3373,-0.006699999999999984,/workspace/FeaturedMoE/experiments/run/AI502_transfer/artifacts/hyperopt_results/ai502_transfer/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_ai502_p2_freeze_lastfm_to_kuairec_shared_5_feature_encoder_a12_router_init_s2_20260504_100004_941471_pid442201.json
freeze,AI502_P2_FREEZE_lastfm_to_kuairec_shared_5_full_model_init_s2,lastfm_to_KuaiRec,,KuaiRecLargeStrictPosV2_0.2,shared_5,2,full_model_init,freeze_loaded,198,158,0,0,,0.2839,0.3373,-0.0534,/workspace/FeaturedMoE/experiments/run/AI502_transfer/artifacts/hyperopt_results/ai502_transfer/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_ai502_p2_freeze_lastfm_to_kuairec_shared_5_full_model_init_s2_20260504_100230_236455_pid442343.json
freeze,AI502_P2_FREEZE_lastfm_to_kuairec_shared_5_feature_encoder_group_router_init_s3,lastfm_to_KuaiRec,,KuaiRecLargeStrictPosV2_0.2,shared_5,3,feature_encoder_group_router_init,freeze_loaded,54,51,0,0,configured,0.3328,0.338,-0.005200000000000038,/workspace/FeaturedMoE/experiments/run/AI502_transfer/artifacts/hyperopt_results/ai502_transfer/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_ai502_p2_freeze_lastfm_to_kuairec_shared_5_feature_encoder_group_router_init_s3_20260504_100305_085150_pid442396.json
freeze,AI502_P2_FREEZE_lastfm_to_kuairec_shared_5_feature_encoder_a12_router_init_s3,lastfm_to_KuaiRec,,KuaiRecLargeStrictPosV2_0.2,shared_5,3,feature_encoder_a12_router_init,freeze_loaded,102,75,0,0,configured,0.3328,0.338,-0.005200000000000038,/workspace/FeaturedMoE/experiments/run/AI502_transfer/artifacts/hyperopt_results/ai502_transfer/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_ai502_p2_freeze_lastfm_to_kuairec_shared_5_feature_encoder_a12_router_init_s3_20260504_100330_062829_pid442477.json
freeze,AI502_P2_FREEZE_lastfm_to_kuairec_shared_5_full_model_init_s3,lastfm_to_KuaiRec,,KuaiRecLargeStrictPosV2_0.2,shared_5,3,full_model_init,freeze_loaded,198,158,0,0,,0.2792,0.338,-0.05880000000000002,/workspace/FeaturedMoE/experiments/run/AI502_transfer/artifacts/hyperopt_results/ai502_transfer/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_ai502_p2_freeze_lastfm_to_kuairec_shared_5_full_model_init_s3_20260504_100610_261654_pid442592.json
freeze,AI502_P2_FREEZE_lastfm_to_kuairec_shared_6_feature_encoder_group_router_init_s1,lastfm_to_KuaiRec,,KuaiRecLargeStrictPosV2_0.2,shared_6,1,feature_encoder_group_router_init,freeze_loaded,54,51,0,0,configured,0.3354,0.3398,-0.004400000000000015,/workspace/FeaturedMoE/experiments/run/AI502_transfer/artifacts/hyperopt_results/ai502_transfer/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_ai502_p2_freeze_lastfm_to_kuairec_shared_6_feature_encoder_group_router_init_s1_20260504_100739_986401_pid442705.json
freeze,AI502_P2_FREEZE_lastfm_to_kuairec_shared_6_feature_encoder_a12_router_init_s1,lastfm_to_KuaiRec,,KuaiRecLargeStrictPosV2_0.2,shared_6,1,feature_encoder_a12_router_init,freeze_loaded,102,75,0,0,configured,0.3354,0.3398,-0.004400000000000015,/workspace/FeaturedMoE/experiments/run/AI502_transfer/artifacts/hyperopt_results/ai502_transfer/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_ai502_p2_freeze_lastfm_to_kuairec_shared_6_feature_encoder_a12_router_init_s1_20260504_100745_192925_pid442731.json
freeze,AI502_P2_FREEZE_lastfm_to_kuairec_shared_6_full_model_init_s1,lastfm_to_KuaiRec,,KuaiRecLargeStrictPosV2_0.2,shared_6,1,full_model_init,freeze_loaded,198,158,0,0,,0.258,0.3398,-0.08179999999999998,/workspace/FeaturedMoE/experiments/run/AI502_transfer/artifacts/hyperopt_results/ai502_transfer/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_ai502_p2_freeze_lastfm_to_kuairec_shared_6_full_model_init_s1_20260504_100815_654417_pid442805.json
freeze,AI502_P2_FREEZE_lastfm_to_kuairec_shared_6_feature_encoder_group_router_init_s2,lastfm_to_KuaiRec,,KuaiRecLargeStrictPosV2_0.2,shared_6,2,feature_encoder_group_router_init,freeze_loaded,54,51,0,0,configured,0.3273,0.3351,-0.007800000000000029,/workspace/FeaturedMoE/experiments/run/AI502_transfer/artifacts/hyperopt_results/ai502_transfer/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_ai502_p2_freeze_lastfm_to_kuairec_shared_6_feature_encoder_group_router_init_s2_20260504_101020_619497_pid442934.json
freeze,AI502_P2_FREEZE_lastfm_to_kuairec_shared_6_feature_encoder_a12_router_init_s2,lastfm_to_KuaiRec,,KuaiRecLargeStrictPosV2_0.2,shared_6,2,feature_encoder_a12_router_init,freeze_loaded,102,75,0,0,configured,0.3273,0.3351,-0.007800000000000029,/workspace/FeaturedMoE/experiments/run/AI502_transfer/artifacts/hyperopt_results/ai502_transfer/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_ai502_p2_freeze_lastfm_to_kuairec_shared_6_feature_encoder_a12_router_init_s2_20260504_101245_437133_pid443063.json
freeze,AI502_P2_FREEZE_lastfm_to_kuairec_shared_6_full_model_init_s2,lastfm_to_KuaiRec,,KuaiRecLargeStrictPosV2_0.2,shared_6,2,full_model_init,freeze_loaded,198,158,0,0,,0.2315,0.3351,-0.1036,/workspace/FeaturedMoE/experiments/run/AI502_transfer/artifacts/hyperopt_results/ai502_transfer/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_ai502_p2_freeze_lastfm_to_kuairec_shared_6_full_model_init_s2_20260504_101325_646074_pid443144.json
freeze,AI502_P2_FREEZE_lastfm_to_kuairec_shared_6_feature_encoder_group_router_init_s3,lastfm_to_KuaiRec,,KuaiRecLargeStrictPosV2_0.2,shared_6,3,feature_encoder_group_router_init,freeze_loaded,54,51,0,0,configured,0.3313,0.3352,-0.0039000000000000146,/workspace/FeaturedMoE/experiments/run/AI502_transfer/artifacts/hyperopt_results/ai502_transfer/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_ai502_p2_freeze_lastfm_to_kuairec_shared_6_feature_encoder_group_router_init_s3_20260504_101450_963861_pid443225.json
freeze,AI502_P2_FREEZE_lastfm_to_kuairec_shared_6_feature_encoder_a12_router_init_s3,lastfm_to_KuaiRec,,KuaiRecLargeStrictPosV2_0.2,shared_6,3,feature_encoder_a12_router_init,freeze_loaded,102,75,0,0,configured,0.3313,0.3352,-0.0039000000000000146,/workspace/FeaturedMoE/experiments/run/AI502_transfer/artifacts/hyperopt_results/ai502_transfer/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_ai502_p2_freeze_lastfm_to_kuairec_shared_6_feature_encoder_a12_router_init_s3_20260504_101741_028768_pid443373.json
freeze,AI502_P2_FREEZE_lastfm_to_kuairec_shared_6_full_model_init_s3,lastfm_to_KuaiRec,,KuaiRecLargeStrictPosV2_0.2,shared_6,3,full_model_init,freeze_loaded,198,158,0,0,,0.2939,0.3352,-0.0413,/workspace/FeaturedMoE/experiments/run/AI502_transfer/artifacts/hyperopt_results/ai502_transfer/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_ai502_p2_freeze_lastfm_to_kuairec_shared_6_full_model_init_s3_20260504_101916_169644_pid443457.json
freeze,AI502_P2_FREEZE_beauty_to_retail_rocket_shared_3_feature_encoder_group_router_init_s1,beauty_to_retail_rocket,,retail_rocket,shared_3,1,feature_encoder_group_router_init,freeze_loaded,54,51,0,0,configured,0.374,0.3727,0.0013000000000000234,/workspace/FeaturedMoE/experiments/run/AI502_transfer/artifacts/hyperopt_results/ai502_transfer/retail_rocket_FeaturedMoE_N3_ai502_p2_freeze_beauty_to_retail_rocket_shared_3_feature_encoder_group_router_in_20260504_102136_179553_pid443602.json
freeze,AI502_P2_FREEZE_beauty_to_retail_rocket_shared_3_feature_encoder_a12_router_init_s1,beauty_to_retail_rocket,,retail_rocket,shared_3,1,feature_encoder_a12_router_init,freeze_loaded,102,75,0,0,configured,0.374,0.3727,0.0013000000000000234,/workspace/FeaturedMoE/experiments/run/AI502_transfer/artifacts/hyperopt_results/ai502_transfer/retail_rocket_FeaturedMoE_N3_ai502_p2_freeze_beauty_to_retail_rocket_shared_3_feature_encoder_a12_router_init_20260504_102256_476618_pid443683.json
freeze,AI502_P2_FREEZE_beauty_to_retail_rocket_shared_3_full_model_init_s1,beauty_to_retail_rocket,,retail_rocket,shared_3,1,full_model_init,freeze_loaded,198,158,0,0,,0.2859,0.3727,-0.08679999999999999,/workspace/FeaturedMoE/experiments/run/AI502_transfer/artifacts/hyperopt_results/ai502_transfer/retail_rocket_FeaturedMoE_N3_ai502_p2_freeze_beauty_to_retail_rocket_shared_3_full_model_init_s1_20260504_102336_402176_pid443756.json
freeze,AI502_P2_FREEZE_beauty_to_retail_rocket_shared_3_feature_encoder_group_router_init_s2,beauty_to_retail_rocket,,retail_rocket,shared_3,2,feature_encoder_group_router_init,freeze_loaded,54,51,0,0,configured,0.3694,0.3687,0.0006999999999999784,/workspace/FeaturedMoE/experiments/run/AI502_transfer/artifacts/hyperopt_results/ai502_transfer/retail_rocket_FeaturedMoE_N3_ai502_p2_freeze_beauty_to_retail_rocket_shared_3_feature_encoder_group_router_in_20260504_102407_040962_pid443808.json
freeze,AI502_P2_FREEZE_beauty_to_retail_rocket_shared_3_feature_encoder_a12_router_init_s2,beauty_to_retail_rocket,,retail_rocket,shared_3,2,feature_encoder_a12_router_init,freeze_loaded,102,75,0,0,configured,0.3694,0.3687,0.0006999999999999784,/workspace/FeaturedMoE/experiments/run/AI502_transfer/artifacts/hyperopt_results/ai502_transfer/retail_rocket_FeaturedMoE_N3_ai502_p2_freeze_beauty_to_retail_rocket_shared_3_feature_encoder_a12_router_init_20260504_103536_984504_pid444243.json
freeze,AI502_P2_FREEZE_beauty_to_retail_rocket_shared_3_full_model_init_s2,beauty_to_retail_rocket,,retail_rocket,shared_3,2,full_model_init,freeze_loaded,198,158,0,0,,0.2809,0.3687,-0.08780000000000004,/workspace/FeaturedMoE/experiments/run/AI502_transfer/artifacts/hyperopt_results/ai502_transfer/retail_rocket_FeaturedMoE_N3_ai502_p2_freeze_beauty_to_retail_rocket_shared_3_full_model_init_s2_20260504_103726_964288_pid444358.json
freeze,AI502_P2_FREEZE_beauty_to_retail_rocket_shared_3_feature_encoder_group_router_init_s3,beauty_to_retail_rocket,,retail_rocket,shared_3,3,feature_encoder_group_router_init,freeze_loaded,54,51,0,0,configured,0.3723,0.3707,0.0016000000000000458,/workspace/FeaturedMoE/experiments/run/AI502_transfer/artifacts/hyperopt_results/ai502_transfer/retail_rocket_FeaturedMoE_N3_ai502_p2_freeze_beauty_to_retail_rocket_shared_3_feature_encoder_group_router_in_20260504_103752_228510_pid444400.json
freeze,AI502_P2_FREEZE_beauty_to_retail_rocket_shared_3_feature_encoder_a12_router_init_s3,beauty_to_retail_rocket,,retail_rocket,shared_3,3,feature_encoder_a12_router_init,freeze_loaded,102,75,0,0,configured,0.3723,0.3707,0.0016000000000000458,/workspace/FeaturedMoE/experiments/run/AI502_transfer/artifacts/hyperopt_results/ai502_transfer/retail_rocket_FeaturedMoE_N3_ai502_p2_freeze_beauty_to_retail_rocket_shared_3_feature_encoder_a12_router_init_20260504_104247_542565_pid444617.json
freeze,AI502_P2_FREEZE_beauty_to_retail_rocket_shared_3_full_model_init_s3,beauty_to_retail_rocket,,retail_rocket,shared_3,3,full_model_init,freeze_loaded,198,158,0,0,,0.2881,0.3707,-0.08259999999999995,/workspace/FeaturedMoE/experiments/run/AI502_transfer/artifacts/hyperopt_results/ai502_transfer/retail_rocket_FeaturedMoE_N3_ai502_p2_freeze_beauty_to_retail_rocket_shared_3_full_model_init_s3_20260504_104747_927212_pid444824.json
freeze,AI502_P2_FREEZE_beauty_to_retail_rocket_shared_4_feature_encoder_group_router_init_s1,beauty_to_retail_rocket,,retail_rocket,shared_4,1,feature_encoder_group_router_init,freeze_loaded,54,51,0,0,configured,0.3737,0.372,0.0016999999999999793,/workspace/FeaturedMoE/experiments/run/AI502_transfer/artifacts/hyperopt_results/ai502_transfer/retail_rocket_FeaturedMoE_N3_ai502_p2_freeze_beauty_to_retail_rocket_shared_4_feature_encoder_group_router_in_20260504_105138_372413_pid445002.json
freeze,AI502_P2_FREEZE_beauty_to_retail_rocket_shared_4_feature_encoder_a12_router_init_s1,beauty_to_retail_rocket,,retail_rocket,shared_4,1,feature_encoder_a12_router_init,freeze_loaded,102,75,0,0,configured,0.3737,0.372,0.0016999999999999793,/workspace/FeaturedMoE/experiments/run/AI502_transfer/artifacts/hyperopt_results/ai502_transfer/retail_rocket_FeaturedMoE_N3_ai502_p2_freeze_beauty_to_retail_rocket_shared_4_feature_encoder_a12_router_init_20260504_105538_191937_pid445179.json
freeze,AI502_P2_FREEZE_beauty_to_retail_rocket_shared_4_full_model_init_s1,beauty_to_retail_rocket,,retail_rocket,shared_4,1,full_model_init,freeze_loaded,198,158,0,0,,0.2876,0.372,-0.08439999999999998,/workspace/FeaturedMoE/experiments/run/AI502_transfer/artifacts/hyperopt_results/ai502_transfer/retail_rocket_FeaturedMoE_N3_ai502_p2_freeze_beauty_to_retail_rocket_shared_4_full_model_init_s1_20260504_105558_258462_pid445220.json
freeze,AI502_P2_FREEZE_beauty_to_retail_rocket_shared_4_feature_encoder_group_router_init_s2,beauty_to_retail_rocket,,retail_rocket,shared_4,2,feature_encoder_group_router_init,freeze_loaded,54,51,0,0,configured,0.3694,0.3681,0.0013000000000000234,/workspace/FeaturedMoE/experiments/run/AI502_transfer/artifacts/hyperopt_results/ai502_transfer/retail_rocket_FeaturedMoE_N3_ai502_p2_freeze_beauty_to_retail_rocket_shared_4_feature_encoder_group_router_in_20260504_110548_889999_pid445595.json
freeze,AI502_P2_FREEZE_beauty_to_retail_rocket_shared_4_feature_encoder_a12_router_init_s2,beauty_to_retail_rocket,,retail_rocket,shared_4,2,feature_encoder_a12_router_init,freeze_loaded,102,75,0,0,configured,0.3694,0.3681,0.0013000000000000234,/workspace/FeaturedMoE/experiments/run/AI502_transfer/artifacts/hyperopt_results/ai502_transfer/retail_rocket_FeaturedMoE_N3_ai502_p2_freeze_beauty_to_retail_rocket_shared_4_feature_encoder_a12_router_init_20260504_110553_717560_pid445621.json
freeze,AI502_P2_FREEZE_beauty_to_retail_rocket_shared_4_full_model_init_s2,beauty_to_retail_rocket,,retail_rocket,shared_4,2,full_model_init,freeze_loaded,198,158,0,0,,0.2867,0.3681,-0.08139999999999997,/workspace/FeaturedMoE/experiments/run/AI502_transfer/artifacts/hyperopt_results/ai502_transfer/retail_rocket_FeaturedMoE_N3_ai502_p2_freeze_beauty_to_retail_rocket_shared_4_full_model_init_s2_20260504_110813_948409_pid445789.json
freeze,AI502_P2_FREEZE_beauty_to_retail_rocket_shared_4_feature_encoder_group_router_init_s3,beauty_to_retail_rocket,,retail_rocket,shared_4,3,feature_encoder_group_router_init,freeze_loaded,54,51,0,0,configured,0.3734,0.3712,0.0022000000000000353,/workspace/FeaturedMoE/experiments/run/AI502_transfer/artifacts/hyperopt_results/ai502_transfer/retail_rocket_FeaturedMoE_N3_ai502_p2_freeze_beauty_to_retail_rocket_shared_4_feature_encoder_group_router_in_20260504_111534_438880_pid446063.json
freeze,AI502_P2_FREEZE_beauty_to_retail_rocket_shared_4_feature_encoder_a12_router_init_s3,beauty_to_retail_rocket,,retail_rocket,shared_4,3,feature_encoder_a12_router_init,freeze_loaded,102,75,0,0,configured,0.3734,0.3712,0.0022000000000000353,/workspace/FeaturedMoE/experiments/run/AI502_transfer/artifacts/hyperopt_results/ai502_transfer/retail_rocket_FeaturedMoE_N3_ai502_p2_freeze_beauty_to_retail_rocket_shared_4_feature_encoder_a12_router_init_20260504_111739_686565_pid446178.json
freeze,AI502_P2_FREEZE_beauty_to_retail_rocket_shared_4_full_model_init_s3,beauty_to_retail_rocket,,retail_rocket,shared_4,3,full_model_init,freeze_loaded,198,158,0,0,,0.2994,0.3712,-0.07179999999999997,/workspace/FeaturedMoE/experiments/run/AI502_transfer/artifacts/hyperopt_results/ai502_transfer/retail_rocket_FeaturedMoE_N3_ai502_p2_freeze_beauty_to_retail_rocket_shared_4_full_model_init_s3_20260504_111859_522955_pid446261.json
freeze,AI502_P2_FREEZE_beauty_to_retail_rocket_shared_5_feature_encoder_group_router_init_s1,beauty_to_retail_rocket,,retail_rocket,shared_5,1,feature_encoder_group_router_init,freeze_loaded,54,51,0,0,configured,0.3719,0.3688,0.0030999999999999917,/workspace/FeaturedMoE/experiments/run/AI502_transfer/artifacts/hyperopt_results/ai502_transfer/retail_rocket_FeaturedMoE_N3_ai502_p2_freeze_beauty_to_retail_rocket_shared_5_feature_encoder_group_router_in_20260504_112610_189814_pid446547.json
freeze,AI502_P2_FREEZE_beauty_to_retail_rocket_shared_5_feature_encoder_a12_router_init_s1,beauty_to_retail_rocket,,retail_rocket,shared_5,1,feature_encoder_a12_router_init,freeze_loaded,102,75,0,0,configured,0.3719,0.3688,0.0030999999999999917,/workspace/FeaturedMoE/experiments/run/AI502_transfer/artifacts/hyperopt_results/ai502_transfer/retail_rocket_FeaturedMoE_N3_ai502_p2_freeze_beauty_to_retail_rocket_shared_5_feature_encoder_a12_router_init_20260504_112940_192328_pid446708.json
freeze,AI502_P2_FREEZE_beauty_to_retail_rocket_shared_5_full_model_init_s1,beauty_to_retail_rocket,,retail_rocket,shared_5,1,full_model_init,freeze_loaded,198,158,0,0,,0.2916,0.3688,-0.07719999999999999,/workspace/FeaturedMoE/experiments/run/AI502_transfer/artifacts/hyperopt_results/ai502_transfer/retail_rocket_FeaturedMoE_N3_ai502_p2_freeze_beauty_to_retail_rocket_shared_5_full_model_init_s1_20260504_113015_294620_pid446782.json
