model,best_mrr20_group,best_mrr20_run,best_mrr20_trial,best_hr10_group,best_hr10_run,best_hr10_trial,test_mrr20_group,test_mrr20_run,test_mrr20_trial,test_hr10_group,test_hr10_run,test_hr10_trial,hit_best_mrr20,hit_best_hr10,hit_test_mrr20,hit_test_hr10,trial_idx,trials_progress,status,run_phase,group_key,experiment_note,trial_knobs,log_rel_path
unknown,0.0775,0.0768,0.0768,0.1039,0.1003,0.1003,0.1575,0.1567,0.1567,0.1818,0.1772,0.1772,Y,Y,Y,Y,1,1/20,success,P2_real_real_M00_BSAREC_C04,unknown,C04 g3_20260318_152905_11322,lr=0.00336,P2_real_real/bsarec_C04_g3_20260318_152905_11322.log
unknown,0.0775,0.0768,0.0763,0.1039,0.1021,0.1021,0.1575,0.1567,0.1554,0.1818,0.1772,0.1769,,Y,,,7,7/20,success,P2_real_real_M00_BSAREC_C04,unknown,C04 g3_20260318_152905_11322,lr=0.00316,P2_real_real/bsarec_C04_g3_20260318_152905_11322.log
unknown,0.0775,0.0772,0.0772,0.1040,0.1040,0.1040,0.1575,0.1574,0.1574,0.1818,0.1788,0.1788,Y,Y,Y,Y,9,9/20,success,P2_real_real_M00_BSAREC_C04,unknown,C04 g3_20260318_152905_11322,lr=0.0042,P2_real_real/bsarec_C04_g3_20260318_152905_11322.log
unknown,0.0775,0.0774,0.0774,0.1040,0.1040,0.1034,0.1575,0.1574,0.1571,0.1818,0.1795,0.1795,Y,,,Y,14,14/20,success,P2_real_real_M00_BSAREC_C04,unknown,C04 g3_20260318_152905_11322,lr=0.00419,P2_real_real/bsarec_C04_g3_20260318_152905_11322.log
unknown,0.0775,0.0770,0.0770,0.1040,0.1040,0.1040,0.1575,0.1567,0.1567,0.1818,0.1790,0.1790,Y,Y,Y,Y,1,1/20,success,P2_real_real_M00_BSAREC_C05,unknown,C05 g0_20260318_161047_22724,lr=0.00385,P2_real_real/bsarec_C05_g0_20260318_161047_22724.log
unknown,0.0775,0.0770,0.0767,0.1049,0.1049,0.1049,0.1575,0.1567,0.1520,0.1818,0.1790,0.1788,,Y,,,3,3/20,success,P2_real_real_M00_BSAREC_C05,unknown,C05 g0_20260318_161047_22724,lr=0.00591,P2_real_real/bsarec_C05_g0_20260318_161047_22724.log
unknown,0.0775,0.0770,0.0768,0.1049,0.1049,0.1027,0.1575,0.1572,0.1572,0.1818,0.1807,0.1807,,,Y,Y,18,18/20,success,P2_real_real_M00_BSAREC_C05,unknown,C05 g0_20260318_161047_22724,lr=0.00468,P2_real_real/bsarec_C05_g0_20260318_161047_22724.log
unknown,0.0775,0.0773,0.0773,0.1049,0.1049,0.1043,0.1575,0.1572,0.1565,0.1818,0.1807,0.1798,Y,,,,20,20/20,success,P2_real_real_M00_BSAREC_C05,unknown,C05 g0_20260318_161047_22724,lr=0.00447,P2_real_real/bsarec_C05_g0_20260318_161047_22724.log
unknown,0.0775,0.0756,0.0756,0.1049,0.0983,0.0983,0.1575,0.1569,0.1569,0.1818,0.1761,0.1761,Y,Y,Y,Y,1,1/20,success,P2_real_real_M00_BSAREC_C06,unknown,C06 g1_20260318_163125_4620,lr=0.00205,P2_real_real/bsarec_C06_g1_20260318_163125_4620.log
unknown,0.0775,0.0759,0.0759,0.1049,0.0983,0.0975,0.1575,0.1569,0.1567,0.1818,0.1761,0.1758,Y,,,,2,2/20,success,P2_real_real_M00_BSAREC_C06,unknown,C06 g1_20260318_163125_4620,lr=0.00206,P2_real_real/bsarec_C06_g1_20260318_163125_4620.log
unknown,0.0775,0.0676,0.0676,0.1049,0.0756,0.0756,0.1575,0.1504,0.1504,0.1818,0.1575,0.1575,Y,Y,Y,Y,1,1/20,success,P2_real_real_M00_BSAREC_C07,unknown,C07 g2_20260318_161007_24768,lr=0.000518,P2_real_real/bsarec_C07_g2_20260318_161007_24768.log
unknown,0.0775,0.0718,0.0718,0.1049,0.0916,0.0916,0.1575,0.1527,0.1527,0.1818,0.1698,0.1698,Y,Y,Y,Y,2,2/20,success,P2_real_real_M00_BSAREC_C07,unknown,C07 g2_20260318_161007_24768,lr=0.00194,P2_real_real/bsarec_C07_g2_20260318_161007_24768.log
unknown,0.0775,0.0718,0.0716,0.1049,0.0916,0.0904,0.1575,0.1531,0.1531,0.1818,0.1699,0.1699,,,Y,Y,6,6/20,success,P2_real_real_M00_BSAREC_C07,unknown,C07 g2_20260318_161007_24768,lr=0.0018,P2_real_real/bsarec_C07_g2_20260318_161007_24768.log
unknown,0.0775,0.0768,0.0768,0.1049,0.1042,0.1042,0.1575,0.1564,0.1564,0.1818,0.1798,0.1798,Y,Y,Y,Y,9,9/20,success,P2_real_real_M00_BSAREC_C07,unknown,C07 g2_20260318_161007_24768,lr=0.00444,P2_real_real/bsarec_C07_g2_20260318_161007_24768.log
unknown,0.0775,0.0769,0.0769,0.1049,0.1042,0.1042,0.1575,0.1569,0.1569,0.1818,0.1808,0.1808,Y,,Y,Y,13,13/20,success,P2_real_real_M00_BSAREC_C07,unknown,C07 g2_20260318_161007_24768,lr=0.00455,P2_real_real/bsarec_C07_g2_20260318_161007_24768.log
unknown,0.0775,0.0769,0.0767,0.1066,0.1066,0.1066,0.1575,0.1569,0.1547,0.1818,0.1808,0.1801,,Y,,,19,19/20,success,P2_real_real_M00_BSAREC_C07,unknown,C07 g2_20260318_161007_24768,lr=0.0053,P2_real_real/bsarec_C07_g2_20260318_161007_24768.log
unknown,0.0775,0.0734,0.0734,0.1066,0.0951,0.0951,0.1575,0.1536,0.1536,0.1818,0.1729,0.1729,Y,Y,Y,Y,1,1/20,success,P2_real_real_M00_BSAREC_C08,unknown,C08 g3_20260318_161731_30195,lr=0.00251,P2_real_real/bsarec_C08_g3_20260318_161731_30195.log
unknown,0.0775,0.0767,0.0767,0.1066,0.1031,0.1031,0.1575,0.1549,0.1549,0.1818,0.1794,0.1794,Y,Y,Y,Y,5,5/20,success,P2_real_real_M00_BSAREC_C08,unknown,C08 g3_20260318_161731_30195,lr=0.00345,P2_real_real/bsarec_C08_g3_20260318_161731_30195.log
unknown,0.0775,0.0767,0.0764,0.1066,0.1031,0.1026,0.1575,0.1551,0.1551,0.1818,0.1794,0.1773,,,Y,,20,20/20,success,P2_real_real_M00_BSAREC_C08,unknown,C08 g3_20260318_161731_30195,lr=0.00354,P2_real_real/bsarec_C08_g3_20260318_161731_30195.log
unknown,0.0775,0.0676,0.0676,0.1066,0.0770,0.0770,0.1575,0.1502,0.1502,0.1818,0.1576,0.1576,Y,Y,Y,Y,1,1/20,running,P2_real_real_M00_BSAREC_C09,unknown,C09 g0_20260318_165624_2509,lr=0.000404,P2_real_real/bsarec_C09_g0_20260318_165624_2509.log
unknown,0.0775,0.0735,0.0735,0.1066,0.0976,0.0976,0.1575,0.1527,0.1527,0.1818,0.1751,0.1751,Y,Y,Y,Y,2,2/20,running,P2_real_real_M00_BSAREC_C09,unknown,C09 g0_20260318_165624_2509,lr=0.00317,P2_real_real/bsarec_C09_g0_20260318_165624_2509.log
unknown,0.0775,0.0735,0.0734,0.1066,0.1060,0.1060,0.1575,0.1527,0.1439,0.1818,0.1782,0.1782,,Y,,Y,4,4/20,running,P2_real_real_M00_BSAREC_C09,unknown,C09 g0_20260318_165624_2509,lr=0.00459,P2_real_real/bsarec_C09_g0_20260318_165624_2509.log
unknown,0.0775,0.0715,0.0715,0.1066,0.0887,0.0887,0.1575,0.1525,0.1525,0.1818,0.1668,0.1668,Y,Y,Y,Y,1,1/20,running,P2_real_real_M00_BSAREC_C10,unknown,C10 g1_20260318_172508_6363,lr=0.00203,P2_real_real/bsarec_C10_g1_20260318_172508_6363.log
unknown,0.0775,0.0729,0.0729,0.1066,0.0933,0.0933,0.1575,0.1543,0.1543,0.1818,0.1727,0.1727,Y,Y,Y,Y,1,1/20,running,P2_real_real_M00_BSAREC_C11,unknown,C11 g2_20260318_165747_24281,lr=0.00161,P2_real_real/bsarec_C11_g2_20260318_165747_24281.log
unknown,0.0775,0.0753,0.0753,0.1066,0.1020,0.1020,0.1575,0.1543,0.1537,0.1818,0.1768,0.1768,Y,Y,,Y,3,3/20,running,P2_real_real_M00_BSAREC_C11,unknown,C11 g2_20260318_165747_24281,lr=0.0037,P2_real_real/bsarec_C11_g2_20260318_165747_24281.log
