global_best_valid_mrr20,run_best_valid_mrr20,run_phase,exp_brief,stage,trigger,dataset,seed_id,gpu_id,status,test_mrr20,n_completed,interrupted,special_ok,diag_ok,result_path,timestamp_utc,architecture_id,architecture_name,tuning_stage,family_id,family_group,variant_id,capacity_anchor,selected_from_stage,selection_score,search_algo,source_family_id,stage_group,template_count,aux_route_consistency_lambda,aux_z_loss_lambda
0.014700,0.013700,P4S1_S1_KUAIRECLARGESTRICTPOSV2_0_2_T05_CAPACITY_H14_LO_S1,A12_ATTN_MICRO_BEFORE_NO_BIAS_ALL_W5,stage1,run_complete,KuaiRecLargeStrictPosV2_0.2,1,4,run_complete_no_result,0.113200,,,False,False,,2026-04-15T05:15:35.579906Z,A12,A12_ATTN_MICRO_BEFORE_NO_BIAS_ALL_W5,stage1,T05_capacity_h14_lo,template,broad,H14,manual_template_bank,,tpe,T05_capacity_h14_lo,stage1,16,0.0005,0.0001
0.014700,0.013800,P4S1_S1_KUAIRECLARGESTRICTPOSV2_0_2_T07_REG_H2_LO_S1,A12_ATTN_MICRO_BEFORE_NO_BIAS_ALL_W5,stage1,run_complete,KuaiRecLargeStrictPosV2_0.2,1,6,run_complete_no_result,0.110300,,,False,False,,2026-04-15T05:23:04.985204Z,A12,A12_ATTN_MICRO_BEFORE_NO_BIAS_ALL_W5,stage1,T07_reg_h2_lo,template,broad,H2,manual_template_bank,,tpe,T07_reg_h2_lo,stage1,16,0.0008,0.0002
0.014700,0.014100,P4S1_S1_KUAIRECLARGESTRICTPOSV2_0_2_T09_FEAT24_H7_S1,A12_ATTN_MICRO_BEFORE_NO_BIAS_ALL_W5,stage1,run_complete,KuaiRecLargeStrictPosV2_0.2,1,2,run_complete_no_result,0.111600,,,False,False,,2026-04-15T05:25:31.733858Z,A12,A12_ATTN_MICRO_BEFORE_NO_BIAS_ALL_W5,stage1,T09_feat24_h7,template,broad,H7,manual_template_bank,,tpe,T09_feat24_h7,stage1,16,0.0005,0.0001
0.014700,0.013900,P4S1_S1_KUAIRECLARGESTRICTPOSV2_0_2_T01_LRLO_H7_S1,A12_ATTN_MICRO_BEFORE_NO_BIAS_ALL_W5,stage1,run_complete,KuaiRecLargeStrictPosV2_0.2,1,0,run_complete_no_result,0.110200,,,False,False,,2026-04-15T05:36:07.010479Z,A12,A12_ATTN_MICRO_BEFORE_NO_BIAS_ALL_W5,stage1,T01_lrlo_h7,template,broad,H7,manual_template_bank,,tpe,T01_lrlo_h7,stage1,16,0.0005,0.0001
0.014700,0.014000,P4S1_S1_KUAIRECLARGESTRICTPOSV2_0_2_T11_EXPERT4_H11_S1,A12_ATTN_MICRO_BEFORE_NO_BIAS_ALL_W5,stage1,run_complete,KuaiRecLargeStrictPosV2_0.2,1,5,run_complete_no_result,0.112000,,,False,False,,2026-04-15T05:39:53.878731Z,A12,A12_ATTN_MICRO_BEFORE_NO_BIAS_ALL_W5,stage1,T11_expert4_h11,template,broad,H11,manual_template_bank,,tpe,T11_expert4_h11,stage1,16,0.0008,0.0002
0.014700,0.014000,P4S1_S1_KUAIRECLARGESTRICTPOSV2_0_2_T12_LEN30_H10_S1,A12_ATTN_MICRO_BEFORE_NO_BIAS_ALL_W5,stage1,run_complete,KuaiRecLargeStrictPosV2_0.2,1,1,run_complete_no_result,0.111200,,,False,False,,2026-04-15T05:46:07.316170Z,A12,A12_ATTN_MICRO_BEFORE_NO_BIAS_ALL_W5,stage1,T12_len30_h10,template,broad,H10,manual_template_bank,,tpe,T12_len30_h10,stage1,16,0.0005,0.0001
0.014700,0.014700,P4S1_S1_KUAIRECLARGESTRICTPOSV2_0_2_T10_EXPERT2_H6_S1,A12_ATTN_MICRO_BEFORE_NO_BIAS_ALL_W5,stage1,run_complete,KuaiRecLargeStrictPosV2_0.2,1,7,run_complete_no_result,0.111400,,,False,False,,2026-04-15T05:47:29.098896Z,A12,A12_ATTN_MICRO_BEFORE_NO_BIAS_ALL_W5,stage1,T10_expert2_h6,template,broad,H6,manual_template_bank,,tpe,T10_expert2_h6,stage1,16,0.0005,0.0001
0.014700,0.014300,P4S1_S1_KUAIRECLARGESTRICTPOSV2_0_2_T16_FASTWIDE_H11_S1,A12_ATTN_MICRO_BEFORE_NO_BIAS_ALL_W5,stage1,run_complete,KuaiRecLargeStrictPosV2_0.2,1,2,run_complete_no_result,0.111400,,,False,False,,2026-04-15T05:50:45.107851Z,A12,A12_ATTN_MICRO_BEFORE_NO_BIAS_ALL_W5,stage1,T16_fastwide_h11,template,broad,H11,manual_template_bank,,tpe,T16_fastwide_h11,stage1,16,0.0008,0.0002
0.014700,0.014400,P4S1_S1_KUAIRECLARGESTRICTPOSV2_0_2_T14_COMPACT_H3_S1,A12_ATTN_MICRO_BEFORE_NO_BIAS_ALL_W5,stage1,run_complete,KuaiRecLargeStrictPosV2_0.2,1,4,run_complete_no_result,0.107200,,,False,False,,2026-04-15T05:51:15.803943Z,A12,A12_ATTN_MICRO_BEFORE_NO_BIAS_ALL_W5,stage1,T14_compact_h3,template,broad,H3,manual_template_bank,,tpe,T14_compact_h3,stage1,16,0.0008,0.0002
0.014700,0.014000,P4S1_S1_KUAIRECLARGESTRICTPOSV2_0_2_T13_LEN25_H5_S1,A12_ATTN_MICRO_BEFORE_NO_BIAS_ALL_W5,stage1,run_complete,KuaiRecLargeStrictPosV2_0.2,1,3,run_complete_no_result,0.109800,,,False,False,,2026-04-15T05:52:07.441113Z,A12,A12_ATTN_MICRO_BEFORE_NO_BIAS_ALL_W5,stage1,T13_len25_h5,template,broad,H5,manual_template_bank,,tpe,T13_len25_h5,stage1,16,0.0005,0.0001
0.014700,0.013700,P4S1_S1_KUAIRECLARGESTRICTPOSV2_0_2_T15_SMALL_H8_S1,A12_ATTN_MICRO_BEFORE_NO_BIAS_ALL_W5,stage1,run_complete,KuaiRecLargeStrictPosV2_0.2,1,6,run_complete_no_result,0.108100,,,False,False,,2026-04-15T06:05:53.266235Z,A12,A12_ATTN_MICRO_BEFORE_NO_BIAS_ALL_W5,stage1,T15_small_h8,template,broad,H8,manual_template_bank,,tpe,T15_small_h8,stage1,16,0.0008,0.0002
