question,stage,dataset,model,family,job_id,parent_job_id,run_phase,setting_key,setting_label,base_rank,base_tag,seed_id,runtime_seed,gpu_id,status,selection_rule,valid_score,test_score,best_valid_mrr20,test_mrr20,checkpoint_file,result_path,base_result_json,log_path,elapsed_sec,error,timestamp_utc
a07,a07,beauty,featured_moe_n3,route,A07_BEAUTY_DENSE_GLOBAL_R03_S3,,A07_BEAUTY_DENSE_GLOBAL_R03_S3,dense_global,Dense (k=0),3,beauty_top03_rfmoe,3,860015,2,ok,overall_seen_target,0.10602222222222221,0.09147496460274274,0.0685,0.0619,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment_ablation/beauty_FeaturedMoE_N3_a07_beauty_dense_global_r03_s3_20260419_094500_850623_pid814130_best_model_state.pth,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment_ablation/beauty_FeaturedMoE_N3_a07_beauty_dense_global_r03_s3_20260419_094500_850623_pid814130.json,/workspace/FeaturedMoE/experiments/run/artifacts/results/results_final_experiment_fmoe/beauty_FeaturedMoE_N3_s1_beauty_featured_moe_n3_r03_20260418_035848_046060_pid31801.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/final_experiment_ablation/a07/beauty/featured_moe_n3/route/A07_BEAUTY_DENSE_GLOBAL_R03_S3.log,245.1158492565155,,2026-04-19T09:49:01.195186Z
a07,a07,beauty,featured_moe_n3,route,A07_BEAUTY_GLOBAL_TOP8_R02_S3,,A07_BEAUTY_GLOBAL_TOP8_R02_S3,global_top8,Global Top-8,2,beauty_top02_rfmoe,3,860009,5,ok,overall_seen_target,0.12083333333333332,0.09914574680084333,0.0911,0.0763,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment_ablation/beauty_FeaturedMoE_N3_a07_beauty_global_top8_r02_s3_20260419_094345_727115_pid813683_best_model_state.pth,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment_ablation/beauty_FeaturedMoE_N3_a07_beauty_global_top8_r02_s3_20260419_094345_727115_pid813683.json,/workspace/FeaturedMoE/experiments/run/artifacts/results/results_final_experiment_fmoe/beauty_FeaturedMoE_N3_s1_beauty_featured_moe_n3_r23_20260418_045819_003908_pid58490.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/final_experiment_ablation/a07/beauty/featured_moe_n3/route/A07_BEAUTY_GLOBAL_TOP8_R02_S3.log,331.228271484375,,2026-04-19T09:49:12.005006Z
a07,a07,beauty,featured_moe_n3,route,A07_BEAUTY_GLOBAL_TOP4_R02_S3,,A07_BEAUTY_GLOBAL_TOP4_R02_S3,global_top4,Global Top-4,2,beauty_top02_rfmoe,3,860010,4,ok,overall_seen_target,0.12301547252579306,0.09616666666666666,0.0915,0.0717,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment_ablation/beauty_FeaturedMoE_N3_a07_beauty_global_top4_r02_s3_20260419_094415_872086_pid813938_best_model_state.pth,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment_ablation/beauty_FeaturedMoE_N3_a07_beauty_global_top4_r02_s3_20260419_094415_872086_pid813938.json,/workspace/FeaturedMoE/experiments/run/artifacts/results/results_final_experiment_fmoe/beauty_FeaturedMoE_N3_s1_beauty_featured_moe_n3_r23_20260418_045819_003908_pid58490.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/final_experiment_ablation/a07/beauty/featured_moe_n3/route/A07_BEAUTY_GLOBAL_TOP4_R02_S3.log,335.63391852378845,,2026-04-19T09:49:46.652840Z
a07,a07,beauty,featured_moe_n3,route,A07_BEAUTY_GROUP_TOP2_R02_S3,,A07_BEAUTY_GROUP_TOP2_R02_S3,group_top2,Group Top-2,2,beauty_top02_rfmoe,3,860013,7,ok,overall_seen_target,0.11584444444444444,0.09667504870945652,0.0899,0.075,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment_ablation/beauty_FeaturedMoE_N3_a07_beauty_group_top2_r02_s3_20260419_094439_353670_pid814066_best_model_state.pth,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment_ablation/beauty_FeaturedMoE_N3_a07_beauty_group_top2_r02_s3_20260419_094439_353670_pid814066.json,/workspace/FeaturedMoE/experiments/run/artifacts/results/results_final_experiment_fmoe/beauty_FeaturedMoE_N3_s1_beauty_featured_moe_n3_r23_20260418_045819_003908_pid58490.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/final_experiment_ablation/a07/beauty/featured_moe_n3/route/A07_BEAUTY_GROUP_TOP2_R02_S3.log,314.3977372646332,,2026-04-19T09:49:48.853479Z
a07,a07,beauty,featured_moe_n3,route,A07_BEAUTY_GROUP_TOP1_R02_S3,,A07_BEAUTY_GROUP_TOP1_R02_S3,group_top1,Group Top-1,2,beauty_top02_rfmoe,3,860014,1,ok,overall_seen_target,0.11535555555555556,0.09745555555555555,0.0907,0.0744,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment_ablation/beauty_FeaturedMoE_N3_a07_beauty_group_top1_r02_s3_20260419_094458_704521_pid814113_best_model_state.pth,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment_ablation/beauty_FeaturedMoE_N3_a07_beauty_group_top1_r02_s3_20260419_094458_704521_pid814113.json,/workspace/FeaturedMoE/experiments/run/artifacts/results/results_final_experiment_fmoe/beauty_FeaturedMoE_N3_s1_beauty_featured_moe_n3_r23_20260418_045819_003908_pid58490.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/final_experiment_ablation/a07/beauty/featured_moe_n3/route/A07_BEAUTY_GROUP_TOP1_R02_S3.log,301.3868749141693,,2026-04-19T09:49:55.460113Z
a07,a07,beauty,featured_moe_n3,route,A07_BEAUTY_GLOBAL_TOP2_R02_S3,,A07_BEAUTY_GLOBAL_TOP2_R02_S3,global_top2,Global Top-2,2,beauty_top02_rfmoe,3,860011,6,ok,overall_seen_target,0.12293520056223269,0.09695555555555554,0.0921,0.0713,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment_ablation/beauty_FeaturedMoE_N3_a07_beauty_global_top2_r02_s3_20260419_094422_672269_pid813995_best_model_state.pth,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment_ablation/beauty_FeaturedMoE_N3_a07_beauty_global_top2_r02_s3_20260419_094422_672269_pid813995.json,/workspace/FeaturedMoE/experiments/run/artifacts/results/results_final_experiment_fmoe/beauty_FeaturedMoE_N3_s1_beauty_featured_moe_n3_r23_20260418_045819_003908_pid58490.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/final_experiment_ablation/a07/beauty/featured_moe_n3/route/A07_BEAUTY_GLOBAL_TOP2_R02_S3.log,361.47206711769104,,2026-04-19T09:50:19.299606Z
a07,a07,beauty,featured_moe_n3,route,A07_BEAUTY_GLOBAL_TOP4_R03_S3,,A07_BEAUTY_GLOBAL_TOP4_R03_S3,global_top4,Global Top-4,3,beauty_top03_rfmoe,3,860017,0,ok,overall_seen_target,0.1024248013335219,0.09096666666666667,0.0692,0.0625,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment_ablation/beauty_FeaturedMoE_N3_a07_beauty_global_top4_r03_s3_20260419_094818_578656_pid814624_best_model_state.pth,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment_ablation/beauty_FeaturedMoE_N3_a07_beauty_global_top4_r03_s3_20260419_094818_578656_pid814624.json,/workspace/FeaturedMoE/experiments/run/artifacts/results/results_final_experiment_fmoe/beauty_FeaturedMoE_N3_s1_beauty_featured_moe_n3_r03_20260418_035848_046060_pid31801.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/final_experiment_ablation/a07/beauty/featured_moe_n3/route/A07_BEAUTY_GLOBAL_TOP4_R03_S3.log,218.68635749816895,,2026-04-19T09:51:52.423449Z
a07,a07,beauty,featured_moe_n3,route,A07_BEAUTY_GLOBAL_TOP2_R03_S3,,A07_BEAUTY_GLOBAL_TOP2_R03_S3,global_top2,Global Top-2,3,beauty_top03_rfmoe,3,860018,3,ok,overall_seen_target,0.11122568540976602,0.08597777777777779,0.0873,0.0572,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment_ablation/beauty_FeaturedMoE_N3_a07_beauty_global_top2_r03_s3_20260419_094851_522870_pid814683_best_model_state.pth,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment_ablation/beauty_FeaturedMoE_N3_a07_beauty_global_top2_r03_s3_20260419_094851_522870_pid814683.json,/workspace/FeaturedMoE/experiments/run/artifacts/results/results_final_experiment_fmoe/beauty_FeaturedMoE_N3_s1_beauty_featured_moe_n3_r03_20260418_035848_046060_pid31801.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/final_experiment_ablation/a07/beauty/featured_moe_n3/route/A07_BEAUTY_GLOBAL_TOP2_R03_S3.log,218.4955575466156,,2026-04-19T09:52:25.273445Z
a07,a07,beauty,featured_moe_n3,route,A07_BEAUTY_GROUP_DENSE_R03_S3,,A07_BEAUTY_GROUP_DENSE_R03_S3,group_dense,Dense per Group,3,beauty_top03_rfmoe,3,860019,2,ok,overall_seen_target,0.10465555555555556,0.09314946740253721,0.0684,0.0632,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment_ablation/beauty_FeaturedMoE_N3_a07_beauty_group_dense_r03_s3_20260419_094906_019551_pid814734_best_model_state.pth,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment_ablation/beauty_FeaturedMoE_N3_a07_beauty_group_dense_r03_s3_20260419_094906_019551_pid814734.json,/workspace/FeaturedMoE/experiments/run/artifacts/results/results_final_experiment_fmoe/beauty_FeaturedMoE_N3_s1_beauty_featured_moe_n3_r03_20260418_035848_046060_pid31801.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/final_experiment_ablation/a07/beauty/featured_moe_n3/route/A07_BEAUTY_GROUP_DENSE_R03_S3.log,212.4889702796936,,2026-04-19T09:52:33.690187Z
a07,a07,beauty,featured_moe_n3,route,A07_BEAUTY_GROUP_TOP2_R03_S3,,A07_BEAUTY_GROUP_TOP2_R03_S3,group_top2,Group Top-2,3,beauty_top03_rfmoe,3,860020,5,ok,overall_seen_target,0.11106022719056119,0.08643938225167111,0.0856,0.058,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment_ablation/beauty_FeaturedMoE_N3_a07_beauty_group_top2_r03_s3_20260419_094916_887220_pid814844_best_model_state.pth,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment_ablation/beauty_FeaturedMoE_N3_a07_beauty_group_top2_r03_s3_20260419_094916_887220_pid814844.json,/workspace/FeaturedMoE/experiments/run/artifacts/results/results_final_experiment_fmoe/beauty_FeaturedMoE_N3_s1_beauty_featured_moe_n3_r03_20260418_035848_046060_pid31801.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/final_experiment_ablation/a07/beauty/featured_moe_n3/route/A07_BEAUTY_GROUP_TOP2_R03_S3.log,219.9092926979065,,2026-04-19T09:52:51.921593Z
a07,a07,beauty,featured_moe_n3,route,A07_BEAUTY_GROUP_TOP1_R03_S3,,A07_BEAUTY_GROUP_TOP1_R03_S3,group_top1,Group Top-1,3,beauty_top03_rfmoe,3,860021,4,ok,overall_seen_target,0.10834444444444444,0.08579156912011691,0.0858,0.0606,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment_ablation/beauty_FeaturedMoE_N3_a07_beauty_group_top1_r03_s3_20260419_094951_315586_pid814948_best_model_state.pth,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment_ablation/beauty_FeaturedMoE_N3_a07_beauty_group_top1_r03_s3_20260419_094951_315586_pid814948.json,/workspace/FeaturedMoE/experiments/run/artifacts/results/results_final_experiment_fmoe/beauty_FeaturedMoE_N3_s1_beauty_featured_moe_n3_r03_20260418_035848_046060_pid31801.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/final_experiment_ablation/a07/beauty/featured_moe_n3/route/A07_BEAUTY_GROUP_TOP1_R03_S3.log,263.5831227302551,,2026-04-19T09:54:10.245135Z
