model,global_best_valid_mrr20,global_best_test_mrr20,model_best_valid_mrr20,model_best_test_mrr20,run_best_valid_mrr20,run_best_test_mrr20,run_phase,run_id,dataset,hparam_id,seed_id,gpu_id,status,n_completed,interrupted,special_ok,candidate_id,candidate_source,source_stage,transfer_from_dataset,result_path,timestamp_utc
GRU4Rec,0.229600,0.235100,0.202900,0.203000,0.001900,0.002000,P23_SH_C23_MGRU4REC_LFM_GRU_STAGEH_REC1_PASS3_ULTRATINY_S1,SH_LASTFM0_03_GRU4REC_LFM_GRU_STAGEH_REC1_PASS3_ULTRATINY_S1,lastfm0.03,LFM_GRU_STAGEH_REC1_PASS3_ULTRATINY,1,6,run_complete,6,False,True,LFM_GRU_STAGEH_REC1_PASS3_ULTRATINY,stageh_screen_variant,stageh_manual_bank_variant,lastfm0.03,/workspace/jy1559/FMoE/experiments/run/artifacts/results/baseline/normal/stageh_targetedrecovery_anchor2_core5/P23/lastfm0.03/GRU4Rec/lastfm0.03_GRU4Rec_p23_sh_c23_mgru4rec_lfm_gru_stageh_rec1_pass3_ultratiny_s1_20260410_033307_678981_pid528418.json,2026-04-10T03:35:12.385446Z
GRU4Rec,0.229600,0.235100,0.202900,0.203000,0.185000,0.183100,P23_SH_C23_MGRU4REC_LFM_GRU_STAGEH_REC1_WDLO_S1,SH_LASTFM0_03_GRU4REC_LFM_GRU_STAGEH_REC1_WDLO_S1,lastfm0.03,LFM_GRU_STAGEH_REC1_WDLO,1,4,run_complete,6,False,True,LFM_GRU_STAGEH_REC1_WDLO,stageh_screen_variant,stageh_manual_bank_variant,lastfm0.03,/workspace/jy1559/FMoE/experiments/run/artifacts/results/baseline/normal/stageh_targetedrecovery_anchor2_core5/P23/lastfm0.03/GRU4Rec/lastfm0.03_GRU4Rec_p23_sh_c23_mgru4rec_lfm_gru_stageh_rec1_wdlo_s1_20260410_032752_126262_pid528130.json,2026-04-10T03:40:20.706697Z
GRU4Rec,0.229600,0.235100,0.202900,0.203000,0.190100,0.183600,P23_SH_C23_MGRU4REC_OLD_C7_D5_PASS3_ULTRAWIDE_S1,SH_LASTFM0_03_GRU4REC_OLD_C7_D5_PASS3_ULTRAWIDE_S1,lastfm0.03,OLD_C7_D5_PASS3_ULTRAWIDE,1,7,run_complete,6,False,True,OLD_C7_D5_PASS3_ULTRAWIDE,stageh_screen_variant,StageD_MicroWide_anchor2_core5_variant,,/workspace/jy1559/FMoE/experiments/run/artifacts/results/baseline/normal/stageh_targetedrecovery_anchor2_core5/P23/lastfm0.03/GRU4Rec/lastfm0.03_GRU4Rec_p23_sh_c23_mgru4rec_old_c7_d5_pass3_ultrawide_s1_20260410_031550_207776_pid527431.json,2026-04-10T03:41:13.766881Z
GRU4Rec,0.229600,0.235100,0.202900,0.203000,0.182900,0.183700,P23_SH_C23_MGRU4REC_LFM_GRU_STAGEH_REC1_PASS3_ULTRAWIDE_S1,SH_LASTFM0_03_GRU4REC_LFM_GRU_STAGEH_REC1_PASS3_ULTRAWIDE_S1,lastfm0.03,LFM_GRU_STAGEH_REC1_PASS3_ULTRAWIDE,1,5,run_complete,6,False,True,LFM_GRU_STAGEH_REC1_PASS3_ULTRAWIDE,stageh_screen_variant,stageh_manual_bank_variant,lastfm0.03,/workspace/jy1559/FMoE/experiments/run/artifacts/results/baseline/normal/stageh_targetedrecovery_anchor2_core5/P23/lastfm0.03/GRU4Rec/lastfm0.03_GRU4Rec_p23_sh_c23_mgru4rec_lfm_gru_stageh_rec1_pass3_ultrawide_s1_20260410_033355_745993_pid528516.json,2026-04-10T03:45:25.028329Z
GRU4Rec,0.229600,0.235100,0.202900,0.203000,0.168500,0.168300,P23_SH_C23_MGRU4REC_FB_13_S1,SH_LASTFM0_03_GRU4REC_FB_13_S1,lastfm0.03,FB_13,1,6,run_complete,6,False,True,FB_13,global_fallback,fallback,,/workspace/jy1559/FMoE/experiments/run/artifacts/results/baseline/normal/stageh_targetedrecovery_anchor2_core5/P23/lastfm0.03/GRU4Rec/lastfm0.03_GRU4Rec_p23_sh_c23_mgru4rec_fb_13_s1_20260410_033517_883846_pid528659.json,2026-04-10T03:48:37.241483Z
GRU4Rec,0.229600,0.235100,0.202900,0.203000,0.176700,0.168600,P23_SH_C23_MGRU4REC_FB_14_S1,SH_LASTFM0_03_GRU4REC_FB_14_S1,lastfm0.03,FB_14,1,4,run_complete,6,False,True,FB_14,global_fallback,fallback,,/workspace/jy1559/FMoE/experiments/run/artifacts/results/baseline/normal/stageh_targetedrecovery_anchor2_core5/P23/lastfm0.03/GRU4Rec/lastfm0.03_GRU4Rec_p23_sh_c23_mgru4rec_fb_14_s1_20260410_034025_639172_pid528932.json,2026-04-10T03:50:14.348072Z
GRU4Rec,0.229600,0.235100,0.202900,0.203000,0.103700,0.101900,P23_SH_C13_MGRU4REC_OLD_C7_D5_PASS2_XLRLO_S1,SH_LASTFM0_03_GRU4REC_OLD_C7_D5_PASS2_XLRLO_S1,lastfm0.03,OLD_C7_D5_PASS2_XLRLO,1,4,run_complete,4,False,True,OLD_C7_D5_PASS2_XLRLO,stageh_screen_variant,StageD_MicroWide_anchor2_core5_variant,,/workspace/FeaturedMoE/experiments/run/artifacts/results/baseline/normal/stageh_targetedrecovery_anchor2_core5/P23/lastfm0.03/GRU4Rec/lastfm0.03_GRU4Rec_p23_sh_c13_mgru4rec_old_c7_d5_pass2_xlrlo_s1_20260412_094851_562510_pid104372.json,2026-04-12T09:51:47.543290Z
GRU4Rec,0.229600,0.235100,0.202900,0.203000,0.182700,0.182900,P23_SH_C13_MGRU4REC_OLD_C7_D5_PASS2_XLRHI_S1,SH_LASTFM0_03_GRU4REC_OLD_C7_D5_PASS2_XLRHI_S1,lastfm0.03,OLD_C7_D5_PASS2_XLRHI,1,6,run_complete,4,False,True,OLD_C7_D5_PASS2_XLRHI,stageh_screen_variant,StageD_MicroWide_anchor2_core5_variant,,/workspace/FeaturedMoE/experiments/run/artifacts/results/baseline/normal/stageh_targetedrecovery_anchor2_core5/P23/lastfm0.03/GRU4Rec/lastfm0.03_GRU4Rec_p23_sh_c13_mgru4rec_old_c7_d5_pass2_xlrhi_s1_20260412_094805_369624_pid104194.json,2026-04-12T09:52:32.601519Z
GRU4Rec,0.229600,0.235100,0.202900,0.203000,0.114900,0.115300,P23_SH_C13_MGRU4REC_OLD_C7_D5_PASS4_EDGELO_S1,SH_LASTFM0_03_GRU4REC_OLD_C7_D5_PASS4_EDGELO_S1,lastfm0.03,OLD_C7_D5_PASS4_EDGELO,1,5,run_complete,4,False,True,OLD_C7_D5_PASS4_EDGELO,stageh_screen_variant,StageD_MicroWide_anchor2_core5_variant,,/workspace/FeaturedMoE/experiments/run/artifacts/results/baseline/normal/stageh_targetedrecovery_anchor2_core5/P23/lastfm0.03/GRU4Rec/lastfm0.03_GRU4Rec_p23_sh_c13_mgru4rec_old_c7_d5_pass4_edgelo_s1_20260412_095118_534062_pid104850.json,2026-04-12T09:53:03.644301Z
GRU4Rec,0.229600,0.235100,0.202900,0.203000,0.001400,0.000800,P23_SH_C13_MGRU4REC_LFM_GRU_STAGEH_REC1_PASS2_XLRLO_S1,SH_LASTFM0_03_GRU4REC_LFM_GRU_STAGEH_REC1_PASS2_XLRLO_S1,lastfm0.03,LFM_GRU_STAGEH_REC1_PASS2_XLRLO,1,5,run_complete,4,False,True,LFM_GRU_STAGEH_REC1_PASS2_XLRLO,stageh_screen_variant,stageh_manual_bank_variant,lastfm0.03,/workspace/FeaturedMoE/experiments/run/artifacts/results/baseline/normal/stageh_targetedrecovery_anchor2_core5/P23/lastfm0.03/GRU4Rec/lastfm0.03_GRU4Rec_p23_sh_c13_mgru4rec_lfm_gru_stageh_rec1_pass2_xlrlo_s1_20260412_095307_734882_pid105249.json,2026-04-12T09:54:08.725472Z
GRU4Rec,0.229600,0.235100,0.202900,0.203000,0.182300,0.173900,P23_SH_C13_MGRU4REC_LFM_GRU_STAGEH_REC1_PASS2_XLRHI_S1,SH_LASTFM0_03_GRU4REC_LFM_GRU_STAGEH_REC1_PASS2_XLRHI_S1,lastfm0.03,LFM_GRU_STAGEH_REC1_PASS2_XLRHI,1,6,run_complete,4,False,True,LFM_GRU_STAGEH_REC1_PASS2_XLRHI,stageh_screen_variant,stageh_manual_bank_variant,lastfm0.03,/workspace/FeaturedMoE/experiments/run/artifacts/results/baseline/normal/stageh_targetedrecovery_anchor2_core5/P23/lastfm0.03/GRU4Rec/lastfm0.03_GRU4Rec_p23_sh_c13_mgru4rec_lfm_gru_stageh_rec1_pass2_xlrhi_s1_20260412_095236_656675_pid105129.json,2026-04-12T09:56:28.928039Z
GRU4Rec,0.229600,0.235100,0.202900,0.203000,0.175900,0.179000,P23_SH_C13_MGRU4REC_OLD_C7_D5_PASS4_EDGEHI_S1,SH_LASTFM0_03_GRU4REC_OLD_C7_D5_PASS4_EDGEHI_S1,lastfm0.03,OLD_C7_D5_PASS4_EDGEHI,1,4,run_complete,4,False,True,OLD_C7_D5_PASS4_EDGEHI,stageh_screen_variant,StageD_MicroWide_anchor2_core5_variant,,/workspace/FeaturedMoE/experiments/run/artifacts/results/baseline/normal/stageh_targetedrecovery_anchor2_core5/P23/lastfm0.03/GRU4Rec/lastfm0.03_GRU4Rec_p23_sh_c13_mgru4rec_old_c7_d5_pass4_edgehi_s1_20260412_095151_685196_pid104964.json,2026-04-12T09:57:45.020939Z
