global_best_valid_mrr20,run_best_valid_mrr20,run_phase,exp_brief,stage,trigger,dataset,seed_id,gpu_id,status,test_mrr20,n_completed,interrupted,special_ok,diag_ok,result_path,timestamp_utc,phase_id,axis_id,axis_desc,pair_id,phase_kind,architecture_id,architecture_key,architecture_name,setting_id,setting_key,setting_desc,setting_group,setting_detail,hparam_id,source_hparam_id,target_hparam_id,transfer_mode,source_dataset,target_dataset,source_checkpoint,source_run_phase,run_id
0.236700,0.236500,P15A_TGT_kuairec_to_lastfm_A12_feature_init_H3_H3_S1,A12 feature_init H3,transfer_stageA,run_complete,lastfm0.03,1,3,run_complete_no_result,0.237300,,,False,False,,2026-04-13T04:57:26.179679Z,P15A,TLA,transfer_learning_stageA_v1,kuairec_to_lastfm,target_sweep,A12,A12_ATTN_MICRO_BEFORE_NO_BIAS_ALL_W5,A12_ATTN_MICRO_BEFORE_NO_BIAS_ALL_W5,P15A_TGT_kuairec_to_lastfm_A12_feature_init_H3_H3_S1,feature_init_kuairec_to_lastfm_A12_H3_H3,kuairec_to_lastfm A12 feature_init H3->H3,target_feature_init,source=KuaiRecLargeStrictPosV2_0.2 target=lastfm0.03 mode=macro_feature_encoder,H3,H3,H3,macro_feature_encoder,KuaiRecLargeStrictPosV2_0.2,lastfm0.03,/workspace/FeaturedMoE/experiments/run/fmoe_n3/transfer_learning/ckpt/stageA/A12/kuairec_to_lastfm/kuaireclargestrictposv2_0_2_H3_s1_best.pth,P15A_SRC_kuairec_to_lastfm_A12_H3_S1,kuairec_to_lastfm_A12_feature_init_H3_H3_S1
0.236700,0.236200,P15A_TGT_kuairec_to_lastfm_A12_group_init_H3_H3_S1,A12 group_init H3,transfer_stageA,run_complete,lastfm0.03,1,2,run_complete_no_result,0.238000,,,False,False,,2026-04-13T05:10:23.642495Z,P15A,TLA,transfer_learning_stageA_v1,kuairec_to_lastfm,target_sweep,A12,A12_ATTN_MICRO_BEFORE_NO_BIAS_ALL_W5,A12_ATTN_MICRO_BEFORE_NO_BIAS_ALL_W5,P15A_TGT_kuairec_to_lastfm_A12_group_init_H3_H3_S1,group_init_kuairec_to_lastfm_A12_H3_H3,kuairec_to_lastfm A12 group_init H3->H3,target_group_init,source=KuaiRecLargeStrictPosV2_0.2 target=lastfm0.03 mode=macro_group_router,H3,H3,H3,macro_group_router,KuaiRecLargeStrictPosV2_0.2,lastfm0.03,/workspace/FeaturedMoE/experiments/run/fmoe_n3/transfer_learning/ckpt/stageA/A12/kuairec_to_lastfm/kuaireclargestrictposv2_0_2_H3_s1_best.pth,P15A_SRC_kuairec_to_lastfm_A12_H3_S1,kuairec_to_lastfm_A12_group_init_H3_H3_S1
0.236700,0.000000,P15A_TGT_kuairec_to_lastfm_A12_full_arch_init_H3_H3_S1,A12 full_arch_init H3,transfer_stageA,run_complete,lastfm0.03,1,2,run_complete_no_result,0.000000,,,False,False,,2026-04-13T05:10:55.723128Z,P15A,TLA,transfer_learning_stageA_v1,kuairec_to_lastfm,target_sweep,A12,A12_ATTN_MICRO_BEFORE_NO_BIAS_ALL_W5,A12_ATTN_MICRO_BEFORE_NO_BIAS_ALL_W5,P15A_TGT_kuairec_to_lastfm_A12_full_arch_init_H3_H3_S1,full_arch_init_kuairec_to_lastfm_A12_H3_H3,kuairec_to_lastfm A12 full_arch_init H3->H3,target_full_arch_init,source=KuaiRecLargeStrictPosV2_0.2 target=lastfm0.03 mode=full_model,H3,H3,H3,full_model,KuaiRecLargeStrictPosV2_0.2,lastfm0.03,/workspace/FeaturedMoE/experiments/run/fmoe_n3/transfer_learning/ckpt/stageA/A12/kuairec_to_lastfm/kuaireclargestrictposv2_0_2_H3_s1_best.pth,P15A_SRC_kuairec_to_lastfm_A12_H3_S1,kuairec_to_lastfm_A12_full_arch_init_H3_H3_S1
0.237300,0.237300,P15A_TGT_kuairec_to_lastfm_A12_native_native_H3_S1,A12 native H3,transfer_stageA,trial_new_best,lastfm0.03,1,2,running,0.236600,,,,,,2026-04-13T05:53:25.917095Z,P15A,TLA,transfer_learning_stageA_v1,kuairec_to_lastfm,target_sweep,A12,A12_ATTN_MICRO_BEFORE_NO_BIAS_ALL_W5,A12_ATTN_MICRO_BEFORE_NO_BIAS_ALL_W5,P15A_TGT_kuairec_to_lastfm_A12_native_native_H3_S1,native_kuairec_to_lastfm_A12_native_H3,kuairec_to_lastfm A12 native native->H3,target_native,source=KuaiRecLargeStrictPosV2_0.2 target=lastfm0.03 mode=none,H3,,H3,none,KuaiRecLargeStrictPosV2_0.2,lastfm0.03,,,kuairec_to_lastfm_A12_native_native_H3_S1
0.237800,0.237800,P15A_TGT_kuairec_to_lastfm_A12_native_native_H3_S1,A12 native H3,transfer_stageA,trial_new_best,lastfm0.03,1,2,running,0.236200,,,,,,2026-04-13T06:04:23.664050Z,P15A,TLA,transfer_learning_stageA_v1,kuairec_to_lastfm,target_sweep,A12,A12_ATTN_MICRO_BEFORE_NO_BIAS_ALL_W5,A12_ATTN_MICRO_BEFORE_NO_BIAS_ALL_W5,P15A_TGT_kuairec_to_lastfm_A12_native_native_H3_S1,native_kuairec_to_lastfm_A12_native_H3,kuairec_to_lastfm A12 native native->H3,target_native,source=KuaiRecLargeStrictPosV2_0.2 target=lastfm0.03 mode=none,H3,,H3,none,KuaiRecLargeStrictPosV2_0.2,lastfm0.03,,,kuairec_to_lastfm_A12_native_native_H3_S1
0.239300,0.239300,P15A_TGT_kuairec_to_lastfm_A12_group_init_H3_H3_S1,A12 group_init H3,transfer_stageA,trial_new_best,lastfm0.03,1,2,running,0.239800,,,,,,2026-04-13T07:25:23.231401Z,P15A,TLA,transfer_learning_stageA_v1,kuairec_to_lastfm,target_sweep,A12,A12_ATTN_MICRO_BEFORE_NO_BIAS_ALL_W5,A12_ATTN_MICRO_BEFORE_NO_BIAS_ALL_W5,P15A_TGT_kuairec_to_lastfm_A12_group_init_H3_H3_S1,group_init_kuairec_to_lastfm_A12_H3_H3,kuairec_to_lastfm A12 group_init H3->H3,target_group_init,source=KuaiRecLargeStrictPosV2_0.2 target=lastfm0.03 mode=macro_group_router,H3,H3,H3,macro_group_router,KuaiRecLargeStrictPosV2_0.2,lastfm0.03,/workspace/FeaturedMoE/experiments/run/fmoe_n3/transfer_learning/ckpt/stageA/A12/kuairec_to_lastfm/kuaireclargestrictposv2_0_2_H3_s1_best.pth,P15A_SRC_kuairec_to_lastfm_A12_H3_S1,kuairec_to_lastfm_A12_group_init_H3_H3_S1
0.239300,0.237400,P15A_TGT_kuairec_to_lastfm_A12_encoder_all_init_H3_H3_S1,A12 encoder_all_init H3,transfer_stageA,run_complete,lastfm0.03,1,3,run_complete_no_result,0.240200,,,False,False,,2026-04-13T09:00:43.945851Z,P15A,TLA,transfer_learning_stageA_v1,kuairec_to_lastfm,target_sweep,A12,A12_ATTN_MICRO_BEFORE_NO_BIAS_ALL_W5,A12_ATTN_MICRO_BEFORE_NO_BIAS_ALL_W5,P15A_TGT_kuairec_to_lastfm_A12_encoder_all_init_H3_H3_S1,encoder_all_init_kuairec_to_lastfm_A12_H3_H3,kuairec_to_lastfm A12 encoder_all_init H3->H3,target_encoder_all_init,source=KuaiRecLargeStrictPosV2_0.2 target=lastfm0.03 mode=macro_encoder_all,H3,H3,H3,macro_encoder_all,KuaiRecLargeStrictPosV2_0.2,lastfm0.03,/workspace/FeaturedMoE/experiments/run/fmoe_n3/transfer_learning/ckpt/stageA/A12/kuairec_to_lastfm/kuaireclargestrictposv2_0_2_H3_s1_best.pth,P15A_SRC_kuairec_to_lastfm_A12_H3_S1,kuairec_to_lastfm_A12_encoder_all_init_H3_H3_S1
0.239300,0.237300,P15A_TGT_kuairec_to_lastfm_A12_feature_init_H3_H7_S1,A12 feature_init H7,transfer_stageA,run_complete,lastfm0.03,1,2,run_complete_no_result,0.237000,,,False,False,,2026-04-13T09:04:01.194857Z,P15A,TLA,transfer_learning_stageA_v1,kuairec_to_lastfm,target_sweep,A12,A12_ATTN_MICRO_BEFORE_NO_BIAS_ALL_W5,A12_ATTN_MICRO_BEFORE_NO_BIAS_ALL_W5,P15A_TGT_kuairec_to_lastfm_A12_feature_init_H3_H7_S1,feature_init_kuairec_to_lastfm_A12_H3_H7,kuairec_to_lastfm A12 feature_init H3->H7,target_feature_init,source=KuaiRecLargeStrictPosV2_0.2 target=lastfm0.03 mode=macro_feature_encoder,H7,H3,H7,macro_feature_encoder,KuaiRecLargeStrictPosV2_0.2,lastfm0.03,/workspace/FeaturedMoE/experiments/run/fmoe_n3/transfer_learning/ckpt/stageA/A12/kuairec_to_lastfm/kuaireclargestrictposv2_0_2_H3_s1_best.pth,P15A_SRC_kuairec_to_lastfm_A12_H3_S1,kuairec_to_lastfm_A12_feature_init_H3_H7_S1
0.239300,0.238000,P15A_TGT_kuairec_to_lastfm_A12_group_init_H3_H7_S1,A12 group_init H7,transfer_stageA,run_complete,lastfm0.03,1,3,run_complete_no_result,0.236100,,,False,False,,2026-04-13T10:02:22.315701Z,P15A,TLA,transfer_learning_stageA_v1,kuairec_to_lastfm,target_sweep,A12,A12_ATTN_MICRO_BEFORE_NO_BIAS_ALL_W5,A12_ATTN_MICRO_BEFORE_NO_BIAS_ALL_W5,P15A_TGT_kuairec_to_lastfm_A12_group_init_H3_H7_S1,group_init_kuairec_to_lastfm_A12_H3_H7,kuairec_to_lastfm A12 group_init H3->H7,target_group_init,source=KuaiRecLargeStrictPosV2_0.2 target=lastfm0.03 mode=macro_group_router,H7,H3,H7,macro_group_router,KuaiRecLargeStrictPosV2_0.2,lastfm0.03,/workspace/FeaturedMoE/experiments/run/fmoe_n3/transfer_learning/ckpt/stageA/A12/kuairec_to_lastfm/kuaireclargestrictposv2_0_2_H3_s1_best.pth,P15A_SRC_kuairec_to_lastfm_A12_H3_S1,kuairec_to_lastfm_A12_group_init_H3_H7_S1
0.239300,0.237400,P15A_TGT_kuairec_to_lastfm_A12_encoder_all_init_H3_H7_S1,A12 encoder_all_init H7,transfer_stageA,run_complete,lastfm0.03,1,2,run_complete_no_result,0.237400,,,False,False,,2026-04-13T10:07:06.690689Z,P15A,TLA,transfer_learning_stageA_v1,kuairec_to_lastfm,target_sweep,A12,A12_ATTN_MICRO_BEFORE_NO_BIAS_ALL_W5,A12_ATTN_MICRO_BEFORE_NO_BIAS_ALL_W5,P15A_TGT_kuairec_to_lastfm_A12_encoder_all_init_H3_H7_S1,encoder_all_init_kuairec_to_lastfm_A12_H3_H7,kuairec_to_lastfm A12 encoder_all_init H3->H7,target_encoder_all_init,source=KuaiRecLargeStrictPosV2_0.2 target=lastfm0.03 mode=macro_encoder_all,H7,H3,H7,macro_encoder_all,KuaiRecLargeStrictPosV2_0.2,lastfm0.03,/workspace/FeaturedMoE/experiments/run/fmoe_n3/transfer_learning/ckpt/stageA/A12/kuairec_to_lastfm/kuaireclargestrictposv2_0_2_H3_s1_best.pth,P15A_SRC_kuairec_to_lastfm_A12_H3_S1,kuairec_to_lastfm_A12_encoder_all_init_H3_H7_S1
0.239300,0.237300,P15A_TGT_kuairec_to_lastfm_A12_feature_init_H7_H7_S1,A12 feature_init H7,transfer_stageA,run_complete,lastfm0.03,1,3,run_complete_no_result,0.237000,,,False,False,,2026-04-13T11:08:58.018708Z,P15A,TLA,transfer_learning_stageA_v1,kuairec_to_lastfm,target_sweep,A12,A12_ATTN_MICRO_BEFORE_NO_BIAS_ALL_W5,A12_ATTN_MICRO_BEFORE_NO_BIAS_ALL_W5,P15A_TGT_kuairec_to_lastfm_A12_feature_init_H7_H7_S1,feature_init_kuairec_to_lastfm_A12_H7_H7,kuairec_to_lastfm A12 feature_init H7->H7,target_feature_init,source=KuaiRecLargeStrictPosV2_0.2 target=lastfm0.03 mode=macro_feature_encoder,H7,H7,H7,macro_feature_encoder,KuaiRecLargeStrictPosV2_0.2,lastfm0.03,/workspace/FeaturedMoE/experiments/run/fmoe_n3/transfer_learning/ckpt/stageA/A12/kuairec_to_lastfm/kuaireclargestrictposv2_0_2_H7_s1_best.pth,P15A_SRC_kuairec_to_lastfm_A12_H7_S1,kuairec_to_lastfm_A12_feature_init_H7_H7_S1
0.239300,0.238000,P15A_TGT_kuairec_to_lastfm_A12_group_init_H7_H7_S1,A12 group_init H7,transfer_stageA,run_complete,lastfm0.03,1,2,run_complete_no_result,0.236200,,,False,False,,2026-04-13T11:09:21.123588Z,P15A,TLA,transfer_learning_stageA_v1,kuairec_to_lastfm,target_sweep,A12,A12_ATTN_MICRO_BEFORE_NO_BIAS_ALL_W5,A12_ATTN_MICRO_BEFORE_NO_BIAS_ALL_W5,P15A_TGT_kuairec_to_lastfm_A12_group_init_H7_H7_S1,group_init_kuairec_to_lastfm_A12_H7_H7,kuairec_to_lastfm A12 group_init H7->H7,target_group_init,source=KuaiRecLargeStrictPosV2_0.2 target=lastfm0.03 mode=macro_group_router,H7,H7,H7,macro_group_router,KuaiRecLargeStrictPosV2_0.2,lastfm0.03,/workspace/FeaturedMoE/experiments/run/fmoe_n3/transfer_learning/ckpt/stageA/A12/kuairec_to_lastfm/kuaireclargestrictposv2_0_2_H7_s1_best.pth,P15A_SRC_kuairec_to_lastfm_A12_H7_S1,kuairec_to_lastfm_A12_group_init_H7_H7_S1
0.239300,0.000000,P15A_TGT_kuairec_to_lastfm_A12_full_arch_init_H7_H7_S1,A12 full_arch_init H7,transfer_stageA,run_complete,lastfm0.03,1,2,run_complete_no_result,0.000000,,,False,False,,2026-04-13T11:09:53.336665Z,P15A,TLA,transfer_learning_stageA_v1,kuairec_to_lastfm,target_sweep,A12,A12_ATTN_MICRO_BEFORE_NO_BIAS_ALL_W5,A12_ATTN_MICRO_BEFORE_NO_BIAS_ALL_W5,P15A_TGT_kuairec_to_lastfm_A12_full_arch_init_H7_H7_S1,full_arch_init_kuairec_to_lastfm_A12_H7_H7,kuairec_to_lastfm A12 full_arch_init H7->H7,target_full_arch_init,source=KuaiRecLargeStrictPosV2_0.2 target=lastfm0.03 mode=full_model,H7,H7,H7,full_model,KuaiRecLargeStrictPosV2_0.2,lastfm0.03,/workspace/FeaturedMoE/experiments/run/fmoe_n3/transfer_learning/ckpt/stageA/A12/kuairec_to_lastfm/kuaireclargestrictposv2_0_2_H7_s1_best.pth,P15A_SRC_kuairec_to_lastfm_A12_H7_S1,kuairec_to_lastfm_A12_full_arch_init_H7_H7_S1
0.239300,0.237300,P15A_TGT_kuairec_to_lastfm_A12_encoder_all_init_H7_H7_S1,A12 encoder_all_init H7,transfer_stageA,run_complete,lastfm0.03,1,3,run_complete_no_result,0.236500,,,False,False,,2026-04-13T12:14:51.000592Z,P15A,TLA,transfer_learning_stageA_v1,kuairec_to_lastfm,target_sweep,A12,A12_ATTN_MICRO_BEFORE_NO_BIAS_ALL_W5,A12_ATTN_MICRO_BEFORE_NO_BIAS_ALL_W5,P15A_TGT_kuairec_to_lastfm_A12_encoder_all_init_H7_H7_S1,encoder_all_init_kuairec_to_lastfm_A12_H7_H7,kuairec_to_lastfm A12 encoder_all_init H7->H7,target_encoder_all_init,source=KuaiRecLargeStrictPosV2_0.2 target=lastfm0.03 mode=macro_encoder_all,H7,H7,H7,macro_encoder_all,KuaiRecLargeStrictPosV2_0.2,lastfm0.03,/workspace/FeaturedMoE/experiments/run/fmoe_n3/transfer_learning/ckpt/stageA/A12/kuairec_to_lastfm/kuaireclargestrictposv2_0_2_H7_s1_best.pth,P15A_SRC_kuairec_to_lastfm_A12_H7_S1,kuairec_to_lastfm_A12_encoder_all_init_H7_H7_S1
0.239300,0.237800,P15A_TGT_kuairec_to_lastfm_A12_feature_init_H7_H3_S1,A12 feature_init H3,transfer_stageA,run_complete,lastfm0.03,1,2,run_complete_no_result,0.236400,,,False,False,,2026-04-13T12:19:14.435835Z,P15A,TLA,transfer_learning_stageA_v1,kuairec_to_lastfm,target_sweep,A12,A12_ATTN_MICRO_BEFORE_NO_BIAS_ALL_W5,A12_ATTN_MICRO_BEFORE_NO_BIAS_ALL_W5,P15A_TGT_kuairec_to_lastfm_A12_feature_init_H7_H3_S1,feature_init_kuairec_to_lastfm_A12_H7_H3,kuairec_to_lastfm A12 feature_init H7->H3,target_feature_init,source=KuaiRecLargeStrictPosV2_0.2 target=lastfm0.03 mode=macro_feature_encoder,H3,H7,H3,macro_feature_encoder,KuaiRecLargeStrictPosV2_0.2,lastfm0.03,/workspace/FeaturedMoE/experiments/run/fmoe_n3/transfer_learning/ckpt/stageA/A12/kuairec_to_lastfm/kuaireclargestrictposv2_0_2_H7_s1_best.pth,P15A_SRC_kuairec_to_lastfm_A12_H7_S1,kuairec_to_lastfm_A12_feature_init_H7_H3_S1
0.239500,0.239500,P15A_TGT_kuairec_to_lastfm_A12_group_init_H7_H3_S1,A12 group_init H3,transfer_stageA,trial_new_best,lastfm0.03,1,3,running,0.239600,,,,,,2026-04-13T12:39:42.849262Z,P15A,TLA,transfer_learning_stageA_v1,kuairec_to_lastfm,target_sweep,A12,A12_ATTN_MICRO_BEFORE_NO_BIAS_ALL_W5,A12_ATTN_MICRO_BEFORE_NO_BIAS_ALL_W5,P15A_TGT_kuairec_to_lastfm_A12_group_init_H7_H3_S1,group_init_kuairec_to_lastfm_A12_H7_H3,kuairec_to_lastfm A12 group_init H7->H3,target_group_init,source=KuaiRecLargeStrictPosV2_0.2 target=lastfm0.03 mode=macro_group_router,H3,H7,H3,macro_group_router,KuaiRecLargeStrictPosV2_0.2,lastfm0.03,/workspace/FeaturedMoE/experiments/run/fmoe_n3/transfer_learning/ckpt/stageA/A12/kuairec_to_lastfm/kuaireclargestrictposv2_0_2_H7_s1_best.pth,P15A_SRC_kuairec_to_lastfm_A12_H7_S1,kuairec_to_lastfm_A12_group_init_H7_H3_S1
0.239500,0.239500,P15A_TGT_kuairec_to_lastfm_A12_group_init_H7_H3_S1,A12 group_init H3,transfer_stageA,run_complete,lastfm0.03,1,3,run_complete_no_result,0.239600,,,False,False,,2026-04-13T13:19:41.828483Z,P15A,TLA,transfer_learning_stageA_v1,kuairec_to_lastfm,target_sweep,A12,A12_ATTN_MICRO_BEFORE_NO_BIAS_ALL_W5,A12_ATTN_MICRO_BEFORE_NO_BIAS_ALL_W5,P15A_TGT_kuairec_to_lastfm_A12_group_init_H7_H3_S1,group_init_kuairec_to_lastfm_A12_H7_H3,kuairec_to_lastfm A12 group_init H7->H3,target_group_init,source=KuaiRecLargeStrictPosV2_0.2 target=lastfm0.03 mode=macro_group_router,H3,H7,H3,macro_group_router,KuaiRecLargeStrictPosV2_0.2,lastfm0.03,/workspace/FeaturedMoE/experiments/run/fmoe_n3/transfer_learning/ckpt/stageA/A12/kuairec_to_lastfm/kuaireclargestrictposv2_0_2_H7_s1_best.pth,P15A_SRC_kuairec_to_lastfm_A12_H7_S1,kuairec_to_lastfm_A12_group_init_H7_H3_S1
