stage,dataset,model,model_label,candidate_id,parent_candidate_id,run_phase,run_id,runtime_seed,gpu_id,status,best_valid_mrr20,test_mrr20,valid_unseen_mrr20,valid_unseen_hit20,test_unseen_mrr20,test_unseen_hit20,valid_main_seen_count,valid_main_unseen_count,test_main_seen_count,test_main_unseen_count,result_path,log_path,elapsed_sec,error,timestamp_utc,params_json
A,retail_rocket,sasrec,SASRec,A001_L03,A001,ABCD_v2_lean_A_DRETAIL_ROCKET_MSASREC_A001_L03_S1,A_RETAIL_ROCKET_SASREC_A001_L03_S1,1,4,ok,0.3661,0.3651,0.0060573718646512835,0.0392156862745098,0.004582905948180097,0.025695284159613058,19289,2295,17672,3308,/workspace/FeaturedMoE/experiments/run/artifacts/results/baseline_2/retail_rocket_SASRec_abcd_v2_lean_a_dretail_rocket_msasrec_a001_l03_s1_20260414_085029_512404_pid979104.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/baseline_2/ABCD_v2_lean/retail_rocket/sasrec/stageA/lr_groups/lr_1e-03/logs/ABCD_v2_lean_A_DRETAIL_ROCKET_MSASREC_A001_L03_S1.log,173.1,,2026-04-14T08:53:19.271364+00:00,"{""dropout"": 0.1, ""hidden_size"": 128, ""inner_size"": 256, ""learning_rate"": 0.0012, ""lr_group"": ""lr_1e-03"", ""max_len"": 50, ""num_heads"": 2, ""num_layers"": 2, ""weight_decay"": 1e-06}"
A,retail_rocket,tisasrec,TiSASRec,A007_L03,A007,ABCD_v2_lean_A_DRETAIL_ROCKET_MTISASREC_A007_L03_S1,A_RETAIL_ROCKET_TISASREC_A007_L03_S1,1,1,ok,0.3371,0.3326,9.855794556000654e-05,0.00130718954248366,0.0002328910602497651,0.002116082224909311,19289,2295,17672,3308,/workspace/FeaturedMoE/experiments/run/artifacts/results/baseline_2/retail_rocket_TiSASRec_abcd_v2_lean_a_dretail_rocket_mtisasrec_a007_l03_s1_20260414_092558_307567_pid980882.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/baseline_2/ABCD_v2_lean/retail_rocket/tisasrec/stageA/lr_groups/lr_1e-03/logs/ABCD_v2_lean_A_DRETAIL_ROCKET_MTISASREC_A007_L03_S1.log,299.8,,2026-04-14T09:30:54.526940+00:00,"{""dropout"": 0.2, ""hidden_size"": 128, ""inner_size"": 256, ""learning_rate"": 0.0012, ""lr_group"": ""lr_1e-03"", ""max_len"": 20, ""num_heads"": 2, ""num_layers"": 2, ""time_span"": 256, ""weight_decay"": 0.0001}"
A,retail_rocket,tisasrec,TiSASRec,A007_L04,A007,ABCD_v2_lean_A_DRETAIL_ROCKET_MTISASREC_A007_L04_S1,A_RETAIL_ROCKET_TISASREC_A007_L04_S1,1,7,ok,0.3308,0.3239,0.003392839491821842,0.020479302832244008,0.00247106587620139,0.015114873035066506,19289,2295,17672,3308,/workspace/FeaturedMoE/experiments/run/artifacts/results/baseline_2/retail_rocket_TiSASRec_abcd_v2_lean_a_dretail_rocket_mtisasrec_a007_l04_s1_20260414_092618_679247_pid980900.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/baseline_2/ABCD_v2_lean/retail_rocket/tisasrec/stageA/lr_groups/lr_3e-03/logs/ABCD_v2_lean_A_DRETAIL_ROCKET_MTISASREC_A007_L04_S1.log,215.5,,2026-04-14T09:29:50.845733+00:00,"{""dropout"": 0.2, ""hidden_size"": 128, ""inner_size"": 256, ""learning_rate"": 0.003, ""lr_group"": ""lr_3e-03"", ""max_len"": 20, ""num_heads"": 2, ""num_layers"": 2, ""time_span"": 256, ""weight_decay"": 0.0001}"
A,retail_rocket,tisasrec,TiSASRec,A007_L02,A007,ABCD_v2_lean_A_DRETAIL_ROCKET_MTISASREC_A007_L02_S1,A_RETAIL_ROCKET_TISASREC_A007_L02_S1,1,5,ok,0.3234,0.317,0.0,0.0,0.0,0.0,19289,2295,17672,3308,/workspace/FeaturedMoE/experiments/run/artifacts/results/baseline_2/retail_rocket_TiSASRec_abcd_v2_lean_a_dretail_rocket_mtisasrec_a007_l02_s1_20260414_092548_945566_pid980831.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/baseline_2/ABCD_v2_lean/retail_rocket/tisasrec/stageA/lr_groups/lr_6e-04/logs/ABCD_v2_lean_A_DRETAIL_ROCKET_MTISASREC_A007_L02_S1.log,298.7,,2026-04-14T09:30:44.315911+00:00,"{""dropout"": 0.2, ""hidden_size"": 128, ""inner_size"": 256, ""learning_rate"": 0.0006, ""lr_group"": ""lr_6e-04"", ""max_len"": 20, ""num_heads"": 2, ""num_layers"": 2, ""time_span"": 256, ""weight_decay"": 0.0001}"
A,retail_rocket,tisasrec,TiSASRec,A007_L01,A007,ABCD_v2_lean_A_DRETAIL_ROCKET_MTISASREC_A007_L01_S1,A_RETAIL_ROCKET_TISASREC_A007_L01_S1,1,6,ok,0.1484,0.1508,0.03501606964078085,0.040522875816993466,0.026743701283010273,0.032345828295042324,19289,2295,17672,3308,/workspace/FeaturedMoE/experiments/run/artifacts/results/baseline_2/retail_rocket_TiSASRec_abcd_v2_lean_a_dretail_rocket_mtisasrec_a007_l01_s1_20260414_092548_724202_pid980830.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/baseline_2/ABCD_v2_lean/retail_rocket/tisasrec/stageA/lr_groups/lr_2e-04/logs/ABCD_v2_lean_A_DRETAIL_ROCKET_MTISASREC_A007_L01_S1.log,92.8,,2026-04-14T09:27:18.128222+00:00,"{""dropout"": 0.2, ""hidden_size"": 128, ""inner_size"": 256, ""learning_rate"": 0.0002, ""lr_group"": ""lr_2e-04"", ""max_len"": 20, ""num_heads"": 2, ""num_layers"": 2, ""time_span"": 256, ""weight_decay"": 0.0001}"
A,retail_rocket,tisasrec,TiSASRec,A001_L01,A001,ABCD_v2_lean_A_DRETAIL_ROCKET_MTISASREC_A001_L01_S1,A_RETAIL_ROCKET_TISASREC_A001_L01_S1,1,6,ok,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,/workspace/FeaturedMoE/experiments/run/artifacts/results/baseline_2/retail_rocket_TiSASRec_abcd_v2_lean_a_dretail_rocket_mtisasrec_a001_l01_s1_20260414_092432_164267_pid980414.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/baseline_2/ABCD_v2_lean/retail_rocket/tisasrec/stageA/lr_groups/lr_2e-04/logs/ABCD_v2_lean_A_DRETAIL_ROCKET_MTISASREC_A001_L01_S1.log,9.5,,2026-04-14T09:24:38.338440+00:00,"{""dropout"": 0.1, ""hidden_size"": 128, ""inner_size"": 256, ""learning_rate"": 0.0002, ""lr_group"": ""lr_2e-04"", ""max_len"": 50, ""num_heads"": 2, ""num_layers"": 2, ""time_span"": 256, ""weight_decay"": 1e-06}"
A,retail_rocket,tisasrec,TiSASRec,A001_L02,A001,ABCD_v2_lean_A_DRETAIL_ROCKET_MTISASREC_A001_L02_S1,A_RETAIL_ROCKET_TISASREC_A001_L02_S1,1,1,ok,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,/workspace/FeaturedMoE/experiments/run/artifacts/results/baseline_2/retail_rocket_TiSASRec_abcd_v2_lean_a_dretail_rocket_mtisasrec_a001_l02_s1_20260414_092433_661460_pid980422.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/baseline_2/ABCD_v2_lean/retail_rocket/tisasrec/stageA/lr_groups/lr_6e-04/logs/ABCD_v2_lean_A_DRETAIL_ROCKET_MTISASREC_A001_L02_S1.log,9.1,,2026-04-14T09:24:39.372964+00:00,"{""dropout"": 0.1, ""hidden_size"": 128, ""inner_size"": 256, ""learning_rate"": 0.0006, ""lr_group"": ""lr_6e-04"", ""max_len"": 50, ""num_heads"": 2, ""num_layers"": 2, ""time_span"": 256, ""weight_decay"": 1e-06}"
A,KuaiRecLargeStrictPosV2_0.2,gru4rec,GRU4Rec,A014_L04,A014,ABCD_v2_lean_A_DKUAIRECLARGESTRICTPOSV2_0.2_MGRU4REC_A014_L04_S1,A_KUAIRECLARGESTRICTPOSV2_0.2_GRU4REC_A014_L04_S1,1,5,ok,0.018,0.1994,0.0,0.0,0.0,0.0,2639,860,893,1813,/workspace/FeaturedMoE/experiments/run/artifacts/results/baseline_2/KuaiRecLargeStrictPosV2_0.2_GRU4Rec_abcd_v2_lean_a_dkuaireclargestrictposv2_0.2_mgru4rec_a014_l04_s1_20260414_093345_997255_pid982689.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/baseline_2/ABCD_v2_lean/KuaiRecLargeStrictPosV2_0.2/gru4rec/stageA/lr_groups/lr_3e-03/logs/ABCD_v2_lean_A_DKUAIRECLARGESTRICTPOSV2_0.2_MGRU4REC_A014_L04_S1.log,41.3,,2026-04-14T09:34:23.835626+00:00,"{""dropout"": 0.2, ""hidden_size"": 96, ""inner_size"": 192, ""learning_rate"": 0.003, ""lr_group"": ""lr_3e-03"", ""max_len"": 100, ""num_layers"": 1, ""weight_decay"": 1e-05}"
A,KuaiRecLargeStrictPosV2_0.2,gru4rec,GRU4Rec,A015_L04,A015,ABCD_v2_lean_A_DKUAIRECLARGESTRICTPOSV2_0.2_MGRU4REC_A015_L04_S1,A_KUAIRECLARGESTRICTPOSV2_0.2_GRU4REC_A015_L04_S1,1,0,ok,0.0177,0.1937,0.0,0.0,0.0,0.0,2639,860,893,1813,/workspace/FeaturedMoE/experiments/run/artifacts/results/baseline_2/KuaiRecLargeStrictPosV2_0.2_GRU4Rec_abcd_v2_lean_a_dkuaireclargestrictposv2_0.2_mgru4rec_a015_l04_s1_20260414_093354_924625_pid982744.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/baseline_2/ABCD_v2_lean/KuaiRecLargeStrictPosV2_0.2/gru4rec/stageA/lr_groups/lr_3e-03/logs/ABCD_v2_lean_A_DKUAIRECLARGESTRICTPOSV2_0.2_MGRU4REC_A015_L04_S1.log,49.7,,2026-04-14T09:34:41.284497+00:00,"{""dropout"": 0.3, ""hidden_size"": 160, ""inner_size"": 320, ""learning_rate"": 0.003, ""lr_group"": ""lr_3e-03"", ""max_len"": 100, ""num_layers"": 1, ""weight_decay"": 0.0001}"
A,KuaiRecLargeStrictPosV2_0.2,gru4rec,GRU4Rec,A003_L04,A003,ABCD_v2_lean_A_DKUAIRECLARGESTRICTPOSV2_0.2_MGRU4REC_A003_L04_S1,A_KUAIRECLARGESTRICTPOSV2_0.2_GRU4REC_A003_L04_S1,1,7,ok,0.0177,0.1731,0.0,0.0,0.0,0.0,2639,860,893,1813,/workspace/FeaturedMoE/experiments/run/artifacts/results/baseline_2/KuaiRecLargeStrictPosV2_0.2_GRU4Rec_abcd_v2_lean_a_dkuaireclargestrictposv2_0.2_mgru4rec_a003_l04_s1_20260414_093010_599171_pid981879.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/baseline_2/ABCD_v2_lean/KuaiRecLargeStrictPosV2_0.2/gru4rec/stageA/lr_groups/lr_3e-03/logs/ABCD_v2_lean_A_DKUAIRECLARGESTRICTPOSV2_0.2_MGRU4REC_A003_L04_S1.log,32.4,,2026-04-14T09:30:39.687532+00:00,"{""dropout"": 0.3, ""hidden_size"": 160, ""inner_size"": 320, ""learning_rate"": 0.003, ""lr_group"": ""lr_3e-03"", ""max_len"": 50, ""num_layers"": 1, ""weight_decay"": 0.0001}"
A,KuaiRecLargeStrictPosV2_0.2,gru4rec,GRU4Rec,A007_L04,A007,ABCD_v2_lean_A_DKUAIRECLARGESTRICTPOSV2_0.2_MGRU4REC_A007_L04_S1,A_KUAIRECLARGESTRICTPOSV2_0.2_GRU4REC_A007_L04_S1,1,6,ok,0.0169,0.1841,0.0,0.0,0.0,0.0,2639,860,893,1813,/workspace/FeaturedMoE/experiments/run/artifacts/results/baseline_2/KuaiRecLargeStrictPosV2_0.2_GRU4Rec_abcd_v2_lean_a_dkuaireclargestrictposv2_0.2_mgru4rec_a007_l04_s1_20260414_093139_416408_pid982185.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/baseline_2/ABCD_v2_lean/KuaiRecLargeStrictPosV2_0.2/gru4rec/stageA/lr_groups/lr_3e-03/logs/ABCD_v2_lean_A_DKUAIRECLARGESTRICTPOSV2_0.2_MGRU4REC_A007_L04_S1.log,43.6,,2026-04-14T09:32:19.524095+00:00,"{""dropout"": 0.1, ""hidden_size"": 128, ""inner_size"": 256, ""learning_rate"": 0.003, ""lr_group"": ""lr_3e-03"", ""max_len"": 100, ""num_layers"": 1, ""weight_decay"": 0.0001}"
A,KuaiRecLargeStrictPosV2_0.2,gru4rec,GRU4Rec,A011_L04,A011,ABCD_v2_lean_A_DKUAIRECLARGESTRICTPOSV2_0.2_MGRU4REC_A011_L04_S1,A_KUAIRECLARGESTRICTPOSV2_0.2_GRU4REC_A011_L04_S1,1,1,ok,0.0168,0.1604,0.0,0.0,0.0,0.0,2639,860,893,1813,/workspace/FeaturedMoE/experiments/run/artifacts/results/baseline_2/KuaiRecLargeStrictPosV2_0.2_GRU4Rec_abcd_v2_lean_a_dkuaireclargestrictposv2_0.2_mgru4rec_a011_l04_s1_20260414_093245_853839_pid982450.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/baseline_2/ABCD_v2_lean/KuaiRecLargeStrictPosV2_0.2/gru4rec/stageA/lr_groups/lr_3e-03/logs/ABCD_v2_lean_A_DKUAIRECLARGESTRICTPOSV2_0.2_MGRU4REC_A011_L04_S1.log,37.0,,2026-04-14T09:33:19.489442+00:00,"{""dropout"": 0.2, ""hidden_size"": 160, ""inner_size"": 320, ""learning_rate"": 0.003, ""lr_group"": ""lr_3e-03"", ""max_len"": 50, ""num_layers"": 2, ""weight_decay"": 0.0001}"
A,KuaiRecLargeStrictPosV2_0.2,gru4rec,GRU4Rec,A006_L04,A006,ABCD_v2_lean_A_DKUAIRECLARGESTRICTPOSV2_0.2_MGRU4REC_A006_L04_S1,A_KUAIRECLARGESTRICTPOSV2_0.2_GRU4REC_A006_L04_S1,1,0,ok,0.0163,0.2457,0.0,0.0,0.0,0.0,2639,860,893,1813,/workspace/FeaturedMoE/experiments/run/artifacts/results/baseline_2/KuaiRecLargeStrictPosV2_0.2_GRU4Rec_abcd_v2_lean_a_dkuaireclargestrictposv2_0.2_mgru4rec_a006_l04_s1_20260414_093101_634244_pid982089.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/baseline_2/ABCD_v2_lean/KuaiRecLargeStrictPosV2_0.2/gru4rec/stageA/lr_groups/lr_3e-03/logs/ABCD_v2_lean_A_DKUAIRECLARGESTRICTPOSV2_0.2_MGRU4REC_A006_L04_S1.log,71.9,,2026-04-14T09:32:10.064298+00:00,"{""dropout"": 0.3, ""hidden_size"": 192, ""inner_size"": 384, ""learning_rate"": 0.003, ""lr_group"": ""lr_3e-03"", ""max_len"": 50, ""num_layers"": 1, ""weight_decay"": 1e-05}"
A,KuaiRecLargeStrictPosV2_0.2,sasrec,SASRec,A013_L04,A013,ABCD_v2_lean_A_DKUAIRECLARGESTRICTPOSV2_0.2_MSASREC_A013_L04_S1,A_KUAIRECLARGESTRICTPOSV2_0.2_SASREC_A013_L04_S1,1,4,ok,0.0197,0.3113,0.0,0.0,0.0,0.0,2639,860,893,1813,/workspace/FeaturedMoE/experiments/run/artifacts/results/baseline_2/KuaiRecLargeStrictPosV2_0.2_SASRec_abcd_v2_lean_a_dkuaireclargestrictposv2_0.2_msasrec_a013_l04_s1_20260414_094437_737881_pid983900.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/baseline_2/ABCD_v2_lean/KuaiRecLargeStrictPosV2_0.2/sasrec/stageA/lr_groups/lr_3e-03/logs/ABCD_v2_lean_A_DKUAIRECLARGESTRICTPOSV2_0.2_MSASREC_A013_L04_S1.log,43.6,,2026-04-14T09:45:17.838072+00:00,"{""dropout"": 0.1, ""hidden_size"": 192, ""inner_size"": 384, ""learning_rate"": 0.003, ""lr_group"": ""lr_3e-03"", ""max_len"": 50, ""num_heads"": 2, ""num_layers"": 2, ""weight_decay"": 1e-06}"
A,KuaiRecLargeStrictPosV2_0.2,sasrec,SASRec,A002_L03,A002,ABCD_v2_lean_A_DKUAIRECLARGESTRICTPOSV2_0.2_MSASREC_A002_L03_S1,A_KUAIRECLARGESTRICTPOSV2_0.2_SASREC_A002_L03_S1,1,5,ok,0.0196,0.3197,0.0,0.0,0.0,0.0,2639,860,893,1813,/workspace/FeaturedMoE/experiments/run/artifacts/results/baseline_2/KuaiRecLargeStrictPosV2_0.2_SASRec_abcd_v2_lean_a_dkuaireclargestrictposv2_0.2_msasrec_a002_l03_s1_20260414_093700_490302_pid983103.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/baseline_2/ABCD_v2_lean/KuaiRecLargeStrictPosV2_0.2/sasrec/stageA/lr_groups/lr_1e-03/logs/ABCD_v2_lean_A_DKUAIRECLARGESTRICTPOSV2_0.2_MSASREC_A002_L03_S1.log,79.0,,2026-04-14T09:38:16.155438+00:00,"{""dropout"": 0.15, ""hidden_size"": 128, ""inner_size"": 256, ""learning_rate"": 0.0012, ""lr_group"": ""lr_1e-03"", ""max_len"": 50, ""num_heads"": 1, ""num_layers"": 2, ""weight_decay"": 1e-05}"
A,KuaiRecLargeStrictPosV2_0.2,sasrec,SASRec,A014_L03,A014,ABCD_v2_lean_A_DKUAIRECLARGESTRICTPOSV2_0.2_MSASREC_A014_L03_S1,A_KUAIRECLARGESTRICTPOSV2_0.2_SASREC_A014_L03_S1,1,4,ok,0.0186,0.3152,0.0,0.0,0.0,0.0,2639,860,893,1813,/workspace/FeaturedMoE/experiments/run/artifacts/results/baseline_2/KuaiRecLargeStrictPosV2_0.2_SASRec_abcd_v2_lean_a_dkuaireclargestrictposv2_0.2_msasrec_a014_l03_s1_20260414_094521_219979_pid983969.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/baseline_2/ABCD_v2_lean/KuaiRecLargeStrictPosV2_0.2/sasrec/stageA/lr_groups/lr_1e-03/logs/ABCD_v2_lean_A_DKUAIRECLARGESTRICTPOSV2_0.2_MSASREC_A014_L03_S1.log,96.7,,2026-04-14T09:46:54.574722+00:00,"{""dropout"": 0.15, ""hidden_size"": 128, ""inner_size"": 256, ""learning_rate"": 0.0012, ""lr_group"": ""lr_1e-03"", ""max_len"": 50, ""num_heads"": 1, ""num_layers"": 3, ""weight_decay"": 1e-05}"
A,KuaiRecLargeStrictPosV2_0.2,sasrec,SASRec,A001_L02,A001,ABCD_v2_lean_A_DKUAIRECLARGESTRICTPOSV2_0.2_MSASREC_A001_L02_S1,A_KUAIRECLARGESTRICTPOSV2_0.2_SASREC_A001_L02_S1,1,1,ok,0.0186,0.308,0.0,0.0,0.0,0.0,2639,860,893,1813,/workspace/FeaturedMoE/experiments/run/artifacts/results/baseline_2/KuaiRecLargeStrictPosV2_0.2_SASRec_abcd_v2_lean_a_dkuaireclargestrictposv2_0.2_msasrec_a001_l02_s1_20260414_093532_884716_pid982997.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/baseline_2/ABCD_v2_lean/KuaiRecLargeStrictPosV2_0.2/sasrec/stageA/lr_groups/lr_6e-04/logs/ABCD_v2_lean_A_DKUAIRECLARGESTRICTPOSV2_0.2_MSASREC_A001_L02_S1.log,88.6,,2026-04-14T09:36:58.315704+00:00,"{""dropout"": 0.1, ""hidden_size"": 128, ""inner_size"": 256, ""learning_rate"": 0.0006, ""lr_group"": ""lr_6e-04"", ""max_len"": 50, ""num_heads"": 2, ""num_layers"": 2, ""weight_decay"": 1e-06}"
A,KuaiRecLargeStrictPosV2_0.2,sasrec,SASRec,A007_L02,A007,ABCD_v2_lean_A_DKUAIRECLARGESTRICTPOSV2_0.2_MSASREC_A007_L02_S1,A_KUAIRECLARGESTRICTPOSV2_0.2_SASREC_A007_L02_S1,1,0,ok,0.0185,0.2877,0.0,0.0,0.0,0.0,2639,860,893,1813,/workspace/FeaturedMoE/experiments/run/artifacts/results/baseline_2/KuaiRecLargeStrictPosV2_0.2_SASRec_abcd_v2_lean_a_dkuaireclargestrictposv2_0.2_msasrec_a007_l02_s1_20260414_093957_400850_pid983441.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/baseline_2/ABCD_v2_lean/KuaiRecLargeStrictPosV2_0.2/sasrec/stageA/lr_groups/lr_6e-04/logs/ABCD_v2_lean_A_DKUAIRECLARGESTRICTPOSV2_0.2_MSASREC_A007_L02_S1.log,104.1,,2026-04-14T09:41:37.971566+00:00,"{""dropout"": 0.2, ""hidden_size"": 128, ""inner_size"": 256, ""learning_rate"": 0.0006, ""lr_group"": ""lr_6e-04"", ""max_len"": 50, ""num_heads"": 2, ""num_layers"": 3, ""weight_decay"": 0.0001}"
A,KuaiRecLargeStrictPosV2_0.2,sasrec,SASRec,A018_L04,A018,ABCD_v2_lean_A_DKUAIRECLARGESTRICTPOSV2_0.2_MSASREC_A018_L04_S1,A_KUAIRECLARGESTRICTPOSV2_0.2_SASREC_A018_L04_S1,1,1,ok,0.0184,0.3267,0.0,0.0,0.0,0.0,2639,860,893,1813,/workspace/FeaturedMoE/experiments/run/artifacts/results/baseline_2/KuaiRecLargeStrictPosV2_0.2_SASRec_abcd_v2_lean_a_dkuaireclargestrictposv2_0.2_msasrec_a018_l04_s1_20260414_094837_830422_pid984275.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/baseline_2/ABCD_v2_lean/KuaiRecLargeStrictPosV2_0.2/sasrec/stageA/lr_groups/lr_3e-03/logs/ABCD_v2_lean_A_DKUAIRECLARGESTRICTPOSV2_0.2_MSASREC_A018_L04_S1.log,38.0,,2026-04-14T09:49:12.364530+00:00,"{""dropout"": 0.15, ""hidden_size"": 96, ""inner_size"": 192, ""learning_rate"": 0.003, ""lr_group"": ""lr_3e-03"", ""max_len"": 50, ""num_heads"": 2, ""num_layers"": 1, ""weight_decay"": 1e-05}"
A,KuaiRecLargeStrictPosV2_0.2,tisasrec,TiSASRec,A017_L03,A017,ABCD_v2_lean_A_DKUAIRECLARGESTRICTPOSV2_0.2_MTISASREC_A017_L03_S1,A_KUAIRECLARGESTRICTPOSV2_0.2_TISASREC_A017_L03_S1,1,0,ok,0.0188,0.2979,0.0,0.0,0.0,0.0,2639,860,893,1813,/workspace/FeaturedMoE/experiments/run/artifacts/results/baseline_2/KuaiRecLargeStrictPosV2_0.2_TiSASRec_abcd_v2_lean_a_dkuaireclargestrictposv2_0.2_mtisasrec_a017_l03_s1_20260414_100142_804152_pid985502.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/baseline_2/ABCD_v2_lean/KuaiRecLargeStrictPosV2_0.2/tisasrec/stageA/lr_groups/lr_1e-03/logs/ABCD_v2_lean_A_DKUAIRECLARGESTRICTPOSV2_0.2_MTISASREC_A017_L03_S1.log,370.1,,2026-04-14T10:07:49.615324+00:00,"{""dropout"": 0.1, ""hidden_size"": 96, ""inner_size"": 192, ""learning_rate"": 0.0012, ""lr_group"": ""lr_1e-03"", ""max_len"": 50, ""num_heads"": 2, ""num_layers"": 2, ""time_span"": 1024, ""weight_decay"": 1e-06}"
A,KuaiRecLargeStrictPosV2_0.2,tisasrec,TiSASRec,A007_L02,A007,ABCD_v2_lean_A_DKUAIRECLARGESTRICTPOSV2_0.2_MTISASREC_A007_L02_S1,A_KUAIRECLARGESTRICTPOSV2_0.2_TISASREC_A007_L02_S1,1,5,ok,0.0188,0.249,0.0,0.0,0.0,0.0,2639,860,893,1813,/workspace/FeaturedMoE/experiments/run/artifacts/results/baseline_2/KuaiRecLargeStrictPosV2_0.2_TiSASRec_abcd_v2_lean_a_dkuaireclargestrictposv2_0.2_mtisasrec_a007_l02_s1_20260414_094940_736393_pid984735.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/baseline_2/ABCD_v2_lean/KuaiRecLargeStrictPosV2_0.2/tisasrec/stageA/lr_groups/lr_6e-04/logs/ABCD_v2_lean_A_DKUAIRECLARGESTRICTPOSV2_0.2_MTISASREC_A007_L02_S1.log,67.0,,2026-04-14T09:50:44.420540+00:00,"{""dropout"": 0.2, ""hidden_size"": 128, ""inner_size"": 256, ""learning_rate"": 0.0006, ""lr_group"": ""lr_6e-04"", ""max_len"": 20, ""num_heads"": 2, ""num_layers"": 2, ""time_span"": 256, ""weight_decay"": 0.0001}"
A,KuaiRecLargeStrictPosV2_0.2,tisasrec,TiSASRec,A014_L02,A014,ABCD_v2_lean_A_DKUAIRECLARGESTRICTPOSV2_0.2_MTISASREC_A014_L02_S1,A_KUAIRECLARGESTRICTPOSV2_0.2_TISASREC_A014_L02_S1,1,7,ok,0.0187,0.227,0.0,0.0,0.0,0.0,2639,860,893,1813,/workspace/FeaturedMoE/experiments/run/artifacts/results/baseline_2/KuaiRecLargeStrictPosV2_0.2_TiSASRec_abcd_v2_lean_a_dkuaireclargestrictposv2_0.2_mtisasrec_a014_l02_s1_20260414_095607_619684_pid985243.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/baseline_2/ABCD_v2_lean/KuaiRecLargeStrictPosV2_0.2/tisasrec/stageA/lr_groups/lr_6e-04/logs/ABCD_v2_lean_A_DKUAIRECLARGESTRICTPOSV2_0.2_MTISASREC_A014_L02_S1.log,289.8,,2026-04-14T10:00:54.123162+00:00,"{""dropout"": 0.15, ""hidden_size"": 96, ""inner_size"": 192, ""learning_rate"": 0.0006, ""lr_group"": ""lr_6e-04"", ""max_len"": 50, ""num_heads"": 1, ""num_layers"": 2, ""time_span"": 256, ""weight_decay"": 1e-05}"
A,KuaiRecLargeStrictPosV2_0.2,tisasrec,TiSASRec,A017_L02,A017,ABCD_v2_lean_A_DKUAIRECLARGESTRICTPOSV2_0.2_MTISASREC_A017_L02_S1,A_KUAIRECLARGESTRICTPOSV2_0.2_TISASREC_A017_L02_S1,1,7,ok,0.0185,0.2396,0.0,0.0,0.0,0.0,2639,860,893,1813,/workspace/FeaturedMoE/experiments/run/artifacts/results/baseline_2/KuaiRecLargeStrictPosV2_0.2_TiSASRec_abcd_v2_lean_a_dkuaireclargestrictposv2_0.2_mtisasrec_a017_l02_s1_20260414_100057_438544_pid985484.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/baseline_2/ABCD_v2_lean/KuaiRecLargeStrictPosV2_0.2/tisasrec/stageA/lr_groups/lr_6e-04/logs/ABCD_v2_lean_A_DKUAIRECLARGESTRICTPOSV2_0.2_MTISASREC_A017_L02_S1.log,368.4,,2026-04-14T10:07:02.496216+00:00,"{""dropout"": 0.1, ""hidden_size"": 96, ""inner_size"": 192, ""learning_rate"": 0.0006, ""lr_group"": ""lr_6e-04"", ""max_len"": 50, ""num_heads"": 2, ""num_layers"": 2, ""time_span"": 1024, ""weight_decay"": 1e-06}"
