global_best_valid_mrr20,run_best_valid_mrr20,run_phase,exp_brief,stage,trigger,dataset,seed_id,gpu_id,status,test_mrr20,n_completed,interrupted,special_ok,diag_ok,result_path,timestamp_utc,architecture_id,architecture_name,tuning_stage,family_id,family_group,variant_id,capacity_anchor,search_algo,setting_tier,setting_id,setting_key,setting_group,setting_detail,base_dataset,base_rank,base_key,base_run_phase,base_result_json,base_source,base_test_mrr20,base_valid_mrr20,base_setting_id,base_capacity_anchor,source_feature_mode,runtime_feature_mode,runtime_eval_mode,lr_mode,queue_stage_order
0.095500,0.095500,P4A_BEAUTY_B01_B25_LR_H8_SEEN_ANCHOR_RC_02_S2,A12_ATTN_MICRO_BEFORE_NO_BIAS_ALL_W5,routing_control,run_complete,beauty,2,6,run_complete_no_result,0.080300,,,False,False,,2026-04-16T17:14:14.280769Z,A12,A12_ATTN_MICRO_BEFORE_NO_BIAS_ALL_W5,routing_control,B01_B25_lr_h8_seen_anchor__RC-02,routing_control,RC-02,H8,random,essential,RC-02,ROUTER_SOURCE_HIDDEN,routing_control,Use hidden-state-only routing at every stage.,beauty,1,beauty:B25_lr_h8_seen_anchor,P4XD_XD_BEAUTY_B25_LR_H8_SEEN_ANCHOR_S1,/workspace/FeaturedMoE/experiments/run/artifacts/results/fmoe_n4/beauty_FeaturedMoE_N3_p4xd_xd_beauty_b25_lr_h8_seen_anchor_s1_20260416_030201_046233_pid244350.json,command_log,0.0822,0.0865,B25_lr_h8_seen_anchor,H8,full_v3,full_v4,session_fixed,band9,
0.095500,0.095500,P4A_BEAUTY_B01_B25_LR_H8_SEEN_ANCHOR_RC_02_S3,A12_ATTN_MICRO_BEFORE_NO_BIAS_ALL_W5,routing_control,run_complete,beauty,3,0,run_complete_no_result,0.080300,,,False,False,,2026-04-16T17:18:21.263802Z,A12,A12_ATTN_MICRO_BEFORE_NO_BIAS_ALL_W5,routing_control,B01_B25_lr_h8_seen_anchor__RC-02,routing_control,RC-02,H8,random,essential,RC-02,ROUTER_SOURCE_HIDDEN,routing_control,Use hidden-state-only routing at every stage.,beauty,1,beauty:B25_lr_h8_seen_anchor,P4XD_XD_BEAUTY_B25_LR_H8_SEEN_ANCHOR_S1,/workspace/FeaturedMoE/experiments/run/artifacts/results/fmoe_n4/beauty_FeaturedMoE_N3_p4xd_xd_beauty_b25_lr_h8_seen_anchor_s1_20260416_030201_046233_pid244350.json,command_log,0.0822,0.0865,B25_lr_h8_seen_anchor,H8,full_v3,full_v4,session_fixed,band9,
0.095500,0.095500,P4A_BEAUTY_B01_B25_LR_H8_SEEN_ANCHOR_RC_04_S1,A12_ATTN_MICRO_BEFORE_NO_BIAS_ALL_W5,routing_control,run_complete,beauty,1,2,run_complete_no_result,0.080300,,,False,False,,2026-04-16T17:29:48.574404Z,A12,A12_ATTN_MICRO_BEFORE_NO_BIAS_ALL_W5,routing_control,B01_B25_lr_h8_seen_anchor__RC-04,routing_control,RC-04,H8,random,essential,RC-04,ROUTER_SOURCE_FEATURE,routing_control,Use behavior-feature-only routing at every stage.,beauty,1,beauty:B25_lr_h8_seen_anchor,P4XD_XD_BEAUTY_B25_LR_H8_SEEN_ANCHOR_S1,/workspace/FeaturedMoE/experiments/run/artifacts/results/fmoe_n4/beauty_FeaturedMoE_N3_p4xd_xd_beauty_b25_lr_h8_seen_anchor_s1_20260416_030201_046233_pid244350.json,command_log,0.0822,0.0865,B25_lr_h8_seen_anchor,H8,full_v3,full_v4,session_fixed,band9,
0.095500,0.095500,P4A_BEAUTY_B01_B25_LR_H8_SEEN_ANCHOR_RC_04_S2,A12_ATTN_MICRO_BEFORE_NO_BIAS_ALL_W5,routing_control,run_complete,beauty,2,1,run_complete_no_result,0.080300,,,False,False,,2026-04-16T17:30:13.181086Z,A12,A12_ATTN_MICRO_BEFORE_NO_BIAS_ALL_W5,routing_control,B01_B25_lr_h8_seen_anchor__RC-04,routing_control,RC-04,H8,random,essential,RC-04,ROUTER_SOURCE_FEATURE,routing_control,Use behavior-feature-only routing at every stage.,beauty,1,beauty:B25_lr_h8_seen_anchor,P4XD_XD_BEAUTY_B25_LR_H8_SEEN_ANCHOR_S1,/workspace/FeaturedMoE/experiments/run/artifacts/results/fmoe_n4/beauty_FeaturedMoE_N3_p4xd_xd_beauty_b25_lr_h8_seen_anchor_s1_20260416_030201_046233_pid244350.json,command_log,0.0822,0.0865,B25_lr_h8_seen_anchor,H8,full_v3,full_v4,session_fixed,band9,
0.095500,0.095500,P4A_BEAUTY_B01_B25_LR_H8_SEEN_ANCHOR_RC_04_S3,A12_ATTN_MICRO_BEFORE_NO_BIAS_ALL_W5,routing_control,run_complete,beauty,3,2,run_complete_no_result,0.080300,,,False,False,,2026-04-16T17:35:53.784703Z,A12,A12_ATTN_MICRO_BEFORE_NO_BIAS_ALL_W5,routing_control,B01_B25_lr_h8_seen_anchor__RC-04,routing_control,RC-04,H8,random,essential,RC-04,ROUTER_SOURCE_FEATURE,routing_control,Use behavior-feature-only routing at every stage.,beauty,1,beauty:B25_lr_h8_seen_anchor,P4XD_XD_BEAUTY_B25_LR_H8_SEEN_ANCHOR_S1,/workspace/FeaturedMoE/experiments/run/artifacts/results/fmoe_n4/beauty_FeaturedMoE_N3_p4xd_xd_beauty_b25_lr_h8_seen_anchor_s1_20260416_030201_046233_pid244350.json,command_log,0.0822,0.0865,B25_lr_h8_seen_anchor,H8,full_v3,full_v4,session_fixed,band9,
0.095500,0.000000,P4A_BEAUTY_B01_B25_LR_H8_SEEN_ANCHOR_RC_05_S2,A12_ATTN_MICRO_BEFORE_NO_BIAS_ALL_W5,routing_control,run_complete,beauty,2,4,run_complete_no_result,0.000000,,,False,False,,2026-04-16T17:37:16.475068Z,A12,A12_ATTN_MICRO_BEFORE_NO_BIAS_ALL_W5,routing_control,B01_B25_lr_h8_seen_anchor__RC-05,routing_control,RC-05,H8,random,essential,RC-05,NO_ROUTER_WITH_BIAS_INJECTION,routing_control,Disable routing but keep gated feature bias injection.,beauty,1,beauty:B25_lr_h8_seen_anchor,P4XD_XD_BEAUTY_B25_LR_H8_SEEN_ANCHOR_S1,/workspace/FeaturedMoE/experiments/run/artifacts/results/fmoe_n4/beauty_FeaturedMoE_N3_p4xd_xd_beauty_b25_lr_h8_seen_anchor_s1_20260416_030201_046233_pid244350.json,command_log,0.0822,0.0865,B25_lr_h8_seen_anchor,H8,full_v3,full_v4,session_fixed,band9,
0.095500,0.000000,P4A_BEAUTY_B01_B25_LR_H8_SEEN_ANCHOR_RC_05_S1,A12_ATTN_MICRO_BEFORE_NO_BIAS_ALL_W5,routing_control,run_complete,beauty,1,3,run_complete_no_result,0.000000,,,False,False,,2026-04-16T17:37:41.040811Z,A12,A12_ATTN_MICRO_BEFORE_NO_BIAS_ALL_W5,routing_control,B01_B25_lr_h8_seen_anchor__RC-05,routing_control,RC-05,H8,random,essential,RC-05,NO_ROUTER_WITH_BIAS_INJECTION,routing_control,Disable routing but keep gated feature bias injection.,beauty,1,beauty:B25_lr_h8_seen_anchor,P4XD_XD_BEAUTY_B25_LR_H8_SEEN_ANCHOR_S1,/workspace/FeaturedMoE/experiments/run/artifacts/results/fmoe_n4/beauty_FeaturedMoE_N3_p4xd_xd_beauty_b25_lr_h8_seen_anchor_s1_20260416_030201_046233_pid244350.json,command_log,0.0822,0.0865,B25_lr_h8_seen_anchor,H8,full_v3,full_v4,session_fixed,band9,
0.095500,0.000000,P4A_BEAUTY_B01_B25_LR_H8_SEEN_ANCHOR_RC_05_S3,A12_ATTN_MICRO_BEFORE_NO_BIAS_ALL_W5,routing_control,run_complete,beauty,3,4,run_complete_no_result,0.000000,,,False,False,,2026-04-16T17:38:02.595582Z,A12,A12_ATTN_MICRO_BEFORE_NO_BIAS_ALL_W5,routing_control,B01_B25_lr_h8_seen_anchor__RC-05,routing_control,RC-05,H8,random,essential,RC-05,NO_ROUTER_WITH_BIAS_INJECTION,routing_control,Disable routing but keep gated feature bias injection.,beauty,1,beauty:B25_lr_h8_seen_anchor,P4XD_XD_BEAUTY_B25_LR_H8_SEEN_ANCHOR_S1,/workspace/FeaturedMoE/experiments/run/artifacts/results/fmoe_n4/beauty_FeaturedMoE_N3_p4xd_xd_beauty_b25_lr_h8_seen_anchor_s1_20260416_030201_046233_pid244350.json,command_log,0.0822,0.0865,B25_lr_h8_seen_anchor,H8,full_v3,full_v4,session_fixed,band9,
0.095500,0.000000,P4A_BEAUTY_B01_B25_LR_H8_SEEN_ANCHOR_RC_06_S1,A12_ATTN_MICRO_BEFORE_NO_BIAS_ALL_W5,routing_control,run_complete,beauty,1,4,run_complete_no_result,0.000000,,,False,False,,2026-04-16T17:39:52.352641Z,A12,A12_ATTN_MICRO_BEFORE_NO_BIAS_ALL_W5,routing_control,B01_B25_lr_h8_seen_anchor__RC-06,routing_control,RC-06,H8,random,essential,RC-06,NO_ROUTER_WITH_GROUP_GATED_BIAS,routing_control,Disable routing but keep stronger group-gated bias injection.,beauty,1,beauty:B25_lr_h8_seen_anchor,P4XD_XD_BEAUTY_B25_LR_H8_SEEN_ANCHOR_S1,/workspace/FeaturedMoE/experiments/run/artifacts/results/fmoe_n4/beauty_FeaturedMoE_N3_p4xd_xd_beauty_b25_lr_h8_seen_anchor_s1_20260416_030201_046233_pid244350.json,command_log,0.0822,0.0865,B25_lr_h8_seen_anchor,H8,full_v3,full_v4,session_fixed,band9,
0.095500,0.000000,P4A_BEAUTY_B01_B25_LR_H8_SEEN_ANCHOR_RC_06_S2,A12_ATTN_MICRO_BEFORE_NO_BIAS_ALL_W5,routing_control,run_complete,beauty,2,4,run_complete_no_result,0.000000,,,False,False,,2026-04-16T17:40:38.496950Z,A12,A12_ATTN_MICRO_BEFORE_NO_BIAS_ALL_W5,routing_control,B01_B25_lr_h8_seen_anchor__RC-06,routing_control,RC-06,H8,random,essential,RC-06,NO_ROUTER_WITH_GROUP_GATED_BIAS,routing_control,Disable routing but keep stronger group-gated bias injection.,beauty,1,beauty:B25_lr_h8_seen_anchor,P4XD_XD_BEAUTY_B25_LR_H8_SEEN_ANCHOR_S1,/workspace/FeaturedMoE/experiments/run/artifacts/results/fmoe_n4/beauty_FeaturedMoE_N3_p4xd_xd_beauty_b25_lr_h8_seen_anchor_s1_20260416_030201_046233_pid244350.json,command_log,0.0822,0.0865,B25_lr_h8_seen_anchor,H8,full_v3,full_v4,session_fixed,band9,
0.095500,0.000000,P4A_BEAUTY_B01_B25_LR_H8_SEEN_ANCHOR_RC_06_S3,A12_ATTN_MICRO_BEFORE_NO_BIAS_ALL_W5,routing_control,run_complete,beauty,3,3,run_complete_no_result,0.000000,,,False,False,,2026-04-16T17:41:15.174149Z,A12,A12_ATTN_MICRO_BEFORE_NO_BIAS_ALL_W5,routing_control,B01_B25_lr_h8_seen_anchor__RC-06,routing_control,RC-06,H8,random,essential,RC-06,NO_ROUTER_WITH_GROUP_GATED_BIAS,routing_control,Disable routing but keep stronger group-gated bias injection.,beauty,1,beauty:B25_lr_h8_seen_anchor,P4XD_XD_BEAUTY_B25_LR_H8_SEEN_ANCHOR_S1,/workspace/FeaturedMoE/experiments/run/artifacts/results/fmoe_n4/beauty_FeaturedMoE_N3_p4xd_xd_beauty_b25_lr_h8_seen_anchor_s1_20260416_030201_046233_pid244350.json,command_log,0.0822,0.0865,B25_lr_h8_seen_anchor,H8,full_v3,full_v4,session_fixed,band9,
0.095500,0.088900,P4B_BEAUTY_B01_B25_LR_H8_SEEN_ANCHOR_ST_01_S2,A12_ATTN_MICRO_BEFORE_NO_BIAS_ALL_W5,stage_structure,run_complete,beauty,2,4,run_complete_no_result,0.068900,,,False,False,,2026-04-16T17:47:35.993569Z,A12,A12_ATTN_MICRO_BEFORE_NO_BIAS_ALL_W5,stage_structure,B01_B25_lr_h8_seen_anchor__ST-01,stage_structure,ST-01,H8,random,essential,ST-01,REMOVE_MACRO,stage_structure,Remove the macro stage while keeping mid and micro MoE blocks.,beauty,1,beauty:B25_lr_h8_seen_anchor,P4XD_XD_BEAUTY_B25_LR_H8_SEEN_ANCHOR_S1,/workspace/FeaturedMoE/experiments/run/artifacts/results/fmoe_n4/beauty_FeaturedMoE_N3_p4xd_xd_beauty_b25_lr_h8_seen_anchor_s1_20260416_030201_046233_pid244350.json,command_log,0.0822,0.0865,B25_lr_h8_seen_anchor,H8,full_v3,full_v4,session_fixed,band9,
0.095500,0.088900,P4B_BEAUTY_B01_B25_LR_H8_SEEN_ANCHOR_ST_01_S1,A12_ATTN_MICRO_BEFORE_NO_BIAS_ALL_W5,stage_structure,run_complete,beauty,1,3,run_complete_no_result,0.068900,,,False,False,,2026-04-16T17:48:00.543100Z,A12,A12_ATTN_MICRO_BEFORE_NO_BIAS_ALL_W5,stage_structure,B01_B25_lr_h8_seen_anchor__ST-01,stage_structure,ST-01,H8,random,essential,ST-01,REMOVE_MACRO,stage_structure,Remove the macro stage while keeping mid and micro MoE blocks.,beauty,1,beauty:B25_lr_h8_seen_anchor,P4XD_XD_BEAUTY_B25_LR_H8_SEEN_ANCHOR_S1,/workspace/FeaturedMoE/experiments/run/artifacts/results/fmoe_n4/beauty_FeaturedMoE_N3_p4xd_xd_beauty_b25_lr_h8_seen_anchor_s1_20260416_030201_046233_pid244350.json,command_log,0.0822,0.0865,B25_lr_h8_seen_anchor,H8,full_v3,full_v4,session_fixed,band9,
0.095500,0.088900,P4B_BEAUTY_B01_B25_LR_H8_SEEN_ANCHOR_ST_01_S3,A12_ATTN_MICRO_BEFORE_NO_BIAS_ALL_W5,stage_structure,run_complete,beauty,3,4,run_complete_no_result,0.068900,,,False,False,,2026-04-16T17:52:16.985439Z,A12,A12_ATTN_MICRO_BEFORE_NO_BIAS_ALL_W5,stage_structure,B01_B25_lr_h8_seen_anchor__ST-01,stage_structure,ST-01,H8,random,essential,ST-01,REMOVE_MACRO,stage_structure,Remove the macro stage while keeping mid and micro MoE blocks.,beauty,1,beauty:B25_lr_h8_seen_anchor,P4XD_XD_BEAUTY_B25_LR_H8_SEEN_ANCHOR_S1,/workspace/FeaturedMoE/experiments/run/artifacts/results/fmoe_n4/beauty_FeaturedMoE_N3_p4xd_xd_beauty_b25_lr_h8_seen_anchor_s1_20260416_030201_046233_pid244350.json,command_log,0.0822,0.0865,B25_lr_h8_seen_anchor,H8,full_v3,full_v4,session_fixed,band9,
0.095500,0.086900,P4B_BEAUTY_B01_B25_LR_H8_SEEN_ANCHOR_ST_02_S1,A12_ATTN_MICRO_BEFORE_NO_BIAS_ALL_W5,stage_structure,run_complete,beauty,1,0,run_complete_no_result,0.061500,,,False,False,,2026-04-16T18:01:19.868092Z,A12,A12_ATTN_MICRO_BEFORE_NO_BIAS_ALL_W5,stage_structure,B01_B25_lr_h8_seen_anchor__ST-02,stage_structure,ST-02,H8,random,essential,ST-02,REMOVE_MID,stage_structure,Remove the mid stage while keeping macro and micro MoE blocks.,beauty,1,beauty:B25_lr_h8_seen_anchor,P4XD_XD_BEAUTY_B25_LR_H8_SEEN_ANCHOR_S1,/workspace/FeaturedMoE/experiments/run/artifacts/results/fmoe_n4/beauty_FeaturedMoE_N3_p4xd_xd_beauty_b25_lr_h8_seen_anchor_s1_20260416_030201_046233_pid244350.json,command_log,0.0822,0.0865,B25_lr_h8_seen_anchor,H8,full_v3,full_v4,session_fixed,band9,
0.095500,0.086900,P4B_BEAUTY_B01_B25_LR_H8_SEEN_ANCHOR_ST_02_S2,A12_ATTN_MICRO_BEFORE_NO_BIAS_ALL_W5,stage_structure,run_complete,beauty,2,7,run_complete_no_result,0.061500,,,False,False,,2026-04-16T18:04:11.664759Z,A12,A12_ATTN_MICRO_BEFORE_NO_BIAS_ALL_W5,stage_structure,B01_B25_lr_h8_seen_anchor__ST-02,stage_structure,ST-02,H8,random,essential,ST-02,REMOVE_MID,stage_structure,Remove the mid stage while keeping macro and micro MoE blocks.,beauty,1,beauty:B25_lr_h8_seen_anchor,P4XD_XD_BEAUTY_B25_LR_H8_SEEN_ANCHOR_S1,/workspace/FeaturedMoE/experiments/run/artifacts/results/fmoe_n4/beauty_FeaturedMoE_N3_p4xd_xd_beauty_b25_lr_h8_seen_anchor_s1_20260416_030201_046233_pid244350.json,command_log,0.0822,0.0865,B25_lr_h8_seen_anchor,H8,full_v3,full_v4,session_fixed,band9,
0.095500,0.086900,P4B_BEAUTY_B01_B25_LR_H8_SEEN_ANCHOR_ST_02_S3,A12_ATTN_MICRO_BEFORE_NO_BIAS_ALL_W5,stage_structure,run_complete,beauty,3,0,run_complete_no_result,0.061500,,,False,False,,2026-04-16T18:06:42.533725Z,A12,A12_ATTN_MICRO_BEFORE_NO_BIAS_ALL_W5,stage_structure,B01_B25_lr_h8_seen_anchor__ST-02,stage_structure,ST-02,H8,random,essential,ST-02,REMOVE_MID,stage_structure,Remove the mid stage while keeping macro and micro MoE blocks.,beauty,1,beauty:B25_lr_h8_seen_anchor,P4XD_XD_BEAUTY_B25_LR_H8_SEEN_ANCHOR_S1,/workspace/FeaturedMoE/experiments/run/artifacts/results/fmoe_n4/beauty_FeaturedMoE_N3_p4xd_xd_beauty_b25_lr_h8_seen_anchor_s1_20260416_030201_046233_pid244350.json,command_log,0.0822,0.0865,B25_lr_h8_seen_anchor,H8,full_v3,full_v4,session_fixed,band9,
