dataset,model,combo_id,combo_kind,priority,run_phase,gpu_id,status,best_valid_mrr20,test_mrr20,valid_unseen_mrr20,test_unseen_mrr20,test_main_seen_count,test_main_unseen_count,est_runtime_sec,elapsed_sec,max_evals,epochs,patience,seed,result_path,log_path,space_yaml,error,timestamp_utc,base_params_json
beauty,bsarec,K8,wide_decay,critical,BASELINE2_ADDTUNE3_BEAUTY_BSAREC_K8,3,ok,0.0246,0.0171,0.0,0.0,349,248,110.5,138.218,15,100,7,2026041768,/workspace/FeaturedMoE/experiments/run/artifacts/results/baseline_2/beauty_BSARec_baseline2_addtune3_beauty_bsarec_k8_20260416_050941_322044_pid1272777.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/baseline_2/PAIR60_ADDTUNING3/session_logs/BASELINE2_ADDTUNE3_BEAUTY_BSAREC_K8.log,/workspace/FeaturedMoE/experiments/run/artifacts/logs/baseline_2/PAIR60_ADDTUNING3/spaces/beauty_bsarec_K8.yaml,,2026-04-16T05:11:57.804761+00:00,"{""bsarec_alpha"": 0.78, ""bsarec_c"": 2, ""dropout"": 0.16, ""embedding_size"": 224, ""hidden_size"": 224, ""inner_size"": 448, ""max_len"": 16, ""n_heads"": 4, ""n_layers"": 2, ""num_heads"": 4, ""num_layers"": 2, ""weight_decay"": 0.00013}"
beauty,gru4rec,K4,large_soft,critical,BASELINE2_ADDTUNE3_BEAUTY_GRU4REC_K4,7,ok,0.0408,0.0202,0.0,0.0,349,248,112.9,106.552,15,100,7,2026041794,/workspace/FeaturedMoE/experiments/run/artifacts/results/baseline_2/beauty_GRU4Rec_baseline2_addtune3_beauty_gru4rec_k4_20260416_051041_194124_pid1273179.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/baseline_2/PAIR60_ADDTUNING3/session_logs/BASELINE2_ADDTUNE3_BEAUTY_GRU4REC_K4.log,/workspace/FeaturedMoE/experiments/run/artifacts/logs/baseline_2/PAIR60_ADDTUNING3/spaces/beauty_gru4rec_K4.yaml,,2026-04-16T05:12:26.003071+00:00,"{""dropout"": 0.19, ""embedding_size"": 224, ""hidden_size"": 224, ""inner_size"": 448, ""max_len"": 16, ""n_layers"": 3, ""num_heads"": 4, ""num_layers"": 4, ""weight_decay"": 1e-06}"
beauty,gru4rec,K6,shallow_mix,critical,BASELINE2_ADDTUNE3_BEAUTY_GRU4REC_K6,1,ok,0.0541,0.0247,0.0,0.0,349,248,112.9,103.496,15,100,7,2026041796,/workspace/FeaturedMoE/experiments/run/artifacts/results/baseline_2/beauty_GRU4Rec_baseline2_addtune3_beauty_gru4rec_k6_20260416_051104_991821_pid1273328.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/baseline_2/PAIR60_ADDTUNING3/session_logs/BASELINE2_ADDTUNE3_BEAUTY_GRU4REC_K6.log,/workspace/FeaturedMoE/experiments/run/artifacts/logs/baseline_2/PAIR60_ADDTUNING3/spaces/beauty_gru4rec_K6.yaml,,2026-04-16T05:12:46.425258+00:00,"{""dropout"": 0.215, ""embedding_size"": 192, ""hidden_size"": 192, ""inner_size"": 384, ""max_len"": 12, ""n_layers"": 1, ""num_heads"": 4, ""num_layers"": 1, ""weight_decay"": 1.1e-06}"
beauty,gru4rec,K7,wide_attr,critical,BASELINE2_ADDTUNE3_BEAUTY_GRU4REC_K7,2,ok,0.0659,0.019,0.0,0.00031017370882534213,349,248,112.9,96.734,15,100,7,2026041797,/workspace/FeaturedMoE/experiments/run/artifacts/results/baseline_2/beauty_GRU4Rec_baseline2_addtune3_beauty_gru4rec_k7_20260416_051118_553447_pid1273484.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/baseline_2/PAIR60_ADDTUNING3/session_logs/BASELINE2_ADDTUNE3_BEAUTY_GRU4REC_K7.log,/workspace/FeaturedMoE/experiments/run/artifacts/logs/baseline_2/PAIR60_ADDTUNING3/spaces/beauty_gru4rec_K7.yaml,,2026-04-16T05:12:53.217702+00:00,"{""dropout"": 0.24, ""embedding_size"": 224, ""hidden_size"": 224, ""inner_size"": 448, ""max_len"": 14, ""n_layers"": 1, ""num_heads"": 4, ""num_layers"": 2, ""weight_decay"": 1.3e-06}"
beauty,gru4rec,K5,large_decay,critical,BASELINE2_ADDTUNE3_BEAUTY_GRU4REC_K5,6,ok,0.0469,0.0205,0.0,0.0,349,248,112.9,118.104,15,100,7,2026041795,/workspace/FeaturedMoE/experiments/run/artifacts/results/baseline_2/beauty_GRU4Rec_baseline2_addtune3_beauty_gru4rec_k5_20260416_051103_361980_pid1273311.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/baseline_2/PAIR60_ADDTUNING3/session_logs/BASELINE2_ADDTUNE3_BEAUTY_GRU4REC_K5.log,/workspace/FeaturedMoE/experiments/run/artifacts/logs/baseline_2/PAIR60_ADDTUNING3/spaces/beauty_gru4rec_K5.yaml,,2026-04-16T05:12:59.627721+00:00,"{""dropout"": 0.2, ""embedding_size"": 256, ""hidden_size"": 256, ""inner_size"": 512, ""max_len"": 16, ""n_layers"": 3, ""num_heads"": 4, ""num_layers"": 4, ""weight_decay"": 1.15e-06}"
beauty,gru4rec,K8,wide_decay,critical,BASELINE2_ADDTUNE3_BEAUTY_GRU4REC_K8,0,ok,0.0389,0.0162,0.0,0.0,349,248,112.9,83.184,15,100,7,2026041798,/workspace/FeaturedMoE/experiments/run/artifacts/results/baseline_2/beauty_GRU4Rec_baseline2_addtune3_beauty_gru4rec_k8_20260416_051142_551025_pid1273633.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/baseline_2/PAIR60_ADDTUNING3/session_logs/BASELINE2_ADDTUNE3_BEAUTY_GRU4REC_K8.log,/workspace/FeaturedMoE/experiments/run/artifacts/logs/baseline_2/PAIR60_ADDTUNING3/spaces/beauty_gru4rec_K8.yaml,,2026-04-16T05:13:03.866309+00:00,"{""dropout"": 0.24, ""embedding_size"": 256, ""hidden_size"": 256, ""inner_size"": 512, ""max_len"": 16, ""n_layers"": 1, ""num_heads"": 4, ""num_layers"": 2, ""weight_decay"": 1.3e-06}"
beauty,gru4rec,K9,reset_mild,critical,BASELINE2_ADDTUNE3_BEAUTY_GRU4REC_K9,5,ok,0.0444,0.019,0.0,0.0,349,248,112.9,92.382,15,100,7,2026041799,/workspace/FeaturedMoE/experiments/run/artifacts/results/baseline_2/beauty_GRU4Rec_baseline2_addtune3_beauty_gru4rec_k9_20260416_051146_525609_pid1273664.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/baseline_2/PAIR60_ADDTUNING3/session_logs/BASELINE2_ADDTUNE3_BEAUTY_GRU4REC_K9.log,/workspace/FeaturedMoE/experiments/run/artifacts/logs/baseline_2/PAIR60_ADDTUNING3/spaces/beauty_gru4rec_K9.yaml,,2026-04-16T05:13:16.935840+00:00,"{""dropout"": 0.24, ""embedding_size"": 192, ""hidden_size"": 192, ""inner_size"": 384, ""max_len"": 14, ""n_layers"": 1, ""num_heads"": 4, ""num_layers"": 1, ""weight_decay"": 1.8e-06}"
beauty,fame,K3,mid_decay,critical,BASELINE2_ADDTUNE3_BEAUTY_FAME_K3,6,ok,0.0125,0.0085,0.0,0.0009600614768362814,349,248,120.3,73.158,13,100,7,2026041733,/workspace/FeaturedMoE/experiments/run/artifacts/results/baseline_2/beauty_FAME_baseline2_addtune3_beauty_fame_k3_20260416_051302_943123_pid1274345.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/baseline_2/PAIR60_ADDTUNING3/session_logs/BASELINE2_ADDTUNE3_BEAUTY_FAME_K3.log,/workspace/FeaturedMoE/experiments/run/artifacts/logs/baseline_2/PAIR60_ADDTUNING3/spaces/beauty_fame_K3.yaml,,2026-04-16T05:14:14.282579+00:00,"{""dropout"": 0.19, ""embedding_size"": 128, ""hidden_size"": 128, ""inner_size"": 256, ""max_len"": 14, ""n_heads"": 4, ""n_layers"": 2, ""num_experts"": 2, ""num_heads"": 4, ""num_layers"": 1, ""weight_decay"": 0.00026}"
beauty,fame,K5,large_decay,critical,BASELINE2_ADDTUNE3_BEAUTY_FAME_K5,5,ok,0.0108,0.0056,0.00137698898712794,0.0006767426347059588,349,248,120.3,95.336,13,100,7,2026041735,/workspace/FeaturedMoE/experiments/run/artifacts/results/baseline_2/beauty_FAME_baseline2_addtune3_beauty_fame_k5_20260416_051320_211076_pid1274541.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/baseline_2/PAIR60_ADDTUNING3/session_logs/BASELINE2_ADDTUNE3_BEAUTY_FAME_K5.log,/workspace/FeaturedMoE/experiments/run/artifacts/logs/baseline_2/PAIR60_ADDTUNING3/spaces/beauty_fame_K5.yaml,,2026-04-16T05:14:53.763247+00:00,"{""dropout"": 0.18, ""embedding_size"": 160, ""hidden_size"": 160, ""inner_size"": 320, ""max_len"": 16, ""n_heads"": 4, ""n_layers"": 3, ""num_experts"": 6, ""num_heads"": 4, ""num_layers"": 1, ""weight_decay"": 0.00023}"
beauty,fame,K4,large_soft,critical,BASELINE2_ADDTUNE3_BEAUTY_FAME_K4,0,ok,0.0147,0.0088,0.0,0.00033602151539056534,349,248,120.3,137.767,13,100,7,2026041734,/workspace/FeaturedMoE/experiments/run/artifacts/results/baseline_2/beauty_FAME_baseline2_addtune3_beauty_fame_k4_20260416_051307_291469_pid1274385.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/baseline_2/PAIR60_ADDTUNING3/session_logs/BASELINE2_ADDTUNE3_BEAUTY_FAME_K4.log,/workspace/FeaturedMoE/experiments/run/artifacts/logs/baseline_2/PAIR60_ADDTUNING3/spaces/beauty_fame_K4.yaml,,2026-04-16T05:15:23.772460+00:00,"{""dropout"": 0.17, ""embedding_size"": 160, ""hidden_size"": 160, ""inner_size"": 320, ""max_len"": 16, ""n_heads"": 4, ""n_layers"": 3, ""num_experts"": 6, ""num_heads"": 4, ""num_layers"": 1, ""weight_decay"": 0.00017}"
beauty,fame,K1,stable_short,critical,BASELINE2_ADDTUNE3_BEAUTY_FAME_K1,4,ok,0.0109,0.0045,0.0,0.0013720878369865878,349,248,120.3,214.017,13,100,7,2026041731,/workspace/FeaturedMoE/experiments/run/artifacts/results/baseline_2/beauty_FAME_baseline2_addtune3_beauty_fame_k1_20260416_051152_166149_pid1273735.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/baseline_2/PAIR60_ADDTUNING3/session_logs/BASELINE2_ADDTUNE3_BEAUTY_FAME_K1.log,/workspace/FeaturedMoE/experiments/run/artifacts/logs/baseline_2/PAIR60_ADDTUNING3/spaces/beauty_fame_K1.yaml,,2026-04-16T05:15:25.179602+00:00,"{""dropout"": 0.12, ""embedding_size"": 128, ""hidden_size"": 128, ""inner_size"": 256, ""max_len"": 12, ""n_heads"": 4, ""n_layers"": 1, ""num_experts"": 2, ""num_heads"": 4, ""num_layers"": 1, ""weight_decay"": 0.00014}"
beauty,fame,K6,shallow_mix,critical,BASELINE2_ADDTUNE3_BEAUTY_FAME_K6,6,ok,0.0149,0.0069,0.001888292646685312,0.0,349,248,120.3,89.332,13,100,7,2026041736,/workspace/FeaturedMoE/experiments/run/artifacts/results/baseline_2/beauty_FAME_baseline2_addtune3_beauty_fame_k6_20260416_051417_601804_pid1274852.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/baseline_2/PAIR60_ADDTUNING3/session_logs/BASELINE2_ADDTUNE3_BEAUTY_FAME_K6.log,/workspace/FeaturedMoE/experiments/run/artifacts/logs/baseline_2/PAIR60_ADDTUNING3/spaces/beauty_fame_K6.yaml,,2026-04-16T05:15:45.093378+00:00,"{""dropout"": 0.115, ""embedding_size"": 128, ""hidden_size"": 128, ""inner_size"": 256, ""max_len"": 12, ""n_heads"": 4, ""n_layers"": 1, ""num_experts"": 2, ""num_heads"": 4, ""num_layers"": 1, ""weight_decay"": 0.00011}"
beauty,fame,K12,experts_short,critical,BASELINE2_ADDTUNE3_BEAUTY_FAME_K12,1,ok,0.0111,0.0062,0.0008613264491391736,0.00021222411023993646,349,248,120.3,211.706,13,100,7,2026041742,/workspace/FeaturedMoE/experiments/run/artifacts/results/baseline_2/beauty_FAME_baseline2_addtune3_beauty_fame_k12_20260416_051249_914345_pid1274226.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/baseline_2/PAIR60_ADDTUNING3/session_logs/BASELINE2_ADDTUNE3_BEAUTY_FAME_K12.log,/workspace/FeaturedMoE/experiments/run/artifacts/logs/baseline_2/PAIR60_ADDTUNING3/spaces/beauty_fame_K12.yaml,,2026-04-16T05:16:19.636200+00:00,"{""dropout"": 0.12, ""embedding_size"": 128, ""hidden_size"": 128, ""inner_size"": 256, ""max_len"": 12, ""n_heads"": 4, ""n_layers"": 1, ""num_experts"": 2, ""num_heads"": 4, ""num_layers"": 1, ""weight_decay"": 0.000125}"
beauty,fame,K7,wide_attr,critical,BASELINE2_ADDTUNE3_BEAUTY_FAME_K7,5,ok,0.012,0.0065,0.00045599635372790256,0.0,349,248,120.3,88.161,13,100,7,2026041737,/workspace/FeaturedMoE/experiments/run/artifacts/results/baseline_2/beauty_FAME_baseline2_addtune3_beauty_fame_k7_20260416_051457_139175_pid1275058.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/baseline_2/PAIR60_ADDTUNING3/session_logs/BASELINE2_ADDTUNE3_BEAUTY_FAME_K7.log,/workspace/FeaturedMoE/experiments/run/artifacts/logs/baseline_2/PAIR60_ADDTUNING3/spaces/beauty_fame_K7.yaml,,2026-04-16T05:16:23.513167+00:00,"{""dropout"": 0.14, ""embedding_size"": 128, ""hidden_size"": 128, ""inner_size"": 256, ""max_len"": 14, ""n_heads"": 4, ""n_layers"": 1, ""num_experts"": 5, ""num_heads"": 4, ""num_layers"": 1, ""weight_decay"": 0.00013}"
beauty,fame,K9,reset_mild,critical,BASELINE2_ADDTUNE3_BEAUTY_FAME_K9,4,ok,0.01,0.0127,0.007751937984496124,0.00033602151539056534,349,248,120.3,73.105,13,100,7,2026041739,/workspace/FeaturedMoE/experiments/run/artifacts/results/baseline_2/beauty_FAME_baseline2_addtune3_beauty_fame_k9_20260416_051528_542235_pid1275277.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/baseline_2/PAIR60_ADDTUNING3/session_logs/BASELINE2_ADDTUNE3_BEAUTY_FAME_K9.log,/workspace/FeaturedMoE/experiments/run/artifacts/logs/baseline_2/PAIR60_ADDTUNING3/spaces/beauty_fame_K9.yaml,,2026-04-16T05:16:39.820117+00:00,"{""dropout"": 0.22, ""embedding_size"": 128, ""hidden_size"": 128, ""inner_size"": 256, ""max_len"": 14, ""n_heads"": 4, ""n_layers"": 1, ""num_experts"": 2, ""num_heads"": 4, ""num_layers"": 1, ""weight_decay"": 0.00036}"
beauty,fame,K2,mid_soft,critical,BASELINE2_ADDTUNE3_BEAUTY_FAME_K2,2,ok,0.0169,0.0159,0.0007047216559565345,0.0,349,248,120.3,258.294,13,100,7,2026041732,/workspace/FeaturedMoE/experiments/run/artifacts/results/baseline_2/beauty_FAME_baseline2_addtune3_beauty_fame_k2_20260416_051256_711871_pid1274275.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/baseline_2/PAIR60_ADDTUNING3/session_logs/BASELINE2_ADDTUNE3_BEAUTY_FAME_K2.log,/workspace/FeaturedMoE/experiments/run/artifacts/logs/baseline_2/PAIR60_ADDTUNING3/spaces/beauty_fame_K2.yaml,,2026-04-16T05:17:12.991942+00:00,"{""dropout"": 0.09, ""embedding_size"": 128, ""hidden_size"": 128, ""inner_size"": 256, ""max_len"": 14, ""n_heads"": 4, ""n_layers"": 2, ""num_experts"": 3, ""num_heads"": 4, ""num_layers"": 2, ""weight_decay"": 9e-05}"
beauty,fame,K8,wide_decay,critical,BASELINE2_ADDTUNE3_BEAUTY_FAME_K8,0,ok,0.0162,0.0083,0.0,0.0,349,248,120.3,141.427,13,100,7,2026041738,/workspace/FeaturedMoE/experiments/run/artifacts/results/baseline_2/beauty_FAME_baseline2_addtune3_beauty_fame_k8_20260416_051527_016038_pid1275263.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/baseline_2/PAIR60_ADDTUNING3/session_logs/BASELINE2_ADDTUNE3_BEAUTY_FAME_K8.log,/workspace/FeaturedMoE/experiments/run/artifacts/logs/baseline_2/PAIR60_ADDTUNING3/spaces/beauty_fame_K8.yaml,,2026-04-16T05:17:46.717453+00:00,"{""dropout"": 0.14, ""embedding_size"": 160, ""hidden_size"": 160, ""inner_size"": 320, ""max_len"": 16, ""n_heads"": 4, ""n_layers"": 1, ""num_experts"": 5, ""num_heads"": 4, ""num_layers"": 1, ""weight_decay"": 0.00013}"
beauty,tisasrec,K1,stable_short,critical,BASELINE2_ADDTUNE3_BEAUTY_TISASREC_K1,6,ok,0.0958,0.0839,0.0,0.0,349,248,276.9,179.279,13,100,7,2026041821,/workspace/FeaturedMoE/experiments/run/artifacts/results/baseline_2/beauty_TiSASRec_baseline2_addtune3_beauty_tisasrec_k1_20260416_051548_383995_pid1275343.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/baseline_2/PAIR60_ADDTUNING3/session_logs/BASELINE2_ADDTUNE3_BEAUTY_TISASREC_K1.log,/workspace/FeaturedMoE/experiments/run/artifacts/logs/baseline_2/PAIR60_ADDTUNING3/spaces/beauty_tisasrec_K1.yaml,,2026-04-16T05:18:45.852516+00:00,"{""dropout"": 0.14, ""embedding_size"": 128, ""hidden_size"": 128, ""inner_size"": 256, ""max_len"": 12, ""n_heads"": 4, ""n_layers"": 1, ""num_heads"": 4, ""num_layers"": 1, ""time_span"": 64, ""weight_decay"": 0.00021}"
beauty,tisasrec,K10,time_short,critical,BASELINE2_ADDTUNE3_BEAUTY_TISASREC_K10,1,ok,0.0953,0.0575,0.0,0.0,349,248,276.9,178.141,13,100,7,2026041830,/workspace/FeaturedMoE/experiments/run/artifacts/results/baseline_2/beauty_TiSASRec_baseline2_addtune3_beauty_tisasrec_k10_20260416_051623_252314_pid1275527.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/baseline_2/PAIR60_ADDTUNING3/session_logs/BASELINE2_ADDTUNE3_BEAUTY_TISASREC_K10.log,/workspace/FeaturedMoE/experiments/run/artifacts/logs/baseline_2/PAIR60_ADDTUNING3/spaces/beauty_tisasrec_K10.yaml,,2026-04-16T05:19:19.296379+00:00,"{""dropout"": 0.14, ""embedding_size"": 128, ""hidden_size"": 128, ""inner_size"": 256, ""max_len"": 12, ""n_heads"": 2, ""n_layers"": 1, ""num_heads"": 2, ""num_layers"": 1, ""time_span"": 64, ""weight_decay"": 0.000195}"
beauty,fame,K11,experts_high,critical,BASELINE2_ADDTUNE3_BEAUTY_FAME_K11,7,ok,0.0202,0.0081,0.0009689922480620155,0.0,349,248,120.3,452.412,13,100,7,2026041741,/workspace/FeaturedMoE/experiments/run/artifacts/results/baseline_2/beauty_FAME_baseline2_addtune3_beauty_fame_k11_20260416_051229_284060_pid1274111.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/baseline_2/PAIR60_ADDTUNING3/session_logs/BASELINE2_ADDTUNE3_BEAUTY_FAME_K11.log,/workspace/FeaturedMoE/experiments/run/artifacts/logs/baseline_2/PAIR60_ADDTUNING3/spaces/beauty_fame_K11.yaml,,2026-04-16T05:19:59.891328+00:00,"{""dropout"": 0.17, ""embedding_size"": 160, ""hidden_size"": 160, ""inner_size"": 320, ""max_len"": 16, ""n_heads"": 4, ""n_layers"": 2, ""num_experts"": 6, ""num_heads"": 4, ""num_layers"": 1, ""weight_decay"": 0.00017}"
beauty,tisasrec,K11,time_mid,critical,BASELINE2_ADDTUNE3_BEAUTY_TISASREC_K11,5,ok,0.0938,0.0355,0.0,0.0,349,248,276.9,244.059,13,100,7,2026041831,/workspace/FeaturedMoE/experiments/run/artifacts/results/baseline_2/beauty_TiSASRec_baseline2_addtune3_beauty_tisasrec_k11_20260416_051626_797560_pid1275580.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/baseline_2/PAIR60_ADDTUNING3/session_logs/BASELINE2_ADDTUNE3_BEAUTY_TISASREC_K11.log,/workspace/FeaturedMoE/experiments/run/artifacts/logs/baseline_2/PAIR60_ADDTUNING3/spaces/beauty_tisasrec_K11.yaml,,2026-04-16T05:20:29.050827+00:00,"{""dropout"": 0.11, ""embedding_size"": 160, ""hidden_size"": 160, ""inner_size"": 320, ""max_len"": 14, ""n_heads"": 4, ""n_layers"": 2, ""num_heads"": 4, ""num_layers"": 2, ""time_span"": 128, ""weight_decay"": 0.0001425}"
beauty,tisasrec,K3,mid_decay,critical,BASELINE2_ADDTUNE3_BEAUTY_TISASREC_K3,2,ok,0.0974,0.077,0.0,0.0,349,248,276.9,218.653,13,100,7,2026041823,/workspace/FeaturedMoE/experiments/run/artifacts/results/baseline_2/beauty_TiSASRec_baseline2_addtune3_beauty_tisasrec_k3_20260416_051716_720624_pid1275890.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/baseline_2/PAIR60_ADDTUNING3/session_logs/BASELINE2_ADDTUNE3_BEAUTY_TISASREC_K3.log,/workspace/FeaturedMoE/experiments/run/artifacts/logs/baseline_2/PAIR60_ADDTUNING3/spaces/beauty_tisasrec_K3.yaml,,2026-04-16T05:20:53.143190+00:00,"{""dropout"": 0.13, ""embedding_size"": 128, ""hidden_size"": 128, ""inner_size"": 256, ""max_len"": 14, ""n_heads"": 4, ""n_layers"": 1, ""num_heads"": 4, ""num_layers"": 1, ""time_span"": 64, ""weight_decay"": 0.000195}"
beauty,fame,K10,experts_mid,critical,BASELINE2_ADDTUNE3_BEAUTY_FAME_K10,3,ok,0.0201,0.0114,0.0,0.0,349,248,120.3,541.024,13,100,7,2026041740,/workspace/FeaturedMoE/experiments/run/artifacts/results/baseline_2/beauty_FAME_baseline2_addtune3_beauty_fame_k10_20260416_051201_231051_pid1273804.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/baseline_2/PAIR60_ADDTUNING3/session_logs/BASELINE2_ADDTUNE3_BEAUTY_FAME_K10.log,/workspace/FeaturedMoE/experiments/run/artifacts/logs/baseline_2/PAIR60_ADDTUNING3/spaces/beauty_fame_K10.yaml,,2026-04-16T05:21:00.304813+00:00,"{""dropout"": 0.1, ""embedding_size"": 128, ""hidden_size"": 128, ""inner_size"": 256, ""max_len"": 14, ""n_heads"": 4, ""n_layers"": 2, ""num_experts"": 2, ""num_heads"": 4, ""num_layers"": 1, ""weight_decay"": 0.0001}"
beauty,tisasrec,K2,mid_soft,critical,BASELINE2_ADDTUNE3_BEAUTY_TISASREC_K2,4,ok,0.098,0.0413,0.0,0.0,349,248,276.9,278.201,13,100,7,2026041822,/workspace/FeaturedMoE/experiments/run/artifacts/results/baseline_2/beauty_TiSASRec_baseline2_addtune3_beauty_tisasrec_k2_20260416_051643_392307_pid1275694.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/baseline_2/PAIR60_ADDTUNING3/session_logs/BASELINE2_ADDTUNE3_BEAUTY_TISASREC_K2.log,/workspace/FeaturedMoE/experiments/run/artifacts/logs/baseline_2/PAIR60_ADDTUNING3/spaces/beauty_tisasrec_K2.yaml,,2026-04-16T05:21:19.503834+00:00,"{""dropout"": 0.11, ""embedding_size"": 160, ""hidden_size"": 160, ""inner_size"": 320, ""max_len"": 14, ""n_heads"": 4, ""n_layers"": 2, ""num_heads"": 4, ""num_layers"": 2, ""time_span"": 64, ""weight_decay"": 0.000135}"
beauty,tisasrec,K4,large_soft,critical,BASELINE2_ADDTUNE3_BEAUTY_TISASREC_K4,0,ok,0.0989,0.0439,0.0,0.0,349,248,276.9,258.905,13,100,7,2026041824,/workspace/FeaturedMoE/experiments/run/artifacts/results/baseline_2/beauty_TiSASRec_baseline2_addtune3_beauty_tisasrec_k4_20260416_051750_027575_pid1276092.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/baseline_2/PAIR60_ADDTUNING3/session_logs/BASELINE2_ADDTUNE3_BEAUTY_TISASREC_K4.log,/workspace/FeaturedMoE/experiments/run/artifacts/logs/baseline_2/PAIR60_ADDTUNING3/spaces/beauty_tisasrec_K4.yaml,,2026-04-16T05:22:07.175628+00:00,"{""dropout"": 0.11, ""embedding_size"": 160, ""hidden_size"": 160, ""inner_size"": 320, ""max_len"": 16, ""n_heads"": 4, ""n_layers"": 3, ""num_heads"": 4, ""num_layers"": 3, ""time_span"": 128, ""weight_decay"": 0.0001275}"
beauty,tisasrec,K7,wide_attr,critical,BASELINE2_ADDTUNE3_BEAUTY_TISASREC_K7,7,ok,0.0965,0.0601,0.0,0.0,349,248,276.9,185.353,13,100,7,2026041827,/workspace/FeaturedMoE/experiments/run/artifacts/results/baseline_2/beauty_TiSASRec_baseline2_addtune3_beauty_tisasrec_k7_20260416_052003_102411_pid1276772.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/baseline_2/PAIR60_ADDTUNING3/session_logs/BASELINE2_ADDTUNE3_BEAUTY_TISASREC_K7.log,/workspace/FeaturedMoE/experiments/run/artifacts/logs/baseline_2/PAIR60_ADDTUNING3/spaces/beauty_tisasrec_K7.yaml,,2026-04-16T05:23:06.735619+00:00,"{""dropout"": 0.16, ""embedding_size"": 160, ""hidden_size"": 160, ""inner_size"": 320, ""max_len"": 14, ""n_heads"": 4, ""n_layers"": 1, ""num_heads"": 4, ""num_layers"": 1, ""time_span"": 128, ""weight_decay"": 0.000195}"
beauty,tisasrec,K6,shallow_mix,critical,BASELINE2_ADDTUNE3_BEAUTY_TISASREC_K6,1,ok,0.0996,0.058,0.0,0.0,349,248,276.9,230.948,13,100,7,2026041826,/workspace/FeaturedMoE/experiments/run/artifacts/results/baseline_2/beauty_TiSASRec_baseline2_addtune3_beauty_tisasrec_k6_20260416_051922_697211_pid1276640.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/baseline_2/PAIR60_ADDTUNING3/session_logs/BASELINE2_ADDTUNE3_BEAUTY_TISASREC_K6.log,/workspace/FeaturedMoE/experiments/run/artifacts/logs/baseline_2/PAIR60_ADDTUNING3/spaces/beauty_tisasrec_K6.yaml,,2026-04-16T05:23:11.822810+00:00,"{""dropout"": 0.135, ""embedding_size"": 160, ""hidden_size"": 160, ""inner_size"": 320, ""max_len"": 12, ""n_heads"": 4, ""n_layers"": 1, ""num_heads"": 4, ""num_layers"": 1, ""time_span"": 64, ""weight_decay"": 0.000165}"
beauty,tisasrec,K8,wide_decay,critical,BASELINE2_ADDTUNE3_BEAUTY_TISASREC_K8,5,ok,0.0968,0.0501,0.0,0.0,349,248,276.9,209.349,13,100,7,2026041828,/workspace/FeaturedMoE/experiments/run/artifacts/results/baseline_2/beauty_TiSASRec_baseline2_addtune3_beauty_tisasrec_k8_20260416_052032_335386_pid1277024.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/baseline_2/PAIR60_ADDTUNING3/session_logs/BASELINE2_ADDTUNE3_BEAUTY_TISASREC_K8.log,/workspace/FeaturedMoE/experiments/run/artifacts/logs/baseline_2/PAIR60_ADDTUNING3/spaces/beauty_tisasrec_K8.yaml,,2026-04-16T05:23:59.891804+00:00,"{""dropout"": 0.16, ""embedding_size"": 192, ""hidden_size"": 192, ""inner_size"": 384, ""max_len"": 16, ""n_heads"": 4, ""n_layers"": 1, ""num_heads"": 4, ""num_layers"": 1, ""time_span"": 128, ""weight_decay"": 0.000195}"
