question,dataset,setting_key,base_rank,base_tag,seed_id,result_path,checkpoint_file,intervention_manifest,status,error,timestamp_utc,source_result_json,model,intervention,intervention_label,intervention_group,target_family,logging_dir,result_file,special_metrics_file,router_diag_file,best_valid_mrr20,test_mrr20,best_valid_seen_mrr20,test_seen_mrr20,eval_split,stage_key,stage_name,expert_group,mass,group_entropy_mean,group_n_eff,route_concentration,delta_mass,delta_group_entropy,delta_group_n_eff,delta_route_concentration
q5,beauty,route_rec_full,1,beauty_top01_rfmoe,3,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment_ablation/beauty_FeaturedMoE_N3_q5_beauty_route_rec_full_r01_s3_20260419_091907_088247_pid806864.json,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment_ablation/beauty_FeaturedMoE_N3_q5_beauty_route_rec_full_r01_s3_20260419_091907_088247_pid806864_best_model_state.pth,/workspace/FeaturedMoE/experiments/run/artifacts/logs/final_experiment_ablation/q5/interventions/Q5_BEAUTY_ROUTE_REC_FULL_R01_S3/beauty_20260419_092436/intervention_manifest.csv,ok,,2026-04-19T09:24:49.650557+00:00,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment_ablation/beauty_FeaturedMoE_N3_q5_beauty_route_rec_full_r01_s3_20260419_091907_088247_pid806864.json,FeaturedMoE_N3,feature_zero_focus,Feature Zero focus,feature_zero_by_family,focus,/workspace/FeaturedMoE/experiments/run/artifacts/logs/final_experiment_ablation/q5/interventions/Q5_BEAUTY_ROUTE_REC_FULL_R01_S3/beauty_20260419_092436/logging/beauty_feature_zero_focus,/workspace/FeaturedMoE/experiments/run/artifacts/logs/final_experiment_ablation/q5/interventions/Q5_BEAUTY_ROUTE_REC_FULL_R01_S3/beauty_20260419_092436/logging/beauty_feature_zero_focus/intervention_result.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/final_experiment_ablation/q5/interventions/Q5_BEAUTY_ROUTE_REC_FULL_R01_S3/beauty_20260419_092436/logging/beauty_feature_zero_focus/special_metrics.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/final_experiment_ablation/q5/interventions/Q5_BEAUTY_ROUTE_REC_FULL_R01_S3/beauty_20260419_092436/logging/beauty_feature_zero_focus/router_diag.json,0.09,0.0536,0.09003787726373318,0.053612543093867836,test,macro@1,macro,Memory,0.1835426241159439,1.2468691449223048,3.6828391279442494,-0.24686914492230483,-0.01050172746181488,-0.01428826964727703,-0.02616651894801425,0.01428826964727703
q5,beauty,route_rec_full,1,beauty_top01_rfmoe,3,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment_ablation/beauty_FeaturedMoE_N3_q5_beauty_route_rec_full_r01_s3_20260419_091907_088247_pid806864.json,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment_ablation/beauty_FeaturedMoE_N3_q5_beauty_route_rec_full_r01_s3_20260419_091907_088247_pid806864_best_model_state.pth,/workspace/FeaturedMoE/experiments/run/artifacts/logs/final_experiment_ablation/q5/interventions/Q5_BEAUTY_ROUTE_REC_FULL_R01_S3/beauty_20260419_092436/intervention_manifest.csv,ok,,2026-04-19T09:24:49.650557+00:00,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment_ablation/beauty_FeaturedMoE_N3_q5_beauty_route_rec_full_r01_s3_20260419_091907_088247_pid806864.json,FeaturedMoE_N3,feature_zero_focus,Feature Zero focus,feature_zero_by_family,focus,/workspace/FeaturedMoE/experiments/run/artifacts/logs/final_experiment_ablation/q5/interventions/Q5_BEAUTY_ROUTE_REC_FULL_R01_S3/beauty_20260419_092436/logging/beauty_feature_zero_focus,/workspace/FeaturedMoE/experiments/run/artifacts/logs/final_experiment_ablation/q5/interventions/Q5_BEAUTY_ROUTE_REC_FULL_R01_S3/beauty_20260419_092436/logging/beauty_feature_zero_focus/intervention_result.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/final_experiment_ablation/q5/interventions/Q5_BEAUTY_ROUTE_REC_FULL_R01_S3/beauty_20260419_092436/logging/beauty_feature_zero_focus/special_metrics.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/final_experiment_ablation/q5/interventions/Q5_BEAUTY_ROUTE_REC_FULL_R01_S3/beauty_20260419_092436/logging/beauty_feature_zero_focus/router_diag.json,0.09,0.0536,0.09003787726373318,0.053612543093867836,test,macro@1,macro,Exposure,0.3123176693916321,1.2468691449223048,3.6828391279442494,-0.24686914492230483,0.0023734867572784424,-0.01428826964727703,-0.02616651894801425,0.01428826964727703
q5,beauty,route_rec_full,1,beauty_top01_rfmoe,3,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment_ablation/beauty_FeaturedMoE_N3_q5_beauty_route_rec_full_r01_s3_20260419_091907_088247_pid806864.json,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment_ablation/beauty_FeaturedMoE_N3_q5_beauty_route_rec_full_r01_s3_20260419_091907_088247_pid806864_best_model_state.pth,/workspace/FeaturedMoE/experiments/run/artifacts/logs/final_experiment_ablation/q5/interventions/Q5_BEAUTY_ROUTE_REC_FULL_R01_S3/beauty_20260419_092436/intervention_manifest.csv,ok,,2026-04-19T09:24:50.566218+00:00,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment_ablation/beauty_FeaturedMoE_N3_q5_beauty_route_rec_full_r01_s3_20260419_091907_088247_pid806864.json,FeaturedMoE_N3,feature_shuffle_focus,Feature Shuffle focus,feature_shuffle_by_family,focus,/workspace/FeaturedMoE/experiments/run/artifacts/logs/final_experiment_ablation/q5/interventions/Q5_BEAUTY_ROUTE_REC_FULL_R01_S3/beauty_20260419_092436/logging/beauty_feature_shuffle_focus,/workspace/FeaturedMoE/experiments/run/artifacts/logs/final_experiment_ablation/q5/interventions/Q5_BEAUTY_ROUTE_REC_FULL_R01_S3/beauty_20260419_092436/logging/beauty_feature_shuffle_focus/intervention_result.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/final_experiment_ablation/q5/interventions/Q5_BEAUTY_ROUTE_REC_FULL_R01_S3/beauty_20260419_092436/logging/beauty_feature_shuffle_focus/special_metrics.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/final_experiment_ablation/q5/interventions/Q5_BEAUTY_ROUTE_REC_FULL_R01_S3/beauty_20260419_092436/logging/beauty_feature_shuffle_focus/router_diag.json,0.0908,0.0531,0.09083827773490584,0.05310632011994591,valid,macro@1,macro,Tempo,0.3302554488182068,1.2579693692977865,3.7445995888961563,-0.25796936929778647,0.00044402480125427246,-0.0024145310630421246,-0.004112359581112557,0.0024145310630421246
q5,beauty,route_rec_full,1,beauty_top01_rfmoe,3,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment_ablation/beauty_FeaturedMoE_N3_q5_beauty_route_rec_full_r01_s3_20260419_091907_088247_pid806864.json,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment_ablation/beauty_FeaturedMoE_N3_q5_beauty_route_rec_full_r01_s3_20260419_091907_088247_pid806864_best_model_state.pth,/workspace/FeaturedMoE/experiments/run/artifacts/logs/final_experiment_ablation/q5/interventions/Q5_BEAUTY_ROUTE_REC_FULL_R01_S3/beauty_20260419_092436/intervention_manifest.csv,ok,,2026-04-19T09:24:50.566218+00:00,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment_ablation/beauty_FeaturedMoE_N3_q5_beauty_route_rec_full_r01_s3_20260419_091907_088247_pid806864.json,FeaturedMoE_N3,feature_shuffle_focus,Feature Shuffle focus,feature_shuffle_by_family,focus,/workspace/FeaturedMoE/experiments/run/artifacts/logs/final_experiment_ablation/q5/interventions/Q5_BEAUTY_ROUTE_REC_FULL_R01_S3/beauty_20260419_092436/logging/beauty_feature_shuffle_focus,/workspace/FeaturedMoE/experiments/run/artifacts/logs/final_experiment_ablation/q5/interventions/Q5_BEAUTY_ROUTE_REC_FULL_R01_S3/beauty_20260419_092436/logging/beauty_feature_shuffle_focus/intervention_result.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/final_experiment_ablation/q5/interventions/Q5_BEAUTY_ROUTE_REC_FULL_R01_S3/beauty_20260419_092436/logging/beauty_feature_shuffle_focus/special_metrics.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/final_experiment_ablation/q5/interventions/Q5_BEAUTY_ROUTE_REC_FULL_R01_S3/beauty_20260419_092436/logging/beauty_feature_shuffle_focus/router_diag.json,0.0908,0.0531,0.09083827773490584,0.05310632011994591,valid,macro@1,macro,Focus,0.17362743616104126,1.2579693692977865,3.7445995888961563,-0.25796936929778647,0.00043238699436187744,-0.0024145310630421246,-0.004112359581112557,0.0024145310630421246
q5,beauty,route_rec_full,1,beauty_top01_rfmoe,3,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment_ablation/beauty_FeaturedMoE_N3_q5_beauty_route_rec_full_r01_s3_20260419_091907_088247_pid806864.json,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment_ablation/beauty_FeaturedMoE_N3_q5_beauty_route_rec_full_r01_s3_20260419_091907_088247_pid806864_best_model_state.pth,/workspace/FeaturedMoE/experiments/run/artifacts/logs/final_experiment_ablation/q5/interventions/Q5_BEAUTY_ROUTE_REC_FULL_R01_S3/beauty_20260419_092436/intervention_manifest.csv,ok,,2026-04-19T09:24:50.566218+00:00,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment_ablation/beauty_FeaturedMoE_N3_q5_beauty_route_rec_full_r01_s3_20260419_091907_088247_pid806864.json,FeaturedMoE_N3,feature_shuffle_focus,Feature Shuffle focus,feature_shuffle_by_family,focus,/workspace/FeaturedMoE/experiments/run/artifacts/logs/final_experiment_ablation/q5/interventions/Q5_BEAUTY_ROUTE_REC_FULL_R01_S3/beauty_20260419_092436/logging/beauty_feature_shuffle_focus,/workspace/FeaturedMoE/experiments/run/artifacts/logs/final_experiment_ablation/q5/interventions/Q5_BEAUTY_ROUTE_REC_FULL_R01_S3/beauty_20260419_092436/logging/beauty_feature_shuffle_focus/intervention_result.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/final_experiment_ablation/q5/interventions/Q5_BEAUTY_ROUTE_REC_FULL_R01_S3/beauty_20260419_092436/logging/beauty_feature_shuffle_focus/special_metrics.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/final_experiment_ablation/q5/interventions/Q5_BEAUTY_ROUTE_REC_FULL_R01_S3/beauty_20260419_092436/logging/beauty_feature_shuffle_focus/router_diag.json,0.0908,0.0531,0.09083827773490584,0.05310632011994591,valid,macro@1,macro,Memory,0.19922199845314026,1.2579693692977865,3.7445995888961563,-0.25796936929778647,-0.0019202977418899536,-0.0024145310630421246,-0.004112359581112557,0.0024145310630421246
q5,beauty,route_rec_full,1,beauty_top01_rfmoe,3,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment_ablation/beauty_FeaturedMoE_N3_q5_beauty_route_rec_full_r01_s3_20260419_091907_088247_pid806864.json,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment_ablation/beauty_FeaturedMoE_N3_q5_beauty_route_rec_full_r01_s3_20260419_091907_088247_pid806864_best_model_state.pth,/workspace/FeaturedMoE/experiments/run/artifacts/logs/final_experiment_ablation/q5/interventions/Q5_BEAUTY_ROUTE_REC_FULL_R01_S3/beauty_20260419_092436/intervention_manifest.csv,ok,,2026-04-19T09:24:50.566218+00:00,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment_ablation/beauty_FeaturedMoE_N3_q5_beauty_route_rec_full_r01_s3_20260419_091907_088247_pid806864.json,FeaturedMoE_N3,feature_shuffle_focus,Feature Shuffle focus,feature_shuffle_by_family,focus,/workspace/FeaturedMoE/experiments/run/artifacts/logs/final_experiment_ablation/q5/interventions/Q5_BEAUTY_ROUTE_REC_FULL_R01_S3/beauty_20260419_092436/logging/beauty_feature_shuffle_focus,/workspace/FeaturedMoE/experiments/run/artifacts/logs/final_experiment_ablation/q5/interventions/Q5_BEAUTY_ROUTE_REC_FULL_R01_S3/beauty_20260419_092436/logging/beauty_feature_shuffle_focus/intervention_result.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/final_experiment_ablation/q5/interventions/Q5_BEAUTY_ROUTE_REC_FULL_R01_S3/beauty_20260419_092436/logging/beauty_feature_shuffle_focus/special_metrics.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/final_experiment_ablation/q5/interventions/Q5_BEAUTY_ROUTE_REC_FULL_R01_S3/beauty_20260419_092436/logging/beauty_feature_shuffle_focus/router_diag.json,0.0908,0.0531,0.09083827773490584,0.05310632011994591,valid,macro@1,macro,Exposure,0.2968951165676117,1.2579693692977865,3.7445995888961563,-0.25796936929778647,0.0010438859462738037,-0.0024145310630421246,-0.004112359581112557,0.0024145310630421246
q5,beauty,route_rec_full,1,beauty_top01_rfmoe,3,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment_ablation/beauty_FeaturedMoE_N3_q5_beauty_route_rec_full_r01_s3_20260419_091907_088247_pid806864.json,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment_ablation/beauty_FeaturedMoE_N3_q5_beauty_route_rec_full_r01_s3_20260419_091907_088247_pid806864_best_model_state.pth,/workspace/FeaturedMoE/experiments/run/artifacts/logs/final_experiment_ablation/q5/interventions/Q5_BEAUTY_ROUTE_REC_FULL_R01_S3/beauty_20260419_092436/intervention_manifest.csv,ok,,2026-04-19T09:24:50.566218+00:00,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment_ablation/beauty_FeaturedMoE_N3_q5_beauty_route_rec_full_r01_s3_20260419_091907_088247_pid806864.json,FeaturedMoE_N3,feature_shuffle_focus,Feature Shuffle focus,feature_shuffle_by_family,focus,/workspace/FeaturedMoE/experiments/run/artifacts/logs/final_experiment_ablation/q5/interventions/Q5_BEAUTY_ROUTE_REC_FULL_R01_S3/beauty_20260419_092436/logging/beauty_feature_shuffle_focus,/workspace/FeaturedMoE/experiments/run/artifacts/logs/final_experiment_ablation/q5/interventions/Q5_BEAUTY_ROUTE_REC_FULL_R01_S3/beauty_20260419_092436/logging/beauty_feature_shuffle_focus/intervention_result.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/final_experiment_ablation/q5/interventions/Q5_BEAUTY_ROUTE_REC_FULL_R01_S3/beauty_20260419_092436/logging/beauty_feature_shuffle_focus/special_metrics.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/final_experiment_ablation/q5/interventions/Q5_BEAUTY_ROUTE_REC_FULL_R01_S3/beauty_20260419_092436/logging/beauty_feature_shuffle_focus/router_diag.json,0.0908,0.0531,0.09083827773490584,0.05310632011994591,test,macro@1,macro,Tempo,0.32957467436790466,1.2579215441075358,3.7028203266923847,-0.25792154410753576,0.0013138949871063232,-0.0032358704620460976,-0.006185320199878941,0.0032358704620460976
q5,beauty,route_rec_full,1,beauty_top01_rfmoe,3,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment_ablation/beauty_FeaturedMoE_N3_q5_beauty_route_rec_full_r01_s3_20260419_091907_088247_pid806864.json,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment_ablation/beauty_FeaturedMoE_N3_q5_beauty_route_rec_full_r01_s3_20260419_091907_088247_pid806864_best_model_state.pth,/workspace/FeaturedMoE/experiments/run/artifacts/logs/final_experiment_ablation/q5/interventions/Q5_BEAUTY_ROUTE_REC_FULL_R01_S3/beauty_20260419_092436/intervention_manifest.csv,ok,,2026-04-19T09:24:50.566218+00:00,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment_ablation/beauty_FeaturedMoE_N3_q5_beauty_route_rec_full_r01_s3_20260419_091907_088247_pid806864.json,FeaturedMoE_N3,feature_shuffle_focus,Feature Shuffle focus,feature_shuffle_by_family,focus,/workspace/FeaturedMoE/experiments/run/artifacts/logs/final_experiment_ablation/q5/interventions/Q5_BEAUTY_ROUTE_REC_FULL_R01_S3/beauty_20260419_092436/logging/beauty_feature_shuffle_focus,/workspace/FeaturedMoE/experiments/run/artifacts/logs/final_experiment_ablation/q5/interventions/Q5_BEAUTY_ROUTE_REC_FULL_R01_S3/beauty_20260419_092436/logging/beauty_feature_shuffle_focus/intervention_result.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/final_experiment_ablation/q5/interventions/Q5_BEAUTY_ROUTE_REC_FULL_R01_S3/beauty_20260419_092436/logging/beauty_feature_shuffle_focus/special_metrics.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/final_experiment_ablation/q5/interventions/Q5_BEAUTY_ROUTE_REC_FULL_R01_S3/beauty_20260419_092436/logging/beauty_feature_shuffle_focus/router_diag.json,0.0908,0.0531,0.09083827773490584,0.05310632011994591,test,macro@1,macro,Focus,0.1684895008802414,1.2579215441075358,3.7028203266923847,-0.25792154410753576,0.0007388144731521606,-0.0032358704620460976,-0.006185320199878941,0.0032358704620460976
q5,beauty,route_rec_full,1,beauty_top01_rfmoe,3,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment_ablation/beauty_FeaturedMoE_N3_q5_beauty_route_rec_full_r01_s3_20260419_091907_088247_pid806864.json,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment_ablation/beauty_FeaturedMoE_N3_q5_beauty_route_rec_full_r01_s3_20260419_091907_088247_pid806864_best_model_state.pth,/workspace/FeaturedMoE/experiments/run/artifacts/logs/final_experiment_ablation/q5/interventions/Q5_BEAUTY_ROUTE_REC_FULL_R01_S3/beauty_20260419_092436/intervention_manifest.csv,ok,,2026-04-19T09:24:50.566218+00:00,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment_ablation/beauty_FeaturedMoE_N3_q5_beauty_route_rec_full_r01_s3_20260419_091907_088247_pid806864.json,FeaturedMoE_N3,feature_shuffle_focus,Feature Shuffle focus,feature_shuffle_by_family,focus,/workspace/FeaturedMoE/experiments/run/artifacts/logs/final_experiment_ablation/q5/interventions/Q5_BEAUTY_ROUTE_REC_FULL_R01_S3/beauty_20260419_092436/logging/beauty_feature_shuffle_focus,/workspace/FeaturedMoE/experiments/run/artifacts/logs/final_experiment_ablation/q5/interventions/Q5_BEAUTY_ROUTE_REC_FULL_R01_S3/beauty_20260419_092436/logging/beauty_feature_shuffle_focus/intervention_result.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/final_experiment_ablation/q5/interventions/Q5_BEAUTY_ROUTE_REC_FULL_R01_S3/beauty_20260419_092436/logging/beauty_feature_shuffle_focus/special_metrics.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/final_experiment_ablation/q5/interventions/Q5_BEAUTY_ROUTE_REC_FULL_R01_S3/beauty_20260419_092436/logging/beauty_feature_shuffle_focus/router_diag.json,0.0908,0.0531,0.09083827773490584,0.05310632011994591,test,macro@1,macro,Memory,0.19144277274608612,1.2579215441075358,3.7028203266923847,-0.25792154410753576,-0.0026015788316726685,-0.0032358704620460976,-0.006185320199878941,0.0032358704620460976
q5,beauty,route_rec_full,1,beauty_top01_rfmoe,3,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment_ablation/beauty_FeaturedMoE_N3_q5_beauty_route_rec_full_r01_s3_20260419_091907_088247_pid806864.json,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment_ablation/beauty_FeaturedMoE_N3_q5_beauty_route_rec_full_r01_s3_20260419_091907_088247_pid806864_best_model_state.pth,/workspace/FeaturedMoE/experiments/run/artifacts/logs/final_experiment_ablation/q5/interventions/Q5_BEAUTY_ROUTE_REC_FULL_R01_S3/beauty_20260419_092436/intervention_manifest.csv,ok,,2026-04-19T09:24:50.566218+00:00,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment_ablation/beauty_FeaturedMoE_N3_q5_beauty_route_rec_full_r01_s3_20260419_091907_088247_pid806864.json,FeaturedMoE_N3,feature_shuffle_focus,Feature Shuffle focus,feature_shuffle_by_family,focus,/workspace/FeaturedMoE/experiments/run/artifacts/logs/final_experiment_ablation/q5/interventions/Q5_BEAUTY_ROUTE_REC_FULL_R01_S3/beauty_20260419_092436/logging/beauty_feature_shuffle_focus,/workspace/FeaturedMoE/experiments/run/artifacts/logs/final_experiment_ablation/q5/interventions/Q5_BEAUTY_ROUTE_REC_FULL_R01_S3/beauty_20260419_092436/logging/beauty_feature_shuffle_focus/intervention_result.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/final_experiment_ablation/q5/interventions/Q5_BEAUTY_ROUTE_REC_FULL_R01_S3/beauty_20260419_092436/logging/beauty_feature_shuffle_focus/special_metrics.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/final_experiment_ablation/q5/interventions/Q5_BEAUTY_ROUTE_REC_FULL_R01_S3/beauty_20260419_092436/logging/beauty_feature_shuffle_focus/router_diag.json,0.0908,0.0531,0.09083827773490584,0.05310632011994591,test,macro@1,macro,Exposure,0.31049302220344543,1.2579215441075358,3.7028203266923847,-0.25792154410753576,0.0005488395690917969,-0.0032358704620460976,-0.006185320199878941,0.0032358704620460976
q5,beauty,route_rec_full,1,beauty_top01_rfmoe,3,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment_ablation/beauty_FeaturedMoE_N3_q5_beauty_route_rec_full_r01_s3_20260419_091907_088247_pid806864.json,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment_ablation/beauty_FeaturedMoE_N3_q5_beauty_route_rec_full_r01_s3_20260419_091907_088247_pid806864_best_model_state.pth,/workspace/FeaturedMoE/experiments/run/artifacts/logs/final_experiment_ablation/q5/interventions/Q5_BEAUTY_ROUTE_REC_FULL_R01_S3/beauty_20260419_092436/intervention_manifest.csv,ok,,2026-04-19T09:24:51.458747+00:00,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment_ablation/beauty_FeaturedMoE_N3_q5_beauty_route_rec_full_r01_s3_20260419_091907_088247_pid806864.json,FeaturedMoE_N3,feature_zero_tempo,Feature Zero tempo,feature_zero_by_family,tempo,/workspace/FeaturedMoE/experiments/run/artifacts/logs/final_experiment_ablation/q5/interventions/Q5_BEAUTY_ROUTE_REC_FULL_R01_S3/beauty_20260419_092436/logging/beauty_feature_zero_tempo,/workspace/FeaturedMoE/experiments/run/artifacts/logs/final_experiment_ablation/q5/interventions/Q5_BEAUTY_ROUTE_REC_FULL_R01_S3/beauty_20260419_092436/logging/beauty_feature_zero_tempo/intervention_result.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/final_experiment_ablation/q5/interventions/Q5_BEAUTY_ROUTE_REC_FULL_R01_S3/beauty_20260419_092436/logging/beauty_feature_zero_tempo/special_metrics.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/final_experiment_ablation/q5/interventions/Q5_BEAUTY_ROUTE_REC_FULL_R01_S3/beauty_20260419_092436/logging/beauty_feature_zero_tempo/router_diag.json,0.0911,0.0525,0.09109892079000731,0.052527219281240996,valid,macro@1,macro,Tempo,0.3392769694328308,1.243093369073437,3.700481660772962,-0.24309336907343693,0.009465545415878296,-0.017290531287391664,-0.04823028770430682,0.017290531287391664
q5,beauty,route_rec_full,1,beauty_top01_rfmoe,3,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment_ablation/beauty_FeaturedMoE_N3_q5_beauty_route_rec_full_r01_s3_20260419_091907_088247_pid806864.json,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment_ablation/beauty_FeaturedMoE_N3_q5_beauty_route_rec_full_r01_s3_20260419_091907_088247_pid806864_best_model_state.pth,/workspace/FeaturedMoE/experiments/run/artifacts/logs/final_experiment_ablation/q5/interventions/Q5_BEAUTY_ROUTE_REC_FULL_R01_S3/beauty_20260419_092436/intervention_manifest.csv,ok,,2026-04-19T09:24:51.458747+00:00,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment_ablation/beauty_FeaturedMoE_N3_q5_beauty_route_rec_full_r01_s3_20260419_091907_088247_pid806864.json,FeaturedMoE_N3,feature_zero_tempo,Feature Zero tempo,feature_zero_by_family,tempo,/workspace/FeaturedMoE/experiments/run/artifacts/logs/final_experiment_ablation/q5/interventions/Q5_BEAUTY_ROUTE_REC_FULL_R01_S3/beauty_20260419_092436/logging/beauty_feature_zero_tempo,/workspace/FeaturedMoE/experiments/run/artifacts/logs/final_experiment_ablation/q5/interventions/Q5_BEAUTY_ROUTE_REC_FULL_R01_S3/beauty_20260419_092436/logging/beauty_feature_zero_tempo/intervention_result.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/final_experiment_ablation/q5/interventions/Q5_BEAUTY_ROUTE_REC_FULL_R01_S3/beauty_20260419_092436/logging/beauty_feature_zero_tempo/special_metrics.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/final_experiment_ablation/q5/interventions/Q5_BEAUTY_ROUTE_REC_FULL_R01_S3/beauty_20260419_092436/logging/beauty_feature_zero_tempo/router_diag.json,0.0911,0.0525,0.09109892079000731,0.052527219281240996,valid,macro@1,macro,Focus,0.16683462262153625,1.243093369073437,3.700481660772962,-0.24309336907343693,-0.0063604265451431274,-0.017290531287391664,-0.04823028770430682,0.017290531287391664
q5,beauty,route_rec_full,1,beauty_top01_rfmoe,3,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment_ablation/beauty_FeaturedMoE_N3_q5_beauty_route_rec_full_r01_s3_20260419_091907_088247_pid806864.json,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment_ablation/beauty_FeaturedMoE_N3_q5_beauty_route_rec_full_r01_s3_20260419_091907_088247_pid806864_best_model_state.pth,/workspace/FeaturedMoE/experiments/run/artifacts/logs/final_experiment_ablation/q5/interventions/Q5_BEAUTY_ROUTE_REC_FULL_R01_S3/beauty_20260419_092436/intervention_manifest.csv,ok,,2026-04-19T09:24:51.458747+00:00,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment_ablation/beauty_FeaturedMoE_N3_q5_beauty_route_rec_full_r01_s3_20260419_091907_088247_pid806864.json,FeaturedMoE_N3,feature_zero_tempo,Feature Zero tempo,feature_zero_by_family,tempo,/workspace/FeaturedMoE/experiments/run/artifacts/logs/final_experiment_ablation/q5/interventions/Q5_BEAUTY_ROUTE_REC_FULL_R01_S3/beauty_20260419_092436/logging/beauty_feature_zero_tempo,/workspace/FeaturedMoE/experiments/run/artifacts/logs/final_experiment_ablation/q5/interventions/Q5_BEAUTY_ROUTE_REC_FULL_R01_S3/beauty_20260419_092436/logging/beauty_feature_zero_tempo/intervention_result.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/final_experiment_ablation/q5/interventions/Q5_BEAUTY_ROUTE_REC_FULL_R01_S3/beauty_20260419_092436/logging/beauty_feature_zero_tempo/special_metrics.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/final_experiment_ablation/q5/interventions/Q5_BEAUTY_ROUTE_REC_FULL_R01_S3/beauty_20260419_092436/logging/beauty_feature_zero_tempo/router_diag.json,0.0911,0.0525,0.09109892079000731,0.052527219281240996,valid,macro@1,macro,Memory,0.19532257318496704,1.243093369073437,3.700481660772962,-0.24309336907343693,-0.005819723010063171,-0.017290531287391664,-0.04823028770430682,0.017290531287391664
