diag_metric,diag_value,hparam_id,phase_title,run_phase,seed_id,setting_group,setting_key,source_phase,split,target_metric,target_value
diag_route_consistency_group_knn_score,0.995611767412372,H1,Stage Semantics / Necessity / Granularity,P11_A02_H1_S1,1,base_ablation,P11-02_MACRO_MICRO,P11,wide,cold_item_mrr20,0.12087588638272705
diag_route_consistency_group_knn_score,0.9960182451497851,H1,Stage Semantics / Necessity / Granularity,P11_A03_H1_S1,1,base_ablation,P11-03_MACRO_MID,P11,wide,cold_item_mrr20,0.12118836108146368
diag_route_consistency_group_knn_score,0.9925361990096827,H1,Stage Semantics / Necessity / Granularity,P11_A04_H1_S1,1,base_ablation,P11-04_MACRO_ONLY,P11,wide,cold_item_mrr20,0.1180664166845976
diag_route_consistency_group_knn_score,0.9955072796523693,H1,Stage Semantics / Necessity / Granularity,P11_A05_H1_S1,1,base_ablation,P11-05_MID_ONLY,P11,wide,cold_item_mrr20,0.11735745794443936
diag_route_consistency_group_knn_score,0.9984519235487977,H1,Stage Semantics / Necessity / Granularity,P11_A06_H1_S1,1,base_ablation,P11-06_MICRO_ONLY,P11,wide,cold_item_mrr20,0.12211801560733505
diag_route_consistency_group_knn_score,0.9969650324835199,H1,Stage Semantics / Necessity / Granularity,P11_A07_H1_S1,1,prepend_layer,P11-07_LAYER_MACRO_MID_MICRO,P11,wide,cold_item_mrr20,0.12045785830679237
diag_route_consistency_group_knn_score,0.9940669752310777,H1,Stage Semantics / Necessity / Granularity,P11_A08_H1_S1,1,prepend_layer,P11-08_LAYER_MID_MICRO,P11,wide,cold_item_mrr20,0.12305588310608756
diag_route_consistency_group_knn_score,0.9974733004911495,H1,Stage Semantics / Necessity / Granularity,P11_A09_H1_S1,1,prepend_layer,P11-09_LAYER_MACRO_MICRO,P11,wide,cold_item_mrr20,0.12028706464132481
diag_route_consistency_group_knn_score,0.9939843447916797,H1,Stage Semantics / Necessity / Granularity,P11_A10_H1_S1,1,prepend_layer,P11-10_LAYER_MACRO_MID,P11,wide,cold_item_mrr20,0.1168342251417123
diag_route_consistency_group_knn_score,0.9889927334324726,H1,Stage Semantics / Necessity / Granularity,P11_A11_H1_S1,1,prepend_layer,P11-11_LAYER_MACRO,P11,wide,cold_item_mrr20,0.1140316772465263
diag_route_consistency_group_knn_score,0.9960603512510644,H1,Stage Semantics / Necessity / Granularity,P11_A12_H1_S1,1,prepend_layer,P11-12_LAYER_MID,P11,wide,cold_item_mrr20,0.12249006292740822
diag_route_consistency_group_knn_score,0.9981757016287521,H1,Stage Semantics / Necessity / Granularity,P11_A13_H1_S1,1,prepend_layer,P11-13_LAYER_MICRO,P11,wide,cold_item_mrr20,0.12166025183381207
diag_route_consistency_group_knn_score,0.9966450346019251,H1,Stage Semantics / Necessity / Granularity,P11_A14_H1_S1,1,order_permutation,P11-14_MACRO_MICRO_MID,P11,wide,cold_item_mrr20,0.12250636288320378
diag_route_consistency_group_knn_score,0.9954982896442202,H1,Stage Semantics / Necessity / Granularity,P11_A15_H1_S1,1,order_permutation,P11-15_MID_MACRO_MICRO,P11,wide,cold_item_mrr20,0.1179892543438384
diag_route_consistency_group_knn_score,0.9977579991064783,H1,Stage Semantics / Necessity / Granularity,P11_A16_H1_S1,1,order_permutation,P11-16_MID_MICRO_MACRO,P11,wide,cold_item_mrr20,0.1223746316261449
diag_route_consistency_group_knn_score,0.9947651003864613,H1,Stage Semantics / Necessity / Granularity,P11_A17_H1_S1,1,order_permutation,P11-17_MICRO_MACRO_MID,P11,wide,cold_item_mrr20,0.11554422779346672
diag_route_consistency_group_knn_score,0.9996514156236944,H1,Stage Semantics / Necessity / Granularity,P11_A18_H1_S1,1,order_permutation,P11-18_MICRO_MID_MACRO,P11,wide,cold_item_mrr20,0.11476236959738205
diag_route_consistency_group_knn_score,0.9951036947260175,H1,Stage Semantics / Necessity / Granularity,P11_A19_H1_S1,1,routing_granularity,P11-19_TOKEN_TOKEN_TOKEN,P11,wide,cold_item_mrr20,0.12308129577725822
diag_route_consistency_group_knn_score,0.9933455592800045,H1,Stage Semantics / Necessity / Granularity,P11_A20_H1_S1,1,routing_granularity,P11-20_SESSION_TOKEN_TOKEN,P11,wide,cold_item_mrr20,0.11590838330664033
diag_route_consistency_group_knn_score,0.9945926071338922,H1,Stage Semantics / Necessity / Granularity,P11_A21_H1_S1,1,routing_granularity,P11-21_TOKEN_SESSION_TOKEN,P11,wide,cold_item_mrr20,0.12245095411994114
diag_route_consistency_group_knn_score,0.9974694721360724,H1,Stage Semantics / Necessity / Granularity,P11_A23_H1_S1,1,extra_alignment,P11-23_LAYER2_MACRO_MID_MICRO,P11,wide,cold_item_mrr20,0.11868632606383418
diag_route_consistency_intra_group_knn_mean_score,0.9916903446316268,H1,Stage Semantics / Necessity / Granularity,P11_A00_H1_S1,1,base_ablation,P11-00_MACRO_MID_MICRO,P11,wide,cold_item_mrr20,0.10792115861374252
diag_route_consistency_intra_group_knn_mean_score,0.9943433488903372,H1,Stage Semantics / Necessity / Granularity,P11_A01_H1_S1,1,base_ablation,P11-01_MID_MICRO,P11,wide,cold_item_mrr20,0.12181530776440405
diag_route_consistency_intra_group_knn_mean_score,0.9955959785015588,H1,Stage Semantics / Necessity / Granularity,P11_A02_H1_S1,1,base_ablation,P11-02_MACRO_MICRO,P11,wide,cold_item_mrr20,0.12087588638272705
diag_route_consistency_intra_group_knn_mean_score,0.9972784758562309,H1,Stage Semantics / Necessity / Granularity,P11_A03_H1_S1,1,base_ablation,P11-03_MACRO_MID,P11,wide,cold_item_mrr20,0.12118836108146368
diag_route_consistency_intra_group_knn_mean_score,0.9895618453283862,H1,Stage Semantics / Necessity / Granularity,P11_A04_H1_S1,1,base_ablation,P11-04_MACRO_ONLY,P11,wide,cold_item_mrr20,0.1180664166845976
diag_route_consistency_intra_group_knn_mean_score,0.9903942131242472,H1,Stage Semantics / Necessity / Granularity,P11_A05_H1_S1,1,base_ablation,P11-05_MID_ONLY,P11,wide,cold_item_mrr20,0.11735745794443936
diag_route_consistency_intra_group_knn_mean_score,0.9971656306825212,H1,Stage Semantics / Necessity / Granularity,P11_A06_H1_S1,1,base_ablation,P11-06_MICRO_ONLY,P11,wide,cold_item_mrr20,0.12211801560733505
diag_route_consistency_intra_group_knn_mean_score,0.9962608100392512,H1,Stage Semantics / Necessity / Granularity,P11_A07_H1_S1,1,prepend_layer,P11-07_LAYER_MACRO_MID_MICRO,P11,wide,cold_item_mrr20,0.12045785830679237
diag_route_consistency_intra_group_knn_mean_score,0.9926488995234495,H1,Stage Semantics / Necessity / Granularity,P11_A08_H1_S1,1,prepend_layer,P11-08_LAYER_MID_MICRO,P11,wide,cold_item_mrr20,0.12305588310608756
diag_route_consistency_intra_group_knn_mean_score,0.994954702601653,H1,Stage Semantics / Necessity / Granularity,P11_A09_H1_S1,1,prepend_layer,P11-09_LAYER_MACRO_MICRO,P11,wide,cold_item_mrr20,0.12028706464132481
diag_route_consistency_intra_group_knn_mean_score,0.9936939075456791,H1,Stage Semantics / Necessity / Granularity,P11_A10_H1_S1,1,prepend_layer,P11-10_LAYER_MACRO_MID,P11,wide,cold_item_mrr20,0.1168342251417123
diag_route_consistency_intra_group_knn_mean_score,0.9919927928939801,H1,Stage Semantics / Necessity / Granularity,P11_A11_H1_S1,1,prepend_layer,P11-11_LAYER_MACRO,P11,wide,cold_item_mrr20,0.1140316772465263
diag_route_consistency_intra_group_knn_mean_score,0.9862801916342487,H1,Stage Semantics / Necessity / Granularity,P11_A12_H1_S1,1,prepend_layer,P11-12_LAYER_MID,P11,wide,cold_item_mrr20,0.12249006292740822
diag_route_consistency_intra_group_knn_mean_score,0.9971336977002919,H1,Stage Semantics / Necessity / Granularity,P11_A13_H1_S1,1,prepend_layer,P11-13_LAYER_MICRO,P11,wide,cold_item_mrr20,0.12166025183381207
diag_route_consistency_intra_group_knn_mean_score,0.9963384030583029,H1,Stage Semantics / Necessity / Granularity,P11_A14_H1_S1,1,order_permutation,P11-14_MACRO_MICRO_MID,P11,wide,cold_item_mrr20,0.12250636288320378
diag_route_consistency_intra_group_knn_mean_score,0.9853458551654674,H1,Stage Semantics / Necessity / Granularity,P11_A15_H1_S1,1,order_permutation,P11-15_MID_MACRO_MICRO,P11,wide,cold_item_mrr20,0.1179892543438384
diag_route_consistency_intra_group_knn_mean_score,0.9958600089878926,H1,Stage Semantics / Necessity / Granularity,P11_A16_H1_S1,1,order_permutation,P11-16_MID_MICRO_MACRO,P11,wide,cold_item_mrr20,0.1223746316261449
diag_route_consistency_intra_group_knn_mean_score,0.9866170849051006,H1,Stage Semantics / Necessity / Granularity,P11_A17_H1_S1,1,order_permutation,P11-17_MICRO_MACRO_MID,P11,wide,cold_item_mrr20,0.11554422779346672
diag_route_consistency_intra_group_knn_mean_score,0.9987984160578344,H1,Stage Semantics / Necessity / Granularity,P11_A18_H1_S1,1,order_permutation,P11-18_MICRO_MID_MACRO,P11,wide,cold_item_mrr20,0.11476236959738205
diag_route_consistency_intra_group_knn_mean_score,0.9956415923758222,H1,Stage Semantics / Necessity / Granularity,P11_A19_H1_S1,1,routing_granularity,P11-19_TOKEN_TOKEN_TOKEN,P11,wide,cold_item_mrr20,0.12308129577725822
diag_route_consistency_intra_group_knn_mean_score,0.991593649214918,H1,Stage Semantics / Necessity / Granularity,P11_A20_H1_S1,1,routing_granularity,P11-20_SESSION_TOKEN_TOKEN,P11,wide,cold_item_mrr20,0.11590838330664033
diag_route_consistency_intra_group_knn_mean_score,0.9967639431466981,H1,Stage Semantics / Necessity / Granularity,P11_A21_H1_S1,1,routing_granularity,P11-21_TOKEN_SESSION_TOKEN,P11,wide,cold_item_mrr20,0.12245095411994114
diag_route_consistency_intra_group_knn_mean_score,0.9948820096390302,H1,Stage Semantics / Necessity / Granularity,P11_A23_H1_S1,1,extra_alignment,P11-23_LAYER2_MACRO_MID_MICRO,P11,wide,cold_item_mrr20,0.11868632606383418
diag_route_consistency_knn_score,0.9921129329660519,H1,Stage Semantics / Necessity / Granularity,P11_A00_H1_S1,1,base_ablation,P11-00_MACRO_MID_MICRO,P11,wide,cold_item_mrr20,0.10792115861374252
diag_route_consistency_knn_score,0.9921269260786989,H1,Stage Semantics / Necessity / Granularity,P11_A01_H1_S1,1,base_ablation,P11-01_MID_MICRO,P11,wide,cold_item_mrr20,0.12181530776440405
diag_route_consistency_knn_score,0.990813170916196,H1,Stage Semantics / Necessity / Granularity,P11_A02_H1_S1,1,base_ablation,P11-02_MACRO_MICRO,P11,wide,cold_item_mrr20,0.12087588638272705
diag_route_consistency_knn_score,0.9930841217782548,H1,Stage Semantics / Necessity / Granularity,P11_A03_H1_S1,1,base_ablation,P11-03_MACRO_MID,P11,wide,cold_item_mrr20,0.12118836108146368
diag_route_consistency_knn_score,0.9812210369017009,H1,Stage Semantics / Necessity / Granularity,P11_A04_H1_S1,1,base_ablation,P11-04_MACRO_ONLY,P11,wide,cold_item_mrr20,0.1180664166845976
diag_route_consistency_knn_score,0.9863637859711065,H1,Stage Semantics / Necessity / Granularity,P11_A05_H1_S1,1,base_ablation,P11-05_MID_ONLY,P11,wide,cold_item_mrr20,0.11735745794443936
diag_route_consistency_knn_score,0.9954542010139166,H1,Stage Semantics / Necessity / Granularity,P11_A06_H1_S1,1,base_ablation,P11-06_MICRO_ONLY,P11,wide,cold_item_mrr20,0.12211801560733505
diag_route_consistency_knn_score,0.9927737051186976,H1,Stage Semantics / Necessity / Granularity,P11_A07_H1_S1,1,prepend_layer,P11-07_LAYER_MACRO_MID_MICRO,P11,wide,cold_item_mrr20,0.12045785830679237
diag_route_consistency_knn_score,0.9868401962777337,H1,Stage Semantics / Necessity / Granularity,P11_A08_H1_S1,1,prepend_layer,P11-08_LAYER_MID_MICRO,P11,wide,cold_item_mrr20,0.12305588310608756
diag_route_consistency_knn_score,0.9927917840608838,H1,Stage Semantics / Necessity / Granularity,P11_A09_H1_S1,1,prepend_layer,P11-09_LAYER_MACRO_MICRO,P11,wide,cold_item_mrr20,0.12028706464132481
diag_route_consistency_knn_score,0.9889402450696564,H1,Stage Semantics / Necessity / Granularity,P11_A10_H1_S1,1,prepend_layer,P11-10_LAYER_MACRO_MID,P11,wide,cold_item_mrr20,0.1168342251417123
diag_route_consistency_knn_score,0.9803780437729042,H1,Stage Semantics / Necessity / Granularity,P11_A11_H1_S1,1,prepend_layer,P11-11_LAYER_MACRO,P11,wide,cold_item_mrr20,0.1140316772465263
diag_route_consistency_knn_score,0.9829939017610363,H1,Stage Semantics / Necessity / Granularity,P11_A12_H1_S1,1,prepend_layer,P11-12_LAYER_MID,P11,wide,cold_item_mrr20,0.12249006292740822
diag_route_consistency_knn_score,0.9958081631633612,H1,Stage Semantics / Necessity / Granularity,P11_A13_H1_S1,1,prepend_layer,P11-13_LAYER_MICRO,P11,wide,cold_item_mrr20,0.12166025183381207
diag_route_consistency_knn_score,0.9928159988130386,H1,Stage Semantics / Necessity / Granularity,P11_A14_H1_S1,1,order_permutation,P11-14_MACRO_MICRO_MID,P11,wide,cold_item_mrr20,0.12250636288320378
diag_route_consistency_knn_score,0.9790229201594229,H1,Stage Semantics / Necessity / Granularity,P11_A15_H1_S1,1,order_permutation,P11-15_MID_MACRO_MICRO,P11,wide,cold_item_mrr20,0.1179892543438384
diag_route_consistency_knn_score,0.9922982085043464,H1,Stage Semantics / Necessity / Granularity,P11_A16_H1_S1,1,order_permutation,P11-16_MID_MICRO_MACRO,P11,wide,cold_item_mrr20,0.1223746316261449
diag_route_consistency_knn_score,0.9854324033597116,H1,Stage Semantics / Necessity / Granularity,P11_A17_H1_S1,1,order_permutation,P11-17_MICRO_MACRO_MID,P11,wide,cold_item_mrr20,0.11554422779346672
diag_route_consistency_knn_score,0.9984924609881636,H1,Stage Semantics / Necessity / Granularity,P11_A18_H1_S1,1,order_permutation,P11-18_MICRO_MID_MACRO,P11,wide,cold_item_mrr20,0.11476236959738205
diag_route_consistency_knn_score,0.990449572992648,H1,Stage Semantics / Necessity / Granularity,P11_A19_H1_S1,1,routing_granularity,P11-19_TOKEN_TOKEN_TOKEN,P11,wide,cold_item_mrr20,0.12308129577725822
diag_route_consistency_knn_score,0.985544675711802,H1,Stage Semantics / Necessity / Granularity,P11_A20_H1_S1,1,routing_granularity,P11-20_SESSION_TOKEN_TOKEN,P11,wide,cold_item_mrr20,0.11590838330664033
diag_route_consistency_knn_score,0.9912450422440074,H1,Stage Semantics / Necessity / Granularity,P11_A21_H1_S1,1,routing_granularity,P11-21_TOKEN_SESSION_TOKEN,P11,wide,cold_item_mrr20,0.12245095411994114
diag_route_consistency_knn_score,0.9923259580867569,H1,Stage Semantics / Necessity / Granularity,P11_A23_H1_S1,1,extra_alignment,P11-23_LAYER2_MACRO_MID_MICRO,P11,wide,cold_item_mrr20,0.11868632606383418
diag_route_jitter_adjacent,0.0,H1,Stage Semantics / Necessity / Granularity,P11_A00_H1_S1,1,base_ablation,P11-00_MACRO_MID_MICRO,P11,wide,cold_item_mrr20,0.10792115861374252
diag_route_jitter_adjacent,0.0,H1,Stage Semantics / Necessity / Granularity,P11_A01_H1_S1,1,base_ablation,P11-01_MID_MICRO,P11,wide,cold_item_mrr20,0.12181530776440405
diag_route_jitter_adjacent,0.0,H1,Stage Semantics / Necessity / Granularity,P11_A02_H1_S1,1,base_ablation,P11-02_MACRO_MICRO,P11,wide,cold_item_mrr20,0.12087588638272705
diag_route_jitter_adjacent,0.0,H1,Stage Semantics / Necessity / Granularity,P11_A03_H1_S1,1,base_ablation,P11-03_MACRO_MID,P11,wide,cold_item_mrr20,0.12118836108146368
diag_route_jitter_adjacent,0.0,H1,Stage Semantics / Necessity / Granularity,P11_A04_H1_S1,1,base_ablation,P11-04_MACRO_ONLY,P11,wide,cold_item_mrr20,0.1180664166845976
diag_route_jitter_adjacent,0.0,H1,Stage Semantics / Necessity / Granularity,P11_A05_H1_S1,1,base_ablation,P11-05_MID_ONLY,P11,wide,cold_item_mrr20,0.11735745794443936
diag_route_jitter_adjacent,0.545221185933088,H1,Stage Semantics / Necessity / Granularity,P11_A06_H1_S1,1,base_ablation,P11-06_MICRO_ONLY,P11,wide,cold_item_mrr20,0.12211801560733505
diag_route_jitter_adjacent,0.0,H1,Stage Semantics / Necessity / Granularity,P11_A07_H1_S1,1,prepend_layer,P11-07_LAYER_MACRO_MID_MICRO,P11,wide,cold_item_mrr20,0.12045785830679237
diag_route_jitter_adjacent,0.0,H1,Stage Semantics / Necessity / Granularity,P11_A08_H1_S1,1,prepend_layer,P11-08_LAYER_MID_MICRO,P11,wide,cold_item_mrr20,0.12305588310608756
diag_route_jitter_adjacent,0.0,H1,Stage Semantics / Necessity / Granularity,P11_A09_H1_S1,1,prepend_layer,P11-09_LAYER_MACRO_MICRO,P11,wide,cold_item_mrr20,0.12028706464132481
diag_route_jitter_adjacent,0.0,H1,Stage Semantics / Necessity / Granularity,P11_A10_H1_S1,1,prepend_layer,P11-10_LAYER_MACRO_MID,P11,wide,cold_item_mrr20,0.1168342251417123
diag_route_jitter_adjacent,0.0,H1,Stage Semantics / Necessity / Granularity,P11_A11_H1_S1,1,prepend_layer,P11-11_LAYER_MACRO,P11,wide,cold_item_mrr20,0.1140316772465263
diag_route_jitter_adjacent,0.0,H1,Stage Semantics / Necessity / Granularity,P11_A12_H1_S1,1,prepend_layer,P11-12_LAYER_MID,P11,wide,cold_item_mrr20,0.12249006292740822
diag_route_jitter_adjacent,0.5964527130266841,H1,Stage Semantics / Necessity / Granularity,P11_A13_H1_S1,1,prepend_layer,P11-13_LAYER_MICRO,P11,wide,cold_item_mrr20,0.12166025183381207
diag_route_jitter_adjacent,0.0,H1,Stage Semantics / Necessity / Granularity,P11_A14_H1_S1,1,order_permutation,P11-14_MACRO_MICRO_MID,P11,wide,cold_item_mrr20,0.12250636288320378
diag_route_jitter_adjacent,0.0,H1,Stage Semantics / Necessity / Granularity,P11_A15_H1_S1,1,order_permutation,P11-15_MID_MACRO_MICRO,P11,wide,cold_item_mrr20,0.1179892543438384
diag_route_jitter_adjacent,0.0,H1,Stage Semantics / Necessity / Granularity,P11_A16_H1_S1,1,order_permutation,P11-16_MID_MICRO_MACRO,P11,wide,cold_item_mrr20,0.1223746316261449
diag_route_jitter_adjacent,0.0,H1,Stage Semantics / Necessity / Granularity,P11_A17_H1_S1,1,order_permutation,P11-17_MICRO_MACRO_MID,P11,wide,cold_item_mrr20,0.11554422779346672
diag_route_jitter_adjacent,0.6703712305492061,H1,Stage Semantics / Necessity / Granularity,P11_A18_H1_S1,1,order_permutation,P11-18_MICRO_MID_MACRO,P11,wide,cold_item_mrr20,0.11476236959738205
diag_route_jitter_adjacent,0.0,H1,Stage Semantics / Necessity / Granularity,P11_A19_H1_S1,1,routing_granularity,P11-19_TOKEN_TOKEN_TOKEN,P11,wide,cold_item_mrr20,0.12308129577725822
diag_route_jitter_adjacent,0.0,H1,Stage Semantics / Necessity / Granularity,P11_A20_H1_S1,1,routing_granularity,P11-20_SESSION_TOKEN_TOKEN,P11,wide,cold_item_mrr20,0.11590838330664033
diag_route_jitter_adjacent,0.0,H1,Stage Semantics / Necessity / Granularity,P11_A21_H1_S1,1,routing_granularity,P11-21_TOKEN_SESSION_TOKEN,P11,wide,cold_item_mrr20,0.12245095411994114
diag_route_jitter_adjacent,0.0,H1,Stage Semantics / Necessity / Granularity,P11_A23_H1_S1,1,extra_alignment,P11-23_LAYER2_MACRO_MID_MICRO,P11,wide,cold_item_mrr20,0.11868632606383418
diag_top1_max_frac,1.0,H1,Stage Semantics / Necessity / Granularity,P11_A00_H1_S1,1,base_ablation,P11-00_MACRO_MID_MICRO,P11,wide,cold_item_mrr20,0.10792115861374252
diag_top1_max_frac,0.48368447782498486,H1,Stage Semantics / Necessity / Granularity,P11_A01_H1_S1,1,base_ablation,P11-01_MID_MICRO,P11,wide,cold_item_mrr20,0.12181530776440405
diag_top1_max_frac,0.3433877668821188,H1,Stage Semantics / Necessity / Granularity,P11_A02_H1_S1,1,base_ablation,P11-02_MACRO_MICRO,P11,wide,cold_item_mrr20,0.12087588638272705
diag_top1_max_frac,0.30870959153584043,H1,Stage Semantics / Necessity / Granularity,P11_A03_H1_S1,1,base_ablation,P11-03_MACRO_MID,P11,wide,cold_item_mrr20,0.12118836108146368
diag_top1_max_frac,0.17166815447225411,H1,Stage Semantics / Necessity / Granularity,P11_A04_H1_S1,1,base_ablation,P11-04_MACRO_ONLY,P11,wide,cold_item_mrr20,0.1180664166845976
diag_top1_max_frac,0.211628598979343,H1,Stage Semantics / Necessity / Granularity,P11_A05_H1_S1,1,base_ablation,P11-05_MID_ONLY,P11,wide,cold_item_mrr20,0.11735745794443936
diag_top1_max_frac,0.3100631590251629,H1,Stage Semantics / Necessity / Granularity,P11_A06_H1_S1,1,base_ablation,P11-06_MICRO_ONLY,P11,wide,cold_item_mrr20,0.12211801560733505
diag_top1_max_frac,0.2228911754111601,H1,Stage Semantics / Necessity / Granularity,P11_A07_H1_S1,1,prepend_layer,P11-07_LAYER_MACRO_MID_MICRO,P11,wide,cold_item_mrr20,0.12045785830679237
diag_top1_max_frac,0.28138095206133784,H1,Stage Semantics / Necessity / Granularity,P11_A08_H1_S1,1,prepend_layer,P11-08_LAYER_MID_MICRO,P11,wide,cold_item_mrr20,0.12305588310608756
diag_top1_max_frac,0.37773705888801634,H1,Stage Semantics / Necessity / Granularity,P11_A09_H1_S1,1,prepend_layer,P11-09_LAYER_MACRO_MICRO,P11,wide,cold_item_mrr20,0.12028706464132481
diag_top1_max_frac,0.5540185293321431,H1,Stage Semantics / Necessity / Granularity,P11_A10_H1_S1,1,prepend_layer,P11-10_LAYER_MACRO_MID,P11,wide,cold_item_mrr20,0.1168342251417123
diag_top1_max_frac,0.2045385900972555,H1,Stage Semantics / Necessity / Granularity,P11_A11_H1_S1,1,prepend_layer,P11-11_LAYER_MACRO,P11,wide,cold_item_mrr20,0.1140316772465263
diag_top1_max_frac,0.2944042848800918,H1,Stage Semantics / Necessity / Granularity,P11_A12_H1_S1,1,prepend_layer,P11-12_LAYER_MID,P11,wide,cold_item_mrr20,0.12249006292740822
diag_top1_max_frac,0.3670002483404815,H1,Stage Semantics / Necessity / Granularity,P11_A13_H1_S1,1,prepend_layer,P11-13_LAYER_MICRO,P11,wide,cold_item_mrr20,0.12166025183381207
diag_top1_max_frac,0.2760807844874454,H1,Stage Semantics / Necessity / Granularity,P11_A14_H1_S1,1,order_permutation,P11-14_MACRO_MICRO_MID,P11,wide,cold_item_mrr20,0.12250636288320378
diag_top1_max_frac,0.2915159284689921,H1,Stage Semantics / Necessity / Granularity,P11_A15_H1_S1,1,order_permutation,P11-15_MID_MACRO_MICRO,P11,wide,cold_item_mrr20,0.1179892543438384
diag_top1_max_frac,0.21074710213505696,H1,Stage Semantics / Necessity / Granularity,P11_A16_H1_S1,1,order_permutation,P11-16_MID_MICRO_MACRO,P11,wide,cold_item_mrr20,0.1223746316261449
diag_top1_max_frac,0.8691760241807561,H1,Stage Semantics / Necessity / Granularity,P11_A17_H1_S1,1,order_permutation,P11-17_MICRO_MACRO_MID,P11,wide,cold_item_mrr20,0.11554422779346672
diag_top1_max_frac,0.33738284929312456,H1,Stage Semantics / Necessity / Granularity,P11_A18_H1_S1,1,order_permutation,P11-18_MICRO_MID_MACRO,P11,wide,cold_item_mrr20,0.11476236959738205
diag_top1_max_frac,0.15586833032416264,H1,Stage Semantics / Necessity / Granularity,P11_A19_H1_S1,1,routing_granularity,P11-19_TOKEN_TOKEN_TOKEN,P11,wide,cold_item_mrr20,0.12308129577725822
diag_top1_max_frac,0.2976148127266666,H1,Stage Semantics / Necessity / Granularity,P11_A20_H1_S1,1,routing_granularity,P11-20_SESSION_TOKEN_TOKEN,P11,wide,cold_item_mrr20,0.11590838330664033
diag_top1_max_frac,0.1676700964500735,H1,Stage Semantics / Necessity / Granularity,P11_A21_H1_S1,1,routing_granularity,P11-21_TOKEN_SESSION_TOKEN,P11,wide,cold_item_mrr20,0.12245095411994114
diag_top1_max_frac,0.24750373070047677,H1,Stage Semantics / Necessity / Granularity,P11_A23_H1_S1,1,extra_alignment,P11-23_LAYER2_MACRO_MID_MICRO,P11,wide,cold_item_mrr20,0.11868632606383418
diag_cv_usage,2.2710541759664804,H1,Stage Semantics / Necessity / Granularity,P11_A00_H1_S1,1,base_ablation,P11-00_MACRO_MID_MICRO,P11,wide,long_session_mrr20,0.16793171848857644
diag_cv_usage,0.513507605404115,H1,Stage Semantics / Necessity / Granularity,P11_A01_H1_S1,1,base_ablation,P11-01_MID_MICRO,P11,wide,long_session_mrr20,0.17116817250493235
diag_cv_usage,0.185190931237825,H1,Stage Semantics / Necessity / Granularity,P11_A02_H1_S1,1,base_ablation,P11-02_MACRO_MICRO,P11,wide,long_session_mrr20,0.1706213486161623
diag_cv_usage,0.08778162970299633,H1,Stage Semantics / Necessity / Granularity,P11_A03_H1_S1,1,base_ablation,P11-03_MACRO_MID,P11,wide,long_session_mrr20,0.1713577376059884
diag_cv_usage,0.11992442205097807,H1,Stage Semantics / Necessity / Granularity,P11_A04_H1_S1,1,base_ablation,P11-04_MACRO_ONLY,P11,wide,long_session_mrr20,0.17027209592633993
diag_cv_usage,0.2711420648949723,H1,Stage Semantics / Necessity / Granularity,P11_A05_H1_S1,1,base_ablation,P11-05_MID_ONLY,P11,wide,long_session_mrr20,0.17025993849122317
diag_cv_usage,0.8410964797620202,H1,Stage Semantics / Necessity / Granularity,P11_A06_H1_S1,1,base_ablation,P11-06_MICRO_ONLY,P11,wide,long_session_mrr20,0.17083466602411243
diag_cv_usage,0.08961074289849486,H1,Stage Semantics / Necessity / Granularity,P11_A07_H1_S1,1,prepend_layer,P11-07_LAYER_MACRO_MID_MICRO,P11,wide,long_session_mrr20,0.1710079993603245
diag_cv_usage,0.38488705799320166,H1,Stage Semantics / Necessity / Granularity,P11_A08_H1_S1,1,prepend_layer,P11-08_LAYER_MID_MICRO,P11,wide,long_session_mrr20,0.17046787413696354
diag_cv_usage,0.1308817819199822,H1,Stage Semantics / Necessity / Granularity,P11_A09_H1_S1,1,prepend_layer,P11-09_LAYER_MACRO_MICRO,P11,wide,long_session_mrr20,0.17067476712557447
diag_cv_usage,0.530950676685491,H1,Stage Semantics / Necessity / Granularity,P11_A10_H1_S1,1,prepend_layer,P11-10_LAYER_MACRO_MID,P11,wide,long_session_mrr20,0.17017103321301716
diag_cv_usage,0.17503690943011913,H1,Stage Semantics / Necessity / Granularity,P11_A11_H1_S1,1,prepend_layer,P11-11_LAYER_MACRO,P11,wide,long_session_mrr20,0.16947261082207934
diag_cv_usage,0.3637064363447894,H1,Stage Semantics / Necessity / Granularity,P11_A12_H1_S1,1,prepend_layer,P11-12_LAYER_MID,P11,wide,long_session_mrr20,0.17077191687465695
diag_cv_usage,0.7590722596092379,H1,Stage Semantics / Necessity / Granularity,P11_A13_H1_S1,1,prepend_layer,P11-13_LAYER_MICRO,P11,wide,long_session_mrr20,0.17056776019605613
diag_cv_usage,0.12181691089818147,H1,Stage Semantics / Necessity / Granularity,P11_A14_H1_S1,1,order_permutation,P11-14_MACRO_MICRO_MID,P11,wide,long_session_mrr20,0.17156453125297977
diag_cv_usage,0.40566137517413126,H1,Stage Semantics / Necessity / Granularity,P11_A15_H1_S1,1,order_permutation,P11-15_MID_MACRO_MICRO,P11,wide,long_session_mrr20,0.17094264636137738
diag_cv_usage,0.38898649150052617,H1,Stage Semantics / Necessity / Granularity,P11_A16_H1_S1,1,order_permutation,P11-16_MID_MICRO_MACRO,P11,wide,long_session_mrr20,0.17097441452098144
