abs_spearman,diag_metric,n_pairs,pearson,phase_title,source_phase,spearman,split,target_metric
0.8735064444988972,diag_cv_usage,28,-0.9539242729547378,Stage Semantics / Necessity / Granularity,P11,-0.8735064444988972,verification,test_mrr20
0.8735064444988972,diag_n_eff,28,0.9276364171333538,Stage Semantics / Necessity / Granularity,P11,0.8735064444988972,verification,test_mrr20
0.8095577240433137,diag_entropy_mean,28,0.9422236969371097,Stage Semantics / Necessity / Granularity,P11,0.8095577240433137,verification,test_mrr20
0.7927436208200784,diag_route_consistency_intra_group_knn_mean_score,28,0.7497180893709776,Stage Semantics / Necessity / Granularity,P11,0.7927436208200784,verification,test_mrr20
0.7326538748747456,diag_family_top_expert_mean_share,28,-0.9514356099455799,Stage Semantics / Necessity / Granularity,P11,-0.7326538748747456,verification,test_mrr20
0.44075001727792257,diag_route_consistency_knn_score,28,-0.13101983030957334,Stage Semantics / Necessity / Granularity,P11,0.44075001727792257,verification,test_mrr20
0.2337435989066156,diag_top1_max_frac,28,-0.873299518544124,Stage Semantics / Necessity / Granularity,P11,-0.2337435989066156,verification,test_mrr20
0.10887820939635987,diag_route_consistency_group_knn_score,28,-0.30610228458370403,Stage Semantics / Necessity / Granularity,P11,0.10887820939635987,verification,test_mrr20
0.0,diag_route_jitter_adjacent,28,,Stage Semantics / Necessity / Granularity,P11,,verification,test_mrr20
0.19085295731050564,diag_cv_usage,23,0.4064614571972807,Stage Semantics / Necessity / Granularity,P11,0.19085295731050564,wide,best_valid_mrr20
0.19085295731050564,diag_n_eff,23,-0.37269980112816,Stage Semantics / Necessity / Granularity,P11,-0.19085295731050564,wide,best_valid_mrr20
0.17098662320535643,diag_route_jitter_adjacent,23,-0.15993408560318917,Stage Semantics / Necessity / Granularity,P11,-0.17098662320535643,wide,best_valid_mrr20
0.11965392660399576,diag_top1_max_frac,23,0.4729150876682818,Stage Semantics / Necessity / Granularity,P11,0.11965392660399576,wide,best_valid_mrr20
0.10828185919948377,diag_family_top_expert_mean_share,23,0.42991283376034156,Stage Semantics / Necessity / Granularity,P11,0.10828185919948377,wide,best_valid_mrr20
0.10580967063328552,diag_entropy_mean,23,-0.10570965419325083,Stage Semantics / Necessity / Granularity,P11,0.10580967063328552,wide,best_valid_mrr20
0.07960447183158396,diag_route_consistency_intra_group_knn_mean_score,23,-0.13357936434794113,Stage Semantics / Necessity / Granularity,P11,-0.07960447183158396,wide,best_valid_mrr20
0.012360942830991298,diag_route_consistency_group_knn_score,23,0.18422359503954,Stage Semantics / Necessity / Granularity,P11,0.012360942830991298,wide,best_valid_mrr20
0.0009888754264793039,diag_route_consistency_knn_score,23,0.10261705957363103,Stage Semantics / Necessity / Granularity,P11,-0.0009888754264793039,wide,best_valid_mrr20
0.3577075098814229,diag_top1_max_frac,23,-0.6088384353864353,Stage Semantics / Necessity / Granularity,P11,-0.3577075098814229,wide,cold_item_mrr20
0.3567193675889328,diag_route_consistency_intra_group_knn_mean_score,23,0.32349844481533285,Stage Semantics / Necessity / Granularity,P11,0.3567193675889328,wide,cold_item_mrr20
0.3073122529644269,diag_cv_usage,23,-0.6215069205697563,Stage Semantics / Necessity / Granularity,P11,-0.3073122529644269,wide,cold_item_mrr20
0.3073122529644269,diag_n_eff,23,0.552007946615598,Stage Semantics / Necessity / Granularity,P11,0.3073122529644269,wide,cold_item_mrr20
0.25592885375494073,diag_family_top_expert_mean_share,23,-0.650464743165132,Stage Semantics / Necessity / Granularity,P11,-0.25592885375494073,wide,cold_item_mrr20
0.2381422924901186,diag_route_consistency_knn_score,23,0.20409876212820374,Stage Semantics / Necessity / Granularity,P11,0.2381422924901186,wide,cold_item_mrr20
0.19367588932806323,diag_route_consistency_group_knn_score,23,0.2561563769272758,Stage Semantics / Necessity / Granularity,P11,0.19367588932806323,wide,cold_item_mrr20
0.15810276679841898,diag_entropy_mean,23,0.4866048156635811,Stage Semantics / Necessity / Granularity,P11,0.15810276679841898,wide,cold_item_mrr20
0.04303137136208569,diag_route_jitter_adjacent,23,0.005439515696439364,Stage Semantics / Necessity / Granularity,P11,-0.04303137136208569,wide,cold_item_mrr20
0.6007905138339921,diag_entropy_mean,23,0.7331719091354033,Stage Semantics / Necessity / Granularity,P11,0.6007905138339921,wide,long_session_mrr20
0.5622529644268774,diag_route_consistency_intra_group_knn_mean_score,23,0.35638744059546296,Stage Semantics / Necessity / Granularity,P11,0.5622529644268774,wide,long_session_mrr20
0.5197628458498024,diag_route_consistency_group_knn_score,23,0.39164565007136215,Stage Semantics / Necessity / Granularity,P11,0.5197628458498024,wide,long_session_mrr20
0.5197628458498024,diag_route_consistency_knn_score,23,0.26368261213418265,Stage Semantics / Necessity / Granularity,P11,0.5197628458498024,wide,long_session_mrr20
0.4575098814229249,diag_cv_usage,23,-0.7438892877935174,Stage Semantics / Necessity / Granularity,P11,-0.4575098814229249,wide,long_session_mrr20
0.4575098814229249,diag_n_eff,23,0.6687936903104384,Stage Semantics / Necessity / Granularity,P11,0.4575098814229249,wide,long_session_mrr20
0.441699604743083,diag_family_top_expert_mean_share,23,-0.773414030244586,Stage Semantics / Necessity / Granularity,P11,-0.441699604743083,wide,long_session_mrr20
0.2391304347826087,diag_top1_max_frac,23,-0.626502665714572,Stage Semantics / Necessity / Granularity,P11,-0.2391304347826087,wide,long_session_mrr20
0.07931272368698146,diag_route_jitter_adjacent,23,0.10957513004136057,Stage Semantics / Necessity / Granularity,P11,0.07931272368698146,wide,long_session_mrr20
0.6195652173913043,diag_cv_usage,23,-0.7669986559179398,Stage Semantics / Necessity / Granularity,P11,-0.6195652173913043,wide,sess_3_5_mrr20
0.6195652173913043,diag_n_eff,23,0.7464035523844214,Stage Semantics / Necessity / Granularity,P11,0.6195652173913043,wide,sess_3_5_mrr20
0.6086956521739131,diag_family_top_expert_mean_share,23,-0.7830018950586727,Stage Semantics / Necessity / Granularity,P11,-0.6086956521739131,wide,sess_3_5_mrr20
0.5790513833992095,diag_route_consistency_intra_group_knn_mean_score,23,0.5636127018528283,Stage Semantics / Necessity / Granularity,P11,0.5790513833992095,wide,sess_3_5_mrr20
0.5592885375494071,diag_entropy_mean,23,0.6828962903402057,Stage Semantics / Necessity / Granularity,P11,0.5592885375494071,wide,sess_3_5_mrr20
0.4841897233201581,diag_top1_max_frac,23,-0.7806870399194807,Stage Semantics / Necessity / Granularity,P11,-0.4841897233201581,wide,sess_3_5_mrr20
0.45948616600790515,diag_route_consistency_knn_score,23,0.332910662741858,Stage Semantics / Necessity / Granularity,P11,0.45948616600790515,wide,sess_3_5_mrr20
0.34881422924901184,diag_route_consistency_group_knn_score,23,0.2606836264431698,Stage Semantics / Necessity / Granularity,P11,0.34881422924901184,wide,sess_3_5_mrr20
0.05146889515857308,diag_route_jitter_adjacent,23,0.11345088024884502,Stage Semantics / Necessity / Granularity,P11,-0.05146889515857308,wide,sess_3_5_mrr20
0.6217191630597926,diag_entropy_mean,23,0.7463188566799163,Stage Semantics / Necessity / Granularity,P11,0.6217191630597926,wide,test_mrr20
0.5766023816894249,diag_route_consistency_intra_group_knn_mean_score,23,0.48756286791334946,Stage Semantics / Necessity / Granularity,P11,0.5766023816894249,wide,test_mrr20
0.5597455622763204,diag_route_consistency_knn_score,23,0.3047941265681198,Stage Semantics / Necessity / Granularity,P11,0.5597455622763204,wide,test_mrr20
0.5592497734700527,diag_cv_usage,23,-0.8285715246402028,Stage Semantics / Necessity / Granularity,P11,-0.5592497734700527,wide,test_mrr20
0.5592497734700527,diag_n_eff,23,0.7806021740009295,Stage Semantics / Necessity / Granularity,P11,0.5592497734700527,wide,test_mrr20
0.5508213637635004,diag_route_consistency_group_knn_score,23,0.3280244119510305,Stage Semantics / Necessity / Granularity,P11,0.5508213637635004,wide,test_mrr20
0.5235529794187728,diag_family_top_expert_mean_share,23,-0.8515211764709212,Stage Semantics / Necessity / Granularity,P11,-0.5235529794187728,wide,test_mrr20
0.309372215111093,diag_top1_max_frac,23,-0.772059288394884,Stage Semantics / Necessity / Granularity,P11,-0.309372215111093,wide,test_mrr20
0.018203743019248007,diag_route_jitter_adjacent,23,0.14385476010986303,Stage Semantics / Necessity / Granularity,P11,0.018203743019248007,wide,test_mrr20
0.39949715198646973,diag_route_consistency_knn_score,32,0.13760271383025247,Layout Composition / Attention Placement,P12,0.39949715198646973,verification,best_valid_mrr20
0.31593735897495456,diag_route_consistency_group_knn_score,32,0.19642070823587232,Layout Composition / Attention Placement,P12,0.31593735897495456,verification,best_valid_mrr20
0.2460577090670945,diag_route_consistency_intra_group_knn_mean_score,32,-0.03310352648268645,Layout Composition / Attention Placement,P12,0.2460577090670945,verification,best_valid_mrr20
0.23829330352177672,diag_entropy_mean,32,-0.3249773700458901,Layout Composition / Attention Placement,P12,0.23829330352177672,verification,best_valid_mrr20
0.01811694627240816,diag_top1_max_frac,32,-0.02275378891800421,Layout Composition / Attention Placement,P12,-0.01811694627240816,verification,best_valid_mrr20
0.016822878681521863,diag_cv_usage,32,0.30286834644934707,Layout Composition / Attention Placement,P12,-0.016822878681521863,verification,best_valid_mrr20
0.016822878681521863,diag_n_eff,32,-0.17207173048402116,Layout Composition / Attention Placement,P12,0.016822878681521863,verification,best_valid_mrr20
0.002957868779168679,diag_family_top_expert_mean_share,32,0.36813289599263005,Layout Composition / Attention Placement,P12,-0.002957868779168679,verification,best_valid_mrr20
0.0,diag_route_jitter_adjacent,32,,Layout Composition / Attention Placement,P12,,verification,best_valid_mrr20
0.5784457478005866,diag_top1_max_frac,32,-0.8399155124649834,Layout Composition / Attention Placement,P12,-0.5784457478005866,verification,cold_item_mrr20
0.5406891495601173,diag_route_consistency_group_knn_score,32,-0.3042283032249937,Layout Composition / Attention Placement,P12,-0.5406891495601173,verification,cold_item_mrr20
0.4743401759530792,diag_route_consistency_knn_score,32,-0.26051479754644186,Layout Composition / Attention Placement,P12,-0.4743401759530792,verification,cold_item_mrr20
0.3654692082111437,diag_family_top_expert_mean_share,32,-0.899753849499496,Layout Composition / Attention Placement,P12,-0.3654692082111437,verification,cold_item_mrr20
0.3148826979472141,diag_cv_usage,32,-0.9284267472304087,Layout Composition / Attention Placement,P12,-0.3148826979472141,verification,cold_item_mrr20
0.3148826979472141,diag_n_eff,32,0.9274801162928732,Layout Composition / Attention Placement,P12,0.3148826979472141,verification,cold_item_mrr20
0.11510263929618768,diag_route_consistency_intra_group_knn_mean_score,32,0.37824818114821085,Layout Composition / Attention Placement,P12,-0.11510263929618768,verification,cold_item_mrr20
0.0846774193548387,diag_entropy_mean,32,0.7618603697143095,Layout Composition / Attention Placement,P12,-0.0846774193548387,verification,cold_item_mrr20
0.0,diag_route_jitter_adjacent,32,,Layout Composition / Attention Placement,P12,,verification,cold_item_mrr20
0.7078445747800587,diag_route_consistency_intra_group_knn_mean_score,32,0.5416007302604734,Layout Composition / Attention Placement,P12,0.7078445747800587,verification,long_session_mrr20
0.6605571847507331,diag_entropy_mean,32,0.85900255790357,Layout Composition / Attention Placement,P12,0.6605571847507331,verification,long_session_mrr20
0.4431818181818182,diag_route_consistency_knn_score,32,0.0245278741823837,Layout Composition / Attention Placement,P12,0.4431818181818182,verification,long_session_mrr20
0.42925219941348974,diag_cv_usage,32,-0.8613760544058291,Layout Composition / Attention Placement,P12,-0.42925219941348974,verification,long_session_mrr20
0.42925219941348974,diag_n_eff,32,0.7973711683769306,Layout Composition / Attention Placement,P12,0.42925219941348974,verification,long_session_mrr20
0.41642228739002934,diag_route_consistency_group_knn_score,32,0.02810644045484659,Layout Composition / Attention Placement,P12,0.41642228739002934,verification,long_session_mrr20
0.3383431085043988,diag_family_top_expert_mean_share,32,-0.8674046976592048,Layout Composition / Attention Placement,P12,-0.3383431085043988,verification,long_session_mrr20
0.054252199413489736,diag_top1_max_frac,32,-0.611891270079017,Layout Composition / Attention Placement,P12,0.054252199413489736,verification,long_session_mrr20
0.0,diag_route_jitter_adjacent,32,,Layout Composition / Attention Placement,P12,,verification,long_session_mrr20
0.8068181818181818,diag_entropy_mean,32,0.909702858241561,Layout Composition / Attention Placement,P12,0.8068181818181818,verification,sess_3_5_mrr20
0.8031524926686217,diag_route_consistency_intra_group_knn_mean_score,32,0.6634343783831624,Layout Composition / Attention Placement,P12,0.8031524926686217,verification,sess_3_5_mrr20
0.5986070381231672,diag_cv_usage,32,-0.9266195718379303,Layout Composition / Attention Placement,P12,-0.5986070381231672,verification,sess_3_5_mrr20
0.5986070381231672,diag_n_eff,32,0.9039575228554846,Layout Composition / Attention Placement,P12,0.5986070381231672,verification,sess_3_5_mrr20
0.5586510263929618,diag_family_top_expert_mean_share,32,-0.8979862350525144,Layout Composition / Attention Placement,P12,-0.5586510263929618,verification,sess_3_5_mrr20
0.49780058651026393,diag_route_consistency_knn_score,32,0.07245320762859328,Layout Composition / Attention Placement,P12,0.49780058651026393,verification,sess_3_5_mrr20
0.4626099706744868,diag_route_consistency_group_knn_score,32,0.01895072821518154,Layout Composition / Attention Placement,P12,0.4626099706744868,verification,sess_3_5_mrr20
0.15212609970674487,diag_top1_max_frac,32,-0.7629823422420038,Layout Composition / Attention Placement,P12,-0.15212609970674487,verification,sess_3_5_mrr20
0.0,diag_route_jitter_adjacent,32,,Layout Composition / Attention Placement,P12,,verification,sess_3_5_mrr20
0.7699982454290871,diag_route_consistency_intra_group_knn_mean_score,32,0.6075856924744594,Layout Composition / Attention Placement,P12,0.7699982454290871,verification,test_mrr20
0.7470159673300814,diag_entropy_mean,32,0.9063861619280477,Layout Composition / Attention Placement,P12,0.7470159673300814,verification,test_mrr20
0.5037715359302051,diag_cv_usage,32,-0.9092707633372951,Layout Composition / Attention Placement,P12,-0.5037715359302051,verification,test_mrr20
0.5037715359302051,diag_n_eff,32,0.8629253233109696,Layout Composition / Attention Placement,P12,0.5037715359302051,verification,test_mrr20
0.4973364980624834,diag_route_consistency_knn_score,32,0.053503411755900364,Layout Composition / Attention Placement,P12,0.4973364980624834,verification,test_mrr20
0.4581746961817777,diag_route_consistency_group_knn_score,32,0.03322387497153952,Layout Composition / Attention Placement,P12,0.4581746961817777,verification,test_mrr20
0.41000384128626177,diag_family_top_expert_mean_share,32,-0.8986535999850865,Layout Composition / Attention Placement,P12,-0.41000384128626177,verification,test_mrr20
0.018753538928788654,diag_top1_max_frac,32,-0.6737505733540995,Layout Composition / Attention Placement,P12,-0.018753538928788654,verification,test_mrr20
0.0,diag_route_jitter_adjacent,32,,Layout Composition / Attention Placement,P12,,verification,test_mrr20
0.6983301196509644,diag_route_consistency_knn_score,32,0.7217528822539342,Layout Composition / Attention Placement,P12,0.6983301196509644,wide,best_valid_mrr20
0.6650763044294898,diag_entropy_mean,32,0.62678277600288,Layout Composition / Attention Placement,P12,0.6650763044294898,wide,best_valid_mrr20
0.615838611173384,diag_route_consistency_intra_group_knn_mean_score,32,0.6580148048116781,Layout Composition / Attention Placement,P12,0.615838611173384,wide,best_valid_mrr20
0.5693567589577319,diag_route_consistency_group_knn_score,32,0.6231463489795853,Layout Composition / Attention Placement,P12,0.5693567589577319,wide,best_valid_mrr20
0.48760014142427244,diag_family_top_expert_mean_share,32,-0.2389614924371392,Layout Composition / Attention Placement,P12,-0.48760014142427244,wide,best_valid_mrr20
0.44038339826449924,diag_cv_usage,32,-0.26300332058429526,Layout Composition / Attention Placement,P12,-0.44038339826449924,wide,best_valid_mrr20
0.44038339826449924,diag_n_eff,32,0.2180090971321008,Layout Composition / Attention Placement,P12,0.44038339826449924,wide,best_valid_mrr20
0.153224761849225,diag_top1_max_frac,32,0.14556475073113098,Layout Composition / Attention Placement,P12,0.153224761849225,wide,best_valid_mrr20
0.0,diag_route_jitter_adjacent,32,,Layout Composition / Attention Placement,P12,,wide,best_valid_mrr20
0.5267595307917888,diag_family_top_expert_mean_share,32,-0.6115851626974134,Layout Composition / Attention Placement,P12,-0.5267595307917888,wide,cold_item_mrr20
0.4435483870967742,diag_top1_max_frac,32,-0.48507624624400114,Layout Composition / Attention Placement,P12,-0.4435483870967742,wide,cold_item_mrr20
0.437316715542522,diag_cv_usage,32,-0.5608144164670319,Layout Composition / Attention Placement,P12,-0.437316715542522,wide,cold_item_mrr20
0.437316715542522,diag_n_eff,32,0.5542634474695926,Layout Composition / Attention Placement,P12,0.437316715542522,wide,cold_item_mrr20
0.2958211143695015,diag_entropy_mean,32,0.31676640993165894,Layout Composition / Attention Placement,P12,0.2958211143695015,wide,cold_item_mrr20
0.09200879765395895,diag_route_consistency_knn_score,32,0.1270842357274028,Layout Composition / Attention Placement,P12,0.09200879765395895,wide,cold_item_mrr20
0.08431085043988269,diag_route_consistency_intra_group_knn_mean_score,32,0.09316576759210812,Layout Composition / Attention Placement,P12,0.08431085043988269,wide,cold_item_mrr20
0.031158357771260997,diag_route_consistency_group_knn_score,32,0.19535626221783126,Layout Composition / Attention Placement,P12,0.031158357771260997,wide,cold_item_mrr20
0.0,diag_route_jitter_adjacent,32,,Layout Composition / Attention Placement,P12,,wide,cold_item_mrr20
0.6803519061583577,diag_route_consistency_knn_score,32,0.7079534386188611,Layout Composition / Attention Placement,P12,0.6803519061583577,wide,long_session_mrr20
0.6140029325513197,diag_route_consistency_intra_group_knn_mean_score,32,0.6571157536913189,Layout Composition / Attention Placement,P12,0.6140029325513197,wide,long_session_mrr20
0.5854105571847508,diag_entropy_mean,32,0.5948603133698007,Layout Composition / Attention Placement,P12,0.5854105571847508,wide,long_session_mrr20
0.5487536656891495,diag_route_consistency_group_knn_score,32,0.615163967031707,Layout Composition / Attention Placement,P12,0.5487536656891495,wide,long_session_mrr20
0.4303519061583578,diag_family_top_expert_mean_share,32,-0.25911797365072087,Layout Composition / Attention Placement,P12,-0.4303519061583578,wide,long_session_mrr20
0.3416422287390029,diag_cv_usage,32,-0.2505212699627869,Layout Composition / Attention Placement,P12,-0.3416422287390029,wide,long_session_mrr20
0.3416422287390029,diag_n_eff,32,0.2099361709639104,Layout Composition / Attention Placement,P12,0.3416422287390029,wide,long_session_mrr20
0.1935483870967742,diag_top1_max_frac,32,0.12572887026974422,Layout Composition / Attention Placement,P12,0.1935483870967742,wide,long_session_mrr20
0.0,diag_route_jitter_adjacent,32,,Layout Composition / Attention Placement,P12,,wide,long_session_mrr20
0.6997800586510264,diag_route_consistency_knn_score,32,0.6923564854807599,Layout Composition / Attention Placement,P12,0.6997800586510264,wide,sess_3_5_mrr20
0.657991202346041,diag_route_consistency_intra_group_knn_mean_score,32,0.6627978304823391,Layout Composition / Attention Placement,P12,0.657991202346041,wide,sess_3_5_mrr20
0.6140029325513197,diag_route_consistency_group_knn_score,32,0.5889753360829705,Layout Composition / Attention Placement,P12,0.6140029325513197,wide,sess_3_5_mrr20
0.5568181818181818,diag_entropy_mean,32,0.5856418246017765,Layout Composition / Attention Placement,P12,0.5568181818181818,wide,sess_3_5_mrr20
0.499266862170088,diag_family_top_expert_mean_share,32,-0.31299163577506095,Layout Composition / Attention Placement,P12,-0.499266862170088,wide,sess_3_5_mrr20
0.40982404692082114,diag_cv_usage,32,-0.3067747318618895,Layout Composition / Attention Placement,P12,-0.40982404692082114,wide,sess_3_5_mrr20
0.40982404692082114,diag_n_eff,32,0.2562198055898508,Layout Composition / Attention Placement,P12,0.40982404692082114,wide,sess_3_5_mrr20
0.07917888563049853,diag_top1_max_frac,32,0.05435736648783615,Layout Composition / Attention Placement,P12,0.07917888563049853,wide,sess_3_5_mrr20
0.0,diag_route_jitter_adjacent,32,,Layout Composition / Attention Placement,P12,,wide,sess_3_5_mrr20
0.6687488321376881,diag_route_consistency_knn_score,32,0.6960773932597966,Layout Composition / Attention Placement,P12,0.6687488321376881,wide,test_mrr20
0.6154986505561588,diag_route_consistency_intra_group_knn_mean_score,32,0.6588753256150544,Layout Composition / Attention Placement,P12,0.6154986505561588,wide,test_mrr20
0.561513983711436,diag_entropy_mean,32,0.58916279362831,Layout Composition / Attention Placement,P12,0.561513983711436,wide,test_mrr20
0.5578415573954685,diag_route_consistency_group_knn_score,32,0.5959893882339031,Layout Composition / Attention Placement,P12,0.5578415573954685,wide,test_mrr20
0.41094450475676714,diag_family_top_expert_mean_share,32,-0.2885440480651628,Layout Composition / Attention Placement,P12,-0.41094450475676714,wide,test_mrr20
0.3182157402785869,diag_cv_usage,32,-0.2864833202737784,Layout Composition / Attention Placement,P12,-0.3182157402785869,wide,test_mrr20
0.3182157402785869,diag_n_eff,32,0.24030301719589803,Layout Composition / Attention Placement,P12,0.3182157402785869,wide,test_mrr20
0.17719456974543354,diag_top1_max_frac,32,0.08994360340258536,Layout Composition / Attention Placement,P12,0.17719456974543354,wide,test_mrr20
0.0,diag_route_jitter_adjacent,32,,Layout Composition / Attention Placement,P12,,wide,test_mrr20
0.7613823493543594,diag_entropy_mean,32,-0.5305923727474499,Feature Sanity / Alignment Checks,P13,-0.7613823493543594,verification,best_valid_mrr20
0.7552868574745211,diag_route_consistency_intra_group_knn_mean_score,32,-0.6001742125604157,Feature Sanity / Alignment Checks,P13,-0.7552868574745211,verification,best_valid_mrr20
0.6779600287897027,diag_family_top_expert_mean_share,32,0.45626446896132616,Feature Sanity / Alignment Checks,P13,0.6779600287897027,verification,best_valid_mrr20
0.5960652210981363,diag_cv_usage,32,0.2813383546394005,Feature Sanity / Alignment Checks,P13,0.5960652210981363,verification,best_valid_mrr20
0.5960652210981363,diag_n_eff,32,-0.2937100062543111,Feature Sanity / Alignment Checks,P13,-0.5960652210981363,verification,best_valid_mrr20
0.526059420417568,diag_route_consistency_knn_score,32,-0.5789910804825674,Feature Sanity / Alignment Checks,P13,-0.526059420417568,verification,best_valid_mrr20
0.22113637151520413,diag_top1_max_frac,32,-0.3130375012033911,Feature Sanity / Alignment Checks,P13,0.22113637151520413,verification,best_valid_mrr20
0.19542516390512185,diag_route_consistency_group_knn_score,32,-0.38528121587651776,Feature Sanity / Alignment Checks,P13,-0.19542516390512185,verification,best_valid_mrr20
0.0,diag_route_jitter_adjacent,32,,Feature Sanity / Alignment Checks,P13,,verification,best_valid_mrr20
0.23387096774193547,diag_route_consistency_knn_score,32,-0.02366414831320253,Feature Sanity / Alignment Checks,P13,-0.23387096774193547,verification,cold_item_mrr20
0.1935483870967742,diag_entropy_mean,32,0.14002363618889044,Feature Sanity / Alignment Checks,P13,-0.1935483870967742,verification,cold_item_mrr20
0.14676212374769662,diag_family_top_expert_mean_share,32,-0.26597101857150474,Feature Sanity / Alignment Checks,P13,0.14676212374769662,verification,cold_item_mrr20
0.11326979472140762,diag_route_consistency_intra_group_knn_mean_score,32,0.060264566107622104,Feature Sanity / Alignment Checks,P13,-0.11326979472140762,verification,cold_item_mrr20
0.10870381895263903,diag_top1_max_frac,32,-0.039019319587317206,Feature Sanity / Alignment Checks,P13,-0.10870381895263903,verification,cold_item_mrr20
0.050219941348973604,diag_route_consistency_group_knn_score,32,0.11672632899919427,Feature Sanity / Alignment Checks,P13,-0.050219941348973604,verification,cold_item_mrr20
0.01722873900293255,diag_cv_usage,32,-0.2661788146155902,Feature Sanity / Alignment Checks,P13,-0.01722873900293255,verification,cold_item_mrr20
0.01722873900293255,diag_n_eff,32,0.2781076656338559,Feature Sanity / Alignment Checks,P13,0.01722873900293255,verification,cold_item_mrr20
0.0,diag_route_jitter_adjacent,32,,Feature Sanity / Alignment Checks,P13,,verification,cold_item_mrr20
0.2122662410629235,diag_top1_max_frac,32,-0.21309620630770704,Feature Sanity / Alignment Checks,P13,-0.2122662410629235,verification,long_session_mrr20
0.1436950146627566,diag_route_consistency_knn_score,32,-0.17992634420415113,Feature Sanity / Alignment Checks,P13,-0.1436950146627566,verification,long_session_mrr20
0.14076246334310852,diag_entropy_mean,32,0.1862938352456705,Feature Sanity / Alignment Checks,P13,-0.14076246334310852,verification,long_session_mrr20
0.1269492370417576,diag_family_top_expert_mean_share,32,-0.2996334919885309,Feature Sanity / Alignment Checks,P13,0.1269492370417576,verification,long_session_mrr20
0.07404692082111437,diag_route_consistency_intra_group_knn_mean_score,32,-0.007230979427750647,Feature Sanity / Alignment Checks,P13,-0.07404692082111437,verification,long_session_mrr20
0.04985337243401759,diag_cv_usage,32,-0.36731996180641435,Feature Sanity / Alignment Checks,P13,-0.04985337243401759,verification,long_session_mrr20
0.04985337243401759,diag_n_eff,32,0.36321841717897846,Feature Sanity / Alignment Checks,P13,0.04985337243401759,verification,long_session_mrr20
0.0344574780058651,diag_route_consistency_group_knn_score,32,-0.06164031404908612,Feature Sanity / Alignment Checks,P13,-0.0344574780058651,verification,long_session_mrr20
0.0,diag_route_jitter_adjacent,32,,Feature Sanity / Alignment Checks,P13,,verification,long_session_mrr20
0.26417182274585393,diag_family_top_expert_mean_share,32,-0.09502048109650643,Feature Sanity / Alignment Checks,P13,0.26417182274585393,verification,sess_3_5_mrr20
0.2562316715542522,diag_entropy_mean,32,-0.030801786773823947,Feature Sanity / Alignment Checks,P13,-0.2562316715542522,verification,sess_3_5_mrr20
0.21077712609970675,diag_route_consistency_intra_group_knn_mean_score,32,-0.10444084096449625,Feature Sanity / Alignment Checks,P13,-0.21077712609970675,verification,sess_3_5_mrr20
0.2001466275659824,diag_route_consistency_knn_score,32,-0.17786555587764336,Feature Sanity / Alignment Checks,P13,-0.2001466275659824,verification,sess_3_5_mrr20
0.17186955158728062,diag_top1_max_frac,32,-0.15084197912843506,Feature Sanity / Alignment Checks,P13,-0.17186955158728062,verification,sess_3_5_mrr20
0.06451612903225806,diag_cv_usage,32,-0.1501922623017814,Feature Sanity / Alignment Checks,P13,0.06451612903225806,verification,sess_3_5_mrr20
0.06451612903225806,diag_n_eff,32,0.15950061424126744,Feature Sanity / Alignment Checks,P13,-0.06451612903225806,verification,sess_3_5_mrr20
0.03848973607038123,diag_route_consistency_group_knn_score,32,-0.016886000248430896,Feature Sanity / Alignment Checks,P13,0.03848973607038123,verification,sess_3_5_mrr20
0.0,diag_route_jitter_adjacent,32,,Feature Sanity / Alignment Checks,P13,,verification,sess_3_5_mrr20
0.12651941425442012,diag_top1_max_frac,32,-0.14951463591817396,Feature Sanity / Alignment Checks,P13,-0.12651941425442012,verification,test_mrr20
0.1170960947073873,diag_entropy_mean,32,0.06110831499009756,Feature Sanity / Alignment Checks,P13,-0.1170960947073873,verification,test_mrr20
0.11389167760676021,diag_family_top_expert_mean_share,32,-0.18660548606030192,Feature Sanity / Alignment Checks,P13,0.11389167760676021,verification,test_mrr20
0.039338405443298086,diag_route_consistency_group_knn_score,32,-0.00801298352130677,Feature Sanity / Alignment Checks,P13,0.039338405443298086,verification,test_mrr20
0.025551581105693617,diag_route_consistency_intra_group_knn_mean_score,32,-0.04230560852629034,Feature Sanity / Alignment Checks,P13,-0.025551581105693617,verification,test_mrr20
0.017279486503130936,diag_route_consistency_knn_score,32,-0.14797086153360967,Feature Sanity / Alignment Checks,P13,-0.017279486503130936,verification,test_mrr20
0.00937504054957104,diag_cv_usage,32,-0.23482019824207956,Feature Sanity / Alignment Checks,P13,0.00937504054957104,verification,test_mrr20
0.00937504054957104,diag_n_eff,32,0.24081941033706938,Feature Sanity / Alignment Checks,P13,-0.00937504054957104,verification,test_mrr20
0.0,diag_route_jitter_adjacent,32,,Feature Sanity / Alignment Checks,P13,,verification,test_mrr20
0.4122141523307169,diag_entropy_mean,22,-0.3825781903458116,Feature Sanity / Alignment Checks,P13,-0.4122141523307169,wide,best_valid_mrr20
0.36641257984952613,diag_route_consistency_intra_group_knn_mean_score,22,-0.507903333330136,Feature Sanity / Alignment Checks,P13,-0.36641257984952613,wide,best_valid_mrr20
0.3132601377108603,diag_family_top_expert_mean_share,22,0.33404259359811045,Feature Sanity / Alignment Checks,P13,0.3132601377108603,wide,best_valid_mrr20
0.29233843176266205,diag_route_consistency_knn_score,22,-0.39023044602798135,Feature Sanity / Alignment Checks,P13,-0.29233843176266205,wide,best_valid_mrr20
