diag_max,diag_mean,diag_metric,diag_min,diag_quantile,n_pairs,phase_title,source_phase,split,target_mean,target_metric,target_std
0.9826801270088616,0.9798592083392411,diag_route_consistency_knn_score,0.9751039148899885,1,13,Aux Loss Concept Study,P9,wide,0.08127692307692308,best_valid_mrr20,0.0007258946734362213
0.9865037304168477,0.9848766763070782,diag_route_consistency_knn_score,0.9826854314660829,2,13,Aux Loss Concept Study,P9,wide,0.08086923076923076,best_valid_mrr20,0.0006005339504482896
0.9908128720085562,0.9890941760046839,diag_route_consistency_knn_score,0.9871126621260938,3,12,Aux Loss Concept Study,P9,wide,0.08073333333333334,best_valid_mrr20,0.0005944184833375684
0.9939845094971187,0.992498160779379,diag_route_consistency_knn_score,0.9909441117982879,4,13,Aux Loss Concept Study,P9,wide,0.08066153846153847,best_valid_mrr20,0.000669002318803231
0.9976157900758307,0.9954294423436355,diag_route_consistency_knn_score,0.9939922576327622,5,12,Aux Loss Concept Study,P9,wide,0.08105833333333333,best_valid_mrr20,0.0007089792064309896
0.0,0.0,diag_route_jitter_adjacent,0.0,1,13,Aux Loss Concept Study,P9,wide,0.08131538461538461,best_valid_mrr20,0.0007581184536360985
0.23055654023395958,0.09680353017394175,diag_route_jitter_adjacent,0.0,2,13,Aux Loss Concept Study,P9,wide,0.08112307692307692,best_valid_mrr20,0.0007154879991467909
0.34358566905841653,0.29736275959857716,diag_route_jitter_adjacent,0.23650454106516397,3,12,Aux Loss Concept Study,P9,wide,0.08106666666666666,best_valid_mrr20,0.0006343691688790096
0.5246244300749306,0.45377215408874516,diag_route_jitter_adjacent,0.346629343959711,4,13,Aux Loss Concept Study,P9,wide,0.08077692307692308,best_valid_mrr20,0.0004952336925698923
0.9487146890928871,0.7300559840604334,diag_route_jitter_adjacent,0.5452040729015145,5,12,Aux Loss Concept Study,P9,wide,0.08028333333333333,best_valid_mrr20,0.000158592292219752
0.21022133625077466,0.18510934639642126,diag_top1_max_frac,0.16296952571442636,1,13,Aux Loss Concept Study,P9,wide,0.08036153846153846,best_valid_mrr20,0.00021423686866978785
0.3014495477294744,0.2468974219573257,diag_top1_max_frac,0.21208500851293272,2,13,Aux Loss Concept Study,P9,wide,0.08056923076923075,best_valid_mrr20,0.00042501885327715313
0.403955996751438,0.34251745654600896,diag_top1_max_frac,0.3027785049008092,3,12,Aux Loss Concept Study,P9,wide,0.08079166666666666,best_valid_mrr20,0.00028109633849474514
0.5831101624952177,0.45984275899907257,diag_top1_max_frac,0.407728087308459,4,13,Aux Loss Concept Study,P9,wide,0.08127692307692308,best_valid_mrr20,0.0006989919481580221
1.0,0.8820145931727995,diag_top1_max_frac,0.5909541420283824,5,12,Aux Loss Concept Study,P9,wide,0.08165,best_valid_mrr20,0.0006934760925288547
0.1551527276862752,0.13958460182318497,diag_cv_usage,0.12481977789519894,1,13,Aux Loss Concept Study,P9,wide,0.16138461538461538,test_mrr20,0.0002478109287546791
0.3739326372106455,0.24680905686109997,diag_cv_usage,0.1591179851748961,2,13,Aux Loss Concept Study,P9,wide,0.1611846153846154,test_mrr20,0.00045797771751864263
0.5608202498906776,0.5079792554814554,diag_cv_usage,0.4404499995574355,3,12,Aux Loss Concept Study,P9,wide,0.16079166666666667,test_mrr20,0.0004795041630937559
0.956845318455062,0.7656991343472803,diag_cv_usage,0.5622624736350037,4,13,Aux Loss Concept Study,P9,wide,0.1604307692307692,test_mrr20,0.0007420519022555117
3.194237613849711,2.0381279628348525,diag_cv_usage,0.9778468317435136,5,12,Aux Loss Concept Study,P9,wide,0.158875,test_mrr20,0.0016226381437198323
1.5720347415888645,1.0685675677582342,diag_entropy_mean,0.10869975499763698,1,13,Aux Loss Concept Study,P9,wide,0.15897692307692307,test_mrr20,0.0015078427449803059
1.8880390922491201,1.7471624921172764,diag_entropy_mean,1.5768824520497318,2,13,Aux Loss Concept Study,P9,wide,0.1605076923076923,test_mrr20,0.0009078009496043517
2.0313622146601427,1.9587816453935405,diag_entropy_mean,1.8971759065825888,3,12,Aux Loss Concept Study,P9,wide,0.16085,test_mrr20,0.0005632696754421689
2.2836260405550073,2.1892939118795294,diag_entropy_mean,2.0429940070379917,4,13,Aux Loss Concept Study,P9,wide,0.16116153846153847,test_mrr20,0.0005058630604199456
2.365410392084315,2.3108315268433546,diag_entropy_mean,2.2838789168160067,5,12,Aux Loss Concept Study,P9,wide,0.16136666666666666,test_mrr20,0.0001723280873710654
0.11168850213289261,0.10757485032081604,diag_family_top_expert_mean_share,0.1012604832649231,1,13,Aux Loss Concept Study,P9,wide,0.16138461538461538,test_mrr20,0.0002478109287546791
0.15555857121944427,0.13619235100654456,diag_family_top_expert_mean_share,0.12263407558202744,2,13,Aux Loss Concept Study,P9,wide,0.16103076923076923,test_mrr20,0.0005421940233665029
0.19351089000701904,0.17385133852561316,diag_family_top_expert_mean_share,0.1575160026550293,3,12,Aux Loss Concept Study,P9,wide,0.16096666666666667,test_mrr20,0.0004618802153516982
0.31073617935180664,0.24309262404075035,diag_family_top_expert_mean_share,0.1937379091978073,4,13,Aux Loss Concept Study,P9,wide,0.16023846153846152,test_mrr20,0.0008500377065543024
0.9627775549888611,0.6263066927591959,diag_family_top_expert_mean_share,0.31661489605903625,5,12,Aux Loss Concept Study,P9,wide,0.159075,test_mrr20,0.0017425816793168994
6.264509408545062,3.309568501008625,diag_n_eff,1.0711266981579948,1,13,Aux Loss Concept Study,P9,wide,0.15892307692307692,test_mrr20,0.0015631985617923724
9.128811395985663,7.832957653977756,diag_n_eff,6.292844555481445,2,13,Aux Loss Concept Study,P9,wide,0.16053076923076923,test_mrr20,0.0006920797345496811
10.527927640176294,9.653720287624783,diag_n_eff,9.135777568434408,3,12,Aux Loss Concept Study,P9,wide,0.16080833333333333,test_mrr20,0.00048328108390522284
11.717923453128472,11.378621104143603,diag_n_eff,10.865958178872793,4,13,Aux Loss Concept Study,P9,wide,0.1612,test_mrr20,0.00045460605656619094
11.815908168538446,11.774579406051183,diag_n_eff,11.759527178749504,5,12,Aux Loss Concept Study,P9,wide,0.16140000000000002,test_mrr20,0.00025226248955475774
0.9903679461440179,0.9871437700247212,diag_route_consistency_group_knn_score,0.9792261500935777,1,13,Aux Loss Concept Study,P9,wide,0.15987692307692306,test_mrr20,0.0006233696684871218
0.993400634216448,0.9922095224622927,diag_route_consistency_group_knn_score,0.9904353069607066,2,13,Aux Loss Concept Study,P9,wide,0.1609076923076923,test_mrr20,0.0006143581182306413
0.9959223302741604,0.9947556592912449,diag_route_consistency_group_knn_score,0.9935266867370732,3,12,Aux Loss Concept Study,P9,wide,0.16090000000000002,test_mrr20,0.0008665501087121786
0.9978076841280518,0.9969377120587611,diag_route_consistency_group_knn_score,0.9960015560640998,4,13,Aux Loss Concept Study,P9,wide,0.16094615384615382,test_mrr20,0.0008027197358723517
0.9997263925289069,0.9986016541062933,diag_route_consistency_group_knn_score,0.9979080087929726,5,12,Aux Loss Concept Study,P9,wide,0.16014166666666665,test_mrr20,0.002173166241950098
0.9894402939077618,0.9868372655396355,diag_route_consistency_intra_group_knn_mean_score,0.9758346290677615,1,13,Aux Loss Concept Study,P9,wide,0.15924615384615384,test_mrr20,0.0017212473116006042
0.9910559096984572,0.9903321112444948,diag_route_consistency_intra_group_knn_mean_score,0.9896994036835943,2,13,Aux Loss Concept Study,P9,wide,0.1607923076923077,test_mrr20,0.0006211032368046625
0.9950012406643818,0.9930762134396014,diag_route_consistency_intra_group_knn_mean_score,0.9911125074049257,3,12,Aux Loss Concept Study,P9,wide,0.16033333333333333,test_mrr20,0.0009754563811443066
0.996079452294401,0.9955693293688193,diag_route_consistency_intra_group_knn_mean_score,0.9950168560070679,4,13,Aux Loss Concept Study,P9,wide,0.1611692307692308,test_mrr20,0.0004785126528884671
0.9973972455310629,0.9966862135892512,diag_route_consistency_intra_group_knn_mean_score,0.9960811894170221,5,12,Aux Loss Concept Study,P9,wide,0.161275,test_mrr20,0.00043510709235563974
0.9826801270088616,0.9798592083392411,diag_route_consistency_knn_score,0.9751039148899885,1,13,Aux Loss Concept Study,P9,wide,0.1601923076923077,test_mrr20,0.0008741296037216459
0.9865037304168477,0.9848766763070782,diag_route_consistency_knn_score,0.9826854314660829,2,13,Aux Loss Concept Study,P9,wide,0.16061538461538463,test_mrr20,0.0005899804429613945
0.9908128720085562,0.9890941760046839,diag_route_consistency_knn_score,0.9871126621260938,3,12,Aux Loss Concept Study,P9,wide,0.16076666666666667,test_mrr20,0.0009451631252505191
0.9939845094971187,0.992498160779379,diag_route_consistency_knn_score,0.9909441117982879,4,13,Aux Loss Concept Study,P9,wide,0.1611846153846154,test_mrr20,0.0006681393989357759
0.9976157900758307,0.9954294423436355,diag_route_consistency_knn_score,0.9939922576327622,5,12,Aux Loss Concept Study,P9,wide,0.15999166666666667,test_mrr20,0.00214071285210126
0.0,0.0,diag_route_jitter_adjacent,0.0,1,13,Aux Loss Concept Study,P9,wide,0.1601923076923077,test_mrr20,0.00182366916702817
0.23055654023395958,0.09680353017394175,diag_route_jitter_adjacent,0.0,2,13,Aux Loss Concept Study,P9,wide,0.16016153846153847,test_mrr20,0.001393758982953691
0.34358566905841653,0.29736275959857716,diag_route_jitter_adjacent,0.23650454106516397,3,12,Aux Loss Concept Study,P9,wide,0.16025,test_mrr20,0.0008816307204678892
0.5246244300749306,0.45377215408874516,diag_route_jitter_adjacent,0.346629343959711,4,13,Aux Loss Concept Study,P9,wide,0.16106153846153845,test_mrr20,0.0005679472709363998
0.9487146890928871,0.7300559840604334,diag_route_jitter_adjacent,0.5452040729015145,5,12,Aux Loss Concept Study,P9,wide,0.16113333333333332,test_mrr20,0.00046384427898974134
0.21022133625077466,0.18510934639642126,diag_top1_max_frac,0.16296952571442636,1,13,Aux Loss Concept Study,P9,wide,0.1612230769230769,test_mrr20,0.000339494344954979
0.3014495477294744,0.2468974219573257,diag_top1_max_frac,0.21208500851293272,2,13,Aux Loss Concept Study,P9,wide,0.1609153846153846,test_mrr20,0.0005756824266991805
0.403955996751438,0.34251745654600896,diag_top1_max_frac,0.3027785049008092,3,12,Aux Loss Concept Study,P9,wide,0.16086666666666669,test_mrr20,0.0005898125023079644
0.5831101624952177,0.45984275899907257,diag_top1_max_frac,0.407728087308459,4,13,Aux Loss Concept Study,P9,wide,0.16063846153846154,test_mrr20,0.0010634366158344512
1.0,0.8820145931727995,diag_top1_max_frac,0.5909541420283824,5,12,Aux Loss Concept Study,P9,wide,0.15904166666666666,test_mrr20,0.0016843981030911215
0.13135277776685025,0.10981340131368733,diag_cv_usage,0.08012734301008752,1,10,Aux Loss Verification,P9_2,verification,0.08118,best_valid_mrr20,0.00028982753492378836
0.20979030935706552,0.15236776673035138,diag_cv_usage,0.13296414816806934,2,9,Aux Loss Verification,P9_2,verification,0.08068888888888888,best_valid_mrr20,0.00029767618499153156
0.5239283903794522,0.3340966792287231,diag_cv_usage,0.214002520918771,3,10,Aux Loss Verification,P9_2,verification,0.08069,best_valid_mrr20,0.0002514402955419494
0.703737997897327,0.6067080169709556,diag_cv_usage,0.5247870974306137,4,9,Aux Loss Verification,P9_2,verification,0.08082222222222223,best_valid_mrr20,0.0002862594006219606
3.2134980197698466,1.4664211523287773,diag_cv_usage,0.8188822161485085,5,9,Aux Loss Verification,P9_2,verification,0.08087777777777777,best_valid_mrr20,0.0004893306085301081
1.7782715441310544,1.289488253653518,diag_entropy_mean,0.13145139499995595,1,10,Aux Loss Verification,P9_2,verification,0.08083,best_valid_mrr20,0.00048545511292669255
1.9722971456086245,1.9051556220601238,diag_entropy_mean,1.8508581345211168,2,9,Aux Loss Verification,P9_2,verification,0.08086666666666667,best_valid_mrr20,0.00023979157616563514
2.1729548301384667,2.064414658268955,diag_entropy_mean,1.976953949131032,3,10,Aux Loss Verification,P9_2,verification,0.08069,best_valid_mrr20,0.00034464152068167656
2.2346585517638884,2.2130528638408675,diag_entropy_mean,2.17456088935257,4,9,Aux Loss Verification,P9_2,verification,0.08106666666666668,best_valid_mrr20,0.000418330013267038
2.297531053746697,2.2750796925094585,diag_entropy_mean,2.235586542532782,5,9,Aux Loss Verification,P9_2,verification,0.08084444444444444,best_valid_mrr20,0.00024037008503093268
0.10492737591266632,0.10274148657917977,diag_family_top_expert_mean_share,0.10044524073600769,1,10,Aux Loss Verification,P9_2,verification,0.08108,best_valid_mrr20,0.0003084008934992075
0.1283874362707138,0.11323683460553487,diag_family_top_expert_mean_share,0.10672440379858017,2,9,Aux Loss Verification,P9_2,verification,0.08075555555555555,best_valid_mrr20,0.000447524052736587
0.18684616684913635,0.1516832858324051,diag_family_top_expert_mean_share,0.1337868869304657,3,10,Aux Loss Verification,P9_2,verification,0.08074,best_valid_mrr20,0.00025473297566057265
0.25545018911361694,0.21211069491174486,diag_family_top_expert_mean_share,0.18877242505550385,4,9,Aux Loss Verification,P9_2,verification,0.08081111111111111,best_valid_mrr20,0.0002472066162365206
0.9730333089828491,0.4714784026145935,diag_family_top_expert_mean_share,0.2582782804965973,5,9,Aux Loss Verification,P9_2,verification,0.08087777777777777,best_valid_mrr20,0.0004893306085301081
8.025428278232472,5.349055353146861,diag_n_eff,1.0594558166450825,1,10,Aux Loss Verification,P9_2,verification,0.08084,best_valid_mrr20,0.00047656176001764145
9.41545056555743,8.928102884821994,diag_n_eff,8.151741818997658,2,9,Aux Loss Verification,P9_2,verification,0.08085555555555556,best_valid_mrr20,0.0002603416558635549
11.49412130228492,10.935535405913907,diag_n_eff,9.664777195463454,3,10,Aux Loss Verification,P9_2,verification,0.08068,best_valid_mrr20,0.00024855135843076463
11.796466291215932,11.755400765976601,diag_n_eff,11.669520742528645,4,9,Aux Loss Verification,P9_2,verification,0.08076666666666667,best_valid_mrr20,0.0003807886552931972
11.923448424127313,11.858381803044853,diag_n_eff,11.797811170998727,5,9,Aux Loss Verification,P9_2,verification,0.08115555555555555,best_valid_mrr20,0.00029627314724385226
0.9933542003831992,0.9914567936227087,diag_route_consistency_group_knn_score,0.9836900415695969,1,10,Aux Loss Verification,P9_2,verification,0.08077,best_valid_mrr20,0.0004945255863507539
0.9939586344298347,0.9936607361549987,diag_route_consistency_group_knn_score,0.9933579563360115,2,9,Aux Loss Verification,P9_2,verification,0.08059999999999999,best_valid_mrr20,0.0002549509756796397
0.9952502640781576,0.9945614627928709,diag_route_consistency_group_knn_score,0.9940095074197055,3,10,Aux Loss Verification,P9_2,verification,0.08084,best_valid_mrr20,0.0002836272984824353
0.9962927412429458,0.9959657348053508,diag_route_consistency_group_knn_score,0.9955161042692203,4,9,Aux Loss Verification,P9_2,verification,0.0811,best_valid_mrr20,0.0003427827300200504
0.9981055762980324,0.9973217305389971,diag_route_consistency_group_knn_score,0.9963218312811563,5,9,Aux Loss Verification,P9_2,verification,0.08097777777777777,best_valid_mrr20,0.0002438123139721307
0.9901194731768976,0.9881961436377082,diag_route_consistency_intra_group_knn_mean_score,0.985035232915852,1,10,Aux Loss Verification,P9_2,verification,0.08084,best_valid_mrr20,0.0002503331114069161
0.9917084070529952,0.9909903279397666,diag_route_consistency_intra_group_knn_mean_score,0.9903940758236917,2,9,Aux Loss Verification,P9_2,verification,0.08085555555555556,best_valid_mrr20,0.0005222813205330807
0.9950998017959236,0.9933232089376336,diag_route_consistency_intra_group_knn_mean_score,0.9918816174616467,3,10,Aux Loss Verification,P9_2,verification,0.08069,best_valid_mrr20,0.00016633299933166063
0.9960958052319746,0.9956961586173132,diag_route_consistency_intra_group_knn_mean_score,0.9951232472219933,4,9,Aux Loss Verification,P9_2,verification,0.08105555555555556,best_valid_mrr20,0.00037118429085533574
0.9976443528005713,0.9970730898626537,diag_route_consistency_intra_group_knn_mean_score,0.9965221679018218,5,9,Aux Loss Verification,P9_2,verification,0.08085555555555556,best_valid_mrr20,0.0004275251779460229
0.9849293731057205,0.9836203029375472,diag_route_consistency_knn_score,0.9798624006754704,1,10,Aux Loss Verification,P9_2,verification,0.08086,best_valid_mrr20,0.0004926120853843001
0.9863564755039678,0.9856026306078552,diag_route_consistency_knn_score,0.9850305116959289,2,9,Aux Loss Verification,P9_2,verification,0.08071111111111111,best_valid_mrr20,0.00015365907428821317
0.9904255439573426,0.9888687334899092,diag_route_consistency_knn_score,0.987212543472907,3,10,Aux Loss Verification,P9_2,verification,0.08065,best_valid_mrr20,0.0002798809270624436
0.9930612990942291,0.9916395859825214,diag_route_consistency_knn_score,0.990450088441741,4,9,Aux Loss Verification,P9_2,verification,0.08112222222222222,best_valid_mrr20,0.0004176654695380556
0.9970514843396785,0.9944928289596456,diag_route_consistency_knn_score,0.993175160150115,5,9,Aux Loss Verification,P9_2,verification,0.08095555555555556,best_valid_mrr20,0.0002185812841434016
0.0,0.0,diag_route_jitter_adjacent,0.0,1,10,Aux Loss Verification,P9_2,verification,0.08103,best_valid_mrr20,0.0002540778533354618
0.16329743671234218,0.018835471783191473,diag_route_jitter_adjacent,0.0,2,9,Aux Loss Verification,P9_2,verification,0.08114444444444444,best_valid_mrr20,0.0002962731472438519
0.5257807820655429,0.41517070248994614,diag_route_jitter_adjacent,0.23701304257477784,3,10,Aux Loss Verification,P9_2,verification,0.08080000000000001,best_valid_mrr20,0.000483045891539649
0.8016379615934677,0.7426238080298148,diag_route_jitter_adjacent,0.644034274957523,4,9,Aux Loss Verification,P9_2,verification,0.08068888888888888,best_valid_mrr20,0.00026193722742503026
0.9387475705606962,0.8796035752654218,diag_route_jitter_adjacent,0.8033688225011918,5,9,Aux Loss Verification,P9_2,verification,0.08059999999999999,best_valid_mrr20,0.0002061552812808822
0.18319249519539474,0.16519698322247503,diag_top1_max_frac,0.14560359042166424,1,10,Aux Loss Verification,P9_2,verification,0.08086,best_valid_mrr20,0.00037178249316263353
0.21654842527524404,0.2057788009703923,diag_top1_max_frac,0.18627549684876066,2,9,Aux Loss Verification,P9_2,verification,0.08087777777777777,best_valid_mrr20,0.0004323707257024283
0.3580018211635311,0.2928193804016851,diag_top1_max_frac,0.22319544843355327,3,10,Aux Loss Verification,P9_2,verification,0.08082,best_valid_mrr20,0.0003457680661303966
0.4158204073231357,0.38898372561931616,diag_top1_max_frac,0.3580734148158589,4,9,Aux Loss Verification,P9_2,verification,0.0809,best_valid_mrr20,0.0004663689526544426
0.9990334856935746,0.5579783046374539,diag_top1_max_frac,0.42085433600243416,5,9,Aux Loss Verification,P9_2,verification,0.08082222222222221,best_valid_mrr20,0.00027284509239574803
0.13135277776685025,0.10981340131368733,diag_cv_usage,0.08012734301008752,1,10,Aux Loss Verification,P9_2,verification,0.16162,test_mrr20,0.00010327955589886562
0.20979030935706552,0.15236776673035138,diag_cv_usage,0.13296414816806934,2,9,Aux Loss Verification,P9_2,verification,0.16156666666666666,test_mrr20,0.00015811388300842203
0.5239283903794522,0.3340966792287231,diag_cv_usage,0.214002520918771,3,10,Aux Loss Verification,P9_2,verification,0.16126000000000001,test_mrr20,0.0004221637386396749
0.703737997897327,0.6067080169709556,diag_cv_usage,0.5247870974306137,4,9,Aux Loss Verification,P9_2,verification,0.1607777777777778,test_mrr20,0.0006759766596891116
3.2134980197698466,1.4664211523287773,diag_cv_usage,0.8188822161485085,5,9,Aux Loss Verification,P9_2,verification,0.16036666666666666,test_mrr20,0.001837117307087384
1.7782715441310544,1.289488253653518,diag_entropy_mean,0.13145139499995595,1,10,Aux Loss Verification,P9_2,verification,0.16036999999999998,test_mrr20,0.0017320828822868473
1.9722971456086245,1.9051556220601238,diag_entropy_mean,1.8508581345211168,2,9,Aux Loss Verification,P9_2,verification,0.1609,test_mrr20,0.0006982120021884506
2.1729548301384667,2.064414658268955,diag_entropy_mean,1.976953949131032,3,10,Aux Loss Verification,P9_2,verification,0.16132,test_mrr20,0.00044671641514003064
2.2346585517638884,2.2130528638408675,diag_entropy_mean,2.17456088935257,4,9,Aux Loss Verification,P9_2,verification,0.1616111111111111,test_mrr20,0.00010540925533894643
2.297531053746697,2.2750796925094585,diag_entropy_mean,2.235586542532782,5,9,Aux Loss Verification,P9_2,verification,0.16152222222222223,test_mrr20,0.00020480342879074633
0.10492737591266632,0.10274148657917977,diag_family_top_expert_mean_share,0.10044524073600769,1,10,Aux Loss Verification,P9_2,verification,0.16164,test_mrr20,9.660917830793172e-05
0.1283874362707138,0.11323683460553487,diag_family_top_expert_mean_share,0.10672440379858017,2,9,Aux Loss Verification,P9_2,verification,0.16156666666666666,test_mrr20,0.00012247448713916052
0.18684616684913635,0.1516832858324051,diag_family_top_expert_mean_share,0.1337868869304657,3,10,Aux Loss Verification,P9_2,verification,0.16099999999999998,test_mrr20,0.00048304589153965474
0.25545018911361694,0.21211069491174486,diag_family_top_expert_mean_share,0.18877242505550385,4,9,Aux Loss Verification,P9_2,verification,0.16104444444444443,test_mrr20,0.0007160850352980318
0.9730333089828491,0.4714784026145935,diag_family_top_expert_mean_share,0.2582782804965973,5,9,Aux Loss Verification,P9_2,verification,0.16036666666666666,test_mrr20,0.001837117307087384
8.025428278232472,5.349055353146861,diag_n_eff,1.0594558166450825,1,10,Aux Loss Verification,P9_2,verification,0.16047,test_mrr20,0.0017626053947999187
9.41545056555743,8.928102884821994,diag_n_eff,8.151741818997658,2,9,Aux Loss Verification,P9_2,verification,0.1607888888888889,test_mrr20,0.0006881940940687579
11.49412130228492,10.935535405913907,diag_n_eff,9.664777195463454,3,10,Aux Loss Verification,P9_2,verification,0.16124,test_mrr20,0.00041419265512024816
11.796466291215932,11.755400765976601,diag_n_eff,11.669520742528645,4,9,Aux Loss Verification,P9_2,verification,0.1616111111111111,test_mrr20,0.0001269295517644027
11.923448424127313,11.858381803044853,diag_n_eff,11.797811170998727,5,9,Aux Loss Verification,P9_2,verification,0.1616111111111111,test_mrr20,0.00010540925533894643
0.9933542003831992,0.9914567936227087,diag_route_consistency_group_knn_score,0.9836900415695969,1,10,Aux Loss Verification,P9_2,verification,0.16074,test_mrr20,0.0010479609831583563
0.9939586344298347,0.9936607361549987,diag_route_consistency_group_knn_score,0.9933579563360115,2,9,Aux Loss Verification,P9_2,verification,0.16145555555555557,test_mrr20,0.0004034572812303453
0.9952502640781576,0.9945614627928709,diag_route_consistency_group_knn_score,0.9940095074197055,3,10,Aux Loss Verification,P9_2,verification,0.16128,test_mrr20,0.0006562519841239871
