alpha_effective,alpha_value,best_valid_mrr20,condition_norm,cv_usage,dataset,dead_expert_frac,entropy_mean,expert_count,expert_similarity_max,expert_similarity_mean,family_count,hparam_id,mode,moe_delta_norm,n_eff,n_slots,residual_delta_norm,route_consistency_feature_group_knn_exposure_js,route_consistency_feature_group_knn_exposure_score,route_consistency_feature_group_knn_focus_js,route_consistency_feature_group_knn_focus_score,route_consistency_feature_group_knn_mean_js,route_consistency_feature_group_knn_mean_score,route_consistency_feature_group_knn_memory_js,route_consistency_feature_group_knn_memory_score,route_consistency_feature_group_knn_tempo_js,route_consistency_feature_group_knn_tempo_score,route_consistency_group_knn_js,route_consistency_group_knn_score,route_consistency_knn_js,route_consistency_knn_score,route_jitter_adjacent,route_jitter_session,run_phase,seed_id,setting_group,setting_key,setting_short,setting_uid,shared_delta_norm,source_axis,source_phase,split,stage_delta_norm,stage_name,test_mrr20,top1_max_frac,usage_share_entropy,usage_share_gini,usage_share_max,usage_share_mean,usage_share_min,usage_share_std
1.0,1.0,0.0803,0.0,0.16096196216458195,KuaiRecLargeStrictPosV2_0.2,0.0,2.3190607078864325,12,0.46114659309387207,0.1454160064458847,4,H1,moe,3.2934979767269,11.696945844542151,12.0,3.2934979767269,0.04020481442582802,0.9605926757656794,0.04020481442582802,0.9605926757656794,0.03738763202727391,0.9633103260598647,0.03856181278553676,0.9621722283560352,0.030579086471902852,0.9698837243520643,0.0011388694276211666,0.9988617788380454,0.0021012213390956516,0.9979009846810796,0.0,0.0,P10_13_2_AP10_16_H1_S1,1,compactness,P10-16_TOP1_PER_GROUP,TOP1_PER_GROUP,P10_16,6.509742654329941,phase10_feature_portability_v1,P10,verification,3.2934979767269,macro@1,0.1623,0.3895701472368206,2.4722969049165013,0.08761696504701288,0.10970629006624222,0.0833333358168602,0.06640397757291794,0.014009940637022338
1.0,1.0,0.0803,0.0,0.18513870017807188,KuaiRecLargeStrictPosV2_0.2,0.0,2.3196949872697536,12,0.4992685317993164,0.16004645824432373,4,H1,moe,3.275862718623095,11.60231514278169,12.0,3.275862718623095,0.03861644860152912,0.9621196607272645,0.03861644860152912,0.9621196607272645,0.03591442938048618,0.9647299862663132,0.037082831257663755,0.96359631614859,0.029341989061222706,0.971084307462134,0.0011623981261667047,0.998838277196845,0.0020203492817612904,0.9979816902500954,0.0,0.0,P10_13_2_AP10_16_H1_S2,2,compactness,P10-16_TOP1_PER_GROUP,TOP1_PER_GROUP,P10_16,6.647614717380413,phase10_feature_portability_v1,P10,verification,3.275862718623095,macro@1,0.1619,0.4245749686218446,2.4681866827798595,0.10217213907100975,0.11768316477537155,0.0833333320915699,0.06094053387641907,0.016114252688002647
1.0,1.0,0.0803,0.0,0.19446587479521338,KuaiRecLargeStrictPosV2_0.2,0.0,2.3243561037154308,12,0.39999255537986755,0.15127316117286682,4,H1,moe,3.430853266655899,11.562732807100337,12.0,3.430853266655899,0.03769226219073032,0.9630092496529511,0.03769226219073032,0.9630092496529511,0.034912370112706675,0.9656978483439642,0.03623828573082578,0.9644104608498124,0.028026670338540293,0.9723624332201419,0.0009939405216609154,0.9990065532736048,0.0019030997247787966,0.9980987100212779,0.0,0.0,P10_13_2_AP10_16_H1_S3,3,compactness,P10-16_TOP1_PER_GROUP,TOP1_PER_GROUP,P10_16,6.393328905384737,phase10_feature_portability_v1,P10,verification,3.430853266655899,macro@1,0.162,0.44105493246705013,2.466444884225666,0.10208573061195869,0.1200738474726677,0.0833333336437742,0.0563541017472744,0.01692608326525846
1.0,1.0,0.0803,0.0,0.18614515479966537,KuaiRecLargeStrictPosV2_0.2,0.0,2.309685063788266,12,0.49311673641204834,0.15948307514190674,4,H1,moe,3.300734948133669,11.598124324630271,12.0,3.300734948133669,0.04082081208632193,0.9600011351372469,0.04082081208632193,0.9600011351372469,0.03804769596968778,0.9626743700526196,0.039160392523428025,0.9615964638934414,0.03138876718267925,0.9690987460425431,0.001247047397206525,0.9987537298432801,0.0021698899387552558,0.9978324625705481,0.0,0.0,P10_13_2_AP10_16_H1_S4,4,compactness,P10-16_TOP1_PER_GROUP,TOP1_PER_GROUP,P10_16,6.700231148805443,phase10_feature_portability_v1,P10,verification,3.300734948133669,macro@1,0.162,0.4141513803032439,2.467975220582504,0.10350304345289874,0.11717269569635391,0.08333333333333333,0.06062321364879608,0.016201856381475737
1.0,1.0,0.0804,0.0,0.16779405506217807,KuaiRecLargeStrictPosV2_0.2,0.0,2.3305859400344433,12,0.31621429324150085,0.09540975838899612,4,H3,moe,3.684809032355888,11.671394000391487,12.0,3.684809032355888,0.03528678945949086,0.9653285305080115,0.03528678945949086,0.9653285305080115,0.03281803069741632,0.9677192538638206,0.03297095255763475,0.967566664517764,0.027727591313048822,0.9726532899214952,0.0011607265429659978,0.9988399468395249,0.002306129011849576,0.9976965280607502,0.0,0.0,P10_13_2_AP10_16_H3_S1,1,compactness,P10-16_TOP1_PER_GROUP,TOP1_PER_GROUP,P10_16,7.55507171793418,phase10_feature_portability_v1,P10,verification,3.684809032355888,macro@1,0.1621,0.46071186463430186,2.4718212626373113,0.08243035153227285,0.12273158878087997,0.08333333395421505,0.06667786836624146,0.014604597452117276
1.0,1.0,0.0803,0.0,0.1649930951007491,KuaiRecLargeStrictPosV2_0.2,0.0,2.3059947221355266,12,0.30207201838493347,0.07372372597455978,4,H3,moe,3.7239180402371974,11.681982200124743,12.0,3.7239180402371974,0.041261780709004665,0.9595778980829004,0.041261780709004665,0.9595778980829004,0.03838663245547604,0.962346880456522,0.03846596109798567,0.9622644586079799,0.03255700730590917,0.9679672670523073,0.0014076721353260791,0.9985933181703645,0.0027688613113210987,0.9972349684496518,0.0,0.0,P10_13_2_AP10_16_H3_S2,2,compactness,P10-16_TOP1_PER_GROUP,TOP1_PER_GROUP,P10_16,7.534840017008596,phase10_feature_portability_v1,P10,verification,3.7239180402371974,macro@1,0.1616,0.4323473545026814,2.4722291168018877,0.08302034936926894,0.12178409844636917,0.08333334016303222,0.06816736608743668,0.014360807147381922
1.0,1.0,0.0804,0.0,0.1637088200499034,KuaiRecLargeStrictPosV2_0.2,0.0,2.2855353415352813,12,0.28286212682724,0.06612718105316162,4,H3,moe,3.8108281678511156,11.686785367360665,12.0,3.8108281678511156,0.046175955770438336,0.9548739318298457,0.046175955770438336,0.9548739318298457,0.04297784041090924,0.957940120633565,0.043072298278374034,0.9578421372261547,0.03648715182438624,0.9641704816484137,0.0016161151956099824,0.9983851900153343,0.0031228173251242825,0.996882053597246,0.0,0.0,P10_13_2_AP10_16_H3_S3,3,compactness,P10-16_TOP1_PER_GROUP,TOP1_PER_GROUP,P10_16,7.523424953687833,phase10_feature_portability_v1,P10,verification,3.8108281678511156,macro@1,0.1614,0.406204484894858,2.472267364895252,0.08495950573464617,0.11987327039241791,0.08333333395421505,0.06773485988378525,0.014249025880841034
1.0,1.0,0.0803,0.0,0.1680663513223424,KuaiRecLargeStrictPosV2_0.2,0.0,2.327274978319149,12,0.31292855739593506,0.0929439589381218,4,H3,moe,3.697705157955804,11.67035582058198,12.0,3.697705157955804,0.03612246668531789,0.9645221644174413,0.03612246668531789,0.9645221644174413,0.03358372157714354,0.9669788078014012,0.033724703420837505,0.9668376350969711,0.028365249517100892,0.9720332672737514,0.0011919207301586718,0.9988087893252169,0.0023724345377267248,0.9976303774608907,0.0,0.0,P10_13_2_AP10_16_H3_S4,4,compactness,P10-16_TOP1_PER_GROUP,TOP1_PER_GROUP,P10_16,7.55394135495227,phase10_feature_portability_v1,P10,verification,3.697705157955804,macro@1,0.1621,0.4563222788259536,2.471752789995804,0.08291811867001608,0.1226201206445694,0.08333333022892475,0.06637650728225708,0.014628298671298811
1.0,1.0,0.081,0.0,0.09531123545035894,KuaiRecLargeStrictPosV2_0.2,0.0,2.252385470431822,12,0.33164286613464355,0.12721890211105347,4,H1,moe,3.513482650242603,11.891969612676903,12.0,3.513482650242603,0.021712678223557564,0.9785213451559258,0.03448598348769349,0.9661018809704945,0.031914432506119673,0.9686431415838811,0.04806724086818008,0.9530696996888398,0.023391827445047565,0.9768796405202643,0.0031680959946281465,0.9968369171260743,0.005944976109529395,0.9940726602943013,0.0,0.0,P10_13_2_AP10_17_H1_S1,1,compactness,P10-17_COMMON_TEMPLATE,COMMON_TEMPLATE,P10_17,6.567648355506039,phase10_feature_portability_v1,P10,verification,3.513482650242603,macro@1,0.1617,0.1894278548528191,2.4803329439852533,0.0528700727714313,0.0983915627002716,0.08333333767950535,0.06945448368787766,0.008295779077369754
1.0,1.0,0.0809,0.0,0.11125735606976282,KuaiRecLargeStrictPosV2_0.2,0.0,2.2609892804236664,12,0.36131778359413147,0.13102100789546967,4,H1,moe,3.468869406281314,11.853278270264617,12.0,3.468869406281314,0.020149272401450674,0.9800523676168645,0.03273069402737857,0.9677991585907296,0.030016592349767696,0.9704761441387917,0.04489358334933383,0.9560992212964523,0.02229281962090772,0.9779538290511203,0.003062898012085508,0.9969417878746788,0.00563519969594346,0.9943806482590918,0.0,0.0,P10_13_2_AP10_17_H1_S2,2,compactness,P10-17_COMMON_TEMPLATE,COMMON_TEMPLATE,P10_17,6.525733990164021,phase10_feature_portability_v1,P10,verification,3.468869406281314,macro@1,0.1618,0.19215512554618125,2.4787361106774153,0.06308848783373833,0.10186722874641418,0.08333333333333333,0.06876563280820847,0.009683710136707864
1.0,1.0,0.0809,0.0,0.09623921863670461,KuaiRecLargeStrictPosV2_0.2,0.0,2.243289519626169,12,0.3383464813232422,0.12393786758184433,4,H1,moe,3.5303810288223194,11.889876372248903,12.0,3.5303810288223194,0.02313057631042007,0.9771348847747185,0.03612649363434319,0.9645182803436719,0.03351673089805946,0.9670975838514841,0.0504996307439036,0.9507542797440761,0.02431022290357098,0.9759828905434699,0.0032571679736911404,0.9967481308433064,0.006227607157692981,0.9937917441960472,0.0,0.0,P10_13_2_AP10_17_H1_S3,3,compactness,P10-17_COMMON_TEMPLATE,COMMON_TEMPLATE,P10_17,6.56848710428643,phase10_feature_portability_v1,P10,verification,3.5303810288223194,macro@1,0.1616,0.1881593048256359,2.4802349589733277,0.05365229704198904,0.09829490631818771,0.08333333147068818,0.06898230314254761,0.00837654790745651
1.0,1.0,0.0808,0.0,0.09667868743411824,KuaiRecLargeStrictPosV2_0.2,0.0,2.2573785159195197,12,0.41106098890304565,0.13301929831504822,4,H1,moe,3.480561013807948,11.888880050667222,12.0,3.480561013807948,0.01981514346831572,0.9803798861825401,0.03363415983795686,0.9669251800037716,0.030097062122117026,0.9703948596106757,0.04391435231157046,0.9570359218774185,0.023024592870625065,0.9772384503789732,0.0033458824694882804,0.9966597087576603,0.005933653534379767,0.9940839158204223,0.0,0.0,P10_13_2_AP10_17_H1_S4,4,compactness,P10-17_COMMON_TEMPLATE,COMMON_TEMPLATE,P10_17,6.380941883998735,phase10_feature_portability_v1,P10,verification,3.480561013807948,macro@1,0.1621,0.22354894209192178,2.480239140399753,0.05483125037549397,0.09819776564836502,0.08333332277834415,0.07058613002300262,0.008414798731202761
1.0,1.0,0.0805,0.0,0.07937769914037886,KuaiRecLargeStrictPosV2_0.2,0.0,2.3132990138254055,12,0.351559579372406,0.10910790413618088,4,H3,moe,3.588610122010311,11.924863735113215,12.0,3.588610122010311,0.019308766699574126,0.9808764534959096,0.029053825610587194,0.9713641787894374,0.026646435169610072,0.9737369293362378,0.03878622425739841,0.9619563300960147,0.019436924110880556,0.9807507549635894,0.0017112537901786667,0.9982902095697428,0.005237510539919419,0.994776181304253,0.0,0.0,P10_13_2_AP10_17_H3_S1,1,compactness,P10-17_COMMON_TEMPLATE,COMMON_TEMPLATE,P10_17,7.8252080957293915,phase10_feature_portability_v1,P10,verification,3.588610122010311,macro@1,0.1623,0.2685813494061083,2.481776632907604,0.044562877177418914,0.09449027478694916,0.08333333271245162,0.07335366308689117,0.006908941878818138
1.0,1.0,0.0805,0.0,0.09408290403834271,KuaiRecLargeStrictPosV2_0.2,0.0,2.275281875535554,12,0.3105727732181549,0.09107698500156403,4,H3,moe,3.6710700994805125,11.894710796418517,12.0,3.6710700994805125,0.024076226906751028,0.9762112933544514,0.035387530783788104,0.9652312869317718,0.032608639005052724,0.9679648708651717,0.04766834114782481,0.9534499547623039,0.02330245718184695,0.9769669484121595,0.0021273960299421717,0.9978748652731453,0.0063754533087991595,0.9936448267725222,0.0,0.0,P10_13_2_AP10_17_H3_S2,2,compactness,P10-17_COMMON_TEMPLATE,COMMON_TEMPLATE,P10_17,7.726500324679606,phase10_feature_portability_v1,P10,verification,3.6710700994805125,macro@1,0.1618,0.2645385453512228,2.4805213399091675,0.05286364145193123,0.09650369733572006,0.08333333705862363,0.07267965376377106,0.008188865884725836
1.0,1.0,0.0804,0.0,0.08512064172379473,KuaiRecLargeStrictPosV2_0.2,0.0,2.3070342721050996,12,0.3230384588241577,0.09739608317613602,4,H3,moe,3.582767732945256,11.913677545204749,12.0,3.582767732945256,0.019752774043184037,0.9804410338193037,0.029747375034404503,0.9706907232872538,0.02733586107488109,0.9730682566137585,0.03997661420975951,0.9608119082353401,0.01986668101217631,0.9803293611131362,0.0017847632514318267,0.9982168284913978,0.005327766878771748,0.9946864004998553,0.0,0.0,P10_13_2_AP10_17_H3_S3,3,compactness,P10-17_COMMON_TEMPLATE,COMMON_TEMPLATE,P10_17,7.746632973603713,phase10_feature_portability_v1,P10,verification,3.582767732945256,macro@1,0.1621,0.2530567133591518,2.48130328982671,0.04834277319341118,0.09592809528112411,0.0833333395421505,0.07318661361932755,0.007408802003180763
1.0,1.0,0.0805,0.0,0.09236634619932335,KuaiRecLargeStrictPosV2_0.2,0.0,2.2803977541267026,12,0.3121749758720398,0.09198810160160065,4,H3,moe,3.6563674491390223,11.898486866629995,12.0,3.6563674491390223,0.023341517943595572,0.9769287880842419,0.03449790982353581,0.9660903589837119,0.031755207472791605,0.9687887818044327,0.04639227149745695,0.9546673999199263,0.022789130626578075,0.9774685802298507,0.0020670159117945775,0.9979351188944491,0.006216909895340078,0.9938023751039198,0.0,0.0,P10_13_2_AP10_17_H3_S4,4,compactness,P10-17_COMMON_TEMPLATE,COMMON_TEMPLATE,P10_17,7.729229611109646,phase10_feature_portability_v1,P10,verification,3.6563674491390223,macro@1,0.1618,0.2616412397335821,2.4806773614777637,0.051910300978386115,0.09591712802648544,0.08333333643774192,0.0728900283575058,0.008039458839586584
1.0,1.0,0.0806,0.0,0.08083321034289154,KuaiRecLargeStrictPosV2_0.2,0.0,2.0232139271467466,9,0.3425726890563965,0.1264515370130539,4,H1,moe,3.338058140929078,8.941574528539142,9.0,3.338058140929078,,,0.0,1.0,0.01261194912925366,0.9875287416587476,0.027145866175554426,0.9732192713971742,0.010689981212206552,0.9893669535790685,0.001997753604480306,0.9980042405770696,0.0039199634252435256,0.9960877096021143,0.0,0.0,P10_13_2_AP10_18_H1_S1,1,availability,P10-18_NO_CATEGORY,NO_CATEGORY,P10_18,6.281488194517694,phase10_feature_portability_v1,P10,verification,3.338058140929078,macro@1,0.1615,0.2043238091402721,2.193939181033496,0.045702450417866025,0.12604622542858124,0.11111111607816485,0.09593059867620468,0.009526286348893104
1.0,1.0,0.0807,0.0,0.0747307766248973,KuaiRecLargeStrictPosV2_0.2,0.0,2.0291536134099384,9,0.33683350682258606,0.12984153628349304,4,H1,moe,3.340992582224698,8.95001742088833,9.0,3.340992582224698,,,0.0,1.0,0.012209104543965931,0.9879228912453052,0.02630069133733799,0.9740421595306151,0.010326622294559804,0.9897265142053003,0.001929966031948629,0.9980718951549585,0.0037962695125235606,0.9962109272088041,0.0,0.0,P10_13_2_AP10_18_H1_S2,2,availability,P10-18_NO_CATEGORY,NO_CATEGORY,P10_18,6.274146871374136,phase10_feature_portability_v1,P10,verification,3.340992582224698,macro@1,0.1616,0.20048236223255855,2.194448891163638,0.04217236437694161,0.1266564577817917,0.11111111028326882,0.09938480705022812,0.0088071061740269
1.0,1.0,0.0807,0.0,0.07715493196878632,KuaiRecLargeStrictPosV2_0.2,0.0,2.0159039985054825,9,0.3335052728652954,0.127374529838562,4,H1,moe,3.374231090297189,8.946740926806594,9.0,3.374231090297189,,,0.0,1.0,0.013323265198943857,0.986835052216886,0.028916951190519357,0.9714971427975619,0.011052844406312216,0.9890080138530963,0.0020848695917865356,0.9979173022392305,0.004198304799958426,0.9958104957615175,0.0,0.0,P10_13_2_AP10_18_H1_S3,3,availability,P10-18_NO_CATEGORY,NO_CATEGORY,P10_18,6.271219522144138,phase10_feature_portability_v1,P10,verification,3.374231090297189,macro@1,0.1616,0.19118861123975595,2.194272956415595,0.04332306286534693,0.12780408561229706,0.1111111119389534,0.09883415699005127,0.009092795935249592
1.0,1.0,0.0806,0.0,0.07814858981856264,KuaiRecLargeStrictPosV2_0.2,0.0,2.007897971914034,9,0.3293853998184204,0.1212892234325409,4,H1,moe,3.377187322827119,8.945368877080607,9.0,3.377187322827119,,,0.0,1.0,0.013932570859881796,0.9862394520166867,0.03006790215050795,0.9703796404469963,0.01172981042913744,0.9883387156030639,0.0021990563734807103,0.997803359779576,0.004361032062766107,0.9956484634291636,0.0,0.0,P10_13_2_AP10_18_H1_S4,4,availability,P10-18_NO_CATEGORY,NO_CATEGORY,P10_18,6.313745566557671,phase10_feature_portability_v1,P10,verification,3.377187322827119,macro@1,0.1618,0.1983994344101466,2.1941665413096505,0.043271291264691536,0.12621304392814636,0.1111111119389534,0.09765979647636414,0.009209899538462126
1.0,1.0,0.0809,0.0,0.09027722038122102,KuaiRecLargeStrictPosV2_0.2,0.0,2.0465586883721283,9,0.35875481367111206,0.10192552208900452,4,H3,moe,3.584613431434919,8.927243859356349,9.0,3.584613431434919,,,0.0,1.0,0.010361043963819512,0.9897353546145634,0.02258909491130643,0.977664128414111,0.008494036980152105,0.9915419354295792,0.002067889331557895,0.9979342472785744,0.003310258212103873,0.9966952146520816,0.0,0.0,P10_13_2_AP10_18_H3_S1,1,availability,P10-18_NO_CATEGORY,NO_CATEGORY,P10_18,7.072334743025157,phase10_feature_portability_v1,P10,verification,3.584613431434919,macro@1,0.1618,0.23767302731521567,2.19317521707171,0.049432907576190344,0.12586075067520142,0.11111110945542653,0.09957607835531235,0.01063927239288438
1.0,1.0,0.0807,0.0,0.09653190544596385,KuaiRecLargeStrictPosV2_0.2,0.0,1.9980033656008163,9,0.3475940525531769,0.10905341058969498,4,H3,moe,3.9218589205309584,8.916908051316339,9.0,3.9218589205309584,,,0.0,1.0,0.014246598578973918,0.9859381232258305,0.03151403072734,0.9689773609012128,0.011225765009581756,0.9888370087762791,0.0022638793560241536,0.9977386812861524,0.004539297877041563,0.9954709891643654,0.0,0.0,P10_13_2_AP10_18_H3_S2,2,availability,P10-18_NO_CATEGORY,NO_CATEGORY,P10_18,7.315908311797901,phase10_feature_portability_v1,P10,verification,3.9218589205309584,macro@1,0.1616,0.21476082126868426,2.1925919842551425,0.05305932761259391,0.12641315162181854,0.11111111525032255,0.09933234006166458,0.011376393930987301
1.0,1.0,0.081,0.0,0.09095822867967104,KuaiRecLargeStrictPosV2_0.2,0.0,2.0409940254258143,9,0.35848718881607056,0.09963616728782654,4,H3,moe,3.60277061303465,8.926150845857224,9.0,3.60277061303465,,,0.0,1.0,0.010760561460860449,0.9893435055639422,0.02348479653239709,0.9767888251332121,0.00879688785018426,0.9912416915586146,0.002131429077433318,0.9978708408045389,0.0034479346621621855,0.9965580026387862,0.0,0.0,P10_13_2_AP10_18_H3_S3,3,availability,P10-18_NO_CATEGORY,NO_CATEGORY,P10_18,6.982611491185855,phase10_feature_portability_v1,P10,verification,3.60277061303465,macro@1,0.1619,0.23645593522564307,2.1931123090411564,0.04987935890772932,0.12585575878620148,0.11111110366053051,0.09943252801895142,0.010719529153788902
1.0,1.0,0.0808,0.0,0.10128445289072056,KuaiRecLargeStrictPosV2_0.2,0.0,2.062397612862079,9,0.319572776556015,0.14528244733810425,4,H3,moe,3.933168741100153,8.908610262478572,9.0,3.933168741100153,,,0.0,1.0,0.009618527891389317,0.9904655979660185,0.021200589367649385,0.9790225633552225,0.0076549943065185614,0.992374230542833,0.0016112481546228454,0.9983900492088,0.002919270792224225,0.9970849861353727,0.0,0.0,P10_13_2_AP10_18_H3_S4,4,availability,P10-18_NO_CATEGORY,NO_CATEGORY,P10_18,7.358571706397342,phase10_feature_portability_v1,P10,verification,3.933168741100153,macro@1,0.1622,0.24678331957392827,2.1921076896173886,0.05626494147182792,0.12866675853729248,0.1111111119389534,0.09392141550779343,0.01193648756764049
1.0,1.0,0.0804,0.0,0.14824614377136422,KuaiRecLargeStrictPosV2_0.2,0.0,2.0093237360783904,9,0.32974594831466675,0.11711037158966064,4,H1,moe,3.2407862994271137,8.806459649466529,9.0,3.2407862994271137,,,0.014978850116068839,0.985132774826575,0.009398810771242478,0.9906673870916904,0.013217582197658598,0.9868693864484962,0.0,1.0,0.0024379967674978435,0.9975649727329203,0.004134174087594427,0.995874359845793,0.0,0.0,P10_13_2_AP10_19_H1_S1,1,availability,P10-19_NO_TIMESTAMP,NO_TIMESTAMP,P10_19,6.369740520014767,phase10_feature_portability_v1,P10,verification,3.2407862994271137,macro@1,0.1616,0.3759360310716451,2.186262616080082,0.07971819428957994,0.14468710124492645,0.11111111773384942,0.08164066076278687,0.01747097662043692
1.0,1.0,0.0804,0.0,0.1183761004852049,KuaiRecLargeStrictPosV2_0.2,0.0,2.0275328719038543,9,0.27674466371536255,0.10153550654649734,4,H1,moe,3.2014848529547493,8.875626378078062,9.0,3.2014848529547493,,,0.013294088595917278,0.9867938875142999,0.00849601182685636,0.9915579951759534,0.012193946884651802,0.9878800980135605,0.0,1.0,0.002126704162135732,0.9978755556708783,0.0035931572784106756,0.9964132903864,0.0,0.0,P10_13_2_AP10_19_H1_S2,2,availability,P10-19_NO_TIMESTAMP,NO_TIMESTAMP,P10_19,6.448180001878857,phase10_feature_portability_v1,P10,verification,3.2014848529547493,macro@1,0.1617,0.374906872319433,2.190222948184724,0.06267342659153652,0.13828571140766144,0.11111111359463798,0.08640676736831665,0.013950757532094253
1.0,1.0,0.0804,0.0,0.11874491218447161,KuaiRecLargeStrictPosV2_0.2,0.0,1.9743079554111378,9,0.28791311383247375,0.11500248312950134,4,H1,moe,3.346852441359897,8.87486225778281,9.0,3.346852441359897,,,0.018443144874779976,0.981725889153464,0.011551193833621479,0.9885487115215628,0.016210436626084464,0.983920245411224,0.0,1.0,0.002982123014664236,0.9970223190974343,0.005096381301964381,0.9949165832158307,0.0,0.0,P10_13_2_AP10_19_H1_S3,3,availability,P10-19_NO_TIMESTAMP,NO_TIMESTAMP,P10_19,6.478051885284268,phase10_feature_portability_v1,P10,verification,3.346852441359897,macro@1,0.1615,0.3358413484664416,2.190045876813262,0.06316883741828816,0.13521139323711395,0.1111111044883728,0.08379817008972168,0.013994221429382806
1.0,1.0,0.0804,0.0,0.10452341303584417,KuaiRecLargeStrictPosV2_0.2,0.0,2.0055866208383395,9,0.2769763171672821,0.11994026601314545,4,H1,moe,3.3109462556365696,8.902735995978777,9.0,3.3109462556365696,,,0.01536131531344355,0.9847560678686532,0.009716859001391838,0.9903538141863045,0.013789261690731964,0.9863053746902605,0.0,1.0,0.002370972968085859,0.9976318355682288,0.004220171132159883,0.9957887212764724,0.0,0.0,P10_13_2_AP10_19_H1_S4,4,availability,P10-19_NO_TIMESTAMP,NO_TIMESTAMP,P10_19,6.491582001377828,phase10_feature_portability_v1,P10,verification,3.3109462556365696,macro@1,0.1616,0.348520136833368,2.191597522746723,0.05272723032820137,0.13159498572349548,0.1111111119389534,0.08517442643642426,0.01231820204069707
1.0,1.0,0.0808,0.0,0.07829285075297318,KuaiRecLargeStrictPosV2_0.2,0.0,2.022581504898572,9,0.35744380950927734,0.12883201241493225,4,H3,moe,4.110353396033306,8.945168560832508,9.0,4.110353396033306,,,0.01451282331218109,0.985591980097704,0.009599965888211603,0.9904688272252273,0.014287074352453721,0.985814501577978,0.0,1.0,0.002733969272210951,0.997269764618224,0.004101358091999073,0.9959070409906284,0.0,0.0,P10_13_2_AP10_19_H3_S1,1,availability,P10-19_NO_TIMESTAMP,NO_TIMESTAMP,P10_19,7.275978365131058,phase10_feature_portability_v1,P10,verification,4.110353396033306,macro@1,0.1622,0.2436555718878575,2.19420780253259,0.04321639506527508,0.1290408968925476,0.1111111127667957,0.0995461493730545,0.009226900971656859
1.0,1.0,0.0809,0.0,0.10261389816095011,KuaiRecLargeStrictPosV2_0.2,0.0,2.019494177212747,9,0.3415788412094116,0.10354465991258621,4,H3,moe,3.7840702626443754,8.906218493104962,9.0,3.7840702626443754,,,0.014737854438469094,0.9853702161771904,0.009814771911718737,0.9902571222356152,0.014706461296687115,0.9854011505296553,0.0,1.0,0.002986597754546506,0.9970178576918814,0.004295221015588561,0.9957139902533334,0.0,0.0,P10_13_2_AP10_19_H3_S2,2,availability,P10-19_NO_TIMESTAMP,NO_TIMESTAMP,P10_19,7.236152002795211,phase10_feature_portability_v1,P10,verification,3.7840702626443754,macro@1,0.1618,0.25989838175972724,2.1921413514047505,0.05404045363567844,0.1375143676996231,0.11111112104521857,0.09994524717330933,0.012093163669740335
1.0,1.0,0.0809,0.0,0.11376789779388981,KuaiRecLargeStrictPosV2_0.2,0.0,1.9980536174930141,9,0.3309839069843292,0.1012442335486412,4,H3,moe,3.8770291651284214,8.8850007765074,9.0,3.8770291651284214,,,0.01660100883474632,0.9835360285449259,0.010991196301852598,0.9890989168904665,0.01637258007081147,0.9837607221264734,0.0,1.0,0.003329014263854211,0.9966765207603685,0.004926092947442901,0.9950860203498486,0.0,0.0,P10_13_2_AP10_19_H3_S3,3,availability,P10-19_NO_TIMESTAMP,NO_TIMESTAMP,P10_19,7.239690186435315,phase10_feature_portability_v1,P10,verification,3.8770291651284214,macro@1,0.1616,0.2520901990527265,2.191020711885074,0.05880085305772775,0.14108456671237946,0.11111110779974195,0.0995689332485199,0.013407675854214922
1.0,1.0,0.0809,0.0,0.1060756492907133,KuaiRecLargeStrictPosV2_0.2,0.0,2.0135461709840996,9,0.338875949382782,0.10265876352787018,4,H3,moe,3.809970362685249,8.899859305311187,9.0,3.809970362685249,,,0.015250356933825517,0.9848653408685283,0.010138643552232488,0.9899380617742711,0.015165573722871948,0.9849488444542851,0.0,1.0,0.003076111337981529,0.9969286150449649,0.004469723887826048,0.9955402504615943,0.0,0.0,P10_13_2_AP10_19_H3_S4,4,availability,P10-19_NO_TIMESTAMP,NO_TIMESTAMP,P10_19,7.237113433495069,phase10_feature_portability_v1,P10,verification,3.809970362685249,macro@1,0.1618,0.25813538807115516,2.191803594942658,0.05562436663544723,0.13859736919403076,0.11111110945542653,0.09976992011070251,0.01250113490727845
1.0,1.0,0.0803,0.0,0.11543477355138142,KuaiRecLargeStrictPosV2_0.2,0.0,2.3615506360089222,12,0.31124380230903625,0.10837281495332718,4,H1,moe,3.17354127489485,11.842199795991672,12.0,3.17354127489485,0.008928036502403371,0.9911117000710339,0.01268380060835193,0.9873962997738381,0.0111155548425649,0.988948276762406,0.013773128142758492,0.9863212874237036,0.009077254116745804,0.9909638197810489,0.0009086626025293894,0.9990917501063193,0.004301748712834511,0.9957074905550755,0.0,0.0,P10_13_2_AP10_20_H1_S1,1,stochastic,P10-20_FAMILY_DROPOUT,FAMILY_DROPOUT,P10_20,6.889406977644903,phase10_feature_portability_v1,P10,verification,3.17354127489485,macro@1,0.1615,0.3843214376005387,2.4785722233269856,0.0587068684825196,0.10964630544185638,0.08333333767950535,0.07233429700136185,0.0100473077750415
