best_valid_diag_file,collapse_diag_file,combo_id,dataset,early_stopped,early_valid_diag_file,epoch_trace_file,epochs_run,feature_ablation.early_family_exposure_route_change_under_shuffle,feature_ablation.early_family_exposure_route_change_under_zero,feature_ablation.early_family_exposure_shuffle_delta_mrr,feature_ablation.early_family_exposure_zero_delta_mrr,feature_ablation.early_family_focus_route_change_under_shuffle,feature_ablation.early_family_focus_route_change_under_zero,feature_ablation.early_family_focus_shuffle_delta_mrr,feature_ablation.early_family_focus_zero_delta_mrr,feature_ablation.early_family_memory_route_change_under_shuffle,feature_ablation.early_family_memory_route_change_under_zero,feature_ablation.early_family_memory_shuffle_delta_mrr,feature_ablation.early_family_memory_zero_delta_mrr,feature_ablation.early_family_tempo_route_change_under_shuffle,feature_ablation.early_family_tempo_route_change_under_zero,feature_ablation.early_family_tempo_shuffle_delta_mrr,feature_ablation.early_family_tempo_zero_delta_mrr,feature_ablation.early_feature_shuffle_delta_mrr,feature_ablation.early_feature_zero_delta_mrr,feature_ablation.early_route_change_under_feature_shuffle,feature_ablation.early_route_change_under_feature_zero,feature_ablation.family_exposure_route_change_under_shuffle,feature_ablation.family_exposure_route_change_under_zero,feature_ablation.family_exposure_shuffle_delta_mrr,feature_ablation.family_exposure_zero_delta_mrr,feature_ablation.family_focus_route_change_under_shuffle,feature_ablation.family_focus_route_change_under_zero,feature_ablation.family_focus_shuffle_delta_mrr,feature_ablation.family_focus_zero_delta_mrr,feature_ablation.family_memory_route_change_under_shuffle,feature_ablation.family_memory_route_change_under_zero,feature_ablation.family_memory_shuffle_delta_mrr,feature_ablation.family_memory_zero_delta_mrr,feature_ablation.family_tempo_route_change_under_shuffle,feature_ablation.family_tempo_route_change_under_zero,feature_ablation.family_tempo_shuffle_delta_mrr,feature_ablation.family_tempo_zero_delta_mrr,feature_ablation.feature_shuffle_delta_mrr,feature_ablation.feature_zero_delta_mrr,feature_ablation.route_change_under_feature_shuffle,feature_ablation.route_change_under_feature_zero,macro_1.condition_norm,macro_1.cv_usage,macro_1.dead_expert_frac,macro_1.entropy_mean,macro_1.expert_similarity_max,macro_1.expert_similarity_mean,macro_1.factored_group_entropy_mean,macro_1.group_cv_usage,macro_1.group_entropy_mean,macro_1.group_n_eff,macro_1.group_top1_max_frac,macro_1.n_eff,macro_1.route_jitter_adjacent,macro_1.route_jitter_session,macro_1.stage_delta_norm,macro_1.top1_max_frac,micro_1.condition_norm,micro_1.cv_usage,micro_1.dead_expert_frac,micro_1.entropy_mean,micro_1.expert_similarity_max,micro_1.expert_similarity_mean,micro_1.factored_group_entropy_mean,micro_1.group_cv_usage,micro_1.group_entropy_mean,micro_1.group_n_eff,micro_1.group_top1_max_frac,micro_1.n_eff,micro_1.route_jitter_adjacent,micro_1.route_jitter_session,micro_1.stage_delta_norm,micro_1.top1_max_frac,mid_1.condition_norm,mid_1.cv_usage,mid_1.dead_expert_frac,mid_1.entropy_mean,mid_1.expert_similarity_max,mid_1.expert_similarity_mean,mid_1.factored_group_entropy_mean,mid_1.group_cv_usage,mid_1.group_entropy_mean,mid_1.group_n_eff,mid_1.group_top1_max_frac,mid_1.n_eff,mid_1.route_jitter_adjacent,mid_1.route_jitter_session,mid_1.stage_delta_norm,mid_1.top1_max_frac,model,mrr@20,status,test_diag_file,test_hr@10,test_mrr@20,trial,trial_count,trial_summary_file
/workspace/jy1559/FMoE/experiments/run/artifacts/results/fmoe_n3/diag/core_ablation_v2/M21/KuaiRecLargeStrictPosV2_0.2/FMoEN3/best_valid_diag.json.gz,,M21,KuaiRecLargeStrictPosV2_0.2,True,/workspace/jy1559/FMoE/experiments/run/artifacts/results/fmoe_n3/diag/core_ablation_v2/M21/KuaiRecLargeStrictPosV2_0.2/FMoEN3/early_valid_diag.json.gz,/workspace/jy1559/FMoE/experiments/run/artifacts/results/fmoe_n3/diag/core_ablation_v2/M21/KuaiRecLargeStrictPosV2_0.2/FMoEN3/epoch_trace.csv.gz,17,0.027264759065247692,0.14035432799149725,0.0,-0.0003999999999999976,0.017637031209021763,0.07911818294753402,0.0,0.00010000000000000286,0.026179482932350562,0.1516832995155079,0.00010000000000000286,-0.00010000000000000286,0.017084903446657553,0.08179427719574309,0.00010000000000000286,0.0,0.00010000000000000286,-0.0001999999999999988,0.043493864480240736,0.23571714494734083,0.10025604924979642,0.5507681477493892,0.0009000000000000119,0.0033000000000000113,0.06437119549463746,0.3219560506301158,0.0,0.0009000000000000119,0.04669793090121056,0.36310509751956604,0.0007000000000000062,0.0011000000000000038,0.02000600438941573,0.12178213038497109,0.00010000000000000286,0.00040000000000001146,0.0019000000000000128,0.0025000000000000022,0.081811531188317,0.5097191740168675,0.0,0.15176817774772644,0.0,0.992481333471581,0.3913101255893707,0.2779328525066376,,,,,,3.9099399335432965,0.0,0.0,3.4110396216246506,0.35392424807100364,,,,,,,,,,,,,,,,,0.0,0.43106457591056824,0.0,0.7273993826683213,0.26783186197280884,-0.14059989154338837,,,,,,3.3732027752916327,0.0,0.0,5.8842319225977,0.49840573108617336,FMoEN3,0.0792,ok,/workspace/jy1559/FMoE/experiments/run/artifacts/results/fmoe_n3/diag/core_ablation_v2/M21/KuaiRecLargeStrictPosV2_0.2/FMoEN3/test_diag.json.gz,0.188,0.1606,4,4,/workspace/jy1559/FMoE/experiments/run/artifacts/results/fmoe_n3/diag/core_ablation_v2/M21/KuaiRecLargeStrictPosV2_0.2/FMoEN3/trial_summary.csv
/workspace/jy1559/FMoE/experiments/run/artifacts/results/fmoe_n3/diag/core_ablation_v2/M21/lastfm0.03/FMoEN3/best_valid_diag.json.gz,,M21,lastfm0.03,True,/workspace/jy1559/FMoE/experiments/run/artifacts/results/fmoe_n3/diag/core_ablation_v2/M21/lastfm0.03/FMoEN3/early_valid_diag.json.gz,/workspace/jy1559/FMoE/experiments/run/artifacts/results/fmoe_n3/diag/core_ablation_v2/M21/lastfm0.03/FMoEN3/epoch_trace.csv.gz,76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.12872354686260223,0.0,1.301560968586838,0.05064583569765091,-0.0949854850769043,0.0,0.1287235419361501,1.301560968586838,3.9348009277164073,0.40822707986854645,3.9348009277164073,0.0,0.0,6.4132080387349175,0.40822707986854645,,,,,,,,,,,,,,,,,0.0,0.059395208954811096,0.0,1.3204050048917468,-0.045451581478118896,-0.23893696069717407,0.0,0.05939521550295118,1.3204050048917468,3.985938089867646,0.3766970662086807,3.985938089867646,0.0,0.0,5.274178518307113,0.3766970662086807,FMoEN3,0.4034,ok,/workspace/jy1559/FMoE/experiments/run/artifacts/results/fmoe_n3/diag/core_ablation_v2/M21/lastfm0.03/FMoEN3/test_diag.json.gz,0.4449,0.3804,2,4,/workspace/jy1559/FMoE/experiments/run/artifacts/results/fmoe_n3/diag/core_ablation_v2/M21/lastfm0.03/FMoEN3/trial_summary.csv
/workspace/jy1559/FMoE/experiments/run/artifacts/results/fmoe_n3/diag/core_ablation_v2/M22/KuaiRecLargeStrictPosV2_0.2/FMoEN3/best_valid_diag.json.gz,,M22,KuaiRecLargeStrictPosV2_0.2,True,/workspace/jy1559/FMoE/experiments/run/artifacts/results/fmoe_n3/diag/core_ablation_v2/M22/KuaiRecLargeStrictPosV2_0.2/FMoEN3/early_valid_diag.json.gz,/workspace/jy1559/FMoE/experiments/run/artifacts/results/fmoe_n3/diag/core_ablation_v2/M22/KuaiRecLargeStrictPosV2_0.2/FMoEN3/epoch_trace.csv.gz,31,0.01923935198604959,0.09474512402169864,0.0,-0.00030000000000000165,0.02417859492686608,0.10942367063738549,9.99999999999994e-05,9.99999999999994e-05,0.058518641213576805,0.19873953832916938,0.000499999999999997,0.0,0.015938088073580225,0.07126244012864578,0.0,0.0,0.0003999999999999976,-0.00030000000000000165,0.07436585825960129,0.24683216696343535,0.08268228268021222,0.3725378552597071,0.0015000000000000013,0.003599999999999992,0.043449004099548626,0.21591646306955428,0.0,0.0007999999999999952,0.05337004982953055,0.35581643592327267,0.0020000000000000018,0.002699999999999994,0.02196893361123764,0.10146152819762494,0.0003999999999999976,0.00019999999999999185,0.003599999999999992,0.003699999999999995,0.10076561716381167,0.6658603300803806,0.0,0.13073818385601044,0.0,0.9657935384822267,0.2931327223777771,0.049761101603507996,,,,,,3.9327791054607424,0.0,0.0,2.5725753067150996,0.3603737904951206,0.0,0.3921879529953003,0.0,0.7830865678773147,0.31062841415405273,-0.04263405501842499,,,,,,3.4667712794188494,0.3650949314317931,0.26540354763288765,3.7600399133418594,0.42128728587795217,0.0,0.3027215301990509,0.0,0.7039368508994075,0.31150320172309875,-0.17581915855407715,,,,,,3.664210859439344,0.0,0.0,4.214352363074205,0.41668046986072577,FMoEN3,0.0798,ok,/workspace/jy1559/FMoE/experiments/run/artifacts/results/fmoe_n3/diag/core_ablation_v2/M22/KuaiRecLargeStrictPosV2_0.2/FMoEN3/test_diag.json.gz,0.1867,0.1603,3,4,/workspace/jy1559/FMoE/experiments/run/artifacts/results/fmoe_n3/diag/core_ablation_v2/M22/KuaiRecLargeStrictPosV2_0.2/FMoEN3/trial_summary.csv
/workspace/jy1559/FMoE/experiments/run/artifacts/results/fmoe_n3/diag/core_ablation_v2/M22/lastfm0.03/FMoEN3/best_valid_diag.json.gz,,M22,lastfm0.03,True,/workspace/jy1559/FMoE/experiments/run/artifacts/results/fmoe_n3/diag/core_ablation_v2/M22/lastfm0.03/FMoEN3/early_valid_diag.json.gz,/workspace/jy1559/FMoE/experiments/run/artifacts/results/fmoe_n3/diag/core_ablation_v2/M22/lastfm0.03/FMoEN3/epoch_trace.csv.gz,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.056597452258911864,0.0,1.3338378920403542,0.059252895414829254,-0.08654823899269104,0.0,0.056597446084066146,1.3338378920403542,3.9872278214941774,0.301576863013649,3.9872278214941774,0.0,0.0,4.612665545604251,0.301576863013649,0.0,0.02814265340566635,0.0,1.3452899972847847,-0.006368856877088547,-0.2020520716905594,0.0,0.028142627174097164,1.3452899972847847,3.9968344011591315,0.29543354674608957,3.9968344011591315,0.49055648829825726,0.39422991509559707,4.1965999402123195,0.29543354674608957,0.0,0.060780092868816,0.0,1.3082823022096395,-0.0896415263414383,-0.25135335326194763,0.0,0.06078010412930132,1.3082823022096395,3.9852781534885997,0.31180726907761486,3.9852781534885997,0.0,0.0,4.234710801180963,0.31180726907761486,FMoEN3,0.4024,ok,/workspace/jy1559/FMoE/experiments/run/artifacts/results/fmoe_n3/diag/core_ablation_v2/M22/lastfm0.03/FMoEN3/test_diag.json.gz,0.4424,0.3792,1,4,/workspace/jy1559/FMoE/experiments/run/artifacts/results/fmoe_n3/diag/core_ablation_v2/M22/lastfm0.03/FMoEN3/trial_summary.csv
/workspace/jy1559/FMoE/experiments/run/artifacts/results/fmoe_n3/diag/core_ablation_v2/R30/KuaiRecLargeStrictPosV2_0.2/FMoEN3/best_valid_diag.json.gz,,R30,KuaiRecLargeStrictPosV2_0.2,True,/workspace/jy1559/FMoE/experiments/run/artifacts/results/fmoe_n3/diag/core_ablation_v2/R30/KuaiRecLargeStrictPosV2_0.2/FMoEN3/early_valid_diag.json.gz,/workspace/jy1559/FMoE/experiments/run/artifacts/results/fmoe_n3/diag/core_ablation_v2/R30/KuaiRecLargeStrictPosV2_0.2/FMoEN3/epoch_trace.csv.gz,28,0.10004209974188026,0.3146633631022218,0.00020000000000000226,0.0005999999999999998,0.08743863329974556,0.291674143396782,9.99999999999994e-05,-9.99999999999994e-05,0.02205175277559226,0.046868745427691955,0.00020000000000000226,0.00040000000000000105,0.11465968225047275,0.34679374807330415,-9.99999999999994e-05,-0.0002999999999999982,0.0005000000000000004,0.00030000000000000165,0.10103823024647907,0.6532062519266958,0.10139596302584418,0.3146633631022218,0.0005000000000000004,0.001899999999999999,0.08764683147680374,0.291674143396782,0.00010000000000000286,-0.00020000000000000573,0.02218633391766854,0.046868745427691955,0.00019999999999999185,0.00019999999999999185,0.11524401746564154,0.34679374807330415,0.00010000000000000286,0.0006000000000000033,0.0003999999999999976,0.0010000000000000009,0.10114520500043707,0.6532062519266958,0.0,0.13754195124411,0.0,1.37144908788925,0.31504297256469727,0.0682554841041565,,,,,,3.9257337578571576,0.0,0.0,2.718348497409156,0.5242694659544218,0.0,0.0920107513666153,0.0,1.3750949946868487,0.6858299374580383,-0.1503906399011612,,,,,,3.9664202649147846,0.4997816299143195,0.3995190734029356,2.5391868918437845,0.5972435021463967,0.0,0.06850431787916209,0.0,1.381873074023079,0.46840453147888184,-0.2205158919095993,,,,,,3.981315561411186,0.0,0.0,2.230782953743869,0.597191740168675,FMoEN3,0.0784,ok,/workspace/jy1559/FMoE/experiments/run/artifacts/results/fmoe_n3/diag/core_ablation_v2/R30/KuaiRecLargeStrictPosV2_0.2/FMoEN3/test_diag.json.gz,0.186,0.1591,3,4,/workspace/jy1559/FMoE/experiments/run/artifacts/results/fmoe_n3/diag/core_ablation_v2/R30/KuaiRecLargeStrictPosV2_0.2/FMoEN3/trial_summary.csv
/workspace/jy1559/FMoE/experiments/run/artifacts/results/fmoe_n3/diag/core_ablation_v2/R30/lastfm0.03/FMoEN3/best_valid_diag.json.gz,,R30,lastfm0.03,True,/workspace/jy1559/FMoE/experiments/run/artifacts/results/fmoe_n3/diag/core_ablation_v2/R30/lastfm0.03/FMoEN3/early_valid_diag.json.gz,/workspace/jy1559/FMoE/experiments/run/artifacts/results/fmoe_n3/diag/core_ablation_v2/R30/lastfm0.03/FMoEN3/epoch_trace.csv.gz,71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,1.3862943755270778,0.18916457891464233,0.0746578648686409,0.0,0.0,1.3862943755270778,4.0,1.0,4.0,0.0,0.0,4.620280783364443,1.0,0.0,0.06850772351026535,0.0,1.383607861788292,-0.007727432996034622,-0.19991916418075562,0.0,0.06850775296932769,1.383607861788292,3.9813146166257196,0.9987046679058376,3.9813146166257196,0.0024919813487594973,0.0021778243884270094,4.317393436791714,0.9987046679058376,0.0,0.02301942282683577,0.0,1.3858671101933577,-0.03103443793952465,-0.09525582939386368,0.0,0.02301941323777315,1.3858671101933577,3.997881105018507,0.9411122101807667,3.997881105018507,0.0,0.0,4.428503558747125,0.9411122101807667,FMoEN3,0.4027,ok,/workspace/jy1559/FMoE/experiments/run/artifacts/results/fmoe_n3/diag/core_ablation_v2/R30/lastfm0.03/FMoEN3/test_diag.json.gz,0.4408,0.3784,4,4,/workspace/jy1559/FMoE/experiments/run/artifacts/results/fmoe_n3/diag/core_ablation_v2/R30/lastfm0.03/FMoEN3/trial_summary.csv
/workspace/jy1559/FMoE/experiments/run/artifacts/results/fmoe_n3/diag/core_ablation_v2/R31/KuaiRecLargeStrictPosV2_0.2/FMoEN3/best_valid_diag.json.gz,,R31,KuaiRecLargeStrictPosV2_0.2,True,/workspace/jy1559/FMoE/experiments/run/artifacts/results/fmoe_n3/diag/core_ablation_v2/R31/KuaiRecLargeStrictPosV2_0.2/FMoEN3/early_valid_diag.json.gz,/workspace/jy1559/FMoE/experiments/run/artifacts/results/fmoe_n3/diag/core_ablation_v2/R31/KuaiRecLargeStrictPosV2_0.2/FMoEN3/epoch_trace.csv.gz,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18222661316394806,0.0,0.9356956890009895,0.26698678731918335,0.20065659284591675,,,,,,3.871442176139236,0.0,0.0,2.854386172192263,0.471782820544674,0.0,0.16306066513061523,0.0,1.201922885356062,0.4103912115097046,0.09091556817293167,,,,,,3.8963994244541493,0.43341300532823007,0.26605299055790244,2.0987582498697988,0.4719622620674424,0.0,0.09669720212800516,0.0,1.129681110967867,0.28451913595199585,0.06734003871679306,,,,,,3.9629452734626156,0.0,0.0,2.352557248472193,0.3963621682057228,FMoEN3,0.0783,ok,/workspace/jy1559/FMoE/experiments/run/artifacts/results/fmoe_n3/diag/core_ablation_v2/R31/KuaiRecLargeStrictPosV2_0.2/FMoEN3/test_diag.json.gz,0.1858,0.1599,2,4,/workspace/jy1559/FMoE/experiments/run/artifacts/results/fmoe_n3/diag/core_ablation_v2/R31/KuaiRecLargeStrictPosV2_0.2/FMoEN3/trial_summary.csv
/workspace/jy1559/FMoE/experiments/run/artifacts/results/fmoe_n3/diag/core_ablation_v2/R31/lastfm0.03/FMoEN3/best_valid_diag.json.gz,,R31,lastfm0.03,True,/workspace/jy1559/FMoE/experiments/run/artifacts/results/fmoe_n3/diag/core_ablation_v2/R31/lastfm0.03/FMoEN3/early_valid_diag.json.gz,/workspace/jy1559/FMoE/experiments/run/artifacts/results/fmoe_n3/diag/core_ablation_v2/R31/lastfm0.03/FMoEN3/epoch_trace.csv.gz,78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.08528150618076324,0.0,1.3121130545668835,0.2793807089328766,0.0285650547593832,0.0,0.08528151874744104,1.3121130545668835,3.971118220965729,0.4142671318992286,3.971118220965729,0.0,0.0,4.775471700324145,0.4142671318992286,0.0,0.029262285561101768,0.0,1.341088023194144,0.08083914965391159,-0.13983063399791718,0.0,0.02926227843763474,1.341088023194144,3.9965782850690643,0.31413162023399316,3.9965782850690643,0.4607726361747883,0.37831576439876363,4.2346618330913355,0.31413162023399316,0.0,0.008562359537920925,0.0,1.346960701638312,0.17982199788093567,-0.10157409310340881,0.0,0.008562367798863029,1.346960701638312,3.9997072434130363,0.3258204071871909,3.9997072434130363,0.0,0.0,4.298764978168122,0.3258204071871909,FMoEN3,0.4026,ok,/workspace/jy1559/FMoE/experiments/run/artifacts/results/fmoe_n3/diag/core_ablation_v2/R31/lastfm0.03/FMoEN3/test_diag.json.gz,0.4446,0.3801,4,4,/workspace/jy1559/FMoE/experiments/run/artifacts/results/fmoe_n3/diag/core_ablation_v2/R31/lastfm0.03/FMoEN3/trial_summary.csv
/workspace/jy1559/FMoE/experiments/run/artifacts/results/fmoe_n3/diag/core_ablation_v2/R32/KuaiRecLargeStrictPosV2_0.2/FMoEN3/best_valid_diag.json.gz,,R32,KuaiRecLargeStrictPosV2_0.2,True,/workspace/jy1559/FMoE/experiments/run/artifacts/results/fmoe_n3/diag/core_ablation_v2/R32/KuaiRecLargeStrictPosV2_0.2/FMoEN3/early_valid_diag.json.gz,/workspace/jy1559/FMoE/experiments/run/artifacts/results/fmoe_n3/diag/core_ablation_v2/R32/KuaiRecLargeStrictPosV2_0.2/FMoEN3/epoch_trace.csv.gz,11,0.12179018224817222,0.6620644517141266,-9.999999999999593e-05,-9.999999999999593e-05,0.04555859225824855,0.26833294224283505,-9.999999999999593e-05,-0.00030000000000000165,0.048488320197293676,0.22000795984190744,0.0,-9.999999999999593e-05,0.046804330522082806,0.19240617278838323,0.0,0.0,-0.0005000000000000004,-0.0006999999999999992,0.06246060338362298,0.913141100850737,0.12072503577327794,0.6620644517141266,0.00010000000000000286,-9.999999999999593e-05,0.045176703889279975,0.26833294224283505,0.0,-0.00030000000000000165,0.048756332215274624,0.22000795984190744,-9.999999999999593e-05,-9.999999999999593e-05,0.047212675012998,0.19240617278838323,0.0,0.0,-0.0003999999999999976,-0.0006999999999999992,0.06288850239945522,0.913141100850737,0.0,0.09953013807535172,0.0,1.3758323838245545,0.09565501660108566,0.03269669786095619,,,,,,3.9607639877063736,0.0,0.0,3.726228426111492,0.7473980979198587,0.0,0.1435202956199646,0.0,1.3716524288876697,0.1884647160768509,0.036669280380010605,,,,,,3.919270193956641,0.2505300437534244,0.2625053367689799,3.79380789020885,0.7546585779949481,0.0,0.14188475906848907,0.0,1.3747865964191925,0.09689461439847946,-0.036809589713811874,,,,,,3.921063696073214,0.0,0.0,3.5962037413968146,0.8645734122876033,FMoEN3,0.0611,ok,/workspace/jy1559/FMoE/experiments/run/artifacts/results/fmoe_n3/diag/core_ablation_v2/R32/KuaiRecLargeStrictPosV2_0.2/FMoEN3/test_diag.json.gz,0.1429,0.1243,3,3,/workspace/jy1559/FMoE/experiments/run/artifacts/results/fmoe_n3/diag/core_ablation_v2/R32/KuaiRecLargeStrictPosV2_0.2/FMoEN3/trial_summary.csv
/workspace/jy1559/FMoE/experiments/run/artifacts/results/fmoe_n3/diag/core_ablation_v2/R32/lastfm0.03/FMoEN3/best_valid_diag.json.gz,,R32,lastfm0.03,True,/workspace/jy1559/FMoE/experiments/run/artifacts/results/fmoe_n3/diag/core_ablation_v2/R32/lastfm0.03/FMoEN3/early_valid_diag.json.gz,/workspace/jy1559/FMoE/experiments/run/artifacts/results/fmoe_n3/diag/core_ablation_v2/R32/lastfm0.03/FMoEN3/epoch_trace.csv.gz,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.019745655357837677,0.0,1.3860997254128078,0.1261209100484848,-0.08046475797891617,0.0,0.019745647376109256,1.3860997254128078,3.9984408736112615,1.0,3.9984408736112615,0.0,0.0,4.533096712823312,1.0,0.0,0.039207386327230115,0.0,1.3807863073433555,-0.08877250552177429,-0.20610029995441437,0.0,0.03920738626327489,1.3807863073433555,3.993861097694198,0.7913736317488613,3.993861097694198,0.09723199004833549,0.12580508521654526,4.232481792880475,0.7913736317488613,0.0,0.04575032740831375,0.0,1.3847903662746814,-0.09469794481992722,-0.2074727565050125,0.0,0.04575030299901084,1.3847903662746814,3.9916451804544426,0.6016319372733169,3.9916451804544426,0.0,0.0,4.200138691925747,0.6016319372733169,FMoEN3,0.4029,ok,/workspace/jy1559/FMoE/experiments/run/artifacts/results/fmoe_n3/diag/core_ablation_v2/R32/lastfm0.03/FMoEN3/test_diag.json.gz,0.4415,0.3791,1,3,/workspace/jy1559/FMoE/experiments/run/artifacts/results/fmoe_n3/diag/core_ablation_v2/R32/lastfm0.03/FMoEN3/trial_summary.csv
/workspace/jy1559/FMoE/experiments/run/artifacts/results/fmoe_n3/diag/core_ablation_v2/R33/KuaiRecLargeStrictPosV2_0.2/FMoEN3/best_valid_diag.json.gz,,R33,KuaiRecLargeStrictPosV2_0.2,True,/workspace/jy1559/FMoE/experiments/run/artifacts/results/fmoe_n3/diag/core_ablation_v2/R33/KuaiRecLargeStrictPosV2_0.2/FMoEN3/early_valid_diag.json.gz,/workspace/jy1559/FMoE/experiments/run/artifacts/results/fmoe_n3/diag/core_ablation_v2/R33/KuaiRecLargeStrictPosV2_0.2/FMoEN3/epoch_trace.csv.gz,19,0.0030102465710565435,0.015740242292066383,-0.00010000000000000286,-0.0007000000000000062,0.0010674470072374782,0.004959947731905158,0.0021999999999999936,-0.0017000000000000001,0.0018208713496303125,0.0071719095798767896,0.004799999999999999,0.0032999999999999974,0.0012744949181240685,0.006056151393432445,0.0001999999999999988,-0.0020000000000000018,0.009799999999999996,-0.0019000000000000059,0.004978351990650641,0.022431340612217677,0.038904302455588215,0.18561155051278866,0.0012000000000000066,0.003500000000000003,0.007965593238275344,0.04621999530691403,0.00010000000000000286,0.00040000000000001146,0.021335136950690392,0.09681330259822124,0.0012000000000000066,0.001700000000000007,0.00417316567053617,0.010847009998113543,0.0006000000000000033,0.000800000000000009,0.0034000000000000002,0.0039000000000000007,0.029343290037314618,0.14779539985552656,4.997868816254417,0.26980090141296387,0.0,0.9827950363983757,0.5875252485275269,0.3185962438583374,,,,,,3.7285867378075204,0.0,0.0,1.9406893487784136,0.408484823388132,7.812647630333315,0.18482109904289246,0.0,0.6027855266851327,0.3968420624732971,0.07978113740682602,,,,,,3.867878280403617,0.11030468582500218,0.07726718502389368,3.72865135796833,0.34631523734592184,7.435741497349824,0.3253679483690323,0.0,0.7506474687085365,0.35214221477508545,0.0483146607875824,,,,,,3.617079588093306,0.0,0.0,3.8351192085069354,0.43164313222079587,FMoEN3,0.0801,ok,/workspace/jy1559/FMoE/experiments/run/artifacts/results/fmoe_n3/diag/core_ablation_v2/R33/KuaiRecLargeStrictPosV2_0.2/FMoEN3/test_diag.json.gz,0.1874,0.1606,2,4,/workspace/jy1559/FMoE/experiments/run/artifacts/results/fmoe_n3/diag/core_ablation_v2/R33/KuaiRecLargeStrictPosV2_0.2/FMoEN3/trial_summary.csv
/workspace/jy1559/FMoE/experiments/run/artifacts/results/fmoe_n3/diag/core_ablation_v2/R33/lastfm0.03/FMoEN3/best_valid_diag.json.gz,,R33,lastfm0.03,True,/workspace/jy1559/FMoE/experiments/run/artifacts/results/fmoe_n3/diag/core_ablation_v2/R33/lastfm0.03/FMoEN3/early_valid_diag.json.gz,/workspace/jy1559/FMoE/experiments/run/artifacts/results/fmoe_n3/diag/core_ablation_v2/R33/lastfm0.03/FMoEN3/epoch_trace.csv.gz,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.309889978688921,0.2898736894130707,0.0,1.1539671364113775,0.39065229892730713,0.08006495237350464,0.0,0.28987369606255275,1.1539671364113775,3.6899460327322613,0.5046958052979988,3.6899460327322613,0.0,0.0,4.513708838681588,0.5046958052979988,11.827233913572428,0.09103772044181824,0.0,1.2585654781244564,0.05876912176609039,-0.03769814595580101,0.0,0.09103772858535242,1.2585654781244564,3.967120872552001,0.3539336427637133,3.967120872552001,0.43617804048148495,0.35124775411797843,4.638573118562929,0.3539336427637133,9.955249363584095,0.11967819929122925,0.0,1.1896559010161336,0.18424616754055023,-0.05186443403363228,0.0,0.11967818357301506,1.1896559010161336,3.94351748439872,0.3549662851324862,3.94351748439872,0.0,0.0,4.23594457635116,0.3549662851324862,FMoEN3,0.4023,ok,/workspace/jy1559/FMoE/experiments/run/artifacts/results/fmoe_n3/diag/core_ablation_v2/R33/lastfm0.03/FMoEN3/test_diag.json.gz,0.4417,0.3784,1,4,/workspace/jy1559/FMoE/experiments/run/artifacts/results/fmoe_n3/diag/core_ablation_v2/R33/lastfm0.03/FMoEN3/trial_summary.csv
