file,phase,run_id,best_valid_mrr20,best_valid_hr10,best_valid_test_mrr20,best_valid_test_hr10,n_trials
experiments/run/artifacts/results/fmoe_n3/normal/phase4_residual_topk_v2/K/KuaiRecLargeStrictPosV2_0.2/FMoEN3/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_k_4e_dense_c2_20260316_204015_077868_pid11966.json,P4,k_4e_dense_c2_20260316_204015_077868_pid11966,0.0804,0.1142,0.1619,0.1885,7
experiments/run/artifacts/results/fmoe_n3/normal/phase4_residual_topk_v2/K/KuaiRecLargeStrictPosV2_0.2/FMoEN3/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_k_4e_top1_c4_20260316_214511_870682_pid12240.json,P4,k_4e_top1_c4_20260316_214511_870682_pid12240,0.0804,0.114,0.1618,0.1895,7
experiments/run/artifacts/results/fmoe_n3/normal/phase4_residual_topk_v2/K/KuaiRecLargeStrictPosV2_0.2/FMoEN3/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_k_4e_top2_c2_20260316_214912_743250_pid12304.json,P4,k_4e_top2_c2_20260316_214912_743250_pid12304,0.0804,0.1144,0.1622,0.1897,7
experiments/run/artifacts/results/fmoe_n3/normal/phase4_residual_topk_v2/K/KuaiRecLargeStrictPosV2_0.2/FMoEN3/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_k_4e_dense_c3_20260316_215453_908728_pid12337.json,P4,k_4e_dense_c3_20260316_215453_908728_pid12337,0.0804,0.1146,0.161,0.1884,7
experiments/run/artifacts/results/fmoe_n3/normal/phase4_residual_topk_v2/K/KuaiRecLargeStrictPosV2_0.2/FMoEN3/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_k_4e_top2_c1_20260316_220215_215739_pid12366.json,P4,k_4e_top2_c1_20260316_220215_215739_pid12366,0.0804,0.1141,0.1601,0.1863,7
experiments/run/artifacts/results/fmoe_n3/normal/phase4_residual_topk_v2/K/KuaiRecLargeStrictPosV2_0.2/FMoEN3/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_k_group_top1_c4_20260317_011734_062993_pid17745.json,P4,k_group_top1_c4_20260317_011734_062993_pid17745,0.0804,0.1148,0.1617,0.1888,7
experiments/run/artifacts/results/fmoe_n3/normal/phase6_candidate_reinfor_v2/P6/KuaiRecLargeStrictPosV2_0.2/FMoEN3/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_p6_base_b5_20260318_015913_095313_pid307006.json,P6,p6_base_b5_20260318_015913_095313_pid307006,0.0804,0.1118,0.162,0.1883,5
experiments/run/artifacts/results/fmoe_n3/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_a03_20260314_044901_623386_pid247326.json,P1,a03_20260314_044901_623386_pid247326,0.0803,0.1133,0.1615,0.1875,10
experiments/run/artifacts/results/fmoe_n3/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_a01_20260314_044901_324958_pid247324.json,P1,a01_20260314_044901_324958_pid247324,0.0803,0.1126,0.1619,0.189,10
experiments/run/artifacts/results/fmoe_n3/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_a03_20260314_053205_809195_pid257550.json,P1,a03_20260314_053205_809195_pid257550,0.0803,0.1133,0.1615,0.1875,20
experiments/run/artifacts/results/fmoe_n3/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_a01_20260314_053205_658250_pid257548.json,P1,a01_20260314_053205_658250_pid257548,0.0803,0.1126,0.1619,0.189,20
experiments/run/artifacts/results/fmoe_n3/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_l02_20260314_095129_634600_pid265002.json,P1,l02_20260314_095129_634600_pid265002,0.0803,0.1131,0.1616,0.1888,20
experiments/run/artifacts/results/fmoe_n3/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_pa_n50_20260314_192017_951335_pid387925.json,P2,pa_n50_20260314_192017_951335_pid387925,0.0803,0.111,0.1612,0.1867,10
experiments/run/artifacts/results/fmoe_n3/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_r_shared_moe_fixed03_c3_20260316_181330_230955_pid11091.json,P1,r_shared_moe_fixed03_c3_20260316_181330_230955_pid11091,0.0803,0.113,0.1613,0.1886,7
experiments/run/artifacts/results/fmoe_n3/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_r_shared_moe_fixed05_c3_20260316_185036_479458_pid11311.json,P1,r_shared_moe_fixed05_c3_20260316_185036_479458_pid11311,0.0803,0.1133,0.1614,0.1888,7
experiments/run/artifacts/results/fmoe_n3/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_r_shared_moe_warmup_c3_20260316_210504_561599_pid12037.json,P1,r_shared_moe_warmup_c3_20260316_210504_561599_pid12037,0.0803,0.1132,0.1604,0.1885,7
experiments/run/artifacts/results/fmoe_n3/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_k_4e_top1_c2_20260316_211511_498973_pid12126.json,P1,k_4e_top1_c2_20260316_211511_498973_pid12126,0.0803,0.1138,0.1608,0.1886,7
experiments/run/artifacts/results/fmoe_n3/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_k_4e_top1_c1_20260316_212328_105627_pid12157.json,P1,k_4e_top1_c1_20260316_212328_105627_pid12157,0.0803,0.1146,0.162,0.1897,7
experiments/run/artifacts/results/fmoe_n3/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_k_4e_top1_c3_20260316_222925_452831_pid12463.json,P1,k_4e_top1_c3_20260316_222925_452831_pid12463,0.0803,0.1139,0.1617,0.1892,7
experiments/run/artifacts/results/fmoe_n3/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_p6_cand_c_s2_20260317_195243_809834_pid289704.json,P6,p6_cand_c_s2_20260317_195243_809834_pid289704,0.0803,0.1066,0.1587,0.1827,15
experiments/run/artifacts/results/fmoe_n3/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_p6_spec_b_m4_20260317_232918_327533_pid290362.json,P6,p6_spec_b_m4_20260317_232918_327533_pid290362,0.0803,0.1134,0.1607,0.1884,5
experiments/run/artifacts/results/fmoe_n3/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_p6_spec_b_m3_20260317_234455_352619_pid290415.json,P6,p6_spec_b_m3_20260317_234455_352619_pid290415,0.0803,0.1131,0.1617,0.1888,5
experiments/run/artifacts/results/fmoe_n3/normal/phase1_upgrade_v1/A03/KuaiRecLargeStrictPosV2_0.2/FMoEN3/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_a03_20260314_044901_623386_pid247326.json,P1,a03_20260314_044901_623386_pid247326,0.0803,0.1133,0.1615,0.1875,10
experiments/run/artifacts/results/fmoe_n3/normal/phase1_upgrade_v1/A03/KuaiRecLargeStrictPosV2_0.2/FMoEN3/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_a03_20260314_053205_809195_pid257550.json,P1,a03_20260314_053205_809195_pid257550,0.0803,0.1133,0.1615,0.1875,20
experiments/run/artifacts/results/fmoe_n3/normal/phase1_upgrade_v1/A01/KuaiRecLargeStrictPosV2_0.2/FMoEN3/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_a01_20260314_044901_324958_pid247324.json,P1,a01_20260314_044901_324958_pid247324,0.0803,0.1126,0.1619,0.189,10
experiments/run/artifacts/results/fmoe_n3/normal/phase1_upgrade_v1/A01/KuaiRecLargeStrictPosV2_0.2/FMoEN3/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_a01_20260314_053205_658250_pid257548.json,P1,a01_20260314_053205_658250_pid257548,0.0803,0.1126,0.1619,0.189,20
experiments/run/artifacts/results/fmoe_n3/normal/phase1_upgrade_v1/L02/KuaiRecLargeStrictPosV2_0.2/FMoEN3/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_l02_20260314_095129_634600_pid265002.json,P1,l02_20260314_095129_634600_pid265002,0.0803,0.1131,0.1616,0.1888,20
experiments/run/artifacts/results/fmoe_n3/normal/phase2_router_v1/PA/KuaiRecLargeStrictPosV2_0.2/FMoEN3/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_pa_n50_20260314_192017_951335_pid387925.json,P2,pa_n50_20260314_192017_951335_pid387925,0.0803,0.111,0.1612,0.1867,10
experiments/run/artifacts/results/fmoe_n3/normal/phase4_residual_topk_v2/R/KuaiRecLargeStrictPosV2_0.2/FMoEN3/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_r_shared_moe_fixed03_c3_20260316_181330_230955_pid11091.json,P4,r_shared_moe_fixed03_c3_20260316_181330_230955_pid11091,0.0803,0.113,0.1613,0.1886,7
experiments/run/artifacts/results/fmoe_n3/normal/phase4_residual_topk_v2/R/KuaiRecLargeStrictPosV2_0.2/FMoEN3/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_r_shared_moe_fixed05_c3_20260316_185036_479458_pid11311.json,P4,r_shared_moe_fixed05_c3_20260316_185036_479458_pid11311,0.0803,0.1133,0.1614,0.1888,7
experiments/run/artifacts/results/fmoe_n3/normal/phase4_residual_topk_v2/R/KuaiRecLargeStrictPosV2_0.2/FMoEN3/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_r_shared_moe_warmup_c3_20260316_210504_561599_pid12037.json,P4,r_shared_moe_warmup_c3_20260316_210504_561599_pid12037,0.0803,0.1132,0.1604,0.1885,7
experiments/run/artifacts/results/fmoe_n3/normal/phase4_residual_topk_v2/K/KuaiRecLargeStrictPosV2_0.2/FMoEN3/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_k_4e_top1_c2_20260316_211511_498973_pid12126.json,P4,k_4e_top1_c2_20260316_211511_498973_pid12126,0.0803,0.1138,0.1608,0.1886,7
experiments/run/artifacts/results/fmoe_n3/normal/phase4_residual_topk_v2/K/KuaiRecLargeStrictPosV2_0.2/FMoEN3/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_k_4e_top1_c1_20260316_212328_105627_pid12157.json,P4,k_4e_top1_c1_20260316_212328_105627_pid12157,0.0803,0.1146,0.162,0.1897,7
experiments/run/artifacts/results/fmoe_n3/normal/phase4_residual_topk_v2/K/KuaiRecLargeStrictPosV2_0.2/FMoEN3/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_k_4e_top1_c3_20260316_222925_452831_pid12463.json,P4,k_4e_top1_c3_20260316_222925_452831_pid12463,0.0803,0.1139,0.1617,0.1892,7
experiments/run/artifacts/results/fmoe_n3/normal/phase6_candidate_reinfor_v2/P6/KuaiRecLargeStrictPosV2_0.2/FMoEN3/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_p6_cand_c_s2_20260317_195243_809834_pid289704.json,P6,p6_cand_c_s2_20260317_195243_809834_pid289704,0.0803,0.1066,0.1587,0.1827,15
experiments/run/artifacts/results/fmoe_n3/normal/phase6_candidate_reinfor_v2/P6/KuaiRecLargeStrictPosV2_0.2/FMoEN3/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_p6_spec_b_m4_20260317_232918_327533_pid290362.json,P6,p6_spec_b_m4_20260317_232918_327533_pid290362,0.0803,0.1134,0.1607,0.1884,5
experiments/run/artifacts/results/fmoe_n3/normal/phase6_candidate_reinfor_v2/P6/KuaiRecLargeStrictPosV2_0.2/FMoEN3/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_p6_spec_b_m3_20260317_234455_352619_pid290415.json,P6,p6_spec_b_m3_20260317_234455_352619_pid290415,0.0803,0.1131,0.1617,0.1888,5
experiments/run/artifacts/results/fmoe_n3/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_a02_20260314_044901_353178_pid247325.json,P1,a02_20260314_044901_353178_pid247325,0.0802,0.113,0.1607,0.1877,8
experiments/run/artifacts/results/fmoe_n3/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_a02_20260314_053205_818331_pid257549.json,P1,a02_20260314_053205_818331_pid257549,0.0802,0.113,0.1607,0.1877,20
experiments/run/artifacts/results/fmoe_n3/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_n50a_20260314_082954_035672_pid264816.json,P1,n50a_20260314_082954_035672_pid264816,0.0802,0.1139,0.1607,0.1885,10
experiments/run/artifacts/results/fmoe_n3/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_l03_20260314_093816_593584_pid264974.json,P1,l03_20260314_093816_593584_pid264974,0.0802,0.1128,0.1617,0.189,20
experiments/run/artifacts/results/fmoe_n3/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_l05_20260314_102935_364707_pid265096.json,P1,l05_20260314_102935_364707_pid265096,0.0802,0.1127,0.16,0.1877,20
experiments/run/artifacts/results/fmoe_n3/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_f02_20260314_122253_220656_pid271622.json,P1,f02_20260314_122253_220656_pid271622,0.0802,0.1139,0.1605,0.1894,20
experiments/run/artifacts/results/fmoe_n3/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_pa04_20260314_180138_574368_pid385344.json,P2,pa04_20260314_180138_574368_pid385344,0.0802,0.1131,0.161,0.1889,20
experiments/run/artifacts/results/fmoe_n3/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_pa_x64_20260314_192013_141977_pid387912.json,P2,pa_x64_20260314_192013_141977_pid387912,0.0802,0.1115,0.16,0.1861,20
experiments/run/artifacts/results/fmoe_n3/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_pd01_20260315_040437_466091_pid398883.json,P2,pd01_20260315_040437_466091_pid398883,0.0802,0.113,0.1615,0.1888,15
experiments/run/artifacts/results/fmoe_n3/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_p6_cand_c_s3_20260317_203219_288991_pid289792.json,P6,p6_cand_c_s3_20260317_203219_288991_pid289792,0.0802,0.1074,0.1587,0.183,15
experiments/run/artifacts/results/fmoe_n3/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_p6_rxi_x1_sta_gro_20260317_214608_947938_pid289957.json,P6,p6_rxi_x1_sta_gro_20260317_214608_947938_pid289957,0.0802,0.1128,0.1618,0.1882,5
experiments/run/artifacts/results/fmoe_n3/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_p6_rxi_x2_sta_gat_20260317_222559_324538_pid290119.json,P6,p6_rxi_x2_sta_gat_20260317_222559_324538_pid290119,0.0802,0.1043,0.1579,0.1805,5
experiments/run/artifacts/results/fmoe_n3/normal/phase1_upgrade_v1/A02/KuaiRecLargeStrictPosV2_0.2/FMoEN3/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_a02_20260314_044901_353178_pid247325.json,P1,a02_20260314_044901_353178_pid247325,0.0802,0.113,0.1607,0.1877,8
experiments/run/artifacts/results/fmoe_n3/normal/phase1_upgrade_v1/A02/KuaiRecLargeStrictPosV2_0.2/FMoEN3/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_a02_20260314_053205_818331_pid257549.json,P1,a02_20260314_053205_818331_pid257549,0.0802,0.113,0.1607,0.1877,20
experiments/run/artifacts/results/fmoe_n3/normal/phase1_upgrade_v1/N50A/KuaiRecLargeStrictPosV2_0.2/FMoEN3/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_n50a_20260314_082954_035672_pid264816.json,P1,n50a_20260314_082954_035672_pid264816,0.0802,0.1139,0.1607,0.1885,10
experiments/run/artifacts/results/fmoe_n3/normal/phase1_upgrade_v1/L03/KuaiRecLargeStrictPosV2_0.2/FMoEN3/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_l03_20260314_093816_593584_pid264974.json,P1,l03_20260314_093816_593584_pid264974,0.0802,0.1128,0.1617,0.189,20
experiments/run/artifacts/results/fmoe_n3/normal/phase1_upgrade_v1/L05/KuaiRecLargeStrictPosV2_0.2/FMoEN3/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_l05_20260314_102935_364707_pid265096.json,P1,l05_20260314_102935_364707_pid265096,0.0802,0.1127,0.16,0.1877,20
experiments/run/artifacts/results/fmoe_n3/normal/phase1_upgrade_v1/F02/KuaiRecLargeStrictPosV2_0.2/FMoEN3/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_f02_20260314_122253_220656_pid271622.json,P1,f02_20260314_122253_220656_pid271622,0.0802,0.1139,0.1605,0.1894,20
experiments/run/artifacts/results/fmoe_n3/normal/phase2_router_v1/PA04/KuaiRecLargeStrictPosV2_0.2/FMoEN3/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_pa04_20260314_180138_574368_pid385344.json,P2,pa04_20260314_180138_574368_pid385344,0.0802,0.1131,0.161,0.1889,20
experiments/run/artifacts/results/fmoe_n3/normal/phase2_router_v1/PA/KuaiRecLargeStrictPosV2_0.2/FMoEN3/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_pa_x64_20260314_192013_141977_pid387912.json,P2,pa_x64_20260314_192013_141977_pid387912,0.0802,0.1115,0.16,0.1861,20
experiments/run/artifacts/results/fmoe_n3/normal/phase2_router_v1/PD01/KuaiRecLargeStrictPosV2_0.2/FMoEN3/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_pd01_20260315_040437_466091_pid398883.json,P2,pd01_20260315_040437_466091_pid398883,0.0802,0.113,0.1615,0.1888,15
experiments/run/artifacts/results/fmoe_n3/normal/phase6_candidate_reinfor_v2/P6/KuaiRecLargeStrictPosV2_0.2/FMoEN3/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_p6_cand_c_s3_20260317_203219_288991_pid289792.json,P6,p6_cand_c_s3_20260317_203219_288991_pid289792,0.0802,0.1074,0.1587,0.183,15
experiments/run/artifacts/results/fmoe_n3/normal/phase6_candidate_reinfor_v2/P6/KuaiRecLargeStrictPosV2_0.2/FMoEN3/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_p6_rxi_x1_sta_gro_20260317_214608_947938_pid289957.json,P6,p6_rxi_x1_sta_gro_20260317_214608_947938_pid289957,0.0802,0.1128,0.1618,0.1882,5
experiments/run/artifacts/results/fmoe_n3/normal/phase6_candidate_reinfor_v2/P6/KuaiRecLargeStrictPosV2_0.2/FMoEN3/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_p6_rxi_x2_sta_gat_20260317_222559_324538_pid290119.json,P6,p6_rxi_x2_sta_gat_20260317_222559_324538_pid290119,0.0802,0.1043,0.1579,0.1805,5
experiments/run/artifacts/results/fmoe_n3/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_r33_20260313_181343_995460_pid232758.json,P1,r33_20260313_181343_995460_pid232758,0.0801,0.1134,0.1606,0.1874,4
experiments/run/artifacts/results/fmoe_n3/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_c70_20260313_195248_130558_pid233112.json,P1,c70_20260313_195248_130558_pid233112,0.0801,0.1129,0.1614,0.1873,4
experiments/run/artifacts/results/fmoe_n3/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_a04_20260314_044901_330341_pid247327.json,P1,a04_20260314_044901_330341_pid247327,0.0801,0.1132,0.1609,0.1888,12
experiments/run/artifacts/results/fmoe_n3/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_a04_20260314_053205_771659_pid257551.json,P1,a04_20260314_053205_771659_pid257551,0.0801,0.1132,0.1609,0.1888,20
experiments/run/artifacts/results/fmoe_n3/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_pd11_20260315_060824_425013_pid399290.json,P2,pd11_20260315_060824_425013_pid399290,0.0801,0.1152,0.1608,0.188,15
experiments/run/artifacts/results/fmoe_n3/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_pd12_20260315_064801_843069_pid399497.json,P2,pd12_20260315_064801_843069_pid399497,0.0801,0.114,0.1607,0.1889,15
experiments/run/artifacts/results/fmoe_n3/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_r_shared_moe_fixed03_c4_20260316_180258_426844_pid11058.json,P1,r_shared_moe_fixed03_c4_20260316_180258_426844_pid11058,0.0801,0.1123,0.1605,0.1887,7
experiments/run/artifacts/results/fmoe_n3/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_p6_rxi_x2_sta_gro_20260317_221410_557534_pid290042.json,P6,p6_rxi_x2_sta_gro_20260317_221410_557534_pid290042,0.0801,0.1055,0.1584,0.1808,5
experiments/run/artifacts/results/fmoe_n3/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_p6_rxi_x2_fac_gat_20260317_224557_758408_pid290177.json,P6,p6_rxi_x2_fac_gat_20260317_224557_758408_pid290177,0.0801,0.1044,0.1581,0.1815,5
experiments/run/artifacts/results/fmoe_n3/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_p6_feat_w5_mem_exp_20260318_010727_619349_pid292566.json,P6,p6_feat_w5_mem_exp_20260318_010727_619349_pid292566,0.0801,0.1137,0.1608,0.188,4
experiments/run/artifacts/results/fmoe_n3/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_p6_feat_w10_mem_exp_20260318_041800_188691_pid376196.json,P6,p6_feat_w10_mem_exp_20260318_041800_188691_pid376196,0.0801,0.1138,0.1613,0.1886,5
experiments/run/artifacts/results/fmoe_n3/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_p6_feat_w10_tem_exp_20260318_042257_498641_pid378128.json,P6,p6_feat_w10_tem_exp_20260318_042257_498641_pid378128,0.0801,0.1136,0.1608,0.1881,5
experiments/run/artifacts/results/fmoe_n3/normal/core_ablation_v2/R33/KuaiRecLargeStrictPosV2_0.2/FMoEN3/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_r33_20260313_181343_995460_pid232758.json,P1,r33_20260313_181343_995460_pid232758,0.0801,0.1134,0.1606,0.1874,4
experiments/run/artifacts/results/fmoe_n3/normal/core_ablation_v2/C70/KuaiRecLargeStrictPosV2_0.2/FMoEN3/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_c70_20260313_195248_130558_pid233112.json,P1,c70_20260313_195248_130558_pid233112,0.0801,0.1129,0.1614,0.1873,4
experiments/run/artifacts/results/fmoe_n3/normal/phase1_upgrade_v1/A04/KuaiRecLargeStrictPosV2_0.2/FMoEN3/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_a04_20260314_044901_330341_pid247327.json,P1,a04_20260314_044901_330341_pid247327,0.0801,0.1132,0.1609,0.1888,12
experiments/run/artifacts/results/fmoe_n3/normal/phase1_upgrade_v1/A04/KuaiRecLargeStrictPosV2_0.2/FMoEN3/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_a04_20260314_053205_771659_pid257551.json,P1,a04_20260314_053205_771659_pid257551,0.0801,0.1132,0.1609,0.1888,20
experiments/run/artifacts/results/fmoe_n3/normal/phase2_router_v1/PD12/KuaiRecLargeStrictPosV2_0.2/FMoEN3/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_pd12_20260315_064801_843069_pid399497.json,P2,pd12_20260315_064801_843069_pid399497,0.0801,0.114,0.1607,0.1889,15
experiments/run/artifacts/results/fmoe_n3/normal/phase2_router_v1/PD11/KuaiRecLargeStrictPosV2_0.2/FMoEN3/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_pd11_20260315_060824_425013_pid399290.json,P2,pd11_20260315_060824_425013_pid399290,0.0801,0.1152,0.1608,0.188,15
experiments/run/artifacts/results/fmoe_n3/normal/phase4_residual_topk_v2/R/KuaiRecLargeStrictPosV2_0.2/FMoEN3/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_r_shared_moe_fixed03_c4_20260316_180258_426844_pid11058.json,P4,r_shared_moe_fixed03_c4_20260316_180258_426844_pid11058,0.0801,0.1123,0.1605,0.1887,7
experiments/run/artifacts/results/fmoe_n3/normal/phase6_candidate_reinfor_v2/P6/KuaiRecLargeStrictPosV2_0.2/FMoEN3/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_p6_rxi_x2_sta_gro_20260317_221410_557534_pid290042.json,P6,p6_rxi_x2_sta_gro_20260317_221410_557534_pid290042,0.0801,0.1055,0.1584,0.1808,5
experiments/run/artifacts/results/fmoe_n3/normal/phase6_candidate_reinfor_v2/P6/KuaiRecLargeStrictPosV2_0.2/FMoEN3/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_p6_rxi_x2_fac_gat_20260317_224557_758408_pid290177.json,P6,p6_rxi_x2_fac_gat_20260317_224557_758408_pid290177,0.0801,0.1044,0.1581,0.1815,5
experiments/run/artifacts/results/fmoe_n3/normal/phase6_candidate_reinfor_v2/P6/KuaiRecLargeStrictPosV2_0.2/FMoEN3/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_p6_feat_w5_mem_exp_20260318_010727_619349_pid292566.json,P6,p6_feat_w5_mem_exp_20260318_010727_619349_pid292566,0.0801,0.1137,0.1608,0.188,4
experiments/run/artifacts/results/fmoe_n3/normal/phase6_candidate_reinfor_v2/P6/KuaiRecLargeStrictPosV2_0.2/FMoEN3/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_p6_feat_w10_mem_exp_20260318_041800_188691_pid376196.json,P6,p6_feat_w10_mem_exp_20260318_041800_188691_pid376196,0.0801,0.1138,0.1613,0.1886,5
experiments/run/artifacts/results/fmoe_n3/normal/phase6_candidate_reinfor_v2/P6/KuaiRecLargeStrictPosV2_0.2/FMoEN3/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_p6_feat_w10_tem_exp_20260318_042257_498641_pid378128.json,P6,p6_feat_w10_tem_exp_20260318_042257_498641_pid378128,0.0801,0.1136,0.1608,0.1881,5
experiments/run/artifacts/results/fmoe_n3/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_pa_x65_20260314_192658_528192_pid387987.json,P2,pa_x65_20260314_192658_528192_pid387987,0.08,0.1115,0.1593,0.1847,10
experiments/run/artifacts/results/fmoe_n3/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_p6_cand_a_s3_20260317_174700_292511_pid288927.json,P6,p6_cand_a_s3_20260317_174700_292511_pid288927,0.08,0.1141,0.1605,0.1867,1
experiments/run/artifacts/results/fmoe_n3/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_p6_base_b5_20260318_015400_475708_pid305115.json,P6,p6_base_b5_20260318_015400_475708_pid305115,0.08,0.1121,0.1616,0.1864,1
experiments/run/artifacts/results/fmoe_n3/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_p6_feat_w5_mem_foc_20260318_031022_794926_pid344157.json,P6,p6_feat_w5_mem_foc_20260318_031022_794926_pid344157,0.08,0.1115,0.1617,0.1882,5
experiments/run/artifacts/results/fmoe_n3/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_p6_feat_w5_tem_exp_20260318_031158_880852_pid344554.json,P6,p6_feat_w5_tem_exp_20260318_031158_880852_pid344554,0.08,0.1142,0.1611,0.1886,5
experiments/run/artifacts/results/fmoe_n3/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_p6_feat_w5_tem_foc_20260318_031347_115143_pid345295.json,P6,p6_feat_w5_tem_foc_20260318_031347_115143_pid345295,0.08,0.1127,0.162,0.1889,5
experiments/run/artifacts/results/fmoe_n3/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_p6_feat_w5_mem_exp_20260318_033824_645514_pid354105.json,P6,p6_feat_w5_mem_exp_20260318_033824_645514_pid354105,0.08,0.1137,0.1617,0.1893,5
