phase,run_dir,run_name,best_valid_mrr20,best_valid_test_mrr20,preset_tag,z_loss_lambda,balance_loss_lambda,macro_1.route_consistency_knn_js,macro_1.route_consistency_knn_score,macro_1.route_consistency_group_knn_js,macro_1.route_consistency_group_knn_score,macro_1.route_consistency_intra_group_knn_mean_js,macro_1.route_consistency_intra_group_knn_mean_score,macro_1.n_eff,macro_1.cv_usage,macro_1.top1_max_frac,macro_1.entropy_mean,macro_1.route_jitter_adjacent,macro_1.family_top_expert_mean_share,mid_1.route_consistency_knn_js,mid_1.route_consistency_knn_score,mid_1.route_consistency_group_knn_js,mid_1.route_consistency_group_knn_score,mid_1.route_consistency_intra_group_knn_mean_js,mid_1.route_consistency_intra_group_knn_mean_score,mid_1.n_eff,mid_1.cv_usage,mid_1.top1_max_frac,mid_1.entropy_mean,mid_1.route_jitter_adjacent,mid_1.family_top_expert_mean_share,micro_1.route_consistency_knn_js,micro_1.route_consistency_knn_score,micro_1.route_consistency_group_knn_js,micro_1.route_consistency_group_knn_score,micro_1.route_consistency_intra_group_knn_mean_js,micro_1.route_consistency_intra_group_knn_mean_score,micro_1.n_eff,micro_1.cv_usage,micro_1.top1_max_frac,micro_1.entropy_mean,micro_1.route_jitter_adjacent,micro_1.family_top_expert_mean_share
P6,experiments/run/artifacts/logging/fmoe_n3/KuaiRecLargeStrictPosV2_0.2/P6/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_p6_feat_w10_tem_foc_20260318_005935_945321_pid291470,KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_p6_feat_w10_tem_foc_20260318_005935_945321_pid291470,0.0797,0.1617,feat_w10_tem_foc,,,0.027937918925020025,0.9724487355902162,0.0067757643776147165,0.9932471393545422,0.022511499691698585,0.9777399967280738,5.895903345259173,0.13287504366412628,0.33138688091067126,1.3546014766260708,0.0,0.10375956445932388,0.026936029458648262,0.9734235099615395,0.011139888274544534,0.9889219305164255,0.012906425342888755,0.9872002534834574,5.168069369587288,0.4012173565055961,0.3361075873610356,1.2396092414610587,0.0,0.13963299989700317,0.020426635205019538,0.9797805752388284,0.003646691422266055,0.9963599496817602,0.014871436039057658,0.9852738974697578,4.738460178432065,0.515978632452651,0.33934943743050383,1.1587619041925914,0.5313963011404613,0.15845203399658203
P6,experiments/run/artifacts/logging/fmoe_n3/KuaiRecLargeStrictPosV2_0.2/P6/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_p6_feat_w10_tem_foc_20260318_035625_657689_pid364926,KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_p6_feat_w10_tem_foc_20260318_035625_657689_pid364926,0.0797,0.1617,feat_w10_tem_foc,,,0.03155700517011326,0.9689357205338103,0.007797921925467232,0.992232402992734,0.025539869975706717,0.9747835564233789,5.91980665342487,0.11639041106729474,0.30948369790163477,1.3100029070064176,0.0,0.10305137187242508,0.02829241195589384,0.9721040703848834,0.010808241077505783,0.9892499580944781,0.01430362596597848,0.9858266833641667,5.1142556707774975,0.4161626423548865,0.3349061563829097,1.1994390193375573,0.0,0.14377036690711975,0.02264447984523923,0.9776099820504105,0.003587816933603278,0.9964186115911499,0.016810649998372482,0.9833655724982284,4.641700062665049,0.5409525918676676,0.33588609449914647,1.103400548166867,0.5188231123714995,0.1603230983018875
P6,experiments/run/artifacts/logging/fmoe_n3/KuaiRecLargeStrictPosV2_0.2/P6/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_p6_feat_w10_tem_mem_20260318_011504_048455_pid293317,KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_p6_feat_w10_tem_mem_20260318_011504_048455_pid293317,0.0797,0.1618,feat_w10_tem_mem,,,0.021700374009167744,0.978533385166413,0.0064946451705692,0.9935263994536075,0.01572013868258778,0.9844034091609379,5.936937176834636,0.10306319855890292,0.30959780028503225,1.424297403387722,0.0,0.09379127621650696,0.022083450813508727,0.9781586035139446,0.0047750737582711155,0.995236308781731,0.013686529827183306,0.9864279396567907,4.621160923308571,0.546237218155695,0.5297818407175474,1.1059699143057542,0.0,0.18472516536712646,0.020457935298044315,0.979749908495618,0.005835027145462998,0.9941819635622878,0.015430021711017228,0.984720046084476,5.45287489840182,0.3167601580393267,0.2949636102889028,1.255780217345464,0.433333740786466,0.11634762585163116
P6,experiments/run/artifacts/logging/fmoe_n3/KuaiRecLargeStrictPosV2_0.2/P6/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_p6_feat_w10_tem_mem_20260318_035701_932857_pid365013,KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_p6_feat_w10_tem_mem_20260318_035701_932857_pid365013,0.0798,0.1615,feat_w10_tem_mem,,,0.023344170688218528,0.9769261965450896,0.006393838963625042,0.9936265581296586,0.018100778561504535,0.9820620736550308,5.914738365567337,0.12006348386217702,0.2873813950470616,1.4429233349616695,0.0,0.09725600481033325,0.02861603171090701,0.9717895292023935,0.004554565203956244,0.995455791099357,0.019375379550407332,0.980843438554919,4.51476513304453,0.5735612787735082,0.5094089720270176,1.0511369569264901,0.0,0.18834485113620758,0.02733473986250509,0.9730354732430379,0.00828848178864129,0.9917457729712222,0.02012412368631974,0.9801100061430557,5.590722525853051,0.2705671110580232,0.29071497448357486,1.2469804031253986,0.45267880062095855,0.11666209250688553
P6,experiments/run/artifacts/logging/fmoe_n3/KuaiRecLargeStrictPosV2_0.2/P6/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_p6_feat_w5_exp_20260317_235820_105038_pid290507,KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_p6_feat_w5_exp_20260317_235820_105038_pid290507,0.0794,0.1604,feat_w5_exp,,,0.033194255693056535,0.9673506279695646,1.155251087989706e-09,0.9999999988447489,0.03319425348000501,0.9673506301103614,2.974203280285755,0.09313191842329016,0.4042088118362206,0.5191210219553402,0.0,0.10678073763847351,0.021898120171749278,0.9783399030753394,8.951230869979725e-10,0.9999999991048769,0.021898119065223518,0.9783399041578977,2.987107991635066,0.06569530432834314,0.3965371045289697,0.7764339110885143,0.0,0.08985475450754166,0.020244885230327192,0.9799586665171346,-1.7662759014465115e-10,1.0000000001766276,0.020244885884183324,0.9799586658763826,2.9980927322071285,0.02522259037278323,0.394089496540013,0.8721639842119217,0.48135779681942087,0.08581386506557465
P6,experiments/run/artifacts/logging/fmoe_n3/KuaiRecLargeStrictPosV2_0.2/P6/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_p6_feat_w5_exp_20260318_025118_675592_pid335693,KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_p6_feat_w5_exp_20260318_025118_675592_pid335693,0.0794,0.1605,feat_w5_exp,,,0.033769938847817586,0.966793900772905,1.3175362592797342e-09,0.9999999986824637,0.03376993658446944,0.9667939029610961,2.977013042297102,0.08787232189260955,0.4012600482809693,0.5487360952140342,0.0,0.10655264556407928,0.01995174115634997,0.980245977702695,5.098430482185677e-10,0.9999999994901569,0.019951741055756717,0.9802459778013011,2.94765541250261,0.1332591248077415,0.4377079292207255,0.7960443646252128,0.0,0.09873861074447632,0.016606056000523586,0.9835310644880692,-2.117959333923309e-10,1.000000000211796,0.01660605620171009,0.983531064290196,2.968573111783466,0.10289081997004688,0.441099678499755,0.9195472405890703,0.5205710863107971,0.09189704060554504
P6,experiments/run/artifacts/logging/fmoe_n3/KuaiRecLargeStrictPosV2_0.2/P6/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_p6_feat_w5_foc_20260318_000741_758427_pid290539,KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_p6_feat_w5_foc_20260318_000741_758427_pid290539,0.0794,0.1614,feat_w5_foc,,,0.03225613857559197,0.9682585419504911,5.033595572949574e-10,0.9999999994966404,0.032256138525295346,0.9682585419991913,2.9592308885612657,0.11737500526383504,0.49258446372998455,0.7752589049586575,0.0,0.09750639647245407,0.02239805867064509,0.9778509155348193,1.326574106557084e-09,0.9999999986734259,0.02239805786589908,0.9778509163217409,2.5606720513806724,0.4142070438204097,0.6330109381676947,0.5386148004302471,0.0,0.13890179991722107,0.011977923582213933,0.9880935261866455,-1.3458275362826849e-10,1.0000000001345828,0.01197792328043418,0.9880935264848321,2.950420922412772,0.12963086725381412,0.4200242970957587,0.9068579430220799,0.48336735566991407,0.1017727479338646
P6,experiments/run/artifacts/logging/fmoe_n3/KuaiRecLargeStrictPosV2_0.2/P6/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_p6_feat_w5_foc_20260318_025118_742663_pid335692,KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_p6_feat_w5_foc_20260318_025118_742663_pid335692,0.0793,0.1609,feat_w5_foc,,,0.041259283330657925,0.9595802945149575,4.2418164985764106e-10,0.9999999995758183,0.04125928599637908,0.959580291956984,2.9297005770005664,0.15490437209891164,0.46831869019413064,0.67610266219493,0.0,0.10019718110561371,0.023643120753162175,0.9766341880453421,2.579274570717572e-09,0.9999999974207254,0.023643119043076907,0.9766341897154698,2.2316758882675978,0.5867549828740944,0.6719243255094896,0.4072848383084629,0.0,0.15883810818195343,0.015490361114046466,0.9846289974326059,-1.310462753319665e-10,1.0000000001310463,0.015490361164343092,0.9846289973830824,2.8431629522182087,0.23486784890687917,0.48774965489622274,0.8152867449002108,0.5283404026451858,0.09572292864322662
P6,experiments/run/artifacts/logging/fmoe_n3/KuaiRecLargeStrictPosV2_0.2/P6/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_p6_feat_w5_foc_exp_20260318_034139_837745_pid355377,KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_p6_feat_w5_foc_exp_20260318_034139_837745_pid355377,0.0798,0.1614,feat_w5_foc_exp,,,0.03277435733273489,0.967756902203078,0.008471382524977127,0.9915643985263533,0.024943455004577654,0.9753752091529349,5.885173592758913,0.13968275816193942,0.30610089782914623,1.3501713484650433,0.0,0.09830813109874725,0.01702247383435953,0.9831215898748674,0.007837984042733248,0.9921926528580927,0.009171983787174888,0.9908736593944194,5.637504902763365,0.25357567508293166,0.37009891110529414,1.4376906644184582,0.0,0.12923049926757812,0.030850300462705777,0.9696207139842258,0.008312074980034896,0.9917223747994066,0.02354746290880582,0.976734250461128,5.565380310328073,0.2794519281550667,0.32723221177402356,1.1612602797018572,0.5277365571025193,0.14808389544487
P6,experiments/run/artifacts/logging/fmoe_n3/KuaiRecLargeStrictPosV2_0.2/P6/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_p6_feat_w5_mem_20260318_025118_643183_pid335691,KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_p6_feat_w5_mem_20260318_025118_643183_pid335691,0.0796,0.1616,feat_w5_mem,,,0.025417081226207845,0.9749032133933696,9.627092284994238e-10,0.9999999990372908,0.025417080220275334,0.9749032143740564,2.9645325293487503,0.10938016744315125,0.4596648074690078,0.7225106669910055,0.0,0.08975988626480103,0.02047214027220901,0.9797359912723271,9.746939802918626e-10,0.999999999025306,0.020472141328438144,0.9797359902375015,2.797569512504318,0.26899710240968755,0.5166130832925026,0.4156869972888099,0.0,0.11955609172582626,0.01554894878620224,0.9845713120015533,-1.8507585520915915e-10,1.000000000185076,0.015548948283235985,0.9845713124967594,2.9912173234842125,0.05418630900423798,0.36497772766222114,0.8302234884300742,0.4336417753547898,0.08918604999780655
P6,experiments/run/artifacts/logging/fmoe_n3/KuaiRecLargeStrictPosV2_0.2/P6/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_p6_feat_w5_mem_exp_20260318_033824_645514_pid354105,KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_p6_feat_w5_mem_exp_20260318_033824_645514_pid354105,0.08,0.1617,feat_w5_mem_exp,,,0.021960109454985315,0.978279258365667,0.005166470630404932,0.9948468526243724,0.016198122402666163,0.9839361698205802,5.861140582766715,0.15392054903744015,0.39457722829649616,1.4541071710481424,0.0,0.10365808755159378,0.016952813259503187,0.983190077075373,0.0048560486596304995,0.9951557228825597,0.011603950768871074,0.9884845917806513,5.851913815746964,0.1590773893342846,0.380735043079243,1.3909609710420456,0.0,0.11239548027515411,0.022012266351492508,0.9782282356862372,0.006893383250144217,0.9931303216159882,0.015765710241916177,0.9843606761965635,5.868268734356265,0.149826872353945,0.2657645866473364,1.373682666309817,0.5537948147514332,0.11034274846315384
P6,experiments/run/artifacts/logging/fmoe_n3/KuaiRecLargeStrictPosV2_0.2/P6/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_p6_feat_w5_mem_foc_20260318_002415_727927_pid290617,KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_p6_feat_w5_mem_foc_20260318_002415_727927_pid290617,0.0797,0.1618,feat_w5_mem_foc,,,0.02842807774805053,0.9719721980615997,0.007054549846384609,0.9929702750798544,0.02178033322047146,0.978457878413959,5.8731928970882965,0.14693795451706784,0.31721581235303725,1.5054376217931078,0.0,0.10020808130502701,0.02305959434261818,0.9772042461933236,0.004164236229775381,0.9958444221791903,0.013746885174242832,0.9863944082266307,4.915424410245292,0.4697311380585689,0.4383209498687823,1.1646964145108867,0.0,0.15954558551311493,0.026262839002314013,0.9740790299985774,0.007272594972574964,0.9927537863539349,0.019396426475134197,0.9808093097624402,5.769186178511838,0.20001998692691364,0.27118780581116725,1.3438684895920727,0.5304917551858598,0.11051303893327713
P6,experiments/run/artifacts/logging/fmoe_n3/KuaiRecLargeStrictPosV2_0.2/P6/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_p6_feat_w5_mem_foc_20260318_031022_794926_pid344157,KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_p6_feat_w5_mem_foc_20260318_031022_794926_pid344157,0.08,0.1617,feat_w5_mem_foc,,,0.02809835912482056,0.9722927282360425,0.007301264464066166,0.9927253250156921,0.020903997812069426,0.9793179750835448,5.850368559407571,0.15992643147268482,0.2512154141133462,1.489671641201979,0.0,0.0989508405327797,0.02215664120554377,0.9780870143221333,0.00415103439665829,0.995857569237845,0.013835428762106472,0.9863026833452831,4.761454201534745,0.5100186315173318,0.4865705969344493,1.1434793031071087,0.0,0.1711612343788147,0.023066317140474506,0.9771976766687949,0.005455032480611158,0.9945598191913483,0.01768165758582687,0.9824830485170518,5.605936662953537,0.26513002903044397,0.30030181199059436,1.3294299149182154,0.4802307814543632,0.1193753331899643
P6,experiments/run/artifacts/logging/fmoe_n3/KuaiRecLargeStrictPosV2_0.2/P6/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_p6_feat_w5_tem_20260318_001630_281603_pid290587,KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_p6_feat_w5_tem_20260318_001630_281603_pid290587,0.0792,0.161,feat_w5_tem,,,0.03324719661336226,0.9672994168926543,3.4303905147149883e-10,0.999999999656961,0.03324719611039601,0.9672994173791732,2.874897721136969,0.20860310022225678,0.5532399483630782,0.716915755682886,0.0,0.10968511551618576,0.023068853649595898,0.9771951980011182,2.408740009132802e-10,0.999999999759126,0.023068853901079024,0.9771951977553701,2.91879319710908,0.16679933170082176,0.423348927325731,0.7730417248365092,0.0,0.09673156589269638,0.01407992428009611,0.9860187342759898,-1.7328757535961972e-10,1.0000000001732876,0.014079923072977098,0.9860187354662318,2.793097673086752,0.27216946267576625,0.4982783963916799,0.7563114453919417,0.5422459631580877,0.11655039340257645
P6,experiments/run/artifacts/logging/fmoe_n3/KuaiRecLargeStrictPosV2_0.2/P6/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_p6_feat_w5_tem_20260318_025118_672622_pid335690,KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_p6_feat_w5_tem_20260318_025118_672622_pid335690,0.0793,0.1608,feat_w5_tem,,,0.035631276781464306,0.9649960443396352,2.0983153136732196e-10,0.9999999997901685,0.03563127547375204,0.9649960456015724,2.871272075069355,0.2117383789498097,0.5460582101139457,0.6795185280124847,0.0,0.11055020242929459,0.026009086390398176,0.9743262364599682,2.897952711148549e-10,0.9999999997102047,0.026009086792771183,0.9743262360679256,2.878620942645713,0.2053431211309695,0.42181861300722423,0.7249109961426473,0.0,0.099582239985466,0.01646917408625855,0.9836657013173786,-1.6758991787044323e-10,1.00000000016759,0.01646917373418217,0.9836657016637042,2.7332056919737857,0.3124294634929459,0.49081028353323625,0.6778379987714417,0.52488357026733,0.11835984140634537
P6,experiments/run/artifacts/logging/fmoe_n3/KuaiRecLargeStrictPosV2_0.2/P6/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_p6_feat_w5_tem_exp_20260318_002603_847174_pid290639,KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_p6_feat_w5_tem_exp_20260318_002603_847174_pid290639,0.0799,0.1609,feat_w5_tem_exp,,,0.033873869833215164,0.9666934261514248,0.00777631160308965,0.992253845686527,0.028006474432717157,0.9723830612680848,5.729345279532069,0.2173476572243963,0.26973132244662357,1.216564204369394,0.0,0.11223983764648438,0.015101208477343168,0.9850122429688002,0.005285256824741873,0.9947286855712473,0.009763992170349255,0.9902836069290075,5.989407734740161,0.04205397949951948,0.2732483606172268,1.6329182955271306,0.0,0.0905541479587555,0.0227689943725528,0.9774882629836518,0.005275325579995578,0.994738564514335,0.01711712142069577,0.9830393866797977,4.852322617889358,0.4863344149190885,0.37964323988124404,1.19279931547659,0.4679387353469667,0.16380652785301208
P6,experiments/run/artifacts/logging/fmoe_n3/KuaiRecLargeStrictPosV2_0.2/P6/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_p6_feat_w5_tem_exp_20260318_031158_880852_pid344554,KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_p6_feat_w5_tem_exp_20260318_031158_880852_pid344554,0.08,0.1611,feat_w5_tem_exp,,,0.03389701774858308,0.9666710494727974,0.008618714770312098,0.991418319878436,0.026706688112740046,0.9736505275420392,5.6077701562472715,0.26446937726529307,0.2562784277139028,1.1272681410029992,0.0,0.11718210577964783,0.01619722118773017,0.9839332484344929,0.005180646017579664,0.9948327503850095,0.010985370477250178,0.9890747483903484,5.983986968580014,0.051729439147429494,0.2561866983468578,1.6215539786773967,0.0,0.08985898643732071,0.02236052501504038,0.9778876185431105,0.005221376551850474,0.9947922311407671,0.017682729507509865,0.9824833818687575,4.640629924831725,0.5412280547252877,0.35473312347443997,0.9783339578551101,0.3922966910731093,0.1684861034154892
P6,experiments/run/artifacts/logging/fmoe_n3/KuaiRecLargeStrictPosV2_0.2/P6/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_p6_feat_w5_tem_foc_20260318_031347_115143_pid345295,KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_p6_feat_w5_tem_foc_20260318_031347_115143_pid345295,0.08,0.162,feat_w5_tem_foc,,,0.03143472622721062,0.9690542082135842,0.008815368087814425,0.9912233733458687,0.024835207814261427,0.97547214547886,5.901949294440843,0.12889255571685565,0.30864918439168887,1.333953834958733,0.0,0.09950826317071915,0.023088797619621824,0.977175709043724,0.010467149532204043,0.9895874404442905,0.010456480938927683,0.9896148858862676,5.313358378035657,0.3594848182950968,0.3429224081419881,1.2526019686925993,0.0,0.12427966296672821,0.01829770514057329,0.9818686814894344,0.0036683387126633907,0.9963383814220372,0.013730809165608952,0.9863894013074859,4.577382572734449,0.5574879182133698,0.45069099061004503,1.1485325001097677,0.5002725861457786,0.18414416909217834
P6,experiments/run/artifacts/logging/fmoe_n3/KuaiRecLargeStrictPosV2_0.2/P6/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_p6_feat_w5_tem_mem_20260318_004058_775554_pid290696,KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_p6_feat_w5_tem_mem_20260318_004058_775554_pid290696,0.0799,0.1617,feat_w5_tem_mem,,,0.023422031172229345,0.9768501355596947,0.006884792121262322,0.9931388537632281,0.01755364543117493,0.9825997476028614,5.922082744659578,0.1147036257474534,0.28598979342994,1.4363015622867572,0.0,0.09578707814216614,0.02516451983957073,0.9751494673965985,0.004677034846514528,0.9953338854494616,0.01684471449452886,0.9833145781837076,4.56180376679088,0.5614882485284509,0.5251506263325928,1.0423606540373787,0.0,0.18448340892791748,0.02207910367616539,0.97816285571298,0.0062864065660680184,0.9937333115473599,0.016839289299314216,0.9833247321514564,5.408827475148673,0.3306020325242867,0.309045186781127,1.2025028466167524,0.4407436834578103,0.12003439664840698
P6,experiments/run/artifacts/logging/fmoe_n3/KuaiRecLargeStrictPosV2_0.2/P6/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_p6_feat_w5_tem_mem_20260318_031956_650589_pid347426,KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_p6_feat_w5_tem_mem_20260318_031956_650589_pid347426,0.0799,0.1619,feat_w5_tem_mem,,,0.024359915164834645,0.9759343929516716,0.006815995441245842,0.993207180769471,0.018875121265566494,0.9813024250780826,5.921177740512324,0.1153773295766911,0.27506728684667997,1.4536370493025772,0.0,0.0955488458275795,0.027260390485328283,0.9731078205138983,0.004614518328901522,0.9953961122029218,0.019736377343265867,0.9804714139085358,4.607419010761949,0.5497702151810866,0.5254392382435392,1.022500235572131,0.0,0.18317978084087372,0.02522740417640613,0.9750881476970703,0.006627825718440057,0.9933940898741308,0.019399785887345655,0.9808073790102505,5.194139493527611,0.3938883276615045,0.3381927524850828,1.1498033464299378,0.4194012883668056,0.1342717409133911
P6,experiments/run/artifacts/logging/fmoe_n3/KuaiRecLargeStrictPosV2_0.2/P6/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_p6_rxi_x1_fac_gat_20260317_221910_986953_pid290071,KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_p6_rxi_x1_fac_gat_20260317_221910_986953_pid290071,0.0808,0.1614,rxi_x1_fac_gat,,,0.10166718216549966,0.9033301460275601,0.034722051806077944,0.9658738418415317,0.10873643726143466,0.8971150298796681,9.484470383141073,0.5150014184417454,0.3063022549763182,1.6118440021858438,0.0,0.1681496798992157,0.06459035994627954,0.9374514023764683,0.026654121499921406,0.9736979644798484,0.09355262960350769,0.9107509912370433,9.844071868075176,0.4679825166469062,0.23936890195473043,1.4668011311167826,0.0,0.16934092342853546,0.053319737388265204,0.9480768284062494,0.021612196128068233,0.9786196739712282,0.05435169478092985,0.947157605539755,9.553192295022832,0.5060876760535047,0.2090982108298823,1.2255791338307693,0.4928113043797137,0.16031616926193237
P6,experiments/run/artifacts/logging/fmoe_n3/KuaiRecLargeStrictPosV2_0.2/P6/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_p6_rxi_x1_fac_gro_20260317_231359_320399_pid290306,KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_p6_rxi_x1_fac_gro_20260317_231359_320399_pid290306,0.0808,0.1618,rxi_x1_fac_gro,,,0.08004769352969789,0.9230723207596319,0.030505139266543673,0.9699554471948226,0.09347327199014177,0.910897756811854,10.527879743881575,0.37393937635602426,0.2065834837918683,1.5318860403844132,0.0,0.13945341110229492,0.06355594365218667,0.9384216190994878,0.021542103253715583,0.9786882706411156,0.07675724885589583,0.9264482629784725,8.285309352156485,0.6695868324987192,0.24595775527052333,1.4191454788958133,0.0,0.19344866275787354,0.046347016404496295,0.9547106044594615,0.018971192447591333,0.9812076280258382,0.04571406294679498,0.9553532504613881,8.71690800285061,0.6137055768125562,0.24000877022241016,1.1549194030875742,0.49292376144433986,0.19712118804454803
P6,experiments/run/artifacts/logging/fmoe_n3/KuaiRecLargeStrictPosV2_0.2/P6/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_p6_rxi_x1_sta_gat_20260317_215921_810654_pid290011,KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_p6_rxi_x1_sta_gat_20260317_215921_810654_pid290011,0.0812,0.162,rxi_x1_sta_gat,,,0.09622240094191464,0.9082619952814763,0.04445788068274935,0.9565158870412871,0.09701333841400604,0.9075944980773476,10.509318114426346,0.3766217307222921,0.2648965136128618,1.4644291391163946,0.0,0.16147616505622864,0.048226949755045614,0.9529174981422905,0.020721761569601593,0.9794914588246068,0.06860769708525888,0.9338179005908556,8.179385454610163,0.6834492330715288,0.3012839874084664,1.2099306574576534,0.0,0.22705428302288055,0.05756200385316251,0.9440633530061534,0.03260013092847371,0.9679255256972538,0.06712599712537,0.9351309006790494,10.309780108070939,0.4048995020925702,0.18298890074658755,1.1737478334005922,0.4953904827097263,0.1534552276134491
P6,experiments/run/artifacts/logging/fmoe_n3/KuaiRecLargeStrictPosV2_0.2/P6/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_p6_rxi_x1_sta_gro_20260317_214608_947938_pid289957,KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_p6_rxi_x1_sta_gro_20260317_214608_947938_pid289957,0.0802,0.1618,rxi_x1_sta_gro,,,0.06651973176132016,0.9356444537611444,0.027735239166441637,0.9726458512401769,0.09104437149311004,0.9131708713539635,9.293212177485216,0.5396898079010901,0.2479802759487837,1.3445584589962738,0.0,0.16279131174087524,0.042486316889538606,0.9584035793732707,0.015881933320216833,0.9842435195599578,0.06652228632693011,0.9359848455432058,6.97462631437712,0.84883622062746,0.40420209993131484,1.3811803884570897,0.0,0.286851167678833,0.042433529323644074,0.9584541725007028,0.019435024206148323,0.98075261829836,0.03760910537145942,0.963091253956746,7.562178192093846,0.7660579630818908,0.24106253929260996,1.0884526683807194,0.46003251475998974,0.2374439835548401
P6,experiments/run/artifacts/logging/fmoe_n3/KuaiRecLargeStrictPosV2_0.2/P6/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_p6_rxi_x2_fac_gat_20260317_224557_758408_pid290177,KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_p6_rxi_x2_fac_gat_20260317_224557_758408_pid290177,0.0799,0.1581,rxi_x2_fac_gat,,,0.08886229967393237,0.914971556782,0.03294307484819658,0.9675936384360833,0.09693559190214865,0.9076701027573109,9.01952853047069,0.5748447604523671,0.35093642259943125,1.5486308142225824,0.0,0.18446262180805206,0.07217691060479611,0.9303662895883689,0.019310585827925785,0.9808746691573665,0.09073129793453504,0.9134718589736851,10.850265339638375,0.32552029037233704,0.2631021977013963,1.4918488503136138,0.0,0.16144737601280212,0.060196336893383745,0.9415796486118903,0.02613440264592247,0.9742041451945258,0.056550776717670476,0.9450922258904512,9.199527993577906,0.5517380222160213,0.18747245322361605,1.2205755627565207,0.6236893251353763,0.17044690251350403
P6,experiments/run/artifacts/logging/fmoe_n3/KuaiRecLargeStrictPosV2_0.2/P6/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_p6_rxi_x2_fac_gro_20260317_234413_229436_pid290395,KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_p6_rxi_x2_fac_gro_20260317_234413_229436_pid290395,0.0796,0.1584,rxi_x2_fac_gro,,,0.07175630014485042,0.9307576936899098,0.03492403596232545,0.9656787703298862,0.07775345037748124,0.925203996387312,9.476476060972717,0.5160364354838003,0.18801388021934506,1.3323178671293128,0.0,0.14705267548561096,0.07557994849973197,0.9272055988741078,0.024207081977567005,0.9760835595140208,0.08281393792016754,0.9205968457223641,10.407161538598723,0.3912189039224713,0.18943904136099532,1.535787000826543,0.0,0.13799874484539032,0.05623615301709708,0.9453158703341273,0.018362759600761513,0.9818048086300141,0.0607983669797854,0.9411724405482254,8.513046391496907,0.6400010943414411,0.34524025263610064,1.1959786041251368,0.5766211541517436,0.21594856679439545
