model,global_best_valid_mrr20,global_best_test_mrr20,model_best_valid_mrr20,model_best_test_mrr20,run_best_valid_mrr20,run_best_test_mrr20,run_phase,run_id,dataset,hparam_id,seed_id,gpu_id,status,n_completed,interrupted,special_ok,candidate_id,candidate_source,source_stage,transfer_from_dataset,anchor_run_id,pass_name,batch_profile,result_path,timestamp_utc
GRU4Rec,0.282700,0.283100,,,,,P24_I2_D05_MGRU4REC_C11_I2_GRU4REC_FB05_S1,I2_RETAIL_ROCKET_GRU4REC_I2_GRU4REC_FB05_S1,retail_rocket,I2_GRU4REC_FB05,1,5,run_fail,8,False,False,I2_GRU4REC_FB05,history_perturb,StageG_Cross6x9_anchor2_core5,,SG_RETAIL_ROCKET_GRU4REC_AGGR_SPARSE_GRU_G2_S2,pass2,pass2:bs2560/1280,/workspace/FeaturedMoE/experiments/run/artifacts/results/baseline/normal/stagei_progressiverecovery_anchor2_core5/P24/retail_rocket/GRU4Rec/retail_rocket_GRU4Rec_p24_i2_d05_mgru4rec_c11_i2_gru4rec_fb05_s1_20260412_202610_506428_pid236865.json,2026-04-12T20:26:16.358320Z
GRU4Rec,0.282700,0.283100,,,,,P24_I2_D05_MGRU4REC_C12_I2_GRU4REC_FB06_S1,I2_RETAIL_ROCKET_GRU4REC_I2_GRU4REC_FB06_S1,retail_rocket,I2_GRU4REC_FB06,1,5,run_fail,8,False,False,I2_GRU4REC_FB06,history_perturb,StageG_Cross6x9_anchor2_core5,,SG_RETAIL_ROCKET_GRU4REC_AGGR_SPARSE_GRU_G2_S2,pass2,pass2:bs2560/1280,/workspace/FeaturedMoE/experiments/run/artifacts/results/baseline/normal/stagei_progressiverecovery_anchor2_core5/P24/retail_rocket/GRU4Rec/retail_rocket_GRU4Rec_p24_i2_d05_mgru4rec_c12_i2_gru4rec_fb06_s1_20260412_202621_926881_pid236899.json,2026-04-12T20:26:28.748286Z
GRU4Rec,0.282700,0.283100,0.231400,0.232900,0.231400,0.232900,P24_I2_D05_MGRU4REC_C05_I2_GRU4REC_SHORT_HI_S1,I2_RETAIL_ROCKET_GRU4REC_I2_GRU4REC_SHORT_HI_S1,retail_rocket,I2_GRU4REC_SHORT_HI,1,4,run_complete,8,False,True,I2_GRU4REC_SHORT_HI,history_perturb,StageG_Cross6x9_anchor2_core5,,SG_RETAIL_ROCKET_GRU4REC_AGGR_SPARSE_GRU_G2_S2,pass2,pass2:bs2560/1280,/workspace/FeaturedMoE/experiments/run/artifacts/results/baseline/normal/stagei_progressiverecovery_anchor2_core5/P24/retail_rocket/GRU4Rec/retail_rocket_GRU4Rec_p24_i2_d05_mgru4rec_c05_i2_gru4rec_short_hi_s1_20260412_202516_085490_pid236689.json,2026-04-12T20:47:24.363335Z
GRU4Rec,0.282700,0.283100,0.234600,0.234100,0.234600,0.234100,P24_I2_D05_MGRU4REC_C10_I2_GRU4REC_FB04_S1,I2_RETAIL_ROCKET_GRU4REC_I2_GRU4REC_FB04_S1,retail_rocket,I2_GRU4REC_FB04,1,6,run_complete,8,False,True,I2_GRU4REC_FB04,history_perturb,StageG_Cross6x9_anchor2_core5,,SG_RETAIL_ROCKET_GRU4REC_AGGR_SPARSE_GRU_G2_S2,pass2,pass2:bs2560/1280,/workspace/FeaturedMoE/experiments/run/artifacts/results/baseline/normal/stagei_progressiverecovery_anchor2_core5/P24/retail_rocket/GRU4Rec/retail_rocket_GRU4Rec_p24_i2_d05_mgru4rec_c10_i2_gru4rec_fb04_s1_20260412_202603_450646_pid236838.json,2026-04-12T20:54:52.978376Z
SASRec,0.282700,0.283100,0.275700,0.279800,0.275700,0.279800,P24_I2_D09_MSASREC_C02_I2_SASREC_WIDTH_UP_S1,I2_RETAIL_ROCKET_SASREC_I2_SASREC_WIDTH_UP_S1,retail_rocket,I2_SASREC_WIDTH_UP,1,7,run_complete,8,False,True,I2_SASREC_WIDTH_UP,history_perturb,StageH_TargetedRecovery_anchor2_core5,,SH_RETAIL_ROCKET_SASREC_RR_SAS_STAGEH_REC1_REGLO_S1,pass2,pass2:bs3968/4864,/workspace/FeaturedMoE/experiments/run/artifacts/results/baseline/normal/stagei_progressiverecovery_anchor2_core5/P24/retail_rocket/SASRec/retail_rocket_SASRec_p24_i2_d09_msasrec_c02_i2_sasrec_width_up_s1_20260412_203914_904972_pid238711.json,2026-04-12T20:55:55.229906Z
SASRec,0.282700,0.283100,0.275700,0.279800,0.273300,0.274400,P24_I2_D09_MSASREC_C07_I2_SASREC_FB01_S1,I2_RETAIL_ROCKET_SASREC_I2_SASREC_FB01_S1,retail_rocket,I2_SASREC_FB01,1,5,run_complete,8,False,True,I2_SASREC_FB01,history_perturb,StageH_TargetedRecovery_anchor2_core5,,SH_RETAIL_ROCKET_SASREC_RR_SAS_STAGEH_REC1_REGLO_S1,pass2,pass2:bs3968/4864,/workspace/FeaturedMoE/experiments/run/artifacts/results/baseline/normal/stagei_progressiverecovery_anchor2_core5/P24/retail_rocket/SASRec/retail_rocket_SASRec_p24_i2_d09_msasrec_c07_i2_sasrec_fb01_s1_20260412_205202_915041_pid240172.json,2026-04-12T21:10:41.930799Z
SASRec,0.282700,0.283100,0.276900,0.279800,0.276900,0.277300,P24_I2_D09_MSASREC_C05_I2_SASREC_SHORT_HI_S1,I2_RETAIL_ROCKET_SASREC_I2_SASREC_SHORT_HI_S1,retail_rocket,I2_SASREC_SHORT_HI,1,4,run_complete,8,False,True,I2_SASREC_SHORT_HI,history_perturb,StageH_TargetedRecovery_anchor2_core5,,SH_RETAIL_ROCKET_SASREC_RR_SAS_STAGEH_REC1_REGLO_S1,pass2,pass2:bs3968/4864,/workspace/FeaturedMoE/experiments/run/artifacts/results/baseline/normal/stagei_progressiverecovery_anchor2_core5/P24/retail_rocket/SASRec/retail_rocket_SASRec_p24_i2_d09_msasrec_c05_i2_sasrec_short_hi_s1_20260412_205921_355978_pid241378.json,2026-04-12T21:17:38.457316Z
SASRec,0.282700,0.283100,0.276900,0.279800,0.273900,0.275600,P24_I2_D09_MSASREC_C01_I2_SASREC_ANCHOR_S1,I2_RETAIL_ROCKET_SASREC_I2_SASREC_ANCHOR_S1,retail_rocket,I2_SASREC_ANCHOR,1,7,run_complete,8,False,True,I2_SASREC_ANCHOR,history_perturb,StageH_TargetedRecovery_anchor2_core5,,SH_RETAIL_ROCKET_SASREC_RR_SAS_STAGEH_REC1_REGLO_S1,pass2,pass2:bs3968/4864,/workspace/FeaturedMoE/experiments/run/artifacts/results/baseline/normal/stagei_progressiverecovery_anchor2_core5/P24/retail_rocket/SASRec/retail_rocket_SASRec_p24_i2_d09_msasrec_c01_i2_sasrec_anchor_s1_20260412_205755_123107_pid241156.json,2026-04-12T21:18:52.596930Z
SASRec,0.282700,0.283100,0.276900,0.279800,0.273900,0.274900,P24_I2_D09_MSASREC_C04_I2_SASREC_DEPTH_UP_S1,I2_RETAIL_ROCKET_SASREC_I2_SASREC_DEPTH_UP_S1,retail_rocket,I2_SASREC_DEPTH_UP,1,6,run_complete,8,False,True,I2_SASREC_DEPTH_UP,history_perturb,StageH_TargetedRecovery_anchor2_core5,,SH_RETAIL_ROCKET_SASREC_RR_SAS_STAGEH_REC1_REGLO_S1,pass2,pass2:bs3712/4608,/workspace/FeaturedMoE/experiments/run/artifacts/results/baseline/normal/stagei_progressiverecovery_anchor2_core5/P24/retail_rocket/SASRec/retail_rocket_SASRec_p24_i2_d09_msasrec_c04_i2_sasrec_depth_up_s1_20260412_205814_176479_pid241220.json,2026-04-12T21:27:11.215262Z
SASRec,0.282700,0.283100,0.279300,0.280500,0.279300,0.280500,P24_I2_D09_MSASREC_C06_I2_SASREC_REG_RELIEF_S1,I2_RETAIL_ROCKET_SASREC_I2_SASREC_REG_RELIEF_S1,retail_rocket,I2_SASREC_REG_RELIEF,1,5,run_complete,8,False,True,I2_SASREC_REG_RELIEF,history_perturb,StageH_TargetedRecovery_anchor2_core5,,SH_RETAIL_ROCKET_SASREC_RR_SAS_STAGEH_REC1_REGLO_S1,pass2,pass2:bs3968/4864,/workspace/FeaturedMoE/experiments/run/artifacts/results/baseline/normal/stagei_progressiverecovery_anchor2_core5/P24/retail_rocket/SASRec/retail_rocket_SASRec_p24_i2_d09_msasrec_c06_i2_sasrec_reg_relief_s1_20260412_211046_101549_pid242703.json,2026-04-12T21:29:44.453463Z
SASRec,0.282700,0.283100,0.279300,0.280500,0.274400,0.277700,P24_I2_D09_MSASREC_C10_I2_SASREC_FB04_S1,I2_RETAIL_ROCKET_SASREC_I2_SASREC_FB04_S1,retail_rocket,I2_SASREC_FB04,1,7,run_complete,8,False,True,I2_SASREC_FB04,history_perturb,StageH_TargetedRecovery_anchor2_core5,,SH_RETAIL_ROCKET_SASREC_RR_SAS_STAGEH_REC1_REGLO_S1,pass2,pass2:bs3968/4864,/workspace/FeaturedMoE/experiments/run/artifacts/results/baseline/normal/stagei_progressiverecovery_anchor2_core5/P24/retail_rocket/SASRec/retail_rocket_SASRec_p24_i2_d09_msasrec_c10_i2_sasrec_fb04_s1_20260412_211856_788761_pid243660.json,2026-04-12T21:38:24.090139Z
SASRec,0.282700,0.283100,0.279300,0.280500,0.273000,0.275600,P24_I2_D09_MSASREC_C09_I2_SASREC_FB03_S1,I2_RETAIL_ROCKET_SASREC_I2_SASREC_FB03_S1,retail_rocket,I2_SASREC_FB03,1,4,run_complete,8,False,True,I2_SASREC_FB03,history_perturb,StageH_TargetedRecovery_anchor2_core5,,SH_RETAIL_ROCKET_SASREC_RR_SAS_STAGEH_REC1_REGLO_S1,pass2,pass2:bs3712/4608,/workspace/FeaturedMoE/experiments/run/artifacts/results/baseline/normal/stagei_progressiverecovery_anchor2_core5/P24/retail_rocket/SASRec/retail_rocket_SASRec_p24_i2_d09_msasrec_c09_i2_sasrec_fb03_s1_20260412_211742_664586_pid243500.json,2026-04-12T21:45:37.690592Z
SASRec,0.282700,0.283100,0.279300,0.280500,0.275800,0.278000,P24_I2_D09_MSASREC_C11_I2_SASREC_FB05_S1,I2_RETAIL_ROCKET_SASREC_I2_SASREC_FB05_S1,retail_rocket,I2_SASREC_FB05,1,6,run_complete,8,False,True,I2_SASREC_FB05,history_perturb,StageH_TargetedRecovery_anchor2_core5,,SH_RETAIL_ROCKET_SASREC_RR_SAS_STAGEH_REC1_REGLO_S1,pass2,pass2:bs3968/4864,/workspace/FeaturedMoE/experiments/run/artifacts/results/baseline/normal/stagei_progressiverecovery_anchor2_core5/P24/retail_rocket/SASRec/retail_rocket_SASRec_p24_i2_d09_msasrec_c11_i2_sasrec_fb05_s1_20260412_212715_440009_pid244503.json,2026-04-12T21:46:57.835939Z
SASRec,0.282700,0.283100,0.279300,0.280500,0.273500,0.274300,P24_I2_D09_MSASREC_C12_I2_SASREC_FB06_S1,I2_RETAIL_ROCKET_SASREC_I2_SASREC_FB06_S1,retail_rocket,I2_SASREC_FB06,1,5,run_complete,8,False,True,I2_SASREC_FB06,history_perturb,StageH_TargetedRecovery_anchor2_core5,,SH_RETAIL_ROCKET_SASREC_RR_SAS_STAGEH_REC1_REGLO_S1,pass2,pass2:bs3968/4864,/workspace/FeaturedMoE/experiments/run/artifacts/results/baseline/normal/stagei_progressiverecovery_anchor2_core5/P24/retail_rocket/SASRec/retail_rocket_SASRec_p24_i2_d09_msasrec_c12_i2_sasrec_fb06_s1_20260412_212948_693833_pid244680.json,2026-04-12T21:52:18.369269Z
TiSASRec,0.282700,0.283100,,,,,P24_I2_D07_MTISASREC_C02_I2_TISASREC_WIDTH_UP_S1,I2_RETAIL_ROCKET_TISASREC_I2_TISASREC_WIDTH_UP_S1,retail_rocket,I2_TISASREC_WIDTH_UP,1,6,run_fail,8,False,False,I2_TISASREC_WIDTH_UP,history_perturb,StageH_TargetedRecovery_anchor2_core5,,SH_RETAIL_ROCKET_TISASREC_XFER_FOURSQUARE_FAD_H3_R1_C2_PASS3_MAXI_S1,pass2,pass2:bs256/512,/workspace/FeaturedMoE/experiments/run/artifacts/results/baseline/normal/stagei_progressiverecovery_anchor2_core5/P24/retail_rocket/TiSASRec/retail_rocket_TiSASRec_p24_i2_d07_mtisasrec_c02_i2_tisasrec_width_up_s1_20260412_220350_235883_pid249025.json,2026-04-12T22:03:55.194363Z
TiSASRec,0.282700,0.283100,,,,,P24_I2_D07_MTISASREC_C03_I2_TISASREC_WIDTH_DN_S1,I2_RETAIL_ROCKET_TISASREC_I2_TISASREC_WIDTH_DN_S1,retail_rocket,I2_TISASREC_WIDTH_DN,1,5,run_fail,8,False,False,I2_TISASREC_WIDTH_DN,history_perturb,StageH_TargetedRecovery_anchor2_core5,,SH_RETAIL_ROCKET_TISASREC_XFER_FOURSQUARE_FAD_H3_R1_C2_PASS3_MAXI_S1,pass2,pass2:bs256/512,/workspace/FeaturedMoE/experiments/run/artifacts/results/baseline/normal/stagei_progressiverecovery_anchor2_core5/P24/retail_rocket/TiSASRec/retail_rocket_TiSASRec_p24_i2_d07_mtisasrec_c03_i2_tisasrec_width_dn_s1_20260412_220359_302822_pid249054.json,2026-04-12T22:04:04.264011Z
TiSASRec,0.282700,0.283100,,,,,P24_I2_D07_MTISASREC_C04_I2_TISASREC_DEPTH_UP_S1,I2_RETAIL_ROCKET_TISASREC_I2_TISASREC_DEPTH_UP_S1,retail_rocket,I2_TISASREC_DEPTH_UP,1,5,run_fail,8,False,False,I2_TISASREC_DEPTH_UP,history_perturb,StageH_TargetedRecovery_anchor2_core5,,SH_RETAIL_ROCKET_TISASREC_XFER_FOURSQUARE_FAD_H3_R1_C2_PASS3_MAXI_S1,pass2,pass2:bs256/512,/workspace/FeaturedMoE/experiments/run/artifacts/results/baseline/normal/stagei_progressiverecovery_anchor2_core5/P24/retail_rocket/TiSASRec/retail_rocket_TiSASRec_p24_i2_d07_mtisasrec_c04_i2_tisasrec_depth_up_s1_20260412_220408_478175_pid249085.json,2026-04-12T22:04:13.333571Z
SASRec,0.282700,0.283100,0.279300,0.280500,0.273600,0.276100,P24_I2_D09_MSASREC_C08_I2_SASREC_FB02_S1,I2_RETAIL_ROCKET_SASREC_I2_SASREC_FB02_S1,retail_rocket,I2_SASREC_FB02,1,4,run_complete,8,False,True,I2_SASREC_FB02,history_perturb,StageH_TargetedRecovery_anchor2_core5,,SH_RETAIL_ROCKET_SASREC_RR_SAS_STAGEH_REC1_REGLO_S1,pass2,pass2:bs3968/4864,/workspace/FeaturedMoE/experiments/run/artifacts/results/baseline/normal/stagei_progressiverecovery_anchor2_core5/P24/retail_rocket/SASRec/retail_rocket_SASRec_p24_i2_d09_msasrec_c08_i2_sasrec_fb02_s1_20260412_214541_870422_pid246118.json,2026-04-12T22:08:33.691250Z
SASRec,0.282700,0.283100,0.279300,0.280500,0.270000,0.272100,P24_I2_D09_MSASREC_C03_I2_SASREC_WIDTH_DN_S1,I2_RETAIL_ROCKET_SASREC_I2_SASREC_WIDTH_DN_S1,retail_rocket,I2_SASREC_WIDTH_DN,1,7,run_complete,8,False,True,I2_SASREC_WIDTH_DN,history_perturb,StageH_TargetedRecovery_anchor2_core5,,SH_RETAIL_ROCKET_SASREC_RR_SAS_STAGEH_REC1_REGLO_S1,pass2,pass2:bs3968/4864,/workspace/FeaturedMoE/experiments/run/artifacts/results/baseline/normal/stagei_progressiverecovery_anchor2_core5/P24/retail_rocket/SASRec/retail_rocket_SASRec_p24_i2_d09_msasrec_c03_i2_sasrec_width_dn_s1_20260412_214536_807994_pid246106.json,2026-04-12T22:11:36.956121Z
TiSASRec,0.282700,0.283100,0.257900,0.259000,0.257900,0.259000,P24_I2_D07_MTISASREC_C05_I2_TISASREC_SHORT_HI_S1,I2_RETAIL_ROCKET_TISASREC_I2_TISASREC_SHORT_HI_S1,retail_rocket,I2_TISASREC_SHORT_HI,1,5,run_complete,8,False,True,I2_TISASREC_SHORT_HI,history_perturb,StageH_TargetedRecovery_anchor2_core5,,SH_RETAIL_ROCKET_TISASREC_XFER_FOURSQUARE_FAD_H3_R1_C2_PASS3_MAXI_S1,pass2,pass2:bs256/512,/workspace/FeaturedMoE/experiments/run/artifacts/results/baseline/normal/stagei_progressiverecovery_anchor2_core5/P24/retail_rocket/TiSASRec/retail_rocket_TiSASRec_p24_i2_d07_mtisasrec_c05_i2_tisasrec_short_hi_s1_20260412_220417_502408_pid249118.json,2026-04-12T23:12:40.278988Z
TiSASRec,0.282700,0.283100,0.257900,0.259000,,,P24_I2_D07_MTISASREC_C06_I2_TISASREC_REG_RELIEF_S1,I2_RETAIL_ROCKET_TISASREC_I2_TISASREC_REG_RELIEF_S1,retail_rocket,I2_TISASREC_REG_RELIEF,1,4,run_fail,8,False,False,I2_TISASREC_REG_RELIEF,history_perturb,StageH_TargetedRecovery_anchor2_core5,,SH_RETAIL_ROCKET_TISASREC_XFER_FOURSQUARE_FAD_H3_R1_C2_PASS3_MAXI_S1,pass2,pass2:bs256/512,/workspace/FeaturedMoE/experiments/run/artifacts/results/baseline/normal/stagei_progressiverecovery_anchor2_core5/P24/retail_rocket/TiSASRec/retail_rocket_TiSASRec_p24_i2_d07_mtisasrec_c06_i2_tisasrec_reg_relief_s1_20260412_231244_409470_pid255333.json,2026-04-12T23:12:49.350214Z
TiSASRec,0.282700,0.283100,0.257900,0.259000,,,P24_I2_D07_MTISASREC_C07_I2_TISASREC_FB01_S1,I2_RETAIL_ROCKET_TISASREC_I2_TISASREC_FB01_S1,retail_rocket,I2_TISASREC_FB01,1,4,run_fail,8,False,False,I2_TISASREC_FB01,history_perturb,StageH_TargetedRecovery_anchor2_core5,,SH_RETAIL_ROCKET_TISASREC_XFER_FOURSQUARE_FAD_H3_R1_C2_PASS3_MAXI_S1,pass2,pass2:bs256/512,/workspace/FeaturedMoE/experiments/run/artifacts/results/baseline/normal/stagei_progressiverecovery_anchor2_core5/P24/retail_rocket/TiSASRec/retail_rocket_TiSASRec_p24_i2_d07_mtisasrec_c07_i2_tisasrec_fb01_s1_20260412_231253_497590_pid255354.json,2026-04-12T23:12:58.419265Z
TiSASRec,0.282700,0.283100,0.257900,0.259000,,,P24_I2_D07_MTISASREC_C08_I2_TISASREC_FB02_S1,I2_RETAIL_ROCKET_TISASREC_I2_TISASREC_FB02_S1,retail_rocket,I2_TISASREC_FB02,1,4,run_fail,8,False,False,I2_TISASREC_FB02,history_perturb,StageH_TargetedRecovery_anchor2_core5,,SH_RETAIL_ROCKET_TISASREC_XFER_FOURSQUARE_FAD_H3_R1_C2_PASS3_MAXI_S1,pass2,pass2:bs256/512,/workspace/FeaturedMoE/experiments/run/artifacts/results/baseline/normal/stagei_progressiverecovery_anchor2_core5/P24/retail_rocket/TiSASRec/retail_rocket_TiSASRec_p24_i2_d07_mtisasrec_c08_i2_tisasrec_fb02_s1_20260412_231302_579749_pid255378.json,2026-04-12T23:13:07.487840Z
TiSASRec,0.282700,0.283100,0.257900,0.259000,,,P24_I2_D07_MTISASREC_C09_I2_TISASREC_FB03_S1,I2_RETAIL_ROCKET_TISASREC_I2_TISASREC_FB03_S1,retail_rocket,I2_TISASREC_FB03,1,4,run_fail,8,False,False,I2_TISASREC_FB03,history_perturb,StageH_TargetedRecovery_anchor2_core5,,SH_RETAIL_ROCKET_TISASREC_XFER_FOURSQUARE_FAD_H3_R1_C2_PASS3_MAXI_S1,pass2,pass2:bs256/512,/workspace/FeaturedMoE/experiments/run/artifacts/results/baseline/normal/stagei_progressiverecovery_anchor2_core5/P24/retail_rocket/TiSASRec/retail_rocket_TiSASRec_p24_i2_d07_mtisasrec_c09_i2_tisasrec_fb03_s1_20260412_231311_638141_pid255404.json,2026-04-12T23:13:16.558471Z
TiSASRec,0.282700,0.283100,0.257900,0.259000,,,P24_I2_D07_MTISASREC_C10_I2_TISASREC_FB04_S1,I2_RETAIL_ROCKET_TISASREC_I2_TISASREC_FB04_S1,retail_rocket,I2_TISASREC_FB04,1,4,run_fail,8,False,False,I2_TISASREC_FB04,history_perturb,StageH_TargetedRecovery_anchor2_core5,,SH_RETAIL_ROCKET_TISASREC_XFER_FOURSQUARE_FAD_H3_R1_C2_PASS3_MAXI_S1,pass2,pass2:bs256/512,/workspace/FeaturedMoE/experiments/run/artifacts/results/baseline/normal/stagei_progressiverecovery_anchor2_core5/P24/retail_rocket/TiSASRec/retail_rocket_TiSASRec_p24_i2_d07_mtisasrec_c10_i2_tisasrec_fb04_s1_20260412_231320_730173_pid255425.json,2026-04-12T23:13:25.627999Z
TiSASRec,0.282700,0.283100,0.257900,0.259000,,,P24_I2_D07_MTISASREC_C11_I2_TISASREC_FB05_S1,I2_RETAIL_ROCKET_TISASREC_I2_TISASREC_FB05_S1,retail_rocket,I2_TISASREC_FB05,1,4,run_fail,8,False,False,I2_TISASREC_FB05,history_perturb,StageH_TargetedRecovery_anchor2_core5,,SH_RETAIL_ROCKET_TISASREC_XFER_FOURSQUARE_FAD_H3_R1_C2_PASS3_MAXI_S1,pass2,pass2:bs256/512,/workspace/FeaturedMoE/experiments/run/artifacts/results/baseline/normal/stagei_progressiverecovery_anchor2_core5/P24/retail_rocket/TiSASRec/retail_rocket_TiSASRec_p24_i2_d07_mtisasrec_c11_i2_tisasrec_fb05_s1_20260412_231329_785592_pid255442.json,2026-04-12T23:13:34.689657Z
TiSASRec,0.282700,0.283100,0.257900,0.259000,,,P24_I2_D07_MTISASREC_C12_I2_TISASREC_FB06_S1,I2_RETAIL_ROCKET_TISASREC_I2_TISASREC_FB06_S1,retail_rocket,I2_TISASREC_FB06,1,4,run_fail,8,False,False,I2_TISASREC_FB06,history_perturb,StageH_TargetedRecovery_anchor2_core5,,SH_RETAIL_ROCKET_TISASREC_XFER_FOURSQUARE_FAD_H3_R1_C2_PASS3_MAXI_S1,pass2,pass2:bs256/512,/workspace/FeaturedMoE/experiments/run/artifacts/results/baseline/normal/stagei_progressiverecovery_anchor2_core5/P24/retail_rocket/TiSASRec/retail_rocket_TiSASRec_p24_i2_d07_mtisasrec_c12_i2_tisasrec_fb06_s1_20260412_231338_799270_pid255468.json,2026-04-12T23:13:43.756325Z
