model,global_best_valid_mrr20,global_best_test_mrr20,model_best_valid_mrr20,model_best_test_mrr20,run_best_valid_mrr20,run_best_test_mrr20,run_phase,run_id,dataset,hparam_id,seed_id,gpu_id,status,n_completed,interrupted,special_ok,candidate_id,candidate_source,source_stage,transfer_from_dataset,result_path,timestamp_utc
DIFSR,0.087000,0.085400,0.085000,0.079100,0.085000,0.079100,P22_SG_D04_M08_C02_DIFSR_XFER_FOURSQUARE_FAD_H3_R1_C2_S3,SG_MOVIELENS1M_DIFSR_XFER_FOURSQUARE_FAD_H3_R1_C2_S3,movielens1m,XFER_FOURSQUARE_FAD_H3_R1_C2,3,4,run_complete,6,False,True,XFER_foursquare_FAD_H3_R1_C2,final_transfer,Final_all_datasets,foursquare,/workspace/jy1559/FMoE/experiments/run/artifacts/results/baseline/normal/stageg_cross6x9_anchor2_core5/P22/movielens1m/DIFSR/movielens1m_DIFSR_p22_sg_d04_m08_c02_difsr_xfer_foursquare_fad_h3_r1_c2_s3_20260408_023414_712324_pid349567.json,2026-04-08T03:03:28.874602Z
BSARec,0.087000,0.085400,0.078300,0.070200,0.078300,0.070200,P22_SG_D04_M06_C02_BSAREC_XFER_FOURSQUARE_FAD_H4_R1_C2_S1,SG_MOVIELENS1M_BSAREC_XFER_FOURSQUARE_FAD_H4_R1_C2_S1,movielens1m,XFER_FOURSQUARE_FAD_H4_R1_C2,1,4,run_complete,6,False,True,XFER_foursquare_FAD_H4_R1_C2,final_transfer,Final_all_datasets,foursquare,/workspace/jy1559/FMoE/experiments/run/artifacts/results/baseline/normal/stageg_cross6x9_anchor2_core5/P22/movielens1m/BSARec/movielens1m_BSARec_p22_sg_d04_m06_c02_bsarec_xfer_foursquare_fad_h4_r1_c2_s1_20260408_030334_073160_pid352125.json,2026-04-08T03:18:46.885060Z
BSARec,0.087600,0.085400,0.087600,0.078200,0.087600,0.078200,P22_SG_D04_M06_C01_BSAREC_XFER_LASTFM0_03_FAD_H3_R1_C1_S1,SG_MOVIELENS1M_BSAREC_XFER_LASTFM0_03_FAD_H3_R1_C1_S1,movielens1m,XFER_LASTFM0_03_FAD_H3_R1_C1,1,5,run_complete,6,False,True,XFER_lastfm0.03_FAD_H3_R1_C1,final_transfer,Final_all_datasets,lastfm0.03,/workspace/jy1559/FMoE/experiments/run/artifacts/results/baseline/normal/stageg_cross6x9_anchor2_core5/P22/movielens1m/BSARec/movielens1m_BSARec_p22_sg_d04_m06_c01_bsarec_xfer_lastfm0_03_fad_h3_r1_c1_s1_20260408_023958_440693_pid349855.json,2026-04-08T03:28:07.535197Z
BSARec,0.087600,0.085400,0.087600,0.078200,0.080700,0.072400,P22_SG_D04_M06_C01_BSAREC_XFER_LASTFM0_03_FAD_H3_R1_C1_S2,SG_MOVIELENS1M_BSAREC_XFER_LASTFM0_03_FAD_H3_R1_C1_S2,movielens1m,XFER_LASTFM0_03_FAD_H3_R1_C1,2,7,run_complete,6,False,True,XFER_lastfm0.03_FAD_H3_R1_C1,final_transfer,Final_all_datasets,lastfm0.03,/workspace/jy1559/FMoE/experiments/run/artifacts/results/baseline/normal/stageg_cross6x9_anchor2_core5/P22/movielens1m/BSARec/movielens1m_BSARec_p22_sg_d04_m06_c01_bsarec_xfer_lastfm0_03_fad_h3_r1_c1_s2_20260408_024619_920400_pid351039.json,2026-04-08T03:30:54.795215Z
BSARec,0.087600,0.085400,0.087600,0.078200,0.079000,0.071000,P22_SG_D04_M06_C02_BSAREC_XFER_FOURSQUARE_FAD_H4_R1_C2_S2,SG_MOVIELENS1M_BSAREC_XFER_FOURSQUARE_FAD_H4_R1_C2_S2,movielens1m,XFER_FOURSQUARE_FAD_H4_R1_C2,2,4,run_complete,6,False,True,XFER_foursquare_FAD_H4_R1_C2,final_transfer,Final_all_datasets,foursquare,/workspace/jy1559/FMoE/experiments/run/artifacts/results/baseline/normal/stageg_cross6x9_anchor2_core5/P22/movielens1m/BSARec/movielens1m_BSARec_p22_sg_d04_m06_c02_bsarec_xfer_foursquare_fad_h4_r1_c2_s2_20260408_031852_727148_pid352895.json,2026-04-08T03:34:01.067344Z
BSARec,0.087600,0.085400,0.087600,0.078200,0.081100,0.075100,P22_SG_D04_M06_C01_BSAREC_XFER_LASTFM0_03_FAD_H3_R1_C1_S3,SG_MOVIELENS1M_BSAREC_XFER_LASTFM0_03_FAD_H3_R1_C1_S3,movielens1m,XFER_LASTFM0_03_FAD_H3_R1_C1,3,6,run_complete,6,False,True,XFER_lastfm0.03_FAD_H3_R1_C1,final_transfer,Final_all_datasets,lastfm0.03,/workspace/jy1559/FMoE/experiments/run/artifacts/results/baseline/normal/stageg_cross6x9_anchor2_core5/P22/movielens1m/BSARec/movielens1m_BSARec_p22_sg_d04_m06_c01_bsarec_xfer_lastfm0_03_fad_h3_r1_c1_s3_20260408_025012_070673_pid351454.json,2026-04-08T03:37:51.361681Z
BSARec,0.087600,0.085400,0.087600,0.078200,0.077500,0.075200,P22_SG_D04_M06_C02_BSAREC_XFER_FOURSQUARE_FAD_H4_R1_C2_S3,SG_MOVIELENS1M_BSAREC_XFER_FOURSQUARE_FAD_H4_R1_C2_S3,movielens1m,XFER_FOURSQUARE_FAD_H4_R1_C2,3,5,run_complete,6,False,True,XFER_foursquare_FAD_H4_R1_C2,final_transfer,Final_all_datasets,foursquare,/workspace/jy1559/FMoE/experiments/run/artifacts/results/baseline/normal/stageg_cross6x9_anchor2_core5/P22/movielens1m/BSARec/movielens1m_BSARec_p22_sg_d04_m06_c02_bsarec_xfer_foursquare_fad_h4_r1_c2_s3_20260408_032812_607817_pid353401.json,2026-04-08T03:44:05.825225Z
GRU4Rec,0.087600,0.085400,0.069800,0.057000,0.069800,0.057000,P22_SG_D04_M02_C01_GRU4REC_XFER_LASTFM0_03_FAD_H2_R1_C1_S1,SG_MOVIELENS1M_GRU4REC_XFER_LASTFM0_03_FAD_H2_R1_C1_S1,movielens1m,XFER_LASTFM0_03_FAD_H2_R1_C1,1,7,run_complete,7,False,True,XFER_lastfm0.03_FAD_H2_R1_C1,final_transfer,Final_all_datasets,lastfm0.03,/workspace/jy1559/FMoE/experiments/run/artifacts/results/baseline/normal/stageg_cross6x9_anchor2_core5/P22/movielens1m/GRU4Rec/movielens1m_GRU4Rec_p22_sg_d04_m02_c01_gru4rec_xfer_lastfm0_03_fad_h2_r1_c1_s1_20260408_033100_464259_pid353563.json,2026-04-08T03:53:10.468078Z
GRU4Rec,0.087600,0.085400,0.069800,0.059400,0.067600,0.059400,P22_SG_D04_M02_C01_GRU4REC_XFER_LASTFM0_03_FAD_H2_R1_C1_S2,SG_MOVIELENS1M_GRU4REC_XFER_LASTFM0_03_FAD_H2_R1_C1_S2,movielens1m,XFER_LASTFM0_03_FAD_H2_R1_C1,2,4,run_complete,7,False,True,XFER_lastfm0.03_FAD_H2_R1_C1,final_transfer,Final_all_datasets,lastfm0.03,/workspace/jy1559/FMoE/experiments/run/artifacts/results/baseline/normal/stageg_cross6x9_anchor2_core5/P22/movielens1m/GRU4Rec/movielens1m_GRU4Rec_p22_sg_d04_m02_c01_gru4rec_xfer_lastfm0_03_fad_h2_r1_c1_s2_20260408_033406_363451_pid353757.json,2026-04-08T03:55:32.695725Z
GRU4Rec,0.087600,0.085400,0.069800,0.061900,0.068800,0.061900,P22_SG_D04_M02_C01_GRU4REC_XFER_LASTFM0_03_FAD_H2_R1_C1_S3,SG_MOVIELENS1M_GRU4REC_XFER_LASTFM0_03_FAD_H2_R1_C1_S3,movielens1m,XFER_LASTFM0_03_FAD_H2_R1_C1,3,6,run_complete,7,False,True,XFER_lastfm0.03_FAD_H2_R1_C1,final_transfer,Final_all_datasets,lastfm0.03,/workspace/jy1559/FMoE/experiments/run/artifacts/results/baseline/normal/stageg_cross6x9_anchor2_core5/P22/movielens1m/GRU4Rec/movielens1m_GRU4Rec_p22_sg_d04_m02_c01_gru4rec_xfer_lastfm0_03_fad_h2_r1_c1_s3_20260408_033757_450147_pid353983.json,2026-04-08T03:57:53.919226Z
GRU4Rec,0.087600,0.085400,0.069800,0.061900,0.068000,0.061400,P22_SG_D04_M02_C02_GRU4REC_XFER_FOURSQUARE_FAD_H3_R1_C2_S1,SG_MOVIELENS1M_GRU4REC_XFER_FOURSQUARE_FAD_H3_R1_C2_S1,movielens1m,XFER_FOURSQUARE_FAD_H3_R1_C2,1,5,run_complete,7,False,True,XFER_foursquare_FAD_H3_R1_C2,final_transfer,Final_all_datasets,foursquare,/workspace/jy1559/FMoE/experiments/run/artifacts/results/baseline/normal/stageg_cross6x9_anchor2_core5/P22/movielens1m/GRU4Rec/movielens1m_GRU4Rec_p22_sg_d04_m02_c02_gru4rec_xfer_foursquare_fad_h3_r1_c2_s1_20260408_034410_784066_pid354343.json,2026-04-08T03:58:36.029087Z
GRU4Rec,0.087600,0.085400,0.076100,0.073900,0.076100,0.073900,P22_SG_D04_M02_C02_GRU4REC_XFER_FOURSQUARE_FAD_H3_R1_C2_S2,SG_MOVIELENS1M_GRU4REC_XFER_FOURSQUARE_FAD_H3_R1_C2_S2,movielens1m,XFER_FOURSQUARE_FAD_H3_R1_C2,2,7,run_complete,7,False,True,XFER_foursquare_FAD_H3_R1_C2,final_transfer,Final_all_datasets,foursquare,/workspace/jy1559/FMoE/experiments/run/artifacts/results/baseline/normal/stageg_cross6x9_anchor2_core5/P22/movielens1m/GRU4Rec/movielens1m_GRU4Rec_p22_sg_d04_m02_c02_gru4rec_xfer_foursquare_fad_h3_r1_c2_s2_20260408_035315_541938_pid354834.json,2026-04-08T04:10:14.817758Z
GRU4Rec,0.087600,0.085400,0.076100,0.073900,0.072100,0.065200,P22_SG_D04_M02_C02_GRU4REC_XFER_FOURSQUARE_FAD_H3_R1_C2_S3,SG_MOVIELENS1M_GRU4REC_XFER_FOURSQUARE_FAD_H3_R1_C2_S3,movielens1m,XFER_FOURSQUARE_FAD_H3_R1_C2,3,4,run_complete,7,False,True,XFER_foursquare_FAD_H3_R1_C2,final_transfer,Final_all_datasets,foursquare,/workspace/jy1559/FMoE/experiments/run/artifacts/results/baseline/normal/stageg_cross6x9_anchor2_core5/P22/movielens1m/GRU4Rec/movielens1m_GRU4Rec_p22_sg_d04_m02_c02_gru4rec_xfer_foursquare_fad_h3_r1_c2_s3_20260408_035538_141359_pid354982.json,2026-04-08T04:10:55.931659Z
SASRec,0.087600,0.085400,0.073900,0.071300,0.073900,0.071300,P22_SG_D04_M01_C01_SASREC_XFER_LASTFM0_03_FAD_H2_R1_C1_S1,SG_MOVIELENS1M_SASREC_XFER_LASTFM0_03_FAD_H2_R1_C1_S1,movielens1m,XFER_LASTFM0_03_FAD_H2_R1_C1,1,6,run_complete,6,False,True,XFER_lastfm0.03_FAD_H2_R1_C1,final_transfer,Final_all_datasets,lastfm0.03,/workspace/jy1559/FMoE/experiments/run/artifacts/results/baseline/normal/stageg_cross6x9_anchor2_core5/P22/movielens1m/SASRec/movielens1m_SASRec_p22_sg_d04_m01_c01_sasrec_xfer_lastfm0_03_fad_h2_r1_c1_s1_20260408_035759_174023_pid355128.json,2026-04-08T04:31:55.293624Z
SASRec,0.087600,0.085400,0.074200,0.071500,0.074200,0.071500,P22_SG_D04_M01_C01_SASREC_XFER_LASTFM0_03_FAD_H2_R1_C1_S2,SG_MOVIELENS1M_SASREC_XFER_LASTFM0_03_FAD_H2_R1_C1_S2,movielens1m,XFER_LASTFM0_03_FAD_H2_R1_C1,2,5,run_complete,6,False,True,XFER_lastfm0.03_FAD_H2_R1_C1,final_transfer,Final_all_datasets,lastfm0.03,/workspace/jy1559/FMoE/experiments/run/artifacts/results/baseline/normal/stageg_cross6x9_anchor2_core5/P22/movielens1m/SASRec/movielens1m_SASRec_p22_sg_d04_m01_c01_sasrec_xfer_lastfm0_03_fad_h2_r1_c1_s2_20260408_035841_239301_pid355225.json,2026-04-08T04:35:52.617539Z
SASRec,0.087600,0.085400,0.075900,0.071500,0.075900,0.069800,P22_SG_D04_M01_C01_SASREC_XFER_LASTFM0_03_FAD_H2_R1_C1_S3,SG_MOVIELENS1M_SASREC_XFER_LASTFM0_03_FAD_H2_R1_C1_S3,movielens1m,XFER_LASTFM0_03_FAD_H2_R1_C1,3,7,run_complete,6,False,True,XFER_lastfm0.03_FAD_H2_R1_C1,final_transfer,Final_all_datasets,lastfm0.03,/workspace/jy1559/FMoE/experiments/run/artifacts/results/baseline/normal/stageg_cross6x9_anchor2_core5/P22/movielens1m/SASRec/movielens1m_SASRec_p22_sg_d04_m01_c01_sasrec_xfer_lastfm0_03_fad_h2_r1_c1_s3_20260408_041020_309633_pid355833.json,2026-04-08T04:47:53.445633Z
SASRec,0.087600,0.085400,0.077500,0.071500,0.077500,0.071100,P22_SG_D04_M01_C02_SASREC_XFER_FOURSQUARE_FAD_H3_R1_C2_S1,SG_MOVIELENS1M_SASREC_XFER_FOURSQUARE_FAD_H3_R1_C2_S1,movielens1m,XFER_FOURSQUARE_FAD_H3_R1_C2,1,4,run_complete,6,False,True,XFER_foursquare_FAD_H3_R1_C2,final_transfer,Final_all_datasets,foursquare,/workspace/jy1559/FMoE/experiments/run/artifacts/results/baseline/normal/stageg_cross6x9_anchor2_core5/P22/movielens1m/SASRec/movielens1m_SASRec_p22_sg_d04_m01_c02_sasrec_xfer_foursquare_fad_h3_r1_c2_s1_20260408_041101_476542_pid355886.json,2026-04-08T05:06:18.663839Z
SASRec,0.087600,0.085400,0.077800,0.071500,0.077800,0.066800,P22_SG_D04_M01_C02_SASREC_XFER_FOURSQUARE_FAD_H3_R1_C2_S2,SG_MOVIELENS1M_SASREC_XFER_FOURSQUARE_FAD_H3_R1_C2_S2,movielens1m,XFER_FOURSQUARE_FAD_H3_R1_C2,2,6,run_complete,6,False,True,XFER_foursquare_FAD_H3_R1_C2,final_transfer,Final_all_datasets,foursquare,/workspace/jy1559/FMoE/experiments/run/artifacts/results/baseline/normal/stageg_cross6x9_anchor2_core5/P22/movielens1m/SASRec/movielens1m_SASRec_p22_sg_d04_m01_c02_sasrec_xfer_foursquare_fad_h3_r1_c2_s2_20260408_043200_367972_pid356906.json,2026-04-08T05:17:17.409416Z
SASRec,0.087600,0.085400,0.077800,0.071500,0.076100,0.069600,P22_SG_D04_M01_C02_SASREC_XFER_FOURSQUARE_FAD_H3_R1_C2_S3,SG_MOVIELENS1M_SASREC_XFER_FOURSQUARE_FAD_H3_R1_C2_S3,movielens1m,XFER_FOURSQUARE_FAD_H3_R1_C2,3,5,run_complete,6,False,True,XFER_foursquare_FAD_H3_R1_C2,final_transfer,Final_all_datasets,foursquare,/workspace/jy1559/FMoE/experiments/run/artifacts/results/baseline/normal/stageg_cross6x9_anchor2_core5/P22/movielens1m/SASRec/movielens1m_SASRec_p22_sg_d04_m01_c02_sasrec_xfer_foursquare_fad_h3_r1_c2_s3_20260408_043557_822942_pid357138.json,2026-04-08T05:39:08.867654Z
