stage,dataset,model,family,job_id,parent_job_id,run_phase,runtime_seed,gpu_id,status,valid_score,test_score,best_valid_mrr20,test_mrr20,result_path,log_path,elapsed_sec,error,timestamp_utc
stage1,KuaiRecLargeStrictPosV2_0.2,difsr,baseline,S1_KUAIRECLARGESTRICTPOSV2_0_2_DIFSR,,S1_KUAIRECLARGESTRICTPOSV2_0_2_DIFSR,610012,1,ok,0.01817777777777778,0.31703824006485465,0.0153,0.3128,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment/KuaiRecLargeStrictPosV2_0.2_DIFSR_s1_kuaireclargestrictposv2_0_2_difsr_20260418_044946_870242_pid1648148.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/final_experiment/stage1/kuaireclargestrictposv2_0_2/difsr/baseline/S1_KUAIRECLARGESTRICTPOSV2_0_2_DIFSR.log,792.2958319187164,,2026-04-18T05:02:53.653314Z
stage1,movielens1m,sasrec,baseline,S1_MOVIELENS1M_SASREC,,S1_MOVIELENS1M_SASREC,610019,2,ok,0.13854473959130012,0.0961,0.0863,0.0584,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment/movielens1m_SASRec_s1_movielens1m_sasrec_20260418_051311_635948_pid1648403.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/final_experiment/stage1/movielens1m/sasrec/baseline/S1_MOVIELENS1M_SASREC.log,5034.755046844482,,2026-04-18T06:37:02.903467Z
stage1,foursquare,tisasrec,baseline,S1_FOURSQUARE_TISASREC,,S1_FOURSQUARE_TISASREC,610005,4,ok,0.2626382576424569,0.21718888888888888,0.2044,0.1654,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment/foursquare_TiSASRec_s1_foursquare_tisasrec_20260418_043149_883890_pid1646094.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/final_experiment/stage1/foursquare/tisasrec/baseline/S1_FOURSQUARE_TISASREC.log,6123.340590953827,,2026-04-18T06:13:49.786799Z
stage1,movielens1m,difsr,baseline,S1_MOVIELENS1M_DIFSR,,S1_MOVIELENS1M_DIFSR,610020,4,ok,0.11990322170047592,0.09054779628205559,0.0789,0.0601,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment/movielens1m_DIFSR_s1_movielens1m_difsr_20260418_061356_013981_pid1651872.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/final_experiment/stage1/movielens1m/difsr/baseline/S1_MOVIELENS1M_DIFSR.log,7609.302578926086,,2026-04-18T08:20:39.097380Z
stage1,lastfm0.03,sasrec,baseline,S1_LASTFM0_03_SASREC,,S1_LASTFM0_03_SASREC,610015,1,ok,0.33699077295013447,0.33503864593004296,0.3084,0.3026,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment/lastfm0.03_SASRec_s1_lastfm0_03_sasrec_20260418_050257_211323_pid1648300.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/final_experiment/stage1/lastfm0_03/sasrec/baseline/S1_LASTFM0_03_SASREC.log,7501.42849779129,,2026-04-18T07:07:55.088662Z
stage1,movielens1m,tisasrec,baseline,S1_MOVIELENS1M_TISASREC,,S1_MOVIELENS1M_TISASREC,610017,3,ok,0.1459277385190564,0.10176982149944933,0.0963,0.0628,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment/movielens1m_TiSASRec_s1_movielens1m_tisasrec_20260418_050719_446388_pid1648353.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/final_experiment/stage1/movielens1m/tisasrec/baseline/S1_MOVIELENS1M_TISASREC.log,7801.813935279846,,2026-04-18T07:17:17.664754Z
stage1,lastfm0.03,tisasrec,baseline,S1_LASTFM0_03_TISASREC,,S1_LASTFM0_03_TISASREC,610013,6,ok,0.3245550469473648,0.3245520975639435,0.297,0.2931,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment/lastfm0.03_TiSASRec_s1_lastfm0_03_tisasrec_20260418_045110_224531_pid1648178.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/final_experiment/stage1/lastfm0_03/tisasrec/baseline/S1_LASTFM0_03_TISASREC.log,7677.4460027217865,,2026-04-18T06:59:04.133086Z
stage1,lastfm0.03,difsr,baseline,S1_LASTFM0_03_DIFSR,,S1_LASTFM0_03_DIFSR,610016,7,ok,0.3075583528015583,0.3026477482409141,0.2881,0.2816,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment/lastfm0.03_DIFSR_s1_lastfm0_03_difsr_20260418_050422_548704_pid1648322.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/final_experiment/stage1/lastfm0_03/difsr/baseline/S1_LASTFM0_03_DIFSR.log,7804.358755350113,,2026-04-18T07:14:20.547839Z
stage1,movielens1m,bsarec,baseline,S1_MOVIELENS1M_BSAREC,,S1_MOVIELENS1M_BSAREC,610018,5,ok,0.13198888888888888,0.09549689202699065,0.0873,0.0617,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment/movielens1m_BSARec_s1_movielens1m_bsarec_20260418_051005_047807_pid1648378.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/final_experiment/stage1/movielens1m/bsarec/baseline/S1_MOVIELENS1M_BSAREC.log,5853.841908693314,,2026-04-18T06:47:31.515248Z
stage1,lastfm0.03,bsarec,baseline,S1_LASTFM0_03_BSAREC,,S1_LASTFM0_03_BSAREC,610014,0,ok,0.3109777777777778,0.3076777777777778,0.2946,0.2895,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment/lastfm0.03_BSARec_s1_lastfm0_03_bsarec_20260418_045115_933597_pid1648186.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/final_experiment/stage1/lastfm0_03/bsarec/baseline/S1_LASTFM0_03_BSAREC.log,7372.617954969406,,2026-04-18T06:54:01.116978Z
stage1,retail_rocket,bsarec,baseline,S1_RETAIL_ROCKET_BSAREC,,S1_RETAIL_ROCKET_BSAREC,610022,5,ok,0.4041111111111111,0.4039333333333333,0.3726,0.3735,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment/retail_rocket_BSARec_s1_retail_rocket_bsarec_20260418_064738_901078_pid1655705.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/final_experiment/stage1/retail_rocket/bsarec/baseline/S1_RETAIL_ROCKET_BSAREC.log,4926.838327884674,,2026-04-18T08:09:38.362151Z
stage1,retail_rocket,sasrec,baseline,S1_RETAIL_ROCKET_SASREC,,S1_RETAIL_ROCKET_SASREC,610023,0,ok,0.4486,0.44181734949086526,0.3697,0.3666,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment/retail_rocket_SASRec_s1_retail_rocket_sasrec_20260418_065404_589355_pid1656448.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/final_experiment/stage1/retail_rocket/sasrec/baseline/S1_RETAIL_ROCKET_SASREC.log,5815.832889556885,,2026-04-18T08:30:56.956246Z
stage1,retail_rocket,tisasrec,baseline,S1_RETAIL_ROCKET_TISASREC,,S1_RETAIL_ROCKET_TISASREC,610021,2,ok,0.4374232855510833,0.430744455704558,0.3561,0.3539,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment/retail_rocket_TiSASRec_s1_retail_rocket_tisasrec_20260418_063706_341320_pid1654382.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/final_experiment/stage1/retail_rocket/tisasrec/baseline/S1_RETAIL_ROCKET_TISASREC.log,7212.692802190781,,2026-04-18T08:37:15.602680Z
stage1,retail_rocket,difsr,baseline,S1_RETAIL_ROCKET_DIFSR,,S1_RETAIL_ROCKET_DIFSR,610024,6,ok,0.4143733269224714,0.4126055666275875,0.3735,0.3755,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment/retail_rocket_DIFSR_s1_retail_rocket_difsr_20260418_065910_376058_pid1657367.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/final_experiment/stage1/retail_rocket/difsr/baseline/S1_RETAIL_ROCKET_DIFSR.log,7313.158879041672,,2026-04-18T09:00:57.299909Z
