question,dataset,setting_key,setting_label,base_rank,base_tag,seed_id,selection_rule,result_path,checkpoint_file,case_eval_manifest,case_eval_export_dir,status,error,model,eval_split,scope,group,stage_name,routed_family,usage_share
cases,KuaiRecLargeStrictPosV2_0.2,behavior_guided,Behavior-Guided,1,kuaireclargestrictposv2_0_2_top01_rfmoe,1,overall_seen_target,/workspace/FeaturedMoE/experiments/run/artifacts/results/real_final_ablation_appendix/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_cases_kuaireclargestrictposv2_0_2_behavior_guided_r01_s1_20260421_155857_511442_pid299522.json,/workspace/FeaturedMoE/experiments/run/artifacts/results/real_final_ablation/appendix/checkpoints/cases_kuaireclargestrictposv2_0_2_behavior_guided_r01_s1_best_model_state.pth,/workspace/FeaturedMoE/experiments/run/artifacts/logs/real_final_ablation/appendix/cases/case_eval/CASES_KUAIRECLARGESTRICTPOSV2_0_2_BEHAVIOR_GUIDED_R01_S1/case_eval/cases_kuaireclargestrictposv2_0_2_behavior_guided_R1_S1/case_eval_manifest.csv,/workspace/FeaturedMoE/experiments/run/artifacts/logs/real_final_ablation/appendix/cases/case_eval/CASES_KUAIRECLARGESTRICTPOSV2_0_2_BEHAVIOR_GUIDED_R01_S1/tables,ok,,FeaturedMoE_N3,test,tier_group,focus_minus,macro,Memory,0.278083
cases,KuaiRecLargeStrictPosV2_0.2,behavior_guided,Behavior-Guided,1,kuaireclargestrictposv2_0_2_top01_rfmoe,1,overall_seen_target,/workspace/FeaturedMoE/experiments/run/artifacts/results/real_final_ablation_appendix/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_cases_kuaireclargestrictposv2_0_2_behavior_guided_r01_s1_20260421_155857_511442_pid299522.json,/workspace/FeaturedMoE/experiments/run/artifacts/results/real_final_ablation/appendix/checkpoints/cases_kuaireclargestrictposv2_0_2_behavior_guided_r01_s1_best_model_state.pth,/workspace/FeaturedMoE/experiments/run/artifacts/logs/real_final_ablation/appendix/cases/case_eval/CASES_KUAIRECLARGESTRICTPOSV2_0_2_BEHAVIOR_GUIDED_R01_S1/case_eval/cases_kuaireclargestrictposv2_0_2_behavior_guided_R1_S1/case_eval_manifest.csv,/workspace/FeaturedMoE/experiments/run/artifacts/logs/real_final_ablation/appendix/cases/case_eval/CASES_KUAIRECLARGESTRICTPOSV2_0_2_BEHAVIOR_GUIDED_R01_S1/tables,ok,,FeaturedMoE_N3,test,tier_group,focus_minus,macro,Exposure,0.265882
cases,KuaiRecLargeStrictPosV2_0.2,behavior_guided,Behavior-Guided,1,kuaireclargestrictposv2_0_2_top01_rfmoe,1,overall_seen_target,/workspace/FeaturedMoE/experiments/run/artifacts/results/real_final_ablation_appendix/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_cases_kuaireclargestrictposv2_0_2_behavior_guided_r01_s1_20260421_155857_511442_pid299522.json,/workspace/FeaturedMoE/experiments/run/artifacts/results/real_final_ablation/appendix/checkpoints/cases_kuaireclargestrictposv2_0_2_behavior_guided_r01_s1_best_model_state.pth,/workspace/FeaturedMoE/experiments/run/artifacts/logs/real_final_ablation/appendix/cases/case_eval/CASES_KUAIRECLARGESTRICTPOSV2_0_2_BEHAVIOR_GUIDED_R01_S1/case_eval/cases_kuaireclargestrictposv2_0_2_behavior_guided_R1_S1/case_eval_manifest.csv,/workspace/FeaturedMoE/experiments/run/artifacts/logs/real_final_ablation/appendix/cases/case_eval/CASES_KUAIRECLARGESTRICTPOSV2_0_2_BEHAVIOR_GUIDED_R01_S1/tables,ok,,FeaturedMoE_N3,test,tier_group,tempo_plus,macro,Tempo,0.290274
cases,KuaiRecLargeStrictPosV2_0.2,behavior_guided,Behavior-Guided,1,kuaireclargestrictposv2_0_2_top01_rfmoe,1,overall_seen_target,/workspace/FeaturedMoE/experiments/run/artifacts/results/real_final_ablation_appendix/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_cases_kuaireclargestrictposv2_0_2_behavior_guided_r01_s1_20260421_155857_511442_pid299522.json,/workspace/FeaturedMoE/experiments/run/artifacts/results/real_final_ablation/appendix/checkpoints/cases_kuaireclargestrictposv2_0_2_behavior_guided_r01_s1_best_model_state.pth,/workspace/FeaturedMoE/experiments/run/artifacts/logs/real_final_ablation/appendix/cases/case_eval/CASES_KUAIRECLARGESTRICTPOSV2_0_2_BEHAVIOR_GUIDED_R01_S1/case_eval/cases_kuaireclargestrictposv2_0_2_behavior_guided_R1_S1/case_eval_manifest.csv,/workspace/FeaturedMoE/experiments/run/artifacts/logs/real_final_ablation/appendix/cases/case_eval/CASES_KUAIRECLARGESTRICTPOSV2_0_2_BEHAVIOR_GUIDED_R01_S1/tables,ok,,FeaturedMoE_N3,test,tier_group,tempo_plus,macro,Focus,0.263906
cases,KuaiRecLargeStrictPosV2_0.2,behavior_guided,Behavior-Guided,1,kuaireclargestrictposv2_0_2_top01_rfmoe,1,overall_seen_target,/workspace/FeaturedMoE/experiments/run/artifacts/results/real_final_ablation_appendix/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_cases_kuaireclargestrictposv2_0_2_behavior_guided_r01_s1_20260421_155857_511442_pid299522.json,/workspace/FeaturedMoE/experiments/run/artifacts/results/real_final_ablation/appendix/checkpoints/cases_kuaireclargestrictposv2_0_2_behavior_guided_r01_s1_best_model_state.pth,/workspace/FeaturedMoE/experiments/run/artifacts/logs/real_final_ablation/appendix/cases/case_eval/CASES_KUAIRECLARGESTRICTPOSV2_0_2_BEHAVIOR_GUIDED_R01_S1/case_eval/cases_kuaireclargestrictposv2_0_2_behavior_guided_R1_S1/case_eval_manifest.csv,/workspace/FeaturedMoE/experiments/run/artifacts/logs/real_final_ablation/appendix/cases/case_eval/CASES_KUAIRECLARGESTRICTPOSV2_0_2_BEHAVIOR_GUIDED_R01_S1/tables,ok,,FeaturedMoE_N3,test,tier_group,tempo_plus,macro,Memory,0.22791
cases,KuaiRecLargeStrictPosV2_0.2,behavior_guided,Behavior-Guided,1,kuaireclargestrictposv2_0_2_top01_rfmoe,1,overall_seen_target,/workspace/FeaturedMoE/experiments/run/artifacts/results/real_final_ablation_appendix/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_cases_kuaireclargestrictposv2_0_2_behavior_guided_r01_s1_20260421_155857_511442_pid299522.json,/workspace/FeaturedMoE/experiments/run/artifacts/results/real_final_ablation/appendix/checkpoints/cases_kuaireclargestrictposv2_0_2_behavior_guided_r01_s1_best_model_state.pth,/workspace/FeaturedMoE/experiments/run/artifacts/logs/real_final_ablation/appendix/cases/case_eval/CASES_KUAIRECLARGESTRICTPOSV2_0_2_BEHAVIOR_GUIDED_R01_S1/case_eval/cases_kuaireclargestrictposv2_0_2_behavior_guided_R1_S1/case_eval_manifest.csv,/workspace/FeaturedMoE/experiments/run/artifacts/logs/real_final_ablation/appendix/cases/case_eval/CASES_KUAIRECLARGESTRICTPOSV2_0_2_BEHAVIOR_GUIDED_R01_S1/tables,ok,,FeaturedMoE_N3,test,tier_group,tempo_plus,macro,Exposure,0.21791
cases,KuaiRecLargeStrictPosV2_0.2,behavior_guided,Behavior-Guided,1,kuaireclargestrictposv2_0_2_top01_rfmoe,1,overall_seen_target,/workspace/FeaturedMoE/experiments/run/artifacts/results/real_final_ablation_appendix/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_cases_kuaireclargestrictposv2_0_2_behavior_guided_r01_s1_20260421_155857_511442_pid299522.json,/workspace/FeaturedMoE/experiments/run/artifacts/results/real_final_ablation/appendix/checkpoints/cases_kuaireclargestrictposv2_0_2_behavior_guided_r01_s1_best_model_state.pth,/workspace/FeaturedMoE/experiments/run/artifacts/logs/real_final_ablation/appendix/cases/case_eval/CASES_KUAIRECLARGESTRICTPOSV2_0_2_BEHAVIOR_GUIDED_R01_S1/case_eval/cases_kuaireclargestrictposv2_0_2_behavior_guided_R1_S1/case_eval_manifest.csv,/workspace/FeaturedMoE/experiments/run/artifacts/logs/real_final_ablation/appendix/cases/case_eval/CASES_KUAIRECLARGESTRICTPOSV2_0_2_BEHAVIOR_GUIDED_R01_S1/tables,ok,,FeaturedMoE_N3,test,tier_group,tempo_minus,macro,Tempo,0.156698
cases,KuaiRecLargeStrictPosV2_0.2,behavior_guided,Behavior-Guided,1,kuaireclargestrictposv2_0_2_top01_rfmoe,1,overall_seen_target,/workspace/FeaturedMoE/experiments/run/artifacts/results/real_final_ablation_appendix/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_cases_kuaireclargestrictposv2_0_2_behavior_guided_r01_s1_20260421_155857_511442_pid299522.json,/workspace/FeaturedMoE/experiments/run/artifacts/results/real_final_ablation/appendix/checkpoints/cases_kuaireclargestrictposv2_0_2_behavior_guided_r01_s1_best_model_state.pth,/workspace/FeaturedMoE/experiments/run/artifacts/logs/real_final_ablation/appendix/cases/case_eval/CASES_KUAIRECLARGESTRICTPOSV2_0_2_BEHAVIOR_GUIDED_R01_S1/case_eval/cases_kuaireclargestrictposv2_0_2_behavior_guided_R1_S1/case_eval_manifest.csv,/workspace/FeaturedMoE/experiments/run/artifacts/logs/real_final_ablation/appendix/cases/case_eval/CASES_KUAIRECLARGESTRICTPOSV2_0_2_BEHAVIOR_GUIDED_R01_S1/tables,ok,,FeaturedMoE_N3,test,tier_group,tempo_minus,macro,Focus,0.313575
cases,KuaiRecLargeStrictPosV2_0.2,behavior_guided,Behavior-Guided,1,kuaireclargestrictposv2_0_2_top01_rfmoe,1,overall_seen_target,/workspace/FeaturedMoE/experiments/run/artifacts/results/real_final_ablation_appendix/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_cases_kuaireclargestrictposv2_0_2_behavior_guided_r01_s1_20260421_155857_511442_pid299522.json,/workspace/FeaturedMoE/experiments/run/artifacts/results/real_final_ablation/appendix/checkpoints/cases_kuaireclargestrictposv2_0_2_behavior_guided_r01_s1_best_model_state.pth,/workspace/FeaturedMoE/experiments/run/artifacts/logs/real_final_ablation/appendix/cases/case_eval/CASES_KUAIRECLARGESTRICTPOSV2_0_2_BEHAVIOR_GUIDED_R01_S1/case_eval/cases_kuaireclargestrictposv2_0_2_behavior_guided_R1_S1/case_eval_manifest.csv,/workspace/FeaturedMoE/experiments/run/artifacts/logs/real_final_ablation/appendix/cases/case_eval/CASES_KUAIRECLARGESTRICTPOSV2_0_2_BEHAVIOR_GUIDED_R01_S1/tables,ok,,FeaturedMoE_N3,test,tier_group,tempo_minus,macro,Memory,0.270804
cases,KuaiRecLargeStrictPosV2_0.2,behavior_guided,Behavior-Guided,1,kuaireclargestrictposv2_0_2_top01_rfmoe,1,overall_seen_target,/workspace/FeaturedMoE/experiments/run/artifacts/results/real_final_ablation_appendix/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_cases_kuaireclargestrictposv2_0_2_behavior_guided_r01_s1_20260421_155857_511442_pid299522.json,/workspace/FeaturedMoE/experiments/run/artifacts/results/real_final_ablation/appendix/checkpoints/cases_kuaireclargestrictposv2_0_2_behavior_guided_r01_s1_best_model_state.pth,/workspace/FeaturedMoE/experiments/run/artifacts/logs/real_final_ablation/appendix/cases/case_eval/CASES_KUAIRECLARGESTRICTPOSV2_0_2_BEHAVIOR_GUIDED_R01_S1/case_eval/cases_kuaireclargestrictposv2_0_2_behavior_guided_R1_S1/case_eval_manifest.csv,/workspace/FeaturedMoE/experiments/run/artifacts/logs/real_final_ablation/appendix/cases/case_eval/CASES_KUAIRECLARGESTRICTPOSV2_0_2_BEHAVIOR_GUIDED_R01_S1/tables,ok,,FeaturedMoE_N3,test,tier_group,tempo_minus,macro,Exposure,0.258923
cases,KuaiRecLargeStrictPosV2_0.2,behavior_guided,Behavior-Guided,1,kuaireclargestrictposv2_0_2_top01_rfmoe,1,overall_seen_target,/workspace/FeaturedMoE/experiments/run/artifacts/results/real_final_ablation_appendix/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_cases_kuaireclargestrictposv2_0_2_behavior_guided_r01_s1_20260421_155857_511442_pid299522.json,/workspace/FeaturedMoE/experiments/run/artifacts/results/real_final_ablation/appendix/checkpoints/cases_kuaireclargestrictposv2_0_2_behavior_guided_r01_s1_best_model_state.pth,/workspace/FeaturedMoE/experiments/run/artifacts/logs/real_final_ablation/appendix/cases/case_eval/CASES_KUAIRECLARGESTRICTPOSV2_0_2_BEHAVIOR_GUIDED_R01_S1/case_eval/cases_kuaireclargestrictposv2_0_2_behavior_guided_R1_S1/case_eval_manifest.csv,/workspace/FeaturedMoE/experiments/run/artifacts/logs/real_final_ablation/appendix/cases/case_eval/CASES_KUAIRECLARGESTRICTPOSV2_0_2_BEHAVIOR_GUIDED_R01_S1/tables,ok,,FeaturedMoE_N3,test,tier_group,exploration_plus,macro,Tempo,0.195976
cases,KuaiRecLargeStrictPosV2_0.2,behavior_guided,Behavior-Guided,1,kuaireclargestrictposv2_0_2_top01_rfmoe,1,overall_seen_target,/workspace/FeaturedMoE/experiments/run/artifacts/results/real_final_ablation_appendix/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_cases_kuaireclargestrictposv2_0_2_behavior_guided_r01_s1_20260421_155857_511442_pid299522.json,/workspace/FeaturedMoE/experiments/run/artifacts/results/real_final_ablation/appendix/checkpoints/cases_kuaireclargestrictposv2_0_2_behavior_guided_r01_s1_best_model_state.pth,/workspace/FeaturedMoE/experiments/run/artifacts/logs/real_final_ablation/appendix/cases/case_eval/CASES_KUAIRECLARGESTRICTPOSV2_0_2_BEHAVIOR_GUIDED_R01_S1/case_eval/cases_kuaireclargestrictposv2_0_2_behavior_guided_R1_S1/case_eval_manifest.csv,/workspace/FeaturedMoE/experiments/run/artifacts/logs/real_final_ablation/appendix/cases/case_eval/CASES_KUAIRECLARGESTRICTPOSV2_0_2_BEHAVIOR_GUIDED_R01_S1/tables,ok,,FeaturedMoE_N3,test,tier_group,exploration_plus,macro,Focus,0.261451
cases,KuaiRecLargeStrictPosV2_0.2,behavior_guided,Behavior-Guided,1,kuaireclargestrictposv2_0_2_top01_rfmoe,1,overall_seen_target,/workspace/FeaturedMoE/experiments/run/artifacts/results/real_final_ablation_appendix/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_cases_kuaireclargestrictposv2_0_2_behavior_guided_r01_s1_20260421_155857_511442_pid299522.json,/workspace/FeaturedMoE/experiments/run/artifacts/results/real_final_ablation/appendix/checkpoints/cases_kuaireclargestrictposv2_0_2_behavior_guided_r01_s1_best_model_state.pth,/workspace/FeaturedMoE/experiments/run/artifacts/logs/real_final_ablation/appendix/cases/case_eval/CASES_KUAIRECLARGESTRICTPOSV2_0_2_BEHAVIOR_GUIDED_R01_S1/case_eval/cases_kuaireclargestrictposv2_0_2_behavior_guided_R1_S1/case_eval_manifest.csv,/workspace/FeaturedMoE/experiments/run/artifacts/logs/real_final_ablation/appendix/cases/case_eval/CASES_KUAIRECLARGESTRICTPOSV2_0_2_BEHAVIOR_GUIDED_R01_S1/tables,ok,,FeaturedMoE_N3,test,tier_group,exploration_plus,macro,Memory,0.225789
cases,KuaiRecLargeStrictPosV2_0.2,behavior_guided,Behavior-Guided,1,kuaireclargestrictposv2_0_2_top01_rfmoe,1,overall_seen_target,/workspace/FeaturedMoE/experiments/run/artifacts/results/real_final_ablation_appendix/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_cases_kuaireclargestrictposv2_0_2_behavior_guided_r01_s1_20260421_155857_511442_pid299522.json,/workspace/FeaturedMoE/experiments/run/artifacts/results/real_final_ablation/appendix/checkpoints/cases_kuaireclargestrictposv2_0_2_behavior_guided_r01_s1_best_model_state.pth,/workspace/FeaturedMoE/experiments/run/artifacts/logs/real_final_ablation/appendix/cases/case_eval/CASES_KUAIRECLARGESTRICTPOSV2_0_2_BEHAVIOR_GUIDED_R01_S1/case_eval/cases_kuaireclargestrictposv2_0_2_behavior_guided_R1_S1/case_eval_manifest.csv,/workspace/FeaturedMoE/experiments/run/artifacts/logs/real_final_ablation/appendix/cases/case_eval/CASES_KUAIRECLARGESTRICTPOSV2_0_2_BEHAVIOR_GUIDED_R01_S1/tables,ok,,FeaturedMoE_N3,test,tier_group,exploration_plus,macro,Exposure,0.316784
cases,KuaiRecLargeStrictPosV2_0.2,behavior_guided,Behavior-Guided,1,kuaireclargestrictposv2_0_2_top01_rfmoe,1,overall_seen_target,/workspace/FeaturedMoE/experiments/run/artifacts/results/real_final_ablation_appendix/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_cases_kuaireclargestrictposv2_0_2_behavior_guided_r01_s1_20260421_155857_511442_pid299522.json,/workspace/FeaturedMoE/experiments/run/artifacts/results/real_final_ablation/appendix/checkpoints/cases_kuaireclargestrictposv2_0_2_behavior_guided_r01_s1_best_model_state.pth,/workspace/FeaturedMoE/experiments/run/artifacts/logs/real_final_ablation/appendix/cases/case_eval/CASES_KUAIRECLARGESTRICTPOSV2_0_2_BEHAVIOR_GUIDED_R01_S1/case_eval/cases_kuaireclargestrictposv2_0_2_behavior_guided_R1_S1/case_eval_manifest.csv,/workspace/FeaturedMoE/experiments/run/artifacts/logs/real_final_ablation/appendix/cases/case_eval/CASES_KUAIRECLARGESTRICTPOSV2_0_2_BEHAVIOR_GUIDED_R01_S1/tables,ok,,FeaturedMoE_N3,test,tier_group,exposure_minus,macro,Tempo,0.236933
cases,KuaiRecLargeStrictPosV2_0.2,behavior_guided,Behavior-Guided,1,kuaireclargestrictposv2_0_2_top01_rfmoe,1,overall_seen_target,/workspace/FeaturedMoE/experiments/run/artifacts/results/real_final_ablation_appendix/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_cases_kuaireclargestrictposv2_0_2_behavior_guided_r01_s1_20260421_155857_511442_pid299522.json,/workspace/FeaturedMoE/experiments/run/artifacts/results/real_final_ablation/appendix/checkpoints/cases_kuaireclargestrictposv2_0_2_behavior_guided_r01_s1_best_model_state.pth,/workspace/FeaturedMoE/experiments/run/artifacts/logs/real_final_ablation/appendix/cases/case_eval/CASES_KUAIRECLARGESTRICTPOSV2_0_2_BEHAVIOR_GUIDED_R01_S1/case_eval/cases_kuaireclargestrictposv2_0_2_behavior_guided_R1_S1/case_eval_manifest.csv,/workspace/FeaturedMoE/experiments/run/artifacts/logs/real_final_ablation/appendix/cases/case_eval/CASES_KUAIRECLARGESTRICTPOSV2_0_2_BEHAVIOR_GUIDED_R01_S1/tables,ok,,FeaturedMoE_N3,test,tier_group,exposure_minus,macro,Focus,0.316091
cases,KuaiRecLargeStrictPosV2_0.2,behavior_guided,Behavior-Guided,1,kuaireclargestrictposv2_0_2_top01_rfmoe,1,overall_seen_target,/workspace/FeaturedMoE/experiments/run/artifacts/results/real_final_ablation_appendix/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_cases_kuaireclargestrictposv2_0_2_behavior_guided_r01_s1_20260421_155857_511442_pid299522.json,/workspace/FeaturedMoE/experiments/run/artifacts/results/real_final_ablation/appendix/checkpoints/cases_kuaireclargestrictposv2_0_2_behavior_guided_r01_s1_best_model_state.pth,/workspace/FeaturedMoE/experiments/run/artifacts/logs/real_final_ablation/appendix/cases/case_eval/CASES_KUAIRECLARGESTRICTPOSV2_0_2_BEHAVIOR_GUIDED_R01_S1/case_eval/cases_kuaireclargestrictposv2_0_2_behavior_guided_R1_S1/case_eval_manifest.csv,/workspace/FeaturedMoE/experiments/run/artifacts/logs/real_final_ablation/appendix/cases/case_eval/CASES_KUAIRECLARGESTRICTPOSV2_0_2_BEHAVIOR_GUIDED_R01_S1/tables,ok,,FeaturedMoE_N3,test,tier_group,exposure_minus,macro,Memory,0.272976
cases,KuaiRecLargeStrictPosV2_0.2,behavior_guided,Behavior-Guided,1,kuaireclargestrictposv2_0_2_top01_rfmoe,1,overall_seen_target,/workspace/FeaturedMoE/experiments/run/artifacts/results/real_final_ablation_appendix/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_cases_kuaireclargestrictposv2_0_2_behavior_guided_r01_s1_20260421_155857_511442_pid299522.json,/workspace/FeaturedMoE/experiments/run/artifacts/results/real_final_ablation/appendix/checkpoints/cases_kuaireclargestrictposv2_0_2_behavior_guided_r01_s1_best_model_state.pth,/workspace/FeaturedMoE/experiments/run/artifacts/logs/real_final_ablation/appendix/cases/case_eval/CASES_KUAIRECLARGESTRICTPOSV2_0_2_BEHAVIOR_GUIDED_R01_S1/case_eval/cases_kuaireclargestrictposv2_0_2_behavior_guided_R1_S1/case_eval_manifest.csv,/workspace/FeaturedMoE/experiments/run/artifacts/logs/real_final_ablation/appendix/cases/case_eval/CASES_KUAIRECLARGESTRICTPOSV2_0_2_BEHAVIOR_GUIDED_R01_S1/tables,ok,,FeaturedMoE_N3,test,tier_group,exposure_minus,macro,Exposure,0.174
cases,lastfm0.03,behavior_guided,Behavior-Guided,1,lastfm0_03_top01_23090_results,1,overall_seen_target,/workspace/FeaturedMoE/experiments/run/artifacts/results/real_final_ablation_appendix/lastfm0.03_FeaturedMoE_N3_cases_lastfm0_03_behavior_guided_r01_s1_20260421_155857_643284_pid299527.json,/workspace/FeaturedMoE/experiments/run/artifacts/results/real_final_ablation/appendix/checkpoints/cases_lastfm0_03_behavior_guided_r01_s1_best_model_state.pth,/workspace/FeaturedMoE/experiments/run/artifacts/logs/real_final_ablation/appendix/cases/case_eval/CASES_LASTFM0_03_BEHAVIOR_GUIDED_R01_S1/case_eval/cases_lastfm0_03_behavior_guided_R1_S1/case_eval_manifest.csv,/workspace/FeaturedMoE/experiments/run/artifacts/logs/real_final_ablation/appendix/cases/case_eval/CASES_LASTFM0_03_BEHAVIOR_GUIDED_R01_S1/tables,ok,,FeaturedMoE_N3,test,original,original,macro,Tempo,0.258092
cases,lastfm0.03,behavior_guided,Behavior-Guided,1,lastfm0_03_top01_23090_results,1,overall_seen_target,/workspace/FeaturedMoE/experiments/run/artifacts/results/real_final_ablation_appendix/lastfm0.03_FeaturedMoE_N3_cases_lastfm0_03_behavior_guided_r01_s1_20260421_155857_643284_pid299527.json,/workspace/FeaturedMoE/experiments/run/artifacts/results/real_final_ablation/appendix/checkpoints/cases_lastfm0_03_behavior_guided_r01_s1_best_model_state.pth,/workspace/FeaturedMoE/experiments/run/artifacts/logs/real_final_ablation/appendix/cases/case_eval/CASES_LASTFM0_03_BEHAVIOR_GUIDED_R01_S1/case_eval/cases_lastfm0_03_behavior_guided_R1_S1/case_eval_manifest.csv,/workspace/FeaturedMoE/experiments/run/artifacts/logs/real_final_ablation/appendix/cases/case_eval/CASES_LASTFM0_03_BEHAVIOR_GUIDED_R01_S1/tables,ok,,FeaturedMoE_N3,test,original,original,macro,Focus,0.248986
cases,lastfm0.03,behavior_guided,Behavior-Guided,1,lastfm0_03_top01_23090_results,1,overall_seen_target,/workspace/FeaturedMoE/experiments/run/artifacts/results/real_final_ablation_appendix/lastfm0.03_FeaturedMoE_N3_cases_lastfm0_03_behavior_guided_r01_s1_20260421_155857_643284_pid299527.json,/workspace/FeaturedMoE/experiments/run/artifacts/results/real_final_ablation/appendix/checkpoints/cases_lastfm0_03_behavior_guided_r01_s1_best_model_state.pth,/workspace/FeaturedMoE/experiments/run/artifacts/logs/real_final_ablation/appendix/cases/case_eval/CASES_LASTFM0_03_BEHAVIOR_GUIDED_R01_S1/case_eval/cases_lastfm0_03_behavior_guided_R1_S1/case_eval_manifest.csv,/workspace/FeaturedMoE/experiments/run/artifacts/logs/real_final_ablation/appendix/cases/case_eval/CASES_LASTFM0_03_BEHAVIOR_GUIDED_R01_S1/tables,ok,,FeaturedMoE_N3,test,original,original,macro,Memory,0.255541
cases,lastfm0.03,behavior_guided,Behavior-Guided,1,lastfm0_03_top01_23090_results,1,overall_seen_target,/workspace/FeaturedMoE/experiments/run/artifacts/results/real_final_ablation_appendix/lastfm0.03_FeaturedMoE_N3_cases_lastfm0_03_behavior_guided_r01_s1_20260421_155857_643284_pid299527.json,/workspace/FeaturedMoE/experiments/run/artifacts/results/real_final_ablation/appendix/checkpoints/cases_lastfm0_03_behavior_guided_r01_s1_best_model_state.pth,/workspace/FeaturedMoE/experiments/run/artifacts/logs/real_final_ablation/appendix/cases/case_eval/CASES_LASTFM0_03_BEHAVIOR_GUIDED_R01_S1/case_eval/cases_lastfm0_03_behavior_guided_R1_S1/case_eval_manifest.csv,/workspace/FeaturedMoE/experiments/run/artifacts/logs/real_final_ablation/appendix/cases/case_eval/CASES_LASTFM0_03_BEHAVIOR_GUIDED_R01_S1/tables,ok,,FeaturedMoE_N3,test,original,original,macro,Exposure,0.237381
cases,lastfm0.03,behavior_guided,Behavior-Guided,1,lastfm0_03_top01_23090_results,1,overall_seen_target,/workspace/FeaturedMoE/experiments/run/artifacts/results/real_final_ablation_appendix/lastfm0.03_FeaturedMoE_N3_cases_lastfm0_03_behavior_guided_r01_s1_20260421_155857_643284_pid299527.json,/workspace/FeaturedMoE/experiments/run/artifacts/results/real_final_ablation/appendix/checkpoints/cases_lastfm0_03_behavior_guided_r01_s1_best_model_state.pth,/workspace/FeaturedMoE/experiments/run/artifacts/logs/real_final_ablation/appendix/cases/case_eval/CASES_LASTFM0_03_BEHAVIOR_GUIDED_R01_S1/case_eval/cases_lastfm0_03_behavior_guided_R1_S1/case_eval_manifest.csv,/workspace/FeaturedMoE/experiments/run/artifacts/logs/real_final_ablation/appendix/cases/case_eval/CASES_LASTFM0_03_BEHAVIOR_GUIDED_R01_S1/tables,ok,,FeaturedMoE_N3,test,tier_group,memory_plus,macro,Tempo,0.230555
cases,lastfm0.03,behavior_guided,Behavior-Guided,1,lastfm0_03_top01_23090_results,1,overall_seen_target,/workspace/FeaturedMoE/experiments/run/artifacts/results/real_final_ablation_appendix/lastfm0.03_FeaturedMoE_N3_cases_lastfm0_03_behavior_guided_r01_s1_20260421_155857_643284_pid299527.json,/workspace/FeaturedMoE/experiments/run/artifacts/results/real_final_ablation/appendix/checkpoints/cases_lastfm0_03_behavior_guided_r01_s1_best_model_state.pth,/workspace/FeaturedMoE/experiments/run/artifacts/logs/real_final_ablation/appendix/cases/case_eval/CASES_LASTFM0_03_BEHAVIOR_GUIDED_R01_S1/case_eval/cases_lastfm0_03_behavior_guided_R1_S1/case_eval_manifest.csv,/workspace/FeaturedMoE/experiments/run/artifacts/logs/real_final_ablation/appendix/cases/case_eval/CASES_LASTFM0_03_BEHAVIOR_GUIDED_R01_S1/tables,ok,,FeaturedMoE_N3,test,tier_group,memory_plus,macro,Focus,0.222421
cases,lastfm0.03,behavior_guided,Behavior-Guided,1,lastfm0_03_top01_23090_results,1,overall_seen_target,/workspace/FeaturedMoE/experiments/run/artifacts/results/real_final_ablation_appendix/lastfm0.03_FeaturedMoE_N3_cases_lastfm0_03_behavior_guided_r01_s1_20260421_155857_643284_pid299527.json,/workspace/FeaturedMoE/experiments/run/artifacts/results/real_final_ablation/appendix/checkpoints/cases_lastfm0_03_behavior_guided_r01_s1_best_model_state.pth,/workspace/FeaturedMoE/experiments/run/artifacts/logs/real_final_ablation/appendix/cases/case_eval/CASES_LASTFM0_03_BEHAVIOR_GUIDED_R01_S1/case_eval/cases_lastfm0_03_behavior_guided_R1_S1/case_eval_manifest.csv,/workspace/FeaturedMoE/experiments/run/artifacts/logs/real_final_ablation/appendix/cases/case_eval/CASES_LASTFM0_03_BEHAVIOR_GUIDED_R01_S1/tables,ok,,FeaturedMoE_N3,test,tier_group,memory_plus,macro,Memory,0.334971
