question,dataset,setting_key,setting_label,base_rank,base_tag,seed_id,selection_rule,result_path,checkpoint_file,case_eval_manifest,case_eval_export_dir,status,error,source_question,model,eval_split,scope,group,stage_name,routed_family,usage_share
diagnostics,KuaiRecLargeStrictPosV2_0.2,original_scope,Correct Temporal Roles,1,kuaireclargestrictposv2_0_2_top01_rfmoe,1,overall_seen_target,/workspace/FeaturedMoE/experiments/run/artifacts/results/real_final_ablation_appendix/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_structural_kuaireclargestrictposv2_0_2_original_scope_r01_s1_20260421_091220_020377_pid241442.json,/workspace/FeaturedMoE/experiments/run/artifacts/results/real_final_ablation/appendix/checkpoints/structural_kuaireclargestrictposv2_0_2_original_scope_r01_s1_best_model_state.pth,/workspace/FeaturedMoE/experiments/run/artifacts/logs/real_final_ablation/appendix/diagnostics/structural/STRUCTURAL_KUAIRECLARGESTRICTPOSV2_0_2_ORIGINAL_SCOPE_R01_S1/case_eval/diagnostics_kuaireclargestrictposv2_0_2_original_scope_R1_S1/case_eval_manifest.csv,/workspace/FeaturedMoE/experiments/run/artifacts/logs/real_final_ablation/appendix/diagnostics/structural/STRUCTURAL_KUAIRECLARGESTRICTPOSV2_0_2_ORIGINAL_SCOPE_R01_S1/tables,ok,,structural,FeaturedMoE_N3,valid,tier_group,memory_plus,macro,Focus,0.322774
diagnostics,KuaiRecLargeStrictPosV2_0.2,original_scope,Correct Temporal Roles,1,kuaireclargestrictposv2_0_2_top01_rfmoe,1,overall_seen_target,/workspace/FeaturedMoE/experiments/run/artifacts/results/real_final_ablation_appendix/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_structural_kuaireclargestrictposv2_0_2_original_scope_r01_s1_20260421_091220_020377_pid241442.json,/workspace/FeaturedMoE/experiments/run/artifacts/results/real_final_ablation/appendix/checkpoints/structural_kuaireclargestrictposv2_0_2_original_scope_r01_s1_best_model_state.pth,/workspace/FeaturedMoE/experiments/run/artifacts/logs/real_final_ablation/appendix/diagnostics/structural/STRUCTURAL_KUAIRECLARGESTRICTPOSV2_0_2_ORIGINAL_SCOPE_R01_S1/case_eval/diagnostics_kuaireclargestrictposv2_0_2_original_scope_R1_S1/case_eval_manifest.csv,/workspace/FeaturedMoE/experiments/run/artifacts/logs/real_final_ablation/appendix/diagnostics/structural/STRUCTURAL_KUAIRECLARGESTRICTPOSV2_0_2_ORIGINAL_SCOPE_R01_S1/tables,ok,,structural,FeaturedMoE_N3,valid,tier_group,memory_plus,macro,Memory,0.226052
diagnostics,KuaiRecLargeStrictPosV2_0.2,original_scope,Correct Temporal Roles,1,kuaireclargestrictposv2_0_2_top01_rfmoe,1,overall_seen_target,/workspace/FeaturedMoE/experiments/run/artifacts/results/real_final_ablation_appendix/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_structural_kuaireclargestrictposv2_0_2_original_scope_r01_s1_20260421_091220_020377_pid241442.json,/workspace/FeaturedMoE/experiments/run/artifacts/results/real_final_ablation/appendix/checkpoints/structural_kuaireclargestrictposv2_0_2_original_scope_r01_s1_best_model_state.pth,/workspace/FeaturedMoE/experiments/run/artifacts/logs/real_final_ablation/appendix/diagnostics/structural/STRUCTURAL_KUAIRECLARGESTRICTPOSV2_0_2_ORIGINAL_SCOPE_R01_S1/case_eval/diagnostics_kuaireclargestrictposv2_0_2_original_scope_R1_S1/case_eval_manifest.csv,/workspace/FeaturedMoE/experiments/run/artifacts/logs/real_final_ablation/appendix/diagnostics/structural/STRUCTURAL_KUAIRECLARGESTRICTPOSV2_0_2_ORIGINAL_SCOPE_R01_S1/tables,ok,,structural,FeaturedMoE_N3,valid,tier_group,memory_plus,macro,Exposure,0.22645
diagnostics,KuaiRecLargeStrictPosV2_0.2,original_scope,Correct Temporal Roles,1,kuaireclargestrictposv2_0_2_top01_rfmoe,1,overall_seen_target,/workspace/FeaturedMoE/experiments/run/artifacts/results/real_final_ablation_appendix/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_structural_kuaireclargestrictposv2_0_2_original_scope_r01_s1_20260421_091220_020377_pid241442.json,/workspace/FeaturedMoE/experiments/run/artifacts/results/real_final_ablation/appendix/checkpoints/structural_kuaireclargestrictposv2_0_2_original_scope_r01_s1_best_model_state.pth,/workspace/FeaturedMoE/experiments/run/artifacts/logs/real_final_ablation/appendix/diagnostics/structural/STRUCTURAL_KUAIRECLARGESTRICTPOSV2_0_2_ORIGINAL_SCOPE_R01_S1/case_eval/diagnostics_kuaireclargestrictposv2_0_2_original_scope_R1_S1/case_eval_manifest.csv,/workspace/FeaturedMoE/experiments/run/artifacts/logs/real_final_ablation/appendix/diagnostics/structural/STRUCTURAL_KUAIRECLARGESTRICTPOSV2_0_2_ORIGINAL_SCOPE_R01_S1/tables,ok,,structural,FeaturedMoE_N3,valid,tier_group,memory_minus,macro,Tempo,0.256346
diagnostics,KuaiRecLargeStrictPosV2_0.2,original_scope,Correct Temporal Roles,1,kuaireclargestrictposv2_0_2_top01_rfmoe,1,overall_seen_target,/workspace/FeaturedMoE/experiments/run/artifacts/results/real_final_ablation_appendix/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_structural_kuaireclargestrictposv2_0_2_original_scope_r01_s1_20260421_091220_020377_pid241442.json,/workspace/FeaturedMoE/experiments/run/artifacts/results/real_final_ablation/appendix/checkpoints/structural_kuaireclargestrictposv2_0_2_original_scope_r01_s1_best_model_state.pth,/workspace/FeaturedMoE/experiments/run/artifacts/logs/real_final_ablation/appendix/diagnostics/structural/STRUCTURAL_KUAIRECLARGESTRICTPOSV2_0_2_ORIGINAL_SCOPE_R01_S1/case_eval/diagnostics_kuaireclargestrictposv2_0_2_original_scope_R1_S1/case_eval_manifest.csv,/workspace/FeaturedMoE/experiments/run/artifacts/logs/real_final_ablation/appendix/diagnostics/structural/STRUCTURAL_KUAIRECLARGESTRICTPOSV2_0_2_ORIGINAL_SCOPE_R01_S1/tables,ok,,structural,FeaturedMoE_N3,valid,tier_group,memory_minus,macro,Focus,0.368191
diagnostics,KuaiRecLargeStrictPosV2_0.2,original_scope,Correct Temporal Roles,1,kuaireclargestrictposv2_0_2_top01_rfmoe,1,overall_seen_target,/workspace/FeaturedMoE/experiments/run/artifacts/results/real_final_ablation_appendix/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_structural_kuaireclargestrictposv2_0_2_original_scope_r01_s1_20260421_091220_020377_pid241442.json,/workspace/FeaturedMoE/experiments/run/artifacts/results/real_final_ablation/appendix/checkpoints/structural_kuaireclargestrictposv2_0_2_original_scope_r01_s1_best_model_state.pth,/workspace/FeaturedMoE/experiments/run/artifacts/logs/real_final_ablation/appendix/diagnostics/structural/STRUCTURAL_KUAIRECLARGESTRICTPOSV2_0_2_ORIGINAL_SCOPE_R01_S1/case_eval/diagnostics_kuaireclargestrictposv2_0_2_original_scope_R1_S1/case_eval_manifest.csv,/workspace/FeaturedMoE/experiments/run/artifacts/logs/real_final_ablation/appendix/diagnostics/structural/STRUCTURAL_KUAIRECLARGESTRICTPOSV2_0_2_ORIGINAL_SCOPE_R01_S1/tables,ok,,structural,FeaturedMoE_N3,valid,tier_group,memory_minus,macro,Memory,0.117151
diagnostics,KuaiRecLargeStrictPosV2_0.2,original_scope,Correct Temporal Roles,1,kuaireclargestrictposv2_0_2_top01_rfmoe,1,overall_seen_target,/workspace/FeaturedMoE/experiments/run/artifacts/results/real_final_ablation_appendix/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_structural_kuaireclargestrictposv2_0_2_original_scope_r01_s1_20260421_091220_020377_pid241442.json,/workspace/FeaturedMoE/experiments/run/artifacts/results/real_final_ablation/appendix/checkpoints/structural_kuaireclargestrictposv2_0_2_original_scope_r01_s1_best_model_state.pth,/workspace/FeaturedMoE/experiments/run/artifacts/logs/real_final_ablation/appendix/diagnostics/structural/STRUCTURAL_KUAIRECLARGESTRICTPOSV2_0_2_ORIGINAL_SCOPE_R01_S1/case_eval/diagnostics_kuaireclargestrictposv2_0_2_original_scope_R1_S1/case_eval_manifest.csv,/workspace/FeaturedMoE/experiments/run/artifacts/logs/real_final_ablation/appendix/diagnostics/structural/STRUCTURAL_KUAIRECLARGESTRICTPOSV2_0_2_ORIGINAL_SCOPE_R01_S1/tables,ok,,structural,FeaturedMoE_N3,valid,tier_group,memory_minus,macro,Exposure,0.258313
diagnostics,KuaiRecLargeStrictPosV2_0.2,original_scope,Correct Temporal Roles,1,kuaireclargestrictposv2_0_2_top01_rfmoe,1,overall_seen_target,/workspace/FeaturedMoE/experiments/run/artifacts/results/real_final_ablation_appendix/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_structural_kuaireclargestrictposv2_0_2_original_scope_r01_s1_20260421_091220_020377_pid241442.json,/workspace/FeaturedMoE/experiments/run/artifacts/results/real_final_ablation/appendix/checkpoints/structural_kuaireclargestrictposv2_0_2_original_scope_r01_s1_best_model_state.pth,/workspace/FeaturedMoE/experiments/run/artifacts/logs/real_final_ablation/appendix/diagnostics/structural/STRUCTURAL_KUAIRECLARGESTRICTPOSV2_0_2_ORIGINAL_SCOPE_R01_S1/case_eval/diagnostics_kuaireclargestrictposv2_0_2_original_scope_R1_S1/case_eval_manifest.csv,/workspace/FeaturedMoE/experiments/run/artifacts/logs/real_final_ablation/appendix/diagnostics/structural/STRUCTURAL_KUAIRECLARGESTRICTPOSV2_0_2_ORIGINAL_SCOPE_R01_S1/tables,ok,,structural,FeaturedMoE_N3,valid,tier_group,focus_plus,macro,Tempo,0.208298
diagnostics,KuaiRecLargeStrictPosV2_0.2,original_scope,Correct Temporal Roles,1,kuaireclargestrictposv2_0_2_top01_rfmoe,1,overall_seen_target,/workspace/FeaturedMoE/experiments/run/artifacts/results/real_final_ablation_appendix/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_structural_kuaireclargestrictposv2_0_2_original_scope_r01_s1_20260421_091220_020377_pid241442.json,/workspace/FeaturedMoE/experiments/run/artifacts/results/real_final_ablation/appendix/checkpoints/structural_kuaireclargestrictposv2_0_2_original_scope_r01_s1_best_model_state.pth,/workspace/FeaturedMoE/experiments/run/artifacts/logs/real_final_ablation/appendix/diagnostics/structural/STRUCTURAL_KUAIRECLARGESTRICTPOSV2_0_2_ORIGINAL_SCOPE_R01_S1/case_eval/diagnostics_kuaireclargestrictposv2_0_2_original_scope_R1_S1/case_eval_manifest.csv,/workspace/FeaturedMoE/experiments/run/artifacts/logs/real_final_ablation/appendix/diagnostics/structural/STRUCTURAL_KUAIRECLARGESTRICTPOSV2_0_2_ORIGINAL_SCOPE_R01_S1/tables,ok,,structural,FeaturedMoE_N3,valid,tier_group,focus_plus,macro,Focus,0.439015
diagnostics,KuaiRecLargeStrictPosV2_0.2,original_scope,Correct Temporal Roles,1,kuaireclargestrictposv2_0_2_top01_rfmoe,1,overall_seen_target,/workspace/FeaturedMoE/experiments/run/artifacts/results/real_final_ablation_appendix/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_structural_kuaireclargestrictposv2_0_2_original_scope_r01_s1_20260421_091220_020377_pid241442.json,/workspace/FeaturedMoE/experiments/run/artifacts/results/real_final_ablation/appendix/checkpoints/structural_kuaireclargestrictposv2_0_2_original_scope_r01_s1_best_model_state.pth,/workspace/FeaturedMoE/experiments/run/artifacts/logs/real_final_ablation/appendix/diagnostics/structural/STRUCTURAL_KUAIRECLARGESTRICTPOSV2_0_2_ORIGINAL_SCOPE_R01_S1/case_eval/diagnostics_kuaireclargestrictposv2_0_2_original_scope_R1_S1/case_eval_manifest.csv,/workspace/FeaturedMoE/experiments/run/artifacts/logs/real_final_ablation/appendix/diagnostics/structural/STRUCTURAL_KUAIRECLARGESTRICTPOSV2_0_2_ORIGINAL_SCOPE_R01_S1/tables,ok,,structural,FeaturedMoE_N3,valid,tier_group,focus_plus,macro,Memory,0.14279
diagnostics,KuaiRecLargeStrictPosV2_0.2,original_scope,Correct Temporal Roles,1,kuaireclargestrictposv2_0_2_top01_rfmoe,1,overall_seen_target,/workspace/FeaturedMoE/experiments/run/artifacts/results/real_final_ablation_appendix/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_structural_kuaireclargestrictposv2_0_2_original_scope_r01_s1_20260421_091220_020377_pid241442.json,/workspace/FeaturedMoE/experiments/run/artifacts/results/real_final_ablation/appendix/checkpoints/structural_kuaireclargestrictposv2_0_2_original_scope_r01_s1_best_model_state.pth,/workspace/FeaturedMoE/experiments/run/artifacts/logs/real_final_ablation/appendix/diagnostics/structural/STRUCTURAL_KUAIRECLARGESTRICTPOSV2_0_2_ORIGINAL_SCOPE_R01_S1/case_eval/diagnostics_kuaireclargestrictposv2_0_2_original_scope_R1_S1/case_eval_manifest.csv,/workspace/FeaturedMoE/experiments/run/artifacts/logs/real_final_ablation/appendix/diagnostics/structural/STRUCTURAL_KUAIRECLARGESTRICTPOSV2_0_2_ORIGINAL_SCOPE_R01_S1/tables,ok,,structural,FeaturedMoE_N3,valid,tier_group,focus_plus,macro,Exposure,0.209897
diagnostics,KuaiRecLargeStrictPosV2_0.2,original_scope,Correct Temporal Roles,1,kuaireclargestrictposv2_0_2_top01_rfmoe,1,overall_seen_target,/workspace/FeaturedMoE/experiments/run/artifacts/results/real_final_ablation_appendix/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_structural_kuaireclargestrictposv2_0_2_original_scope_r01_s1_20260421_091220_020377_pid241442.json,/workspace/FeaturedMoE/experiments/run/artifacts/results/real_final_ablation/appendix/checkpoints/structural_kuaireclargestrictposv2_0_2_original_scope_r01_s1_best_model_state.pth,/workspace/FeaturedMoE/experiments/run/artifacts/logs/real_final_ablation/appendix/diagnostics/structural/STRUCTURAL_KUAIRECLARGESTRICTPOSV2_0_2_ORIGINAL_SCOPE_R01_S1/case_eval/diagnostics_kuaireclargestrictposv2_0_2_original_scope_R1_S1/case_eval_manifest.csv,/workspace/FeaturedMoE/experiments/run/artifacts/logs/real_final_ablation/appendix/diagnostics/structural/STRUCTURAL_KUAIRECLARGESTRICTPOSV2_0_2_ORIGINAL_SCOPE_R01_S1/tables,ok,,structural,FeaturedMoE_N3,valid,tier_group,focus_minus,macro,Tempo,0.273919
diagnostics,KuaiRecLargeStrictPosV2_0.2,original_scope,Correct Temporal Roles,1,kuaireclargestrictposv2_0_2_top01_rfmoe,1,overall_seen_target,/workspace/FeaturedMoE/experiments/run/artifacts/results/real_final_ablation_appendix/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_structural_kuaireclargestrictposv2_0_2_original_scope_r01_s1_20260421_091220_020377_pid241442.json,/workspace/FeaturedMoE/experiments/run/artifacts/results/real_final_ablation/appendix/checkpoints/structural_kuaireclargestrictposv2_0_2_original_scope_r01_s1_best_model_state.pth,/workspace/FeaturedMoE/experiments/run/artifacts/logs/real_final_ablation/appendix/diagnostics/structural/STRUCTURAL_KUAIRECLARGESTRICTPOSV2_0_2_ORIGINAL_SCOPE_R01_S1/case_eval/diagnostics_kuaireclargestrictposv2_0_2_original_scope_R1_S1/case_eval_manifest.csv,/workspace/FeaturedMoE/experiments/run/artifacts/logs/real_final_ablation/appendix/diagnostics/structural/STRUCTURAL_KUAIRECLARGESTRICTPOSV2_0_2_ORIGINAL_SCOPE_R01_S1/tables,ok,,structural,FeaturedMoE_N3,valid,tier_group,focus_minus,macro,Focus,0.262287
diagnostics,KuaiRecLargeStrictPosV2_0.2,original_scope,Correct Temporal Roles,1,kuaireclargestrictposv2_0_2_top01_rfmoe,1,overall_seen_target,/workspace/FeaturedMoE/experiments/run/artifacts/results/real_final_ablation_appendix/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_structural_kuaireclargestrictposv2_0_2_original_scope_r01_s1_20260421_091220_020377_pid241442.json,/workspace/FeaturedMoE/experiments/run/artifacts/results/real_final_ablation/appendix/checkpoints/structural_kuaireclargestrictposv2_0_2_original_scope_r01_s1_best_model_state.pth,/workspace/FeaturedMoE/experiments/run/artifacts/logs/real_final_ablation/appendix/diagnostics/structural/STRUCTURAL_KUAIRECLARGESTRICTPOSV2_0_2_ORIGINAL_SCOPE_R01_S1/case_eval/diagnostics_kuaireclargestrictposv2_0_2_original_scope_R1_S1/case_eval_manifest.csv,/workspace/FeaturedMoE/experiments/run/artifacts/logs/real_final_ablation/appendix/diagnostics/structural/STRUCTURAL_KUAIRECLARGESTRICTPOSV2_0_2_ORIGINAL_SCOPE_R01_S1/tables,ok,,structural,FeaturedMoE_N3,valid,tier_group,focus_minus,macro,Memory,0.187773
diagnostics,KuaiRecLargeStrictPosV2_0.2,original_scope,Correct Temporal Roles,1,kuaireclargestrictposv2_0_2_top01_rfmoe,1,overall_seen_target,/workspace/FeaturedMoE/experiments/run/artifacts/results/real_final_ablation_appendix/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_structural_kuaireclargestrictposv2_0_2_original_scope_r01_s1_20260421_091220_020377_pid241442.json,/workspace/FeaturedMoE/experiments/run/artifacts/results/real_final_ablation/appendix/checkpoints/structural_kuaireclargestrictposv2_0_2_original_scope_r01_s1_best_model_state.pth,/workspace/FeaturedMoE/experiments/run/artifacts/logs/real_final_ablation/appendix/diagnostics/structural/STRUCTURAL_KUAIRECLARGESTRICTPOSV2_0_2_ORIGINAL_SCOPE_R01_S1/case_eval/diagnostics_kuaireclargestrictposv2_0_2_original_scope_R1_S1/case_eval_manifest.csv,/workspace/FeaturedMoE/experiments/run/artifacts/logs/real_final_ablation/appendix/diagnostics/structural/STRUCTURAL_KUAIRECLARGESTRICTPOSV2_0_2_ORIGINAL_SCOPE_R01_S1/tables,ok,,structural,FeaturedMoE_N3,valid,tier_group,focus_minus,macro,Exposure,0.276021
diagnostics,KuaiRecLargeStrictPosV2_0.2,original_scope,Correct Temporal Roles,1,kuaireclargestrictposv2_0_2_top01_rfmoe,1,overall_seen_target,/workspace/FeaturedMoE/experiments/run/artifacts/results/real_final_ablation_appendix/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_structural_kuaireclargestrictposv2_0_2_original_scope_r01_s1_20260421_091220_020377_pid241442.json,/workspace/FeaturedMoE/experiments/run/artifacts/results/real_final_ablation/appendix/checkpoints/structural_kuaireclargestrictposv2_0_2_original_scope_r01_s1_best_model_state.pth,/workspace/FeaturedMoE/experiments/run/artifacts/logs/real_final_ablation/appendix/diagnostics/structural/STRUCTURAL_KUAIRECLARGESTRICTPOSV2_0_2_ORIGINAL_SCOPE_R01_S1/case_eval/diagnostics_kuaireclargestrictposv2_0_2_original_scope_R1_S1/case_eval_manifest.csv,/workspace/FeaturedMoE/experiments/run/artifacts/logs/real_final_ablation/appendix/diagnostics/structural/STRUCTURAL_KUAIRECLARGESTRICTPOSV2_0_2_ORIGINAL_SCOPE_R01_S1/tables,ok,,structural,FeaturedMoE_N3,valid,tier_group,tempo_plus,macro,Tempo,0.319215
diagnostics,KuaiRecLargeStrictPosV2_0.2,original_scope,Correct Temporal Roles,1,kuaireclargestrictposv2_0_2_top01_rfmoe,1,overall_seen_target,/workspace/FeaturedMoE/experiments/run/artifacts/results/real_final_ablation_appendix/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_structural_kuaireclargestrictposv2_0_2_original_scope_r01_s1_20260421_091220_020377_pid241442.json,/workspace/FeaturedMoE/experiments/run/artifacts/results/real_final_ablation/appendix/checkpoints/structural_kuaireclargestrictposv2_0_2_original_scope_r01_s1_best_model_state.pth,/workspace/FeaturedMoE/experiments/run/artifacts/logs/real_final_ablation/appendix/diagnostics/structural/STRUCTURAL_KUAIRECLARGESTRICTPOSV2_0_2_ORIGINAL_SCOPE_R01_S1/case_eval/diagnostics_kuaireclargestrictposv2_0_2_original_scope_R1_S1/case_eval_manifest.csv,/workspace/FeaturedMoE/experiments/run/artifacts/logs/real_final_ablation/appendix/diagnostics/structural/STRUCTURAL_KUAIRECLARGESTRICTPOSV2_0_2_ORIGINAL_SCOPE_R01_S1/tables,ok,,structural,FeaturedMoE_N3,valid,tier_group,tempo_plus,macro,Focus,0.312452
diagnostics,KuaiRecLargeStrictPosV2_0.2,original_scope,Correct Temporal Roles,1,kuaireclargestrictposv2_0_2_top01_rfmoe,1,overall_seen_target,/workspace/FeaturedMoE/experiments/run/artifacts/results/real_final_ablation_appendix/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_structural_kuaireclargestrictposv2_0_2_original_scope_r01_s1_20260421_091220_020377_pid241442.json,/workspace/FeaturedMoE/experiments/run/artifacts/results/real_final_ablation/appendix/checkpoints/structural_kuaireclargestrictposv2_0_2_original_scope_r01_s1_best_model_state.pth,/workspace/FeaturedMoE/experiments/run/artifacts/logs/real_final_ablation/appendix/diagnostics/structural/STRUCTURAL_KUAIRECLARGESTRICTPOSV2_0_2_ORIGINAL_SCOPE_R01_S1/case_eval/diagnostics_kuaireclargestrictposv2_0_2_original_scope_R1_S1/case_eval_manifest.csv,/workspace/FeaturedMoE/experiments/run/artifacts/logs/real_final_ablation/appendix/diagnostics/structural/STRUCTURAL_KUAIRECLARGESTRICTPOSV2_0_2_ORIGINAL_SCOPE_R01_S1/tables,ok,,structural,FeaturedMoE_N3,valid,tier_group,tempo_plus,macro,Memory,0.149124
diagnostics,KuaiRecLargeStrictPosV2_0.2,original_scope,Correct Temporal Roles,1,kuaireclargestrictposv2_0_2_top01_rfmoe,1,overall_seen_target,/workspace/FeaturedMoE/experiments/run/artifacts/results/real_final_ablation_appendix/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_structural_kuaireclargestrictposv2_0_2_original_scope_r01_s1_20260421_091220_020377_pid241442.json,/workspace/FeaturedMoE/experiments/run/artifacts/results/real_final_ablation/appendix/checkpoints/structural_kuaireclargestrictposv2_0_2_original_scope_r01_s1_best_model_state.pth,/workspace/FeaturedMoE/experiments/run/artifacts/logs/real_final_ablation/appendix/diagnostics/structural/STRUCTURAL_KUAIRECLARGESTRICTPOSV2_0_2_ORIGINAL_SCOPE_R01_S1/case_eval/diagnostics_kuaireclargestrictposv2_0_2_original_scope_R1_S1/case_eval_manifest.csv,/workspace/FeaturedMoE/experiments/run/artifacts/logs/real_final_ablation/appendix/diagnostics/structural/STRUCTURAL_KUAIRECLARGESTRICTPOSV2_0_2_ORIGINAL_SCOPE_R01_S1/tables,ok,,structural,FeaturedMoE_N3,valid,tier_group,tempo_plus,macro,Exposure,0.219209
diagnostics,KuaiRecLargeStrictPosV2_0.2,original_scope,Correct Temporal Roles,1,kuaireclargestrictposv2_0_2_top01_rfmoe,1,overall_seen_target,/workspace/FeaturedMoE/experiments/run/artifacts/results/real_final_ablation_appendix/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_structural_kuaireclargestrictposv2_0_2_original_scope_r01_s1_20260421_091220_020377_pid241442.json,/workspace/FeaturedMoE/experiments/run/artifacts/results/real_final_ablation/appendix/checkpoints/structural_kuaireclargestrictposv2_0_2_original_scope_r01_s1_best_model_state.pth,/workspace/FeaturedMoE/experiments/run/artifacts/logs/real_final_ablation/appendix/diagnostics/structural/STRUCTURAL_KUAIRECLARGESTRICTPOSV2_0_2_ORIGINAL_SCOPE_R01_S1/case_eval/diagnostics_kuaireclargestrictposv2_0_2_original_scope_R1_S1/case_eval_manifest.csv,/workspace/FeaturedMoE/experiments/run/artifacts/logs/real_final_ablation/appendix/diagnostics/structural/STRUCTURAL_KUAIRECLARGESTRICTPOSV2_0_2_ORIGINAL_SCOPE_R01_S1/tables,ok,,structural,FeaturedMoE_N3,valid,tier_group,tempo_minus,macro,Tempo,0.175616
diagnostics,KuaiRecLargeStrictPosV2_0.2,original_scope,Correct Temporal Roles,1,kuaireclargestrictposv2_0_2_top01_rfmoe,1,overall_seen_target,/workspace/FeaturedMoE/experiments/run/artifacts/results/real_final_ablation_appendix/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_structural_kuaireclargestrictposv2_0_2_original_scope_r01_s1_20260421_091220_020377_pid241442.json,/workspace/FeaturedMoE/experiments/run/artifacts/results/real_final_ablation/appendix/checkpoints/structural_kuaireclargestrictposv2_0_2_original_scope_r01_s1_best_model_state.pth,/workspace/FeaturedMoE/experiments/run/artifacts/logs/real_final_ablation/appendix/diagnostics/structural/STRUCTURAL_KUAIRECLARGESTRICTPOSV2_0_2_ORIGINAL_SCOPE_R01_S1/case_eval/diagnostics_kuaireclargestrictposv2_0_2_original_scope_R1_S1/case_eval_manifest.csv,/workspace/FeaturedMoE/experiments/run/artifacts/logs/real_final_ablation/appendix/diagnostics/structural/STRUCTURAL_KUAIRECLARGESTRICTPOSV2_0_2_ORIGINAL_SCOPE_R01_S1/tables,ok,,structural,FeaturedMoE_N3,valid,tier_group,tempo_minus,macro,Focus,0.378358
diagnostics,KuaiRecLargeStrictPosV2_0.2,original_scope,Correct Temporal Roles,1,kuaireclargestrictposv2_0_2_top01_rfmoe,1,overall_seen_target,/workspace/FeaturedMoE/experiments/run/artifacts/results/real_final_ablation_appendix/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_structural_kuaireclargestrictposv2_0_2_original_scope_r01_s1_20260421_091220_020377_pid241442.json,/workspace/FeaturedMoE/experiments/run/artifacts/results/real_final_ablation/appendix/checkpoints/structural_kuaireclargestrictposv2_0_2_original_scope_r01_s1_best_model_state.pth,/workspace/FeaturedMoE/experiments/run/artifacts/logs/real_final_ablation/appendix/diagnostics/structural/STRUCTURAL_KUAIRECLARGESTRICTPOSV2_0_2_ORIGINAL_SCOPE_R01_S1/case_eval/diagnostics_kuaireclargestrictposv2_0_2_original_scope_R1_S1/case_eval_manifest.csv,/workspace/FeaturedMoE/experiments/run/artifacts/logs/real_final_ablation/appendix/diagnostics/structural/STRUCTURAL_KUAIRECLARGESTRICTPOSV2_0_2_ORIGINAL_SCOPE_R01_S1/tables,ok,,structural,FeaturedMoE_N3,valid,tier_group,tempo_minus,macro,Memory,0.180579
diagnostics,KuaiRecLargeStrictPosV2_0.2,original_scope,Correct Temporal Roles,1,kuaireclargestrictposv2_0_2_top01_rfmoe,1,overall_seen_target,/workspace/FeaturedMoE/experiments/run/artifacts/results/real_final_ablation_appendix/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_structural_kuaireclargestrictposv2_0_2_original_scope_r01_s1_20260421_091220_020377_pid241442.json,/workspace/FeaturedMoE/experiments/run/artifacts/results/real_final_ablation/appendix/checkpoints/structural_kuaireclargestrictposv2_0_2_original_scope_r01_s1_best_model_state.pth,/workspace/FeaturedMoE/experiments/run/artifacts/logs/real_final_ablation/appendix/diagnostics/structural/STRUCTURAL_KUAIRECLARGESTRICTPOSV2_0_2_ORIGINAL_SCOPE_R01_S1/case_eval/diagnostics_kuaireclargestrictposv2_0_2_original_scope_R1_S1/case_eval_manifest.csv,/workspace/FeaturedMoE/experiments/run/artifacts/logs/real_final_ablation/appendix/diagnostics/structural/STRUCTURAL_KUAIRECLARGESTRICTPOSV2_0_2_ORIGINAL_SCOPE_R01_S1/tables,ok,,structural,FeaturedMoE_N3,valid,tier_group,tempo_minus,macro,Exposure,0.265446
