dataset,dataset_raw,model,metric,metric_value,run_group,run_axis,run_phase,timestamp,source_type,source_file,n_completed,n_trials,parent_result,best_params_json
movielens1m,movielens1m,FeaturedMoE_HGR,mrr@20,0.086500,fmoe_hgr,hparam,P1HGR,2026-03-09T03:29:31.014888,log_fallback,/workspace/jy1559/FMoE/experiments/run/artifacts/logs/fmoe_hgr/hparam/P1HGR/ML1/FMoEHGR/20260309_020810_889_hparam_P1HGR_widewide_C27_parallel_hybrid.log,0,0,,
movielens1m,movielens1m,FeaturedMoE_HGR,mrr@20,0.085500,fmoe_hgr,hparam,P1HGR,2026-03-09T05:25:41.471887,log_fallback,/workspace/jy1559/FMoE/experiments/run/artifacts/logs/fmoe_hgr/hparam/P1HGR/ML1/FMoEHGR/20260309_041811_506_hparam_P1HGR_joint32_C08_A2_R0_serial_per_group.log,0,0,,
movielens1m,movielens1m,FeaturedMoE_ProtoX,mrr@20,0.083800,fmoe_protox,hparam,P2_ml1_focus,2026-03-08T13:01:26.891556,log_fallback,/workspace/jy1559/FMoE/experiments/run/artifacts/logs/fmoe_protox/hparam/P2_ml1_focus/ML1/FMoEProtoX/20260308_101118_577_hparam_P2_ml1_focus_ML1_R1_G7_C04_S04.log,0,0,,
movielens1m,movielens1m,FeaturedMoE_ProtoX,mrr@20,0.081400,fmoe_protox,hparam,P2_ml1_focus,2026-03-08T13:05:11.594955,log_fallback,/workspace/jy1559/FMoE/experiments/run/artifacts/logs/fmoe_protox/hparam/P2_ml1_focus/ML1/FMoEProtoX/20260308_101118_495_hparam_P2_ml1_focus_ML1_R1_G4_C04_S04.log,0,0,,
movielens1m,movielens1m,FeaturedMoE_ProtoX,mrr@20,0.080700,fmoe_protox,hparam,P2_ml1_focus,2026-03-08T13:04:36.123681,log_fallback,/workspace/jy1559/FMoE/experiments/run/artifacts/logs/fmoe_protox/hparam/P2_ml1_focus/ML1/FMoEProtoX/20260308_101118_718_hparam_P2_ml1_focus_ML1_R1_G5_C04_S04.log,0,0,,
movielens1m,movielens1m,FeaturedMoE_ProtoX,mrr@20,0.080100,fmoe_protox,hparam,P2_ml1_focus,2026-03-08T12:51:22.076009,log_fallback,/workspace/jy1559/FMoE/experiments/run/artifacts/logs/fmoe_protox/hparam/P2_ml1_focus/ML1/FMoEProtoX/20260308_101118_652_hparam_P2_ml1_focus_ML1_R1_G6_C04_S04.log,0,0,,
movielens1m,movielens1m,FeaturedMoE_v2,mrr@20,0.075200,fmoe_rule,hparam,RULE,2026-03-06T14:27:53.580742,log_fallback,/workspace/jy1559/FMoE/experiments/run/artifacts/logs/fmoe_rule/hparam/RULE/ML1/FMoEv2/20260306_113342_923_hparam_RULE_R0_P2DB_G6_C2_movielens1m_E128_R64_B8192.log,0,0,,
movielens1m,movielens1m,FeaturedMoE_v2,mrr@20,0.074400,fmoe_rule,hparam,RULE,2026-03-06T14:29:27.263047,log_fallback,/workspace/jy1559/FMoE/experiments/run/artifacts/logs/fmoe_rule/hparam/RULE/ML1/FMoEv2/20260306_114200_390_hparam_RULE_R0_P2DB_G4_C2_movielens1m_E128_R64_B6144.log,0,0,,
movielens1m,movielens1m,FeaturedMoE_v2,mrr@20,0.074300,fmoe_rule,hparam,RULE,2026-03-06T11:33:41.784298,log_fallback,/workspace/jy1559/FMoE/experiments/run/artifacts/logs/fmoe_rule/hparam/RULE/ML1/FMoEv2/20260306_084521_972_hparam_RULE_R0_P2DB_G6_C1_movielens1m_E160_R80_B8192.log,0,0,,
movielens1m,movielens1m,FeaturedMoE_ProtoX,mrr@20,0.074300,fmoe_protox,hparam,P1_fast_wide,2026-03-08T05:08:27.618594,log_fallback,/workspace/jy1559/FMoE/experiments/run/artifacts/logs/fmoe_protox/hparam/P1_fast_wide/ML1/FMoEProtoX/20260308_035829_493_hparam_P1_fast_wide_ML1_R1_G5_C12_D01.log,0,0,,
movielens1m,movielens1m,FeaturedMoE_v2,mrr@20,0.074200,fmoe_rule,hparam,RULE,2026-03-06T17:19:22.645395,log_fallback,/workspace/jy1559/FMoE/experiments/run/artifacts/logs/fmoe_rule/hparam/RULE/ML1/FMoEv2/20260306_142754_882_hparam_RULE_R0_P2DB_G6_C3_movielens1m_E128_R64_B4096.log,0,0,,
movielens1m,movielens1m,FeaturedMoE_v2,mrr@20,0.074100,fmoe_rule,hparam,RULE,2026-03-06T11:41:59.221164,log_fallback,/workspace/jy1559/FMoE/experiments/run/artifacts/logs/fmoe_rule/hparam/RULE/ML1/FMoEv2/20260306_084521_964_hparam_RULE_R0_P2DB_G4_C1_movielens1m_E128_R64_B4096.log,0,0,,
movielens1m,movielens1m,FeaturedMoE_v2,mrr@20,0.073500,fmoe_rule,hparam,RULE,2026-03-06T17:21:18.495293,log_fallback,/workspace/jy1559/FMoE/experiments/run/artifacts/logs/fmoe_rule/hparam/RULE/ML1/FMoEv2/20260306_142928_462_hparam_RULE_R0_P2DB_G4_C3_movielens1m_E160_R80_B4096.log,0,0,,
movielens1m,movielens1m,FeaturedMoE_ProtoX,mrr@20,0.072900,fmoe_protox,hparam,P1_fast_wide,2026-03-08T02:50:56.989995,log_fallback,/workspace/jy1559/FMoE/experiments/run/artifacts/logs/fmoe_protox/hparam/P1_fast_wide/ML1/FMoEProtoX/20260308_013250_091_hparam_P1_fast_wide_ML1_R1_G5_C10_L09.log,0,0,,
movielens1m,movielens1m,FeaturedMoE_ProtoX,mrr@20,0.071100,fmoe_protox,hparam,P1_fast_wide,2026-03-08T07:26:14.875755,log_fallback,/workspace/jy1559/FMoE/experiments/run/artifacts/logs/fmoe_protox/hparam/P1_fast_wide/ML1/FMoEProtoX/20260308_061437_885_hparam_P1_fast_wide_ML1_R1_G7_C14_D03.log,0,0,,
movielens1m,movielens1m,FeaturedMoE_ProtoX,mrr@20,0.071100,fmoe_protox,hparam,P1_fast_wide,2026-03-08T07:36:10.160763,log_fallback,/workspace/jy1559/FMoE/experiments/run/artifacts/logs/fmoe_protox/hparam/P1_fast_wide/ML1/FMoEProtoX/20260308_062605_408_hparam_P1_fast_wide_ML1_R1_G4_C14_D03.log,0,0,,
movielens1m,movielens1m,FeaturedMoE_ProtoX,mrr@20,0.071000,fmoe_protox,hparam,P1_fast_wide,2026-03-07T21:42:00.212793,log_fallback,/workspace/jy1559/FMoE/experiments/run/artifacts/logs/fmoe_protox/hparam/P1_fast_wide/ML1/FMoEProtoX/20260307_204127_473_hparam_P1_fast_wide_ML1_R1_G4_C05_L04.log,0,0,,
movielens1m,movielens1m,FeaturedMoE_ProtoX,mrr@20,0.071000,fmoe_protox,hparam,P1_fast_wide,2026-03-08T06:26:04.122774,log_fallback,/workspace/jy1559/FMoE/experiments/run/artifacts/logs/fmoe_protox/hparam/P1_fast_wide/ML1/FMoEProtoX/20260308_051353_600_hparam_P1_fast_wide_ML1_R1_G4_C13_D02.log,0,0,,
movielens1m,movielens1m,FeaturedMoE_ProtoX,mrr@20,0.070800,fmoe_protox,hparam,P1_fast_wide,2026-03-07T18:47:18.637555,log_fallback,/workspace/jy1559/FMoE/experiments/run/artifacts/logs/fmoe_protox/hparam/P1_fast_wide/ML1/FMoEProtoX/20260307_174757_577_hparam_P1_fast_wide_ML1_R1_G4_C02_L01.log,0,0,,
movielens1m,movielens1m,FeaturedMoE_ProtoX,mrr@20,0.070800,fmoe_protox,hparam,P1_fast_wide,2026-03-08T04:04:13.210675,log_fallback,/workspace/jy1559/FMoE/experiments/run/artifacts/logs/fmoe_protox/hparam/P1_fast_wide/ML1/FMoEProtoX/20260308_025757_309_hparam_P1_fast_wide_ML1_R1_G4_C11_D00.log,0,0,,
movielens1m,movielens1m,FeaturedMoE_ProtoX,mrr@20,0.070600,fmoe_protox,hparam,P1_fast_wide,2026-03-07T21:31:16.165329,log_fallback,/workspace/jy1559/FMoE/experiments/run/artifacts/logs/fmoe_protox/hparam/P1_fast_wide/ML1/FMoEProtoX/20260307_203204_103_hparam_P1_fast_wide_ML1_R1_G7_C05_L04.log,0,0,,
movielens1m,movielens1m,FeaturedMoE_ProtoX,mrr@20,0.070600,fmoe_protox,hparam,P1_fast_wide,2026-03-08T03:58:27.881857,log_fallback,/workspace/jy1559/FMoE/experiments/run/artifacts/logs/fmoe_protox/hparam/P1_fast_wide/ML1/FMoEProtoX/20260308_025058_088_hparam_P1_fast_wide_ML1_R1_G5_C11_D00.log,0,0,,
movielens1m,movielens1m,FeaturedMoE_ProtoX,mrr@20,0.070500,fmoe_protox,hparam,P1_fast_wide,2026-03-07T18:41:21.108848,log_fallback,/workspace/jy1559/FMoE/experiments/run/artifacts/logs/fmoe_protox/hparam/P1_fast_wide/ML1/FMoEProtoX/20260307_174050_291_hparam_P1_fast_wide_ML1_R1_G6_C02_L01.log,0,0,,
movielens1m,movielens1m,FeaturedMoE_ProtoX,mrr@20,0.070500,fmoe_protox,hparam,P1_fast_wide,2026-03-08T06:17:47.285933,log_fallback,/workspace/jy1559/FMoE/experiments/run/artifacts/logs/fmoe_protox/hparam/P1_fast_wide/ML1/FMoEProtoX/20260308_050544_093_hparam_P1_fast_wide_ML1_R1_G6_C13_D02.log,0,0,,
movielens1m,movielens1m,FeaturedMoE_ProtoX,mrr@20,0.070300,fmoe_protox,hparam,P1_fast_wide,2026-03-08T00:29:34.060981,log_fallback,/workspace/jy1559/FMoE/experiments/run/artifacts/logs/fmoe_protox/hparam/P1_fast_wide/ML1/FMoEProtoX/20260307_233043_772_hparam_P1_fast_wide_ML1_R1_G5_C08_L07.log,0,0,,
movielens1m,movielens1m,FeaturedMoE_ProtoX,mrr@20,0.070300,fmoe_protox,hparam,P1_fast_wide,2026-03-08T01:32:49.090941,log_fallback,/workspace/jy1559/FMoE/experiments/run/artifacts/logs/fmoe_protox/hparam/P1_fast_wide/ML1/FMoEProtoX/20260308_002935_286_hparam_P1_fast_wide_ML1_R1_G5_C09_L08.log,0,0,,
movielens1m,movielens1m,FeaturedMoE_ProtoX,mrr@20,0.070300,fmoe_protox,hparam,P1_fast_wide,2026-03-08T07:29:51.927850,log_fallback,/workspace/jy1559/FMoE/experiments/run/artifacts/logs/fmoe_protox/hparam/P1_fast_wide/ML1/FMoEProtoX/20260308_061748_358_hparam_P1_fast_wide_ML1_R1_G6_C14_D03.log,0,0,,
movielens1m,movielens1m,FeaturedMoE_ProtoX,mrr@20,0.070200,fmoe_protox,hparam,P1_fast_wide,2026-03-07T20:41:26.422510,log_fallback,/workspace/jy1559/FMoE/experiments/run/artifacts/logs/fmoe_protox/hparam/P1_fast_wide/ML1/FMoEProtoX/20260307_194229_207_hparam_P1_fast_wide_ML1_R1_G4_C04_L03.log,0,0,,
movielens1m,movielens1m,FeaturedMoE_ProtoX,mrr@20,0.070100,fmoe_protox,hparam,P1_fast_wide,2026-03-07T21:29:17.627463,log_fallback,/workspace/jy1559/FMoE/experiments/run/artifacts/logs/fmoe_protox/hparam/P1_fast_wide/ML1/FMoEProtoX/20260307_203221_608_hparam_P1_fast_wide_ML1_R1_G6_C05_L04.log,0,0,,
movielens1m,movielens1m,FeaturedMoE_ProtoX,mrr@20,0.070100,fmoe_protox,hparam,P1_fast_wide,2026-03-08T01:34:32.129185,log_fallback,/workspace/jy1559/FMoE/experiments/run/artifacts/logs/fmoe_protox/hparam/P1_fast_wide/ML1/FMoEProtoX/20260308_003052_966_hparam_P1_fast_wide_ML1_R1_G7_C09_L08.log,0,0,,
movielens1m,movielens1m,FeaturedMoE_ProtoX,mrr@20,0.070000,fmoe_protox,hparam,P1_fast_wide,2026-03-07T19:41:31.880727,log_fallback,/workspace/jy1559/FMoE/experiments/run/artifacts/logs/fmoe_protox/hparam/P1_fast_wide/ML1/FMoEProtoX/20260307_184524_656_hparam_P1_fast_wide_ML1_R1_G5_C03_L02.log,0,0,,
movielens1m,movielens1m,FeaturedMoE_ProtoX,mrr@20,0.070000,fmoe_protox,hparam,P1_fast_wide,2026-03-08T08:44:19.050923,log_fallback,/workspace/jy1559/FMoE/experiments/run/artifacts/logs/fmoe_protox/hparam/P1_fast_wide/ML1/FMoEProtoX/20260308_072952_956_hparam_P1_fast_wide_ML1_R1_G6_C15_D04.log,0,0,,
movielens1m,movielens1m,FeaturedMoE_ProtoX,mrr@20,0.070000,fmoe_protox,hparam,P1_fast_wide,2026-03-08T08:50:57.960366,log_fallback,/workspace/jy1559/FMoE/experiments/run/artifacts/logs/fmoe_protox/hparam/P1_fast_wide/ML1/FMoEProtoX/20260308_073611_170_hparam_P1_fast_wide_ML1_R1_G4_C15_D04.log,0,0,,
movielens1m,movielens1m,FeaturedMoE_ProtoX,mrr@20,0.069900,fmoe_protox,hparam,P1_fast_wide,2026-03-07T22:29:47.461925,log_fallback,/workspace/jy1559/FMoE/experiments/run/artifacts/logs/fmoe_protox/hparam/P1_fast_wide/ML1/FMoEProtoX/20260307_212918_734_hparam_P1_fast_wide_ML1_R1_G6_C06_L05.log,0,0,,
movielens1m,movielens1m,FeaturedMoE_ProtoX,mrr@20,0.069900,fmoe_protox,hparam,P1_fast_wide,2026-03-08T03:57:14.451374,log_fallback,/workspace/jy1559/FMoE/experiments/run/artifacts/logs/fmoe_protox/hparam/P1_fast_wide/ML1/FMoEProtoX/20260308_024930_374_hparam_P1_fast_wide_ML1_R1_G7_C11_D00.log,0,0,,
movielens1m,movielens1m,FeaturedMoE_ProtoX,mrr@20,0.069900,fmoe_protox,hparam,P1_fast_wide,2026-03-08T08:53:00.728588,log_fallback,/workspace/jy1559/FMoE/experiments/run/artifacts/logs/fmoe_protox/hparam/P1_fast_wide/ML1/FMoEProtoX/20260308_073542_045_hparam_P1_fast_wide_ML1_R1_G5_C15_D04.log,0,0,,
movielens1m,movielens1m,FeaturedMoE_ProtoX,mrr@20,0.069700,fmoe_protox,hparam,P1_fast_wide,2026-03-08T02:57:56.214047,log_fallback,/workspace/jy1559/FMoE/experiments/run/artifacts/logs/fmoe_protox/hparam/P1_fast_wide/ML1/FMoEProtoX/20260308_014153_339_hparam_P1_fast_wide_ML1_R1_G4_C10_L09.log,0,0,,
movielens1m,movielens1m,FeaturedMoE_ProtoX,mrr@20,0.069600,fmoe_protox,hparam,P1_fast_wide,2026-03-07T20:32:20.509493,log_fallback,/workspace/jy1559/FMoE/experiments/run/artifacts/logs/fmoe_protox/hparam/P1_fast_wide/ML1/FMoEProtoX/20260307_193620_895_hparam_P1_fast_wide_ML1_R1_G6_C04_L03.log,0,0,,
movielens1m,movielens1m,FeaturedMoE_ProtoX,mrr@20,0.069600,fmoe_protox,hparam,P1_fast_wide,2026-03-08T06:21:59.836199,log_fallback,/workspace/jy1559/FMoE/experiments/run/artifacts/logs/fmoe_protox/hparam/P1_fast_wide/ML1/FMoEProtoX/20260308_050828_851_hparam_P1_fast_wide_ML1_R1_G5_C13_D02.log,0,0,,
movielens1m,movielens1m,FeaturedMoE_ProtoX,mrr@20,0.069400,fmoe_protox,hparam,P1_fast_wide,2026-03-07T17:44:56.945006,log_fallback,/workspace/jy1559/FMoE/experiments/run/artifacts/logs/fmoe_protox/hparam/P1_fast_wide/ML1/FMoEProtoX/20260307_164733_614_hparam_P1_fast_wide_ML1_R1_G5_C01_L00.log,0,0,,
movielens1m,movielens1m,FeaturedMoE_ProtoX,mrr@20,0.069300,fmoe_protox,hparam,P1_fast_wide,2026-03-07T21:39:57.247267,log_fallback,/workspace/jy1559/FMoE/experiments/run/artifacts/logs/fmoe_protox/hparam/P1_fast_wide/ML1/FMoEProtoX/20260307_203941_155_hparam_P1_fast_wide_ML1_R1_G5_C05_L04.log,0,0,,
movielens1m,movielens1m,FeaturedMoE_ProtoX,mrr@20,0.069200,fmoe_protox,hparam,P1_fast_wide,2026-03-07T19:36:19.814810,log_fallback,/workspace/jy1559/FMoE/experiments/run/artifacts/logs/fmoe_protox/hparam/P1_fast_wide/ML1/FMoEProtoX/20260307_184122_317_hparam_P1_fast_wide_ML1_R1_G6_C03_L02.log,0,0,,
movielens1m,movielens1m,FeaturedMoE_ProtoX,mrr@20,0.069200,fmoe_protox,hparam,P1_fast_wide,2026-03-08T07:35:41.021317,log_fallback,/workspace/jy1559/FMoE/experiments/run/artifacts/logs/fmoe_protox/hparam/P1_fast_wide/ML1/FMoEProtoX/20260308_062200_881_hparam_P1_fast_wide_ML1_R1_G5_C14_D03.log,0,0,,
movielens1m,movielens1m,FeaturedMoE_ProtoX,mrr@20,0.069100,fmoe_protox,hparam,P1_fast_wide,2026-03-07T19:35:13.176100,log_fallback,/workspace/jy1559/FMoE/experiments/run/artifacts/logs/fmoe_protox/hparam/P1_fast_wide/ML1/FMoEProtoX/20260307_184050_588_hparam_P1_fast_wide_ML1_R1_G7_C03_L02.log,0,0,,
movielens1m,movielens1m,FeaturedMoE_ProtoX,mrr@20,0.069100,fmoe_protox,hparam,P1_fast_wide,2026-03-07T22:37:50.778886,log_fallback,/workspace/jy1559/FMoE/experiments/run/artifacts/logs/fmoe_protox/hparam/P1_fast_wide/ML1/FMoEProtoX/20260307_213958_317_hparam_P1_fast_wide_ML1_R1_G5_C06_L05.log,0,0,,
movielens1m,movielens1m,FeaturedMoE_ProtoX,mrr@20,0.069100,fmoe_protox,hparam,P1_fast_wide,2026-03-07T23:29:37.954066,log_fallback,/workspace/jy1559/FMoE/experiments/run/artifacts/logs/fmoe_protox/hparam/P1_fast_wide/ML1/FMoEProtoX/20260307_222917_186_hparam_P1_fast_wide_ML1_R1_G7_C07_L06.log,0,0,,
movielens1m,movielens1m,FeaturedMoE_ProtoX,mrr@20,0.069100,fmoe_protox,hparam,P1_fast_wide,2026-03-08T05:13:52.555186,log_fallback,/workspace/jy1559/FMoE/experiments/run/artifacts/logs/fmoe_protox/hparam/P1_fast_wide/ML1/FMoEProtoX/20260308_040414_215_hparam_P1_fast_wide_ML1_R1_G4_C12_D01.log,0,0,,
movielens1m,movielens1m,FeaturedMoE_ProtoX,mrr@20,0.068800,fmoe_protox,hparam,P1_fast_wide,2026-03-07T22:29:16.034577,log_fallback,/workspace/jy1559/FMoE/experiments/run/artifacts/logs/fmoe_protox/hparam/P1_fast_wide/ML1/FMoEProtoX/20260307_213117_214_hparam_P1_fast_wide_ML1_R1_G7_C06_L05.log,0,0,,
movielens1m,movielens1m,FeaturedMoE_ProtoX,mrr@20,0.068800,fmoe_protox,hparam,P1_fast_wide,2026-03-08T05:05:43.070386,log_fallback,/workspace/jy1559/FMoE/experiments/run/artifacts/logs/fmoe_protox/hparam/P1_fast_wide/ML1/FMoEProtoX/20260308_035612_072_hparam_P1_fast_wide_ML1_R1_G6_C12_D01.log,0,0,,
movielens1m,movielens1m,FeaturedMoE_ProtoX,mrr@20,0.068600,fmoe_protox,hparam,P1_fast_wide,2026-03-08T00:38:12.606664,log_fallback,/workspace/jy1559/FMoE/experiments/run/artifacts/logs/fmoe_protox/hparam/P1_fast_wide/ML1/FMoEProtoX/20260307_233954_402_hparam_P1_fast_wide_ML1_R1_G4_C08_L07.log,0,0,,
movielens1m,movielens1m,FeaturedMoE_ProtoX,mrr@20,0.068400,fmoe_protox,hparam,P1_fast_wide,2026-03-07T17:42:57.835426,log_fallback,/workspace/jy1559/FMoE/experiments/run/artifacts/logs/fmoe_protox/hparam/P1_fast_wide/ML1/FMoEProtoX/20260307_164733_616_hparam_P1_fast_wide_ML1_R1_G7_C01_L00.log,0,0,,
movielens1m,movielens1m,FeaturedMoE_ProtoX,mrr@20,0.068400,fmoe_protox,hparam,P1_fast_wide,2026-03-07T19:42:28.171625,log_fallback,/workspace/jy1559/FMoE/experiments/run/artifacts/logs/fmoe_protox/hparam/P1_fast_wide/ML1/FMoEProtoX/20260307_184719_624_hparam_P1_fast_wide_ML1_R1_G4_C03_L02.log,0,0,,
movielens1m,movielens1m,FeaturedMoE_ProtoX,mrr@20,0.068400,fmoe_protox,hparam,P1_fast_wide,2026-03-08T05:03:04.002091,log_fallback,/workspace/jy1559/FMoE/experiments/run/artifacts/logs/fmoe_protox/hparam/P1_fast_wide/ML1/FMoEProtoX/20260308_035715_709_hparam_P1_fast_wide_ML1_R1_G7_C12_D01.log,0,0,,
movielens1m,movielens1m,FeaturedMoE_ProtoX,mrr@20,0.068300,fmoe_protox,hparam,P1_fast_wide,2026-03-08T08:41:19.430597,log_fallback,/workspace/jy1559/FMoE/experiments/run/artifacts/logs/fmoe_protox/hparam/P1_fast_wide/ML1/FMoEProtoX/20260308_072615_892_hparam_P1_fast_wide_ML1_R1_G7_C15_D04.log,0,0,,
movielens1m,movielens1m,FeaturedMoE_ProtoX,mrr@20,0.068200,fmoe_protox,hparam,P1_fast_wide,2026-03-07T20:32:02.989841,log_fallback,/workspace/jy1559/FMoE/experiments/run/artifacts/logs/fmoe_protox/hparam/P1_fast_wide/ML1/FMoEProtoX/20260307_193514_395_hparam_P1_fast_wide_ML1_R1_G7_C04_L03.log,0,0,,
movielens1m,movielens1m,FeaturedMoE_ProtoX,mrr@20,0.068200,fmoe_protox,hparam,P1_fast_wide,2026-03-08T01:32:02.955702,log_fallback,/workspace/jy1559/FMoE/experiments/run/artifacts/logs/fmoe_protox/hparam/P1_fast_wide/ML1/FMoEProtoX/20260308_002944_963_hparam_P1_fast_wide_ML1_R1_G6_C09_L08.log,0,0,,
movielens1m,movielens1m,FeaturedMoE_ProtoX,mrr@20,0.068200,fmoe_protox,hparam,P1_fast_wide,2026-03-08T01:41:52.265080,log_fallback,/workspace/jy1559/FMoE/experiments/run/artifacts/logs/fmoe_protox/hparam/P1_fast_wide/ML1/FMoEProtoX/20260308_003813_687_hparam_P1_fast_wide_ML1_R1_G4_C09_L08.log,0,0,,
movielens1m,movielens1m,FeaturedMoE_ProtoX,mrr@20,0.068200,fmoe_protox,hparam,P1_fast_wide,2026-03-08T03:56:10.940682,log_fallback,/workspace/jy1559/FMoE/experiments/run/artifacts/logs/fmoe_protox/hparam/P1_fast_wide/ML1/FMoEProtoX/20260308_024807_438_hparam_P1_fast_wide_ML1_R1_G6_C11_D00.log,0,0,,
movielens1m,movielens1m,FeaturedMoE_ProtoX,mrr@20,0.068000,fmoe_protox,hparam,P1_fast_wide,2026-03-07T17:40:48.734063,log_fallback,/workspace/jy1559/FMoE/experiments/run/artifacts/logs/fmoe_protox/hparam/P1_fast_wide/ML1/FMoEProtoX/20260307_164733_615_hparam_P1_fast_wide_ML1_R1_G6_C01_L00.log,0,0,,
movielens1m,movielens1m,FeaturedMoE_ProtoX,mrr@20,0.068000,fmoe_protox,hparam,P1_fast_wide,2026-03-07T18:45:23.503919,log_fallback,/workspace/jy1559/FMoE/experiments/run/artifacts/logs/fmoe_protox/hparam/P1_fast_wide/ML1/FMoEProtoX/20260307_174458_045_hparam_P1_fast_wide_ML1_R1_G5_C02_L01.log,0,0,,
movielens1m,movielens1m,FeaturedMoE_ProtoX,mrr@20,0.068000,fmoe_protox,hparam,P1_fast_wide,2026-03-08T00:30:51.975431,log_fallback,/workspace/jy1559/FMoE/experiments/run/artifacts/logs/fmoe_protox/hparam/P1_fast_wide/ML1/FMoEProtoX/20260307_232939_107_hparam_P1_fast_wide_ML1_R1_G7_C08_L07.log,0,0,,
movielens1m,movielens1m,FeaturedMoE_ProtoX,mrr@20,0.067800,fmoe_protox,hparam,P1_fast_wide,2026-03-07T20:39:40.196665,log_fallback,/workspace/jy1559/FMoE/experiments/run/artifacts/logs/fmoe_protox/hparam/P1_fast_wide/ML1/FMoEProtoX/20260307_194133_026_hparam_P1_fast_wide_ML1_R1_G5_C04_L03.log,0,0,,
movielens1m,movielens1m,FeaturedMoE_ProtoX,mrr@20,0.067800,fmoe_protox,hparam,P1_fast_wide,2026-03-08T00:29:43.844787,log_fallback,/workspace/jy1559/FMoE/experiments/run/artifacts/logs/fmoe_protox/hparam/P1_fast_wide/ML1/FMoEProtoX/20260307_233030_834_hparam_P1_fast_wide_ML1_R1_G6_C08_L07.log,0,0,,
movielens1m,movielens1m,FeaturedMoE_ProtoX,mrr@20,0.067500,fmoe_protox,hparam,P1_fast_wide,2026-03-08T02:49:29.383628,log_fallback,/workspace/jy1559/FMoE/experiments/run/artifacts/logs/fmoe_protox/hparam/P1_fast_wide/ML1/FMoEProtoX/20260308_013433_244_hparam_P1_fast_wide_ML1_R1_G7_C10_L09.log,0,0,,
movielens1m,movielens1m,FeaturedMoE_ProtoX,mrr@20,0.067400,fmoe_protox,hparam,P1_fast_wide,2026-03-07T18:40:49.541483,log_fallback,/workspace/jy1559/FMoE/experiments/run/artifacts/logs/fmoe_protox/hparam/P1_fast_wide/ML1/FMoEProtoX/20260307_174258_995_hparam_P1_fast_wide_ML1_R1_G7_C02_L01.log,0,0,,
movielens1m,movielens1m,FeaturedMoE_ProtoX,mrr@20,0.067400,fmoe_protox,hparam,P1_fast_wide,2026-03-07T22:41:10.554213,log_fallback,/workspace/jy1559/FMoE/experiments/run/artifacts/logs/fmoe_protox/hparam/P1_fast_wide/ML1/FMoEProtoX/20260307_214201_850_hparam_P1_fast_wide_ML1_R1_G4_C06_L05.log,0,0,,
movielens1m,movielens1m,FeaturedMoE_ProtoX,mrr@20,0.067000,fmoe_protox,hparam,P1_fast_wide,2026-03-07T23:30:42.084760,log_fallback,/workspace/jy1559/FMoE/experiments/run/artifacts/logs/fmoe_protox/hparam/P1_fast_wide/ML1/FMoEProtoX/20260307_223751_966_hparam_P1_fast_wide_ML1_R1_G5_C07_L06.log,0,0,,
movielens1m,movielens1m,FeaturedMoE_ProtoX,mrr@20,0.066600,fmoe_protox,hparam,P1_fast_wide,2026-03-07T23:30:29.725012,log_fallback,/workspace/jy1559/FMoE/experiments/run/artifacts/logs/fmoe_protox/hparam/P1_fast_wide/ML1/FMoEProtoX/20260307_222948_728_hparam_P1_fast_wide_ML1_R1_G6_C07_L06.log,0,0,,
movielens1m,movielens1m,FeaturedMoE_v2,mrr@20,0.066300,fmoe_v2,hparam,P1S,2026-03-05T10:42:50.402043,log_fallback,/workspace/jy1559/FMoE/experiments/run/artifacts/logs/fmoe_v2/hparam/P1S/ML1/FMoEv2/20260305_094113_021_hparam_P1S_G0_C1_serial_L0.log,0,0,,
movielens1m,movielens1m,FeaturedMoE_ProtoX,mrr@20,0.066300,fmoe_protox,hparam,P1_fast_wide,2026-03-08T06:14:36.662391,log_fallback,/workspace/jy1559/FMoE/experiments/run/artifacts/logs/fmoe_protox/hparam/P1_fast_wide/ML1/FMoEProtoX/20260308_050305_131_hparam_P1_fast_wide_ML1_R1_G7_C13_D02.log,0,0,,
movielens1m,movielens1m,FeaturedMoE_v2,mrr@20,0.066000,fmoe_v2,hparam,P1S,2026-03-05T12:06:14.598509,log_fallback,/workspace/jy1559/FMoE/experiments/run/artifacts/logs/fmoe_v2/hparam/P1S/ML1/FMoEv2/20260305_110240_352_hparam_P1S_G7_C2_serial_L0.log,0,0,,
movielens1m,movielens1m,FeaturedMoE_ProtoX,mrr@20,0.066000,fmoe_protox,hparam,P1_fast_wide,2026-03-07T17:47:56.313382,log_fallback,/workspace/jy1559/FMoE/experiments/run/artifacts/logs/fmoe_protox/hparam/P1_fast_wide/ML1/FMoEProtoX/20260307_164733_615_hparam_P1_fast_wide_ML1_R1_G4_C01_L00.log,0,0,,
movielens1m,movielens1m,FeaturedMoE_ProtoX,mrr@20,0.065400,fmoe_protox,hparam,P1_fast_wide,2026-03-07T23:39:53.333472,log_fallback,/workspace/jy1559/FMoE/experiments/run/artifacts/logs/fmoe_protox/hparam/P1_fast_wide/ML1/FMoEProtoX/20260307_224111_796_hparam_P1_fast_wide_ML1_R1_G4_C07_L06.log,0,0,,
