global_best_valid_mrr20,run_best_valid_mrr20,run_phase,exp_brief,stage,trigger,dataset,seed_id,gpu_id,status,test_mrr20,n_completed,interrupted,special_ok,diag_ok,result_path,timestamp_utc,phase_id,axis_id,axis_desc,setting_id,setting_key,setting_desc,setting_group,setting_detail,run_id
0.172400,0.170200,P17AS_28_S1,ABLS-28_DENSE_MACRO_ONLY_GATED | Dense macro-only with gated_bias,wide,run_complete,KuaiRecLargeStrictPosV2_0.2,1,0,run_complete,0.169500,10,False,True,True,/workspace/jy1559/FMoE/experiments/run/artifacts/results/fmoe_n3/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_p17as_28_s1_20260414_061047_512985_pid933443.json,2026-04-14T06:16:33.271919Z,P17AS,AS,kuairec_a12_ablation12_specify,28,ABLS-28_DENSE_MACRO_ONLY_GATED,DENSE_MACRO_ONLY_GATED,dense_bias,Dense macro-only with gated_bias,28_S1
0.172400,0.170200,P17AS_28_S2,ABLS-28_DENSE_MACRO_ONLY_GATED | Dense macro-only with gated_bias,wide,run_complete,KuaiRecLargeStrictPosV2_0.2,2,6,run_complete,0.169500,10,False,True,True,/workspace/jy1559/FMoE/experiments/run/artifacts/results/fmoe_n3/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_p17as_28_s2_20260414_061118_514610_pid933572.json,2026-04-14T06:17:22.493041Z,P17AS,AS,kuairec_a12_ablation12_specify,28,ABLS-28_DENSE_MACRO_ONLY_GATED,DENSE_MACRO_ONLY_GATED,dense_bias,Dense macro-only with gated_bias,28_S2
0.172400,0.170200,P17AS_28_S3,ABLS-28_DENSE_MACRO_ONLY_GATED | Dense macro-only with gated_bias,wide,run_complete,KuaiRecLargeStrictPosV2_0.2,3,1,run_complete,0.169500,10,False,True,True,/workspace/jy1559/FMoE/experiments/run/artifacts/results/fmoe_n3/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_p17as_28_s3_20260414_061137_905298_pid933625.json,2026-04-14T06:18:32.769547Z,P17AS,AS,kuairec_a12_ablation12_specify,28,ABLS-28_DENSE_MACRO_ONLY_GATED,DENSE_MACRO_ONLY_GATED,dense_bias,Dense macro-only with gated_bias,28_S3
0.172400,0.169700,P17AS_29_S1,ABLS-29_DENSE_MID_ONLY_GATED | Dense mid-only with gated_bias,wide,run_complete,KuaiRecLargeStrictPosV2_0.2,1,7,run_complete,0.168100,10,False,True,True,/workspace/jy1559/FMoE/experiments/run/artifacts/results/fmoe_n3/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_p17as_29_s1_20260414_061403_171587_pid933851.json,2026-04-14T06:20:37.116309Z,P17AS,AS,kuairec_a12_ablation12_specify,29,ABLS-29_DENSE_MID_ONLY_GATED,DENSE_MID_ONLY_GATED,dense_bias,Dense mid-only with gated_bias,29_S1
0.172400,0.170500,P17AS_29_S2,ABLS-29_DENSE_MID_ONLY_GATED | Dense mid-only with gated_bias,wide,run_complete,KuaiRecLargeStrictPosV2_0.2,2,4,run_complete,0.169500,10,False,True,True,/workspace/jy1559/FMoE/experiments/run/artifacts/results/fmoe_n3/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_p17as_29_s2_20260414_061437_319438_pid933982.json,2026-04-14T06:21:05.307370Z,P17AS,AS,kuairec_a12_ablation12_specify,29,ABLS-29_DENSE_MID_ONLY_GATED,DENSE_MID_ONLY_GATED,dense_bias,Dense mid-only with gated_bias,29_S2
0.172400,0.170500,P17AS_29_S3,ABLS-29_DENSE_MID_ONLY_GATED | Dense mid-only with gated_bias,wide,run_complete,KuaiRecLargeStrictPosV2_0.2,3,5,run_complete,0.169500,10,False,True,True,/workspace/jy1559/FMoE/experiments/run/artifacts/results/fmoe_n3/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_p17as_29_s3_20260414_061629_789609_pid934203.json,2026-04-14T06:22:27.617149Z,P17AS,AS,kuairec_a12_ablation12_specify,29,ABLS-29_DENSE_MID_ONLY_GATED,DENSE_MID_ONLY_GATED,dense_bias,Dense mid-only with gated_bias,29_S3
0.172400,0.167300,P17AS_30_S1,"ABLS-30_RULE_ROUTER_ALL_BOTH | Rule-soft on all stages, source=both",wide,run_complete,KuaiRecLargeStrictPosV2_0.2,1,0,run_complete,0.167600,10,False,True,True,/workspace/jy1559/FMoE/experiments/run/artifacts/results/fmoe_n3/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_p17as_30_s1_20260414_061639_924308_pid934246.json,2026-04-14T06:28:08.186790Z,P17AS,AS,kuairec_a12_ablation12_specify,30,ABLS-30_RULE_ROUTER_ALL_BOTH,RULE_ROUTER_ALL_BOTH,rule_router,"Rule-soft on all stages, source=both",30_S1
0.172400,0.167100,P17AS_30_S2,"ABLS-30_RULE_ROUTER_ALL_BOTH | Rule-soft on all stages, source=both",wide,run_complete,KuaiRecLargeStrictPosV2_0.2,2,6,run_complete,0.166900,10,False,True,True,/workspace/jy1559/FMoE/experiments/run/artifacts/results/fmoe_n3/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_p17as_30_s2_20260414_061729_264869_pid934388.json,2026-04-14T06:28:18.405996Z,P17AS,AS,kuairec_a12_ablation12_specify,30,ABLS-30_RULE_ROUTER_ALL_BOTH,RULE_ROUTER_ALL_BOTH,rule_router,"Rule-soft on all stages, source=both",30_S2
0.172400,0.167000,P17AS_30_S3,"ABLS-30_RULE_ROUTER_ALL_BOTH | Rule-soft on all stages, source=both",wide,run_complete,KuaiRecLargeStrictPosV2_0.2,3,1,run_complete,0.167200,10,False,True,True,/workspace/jy1559/FMoE/experiments/run/artifacts/results/fmoe_n3/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_p17as_30_s3_20260414_061839_522399_pid934522.json,2026-04-14T06:29:40.699820Z,P17AS,AS,kuairec_a12_ablation12_specify,30,ABLS-30_RULE_ROUTER_ALL_BOTH,RULE_ROUTER_ALL_BOTH,rule_router,"Rule-soft on all stages, source=both",30_S3
0.172400,0.171200,P17AS_31_S2,ABLS-31_RULE_ROUTER_MACRO_ONLY | Macro rule-soft only,wide,run_complete,KuaiRecLargeStrictPosV2_0.2,2,4,run_complete,0.168900,10,False,True,True,/workspace/jy1559/FMoE/experiments/run/artifacts/results/fmoe_n3/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_p17as_31_s2_20260414_062111_915353_pid934850.json,2026-04-14T06:42:15.846225Z,P17AS,AS,kuairec_a12_ablation12_specify,31,ABLS-31_RULE_ROUTER_MACRO_ONLY,RULE_ROUTER_MACRO_ONLY,rule_router,Macro rule-soft only,31_S2
0.172400,0.171400,P17AS_31_S1,ABLS-31_RULE_ROUTER_MACRO_ONLY | Macro rule-soft only,wide,run_complete,KuaiRecLargeStrictPosV2_0.2,1,7,run_complete,0.168900,10,False,True,True,/workspace/jy1559/FMoE/experiments/run/artifacts/results/fmoe_n3/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_p17as_31_s1_20260414_062043_831897_pid934740.json,2026-04-14T06:45:47.312126Z,P17AS,AS,kuairec_a12_ablation12_specify,31,ABLS-31_RULE_ROUTER_MACRO_ONLY,RULE_ROUTER_MACRO_ONLY,rule_router,Macro rule-soft only,31_S1
0.172400,0.172300,P17AS_32_S1,ABLS-32_RULE_ROUTER_MID_ONLY | Mid rule-soft only,wide,run_complete,KuaiRecLargeStrictPosV2_0.2,1,0,run_complete,0.169600,10,False,True,True,/workspace/jy1559/FMoE/experiments/run/artifacts/results/fmoe_n3/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_p17as_32_s1_20260414_062814_890017_pid935597.json,2026-04-14T06:49:30.793131Z,P17AS,AS,kuairec_a12_ablation12_specify,32,ABLS-32_RULE_ROUTER_MID_ONLY,RULE_ROUTER_MID_ONLY,rule_router,Mid rule-soft only,32_S1
0.172400,0.171600,P17AS_32_S2,ABLS-32_RULE_ROUTER_MID_ONLY | Mid rule-soft only,wide,run_complete,KuaiRecLargeStrictPosV2_0.2,2,6,run_complete,0.169600,10,False,True,True,/workspace/jy1559/FMoE/experiments/run/artifacts/results/fmoe_n3/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_p17as_32_s2_20260414_062824_996342_pid935645.json,2026-04-14T06:51:02.116908Z,P17AS,AS,kuairec_a12_ablation12_specify,32,ABLS-32_RULE_ROUTER_MID_ONLY,RULE_ROUTER_MID_ONLY,rule_router,Mid rule-soft only,32_S2
0.172400,0.171200,P17AS_31_S3,ABLS-31_RULE_ROUTER_MACRO_ONLY | Macro rule-soft only,wide,run_complete,KuaiRecLargeStrictPosV2_0.2,3,5,run_complete,0.168700,10,False,True,True,/workspace/jy1559/FMoE/experiments/run/artifacts/results/fmoe_n3/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_p17as_31_s3_20260414_062234_328172_pid935003.json,2026-04-14T06:52:21.380318Z,P17AS,AS,kuairec_a12_ablation12_specify,31,ABLS-31_RULE_ROUTER_MACRO_ONLY,RULE_ROUTER_MACRO_ONLY,rule_router,Macro rule-soft only,31_S3
0.172400,0.171800,P17AS_32_S3,ABLS-32_RULE_ROUTER_MID_ONLY | Mid rule-soft only,wide,run_complete,KuaiRecLargeStrictPosV2_0.2,3,1,run_complete,0.168700,10,False,True,True,/workspace/jy1559/FMoE/experiments/run/artifacts/results/fmoe_n3/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_p17as_32_s3_20260414_062947_344759_pid935779.json,2026-04-14T06:59:59.153808Z,P17AS,AS,kuairec_a12_ablation12_specify,32,ABLS-32_RULE_ROUTER_MID_ONLY,RULE_ROUTER_MID_ONLY,rule_router,Mid rule-soft only,32_S3
0.172400,0.166900,P17AS_34_S1,"ABLS-34_RULE_ROUTER_ALL_FEATURE | Rule-soft all stages, source=feature",wide,run_complete,KuaiRecLargeStrictPosV2_0.2,1,6,run_complete,0.167000,10,False,True,True,/workspace/jy1559/FMoE/experiments/run/artifacts/results/fmoe_n3/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_p17as_34_s1_20260414_065108_736401_pid937714.json,2026-04-14T07:03:06.593707Z,P17AS,AS,kuairec_a12_ablation12_specify,34,ABLS-34_RULE_ROUTER_ALL_FEATURE,RULE_ROUTER_ALL_FEATURE,rule_router,"Rule-soft all stages, source=feature",34_S1
0.172400,0.167200,P17AS_34_S2,"ABLS-34_RULE_ROUTER_ALL_FEATURE | Rule-soft all stages, source=feature",wide,run_complete,KuaiRecLargeStrictPosV2_0.2,2,5,run_complete,0.167500,10,False,True,True,/workspace/jy1559/FMoE/experiments/run/artifacts/results/fmoe_n3/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_p17as_34_s2_20260414_065228_066432_pid937875.json,2026-04-14T07:03:55.896032Z,P17AS,AS,kuairec_a12_ablation12_specify,34,ABLS-34_RULE_ROUTER_ALL_FEATURE,RULE_ROUTER_ALL_FEATURE,rule_router,"Rule-soft all stages, source=feature",34_S2
0.172400,0.170200,P17AS_33_S1,ABLS-33_RULE_ROUTER_MICRO_ONLY | Micro rule-soft only,wide,run_complete,KuaiRecLargeStrictPosV2_0.2,1,4,run_complete,0.168600,10,False,True,True,/workspace/jy1559/FMoE/experiments/run/artifacts/results/fmoe_n3/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_p17as_33_s1_20260414_064222_464409_pid936902.json,2026-04-14T07:08:06.406859Z,P17AS,AS,kuairec_a12_ablation12_specify,33,ABLS-33_RULE_ROUTER_MICRO_ONLY,RULE_ROUTER_MICRO_ONLY,rule_router,Micro rule-soft only,33_S1
0.172400,0.167100,P17AS_34_S3,"ABLS-34_RULE_ROUTER_ALL_FEATURE | Rule-soft all stages, source=feature",wide,run_complete,KuaiRecLargeStrictPosV2_0.2,3,1,run_complete,0.167400,10,False,True,True,/workspace/jy1559/FMoE/experiments/run/artifacts/results/fmoe_n3/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_p17as_34_s3_20260414_070005_932670_pid939660.json,2026-04-14T07:11:22.844564Z,P17AS,AS,kuairec_a12_ablation12_specify,34,ABLS-34_RULE_ROUTER_ALL_FEATURE,RULE_ROUTER_ALL_FEATURE,rule_router,"Rule-soft all stages, source=feature",34_S3
0.172400,0.167200,P17AS_35_S1,"ABLS-35_RULE_ROUTER_ALL_HIDDEN | Rule-soft all stages, source=hidden",wide,run_complete,KuaiRecLargeStrictPosV2_0.2,1,6,run_complete,0.167600,10,False,True,True,/workspace/jy1559/FMoE/experiments/run/artifacts/results/fmoe_n3/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_p17as_35_s1_20260414_070313_256941_pid940784.json,2026-04-14T07:14:06.215302Z,P17AS,AS,kuairec_a12_ablation12_specify,35,ABLS-35_RULE_ROUTER_ALL_HIDDEN,RULE_ROUTER_ALL_HIDDEN,rule_router,"Rule-soft all stages, source=hidden",35_S1
0.172400,0.167000,P17AS_35_S2,"ABLS-35_RULE_ROUTER_ALL_HIDDEN | Rule-soft all stages, source=hidden",wide,run_complete,KuaiRecLargeStrictPosV2_0.2,2,5,run_complete,0.167400,10,False,True,True,/workspace/jy1559/FMoE/experiments/run/artifacts/results/fmoe_n3/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_p17as_35_s2_20260414_070402_588105_pid940964.json,2026-04-14T07:15:13.506253Z,P17AS,AS,kuairec_a12_ablation12_specify,35,ABLS-35_RULE_ROUTER_ALL_HIDDEN,RULE_ROUTER_ALL_HIDDEN,rule_router,"Rule-soft all stages, source=hidden",35_S2
0.172400,0.170900,P17AS_33_S2,ABLS-33_RULE_ROUTER_MICRO_ONLY | Micro rule-soft only,wide,run_complete,KuaiRecLargeStrictPosV2_0.2,2,7,run_complete,0.169700,10,False,True,True,/workspace/jy1559/FMoE/experiments/run/artifacts/results/fmoe_n3/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_p17as_33_s2_20260414_064553_912884_pid937192.json,2026-04-14T07:15:17.671711Z,P17AS,AS,kuairec_a12_ablation12_specify,33,ABLS-33_RULE_ROUTER_MICRO_ONLY,RULE_ROUTER_MICRO_ONLY,rule_router,Micro rule-soft only,33_S2
0.172400,0.170500,P17AS_33_S3,ABLS-33_RULE_ROUTER_MICRO_ONLY | Micro rule-soft only,wide,run_complete,KuaiRecLargeStrictPosV2_0.2,3,0,run_complete,0.169500,10,False,True,True,/workspace/jy1559/FMoE/experiments/run/artifacts/results/fmoe_n3/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_p17as_33_s3_20260414_064937_534723_pid937554.json,2026-04-14T07:16:54.999638Z,P17AS,AS,kuairec_a12_ablation12_specify,33,ABLS-33_RULE_ROUTER_MICRO_ONLY,RULE_ROUTER_MICRO_ONLY,rule_router,Micro rule-soft only,33_S3
0.172400,0.167100,P17AS_35_S3,"ABLS-35_RULE_ROUTER_ALL_HIDDEN | Rule-soft all stages, source=hidden",wide,run_complete,KuaiRecLargeStrictPosV2_0.2,3,4,run_complete,0.166900,10,False,True,True,/workspace/jy1559/FMoE/experiments/run/artifacts/results/fmoe_n3/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_p17as_35_s3_20260414_070813_106150_pid942394.json,2026-04-14T07:19:11.377481Z,P17AS,AS,kuairec_a12_ablation12_specify,35,ABLS-35_RULE_ROUTER_ALL_HIDDEN,RULE_ROUTER_ALL_HIDDEN,rule_router,"Rule-soft all stages, source=hidden",35_S3
0.172400,0.166900,P17AS_36_S1,"ABLS-36_RULE_ROUTER_ALL_SESSION | Rule-soft all stages, granularity=session",wide,run_complete,KuaiRecLargeStrictPosV2_0.2,1,1,run_complete,0.167000,10,False,True,True,/workspace/jy1559/FMoE/experiments/run/artifacts/results/fmoe_n3/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_p17as_36_s1_20260414_071129_603477_pid943277.json,2026-04-14T07:23:21.880152Z,P17AS,AS,kuairec_a12_ablation12_specify,36,ABLS-36_RULE_ROUTER_ALL_SESSION,RULE_ROUTER_ALL_SESSION,rule_router,"Rule-soft all stages, granularity=session",36_S1
0.172400,0.167300,P17AS_36_S2,"ABLS-36_RULE_ROUTER_ALL_SESSION | Rule-soft all stages, granularity=session",wide,run_complete,KuaiRecLargeStrictPosV2_0.2,2,6,run_complete,0.167600,10,False,True,True,/workspace/jy1559/FMoE/experiments/run/artifacts/results/fmoe_n3/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_p17as_36_s2_20260414_071412_955464_pid944278.json,2026-04-14T07:25:05.193902Z,P17AS,AS,kuairec_a12_ablation12_specify,36,ABLS-36_RULE_ROUTER_ALL_SESSION,RULE_ROUTER_ALL_SESSION,rule_router,"Rule-soft all stages, granularity=session",36_S2
0.172400,0.166800,P17AS_36_S3,"ABLS-36_RULE_ROUTER_ALL_SESSION | Rule-soft all stages, granularity=session",wide,run_complete,KuaiRecLargeStrictPosV2_0.2,3,5,run_complete,0.167200,10,False,True,True,/workspace/jy1559/FMoE/experiments/run/artifacts/results/fmoe_n3/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_p17as_36_s3_20260414_071520_226549_pid944635.json,2026-04-14T07:27:15.562696Z,P17AS,AS,kuairec_a12_ablation12_specify,36,ABLS-36_RULE_ROUTER_ALL_SESSION,RULE_ROUTER_ALL_SESSION,rule_router,"Rule-soft all stages, granularity=session",36_S3
