dataset,model,combo_id,combo_kind,priority,run_phase,gpu_id,status,best_valid_mrr20,test_mrr20,valid_unseen_mrr20,test_unseen_mrr20,test_main_seen_count,test_main_unseen_count,est_runtime_sec,elapsed_sec,max_evals,epochs,patience,seed,result_path,log_path,space_yaml,error,timestamp_utc,base_params_json
foursquare,fame,K2,stable_experts3_short,critical,BASELINE2_ADDTUNE5_FOURSQUARE_FAME_K2,7,ok,0.1659,0.1262,0.0,0.0,2502,1059,843.4,2401.509,14,100,7,2026042802,/workspace/FeaturedMoE/experiments/run/artifacts/results/baseline_2/foursquare_FAME_baseline2_addtune5_foursquare_fame_k2_20260416_165824_036180_pid394186.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/baseline_2/PAIR60_ADDTUNING5/session_logs/BASELINE2_ADDTUNE5_FOURSQUARE_FAME_K2.log,/workspace/FeaturedMoE/experiments/run/artifacts/logs/baseline_2/PAIR60_ADDTUNING5/spaces/foursquare_fame_K2.yaml,,2026-04-16T17:38:23.846168+00:00,"{""dropout"": 0.13, ""embedding_size"": 128, ""hidden_size"": 128, ""inner_size"": 256, ""max_len"": 12, ""n_heads"": 4, ""n_layers"": 1, ""num_experts"": 3, ""num_heads"": 4, ""num_layers"": 1, ""weight_decay"": 0.0001}"
foursquare,fame,K1,stable_experts4_mid,critical,BASELINE2_ADDTUNE5_FOURSQUARE_FAME_K1,2,ok,0.1578,0.1352,0.0,0.0,2502,1059,843.4,3001.184,14,100,7,2026042801,/workspace/FeaturedMoE/experiments/run/artifacts/results/baseline_2/foursquare_FAME_baseline2_addtune5_foursquare_fame_k1_20260416_165636_744146_pid394163.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/baseline_2/PAIR60_ADDTUNING5/session_logs/BASELINE2_ADDTUNE5_FOURSQUARE_FAME_K1.log,/workspace/FeaturedMoE/experiments/run/artifacts/logs/baseline_2/PAIR60_ADDTUNING5/spaces/foursquare_fame_K1.yaml,,2026-04-16T17:46:36.179310+00:00,"{""dropout"": 0.13, ""embedding_size"": 128, ""hidden_size"": 128, ""inner_size"": 256, ""max_len"": 16, ""n_heads"": 4, ""n_layers"": 2, ""num_experts"": 4, ""num_heads"": 4, ""num_layers"": 2, ""weight_decay"": 0.0001}"
foursquare,fame,K4,aggr_experts6_mid,critical,BASELINE2_ADDTUNE5_FOURSQUARE_FAME_K4,4,ok,0.1764,0.1401,0.0,0.0,2502,1059,843.4,3225.634,14,100,7,2026042804,/workspace/FeaturedMoE/experiments/run/artifacts/results/baseline_2/foursquare_FAME_baseline2_addtune5_foursquare_fame_k4_20260416_170100_092859_pid394230.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/baseline_2/PAIR60_ADDTUNING5/session_logs/BASELINE2_ADDTUNE5_FOURSQUARE_FAME_K4.log,/workspace/FeaturedMoE/experiments/run/artifacts/logs/baseline_2/PAIR60_ADDTUNING5/spaces/foursquare_fame_K4.yaml,,2026-04-16T17:54:43.954145+00:00,"{""dropout"": 0.13, ""embedding_size"": 128, ""hidden_size"": 128, ""inner_size"": 256, ""max_len"": 18, ""n_heads"": 4, ""n_layers"": 3, ""num_experts"": 6, ""num_heads"": 4, ""num_layers"": 3, ""weight_decay"": 0.0001}"
foursquare,fame,K3,stable_experts4_long,critical,BASELINE2_ADDTUNE5_FOURSQUARE_FAME_K3,1,ok,0.1605,0.1318,0.0,0.0,2502,1059,843.4,3532.633,14,100,7,2026042803,/workspace/FeaturedMoE/experiments/run/artifacts/results/baseline_2/foursquare_FAME_baseline2_addtune5_foursquare_fame_k3_20260416_165837_990095_pid394207.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/baseline_2/PAIR60_ADDTUNING5/session_logs/BASELINE2_ADDTUNE5_FOURSQUARE_FAME_K3.log,/workspace/FeaturedMoE/experiments/run/artifacts/logs/baseline_2/PAIR60_ADDTUNING5/spaces/foursquare_fame_K3.yaml,,2026-04-16T17:57:28.994650+00:00,"{""dropout"": 0.15, ""embedding_size"": 160, ""hidden_size"": 160, ""inner_size"": 320, ""max_len"": 20, ""n_heads"": 4, ""n_layers"": 2, ""num_experts"": 4, ""num_heads"": 4, ""num_layers"": 2, ""weight_decay"": 0.0002}"
foursquare,fame,K5,aggr_experts6_long,critical,BASELINE2_ADDTUNE5_FOURSQUARE_FAME_K5,0,ok,0.165,0.1301,0.0,0.0,2502,1059,843.4,3513.407,14,100,7,2026042805,/workspace/FeaturedMoE/experiments/run/artifacts/results/baseline_2/foursquare_FAME_baseline2_addtune5_foursquare_fame_k5_20260416_170149_614484_pid394252.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/baseline_2/PAIR60_ADDTUNING5/session_logs/BASELINE2_ADDTUNE5_FOURSQUARE_FAME_K5.log,/workspace/FeaturedMoE/experiments/run/artifacts/logs/baseline_2/PAIR60_ADDTUNING5/spaces/foursquare_fame_K5.yaml,,2026-04-16T18:00:21.310697+00:00,"{""dropout"": 0.14, ""embedding_size"": 160, ""hidden_size"": 160, ""inner_size"": 320, ""max_len"": 20, ""n_heads"": 4, ""n_layers"": 3, ""num_experts"": 6, ""num_heads"": 4, ""num_layers"": 3, ""weight_decay"": 0.000105}"
lastfm0.03,gru4rec,K4,aggr_wide_mid,critical,BASELINE2_ADDTUNE5_LASTFM0.03_GRU4REC_K4,7,ok,0.258,0.2443,0.0,0.0,2754,685,1082.6,1599.116,9,100,7,2026043504,/workspace/FeaturedMoE/experiments/run/artifacts/results/baseline_2/lastfm0.03_GRU4Rec_baseline2_addtune5_lastfm0.03_gru4rec_k4_20260416_173827_377951_pid394406.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/baseline_2/PAIR60_ADDTUNING5/session_logs/BASELINE2_ADDTUNE5_LASTFM0.03_GRU4REC_K4.log,/workspace/FeaturedMoE/experiments/run/artifacts/logs/baseline_2/PAIR60_ADDTUNING5/spaces/lastfm0.03_gru4rec_K4.yaml,,2026-04-16T18:05:04.725155+00:00,"{""dropout"": 0.27, ""embedding_size"": 224, ""hidden_size"": 224, ""inner_size"": 448, ""max_len"": 18, ""n_layers"": 3, ""num_heads"": 4, ""num_layers"": 3, ""weight_decay"": 9.2e-06}"
lastfm0.03,gru4rec,K1,stable_short_anchor,critical,BASELINE2_ADDTUNE5_LASTFM0.03_GRU4REC_K1,5,ok,0.249,0.2333,0.0,0.0,2754,685,1082.6,4048.436,9,100,7,2026043501,/workspace/FeaturedMoE/experiments/run/artifacts/results/baseline_2/lastfm0.03_GRU4Rec_baseline2_addtune5_lastfm0.03_gru4rec_k1_20260416_170739_601600_pid394285.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/baseline_2/PAIR60_ADDTUNING5/session_logs/BASELINE2_ADDTUNE5_LASTFM0.03_GRU4REC_K1.log,/workspace/FeaturedMoE/experiments/run/artifacts/logs/baseline_2/PAIR60_ADDTUNING5/spaces/lastfm0.03_gru4rec_K1.yaml,,2026-04-16T18:15:06.252577+00:00,"{""dropout"": 0.32, ""embedding_size"": 192, ""hidden_size"": 192, ""inner_size"": 384, ""max_len"": 10, ""n_layers"": 1, ""num_heads"": 4, ""num_layers"": 1, ""weight_decay"": 1e-05}"
lastfm0.03,gru4rec,K3,stable_long_anchor,critical,BASELINE2_ADDTUNE5_LASTFM0.03_GRU4REC_K3,6,ok,0.2404,0.2336,0.0,0.0,2754,685,1082.6,6134.713,9,100,7,2026043503,/workspace/FeaturedMoE/experiments/run/artifacts/results/baseline_2/lastfm0.03_GRU4Rec_baseline2_addtune5_lastfm0.03_gru4rec_k3_20260416_173742_860389_pid394387.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/baseline_2/PAIR60_ADDTUNING5/session_logs/BASELINE2_ADDTUNE5_LASTFM0.03_GRU4REC_K3.log,/workspace/FeaturedMoE/experiments/run/artifacts/logs/baseline_2/PAIR60_ADDTUNING5/spaces/lastfm0.03_gru4rec_K3.yaml,,2026-04-16T19:19:55.764377+00:00,"{""dropout"": 0.32, ""embedding_size"": 192, ""hidden_size"": 192, ""inner_size"": 384, ""max_len"": 20, ""n_layers"": 2, ""num_heads"": 4, ""num_layers"": 2, ""weight_decay"": 1e-05}"
movielens1m,fearec,K2,stable_short_sem,critical,BASELINE2_ADDTUNE5_MOVIELENS1M_FEAREC_K2,4,ok,0.0642,0.0391,0.0,0.0,2152,7,1687.1,5610.923,9,100,7,2026043402,/workspace/FeaturedMoE/experiments/run/artifacts/results/baseline_2/movielens1m_FEARec_baseline2_addtune5_movielens1m_fearec_k2_20260416_175447_328699_pid394466.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/baseline_2/PAIR60_ADDTUNING5/session_logs/BASELINE2_ADDTUNE5_MOVIELENS1M_FEAREC_K2.log,/workspace/FeaturedMoE/experiments/run/artifacts/logs/baseline_2/PAIR60_ADDTUNING5/spaces/movielens1m_fearec_K2.yaml,,2026-04-16T19:28:16.555588+00:00,"{""contrast"": ""un"", ""dropout"": 0.1, ""embedding_size"": 112, ""global_ratio"": 0.85, ""hidden_size"": 112, ""inner_size"": 224, ""lmd"": 0.03, ""lmd_sem"": 0.05, ""max_len"": 12, ""n_heads"": 2, ""n_layers"": 1, ""num_heads"": 2, ""num_layers"": 1, ""semantic_sample_max_tries"": 2, ""tau"": 0.16, ""weight_decay"": 0.0001}"
lastfm0.03,gru4rec,K2,stable_mid_anchor,critical,BASELINE2_ADDTUNE5_LASTFM0.03_GRU4REC_K2,3,ok,0.2389,0.2234,0.0,0.0,2754,685,1082.6,7277.17,9,100,7,2026043502,/workspace/FeaturedMoE/experiments/run/artifacts/results/baseline_2/lastfm0.03_GRU4Rec_baseline2_addtune5_lastfm0.03_gru4rec_k2_20260416_172853_866332_pid394351.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/baseline_2/PAIR60_ADDTUNING5/session_logs/BASELINE2_ADDTUNE5_LASTFM0.03_GRU4REC_K2.log,/workspace/FeaturedMoE/experiments/run/artifacts/logs/baseline_2/PAIR60_ADDTUNING5/spaces/lastfm0.03_gru4rec_K2.yaml,,2026-04-16T19:30:09.270703+00:00,"{""dropout"": 0.28, ""embedding_size"": 192, ""hidden_size"": 192, ""inner_size"": 384, ""max_len"": 16, ""n_layers"": 2, ""num_heads"": 4, ""num_layers"": 2, ""weight_decay"": 1e-05}"
movielens1m,fearec,K1,stable_mid_sem,critical,BASELINE2_ADDTUNE5_MOVIELENS1M_FEAREC_K1,2,ok,0.079,0.0491,0.0,0.0,2152,7,1687.1,8482.07,9,100,7,2026043401,/workspace/FeaturedMoE/experiments/run/artifacts/results/baseline_2/movielens1m_FEARec_baseline2_addtune5_movielens1m_fearec_k1_20260416_174639_747893_pid394438.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/baseline_2/PAIR60_ADDTUNING5/session_logs/BASELINE2_ADDTUNE5_MOVIELENS1M_FEAREC_K1.log,/workspace/FeaturedMoE/experiments/run/artifacts/logs/baseline_2/PAIR60_ADDTUNING5/spaces/movielens1m_fearec_K1.yaml,,2026-04-16T20:08:00.020398+00:00,"{""contrast"": ""un"", ""dropout"": 0.1, ""embedding_size"": 112, ""global_ratio"": 0.85, ""hidden_size"": 112, ""inner_size"": 224, ""lmd"": 0.035, ""lmd_sem"": 0.08, ""max_len"": 16, ""n_heads"": 2, ""n_layers"": 2, ""num_heads"": 2, ""num_layers"": 2, ""semantic_sample_max_tries"": 2, ""tau"": 0.18, ""weight_decay"": 0.0001}"
movielens1m,duorec,K2,stable_short_contrast,critical,BASELINE2_ADDTUNE5_MOVIELENS1M_DUOREC_K2,5,ok,0.0803,0.0509,0.0,0.0,2152,7,3020.3,7514.281,9,100,7,2026043302,/workspace/FeaturedMoE/experiments/run/artifacts/results/baseline_2/movielens1m_DuoRec_baseline2_addtune5_movielens1m_duorec_k2_20260416_181509_775261_pid394557.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/baseline_2/PAIR60_ADDTUNING5/session_logs/BASELINE2_ADDTUNE5_MOVIELENS1M_DUOREC_K2.log,/workspace/FeaturedMoE/experiments/run/artifacts/logs/baseline_2/PAIR60_ADDTUNING5/spaces/movielens1m_duorec_K2.yaml,,2026-04-16T20:20:22.259609+00:00,"{""contrast"": ""un"", ""dropout"": 0.12, ""embedding_size"": 128, ""hidden_size"": 128, ""inner_size"": 256, ""lmd"": 0.03, ""lmd_sem"": 0.0, ""max_len"": 12, ""n_heads"": 4, ""n_layers"": 1, ""num_heads"": 4, ""num_layers"": 1, ""semantic_sample_max_tries"": 2, ""tau"": 0.16, ""weight_decay"": 0.00015}"
movielens1m,fearec,K3,stable_long_sem,critical,BASELINE2_ADDTUNE5_MOVIELENS1M_FEAREC_K3,1,ok,0.0837,0.055,0.0,0.0,2152,7,1687.1,8726.9,9,100,7,2026043403,/workspace/FeaturedMoE/experiments/run/artifacts/results/baseline_2/movielens1m_FEARec_baseline2_addtune5_movielens1m_fearec_k3_20260416_175732_526339_pid394488.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/baseline_2/PAIR60_ADDTUNING5/session_logs/BASELINE2_ADDTUNE5_MOVIELENS1M_FEAREC_K3.log,/workspace/FeaturedMoE/experiments/run/artifacts/logs/baseline_2/PAIR60_ADDTUNING5/spaces/movielens1m_fearec_K3.yaml,,2026-04-16T20:22:57.624490+00:00,"{""contrast"": ""un"", ""dropout"": 0.1, ""embedding_size"": 112, ""global_ratio"": 0.85, ""hidden_size"": 112, ""inner_size"": 224, ""lmd"": 0.04, ""lmd_sem"": 0.1, ""max_len"": 20, ""n_heads"": 2, ""n_layers"": 2, ""num_heads"": 2, ""num_layers"": 2, ""semantic_sample_max_tries"": 2, ""tau"": 0.2, ""weight_decay"": 0.0001}"
movielens1m,duorec,K1,stable_mid_contrast,critical,BASELINE2_ADDTUNE5_MOVIELENS1M_DUOREC_K1,7,ok,0.0861,0.0586,0.0,0.0,2152,7,3020.3,8681.205,9,100,7,2026043301,/workspace/FeaturedMoE/experiments/run/artifacts/results/baseline_2/movielens1m_DuoRec_baseline2_addtune5_movielens1m_duorec_k1_20260416_180508_178224_pid394533.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/baseline_2/PAIR60_ADDTUNING5/session_logs/BASELINE2_ADDTUNE5_MOVIELENS1M_DUOREC_K1.log,/workspace/FeaturedMoE/experiments/run/artifacts/logs/baseline_2/PAIR60_ADDTUNING5/spaces/movielens1m_duorec_K1.yaml,,2026-04-16T20:29:47.662160+00:00,"{""contrast"": ""un"", ""dropout"": 0.12, ""embedding_size"": 128, ""hidden_size"": 128, ""inner_size"": 256, ""lmd"": 0.04, ""lmd_sem"": 0.0, ""max_len"": 16, ""n_heads"": 4, ""n_layers"": 2, ""num_heads"": 4, ""num_layers"": 2, ""semantic_sample_max_tries"": 2, ""tau"": 0.18, ""weight_decay"": 0.00015}"
foursquare,gru4rec,K1,stable_short_anchor,high,BASELINE2_ADDTUNE5_FOURSQUARE_GRU4REC_K1,7,ok,0.1364,0.1117,0.0,0.0,2502,1059,353.9,563.447,15,100,7,2026042601,/workspace/FeaturedMoE/experiments/run/artifacts/results/baseline_2/foursquare_GRU4Rec_baseline2_addtune5_foursquare_gru4rec_k1_20260416_202951_122535_pid394760.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/baseline_2/PAIR60_ADDTUNING5/session_logs/BASELINE2_ADDTUNE5_FOURSQUARE_GRU4REC_K1.log,/workspace/FeaturedMoE/experiments/run/artifacts/logs/baseline_2/PAIR60_ADDTUNING5/spaces/foursquare_gru4rec_K1.yaml,,2026-04-16T20:39:12.834519+00:00,"{""dropout"": 0.32, ""embedding_size"": 160, ""hidden_size"": 160, ""inner_size"": 320, ""max_len"": 10, ""n_layers"": 1, ""num_heads"": 4, ""num_layers"": 1, ""weight_decay"": 1e-06}"
