model,global_best_valid_mrr20,global_best_test_mrr20,model_best_valid_mrr20,model_best_test_mrr20,run_best_valid_mrr20,run_best_test_mrr20,run_phase,run_id,dataset,hparam_id,seed_id,gpu_id,status,n_completed,interrupted,special_ok,candidate_id,candidate_source,source_stage,transfer_from_dataset,result_path,timestamp_utc
GRU4Rec,0.073800,0.072400,0.068600,0.063300,0.062200,0.061200,P23_SH_C08_MGRU4REC_XFER_FOURSQUARE_FAD_H3_R1_C2_S1,SH_MOVIELENS1M_GRU4REC_XFER_FOURSQUARE_FAD_H3_R1_C2_S1,movielens1m,XFER_FOURSQUARE_FAD_H3_R1_C2,1,6,run_complete,6,False,True,XFER_foursquare_FAD_H3_R1_C2,final_transfer,Final_all_datasets,foursquare,/workspace/jy1559/FMoE/experiments/run/artifacts/results/baseline/normal/stageh_targetedrecovery_anchor2_core5/P23/movielens1m/GRU4Rec/movielens1m_GRU4Rec_p23_sh_c08_mgru4rec_xfer_foursquare_fad_h3_r1_c2_s1_20260410_113654_454834_pid550771.json,2026-04-10T11:47:36.916638Z
GRU4Rec,0.073800,0.072400,0.068600,0.063300,0.063900,0.052300,P23_SH_C08_MGRU4REC_XFER_LASTFM0_03_FAD_H2_R1_C1_WDLO_S1,SH_MOVIELENS1M_GRU4REC_XFER_LASTFM0_03_FAD_H2_R1_C1_WDLO_S1,movielens1m,XFER_LASTFM0_03_FAD_H2_R1_C1_WDLO,1,5,run_complete,6,False,True,XFER_lastfm0.03_FAD_H2_R1_C1_WDLO,stageh_screen_variant,Final_all_datasets_variant,lastfm0.03,/workspace/jy1559/FMoE/experiments/run/artifacts/results/baseline/normal/stageh_targetedrecovery_anchor2_core5/P23/movielens1m/GRU4Rec/movielens1m_GRU4Rec_p23_sh_c08_mgru4rec_xfer_lastfm0_03_fad_h2_r1_c1_wdlo_s1_20260410_114601_096633_pid551006.json,2026-04-10T11:55:12.401164Z
GRU4Rec,0.073800,0.072400,0.068600,0.063300,0.060900,0.051500,P23_SH_C08_MGRU4REC_XFER_LASTFM0_03_FAD_H2_R1_C1_DROP_S1,SH_MOVIELENS1M_GRU4REC_XFER_LASTFM0_03_FAD_H2_R1_C1_DROP_S1,movielens1m,XFER_LASTFM0_03_FAD_H2_R1_C1_DROP,1,4,run_complete,6,False,True,XFER_lastfm0.03_FAD_H2_R1_C1_DROP,stageh_screen_variant,Final_all_datasets_variant,lastfm0.03,/workspace/jy1559/FMoE/experiments/run/artifacts/results/baseline/normal/stageh_targetedrecovery_anchor2_core5/P23/movielens1m/GRU4Rec/movielens1m_GRU4Rec_p23_sh_c08_mgru4rec_xfer_lastfm0_03_fad_h2_r1_c1_drop_s1_20260410_114550_260362_pid550974.json,2026-04-10T11:55:46.589077Z
GRU4Rec,0.073800,0.072400,0.068600,0.063300,0.066900,0.060400,P23_SH_C08_MGRU4REC_XFER_FOURSQUARE_FAD_H3_R1_C2_LRHI_S1,SH_MOVIELENS1M_GRU4REC_XFER_FOURSQUARE_FAD_H3_R1_C2_LRHI_S1,movielens1m,XFER_FOURSQUARE_FAD_H3_R1_C2_LRHI,1,7,run_complete,6,False,True,XFER_foursquare_FAD_H3_R1_C2_LRHI,stageh_screen_variant,Final_all_datasets_variant,foursquare,/workspace/jy1559/FMoE/experiments/run/artifacts/results/baseline/normal/stageh_targetedrecovery_anchor2_core5/P23/movielens1m/GRU4Rec/movielens1m_GRU4Rec_p23_sh_c08_mgru4rec_xfer_foursquare_fad_h3_r1_c2_lrhi_s1_20260410_114727_931711_pid551070.json,2026-04-10T11:57:10.681454Z
GRU4Rec,0.073800,0.072400,0.068600,0.063300,0.058900,0.057700,P23_SH_C08_MGRU4REC_XFER_FOURSQUARE_FAD_H3_R1_C2_DROP_S1,SH_MOVIELENS1M_GRU4REC_XFER_FOURSQUARE_FAD_H3_R1_C2_DROP_S1,movielens1m,XFER_FOURSQUARE_FAD_H3_R1_C2_DROP,1,6,run_complete,6,False,True,XFER_foursquare_FAD_H3_R1_C2_DROP,stageh_screen_variant,Final_all_datasets_variant,foursquare,/workspace/jy1559/FMoE/experiments/run/artifacts/results/baseline/normal/stageh_targetedrecovery_anchor2_core5/P23/movielens1m/GRU4Rec/movielens1m_GRU4Rec_p23_sh_c08_mgru4rec_xfer_foursquare_fad_h3_r1_c2_drop_s1_20260410_114742_094528_pid551092.json,2026-04-10T11:58:47.792820Z
GRU4Rec,0.073800,0.072400,0.069600,0.063300,0.069600,0.060100,P23_SH_C08_MGRU4REC_ML1M_GRU_STAGEH_REC1_LRHI_S1,SH_MOVIELENS1M_GRU4REC_ML1M_GRU_STAGEH_REC1_LRHI_S1,movielens1m,ML1M_GRU_STAGEH_REC1_LRHI,1,4,run_complete,6,False,True,ML1M_GRU_STAGEH_REC1_LRHI,stageh_screen_variant,stageh_manual_bank_variant,movielens1m,/workspace/jy1559/FMoE/experiments/run/artifacts/results/baseline/normal/stageh_targetedrecovery_anchor2_core5/P23/movielens1m/GRU4Rec/movielens1m_GRU4Rec_p23_sh_c08_mgru4rec_ml1m_gru_stageh_rec1_lrhi_s1_20260410_115551_566029_pid551406.json,2026-04-10T12:04:01.122555Z
GRU4Rec,0.073800,0.072400,0.069600,0.065400,0.067800,0.065400,P23_SH_C08_MGRU4REC_XFER_FOURSQUARE_FAD_H3_R1_C2_WDLO_S1,SH_MOVIELENS1M_GRU4REC_XFER_FOURSQUARE_FAD_H3_R1_C2_WDLO_S1,movielens1m,XFER_FOURSQUARE_FAD_H3_R1_C2_WDLO,1,5,run_complete,6,False,True,XFER_foursquare_FAD_H3_R1_C2_WDLO,stageh_screen_variant,Final_all_datasets_variant,foursquare,/workspace/jy1559/FMoE/experiments/run/artifacts/results/baseline/normal/stageh_targetedrecovery_anchor2_core5/P23/movielens1m/GRU4Rec/movielens1m_GRU4Rec_p23_sh_c08_mgru4rec_xfer_foursquare_fad_h3_r1_c2_wdlo_s1_20260410_115517_340981_pid551381.json,2026-04-10T12:04:54.183158Z
SASRec,0.073800,0.072400,0.071000,0.066800,0.071000,0.066800,P23_SH_C09_MSASREC_XFER_LASTFM0_03_FAD_H2_R1_C1_S1,SH_MOVIELENS1M_SASREC_XFER_LASTFM0_03_FAD_H2_R1_C1_S1,movielens1m,XFER_LASTFM0_03_FAD_H2_R1_C1,1,0,run_complete,5,False,True,XFER_lastfm0.03_FAD_H2_R1_C1,final_transfer,Final_all_datasets,lastfm0.03,/workspace/FeaturedMoE/experiments/run/artifacts/results/baseline/normal/stageh_targetedrecovery_anchor2_core5/P23/movielens1m/SASRec/movielens1m_SASRec_p23_sh_c09_msasrec_xfer_lastfm0_03_fad_h2_r1_c1_s1_20260412_025250_839742_pid44600.json,2026-04-12T03:01:50.217144Z
SASRec,0.073800,0.072400,0.072500,0.068800,0.072500,0.068800,P23_SH_C09_MSASREC_ML1M_SAS_STAGEH_REC1_S1,SH_MOVIELENS1M_SASREC_ML1M_SAS_STAGEH_REC1_S1,movielens1m,ML1M_SAS_STAGEH_REC1,1,3,run_complete,5,False,True,ML1M_SAS_STAGEH_REC1,manual,stageh_manual_bank,movielens1m,/workspace/FeaturedMoE/experiments/run/artifacts/results/baseline/normal/stageh_targetedrecovery_anchor2_core5/P23/movielens1m/SASRec/movielens1m_SASRec_p23_sh_c09_msasrec_ml1m_sas_stageh_rec1_s1_20260412_025511_724310_pid44892.json,2026-04-12T03:07:29.601363Z
SASRec,0.073800,0.072400,0.072500,0.069700,0.072200,0.069700,P23_SH_C09_MSASREC_XFER_LASTFM0_03_FAD_H2_R1_C1_REGLO_S1,SH_MOVIELENS1M_SASREC_XFER_LASTFM0_03_FAD_H2_R1_C1_REGLO_S1,movielens1m,XFER_LASTFM0_03_FAD_H2_R1_C1_REGLO,1,1,run_complete,5,False,True,XFER_lastfm0.03_FAD_H2_R1_C1_REGLO,stageh_screen_variant,Final_all_datasets_variant,lastfm0.03,/workspace/FeaturedMoE/experiments/run/artifacts/results/baseline/normal/stageh_targetedrecovery_anchor2_core5/P23/movielens1m/SASRec/movielens1m_SASRec_p23_sh_c09_msasrec_xfer_lastfm0_03_fad_h2_r1_c1_reglo_s1_20260412_025537_791293_pid44958.json,2026-04-12T03:09:55.776496Z
SASRec,0.077900,0.073400,0.077900,0.073400,0.077900,0.073400,P23_SH_C09_MSASREC_XFER_FOURSQUARE_FAD_H3_R1_C2_S1,SH_MOVIELENS1M_SASREC_XFER_FOURSQUARE_FAD_H3_R1_C2_S1,movielens1m,XFER_FOURSQUARE_FAD_H3_R1_C2,1,2,run_complete,5,False,True,XFER_foursquare_FAD_H3_R1_C2,final_transfer,Final_all_datasets,foursquare,/workspace/FeaturedMoE/experiments/run/artifacts/results/baseline/normal/stageh_targetedrecovery_anchor2_core5/P23/movielens1m/SASRec/movielens1m_SASRec_p23_sh_c09_msasrec_xfer_foursquare_fad_h3_r1_c2_s1_20260412_025308_683749_pid44653.json,2026-04-12T03:09:57.785080Z
SASRec,0.077900,0.073400,0.077900,0.073400,0.071600,0.066500,P23_SH_C09_MSASREC_XFER_LASTFM0_03_FAD_H2_R1_C1_REGHI_S1,SH_MOVIELENS1M_SASREC_XFER_LASTFM0_03_FAD_H2_R1_C1_REGHI_S1,movielens1m,XFER_LASTFM0_03_FAD_H2_R1_C1_REGHI,1,0,run_complete,5,False,True,XFER_lastfm0.03_FAD_H2_R1_C1_REGHI,stageh_screen_variant,Final_all_datasets_variant,lastfm0.03,/workspace/FeaturedMoE/experiments/run/artifacts/results/baseline/normal/stageh_targetedrecovery_anchor2_core5/P23/movielens1m/SASRec/movielens1m_SASRec_p23_sh_c09_msasrec_xfer_lastfm0_03_fad_h2_r1_c1_reghi_s1_20260412_030154_319730_pid45675.json,2026-04-12T03:13:01.003351Z
SASRec,0.077900,0.073400,0.077900,0.073400,0.071700,0.072200,P23_SH_C09_MSASREC_XFER_LASTFM0_03_FAD_H2_R1_C1_WDHI_S1,SH_MOVIELENS1M_SASREC_XFER_LASTFM0_03_FAD_H2_R1_C1_WDHI_S1,movielens1m,XFER_LASTFM0_03_FAD_H2_R1_C1_WDHI,1,3,run_complete,5,False,True,XFER_lastfm0.03_FAD_H2_R1_C1_WDHI,stageh_screen_variant,Final_all_datasets_variant,lastfm0.03,/workspace/FeaturedMoE/experiments/run/artifacts/results/baseline/normal/stageh_targetedrecovery_anchor2_core5/P23/movielens1m/SASRec/movielens1m_SASRec_p23_sh_c09_msasrec_xfer_lastfm0_03_fad_h2_r1_c1_wdhi_s1_20260412_030733_757198_pid46052.json,2026-04-12T03:21:09.558982Z
SASRec,0.077900,0.073400,0.077900,0.073400,0.071800,0.068300,P23_SH_C09_MSASREC_XFER_FOURSQUARE_FAD_H3_R1_C2_REGHI_S1,SH_MOVIELENS1M_SASREC_XFER_FOURSQUARE_FAD_H3_R1_C2_REGHI_S1,movielens1m,XFER_FOURSQUARE_FAD_H3_R1_C2_REGHI,1,2,run_complete,5,False,True,XFER_foursquare_FAD_H3_R1_C2_REGHI,stageh_screen_variant,Final_all_datasets_variant,foursquare,/workspace/FeaturedMoE/experiments/run/artifacts/results/baseline/normal/stageh_targetedrecovery_anchor2_core5/P23/movielens1m/SASRec/movielens1m_SASRec_p23_sh_c09_msasrec_xfer_foursquare_fad_h3_r1_c2_reghi_s1_20260412_031001_904178_pid46350.json,2026-04-12T03:25:50.880171Z
SASRec,0.077900,0.073400,0.077900,0.073400,0.076000,0.073000,P23_SH_C09_MSASREC_XFER_FOURSQUARE_FAD_H3_R1_C2_REGLO_S1,SH_MOVIELENS1M_SASREC_XFER_FOURSQUARE_FAD_H3_R1_C2_REGLO_S1,movielens1m,XFER_FOURSQUARE_FAD_H3_R1_C2_REGLO,1,1,run_complete,5,False,True,XFER_foursquare_FAD_H3_R1_C2_REGLO,stageh_screen_variant,Final_all_datasets_variant,foursquare,/workspace/FeaturedMoE/experiments/run/artifacts/results/baseline/normal/stageh_targetedrecovery_anchor2_core5/P23/movielens1m/SASRec/movielens1m_SASRec_p23_sh_c09_msasrec_xfer_foursquare_fad_h3_r1_c2_reglo_s1_20260412_030959_826198_pid46333.json,2026-04-12T03:29:27.134963Z
SASRec,0.077900,0.073400,0.077900,0.073400,0.073500,0.067300,P23_SH_C09_MSASREC_XFER_FOURSQUARE_FAD_H3_R1_C2_WDHI_S1,SH_MOVIELENS1M_SASREC_XFER_FOURSQUARE_FAD_H3_R1_C2_WDHI_S1,movielens1m,XFER_FOURSQUARE_FAD_H3_R1_C2_WDHI,1,0,run_complete,5,False,True,XFER_foursquare_FAD_H3_R1_C2_WDHI,stageh_screen_variant,Final_all_datasets_variant,foursquare,/workspace/FeaturedMoE/experiments/run/artifacts/results/baseline/normal/stageh_targetedrecovery_anchor2_core5/P23/movielens1m/SASRec/movielens1m_SASRec_p23_sh_c09_msasrec_xfer_foursquare_fad_h3_r1_c2_wdhi_s1_20260412_031305_055397_pid46684.json,2026-04-12T03:32:51.381001Z
SASRec,0.077900,0.073400,0.077900,0.073400,0.075500,0.067500,P23_SH_C09_MSASREC_ML1M_SAS_STAGEH_REC1_REGLO_S1,SH_MOVIELENS1M_SASREC_ML1M_SAS_STAGEH_REC1_REGLO_S1,movielens1m,ML1M_SAS_STAGEH_REC1_REGLO,1,3,run_complete,5,False,True,ML1M_SAS_STAGEH_REC1_REGLO,stageh_screen_variant,stageh_manual_bank_variant,movielens1m,/workspace/FeaturedMoE/experiments/run/artifacts/results/baseline/normal/stageh_targetedrecovery_anchor2_core5/P23/movielens1m/SASRec/movielens1m_SASRec_p23_sh_c09_msasrec_ml1m_sas_stageh_rec1_reglo_s1_20260412_032113_740124_pid47438.json,2026-04-12T03:37:01.687195Z
