axis_group,base_id,best_valid_mrr20,bias_mode,candidate_id,cold_item_count,cold_item_mrr20,combo_id,concept_id,concept_name,d_expert_hidden,d_ff,d_router_hidden,dataset,diag_available,diag_cv_usage,diag_entropy_mean,diag_family_top_expert_mean_share,diag_n_eff,diag_route_consistency_group_knn_js,diag_route_consistency_group_knn_score,diag_route_consistency_intra_group_knn_mean_js,diag_route_consistency_intra_group_knn_mean_score,diag_route_consistency_knn_js,diag_route_consistency_knn_score,diag_route_jitter_adjacent,diag_source_row_count,diag_top1_max_frac,embedding_size,fixed_hidden_dropout_prob,fixed_weight_decay,hvar_id,is_main_eligible,main_aux,n_completed,pass_tag,phase_tag,run_dir,run_phase,seed_id,sess_1_2_count,sess_1_2_mrr20,sess_3_5_count,sess_3_5_mrr20,setting_id,source_profile,special_available,special_test_overall_hit20,special_test_overall_mrr20,stage,status,support_aux,test_hr10,test_mrr20,timestamp,topk_profile,wrapper_combo
C3,B2,0.0802,bias_group_feat,,6890,0.11702253989961825,F3,C3,FeatureAlignment,,,,KuaiRecLargeStrictPosV2_0.2,1,0.4404499995574355,2.0429940070379917,0.13238531351089478,10.050283568511604,0.005405462968262067,0.9946091202584925,0.009812275371649089,0.9902513558789381,0.01380084651248703,0.9862939485844835,0.346629343959711,1,0.21208500851293272,,,,,1,group_prior_align,20,,phase9,/workspace/jy1559/FMoE/experiments/run/artifacts/logging/fmoe_n3/KuaiRecLargeStrictPosV2_0.2/P9/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_p9_b2_c3_f3_s1_20260322_073245_178449_pid259254,P9_B2_C3_F3_S1,1,17,0.0,9383,0.14794652524243332,B2_C3_F3,src_base,1,0.2173225440839242,0.16068739458058806,,completed,none,0.1866,0.1607,2026-03-22T09:14:56.085630,,mixed_2
C3,B2,0.0817,bias_group_feat,,6890,0.11667692521140953,F4,C3,FeatureAlignment,,,,KuaiRecLargeStrictPosV2_0.2,1,0.6155578310621431,1.94187825509909,0.21874025464057922,8.702517600170449,0.006671180868946005,0.9933510220574652,0.011590294329704258,0.9884907535341392,0.015292477038117766,0.9848238591112712,0.383754843599115,1,0.42881912982390197,,,,,1,wrapper_group_feature_align,20,,phase9,/workspace/jy1559/FMoE/experiments/run/artifacts/logging/fmoe_n3/KuaiRecLargeStrictPosV2_0.2/P9/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_p9_b2_c3_f4_s1_20260322_073245_367427_pid259255,P9_B2_C3_F4_S1,1,17,0.004901960930403541,9383,0.14744026268515062,B2_C3_F4,src_base,1,0.21481852447349692,0.1601457580286378,,completed,group_prior_align,0.1847,0.1601,2026-03-22T09:03:46.571939,,mixed_2
C0,B3,0.0801,bias_both,,6890,0.11900886469865313,N1,C0,Natural,,,,KuaiRecLargeStrictPosV2_0.2,1,0.1413521217615677,2.306744672635228,0.1056494191288948,11.764932631866643,0.0040064590854060325,0.9960015560640998,0.0027048554980524117,0.997300591704847,0.006703979172703335,0.9933184423631883,0.5727071593589947,1,0.21022133625077466,,,,,1,none,20,,phase9,/workspace/jy1559/FMoE/experiments/run/artifacts/logging/fmoe_n3/KuaiRecLargeStrictPosV2_0.2/P9/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_p9_b3_c0_n1_s1_20260322_000728_961047_pid248075,P9_B3_C0_N1_S1,1,17,0.0,9383,0.15014574238118314,B3_C0_N1,src_base,1,0.21885131395134294,0.16135331176712525,,completed,none,0.1884,0.1614,2026-03-22T01:48:34.594997,,mixed_2
C0,B3,0.0827,bias_both,,6890,0.10873761006099739,N2,C0,Natural,,,,KuaiRecLargeStrictPosV2_0.2,1,2.9851229493283347,0.41724293461017536,0.9074113368988037,1.2107808263052369,0.0015127573088247637,0.9984883863317567,0.02475432968360954,0.9758346290677615,0.004598552281265174,0.9954120048715375,0.0,1,1.0,,,,,1,route_smoothness,20,,phase9,/workspace/jy1559/FMoE/experiments/run/artifacts/logging/fmoe_n3/KuaiRecLargeStrictPosV2_0.2/P9/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_p9_b3_c0_n2_s1_20260322_011241_620999_pid248343,P9_B3_C0_N2_S1,1,17,0.0,9383,0.1458131568185762,B3_C0_N2,src_base,1,0.21471309206884737,0.15807662141608553,,completed,none,0.1845,0.1581,2026-03-22T02:41:28.166918,,mixed_2
C0,B3,0.0802,bias_both,,6890,0.11705455613932174,N3,C0,Natural,,,,KuaiRecLargeStrictPosV2_0.2,1,0.2916012393951047,2.0806144831092115,0.1317896842956543,11.059587564831563,0.0060449634999843104,0.9939732705320202,0.00953266762849695,0.9905162553398316,0.014822702230289826,0.9852866132370345,0.5538485985649501,1,0.24997818630905638,,,,,1,balance,20,,phase9,/workspace/jy1559/FMoE/experiments/run/artifacts/logging/fmoe_n3/KuaiRecLargeStrictPosV2_0.2/P9/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_p9_b3_c0_n3_s1_20260322_002004_898011_pid248240,P9_B3_C0_N3_S1,1,17,0.058823529411764705,9383,0.14896399354843853,B3_C0_N3,src_base,1,0.21444951105722343,0.16023335269926728,,completed,z,0.1855,0.1602,2026-03-22T01:53:00.018563,,mixed_2
C0,B3,0.0809,bias_both,,6890,0.11401842384070633,N4,C0,Natural,,,,KuaiRecLargeStrictPosV2_0.2,1,0.7502714171924765,1.5539369792505655,0.24816054105758667,7.677999544643787,0.020992662011241052,0.9792261500935777,0.005017000577299035,0.9950012406643818,0.025211234289120726,0.9751039148899885,0.29360339326968915,1,0.3054901144827247,,,,,1,z,20,,phase9,/workspace/jy1559/FMoE/experiments/run/artifacts/logging/fmoe_n3/KuaiRecLargeStrictPosV2_0.2/P9/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_p9_b3_c0_n4_s1_20260322_001415_487837_pid248143,P9_B3_C0_N4_S1,1,17,0.0,9383,0.14814306308168865,B3_C0_N4,src_base,1,0.21379055852816364,0.1596828772782134,,completed,none,0.1835,0.1597,2026-03-22T02:12:58.306714,,mixed_2
C1,B3,0.0826,bias_both,,6890,0.11422782301070122,B1,C1,CanonicalBalance,,,,KuaiRecLargeStrictPosV2_0.2,1,0.956845318455062,1.5640065779464702,0.23858584463596344,6.264509408545062,0.01740133985550895,0.9827491890592677,0.008783410668190782,0.9912683447502683,0.023401696699202914,0.9768699994943878,0.1844955933943698,1,0.44076855785773894,,,,,1,balance,20,,phase9,/workspace/jy1559/FMoE/experiments/run/artifacts/logging/fmoe_n3/KuaiRecLargeStrictPosV2_0.2/P9/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_p9_b3_c1_b1_s1_20260322_001326_415933_pid248110,P9_B3_C1_B1_S1,1,17,0.0,9383,0.1478465008953862,B3_C1_B1,src_base,1,0.2125780858746936,0.15946479815119854,,completed,z,0.1841,0.1595,2026-03-22T02:23:23.465866,,mixed_2
C1,B3,0.0803,bias_both,,6890,0.11744647918996254,B2,C1,CanonicalBalance,,,,KuaiRecLargeStrictPosV2_0.2,1,0.3230580805574704,1.9890840611205638,0.12263407558202744,10.865958178872793,0.008196600994526362,0.9918368995467299,0.01008427489514932,0.9899768859298083,0.017466218730177497,0.9826854314660829,0.5983106993118117,1,0.19489134544608439,,,,,1,balance_strong,20,,phase9,/workspace/jy1559/FMoE/experiments/run/artifacts/logging/fmoe_n3/KuaiRecLargeStrictPosV2_0.2/P9/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_p9_b3_c1_b2_s1_20260322_002105_189465_pid248263,P9_B3_C1_B2_S1,1,17,0.0,9383,0.14689829285271155,B3_C1_B2,src_base,1,0.21487124067582172,0.16030779609250898,,completed,z,0.1847,0.1603,2026-03-22T01:50:32.152362,,mixed_2
C1,B3,0.0803,bias_both,,6890,0.1180539736348503,B3,C1,CanonicalBalance,,,,KuaiRecLargeStrictPosV2_0.2,1,0.4850658182780201,1.8971759065825888,0.16104423999786377,9.714327072786743,0.009696388475993384,0.9903504699240293,0.012847448726927868,0.9872616603952635,0.01953147512769581,0.9806580283662314,0.26869170873620263,1,0.2756445106685729,,,,,1,factored_group_balance,20,,phase9,/workspace/jy1559/FMoE/experiments/run/artifacts/logging/fmoe_n3/KuaiRecLargeStrictPosV2_0.2/P9/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_p9_b3_c1_b3_s1_20260321_205657_137193_pid247323,P9_B3_C1_B3_S1,1,17,0.0,9383,0.14816092453451538,B3_C1_B3,src_base,1,0.21265716017818076,0.16006124502676272,,completed,z,0.1843,0.1601,2026-03-21T22:31:54.809686,,mixed_2
C1,B3,0.0817,bias_both,,6890,0.11359324377727613,B4,C1,CanonicalBalance,,,,KuaiRecLargeStrictPosV2_0.2,1,0.4730553337021073,1.8880390922491201,0.15555857121944427,9.805672994191966,0.013441838001464278,0.9866481000742913,0.008997662925850986,0.9910559096984572,0.019881449459436654,0.9803148832775767,0.4350988277573372,1,0.22516651117420303,,,,,1,primitive_balance,20,,phase9,/workspace/jy1559/FMoE/experiments/run/artifacts/logging/fmoe_n3/KuaiRecLargeStrictPosV2_0.2/P9/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_p9_b3_c1_b4_s1_20260321_212012_215946_pid247521,P9_B3_C1_B4_S1,1,17,0.00420168086009867,9383,0.14837709567995452,B3_C1_B4,src_base,1,0.2143177205514115,0.16012172993802679,,completed,z,0.1848,0.1601,2026-03-21T22:46:11.179053,,mixed_2
C2,B3,0.0803,bias_both,,6890,0.12005016696740736,S1,C2,Specialization,,,,KuaiRecLargeStrictPosV2_0.2,1,0.21575467390553135,2.0516588097177757,0.1263788640499115,11.46624486938366,0.007121796937665572,0.9929035029622674,0.003887143695123726,0.9961237054381331,0.011302798717662344,0.9887608379287048,0.8059651138627779,1,0.1843402309342748,,,,,1,route_sharpness,20,,phase9,/workspace/jy1559/FMoE/experiments/run/artifacts/logging/fmoe_n3/KuaiRecLargeStrictPosV2_0.2/P9/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_p9_b3_c2_s1_s1_20260322_014844_159810_pid248409,P9_B3_C2_S1_S1,1,17,0.0,9383,0.1511700411381675,B3_C2_S1,src_base,1,0.21890403015366772,0.16164828380435048,,completed,none,0.1889,0.1616,2026-03-22T03:49:22.587833,,mixed_2
C2,B3,0.0803,bias_both,,6890,0.11973959739564638,S2,C2,Specialization,,,,KuaiRecLargeStrictPosV2_0.2,1,0.5203927469487636,1.686175709700045,0.17456035315990448,9.442807782209792,0.0064943560152691095,0.9935266867370732,0.003393273609837967,0.9966158824049077,0.01014802207059545,0.9899032953685086,0.9448446992384701,1,0.18594661350837982,,,,,1,route_sharpness_strong,20,,phase9,/workspace/jy1559/FMoE/experiments/run/artifacts/logging/fmoe_n3/KuaiRecLargeStrictPosV2_0.2/P9/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_p9_b3_c2_s2_s1_20260322_024137_019168_pid248575,P9_B3_C2_S2_S1,1,17,0.0,9383,0.14981415983816332,B3_C2_S2,src_base,1,0.2179551385118216,0.16116983448732222,,completed,none,0.1876,0.1612,2026-03-22T04:04:07.139363,,mixed_2
C2,B3,0.0803,bias_both,,6890,0.1197789358978088,S3,C2,Specialization,,,,KuaiRecLargeStrictPosV2_0.2,1,0.5069521514489606,1.6559879691551613,0.17049196362495422,9.546535989812304,0.006621237879004146,0.993400634216448,0.0040536421737642735,0.9959584453071008,0.010933986790767042,0.9891255719735785,0.9484726619320613,1,0.18070461577700367,,,,,1,route_sharpness,20,,phase9,/workspace/jy1559/FMoE/experiments/run/artifacts/logging/fmoe_n3/KuaiRecLargeStrictPosV2_0.2/P9/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_p9_b3_c2_s3_s1_20260322_015309_015313_pid248458,P9_B3_C2_S3_S1,1,17,0.0,9383,0.14980972347955554,B3_C2_S3,src_base,1,0.2170062468699755,0.1610782141772083,,completed,route_monopoly,0.1874,0.1611,2026-03-22T03:43:27.817634,,mixed_2
C2,B3,0.0804,bias_both,,6890,0.11889124043523747,S4,C2,Specialization,,,,KuaiRecLargeStrictPosV2_0.2,1,0.13946504232079043,2.365410392084315,0.10864311456680298,11.77104913114909,0.00036275891977035257,0.9996373068692912,0.003229038152417568,0.9967774256656117,0.0035723180033022527,0.9964340551334404,0.1273331785011429,1,0.3602614958151273,,,,,1,route_smoothness,20,,phase9,/workspace/jy1559/FMoE/experiments/run/artifacts/logging/fmoe_n3/KuaiRecLargeStrictPosV2_0.2/P9/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_p9_b3_c2_s4_s1_20260322_021307_708262_pid248501,P9_B3_C2_S4_S1,1,17,0.0,9383,0.1506684025006928,B3_C2_S4,src_base,1,0.2187458815466934,0.16164427849238844,,completed,route_sharpness,0.1891,0.1616,2026-03-22T03:38:18.078642,,mixed_2
C3,B3,0.0801,bias_both,,6890,0.1200995287340248,F1,C3,FeatureAlignment,,,,KuaiRecLargeStrictPosV2_0.2,1,0.13569451559749338,2.260114482375097,0.10649721324443817,11.783041579161484,0.0044156640562149335,0.9955940706546386,0.004069497128729013,0.9959406518204372,0.008504640011777104,0.9915314221348169,0.5452040729015145,1,0.18727780798134985,,,,,1,route_prior,20,,phase9,/workspace/jy1559/FMoE/experiments/run/artifacts/logging/fmoe_n3/KuaiRecLargeStrictPosV2_0.2/P9/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_p9_b3_c3_f1_s1_20260322_022332_685987_pid248536,P9_B3_C3_F1_S1,1,17,0.0,9383,0.15028952635633314,B3_C3_F1,src_base,1,0.21887767205250533,0.16151879798744562,,completed,none,0.1884,0.1615,2026-03-22T04:15:12.409444,,mixed_2
C3,B3,0.0814,bias_both,,6890,0.11672808163527654,F2,C3,FeatureAlignment,,,,KuaiRecLargeStrictPosV2_0.2,1,0.9523275764183745,1.5720347415888645,0.2786714434623718,6.292844555481445,0.014124825435703009,0.9859744618893189,0.008938526215731081,0.9911125074049257,0.020480398374559207,0.9797279005456421,0.25607940446650124,1,0.48164853333691304,,,,,1,route_prior_strong,20,,phase9,/workspace/jy1559/FMoE/experiments/run/artifacts/logging/fmoe_n3/KuaiRecLargeStrictPosV2_0.2/P9/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_p9_b3_c3_f2_s1_20260322_015041_595748_pid248434,P9_B3_C3_F2_S1,1,17,0.0,9383,0.14576285104310477,B3_C3_F2,src_base,1,0.21194549144679617,0.15930057087476054,,completed,z,0.1833,0.1593,2026-03-22T03:24:52.271252,,mixed_2
C3,B3,0.081,bias_both,,6890,0.11485498420764383,F3,C3,FeatureAlignment,,,,KuaiRecLargeStrictPosV2_0.2,1,0.5608202498906776,1.8877079082460226,0.1937379091978073,9.128811395985663,0.011521532102876257,0.9885445865750153,0.0068778403731666465,0.993149542483784,0.01747161666462111,0.9826801270088616,0.29221479299343595,1,0.403955996751438,,,,,1,group_prior_align,20,,phase9,/workspace/jy1559/FMoE/experiments/run/artifacts/logging/fmoe_n3/KuaiRecLargeStrictPosV2_0.2/P9/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_p9_b3_c3_f3_s1_20260322_073245_204398_pid259256,P9_B3_C3_F3_S1,1,17,0.0,9383,0.14878467652364274,B3_C3_F3,src_base,1,0.21748069269089854,0.16083731287451367,,completed,none,0.1862,0.1608,2026-03-22T09:03:34.877668,,mixed_2
C3,B3,0.0803,bias_both,,6890,0.11818575424795054,F4,C3,FeatureAlignment,,,,KuaiRecLargeStrictPosV2_0.2,1,0.5622624736350037,1.9102241206425754,0.19463112950325012,9.117576474270908,0.009240942749253595,0.9908016235437265,0.007142375776847074,0.9928867186522783,0.015452147850437787,0.9846666240389547,0.34256866603918884,1,0.2712974335912942,,,,,1,wrapper_group_feature_align,20,,phase9,/workspace/jy1559/FMoE/experiments/run/artifacts/logging/fmoe_n3/KuaiRecLargeStrictPosV2_0.2/P9/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_p9_b3_c3_f4_s1_20260322_073245_331675_pid259257,P9_B3_C3_F4_S1,1,17,0.0,9383,0.14879142604851653,B3_C3_F4,src_base,1,0.21582013231766783,0.16067382359979396,,completed,group_prior_align,0.1864,0.1607,2026-03-22T09:00:30.216946,,mixed_2
C0,B4,0.0807,bias_both,,6890,0.12032863002632717,N1,C0,Natural,,,,KuaiRecLargeStrictPosV2_0.2,1,0.1591179851748961,2.3127629266394387,0.12747932970523834,11.703677608537708,0.0014687025511191242,0.9985323754646466,0.003716278589197455,0.9962936584259361,0.005283175877306093,0.9947307555515086,0.0,1,0.407728087308459,,,,,1,none,20,,phase9,/workspace/jy1559/FMoE/experiments/run/artifacts/logging/fmoe_n3/KuaiRecLargeStrictPosV2_0.2/P9/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_p9_b4_c0_n1_s1_20260322_034933_422901_pid248750,P9_B4_C0_N1_S1,1,17,0.0,9383,0.15103219941950843,B4_C0_N1,src_abc_feature,1,0.21821871952344554,0.16162562940361322,,completed,none,0.189,0.1616,2026-03-22T05:27:24.144732,,mixed_2
C0,B4,0.081,bias_both,,6890,0.11707867205261925,N2,C0,Natural,,,,KuaiRecLargeStrictPosV2_0.2,1,0.5599261409000242,2.051414707874127,0.16501577198505402,9.135777568434408,0.0037990974654415026,0.996208109975189,0.01039022116726206,0.9896994036835943,0.011379312308338472,0.9886851871808671,0.0,1,0.3027785049008092,,,,,1,route_smoothness,20,,phase9,/workspace/jy1559/FMoE/experiments/run/artifacts/logging/fmoe_n3/KuaiRecLargeStrictPosV2_0.2/P9/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_p9_b4_c0_n2_s1_20260322_040416_506054_pid248792,P9_B4_C0_N2_S1,1,17,0.0,9383,0.14874677296335237,B4_C0_N2,src_abc_feature,1,0.21313160599910383,0.16029404615019863,,completed,none,0.1842,0.1603,2026-03-22T05:25:39.965326,,mixed_2
C0,B4,0.0824,bias_both,,6890,0.11448817505070018,N3,C0,Natural,,,,KuaiRecLargeStrictPosV2_0.2,1,1.32292809213065,1.6327026493636554,0.38886356353759766,4.363415248505614,0.004843057217297942,0.9951686514747258,0.011424379493106198,0.9886710020278691,0.00956816648381979,0.9904774627756973,0.0,1,0.8775256338834858,,,,,1,balance,20,,phase9,/workspace/jy1559/FMoE/experiments/run/artifacts/logging/fmoe_n3/KuaiRecLargeStrictPosV2_0.2/P9/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_p9_b4_c0_n3_s1_20260322_034338_788119_pid248725,P9_B4_C0_N3_S1,1,17,0.0,9383,0.14653767942572332,B4_C0_N3,src_abc_feature,1,0.21331611270724057,0.15846861967171683,,completed,z,0.1832,0.1585,2026-03-22T05:14:55.030077,,mixed_2
C0,B4,0.0827,bias_both,,6890,0.11529514955299945,N4,C0,Natural,,,,KuaiRecLargeStrictPosV2_0.2,1,2.02040231349482,1.2644371173689837,0.6444694995880127,2.361263615144179,0.003361499496266017,0.9966441440178381,0.014201457676118728,0.9859300746206034,0.009097142006034281,0.9909441117982879,0.0,1,0.9931359585830721,,,,,1,z,20,,phase9,/workspace/jy1559/FMoE/experiments/run/artifacts/logging/fmoe_n3/KuaiRecLargeStrictPosV2_0.2/P9/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_p9_b4_c0_n4_s1_20260322_033829_168343_pid248699,P9_B4_C0_N4_S1,1,17,0.0,9383,0.14561719775079193,B4_C0_N4,src_abc_feature,1,0.21207728195260814,0.15905531375623064,,completed,none,0.1839,0.1591,2026-03-22T05:05:19.493524,,mixed_2
C1,B4,0.0814,bias_both,,6890,0.10211439176431501,B1,C1,CanonicalBalance,,,,KuaiRecLargeStrictPosV2_0.2,1,2.041943846883063,1.2168210002779847,0.6287112236022949,2.3212922030241856,0.0016937500175233443,0.9983076835675451,0.013232076704348072,0.9868898393976379,0.005076884041417973,0.9949359815527822,0.0,1,0.999852338092074,,,,,1,balance,20,,phase9,/workspace/jy1559/FMoE/experiments/run/artifacts/logging/fmoe_n3/KuaiRecLargeStrictPosV2_0.2/P9/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_p9_b4_c1_b1_s1_20260322_041523_539568_pid248826,P9_B4_C1_B1_S1,1,17,0.0,9383,0.1426669090210464,B4_C1_B1,src_abc_feature,1,0.21241993726771924,0.1556852647660631,,completed,z,0.1819,0.1557,2026-03-22T05:40:35.119210,,mixed_2
C1,B4,0.0811,bias_both,,6890,0.11652124548014604,B2,C1,CanonicalBalance,,,,KuaiRecLargeStrictPosV2_0.2,1,0.510010942518385,1.945004888504073,0.18679514527320862,9.522969888685369,0.005320486190745199,0.9946936425275851,0.009799435045527894,0.9902655667099478,0.01611115782706397,0.9840179326805776,0.0,1,0.3160233305814523,,,,,1,balance_strong,20,,phase9,/workspace/jy1559/FMoE/experiments/run/artifacts/logging/fmoe_n3/KuaiRecLargeStrictPosV2_0.2/P9/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_p9_b4_c1_b2_s1_20260322_032500_853586_pid248661,P9_B4_C1_B2_S1,1,17,0.00588235302883036,9383,0.1490061705685667,B4_C1_B2,src_abc_feature,1,0.21671630775718917,0.16137516354057127,,completed,z,0.1874,0.1614,2026-03-22T05:09:33.849476,,mixed_2
C1,B4,0.0809,bias_both,,6890,0.12034050909037254,B3,C1,CanonicalBalance,,,,KuaiRecLargeStrictPosV2_0.2,1,0.2050188684441008,2.301067358055796,0.13958275318145752,11.515947910174429,0.001817531358352612,0.9981841193515429,0.003322073555867837,0.9966858750196047,0.005305840467251112,0.9947082106423148,0.0,1,0.4412383912011401,,,,,1,factored_group_balance,20,,phase9,/workspace/jy1559/FMoE/experiments/run/artifacts/logging/fmoe_n3/KuaiRecLargeStrictPosV2_0.2/P9/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_p9_b4_c1_b3_s1_20260321_223305_803579_pid247737,P9_B4_C1_B3_S1,1,17,0.0,9383,0.14964772043363583,B4_C1_B3,src_abc_feature,1,0.21690081446532591,0.1613876196932628,,completed,z,0.1882,0.1614,2026-03-22T00:18:46.139769,,mixed_2
C1,B4,0.0808,bias_both,,6890,0.12016017564960332,B4,C1,CanonicalBalance,,,,KuaiRecLargeStrictPosV2_0.2,1,0.21521073806445867,2.2836260405550073,0.14287742972373962,11.468815820021822,0.001993701865505703,0.99800828423794,0.003929981129889083,0.996079452294401,0.00603365645391781,0.9939845094971187,0.0,1,0.44007275704917814,,,,,1,primitive_balance,20,,phase9,/workspace/jy1559/FMoE/experiments/run/artifacts/logging/fmoe_n3/KuaiRecLargeStrictPosV2_0.2/P9/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_p9_b4_c1_b4_s1_20260321_224713_464775_pid247865,P9_B4_C1_B4_S1,1,17,0.0,9383,0.14956987879834463,B4_C1_B4,src_abc_feature,1,0.2162945781385909,0.16131300990025166,,completed,z,0.1875,0.1613,2026-03-22T00:14:02.137650,,mixed_2
C2,B4,0.081,bias_both,,6890,0.1167905394047369,S1,C2,Specialization,,,,KuaiRecLargeStrictPosV2_0.2,1,0.8352842828800847,1.8984308055740133,0.2740698456764221,7.068388527593198,0.004086006090715335,0.9959223302741604,0.00963493555597185,0.9904436354161381,0.012462912063031286,0.9876144283963203,0.0,1,0.6313150635281799,,,,,1,route_sharpness,20,,phase9,/workspace/jy1559/FMoE/experiments/run/artifacts/logging/fmoe_n3/KuaiRecLargeStrictPosV2_0.2/P9/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_p9_b4_c2_s1_s1_20260322_052735_642633_pid253022,P9_B4_C2_S1_S1,1,17,0.0,9383,0.14979375790370675,B4_C2_S1,src_abc_feature,1,0.21856137483855664,0.16160097304007837,,completed,none,0.1877,0.1616,2026-03-22T06:51:32.442559,,mixed_2
C2,B4,0.0808,bias_both,,6890,0.12002894778415582,S2,C2,Specialization,,,,KuaiRecLargeStrictPosV2_0.2,1,0.26818792305136646,2.219968341832283,0.15857696533203125,11.194813232289718,0.002515202678650041,0.9974879577933095,0.005911100602943392,0.9941080362832591,0.008378694872395674,0.991656308562233,0.0,1,0.4442319007890963,,,,,1,route_sharpness_strong,20,,phase9,/workspace/jy1559/FMoE/experiments/run/artifacts/logging/fmoe_n3/KuaiRecLargeStrictPosV2_0.2/P9/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_p9_b4_c2_s2_s1_20260322_052550_346792_pid252905,P9_B4_C2_S2_S1,1,17,0.0,9383,0.14984643321194896,B4_C2_S2,src_abc_feature,1,0.2165581591502148,0.161429919611767,,completed,none,0.187,0.1614,2026-03-22T06:48:51.006064,,mixed_2
C2,B4,0.0807,bias_both,,6890,0.11934580993453374,S3,C2,Specialization,,,,KuaiRecLargeStrictPosV2_0.2,1,0.2650166596467298,2.2020165568710888,0.1575160026550293,11.212503682010619,0.002735405693539059,0.9972683321196931,0.006620650238379932,0.9934033772983717,0.009229589920683718,0.9908128720085562,0.0,1,0.4280137012352142,,,,,1,route_sharpness,20,,phase9,/workspace/jy1559/FMoE/experiments/run/artifacts/logging/fmoe_n3/KuaiRecLargeStrictPosV2_0.2/P9/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_p9_b4_c2_s3_s1_20260322_051504_121628_pid252397,P9_B4_C2_S3_S1,1,17,0.0,9383,0.14960609266692662,B4_C2_S3,src_abc_feature,1,0.21713803737578743,0.16137360288715677,,completed,route_monopoly,0.1874,0.1614,2026-03-22T06:41:56.607829,,mixed_2
C2,B4,0.0809,bias_both,,6890,0.1172802099274101,S4,C2,Specialization,,,,KuaiRecLargeStrictPosV2_0.2,1,0.5312876543018921,2.0034427571344753,0.19115766882896423,9.358427712905742,0.005800169006278448,0.9942166194995657,0.00821928509956208,0.9918412231767176,0.013588172059969261,0.9865037304168477,0.0,1,0.3920490774486707,,,,,1,route_smoothness,20,,phase9,/workspace/jy1559/FMoE/experiments/run/artifacts/logging/fmoe_n3/KuaiRecLargeStrictPosV2_0.2/P9/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_p9_b4_c2_s4_s1_20260322_050529_873130_pid251994,P9_B4_C2_S4_S1,1,17,0.0030959752552649554,9383,0.14840057041552812,B4_C2_S4,src_abc_feature,1,0.2159782809246422,0.16074950814214925,,completed,route_sharpness,0.1858,0.1607,2026-03-22T06:25:15.442463,,mixed_2
C3,B4,0.0815,bias_both,,6890,0.10068030593151711,F1,C3,FeatureAlignment,,,,KuaiRecLargeStrictPosV2_0.2,1,2.29786144799407,1.1215102639009145,0.7160013318061829,1.9107769645061548,0.0007283127161402924,0.9992719524391901,0.013764782285370923,0.9864075243350585,0.0035018694815105804,0.9965042549123938,0.0,1,1.0,,,,,1,route_prior,20,,phase9,/workspace/jy1559/FMoE/experiments/run/artifacts/logging/fmoe_n3/KuaiRecLargeStrictPosV2_0.2/P9/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_p9_b4_c3_f1_s1_20260322_054045_658111_pid253561,P9_B4_C3_F1_S1,1,17,0.0,9383,0.14360899834765703,B4_C3_F1,src_abc_feature,1,0.21439679485489865,0.15628953764653095,,completed,none,0.1834,0.1563,2026-03-22T06:57:11.030154,,mixed_2
