axis_group,base_id,best_valid_mrr20,bias_mode,candidate_id,cold_item_count,cold_item_mrr20,combo_id,concept_id,concept_name,d_expert_hidden,d_ff,d_router_hidden,dataset,diag_available,diag_cv_usage,diag_entropy_mean,diag_family_top_expert_mean_share,diag_n_eff,diag_route_consistency_group_knn_js,diag_route_consistency_group_knn_score,diag_route_consistency_intra_group_knn_mean_js,diag_route_consistency_intra_group_knn_mean_score,diag_route_consistency_knn_js,diag_route_consistency_knn_score,diag_route_jitter_adjacent,diag_source_row_count,diag_top1_max_frac,embedding_size,fixed_hidden_dropout_prob,fixed_weight_decay,hvar_id,is_main_eligible,main_aux,n_completed,pass_tag,phase_tag,run_dir,run_phase,seed_id,sess_1_2_count,sess_1_2_mrr20,sess_3_5_count,sess_3_5_mrr20,setting_id,source_profile,special_available,special_test_overall_hit20,special_test_overall_mrr20,stage,status,support_aux,test_hr10,test_mrr20,timestamp,topk_profile,wrapper_combo
B,,0.0823,bias_group_feat,,6890,0.11028789832528427,,,,,,,KuaiRecLargeStrictPosV2_0.2,1,1.8763530401762676,1.28750606343701,0.5529558658599854,2.6544552013251064,0.0005218419680822487,0.9994782941677561,0.016080377725702092,0.9841347223175847,0.005647886089242263,0.994368033235119,0.0,1,1.0,,,,,1,,20,SCR,phase8,/workspace/jy1559/FMoE/experiments/run/artifacts/logging/fmoe_n3/KuaiRecLargeStrictPosV2_0.2/P8/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_p8_scr_b_mixed_2_bias_group_feat_s1_20260320_163027_123043_pid188498,P8_SCR_B_MIXED_2_BIAS_GROUP_FEAT_S1,1,17,0.0,9383,0.14472760176531266,MIXED_2_BIAS_GROUP_FEAT,,1,0.21025857297240308,0.15703455433879865,B,completed,,0.1817,0.157,2026-03-20T18:06:24.939476,,mixed_2
B,,0.081,bias_group_feat_rule,,6890,0.1142906668099895,,,,,,,KuaiRecLargeStrictPosV2_0.2,1,0.7152557159884061,1.9878803229251265,0.17698979377746582,7.9386558992806355,0.002634812291617459,0.9973686557797142,0.009191541378523602,0.9908618742925066,0.008850640658619069,0.9911884109658593,0.26720287498930434,1,0.3196477592305472,,,,,1,,20,SCR,phase8,/workspace/jy1559/FMoE/experiments/run/artifacts/logging/fmoe_n3/KuaiRecLargeStrictPosV2_0.2/P8/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_p8_scr_b_mixed_2_bias_group_feat_rule_s1_20260320_162735_386609_pid188473,P8_SCR_B_MIXED_2_BIAS_GROUP_FEAT_RULE_S1,1,17,0.0,9383,0.14867685539809725,MIXED_2_BIAS_GROUP_FEAT_RULE,,1,0.21885131395134294,0.16081779694017292,B,completed,,0.1874,0.1608,2026-03-20T17:56:36.042937,,mixed_2
B,,0.0802,bias_off,,6890,0.12058259826559027,,,,,,,KuaiRecLargeStrictPosV2_0.2,1,0.15757597513270452,2.3175677154297745,0.1105579361319542,11.709255537148726,0.0009313645062834632,0.9990690690790193,0.005000521843584647,0.995012854453312,0.005884452746592332,0.9941328267354255,0.2916598418266939,1,0.2987647857671819,,,,,1,,20,SCR,phase8,/workspace/jy1559/FMoE/experiments/run/artifacts/logging/fmoe_n3/KuaiRecLargeStrictPosV2_0.2/P8/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_p8_scr_b_mixed_2_bias_off_s1_20260320_160508_842048_pid187821,P8_SCR_B_MIXED_2_BIAS_OFF_S1,1,17,0.0,9383,0.151368217651751,MIXED_2_BIAS_OFF,,1,0.21871952344553097,0.16188081605076873,B,completed,,0.1888,0.1619,2026-03-20T17:45:11.634335,,mixed_2
B,,0.0804,bias_rule,,6890,0.11707643351324325,,,,,,,KuaiRecLargeStrictPosV2_0.2,1,1.1621184445690182,1.5917353186169225,0.2802860736846924,5.105255474397026,0.00839718660280477,0.991637971290661,0.004064055511666139,0.9959447588517081,0.01240913118907944,0.9876675445917118,0.051891601168575587,1,0.34931885351715003,,,,,1,,20,SCR,phase8,/workspace/jy1559/FMoE/experiments/run/artifacts/logging/fmoe_n3/KuaiRecLargeStrictPosV2_0.2/P8/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_p8_scr_b_mixed_2_bias_rule_s1_20260320_162411_204158_pid188447,P8_SCR_B_MIXED_2_BIAS_RULE_S1,1,17,0.00420168086009867,9383,0.14822559083956754,MIXED_2_BIAS_RULE,,1,0.21479216637233453,0.16013511812547646,B,completed,,0.1858,0.1601,2026-03-20T18:10:35.915184,,mixed_2
C,,0.081,bias_rule,,6890,0.11759119153952736,,,,,,,KuaiRecLargeStrictPosV2_0.2,1,0.5844213790329366,2.0481306112573745,0.22677120566368103,8.944889563865607,0.00548715786581571,0.9945278690872552,0.006302896176427673,0.9937239255080791,0.010467422869215409,0.989587169953454,0.0,1,0.5087847648707846,,,,,1,,20,SCR,phase8,/workspace/jy1559/FMoE/experiments/run/artifacts/logging/fmoe_n3/KuaiRecLargeStrictPosV2_0.2/P8/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_p8_scr_c_all_w2_bias_rule_src_abc_feature_s1_20260320_182519_804082_pid188733,P8_SCR_C_ALL_W2_BIAS_RULE_SRC_ABC_FEATURE_S1,1,17,0.00840336172019734,9383,0.14815080192106422,ALL_W2_BIAS_RULE_SRC_ABC_FEATURE,src_abc_feature,1,0.2145813015630354,0.16048263335175963,C,completed,,0.1852,0.1605,2026-03-20T20:09:15.324468,,all_w2
C,,0.0807,bias_rule,,6890,0.11928835535321941,,,,,,,KuaiRecLargeStrictPosV2_0.2,1,0.16785985476196244,2.203301895399996,0.11101381480693817,11.671142303476575,0.006032959103779189,0.9939852026525958,0.006765293173445194,0.9932582499138349,0.01257074161531754,0.9875079401160699,0.6266401007224144,1,0.16528960751017413,,,,,1,,20,SCR,phase8,/workspace/jy1559/FMoE/experiments/run/artifacts/logging/fmoe_n3/KuaiRecLargeStrictPosV2_0.2/P8/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_p8_scr_c_all_w2_bias_rule_src_all_both_s1_20260320_182519_744090_pid188731,P8_SCR_C_ALL_W2_BIAS_RULE_SRC_ALL_BOTH_S1,1,17,0.0,9383,0.15029290174805546,ALL_W2_BIAS_RULE_SRC_ALL_BOTH,src_all_both,1,0.21753340889322334,0.16113854701239944,C,completed,,0.1878,0.1611,2026-03-20T20:41:24.438601,,all_w2
C,,0.0812,bias_rule,,6890,0.11731069287006758,,,,,,,KuaiRecLargeStrictPosV2_0.2,1,0.5618148576672417,1.9725414615690309,0.18582943081855774,9.121064851719366,0.009871514133622165,0.9901770493323417,0.006665584338276543,0.9933602516972497,0.015204577247060733,0.9849104287273849,0.18505298927990807,1,0.3027695556942683,,,,,1,,20,SCR,phase8,/workspace/jy1559/FMoE/experiments/run/artifacts/logging/fmoe_n3/KuaiRecLargeStrictPosV2_0.2/P8/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_p8_scr_c_all_w2_bias_rule_src_a_hidden_b_d_feature_s1_20260320_182519_824734_pid188732,P8_SCR_C_ALL_W2_BIAS_RULE_SRC_A_HIDDEN_B_D_FEATURE_S1,1,17,0.0034602076253470253,9383,0.1475626432504511,ALL_W2_BIAS_RULE_SRC_A_HIDDEN_B_D_FEATURE,src_a_hidden_b_d_feature,1,0.21400142333746278,0.1601260994108378,C,completed,,0.1837,0.1601,2026-03-20T19:53:25.301186,,all_w2
C,,0.081,bias_rule,,6890,0.11608382862153178,,,,,,,KuaiRecLargeStrictPosV2_0.2,1,0.4008227853986281,2.081830015205261,0.1518295705318451,10.338953324635996,0.006120936439658612,0.9938977583291786,0.0051664160585662465,0.9948509724138052,0.012473163118870926,0.987604304357558,0.15278270116979795,1,0.20480930359512,,,,,1,,20,SCR,phase8,/workspace/jy1559/FMoE/experiments/run/artifacts/logging/fmoe_n3/KuaiRecLargeStrictPosV2_0.2/P8/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_p8_scr_c_all_w2_bias_rule_src_base_s1_20260320_182519_605034_pid188730,P8_SCR_C_ALL_W2_BIAS_RULE_SRC_BASE_S1,1,17,0.0,9383,0.1483590607718467,ALL_W2_BIAS_RULE_SRC_BASE,src_base,1,0.21653180104905242,0.16098055710216339,C,completed,,0.1874,0.161,2026-03-20T20:00:13.474840,,all_w2
C,,0.0812,bias_rule,,6890,0.11632273917793362,,,,,,,KuaiRecLargeStrictPosV2_0.2,1,0.495698318013599,2.096393546671231,0.1790308654308319,9.633008462004092,0.0019016977566391675,0.9981001093248505,0.009348500347685685,0.99073324327992,0.008414539290684121,0.9916207638557539,0.0,1,0.41343991838323635,,,,,1,,20,SCR,phase8,/workspace/jy1559/FMoE/experiments/run/artifacts/logging/fmoe_n3/KuaiRecLargeStrictPosV2_0.2/P8/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_p8_scr_c_all_w5_bias_rule_src_abc_feature_s1_20260320_182519_786729_pid188737,P8_SCR_C_ALL_W5_BIAS_RULE_SRC_ABC_FEATURE_S1,1,17,0.0,9383,0.14774006153650912,ALL_W5_BIAS_RULE_SRC_ABC_FEATURE,src_abc_feature,1,0.21357969371886448,0.1601668009798859,C,completed,,0.1851,0.1602,2026-03-20T20:13:47.742277,,all_w5
C,,0.081,bias_rule,,6890,0.11638913572764535,,,,,,,KuaiRecLargeStrictPosV2_0.2,1,2.799286103269872,0.4294650042851318,0.8586291074752808,1.3580800717003945,0.0107769549669429,0.9892809083621957,0.013463007247584396,0.9866949889910156,0.014132018004041654,0.9859673702261252,0.04297571171875955,1,0.9643262254260382,,,,,1,,20,SCR,phase8,/workspace/jy1559/FMoE/experiments/run/artifacts/logging/fmoe_n3/KuaiRecLargeStrictPosV2_0.2/P8/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_p8_scr_c_all_w5_bias_rule_src_all_both_s1_20260320_182519_870100_pid188735,P8_SCR_C_ALL_W5_BIAS_RULE_SRC_ALL_BOTH_S1,1,17,0.00840336172019734,9383,0.1481570812267979,ALL_W5_BIAS_RULE_SRC_ALL_BOTH,src_all_both,1,0.2149239568781465,0.16000522938050915,C,completed,,0.1856,0.16,2026-03-20T19:56:27.987149,,all_w5
C,,0.0816,bias_rule,,6890,0.11194896263669209,,,,,,,KuaiRecLargeStrictPosV2_0.2,1,0.8049372143949888,1.9629374553937986,0.26827701926231384,7.281889977037407,0.0032616302777327515,0.9967436830600174,0.00805408866224042,0.9920108309849659,0.007642994537602987,0.9923861388757258,0.0,1,0.7843778176017469,,,,,1,,20,SCR,phase8,/workspace/jy1559/FMoE/experiments/run/artifacts/logging/fmoe_n3/KuaiRecLargeStrictPosV2_0.2/P8/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_p8_scr_c_all_w5_bias_rule_src_a_hidden_b_d_feature_s1_20260320_182519_769210_pid188736,P8_SCR_C_ALL_W5_BIAS_RULE_SRC_A_HIDDEN_B_D_FEATURE_S1,1,17,0.0,9383,0.14770915955590957,ALL_W5_BIAS_RULE_SRC_A_HIDDEN_B_D_FEATURE,src_a_hidden_b_d_feature,1,0.2155301932048815,0.15970038433432007,C,completed,,0.1858,0.1597,2026-03-20T20:05:06.533694,,all_w5
C,,0.0811,bias_rule,,6890,0.11624596696211828,,,,,,,KuaiRecLargeStrictPosV2_0.2,1,0.5067497787848181,2.0944160211002716,0.17167766392230988,9.548093912947966,0.002044438542485281,0.9979576498985195,0.009152007262658093,0.9909291726913478,0.00817924921198627,0.9918541098342403,0.0,1,0.3238695474162522,,,,,1,,20,SCR,phase8,/workspace/jy1559/FMoE/experiments/run/artifacts/logging/fmoe_n3/KuaiRecLargeStrictPosV2_0.2/P8/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_p8_scr_c_all_w5_bias_rule_src_base_s1_20260320_182519_755507_pid188734,P8_SCR_C_ALL_W5_BIAS_RULE_SRC_BASE_S1,1,17,0.0,9383,0.14806885791176813,ALL_W5_BIAS_RULE_SRC_BASE,src_base,1,0.2132633965049158,0.16016999285719882,C,completed,,0.1847,0.1602,2026-03-20T19:59:28.842088,,all_w5
C,,0.0822,bias_both,,6890,0.11576542756121459,,,,,,,KuaiRecLargeStrictPosV2_0.2,1,1.0115419920819404,1.8459195183872634,0.27758264541625977,5.931147500705059,0.0031977871488992953,0.9968073203267683,0.01122141575978015,0.9888683286809177,0.009305484510789622,0.9907376775252268,0.0,1,0.643219745529312,,,,,1,,20,SCR,phase8,/workspace/jy1559/FMoE/experiments/run/artifacts/logging/fmoe_n3/KuaiRecLargeStrictPosV2_0.2/P8/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_p8_scr_c_mixed_2_bias_both_src_abc_feature_s1_20260320_201356_941144_pid189192,P8_SCR_C_MIXED_2_BIAS_BOTH_SRC_ABC_FEATURE_S1,1,17,0.0,9383,0.14818487845525602,MIXED_2_BIAS_BOTH_SRC_ABC_FEATURE,src_abc_feature,1,0.21481852447349692,0.15959372365239277,C,completed,,0.1845,0.1596,2026-03-20T21:49:40.975363,,mixed_2
C,,0.0807,bias_both,,6890,0.121058729218511,,,,,,,KuaiRecLargeStrictPosV2_0.2,1,0.08513712815531706,2.338768263372911,0.10152558982372284,11.913643705189935,0.002173151470589918,0.997829208113513,0.0059988759601489,0.9940215235358899,0.008097553383945055,0.9919351434870498,0.5530418413621974,1,0.2644848501119769,,,,,1,,20,SCR,phase8,/workspace/jy1559/FMoE/experiments/run/artifacts/logging/fmoe_n3/KuaiRecLargeStrictPosV2_0.2/P8/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_p8_scr_c_mixed_2_bias_both_src_all_both_s1_20260320_195639_286534_pid189059,P8_SCR_C_MIXED_2_BIAS_BOTH_SRC_ALL_BOTH_S1,1,17,0.0,9383,0.15095474766802586,MIXED_2_BIAS_BOTH_SRC_ALL_BOTH,src_all_both,1,0.2169798887688131,0.16182480816430103,C,completed,,0.1883,0.1618,2026-03-20T21:23:58.399216,,mixed_2
C,,0.0805,bias_both,,6890,0.12005359717740723,,,,,,,KuaiRecLargeStrictPosV2_0.2,1,0.1403337190945828,2.2467778748906517,0.10829049348831177,11.768239787161528,0.004676549584671551,0.9953343684471344,0.0012686827735906914,0.9987324826391839,0.006107398474193199,0.9939112137737864,0.0,1,0.203019462286925,,,,,1,,20,SCR,phase8,/workspace/jy1559/FMoE/experiments/run/artifacts/logging/fmoe_n3/KuaiRecLargeStrictPosV2_0.2/P8/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_p8_scr_c_mixed_2_bias_both_src_a_hidden_b_d_feature_s1_20260320_200516_617089_pid189136,P8_SCR_C_MIXED_2_BIAS_BOTH_SRC_A_HIDDEN_B_D_FEATURE_S1,1,17,0.003921568831976722,9383,0.15078082717109448,MIXED_2_BIAS_BOTH_SRC_A_HIDDEN_B_D_FEATURE,src_a_hidden_b_d_feature,1,0.21837686813041987,0.16141406915992157,C,completed,,0.1885,0.1614,2026-03-20T21:37:37.480848,,mixed_2
C,,0.0803,bias_both,,6890,0.12021758563773292,,,,,,,KuaiRecLargeStrictPosV2_0.2,1,0.1435290441180415,2.3373495126248134,0.10759046673774719,11.757781054882312,0.001099462032531876,0.9989011421544015,0.00397955944414764,0.9960296471630699,0.005063175620688686,0.9949496206473011,0.30688799520835114,1,0.3070338526110429,,,,,1,,20,SCR,phase8,/workspace/jy1559/FMoE/experiments/run/artifacts/logging/fmoe_n3/KuaiRecLargeStrictPosV2_0.2/P8/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_p8_scr_c_mixed_2_bias_both_src_base_s1_20260320_195939_573502_pid189086,P8_SCR_C_MIXED_2_BIAS_BOTH_SRC_BASE_S1,1,17,0.0,9383,0.15125023607781202,MIXED_2_BIAS_BOTH_SRC_BASE,src_base,1,0.21890403015366772,0.16198858920626275,C,completed,,0.1887,0.162,2026-03-20T21:34:25.246649,,mixed_2
C,,0.0808,bias_group_feat,,6890,0.12022323255604254,,,,,,,KuaiRecLargeStrictPosV2_0.2,1,0.20273990324914742,2.2989439796450295,0.13911928236484528,11.52623008864149,0.0018460496330392003,0.9981556532685432,0.003461996152628437,0.9965472223446258,0.005495013293382029,0.994520056676302,0.0,1,0.43234064259777566,,,,,1,,20,SCR,phase8,/workspace/jy1559/FMoE/experiments/run/artifacts/logging/fmoe_n3/KuaiRecLargeStrictPosV2_0.2/P8/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_p8_scr_c_mixed_2_bias_group_feat_src_abc_feature_s1_20260320_200926_088759_pid189161,P8_SCR_C_MIXED_2_BIAS_GROUP_FEAT_SRC_ABC_FEATURE_S1,1,17,0.0,9383,0.14975870448191142,MIXED_2_BIAS_GROUP_FEAT_SRC_ABC_FEATURE,src_abc_feature,1,0.21716439547694985,0.16135456020696354,C,completed,,0.1881,0.1614,2026-03-20T21:39:57.663019,,mixed_2
C,,0.0809,bias_group_feat,,6890,0.12186763527463845,,,,,,,KuaiRecLargeStrictPosV2_0.2,1,0.11674990603328872,2.3019962708376682,0.10722313076257706,11.838632700335337,0.003464792266210658,0.996541203200166,0.007013679386901613,0.9930141640506416,0.010699290187101966,0.9893577436298029,0.5907491840751018,1,0.21268907995444855,,,,,1,,20,SCR,phase8,/workspace/jy1559/FMoE/experiments/run/artifacts/logging/fmoe_n3/KuaiRecLargeStrictPosV2_0.2/P8/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_p8_scr_c_mixed_2_bias_group_feat_src_all_both_s1_20260320_204135_205235_pid189262,P8_SCR_C_MIXED_2_BIAS_GROUP_FEAT_SRC_ALL_BOTH_S1,1,17,0.0,9383,0.15088603821405722,MIXED_2_BIAS_GROUP_FEAT_SRC_ALL_BOTH,src_all_both,1,0.2176915575001977,0.1616740942271566,C,completed,,0.1884,0.1617,2026-03-20T22:07:26.655832,,mixed_2
C,,0.0805,bias_group_feat,,6890,0.12003687963441166,,,,,,,KuaiRecLargeStrictPosV2_0.2,1,0.14522123840794104,2.2475595059310867,0.1091545969247818,11.75215680945344,0.0046338612919750045,0.9953768584788926,0.0012992920047415377,0.9987019283287217,0.006087380165754759,0.9939311103941719,0.0,1,0.20505316947336158,,,,,1,,20,SCR,phase8,/workspace/jy1559/FMoE/experiments/run/artifacts/logging/fmoe_n3/KuaiRecLargeStrictPosV2_0.2/P8/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_p8_scr_c_mixed_2_bias_group_feat_src_a_hidden_b_d_feature_s1_20260320_195335_638724_pid189032,P8_SCR_C_MIXED_2_BIAS_GROUP_FEAT_SRC_A_HIDDEN_B_D_FEATURE_S1,1,17,0.004524887046393226,9383,0.15086726974336612,MIXED_2_BIAS_GROUP_FEAT_SRC_A_HIDDEN_B_D_FEATURE,src_a_hidden_b_d_feature,1,0.2186668072432062,0.1614458374953043,C,completed,,0.1884,0.1614,2026-03-20T21:29:49.043635,,mixed_2
C,,0.0803,bias_group_feat,,6890,0.11733586776985398,,,,,,,KuaiRecLargeStrictPosV2_0.2,1,0.5316213657968829,2.054644711606226,0.16130654513835907,9.355841173856597,0.0018954773592009624,0.9981063179235236,0.010483097711964175,0.9895787566143912,0.011008522768424511,0.9890518492795762,0.25963647031500203,1,0.2830857759073936,,,,,1,,20,SCR,phase8,/workspace/jy1559/FMoE/experiments/run/artifacts/logging/fmoe_n3/KuaiRecLargeStrictPosV2_0.2/P8/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_p8_scr_c_mixed_2_bias_group_feat_src_base_s1_20260320_200024_998543_pid189108,P8_SCR_C_MIXED_2_BIAS_GROUP_FEAT_SRC_BASE_S1,1,17,0.0,9383,0.14773889344737853,MIXED_2_BIAS_GROUP_FEAT_SRC_BASE,src_base,1,0.21724346978043702,0.1608199726034802,C,completed,,0.1873,0.1608,2026-03-20T21:26:23.847756,,mixed_2
D,,0.0798,bias_rule,,6890,0.11500126826637715,,,,,,,KuaiRecLargeStrictPosV2_0.2,1,1.3784152116280541,1.2604499159403826,0.36519473791122437,4.137889565374274,0.0017934072357800607,0.9982081999580487,0.05578172924234283,0.9467778843256622,0.03669465055295193,0.9639704382544437,0.0,1,0.5481008665069234,,,,,1,,20,SCR,phase8,/workspace/jy1559/FMoE/experiments/run/artifacts/logging/fmoe_n3/KuaiRecLargeStrictPosV2_0.2/P8/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_p8_scr_d_all_w5_bias_rule_src_abc_feature_tk_a3_d1_final4_s1_20260320_220733_949530_pid189402,P8_SCR_D_ALL_W5_BIAS_RULE_SRC_ABC_FEATURE_TK_A3_D1_FINAL4_S1,1,17,0.0,9383,0.14754311230577957,ALL_W5_BIAS_RULE_SRC_ABC_FEATURE_TK_A3_D1_FINAL4,src_abc_feature,1,0.21808692901763357,0.16023144715225354,D,completed,,0.1878,0.1602,2026-03-21T00:09:17.360112,tk_a3_d1_final4,all_w5
D,,0.0797,bias_rule,,6890,0.11316268575662972,,,,,,,KuaiRecLargeStrictPosV2_0.2,1,1.3627280537378867,1.2728397165996035,0.3580220937728882,4.200170325391345,0.0015621577930767308,0.9984390617402913,0.04835162845054487,0.9534438266322776,0.03239022087908754,0.9681287243181252,0.0,1,0.5442638942024802,,,,,1,,20,SCR,phase8,/workspace/jy1559/FMoE/experiments/run/artifacts/logging/fmoe_n3/KuaiRecLargeStrictPosV2_0.2/P8/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_p8_scr_d_all_w5_bias_rule_src_abc_feature_tk_d1_s1_20260320_220733_946216_pid189400,P8_SCR_D_ALL_W5_BIAS_RULE_SRC_ABC_FEATURE_TK_D1_S1,1,17,0.0,9383,0.1479142479952669,ALL_W5_BIAS_RULE_SRC_ABC_FEATURE_TK_D1,src_abc_feature,1,0.21850865863623184,0.16028854581695687,D,completed,,0.1874,0.1603,2026-03-21T00:11:07.012607,tk_d1,all_w5
D,,0.0798,bias_rule,,6890,0.11514912405428415,,,,,,,KuaiRecLargeStrictPosV2_0.2,1,1.3808592529385169,1.258116633191041,0.3677401840686798,4.128291585475353,0.001861376963828122,0.998140354323913,0.05767466889787755,0.9450518301923561,0.0374942767671012,0.9631999303225761,0.0,1,0.5536113404345288,,,,,1,,20,SCR,phase8,/workspace/jy1559/FMoE/experiments/run/artifacts/logging/fmoe_n3/KuaiRecLargeStrictPosV2_0.2/P8/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_p8_scr_d_all_w5_bias_rule_src_abc_feature_tk_d1_final4_s1_20260320_220733_994677_pid189401,P8_SCR_D_ALL_W5_BIAS_RULE_SRC_ABC_FEATURE_TK_D1_FINAL4_S1,1,17,0.0,9383,0.14750023035416532,ALL_W5_BIAS_RULE_SRC_ABC_FEATURE_TK_D1_FINAL4,src_abc_feature,1,0.21808692901763357,0.1602938092755839,D,completed,,0.1876,0.1603,2026-03-20T23:50:06.168335,tk_d1_final4,all_w5
D,,0.0807,bias_rule,,6890,0.11998380698717817,,,,,,,KuaiRecLargeStrictPosV2_0.2,1,0.19043015121131684,2.343287621415563,0.13282832503318787,11.580065316056064,0.0005247990615156266,0.9994753386214255,0.0030889487217501317,0.9969170173206783,0.0037499979121870747,0.9962570245491693,0.0,1,0.47056046643264493,,,,,1,,20,SCR,phase8,/workspace/jy1559/FMoE/experiments/run/artifacts/logging/fmoe_n3/KuaiRecLargeStrictPosV2_0.2/P8/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_p8_scr_d_all_w5_bias_rule_src_abc_feature_tk_dense_s1_20260320_220734_031915_pid189399,P8_SCR_D_ALL_W5_BIAS_RULE_SRC_ABC_FEATURE_TK_DENSE_S1,1,17,0.029411764705882353,9383,0.15136287738557666,ALL_W5_BIAS_RULE_SRC_ABC_FEATURE_TK_DENSE,src_abc_feature,1,0.21956298268272753,0.161933094279082,D,completed,,0.1893,0.1619,2026-03-20T23:32:46.036804,tk_dense,all_w5
D,,0.0798,bias_rule,,6890,0.11586288072882525,,,,,,,KuaiRecLargeStrictPosV2_0.2,1,1.3794124907430265,1.2610006657545467,0.367901086807251,4.133969745063238,0.0020188405967564733,0.9979831958912423,0.05435374768799692,0.9477385947840964,0.034600821648410565,0.9659909419775554,0.0,1,0.5666592835712704,,,,,1,,20,SCR,phase8,/workspace/jy1559/FMoE/experiments/run/artifacts/logging/fmoe_n3/KuaiRecLargeStrictPosV2_0.2/P8/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_p8_scr_d_all_w5_bias_rule_src_a_hidden_b_d_feature_tk_a3_d1_final4_s1_20260320_220733_947667_pid189398,P8_SCR_D_ALL_W5_BIAS_RULE_SRC_A_HIDDEN_B_D_FEATURE_TK_A3_D1_FINAL4_S1,1,17,0.0,9383,0.14790840081923756,ALL_W5_BIAS_RULE_SRC_A_HIDDEN_B_D_FEATURE_TK_A3_D1_FINAL4,src_a_hidden_b_d_feature,1,0.2162155038351037,0.16017257085126915,D,completed,,0.1864,0.1602,2026-03-20T23:31:05.535241,tk_a3_d1_final4,all_w5
D,,0.0798,bias_rule,,6890,0.11622809455534024,,,,,,,KuaiRecLargeStrictPosV2_0.2,1,1.3990594386493824,1.251987344353722,0.38125601410865784,4.057663205955258,0.0021046937049538595,0.9978975196097865,0.043322830196171586,0.9579959908569797,0.02900755180977334,0.9714091285419543,0.0,1,0.5966838715162417,,,,,1,,20,SCR,phase8,/workspace/jy1559/FMoE/experiments/run/artifacts/logging/fmoe_n3/KuaiRecLargeStrictPosV2_0.2/P8/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_p8_scr_d_all_w5_bias_rule_src_a_hidden_b_d_feature_tk_d1_s1_20260320_220734_011278_pid189396,P8_SCR_D_ALL_W5_BIAS_RULE_SRC_A_HIDDEN_B_D_FEATURE_TK_D1_S1,1,17,0.0,9383,0.14800105117111334,ALL_W5_BIAS_RULE_SRC_A_HIDDEN_B_D_FEATURE_TK_D1,src_a_hidden_b_d_feature,1,0.2162945781385909,0.1603900856810031,D,completed,,0.1869,0.1604,2026-03-20T23:55:45.789200,tk_d1,all_w5
D,,0.0798,bias_rule,,6890,0.1159638492220199,,,,,,,KuaiRecLargeStrictPosV2_0.2,1,1.4003153383919797,1.2519856532683062,0.3791641592979431,4.052845506851605,0.0020521127953194132,0.9979499913485833,0.0500389313585905,0.9516841637225985,0.03205257118216648,0.9684556678815631,0.0,1,0.5887794848389255,,,,,1,,20,SCR,phase8,/workspace/jy1559/FMoE/experiments/run/artifacts/logging/fmoe_n3/KuaiRecLargeStrictPosV2_0.2/P8/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_p8_scr_d_all_w5_bias_rule_src_a_hidden_b_d_feature_tk_d1_final4_s1_20260320_220734_008855_pid189397,P8_SCR_D_ALL_W5_BIAS_RULE_SRC_A_HIDDEN_B_D_FEATURE_TK_D1_FINAL4_S1,1,17,0.0,9383,0.1477624738080141,ALL_W5_BIAS_RULE_SRC_A_HIDDEN_B_D_FEATURE_TK_D1_FINAL4,src_a_hidden_b_d_feature,1,0.2169535306676507,0.16036981994467295,D,completed,,0.1874,0.1604,2026-03-21T00:19:03.280979,tk_d1_final4,all_w5
