axis_group,axis_label_x,axis_label_y,best_valid_mrr20,expert,family,loading_pc1,loading_pc2,pc1,pc1_explained_var_ratio,pc2,pc2_explained_var_ratio,phase_tag,run_phase,setting_id,test_mrr20,weight_norm
B,PC1 (30.92%),PC2 (15.89%),0.0807,Exposure_c,Focus,-0.023551810011980596,-0.05870121872453367,-0.0009620476000173681,0.3091841770741233,-0.030284899809249685,0.15890903189397088,phase8,P8_SCR_B_ALL_W5_BIAS_GROUP_FEAT_S1,ALL_W5_BIAS_GROUP_FEAT,0.1616,0.08456570227203357
B,PC1 (30.92%),PC2 (15.89%),0.0807,Tempo_a,Memory,-0.11573275120985764,-0.5796052178036226,-0.005851287407844153,0.3091841770741233,-0.017666901898653033,0.15890903189397088,phase8,P8_SCR_B_ALL_W5_BIAS_GROUP_FEAT_S1,ALL_W5_BIAS_GROUP_FEAT,0.1616,0.06832061911574927
B,PC1 (30.92%),PC2 (15.89%),0.0807,Tempo_b,Memory,-0.033942602447897915,-0.0635971176756484,-0.005851287407844153,0.3091841770741233,-0.017666901898653033,0.15890903189397088,phase8,P8_SCR_B_ALL_W5_BIAS_GROUP_FEAT_S1,ALL_W5_BIAS_GROUP_FEAT,0.1616,0.09193133787289062
B,PC1 (30.92%),PC2 (15.89%),0.0807,Tempo_c,Memory,-0.06349050593968406,-0.10468002573504762,-0.005851287407844153,0.3091841770741233,-0.017666901898653033,0.15890903189397088,phase8,P8_SCR_B_ALL_W5_BIAS_GROUP_FEAT_S1,ALL_W5_BIAS_GROUP_FEAT,0.1616,0.05973978719920043
B,PC1 (30.92%),PC2 (15.89%),0.0807,Focus_a,Memory,-0.16615919115453162,0.6349180228020461,-0.005851287407844153,0.3091841770741233,-0.017666901898653033,0.15890903189397088,phase8,P8_SCR_B_ALL_W5_BIAS_GROUP_FEAT_S1,ALL_W5_BIAS_GROUP_FEAT,0.1616,0.07672902167591458
B,PC1 (30.92%),PC2 (15.89%),0.0807,Focus_b,Memory,-0.09288203939549977,0.06869008947970782,-0.005851287407844153,0.3091841770741233,-0.017666901898653033,0.15890903189397088,phase8,P8_SCR_B_ALL_W5_BIAS_GROUP_FEAT_S1,ALL_W5_BIAS_GROUP_FEAT,0.1616,0.07373196306760901
B,PC1 (30.92%),PC2 (15.89%),0.0807,Focus_c,Memory,-0.17241569897192552,0.30006489898279354,-0.005851287407844153,0.3091841770741233,-0.017666901898653033,0.15890903189397088,phase8,P8_SCR_B_ALL_W5_BIAS_GROUP_FEAT_S1,ALL_W5_BIAS_GROUP_FEAT,0.1616,0.07347499664141004
B,PC1 (30.92%),PC2 (15.89%),0.0807,Memory_a,Memory,-0.10568350820329243,-0.16103010626405942,-0.005851287407844153,0.3091841770741233,-0.017666901898653033,0.15890903189397088,phase8,P8_SCR_B_ALL_W5_BIAS_GROUP_FEAT_S1,ALL_W5_BIAS_GROUP_FEAT,0.1616,0.07515828999624134
B,PC1 (30.92%),PC2 (15.89%),0.0807,Memory_b,Memory,-0.0993397045726718,-0.07605004139536524,-0.005851287407844153,0.3091841770741233,-0.017666901898653033,0.15890903189397088,phase8,P8_SCR_B_ALL_W5_BIAS_GROUP_FEAT_S1,ALL_W5_BIAS_GROUP_FEAT,0.1616,0.07401074290030962
B,PC1 (30.92%),PC2 (15.89%),0.0807,Memory_c,Memory,-0.05859831799898493,0.21625064955748605,-0.005851287407844153,0.3091841770741233,-0.017666901898653033,0.15890903189397088,phase8,P8_SCR_B_ALL_W5_BIAS_GROUP_FEAT_S1,ALL_W5_BIAS_GROUP_FEAT,0.1616,0.13525189064889848
B,PC1 (30.92%),PC2 (15.89%),0.0807,Exposure_a,Memory,-0.011758619863723814,-0.2520184350800375,-0.005851287407844153,0.3091841770741233,-0.017666901898653033,0.15890903189397088,phase8,P8_SCR_B_ALL_W5_BIAS_GROUP_FEAT_S1,ALL_W5_BIAS_GROUP_FEAT,0.1616,0.12238893411735063
B,PC1 (30.92%),PC2 (15.89%),0.0807,Exposure_b,Memory,0.9435547497700499,0.07575850185628151,-0.005851287407844153,0.3091841770741233,-0.017666901898653033,0.15890903189397088,phase8,P8_SCR_B_ALL_W5_BIAS_GROUP_FEAT_S1,ALL_W5_BIAS_GROUP_FEAT,0.1616,0.06874104666481336
B,PC1 (30.92%),PC2 (15.89%),0.0807,Exposure_c,Memory,-0.023551810011980596,-0.05870121872453367,-0.005851287407844153,0.3091841770741233,-0.017666901898653033,0.15890903189397088,phase8,P8_SCR_B_ALL_W5_BIAS_GROUP_FEAT_S1,ALL_W5_BIAS_GROUP_FEAT,0.1616,0.0805213700996126
B,PC1 (30.92%),PC2 (15.89%),0.0807,Tempo_a,Exposure,-0.11573275120985764,-0.5796052178036226,-0.00874450896302213,0.3091841770741233,-0.03409395300531259,0.15890903189397088,phase8,P8_SCR_B_ALL_W5_BIAS_GROUP_FEAT_S1,ALL_W5_BIAS_GROUP_FEAT,0.1616,0.07312567506936772
B,PC1 (30.92%),PC2 (15.89%),0.0807,Tempo_b,Exposure,-0.033942602447897915,-0.0635971176756484,-0.00874450896302213,0.3091841770741233,-0.03409395300531259,0.15890903189397088,phase8,P8_SCR_B_ALL_W5_BIAS_GROUP_FEAT_S1,ALL_W5_BIAS_GROUP_FEAT,0.1616,0.09747283884438215
B,PC1 (30.92%),PC2 (15.89%),0.0807,Tempo_c,Exposure,-0.06349050593968406,-0.10468002573504762,-0.00874450896302213,0.3091841770741233,-0.03409395300531259,0.15890903189397088,phase8,P8_SCR_B_ALL_W5_BIAS_GROUP_FEAT_S1,ALL_W5_BIAS_GROUP_FEAT,0.1616,0.0578678590365177
B,PC1 (30.92%),PC2 (15.89%),0.0807,Focus_a,Exposure,-0.16615919115453162,0.6349180228020461,-0.00874450896302213,0.3091841770741233,-0.03409395300531259,0.15890903189397088,phase8,P8_SCR_B_ALL_W5_BIAS_GROUP_FEAT_S1,ALL_W5_BIAS_GROUP_FEAT,0.1616,0.07757335688779068
B,PC1 (30.92%),PC2 (15.89%),0.0807,Focus_b,Exposure,-0.09288203939549977,0.06869008947970782,-0.00874450896302213,0.3091841770741233,-0.03409395300531259,0.15890903189397088,phase8,P8_SCR_B_ALL_W5_BIAS_GROUP_FEAT_S1,ALL_W5_BIAS_GROUP_FEAT,0.1616,0.07823500028763429
B,PC1 (30.92%),PC2 (15.89%),0.0807,Focus_c,Exposure,-0.17241569897192552,0.30006489898279354,-0.00874450896302213,0.3091841770741233,-0.03409395300531259,0.15890903189397088,phase8,P8_SCR_B_ALL_W5_BIAS_GROUP_FEAT_S1,ALL_W5_BIAS_GROUP_FEAT,0.1616,0.07680571660937734
B,PC1 (30.92%),PC2 (15.89%),0.0807,Memory_a,Exposure,-0.10568350820329243,-0.16103010626405942,-0.00874450896302213,0.3091841770741233,-0.03409395300531259,0.15890903189397088,phase8,P8_SCR_B_ALL_W5_BIAS_GROUP_FEAT_S1,ALL_W5_BIAS_GROUP_FEAT,0.1616,0.07487475685019537
B,PC1 (30.92%),PC2 (15.89%),0.0807,Memory_b,Exposure,-0.0993397045726718,-0.07605004139536524,-0.00874450896302213,0.3091841770741233,-0.03409395300531259,0.15890903189397088,phase8,P8_SCR_B_ALL_W5_BIAS_GROUP_FEAT_S1,ALL_W5_BIAS_GROUP_FEAT,0.1616,0.08247390668019987
B,PC1 (30.92%),PC2 (15.89%),0.0807,Memory_c,Exposure,-0.05859831799898493,0.21625064955748605,-0.00874450896302213,0.3091841770741233,-0.03409395300531259,0.15890903189397088,phase8,P8_SCR_B_ALL_W5_BIAS_GROUP_FEAT_S1,ALL_W5_BIAS_GROUP_FEAT,0.1616,0.09042338649903915
B,PC1 (30.92%),PC2 (15.89%),0.0807,Exposure_a,Exposure,-0.011758619863723814,-0.2520184350800375,-0.00874450896302213,0.3091841770741233,-0.03409395300531259,0.15890903189397088,phase8,P8_SCR_B_ALL_W5_BIAS_GROUP_FEAT_S1,ALL_W5_BIAS_GROUP_FEAT,0.1616,0.14058422634332757
B,PC1 (30.92%),PC2 (15.89%),0.0807,Exposure_b,Exposure,0.9435547497700499,0.07575850185628151,-0.00874450896302213,0.3091841770741233,-0.03409395300531259,0.15890903189397088,phase8,P8_SCR_B_ALL_W5_BIAS_GROUP_FEAT_S1,ALL_W5_BIAS_GROUP_FEAT,0.1616,0.06594240515948308
B,PC1 (30.92%),PC2 (15.89%),0.0807,Exposure_c,Exposure,-0.023551810011980596,-0.05870121872453367,-0.00874450896302213,0.3091841770741233,-0.03409395300531259,0.15890903189397088,phase8,P8_SCR_B_ALL_W5_BIAS_GROUP_FEAT_S1,ALL_W5_BIAS_GROUP_FEAT,0.1616,0.08462087173268507
B,PC1 (30.92%),PC2 (15.89%),0.0813,Tempo_a,Tempo,-0.11573275120985764,-0.5796052178036226,-0.03698775425261041,0.3091841770741233,0.03600324879494971,0.15890903189397088,phase8,P8_SCR_B_ALL_W5_BIAS_OFF_S1,ALL_W5_BIAS_OFF,0.1606,0.057135669104465714
B,PC1 (30.92%),PC2 (15.89%),0.0813,Tempo_b,Tempo,-0.033942602447897915,-0.0635971176756484,-0.03698775425261041,0.3091841770741233,0.03600324879494971,0.15890903189397088,phase8,P8_SCR_B_ALL_W5_BIAS_OFF_S1,ALL_W5_BIAS_OFF,0.1606,0.06667078740074368
B,PC1 (30.92%),PC2 (15.89%),0.0813,Tempo_c,Tempo,-0.06349050593968406,-0.10468002573504762,-0.03698775425261041,0.3091841770741233,0.03600324879494971,0.15890903189397088,phase8,P8_SCR_B_ALL_W5_BIAS_OFF_S1,ALL_W5_BIAS_OFF,0.1606,0.06589615658340765
B,PC1 (30.92%),PC2 (15.89%),0.0813,Focus_a,Tempo,-0.16615919115453162,0.6349180228020461,-0.03698775425261041,0.3091841770741233,0.03600324879494971,0.15890903189397088,phase8,P8_SCR_B_ALL_W5_BIAS_OFF_S1,ALL_W5_BIAS_OFF,0.1606,0.1298810508325423
B,PC1 (30.92%),PC2 (15.89%),0.0813,Focus_b,Tempo,-0.09288203939549977,0.06869008947970782,-0.03698775425261041,0.3091841770741233,0.03600324879494971,0.15890903189397088,phase8,P8_SCR_B_ALL_W5_BIAS_OFF_S1,ALL_W5_BIAS_OFF,0.1606,0.12639952065826307
B,PC1 (30.92%),PC2 (15.89%),0.0813,Focus_c,Tempo,-0.17241569897192552,0.30006489898279354,-0.03698775425261041,0.3091841770741233,0.03600324879494971,0.15890903189397088,phase8,P8_SCR_B_ALL_W5_BIAS_OFF_S1,ALL_W5_BIAS_OFF,0.1606,0.13352415169651338
B,PC1 (30.92%),PC2 (15.89%),0.0813,Memory_a,Tempo,-0.10568350820329243,-0.16103010626405942,-0.03698775425261041,0.3091841770741233,0.03600324879494971,0.15890903189397088,phase8,P8_SCR_B_ALL_W5_BIAS_OFF_S1,ALL_W5_BIAS_OFF,0.1606,0.13479856174802585
B,PC1 (30.92%),PC2 (15.89%),0.0813,Memory_b,Tempo,-0.0993397045726718,-0.07605004139536524,-0.03698775425261041,0.3091841770741233,0.03600324879494971,0.15890903189397088,phase8,P8_SCR_B_ALL_W5_BIAS_OFF_S1,ALL_W5_BIAS_OFF,0.1606,0.12788111322845894
B,PC1 (30.92%),PC2 (15.89%),0.0813,Memory_c,Tempo,-0.05859831799898493,0.21625064955748605,-0.03698775425261041,0.3091841770741233,0.03600324879494971,0.15890903189397088,phase8,P8_SCR_B_ALL_W5_BIAS_OFF_S1,ALL_W5_BIAS_OFF,0.1606,0.029060396952671257
B,PC1 (30.92%),PC2 (15.89%),0.0813,Exposure_a,Tempo,-0.011758619863723814,-0.2520184350800375,-0.03698775425261041,0.3091841770741233,0.03600324879494971,0.15890903189397088,phase8,P8_SCR_B_ALL_W5_BIAS_OFF_S1,ALL_W5_BIAS_OFF,0.1606,0.01950920545387104
B,PC1 (30.92%),PC2 (15.89%),0.0813,Exposure_b,Tempo,0.9435547497700499,0.07575850185628151,-0.03698775425261041,0.3091841770741233,0.03600324879494971,0.15890903189397088,phase8,P8_SCR_B_ALL_W5_BIAS_OFF_S1,ALL_W5_BIAS_OFF,0.1606,0.063011676324071
B,PC1 (30.92%),PC2 (15.89%),0.0813,Exposure_c,Tempo,-0.023551810011980596,-0.05870121872453367,-0.03698775425261041,0.3091841770741233,0.03600324879494971,0.15890903189397088,phase8,P8_SCR_B_ALL_W5_BIAS_OFF_S1,ALL_W5_BIAS_OFF,0.1606,0.046231710016966125
B,PC1 (30.92%),PC2 (15.89%),0.0813,Tempo_a,Focus,-0.11573275120985764,-0.5796052178036226,-0.03970777872481125,0.3091841770741233,0.0307366212407484,0.15890903189397088,phase8,P8_SCR_B_ALL_W5_BIAS_OFF_S1,ALL_W5_BIAS_OFF,0.1606,0.059238970627312044
B,PC1 (30.92%),PC2 (15.89%),0.0813,Tempo_b,Focus,-0.033942602447897915,-0.0635971176756484,-0.03970777872481125,0.3091841770741233,0.0307366212407484,0.15890903189397088,phase8,P8_SCR_B_ALL_W5_BIAS_OFF_S1,ALL_W5_BIAS_OFF,0.1606,0.05826393348085975
B,PC1 (30.92%),PC2 (15.89%),0.0813,Tempo_c,Focus,-0.06349050593968406,-0.10468002573504762,-0.03970777872481125,0.3091841770741233,0.0307366212407484,0.15890903189397088,phase8,P8_SCR_B_ALL_W5_BIAS_OFF_S1,ALL_W5_BIAS_OFF,0.1606,0.07500840266252486
B,PC1 (30.92%),PC2 (15.89%),0.0813,Focus_a,Focus,-0.16615919115453162,0.6349180228020461,-0.03970777872481125,0.3091841770741233,0.0307366212407484,0.15890903189397088,phase8,P8_SCR_B_ALL_W5_BIAS_OFF_S1,ALL_W5_BIAS_OFF,0.1606,0.1261500412743023
B,PC1 (30.92%),PC2 (15.89%),0.0813,Focus_b,Focus,-0.09288203939549977,0.06869008947970782,-0.03970777872481125,0.3091841770741233,0.0307366212407484,0.15890903189397088,phase8,P8_SCR_B_ALL_W5_BIAS_OFF_S1,ALL_W5_BIAS_OFF,0.1606,0.12260480654561617
B,PC1 (30.92%),PC2 (15.89%),0.0813,Focus_c,Focus,-0.17241569897192552,0.30006489898279354,-0.03970777872481125,0.3091841770741233,0.0307366212407484,0.15890903189397088,phase8,P8_SCR_B_ALL_W5_BIAS_OFF_S1,ALL_W5_BIAS_OFF,0.1606,0.1298029884757711
B,PC1 (30.92%),PC2 (15.89%),0.0813,Memory_a,Focus,-0.10568350820329243,-0.16103010626405942,-0.03970777872481125,0.3091841770741233,0.0307366212407484,0.15890903189397088,phase8,P8_SCR_B_ALL_W5_BIAS_OFF_S1,ALL_W5_BIAS_OFF,0.1606,0.13897486364583728
B,PC1 (30.92%),PC2 (15.89%),0.0813,Memory_b,Focus,-0.0993397045726718,-0.07605004139536524,-0.03970777872481125,0.3091841770741233,0.0307366212407484,0.15890903189397088,phase8,P8_SCR_B_ALL_W5_BIAS_OFF_S1,ALL_W5_BIAS_OFF,0.1606,0.13144022365897504
B,PC1 (30.92%),PC2 (15.89%),0.0813,Memory_c,Focus,-0.05859831799898493,0.21625064955748605,-0.03970777872481125,0.3091841770741233,0.0307366212407484,0.15890903189397088,phase8,P8_SCR_B_ALL_W5_BIAS_OFF_S1,ALL_W5_BIAS_OFF,0.1606,0.03407771547610042
B,PC1 (30.92%),PC2 (15.89%),0.0813,Exposure_a,Focus,-0.011758619863723814,-0.2520184350800375,-0.03970777872481125,0.3091841770741233,0.0307366212407484,0.15890903189397088,phase8,P8_SCR_B_ALL_W5_BIAS_OFF_S1,ALL_W5_BIAS_OFF,0.1606,0.01892744301281455
B,PC1 (30.92%),PC2 (15.89%),0.0813,Exposure_b,Focus,0.9435547497700499,0.07575850185628151,-0.03970777872481125,0.3091841770741233,0.0307366212407484,0.15890903189397088,phase8,P8_SCR_B_ALL_W5_BIAS_OFF_S1,ALL_W5_BIAS_OFF,0.1606,0.06011310953510026
B,PC1 (30.92%),PC2 (15.89%),0.0813,Exposure_c,Focus,-0.023551810011980596,-0.05870121872453367,-0.03970777872481125,0.3091841770741233,0.0307366212407484,0.15890903189397088,phase8,P8_SCR_B_ALL_W5_BIAS_OFF_S1,ALL_W5_BIAS_OFF,0.1606,0.04539750160478624
B,PC1 (30.92%),PC2 (15.89%),0.0813,Tempo_a,Memory,-0.11573275120985764,-0.5796052178036226,-0.043032321411366044,0.3091841770741233,0.027961593559222675,0.15890903189397088,phase8,P8_SCR_B_ALL_W5_BIAS_OFF_S1,ALL_W5_BIAS_OFF,0.1606,0.05564158477204344
B,PC1 (30.92%),PC2 (15.89%),0.0813,Tempo_b,Memory,-0.033942602447897915,-0.0635971176756484,-0.043032321411366044,0.3091841770741233,0.027961593559222675,0.15890903189397088,phase8,P8_SCR_B_ALL_W5_BIAS_OFF_S1,ALL_W5_BIAS_OFF,0.1606,0.05042537397486952
B,PC1 (30.92%),PC2 (15.89%),0.0813,Tempo_c,Memory,-0.06349050593968406,-0.10468002573504762,-0.043032321411366044,0.3091841770741233,0.027961593559222675,0.15890903189397088,phase8,P8_SCR_B_ALL_W5_BIAS_OFF_S1,ALL_W5_BIAS_OFF,0.1606,0.07125148374879192
B,PC1 (30.92%),PC2 (15.89%),0.0813,Focus_a,Memory,-0.16615919115453162,0.6349180228020461,-0.043032321411366044,0.3091841770741233,0.027961593559222675,0.15890903189397088,phase8,P8_SCR_B_ALL_W5_BIAS_OFF_S1,ALL_W5_BIAS_OFF,0.1606,0.11256288342846563
B,PC1 (30.92%),PC2 (15.89%),0.0813,Focus_b,Memory,-0.09288203939549977,0.06869008947970782,-0.043032321411366044,0.3091841770741233,0.027961593559222675,0.15890903189397088,phase8,P8_SCR_B_ALL_W5_BIAS_OFF_S1,ALL_W5_BIAS_OFF,0.1606,0.1089649395885506
B,PC1 (30.92%),PC2 (15.89%),0.0813,Focus_c,Memory,-0.17241569897192552,0.30006489898279354,-0.043032321411366044,0.3091841770741233,0.027961593559222675,0.15890903189397088,phase8,P8_SCR_B_ALL_W5_BIAS_OFF_S1,ALL_W5_BIAS_OFF,0.1606,0.11530980755057525
B,PC1 (30.92%),PC2 (15.89%),0.0813,Memory_a,Memory,-0.10568350820329243,-0.16103010626405942,-0.043032321411366044,0.3091841770741233,0.027961593559222675,0.15890903189397088,phase8,P8_SCR_B_ALL_W5_BIAS_OFF_S1,ALL_W5_BIAS_OFF,0.1606,0.15115645852081644
B,PC1 (30.92%),PC2 (15.89%),0.0813,Memory_b,Memory,-0.0993397045726718,-0.07605004139536524,-0.043032321411366044,0.3091841770741233,0.027961593559222675,0.15890903189397088,phase8,P8_SCR_B_ALL_W5_BIAS_OFF_S1,ALL_W5_BIAS_OFF,0.1606,0.14161829666397097
B,PC1 (30.92%),PC2 (15.89%),0.0813,Memory_c,Memory,-0.05859831799898493,0.21625064955748605,-0.043032321411366044,0.3091841770741233,0.027961593559222675,0.15890903189397088,phase8,P8_SCR_B_ALL_W5_BIAS_OFF_S1,ALL_W5_BIAS_OFF,0.1606,0.0817583227933068
B,PC1 (30.92%),PC2 (15.89%),0.0813,Exposure_a,Memory,-0.011758619863723814,-0.2520184350800375,-0.043032321411366044,0.3091841770741233,0.027961593559222675,0.15890903189397088,phase8,P8_SCR_B_ALL_W5_BIAS_OFF_S1,ALL_W5_BIAS_OFF,0.1606,0.01596552610046848
B,PC1 (30.92%),PC2 (15.89%),0.0813,Exposure_b,Memory,0.9435547497700499,0.07575850185628151,-0.043032321411366044,0.3091841770741233,0.027961593559222675,0.15890903189397088,phase8,P8_SCR_B_ALL_W5_BIAS_OFF_S1,ALL_W5_BIAS_OFF,0.1606,0.0544771176387272
B,PC1 (30.92%),PC2 (15.89%),0.0813,Exposure_c,Memory,-0.023551810011980596,-0.05870121872453367,-0.043032321411366044,0.3091841770741233,0.027961593559222675,0.15890903189397088,phase8,P8_SCR_B_ALL_W5_BIAS_OFF_S1,ALL_W5_BIAS_OFF,0.1606,0.04086820521941377
B,PC1 (30.92%),PC2 (15.89%),0.0813,Tempo_a,Exposure,-0.11573275120985764,-0.5796052178036226,-0.03023984694863039,0.3091841770741233,0.029132905253234666,0.15890903189397088,phase8,P8_SCR_B_ALL_W5_BIAS_OFF_S1,ALL_W5_BIAS_OFF,0.1606,0.06088824013940335
B,PC1 (30.92%),PC2 (15.89%),0.0813,Tempo_b,Exposure,-0.033942602447897915,-0.0635971176756484,-0.03023984694863039,0.3091841770741233,0.029132905253234666,0.15890903189397088,phase8,P8_SCR_B_ALL_W5_BIAS_OFF_S1,ALL_W5_BIAS_OFF,0.1606,0.05728558159003785
B,PC1 (30.92%),PC2 (15.89%),0.0813,Tempo_c,Exposure,-0.06349050593968406,-0.10468002573504762,-0.03023984694863039,0.3091841770741233,0.029132905253234666,0.15890903189397088,phase8,P8_SCR_B_ALL_W5_BIAS_OFF_S1,ALL_W5_BIAS_OFF,0.1606,0.07760488996960561
B,PC1 (30.92%),PC2 (15.89%),0.0813,Focus_a,Exposure,-0.16615919115453162,0.6349180228020461,-0.03023984694863039,0.3091841770741233,0.029132905253234666,0.15890903189397088,phase8,P8_SCR_B_ALL_W5_BIAS_OFF_S1,ALL_W5_BIAS_OFF,0.1606,0.12483113828226845
B,PC1 (30.92%),PC2 (15.89%),0.0813,Focus_b,Exposure,-0.09288203939549977,0.06869008947970782,-0.03023984694863039,0.3091841770741233,0.029132905253234666,0.15890903189397088,phase8,P8_SCR_B_ALL_W5_BIAS_OFF_S1,ALL_W5_BIAS_OFF,0.1606,0.12139496173440274
B,PC1 (30.92%),PC2 (15.89%),0.0813,Focus_c,Exposure,-0.17241569897192552,0.30006489898279354,-0.03023984694863039,0.3091841770741233,0.029132905253234666,0.15890903189397088,phase8,P8_SCR_B_ALL_W5_BIAS_OFF_S1,ALL_W5_BIAS_OFF,0.1606,0.12823624980618797
B,PC1 (30.92%),PC2 (15.89%),0.0813,Memory_a,Exposure,-0.10568350820329243,-0.16103010626405942,-0.03023984694863039,0.3091841770741233,0.029132905253234666,0.15890903189397088,phase8,P8_SCR_B_ALL_W5_BIAS_OFF_S1,ALL_W5_BIAS_OFF,0.1606,0.14076641628788877
B,PC1 (30.92%),PC2 (15.89%),0.0813,Memory_b,Exposure,-0.0993397045726718,-0.07605004139536524,-0.03023984694863039,0.3091841770741233,0.029132905253234666,0.15890903189397088,phase8,P8_SCR_B_ALL_W5_BIAS_OFF_S1,ALL_W5_BIAS_OFF,0.1606,0.13304063975699115
B,PC1 (30.92%),PC2 (15.89%),0.0813,Memory_c,Exposure,-0.05859831799898493,0.21625064955748605,-0.03023984694863039,0.3091841770741233,0.029132905253234666,0.15890903189397088,phase8,P8_SCR_B_ALL_W5_BIAS_OFF_S1,ALL_W5_BIAS_OFF,0.1606,0.029696937325994793
B,PC1 (30.92%),PC2 (15.89%),0.0813,Exposure_a,Exposure,-0.011758619863723814,-0.2520184350800375,-0.03023984694863039,0.3091841770741233,0.029132905253234666,0.15890903189397088,phase8,P8_SCR_B_ALL_W5_BIAS_OFF_S1,ALL_W5_BIAS_OFF,0.1606,0.013180611551031939
B,PC1 (30.92%),PC2 (15.89%),0.0813,Exposure_b,Exposure,0.9435547497700499,0.07575850185628151,-0.03023984694863039,0.3091841770741233,0.029132905253234666,0.15890903189397088,phase8,P8_SCR_B_ALL_W5_BIAS_OFF_S1,ALL_W5_BIAS_OFF,0.1606,0.06982349807352681
B,PC1 (30.92%),PC2 (15.89%),0.0813,Exposure_c,Exposure,-0.023551810011980596,-0.05870121872453367,-0.03023984694863039,0.3091841770741233,0.029132905253234666,0.15890903189397088,phase8,P8_SCR_B_ALL_W5_BIAS_OFF_S1,ALL_W5_BIAS_OFF,0.1606,0.043250835482660524
B,PC1 (30.92%),PC2 (15.89%),0.0821,Tempo_a,Tempo,-0.11573275120985764,-0.5796052178036226,-0.05172450363068605,0.3091841770741233,0.03497705218552931,0.15890903189397088,phase8,P8_SCR_B_ALL_W5_BIAS_RULE_S1,ALL_W5_BIAS_RULE,0.1605,0.06432609612044497
B,PC1 (30.92%),PC2 (15.89%),0.0821,Tempo_b,Tempo,-0.033942602447897915,-0.0635971176756484,-0.05172450363068605,0.3091841770741233,0.03497705218552931,0.15890903189397088,phase8,P8_SCR_B_ALL_W5_BIAS_RULE_S1,ALL_W5_BIAS_RULE,0.1605,0.05037637433864806
B,PC1 (30.92%),PC2 (15.89%),0.0821,Tempo_c,Tempo,-0.06349050593968406,-0.10468002573504762,-0.05172450363068605,0.3091841770741233,0.03497705218552931,0.15890903189397088,phase8,P8_SCR_B_ALL_W5_BIAS_RULE_S1,ALL_W5_BIAS_RULE,0.1605,0.05924700382670531
B,PC1 (30.92%),PC2 (15.89%),0.0821,Focus_a,Tempo,-0.16615919115453162,0.6349180228020461,-0.05172450363068605,0.3091841770741233,0.03497705218552931,0.15890903189397088,phase8,P8_SCR_B_ALL_W5_BIAS_RULE_S1,ALL_W5_BIAS_RULE,0.1605,0.13336505452640818
B,PC1 (30.92%),PC2 (15.89%),0.0821,Focus_b,Tempo,-0.09288203939549977,0.06869008947970782,-0.05172450363068605,0.3091841770741233,0.03497705218552931,0.15890903189397088,phase8,P8_SCR_B_ALL_W5_BIAS_RULE_S1,ALL_W5_BIAS_RULE,0.1605,0.11343354954792774
B,PC1 (30.92%),PC2 (15.89%),0.0821,Focus_c,Tempo,-0.17241569897192552,0.30006489898279354,-0.05172450363068605,0.3091841770741233,0.03497705218552931,0.15890903189397088,phase8,P8_SCR_B_ALL_W5_BIAS_RULE_S1,ALL_W5_BIAS_RULE,0.1605,0.1492537937152923
B,PC1 (30.92%),PC2 (15.89%),0.0821,Memory_a,Tempo,-0.10568350820329243,-0.16103010626405942,-0.05172450363068605,0.3091841770741233,0.03497705218552931,0.15890903189397088,phase8,P8_SCR_B_ALL_W5_BIAS_RULE_S1,ALL_W5_BIAS_RULE,0.1605,0.15240329907774788
B,PC1 (30.92%),PC2 (15.89%),0.0821,Memory_b,Tempo,-0.0993397045726718,-0.07605004139536524,-0.05172450363068605,0.3091841770741233,0.03497705218552931,0.15890903189397088,phase8,P8_SCR_B_ALL_W5_BIAS_RULE_S1,ALL_W5_BIAS_RULE,0.1605,0.140503449586162
B,PC1 (30.92%),PC2 (15.89%),0.0821,Memory_c,Tempo,-0.05859831799898493,0.21625064955748605,-0.05172450363068605,0.3091841770741233,0.03497705218552931,0.15890903189397088,phase8,P8_SCR_B_ALL_W5_BIAS_RULE_S1,ALL_W5_BIAS_RULE,0.1605,0.027025958340293633
B,PC1 (30.92%),PC2 (15.89%),0.0821,Exposure_a,Tempo,-0.011758619863723814,-0.2520184350800375,-0.05172450363068605,0.3091841770741233,0.03497705218552931,0.15890903189397088,phase8,P8_SCR_B_ALL_W5_BIAS_RULE_S1,ALL_W5_BIAS_RULE,0.1605,0.019873350977597588
B,PC1 (30.92%),PC2 (15.89%),0.0821,Exposure_b,Tempo,0.9435547497700499,0.07575850185628151,-0.05172450363068605,0.3091841770741233,0.03497705218552931,0.15890903189397088,phase8,P8_SCR_B_ALL_W5_BIAS_RULE_S1,ALL_W5_BIAS_RULE,0.1605,0.052420930288110554
B,PC1 (30.92%),PC2 (15.89%),0.0821,Exposure_c,Tempo,-0.023551810011980596,-0.05870121872453367,-0.05172450363068605,0.3091841770741233,0.03497705218552931,0.15890903189397088,phase8,P8_SCR_B_ALL_W5_BIAS_RULE_S1,ALL_W5_BIAS_RULE,0.1605,0.03777113965466177
B,PC1 (30.92%),PC2 (15.89%),0.0821,Tempo_a,Focus,-0.11573275120985764,-0.5796052178036226,-0.05455546112260348,0.3091841770741233,0.026514302877650983,0.15890903189397088,phase8,P8_SCR_B_ALL_W5_BIAS_RULE_S1,ALL_W5_BIAS_RULE,0.1605,0.07046521894285668
