model,global_best_valid_mrr20,global_best_test_mrr20,model_best_valid_mrr20,model_best_test_mrr20,run_best_valid_mrr20,run_best_test_mrr20,run_phase,run_id,dataset,hparam_id,seed_id,gpu_id,status,n_completed,interrupted,special_ok,candidate_id,candidate_source,source_stage,transfer_from_dataset,result_path,timestamp_utc
TiSASRec,0.226900,0.225900,0.224600,0.223200,0.224600,0.223200,P22_SG_D01_M03_C01_TISASREC_FAD_H2_R1_S1,SG_LASTFM0_03_TISASREC_FAD_H2_R1_S1,lastfm0.03,FAD_H2_R1,1,5,run_complete,6,False,True,FAD_H2_R1,final_same_dataset,Final_all_datasets,,/workspace/jy1559/FMoE/experiments/run/artifacts/results/baseline/normal/stageg_cross6x9_anchor2_core5/P22/lastfm0.03/TiSASRec/lastfm0.03_TiSASRec_p22_sg_d01_m03_c01_tisasrec_fad_h2_r1_s1_20260407_084520_819390_pid328019.json,2026-04-07T09:28:41.626121Z
SIGMA,0.226900,0.225900,0.187100,0.187200,0.187100,0.187200,P22_SG_D01_M05_C01_SIGMA_FAD_H2_R1_S1,SG_LASTFM0_03_SIGMA_FAD_H2_R1_S1,lastfm0.03,FAD_H2_R1,1,6,run_complete,6,False,True,FAD_H2_R1,final_same_dataset,Final_all_datasets,,/workspace/jy1559/FMoE/experiments/run/artifacts/results/baseline/normal/stageg_cross6x9_anchor2_core5/P22/lastfm0.03/SIGMA/lastfm0.03_SIGMA_p22_sg_d01_m05_c01_sigma_fad_h2_r1_s1_20260407_070510_991366_pid318479.json,2026-04-07T09:42:55.598499Z
SIGMA,0.226900,0.225900,0.188300,0.190700,0.188300,0.190700,P22_SG_D01_M05_C01_SIGMA_FAD_H2_R1_S2,SG_LASTFM0_03_SIGMA_FAD_H2_R1_S2,lastfm0.03,FAD_H2_R1,2,4,run_complete,6,False,True,FAD_H2_R1,final_same_dataset,Final_all_datasets,,/workspace/jy1559/FMoE/experiments/run/artifacts/results/baseline/normal/stageg_cross6x9_anchor2_core5/P22/lastfm0.03/SIGMA/lastfm0.03_SIGMA_p22_sg_d01_m05_c01_sigma_fad_h2_r1_s2_20260407_071016_377201_pid318785.json,2026-04-07T09:47:11.950141Z
SIGMA,0.226900,0.225900,0.188300,0.190700,0.186400,0.188800,P22_SG_D01_M05_C01_SIGMA_FAD_H2_R1_S3,SG_LASTFM0_03_SIGMA_FAD_H2_R1_S3,lastfm0.03,FAD_H2_R1,3,7,run_complete,6,False,True,FAD_H2_R1,final_same_dataset,Final_all_datasets,,/workspace/jy1559/FMoE/experiments/run/artifacts/results/baseline/normal/stageg_cross6x9_anchor2_core5/P22/lastfm0.03/SIGMA/lastfm0.03_SIGMA_p22_sg_d01_m05_c01_sigma_fad_h2_r1_s3_20260407_072831_463612_pid320594.json,2026-04-07T10:06:10.239345Z
TiSASRec,0.226900,0.225900,0.226000,0.224900,0.226000,0.224900,P22_SG_D01_M03_C01_TISASREC_FAD_H2_R1_S2,SG_LASTFM0_03_TISASREC_FAD_H2_R1_S2,lastfm0.03,FAD_H2_R1,2,5,run_complete,6,False,True,FAD_H2_R1,final_same_dataset,Final_all_datasets,,/workspace/jy1559/FMoE/experiments/run/artifacts/results/baseline/normal/stageg_cross6x9_anchor2_core5/P22/lastfm0.03/TiSASRec/lastfm0.03_TiSASRec_p22_sg_d01_m03_c01_tisasrec_fad_h2_r1_s2_20260407_092846_487754_pid332574.json,2026-04-07T10:17:48.043343Z
TiSASRec,0.226900,0.226200,0.226000,0.226200,0.225400,0.226200,P22_SG_D01_M03_C01_TISASREC_FAD_H2_R1_S3,SG_LASTFM0_03_TISASREC_FAD_H2_R1_S3,lastfm0.03,FAD_H2_R1,3,6,run_complete,6,False,True,FAD_H2_R1,final_same_dataset,Final_all_datasets,,/workspace/jy1559/FMoE/experiments/run/artifacts/results/baseline/normal/stageg_cross6x9_anchor2_core5/P22/lastfm0.03/TiSASRec/lastfm0.03_TiSASRec_p22_sg_d01_m03_c01_tisasrec_fad_h2_r1_s3_20260407_094300_620192_pid333231.json,2026-04-07T10:28:28.787603Z
DIFSR,0.234400,0.241100,0.234400,0.241100,0.234400,0.241100,P22_SG_D01_M08_C01_DIFSR_OLD_B7_S1,SG_LASTFM0_03_DIFSR_OLD_B7_S1,lastfm0.03,OLD_B7,1,6,run_complete,6,False,True,OLD_B7,stage_summary,StageB_Structure_anchor2_core5,,/workspace/jy1559/FMoE/experiments/run/artifacts/results/baseline/normal/stageg_cross6x9_anchor2_core5/P22/lastfm0.03/DIFSR/lastfm0.03_DIFSR_p22_sg_d01_m08_c01_difsr_old_b7_s1_20260407_102833_870495_pid333363.json,2026-04-07T10:48:47.125132Z
TiSASRec,0.234400,0.241100,0.226000,0.226200,0.223300,0.225100,P22_SG_D01_M03_C02_TISASREC_FAD_H3_R2_S1,SG_LASTFM0_03_TISASREC_FAD_H3_R2_S1,lastfm0.03,FAD_H3_R2,1,4,run_complete,6,False,True,FAD_H3_R2,final_same_dataset,Final_all_datasets,,/workspace/jy1559/FMoE/experiments/run/artifacts/results/baseline/normal/stageg_cross6x9_anchor2_core5/P22/lastfm0.03/TiSASRec/lastfm0.03_TiSASRec_p22_sg_d01_m03_c02_tisasrec_fad_h3_r2_s1_20260407_094716_901131_pid333253.json,2026-04-07T10:57:53.766416Z
TiSASRec,0.234400,0.241100,0.226000,0.226200,0.220600,0.222400,P22_SG_D01_M03_C02_TISASREC_FAD_H3_R2_S2,SG_LASTFM0_03_TISASREC_FAD_H3_R2_S2,lastfm0.03,FAD_H3_R2,2,7,run_complete,6,False,True,FAD_H3_R2,final_same_dataset,Final_all_datasets,,/workspace/jy1559/FMoE/experiments/run/artifacts/results/baseline/normal/stageg_cross6x9_anchor2_core5/P22/lastfm0.03/TiSASRec/lastfm0.03_TiSASRec_p22_sg_d01_m03_c02_tisasrec_fad_h3_r2_s2_20260407_100615_284546_pid333285.json,2026-04-07T11:05:49.332612Z
DIFSR,0.239300,0.241900,0.239300,0.241900,0.239300,0.241900,P22_SG_D01_M08_C01_DIFSR_OLD_B7_S2,SG_LASTFM0_03_DIFSR_OLD_B7_S2,lastfm0.03,OLD_B7,2,6,run_complete,6,False,True,OLD_B7,stage_summary,StageB_Structure_anchor2_core5,,/workspace/jy1559/FMoE/experiments/run/artifacts/results/baseline/normal/stageg_cross6x9_anchor2_core5/P22/lastfm0.03/DIFSR/lastfm0.03_DIFSR_p22_sg_d01_m08_c01_difsr_old_b7_s2_20260407_104852_303438_pid333398.json,2026-04-07T11:13:19.879997Z
TiSASRec,0.239300,0.241900,0.226000,0.226200,0.220800,0.222300,P22_SG_D01_M03_C02_TISASREC_FAD_H3_R2_S3,SG_LASTFM0_03_TISASREC_FAD_H3_R2_S3,lastfm0.03,FAD_H3_R2,3,5,run_complete,6,False,True,FAD_H3_R2,final_same_dataset,Final_all_datasets,,/workspace/jy1559/FMoE/experiments/run/artifacts/results/baseline/normal/stageg_cross6x9_anchor2_core5/P22/lastfm0.03/TiSASRec/lastfm0.03_TiSASRec_p22_sg_d01_m03_c02_tisasrec_fad_h3_r2_s3_20260407_101753_058775_pid333336.json,2026-04-07T11:18:05.259620Z
DIFSR,0.239300,0.241900,0.239300,0.241900,0.236800,0.239000,P22_SG_D01_M08_C01_DIFSR_OLD_B7_S3,SG_LASTFM0_03_DIFSR_OLD_B7_S3,lastfm0.03,OLD_B7,3,4,run_complete,6,False,True,OLD_B7,stage_summary,StageB_Structure_anchor2_core5,,/workspace/jy1559/FMoE/experiments/run/artifacts/results/baseline/normal/stageg_cross6x9_anchor2_core5/P22/lastfm0.03/DIFSR/lastfm0.03_DIFSR_p22_sg_d01_m08_c01_difsr_old_b7_s3_20260407_105758_842325_pid333423.json,2026-04-07T11:19:19.413602Z
BSARec,0.239300,0.241900,0.213300,0.216400,0.213300,0.216400,P22_SG_D01_M06_C01_BSAREC_FAD_H4_R2_S1,SG_LASTFM0_03_BSAREC_FAD_H4_R2_S1,lastfm0.03,FAD_H4_R2,1,7,run_complete,6,False,True,FAD_H4_R2,final_same_dataset,Final_all_datasets,,/workspace/jy1559/FMoE/experiments/run/artifacts/results/baseline/normal/stageg_cross6x9_anchor2_core5/P22/lastfm0.03/BSARec/lastfm0.03_BSARec_p22_sg_d01_m06_c01_bsarec_fad_h4_r2_s1_20260407_110554_381840_pid333452.json,2026-04-07T11:23:14.733071Z
BSARec,0.239300,0.241900,0.216400,0.217400,0.216400,0.217400,P22_SG_D01_M06_C01_BSAREC_FAD_H4_R2_S2,SG_LASTFM0_03_BSAREC_FAD_H4_R2_S2,lastfm0.03,FAD_H4_R2,2,6,run_complete,6,False,True,FAD_H4_R2,final_same_dataset,Final_all_datasets,,/workspace/jy1559/FMoE/experiments/run/artifacts/results/baseline/normal/stageg_cross6x9_anchor2_core5/P22/lastfm0.03/BSARec/lastfm0.03_BSARec_p22_sg_d01_m06_c01_bsarec_fad_h4_r2_s2_20260407_111324_886412_pid333481.json,2026-04-07T11:28:12.106052Z
BSARec,0.239300,0.241900,0.217800,0.222600,0.217800,0.222600,P22_SG_D01_M06_C01_BSAREC_FAD_H4_R2_S3,SG_LASTFM0_03_BSAREC_FAD_H4_R2_S3,lastfm0.03,FAD_H4_R2,3,5,run_complete,6,False,True,FAD_H4_R2,final_same_dataset,Final_all_datasets,,/workspace/jy1559/FMoE/experiments/run/artifacts/results/baseline/normal/stageg_cross6x9_anchor2_core5/P22/lastfm0.03/BSARec/lastfm0.03_BSARec_p22_sg_d01_m06_c01_bsarec_fad_h4_r2_s3_20260407_111810_357922_pid333510.json,2026-04-07T11:30:49.347070Z
GRU4Rec,0.239300,0.241900,0.202100,0.196900,0.202100,0.196900,P22_SG_D01_M02_C01_GRU4REC_OLD_C7_D5_S1,SG_LASTFM0_03_GRU4REC_OLD_C7_D5_S1,lastfm0.03,OLD_C7_D5,1,5,run_complete,7,False,True,OLD_C7_D5,stage_summary,StageD_MicroWide_anchor2_core5,,/workspace/jy1559/FMoE/experiments/run/artifacts/results/baseline/normal/stageg_cross6x9_anchor2_core5/P22/lastfm0.03/GRU4Rec/lastfm0.03_GRU4Rec_p22_sg_d01_m02_c01_gru4rec_old_c7_d5_s1_20260407_113054_374982_pid333608.json,2026-04-07T11:54:04.892762Z
BSARec,0.239300,0.241900,0.218200,0.223200,0.218200,0.223200,P22_SG_D01_M06_C02_BSAREC_FAD_H3_R1_S1,SG_LASTFM0_03_BSAREC_FAD_H3_R1_S1,lastfm0.03,FAD_H3_R1,1,4,run_complete,6,False,True,FAD_H3_R1,final_same_dataset,Final_all_datasets,,/workspace/jy1559/FMoE/experiments/run/artifacts/results/baseline/normal/stageg_cross6x9_anchor2_core5/P22/lastfm0.03/BSARec/lastfm0.03_BSARec_p22_sg_d01_m06_c02_bsarec_fad_h3_r1_s1_20260407_111924_387911_pid333533.json,2026-04-07T12:03:29.575416Z
BSARec,0.239300,0.241900,0.219400,0.223300,0.219400,0.223300,P22_SG_D01_M06_C02_BSAREC_FAD_H3_R1_S2,SG_LASTFM0_03_BSAREC_FAD_H3_R1_S2,lastfm0.03,FAD_H3_R1,2,7,run_complete,6,False,True,FAD_H3_R1,final_same_dataset,Final_all_datasets,,/workspace/jy1559/FMoE/experiments/run/artifacts/results/baseline/normal/stageg_cross6x9_anchor2_core5/P22/lastfm0.03/BSARec/lastfm0.03_BSARec_p22_sg_d01_m06_c02_bsarec_fad_h3_r1_s2_20260407_112319_778980_pid333558.json,2026-04-07T12:08:37.983879Z
BSARec,0.239300,0.241900,0.219800,0.223300,0.219800,0.221200,P22_SG_D01_M06_C02_BSAREC_FAD_H3_R1_S3,SG_LASTFM0_03_BSAREC_FAD_H3_R1_S3,lastfm0.03,FAD_H3_R1,3,6,run_complete,6,False,True,FAD_H3_R1,final_same_dataset,Final_all_datasets,,/workspace/jy1559/FMoE/experiments/run/artifacts/results/baseline/normal/stageg_cross6x9_anchor2_core5/P22/lastfm0.03/BSARec/lastfm0.03_BSARec_p22_sg_d01_m06_c02_bsarec_fad_h3_r1_s3_20260407_112817_152512_pid333585.json,2026-04-07T12:13:29.359774Z
GRU4Rec,0.239300,0.241900,0.202100,0.199200,0.201300,0.199200,P22_SG_D01_M02_C01_GRU4REC_OLD_C7_D5_S2,SG_LASTFM0_03_GRU4REC_OLD_C7_D5_S2,lastfm0.03,OLD_C7_D5,2,5,run_complete,7,False,True,OLD_C7_D5,stage_summary,StageD_MicroWide_anchor2_core5,,/workspace/jy1559/FMoE/experiments/run/artifacts/results/baseline/normal/stageg_cross6x9_anchor2_core5/P22/lastfm0.03/GRU4Rec/lastfm0.03_GRU4Rec_p22_sg_d01_m02_c01_gru4rec_old_c7_d5_s2_20260407_115409_935822_pid333649.json,2026-04-07T12:20:04.834935Z
GRU4Rec,0.239300,0.241900,0.202100,0.199700,0.198500,0.199700,P22_SG_D01_M02_C01_GRU4REC_OLD_C7_D5_S3,SG_LASTFM0_03_GRU4REC_OLD_C7_D5_S3,lastfm0.03,OLD_C7_D5,3,4,run_complete,7,False,True,OLD_C7_D5,stage_summary,StageD_MicroWide_anchor2_core5,,/workspace/jy1559/FMoE/experiments/run/artifacts/results/baseline/normal/stageg_cross6x9_anchor2_core5/P22/lastfm0.03/GRU4Rec/lastfm0.03_GRU4Rec_p22_sg_d01_m02_c01_gru4rec_old_c7_d5_s3_20260407_120334_578851_pid333676.json,2026-04-07T12:28:40.450374Z
SASRec,0.239300,0.241900,0.228700,0.228300,0.228700,0.228300,P22_SG_D01_M01_C01_SASREC_OLD_B6_C1_S1,SG_LASTFM0_03_SASREC_OLD_B6_C1_S1,lastfm0.03,OLD_B6_C1,1,7,run_complete,6,False,True,OLD_B6_C1,stage_summary,StageC_Focus_anchor2_core5,,/workspace/jy1559/FMoE/experiments/run/artifacts/results/baseline/normal/stageg_cross6x9_anchor2_core5/P22/lastfm0.03/SASRec/lastfm0.03_SASRec_p22_sg_d01_m01_c01_sasrec_old_b6_c1_s1_20260407_120843_026049_pid333701.json,2026-04-07T12:39:07.197227Z
SASRec,0.239300,0.241900,0.228800,0.229900,0.228800,0.229900,P22_SG_D01_M01_C01_SASREC_OLD_B6_C1_S2,SG_LASTFM0_03_SASREC_OLD_B6_C1_S2,lastfm0.03,OLD_B6_C1,2,6,run_complete,6,False,True,OLD_B6_C1,stage_summary,StageC_Focus_anchor2_core5,,/workspace/jy1559/FMoE/experiments/run/artifacts/results/baseline/normal/stageg_cross6x9_anchor2_core5/P22/lastfm0.03/SASRec/lastfm0.03_SASRec_p22_sg_d01_m01_c01_sasrec_old_b6_c1_s2_20260407_121334_315754_pid333728.json,2026-04-07T12:41:00.394957Z
SASRec,0.239300,0.241900,0.228800,0.229900,0.227600,0.223200,P22_SG_D01_M01_C01_SASREC_OLD_B6_C1_S3,SG_LASTFM0_03_SASREC_OLD_B6_C1_S3,lastfm0.03,OLD_B6_C1,3,5,run_complete,6,False,True,OLD_B6_C1,stage_summary,StageC_Focus_anchor2_core5,,/workspace/jy1559/FMoE/experiments/run/artifacts/results/baseline/normal/stageg_cross6x9_anchor2_core5/P22/lastfm0.03/SASRec/lastfm0.03_SASRec_p22_sg_d01_m01_c01_sasrec_old_b6_c1_s3_20260407_122009_877806_pid333758.json,2026-04-07T12:46:51.842102Z
