dataset,model,combo_id,combo_kind,priority,run_phase,gpu_id,status,best_valid_mrr20,test_mrr20,valid_unseen_mrr20,test_unseen_mrr20,test_main_seen_count,test_main_unseen_count,est_runtime_sec,elapsed_sec,max_evals,epochs,patience,seed,result_path,log_path,space_yaml,error,timestamp_utc,base_params_json
KuaiRecLargeStrictPosV2_0.2,fdsa,K1,hist_best,critical,BASELINE2_ADDTUNE_KUAIRECLARGESTRICTPOSV2_0.2_FDSA_K1,0,ok,0.0187,0.3135,0.0,0.0,893,1813,410.2,700.073,6,100,7,20260737,/workspace/FeaturedMoE/experiments/run/artifacts/results/baseline_2/KuaiRecLargeStrictPosV2_0.2_FDSA_baseline2_addtune_kuaireclargestrictposv2_0.2_fdsa_k1_20260416_014344_404947_pid1232222.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/baseline_2/PAIR60_ADDTUNING/session_logs/BASELINE2_ADDTUNE_KUAIRECLARGESTRICTPOSV2_0.2_FDSA_K1.log,/workspace/FeaturedMoE/experiments/run/artifacts/logs/baseline_2/PAIR60_ADDTUNING/spaces/KuaiRecLargeStrictPosV2_0.2_fdsa_K1.yaml,,2026-04-16T01:55:22.361618+00:00,"{""attribute_hidden_size"": 112, ""dropout"": 0.25, ""embedding_size"": 112, ""fusion_type"": ""concat"", ""hidden_size"": 112, ""inner_size"": 224, ""lambda_attr"": 0.0, ""max_len"": 50, ""num_heads"": 4, ""num_layers"": 1, ""pooling_mode"": ""mean"", ""selected_features"": [""category""], ""use_attribute_predictor"": true, ""weight_decay"": 0.0005}"
foursquare,fame,K4,hist_speed,critical,BASELINE2_ADDTUNE_FOURSQUARE_FAME_K4,3,ok,0.1248,0.1017,0.00021976090276040104,0.0001573811819015301,2502,1059,924.2,855.394,4,100,7,20260600,/workspace/FeaturedMoE/experiments/run/artifacts/results/baseline_2/foursquare_FAME_baseline2_addtune_foursquare_fame_k4_20260416_014116_755807_pid1232076.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/baseline_2/PAIR60_ADDTUNING/session_logs/BASELINE2_ADDTUNE_FOURSQUARE_FAME_K4.log,/workspace/FeaturedMoE/experiments/run/artifacts/logs/baseline_2/PAIR60_ADDTUNING/spaces/foursquare_fame_K4.yaml,,2026-04-16T01:55:30.045550+00:00,"{""dropout"": 0.13, ""embedding_size"": 160, ""hidden_size"": 160, ""inner_size"": 320, ""max_len"": 33, ""n_heads"": 4, ""num_experts"": 3, ""num_heads"": 4, ""num_layers"": 2, ""weight_decay"": 0.0002}"
beauty,duorec,K1,hist_best,high,BASELINE2_ADDTUNE_BEAUTY_DUOREC_K1,5,ok,0.0773,0.0558,0.0012919897025869798,0.0021337365821724936,349,248,193.8,455.256,6,100,7,20260497,/workspace/FeaturedMoE/experiments/run/artifacts/results/baseline_2/beauty_DuoRec_baseline2_addtune_beauty_duorec_k1_20260416_014950_102135_pid1232941.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/baseline_2/PAIR60_ADDTUNING/session_logs/BASELINE2_ADDTUNE_BEAUTY_DUOREC_K1.log,/workspace/FeaturedMoE/experiments/run/artifacts/logs/baseline_2/PAIR60_ADDTUNING/spaces/beauty_duorec_K1.yaml,,2026-04-16T01:57:23.537609+00:00,"{""contrast"": ""un"", ""dropout"": 0.1, ""embedding_size"": 112, ""hidden_size"": 112, ""inner_size"": 224, ""lmd"": 0.04, ""lmd_sem"": 0.0, ""max_len"": 20, ""num_heads"": 2, ""num_layers"": 1, ""semantic_sample_max_tries"": 2, ""tau"": 0.2, ""weight_decay"": 0.0001}"
foursquare,difsr,K1,hist_best,critical,BASELINE2_ADDTUNE_FOURSQUARE_DIFSR_K1,6,ok,0.1542,0.1288,0.0005274261603375527,5.901794145420208e-05,2502,1059,371.9,1716.226,6,100,7,20260617,/workspace/FeaturedMoE/experiments/run/artifacts/results/baseline_2/foursquare_DIFSR_baseline2_addtune_foursquare_difsr_k1_20260416_012856_428132_pid1230426.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/baseline_2/PAIR60_ADDTUNING/session_logs/BASELINE2_ADDTUNE_FOURSQUARE_DIFSR_K1.log,/workspace/FeaturedMoE/experiments/run/artifacts/logs/baseline_2/PAIR60_ADDTUNING/spaces/foursquare_difsr_K1.yaml,,2026-04-16T01:57:30.676348+00:00,"{""attribute_hidden_size"": 160, ""dropout"": 0.15, ""embedding_size"": 160, ""fusion_type"": ""gate"", ""hidden_size"": 160, ""inner_size"": 320, ""lambda_attr"": 0.15, ""max_len"": 30, ""num_heads"": 4, ""num_layers"": 3, ""use_attribute_predictor"": true, ""weight_decay"": 0.0002}"
KuaiRecLargeStrictPosV2_0.2,fdsa,K3,hist_explore,critical,BASELINE2_ADDTUNE_KUAIRECLARGESTRICTPOSV2_0.2_FDSA_K3,4,ok,0.0182,0.2727,0.0,0.0,893,1813,410.2,701.396,6,100,7,20260739,/workspace/FeaturedMoE/experiments/run/artifacts/results/baseline_2/KuaiRecLargeStrictPosV2_0.2_FDSA_baseline2_addtune_kuaireclargestrictposv2_0.2_fdsa_k3_20260416_014607_686334_pid1232558.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/baseline_2/PAIR60_ADDTUNING/session_logs/BASELINE2_ADDTUNE_KUAIRECLARGESTRICTPOSV2_0.2_FDSA_K3.log,/workspace/FeaturedMoE/experiments/run/artifacts/logs/baseline_2/PAIR60_ADDTUNING/spaces/KuaiRecLargeStrictPosV2_0.2_fdsa_K3.yaml,,2026-04-16T01:57:47.080481+00:00,"{""attribute_hidden_size"": 112, ""dropout"": 0.23, ""embedding_size"": 112, ""fusion_type"": ""sum"", ""hidden_size"": 112, ""inner_size"": 224, ""lambda_attr"": 0.03, ""max_len"": 55, ""num_heads"": 4, ""num_layers"": 2, ""pooling_mode"": ""mean"", ""selected_features"": [""category""], ""use_attribute_predictor"": true, ""weight_decay"": 0.0005}"
KuaiRecLargeStrictPosV2_0.2,fdsa,K2,hist_alt,critical,BASELINE2_ADDTUNE_KUAIRECLARGESTRICTPOSV2_0.2_FDSA_K2,2,ok,0.0184,0.2997,0.0,0.0,893,1813,410.2,763.542,6,100,7,20260738,/workspace/FeaturedMoE/experiments/run/artifacts/results/baseline_2/KuaiRecLargeStrictPosV2_0.2_FDSA_baseline2_addtune_kuaireclargestrictposv2_0.2_fdsa_k2_20260416_014519_401878_pid1232440.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/baseline_2/PAIR60_ADDTUNING/session_logs/BASELINE2_ADDTUNE_KUAIRECLARGESTRICTPOSV2_0.2_FDSA_K2.log,/workspace/FeaturedMoE/experiments/run/artifacts/logs/baseline_2/PAIR60_ADDTUNING/spaces/KuaiRecLargeStrictPosV2_0.2_fdsa_K2.yaml,,2026-04-16T01:58:00.936591+00:00,"{""attribute_hidden_size"": 160, ""dropout"": 0.15, ""embedding_size"": 160, ""fusion_type"": ""gate"", ""hidden_size"": 160, ""inner_size"": 320, ""lambda_attr"": 0.15, ""max_len"": 30, ""num_heads"": 4, ""num_layers"": 3, ""pooling_mode"": ""mean"", ""selected_features"": [""category""], ""use_attribute_predictor"": true, ""weight_decay"": 0.0002}"
beauty,duorec,K4,hist_speed,high,BASELINE2_ADDTUNE_BEAUTY_DUOREC_K4,0,ok,0.0599,0.0548,0.0,0.0,349,248,193.8,177.669,6,100,7,20260500,/workspace/FeaturedMoE/experiments/run/artifacts/results/baseline_2/beauty_DuoRec_baseline2_addtune_beauty_duorec_k4_20260416_015525_767416_pid1233492.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/baseline_2/PAIR60_ADDTUNING/session_logs/BASELINE2_ADDTUNE_BEAUTY_DUOREC_K4.log,/workspace/FeaturedMoE/experiments/run/artifacts/logs/baseline_2/PAIR60_ADDTUNING/spaces/beauty_duorec_K4.yaml,,2026-04-16T01:58:21.434522+00:00,"{""contrast"": ""un"", ""dropout"": 0.1, ""embedding_size"": 128, ""hidden_size"": 128, ""inner_size"": 256, ""lmd"": 0.04, ""lmd_sem"": 0.0, ""max_len"": 27, ""n_heads"": 4, ""num_heads"": 4, ""num_layers"": 2, ""semantic_sample_max_tries"": 2, ""tau"": 0.18, ""weight_decay"": 0.00015}"
beauty,fearec,K2,hist_alt,high,BASELINE2_ADDTUNE_BEAUTY_FEAREC_K2,5,ok,0.0626,0.0514,0.0029069768019424854,0.002729185241004152,349,248,338.7,167.443,6,100,7,20260478,/workspace/FeaturedMoE/experiments/run/artifacts/results/baseline_2/beauty_FEARec_baseline2_addtune_beauty_fearec_k2_20260416_015726_739573_pid1233661.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/baseline_2/PAIR60_ADDTUNING/session_logs/BASELINE2_ADDTUNE_BEAUTY_FEAREC_K2.log,/workspace/FeaturedMoE/experiments/run/artifacts/logs/baseline_2/PAIR60_ADDTUNING/spaces/beauty_fearec_K2.yaml,,2026-04-16T02:00:12.364525+00:00,"{""contrast"": ""un"", ""dropout"": 0.12, ""embedding_size"": 128, ""global_ratio"": 0.85, ""hidden_size"": 128, ""inner_size"": 256, ""lmd"": 0.04, ""lmd_sem"": 0.0, ""max_len"": 22, ""num_heads"": 2, ""num_layers"": 2, ""semantic_sample_max_tries"": 2, ""tau"": 0.2, ""weight_decay"": 0.00015}"
beauty,duorec,K3,hist_explore,high,BASELINE2_ADDTUNE_BEAUTY_DUOREC_K3,1,ok,0.0636,0.0585,0.0012596899340319078,0.0005760368921103016,349,248,193.8,344.007,6,100,7,20260499,/workspace/FeaturedMoE/experiments/run/artifacts/results/baseline_2/beauty_DuoRec_baseline2_addtune_beauty_duorec_k3_20260416_015451_109831_pid1233412.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/baseline_2/PAIR60_ADDTUNING/session_logs/BASELINE2_ADDTUNE_BEAUTY_DUOREC_K3.log,/workspace/FeaturedMoE/experiments/run/artifacts/logs/baseline_2/PAIR60_ADDTUNING/spaces/beauty_duorec_K3.yaml,,2026-04-16T02:00:33.037763+00:00,"{""contrast"": ""su"", ""dropout"": 0.13, ""embedding_size"": 112, ""hidden_size"": 112, ""inner_size"": 224, ""lmd"": 0.0, ""lmd_sem"": 0.02, ""max_len"": 20, ""num_heads"": 2, ""num_layers"": 1, ""semantic_sample_max_tries"": 2, ""tau"": 0.24, ""weight_decay"": 0.0001}"
beauty,fearec,K4,hist_speed,high,BASELINE2_ADDTUNE_BEAUTY_FEAREC_K4,4,ok,0.0647,0.0518,0.0,0.0,349,248,338.7,217.571,6,100,7,20260480,/workspace/FeaturedMoE/experiments/run/artifacts/results/baseline_2/beauty_FEARec_baseline2_addtune_beauty_fearec_k4_20260416_015750_609837_pid1233730.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/baseline_2/PAIR60_ADDTUNING/session_logs/BASELINE2_ADDTUNE_BEAUTY_FEAREC_K4.log,/workspace/FeaturedMoE/experiments/run/artifacts/logs/baseline_2/PAIR60_ADDTUNING/spaces/beauty_fearec_K4.yaml,,2026-04-16T02:01:26.040887+00:00,"{""contrast"": ""un"", ""dropout"": 0.1, ""embedding_size"": 128, ""global_ratio"": 0.85, ""hidden_size"": 128, ""inner_size"": 256, ""lmd"": 0.04, ""lmd_sem"": 0.0, ""max_len"": 27, ""n_heads"": 4, ""num_heads"": 4, ""num_layers"": 2, ""semantic_sample_max_tries"": 2, ""tau"": 0.18, ""weight_decay"": 0.00015}"
KuaiRecLargeStrictPosV2_0.2,fdsa,K4,hist_speed,critical,BASELINE2_ADDTUNE_KUAIRECLARGESTRICTPOSV2_0.2_FDSA_K4,7,ok,0.0175,0.3182,0.0,0.0,893,1813,410.2,749.704,6,100,7,20260740,/workspace/FeaturedMoE/experiments/run/artifacts/results/baseline_2/KuaiRecLargeStrictPosV2_0.2_FDSA_baseline2_addtune_kuaireclargestrictposv2_0.2_fdsa_k4_20260416_014902_508350_pid1232853.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/baseline_2/PAIR60_ADDTUNING/session_logs/BASELINE2_ADDTUNE_KUAIRECLARGESTRICTPOSV2_0.2_FDSA_K4.log,/workspace/FeaturedMoE/experiments/run/artifacts/logs/baseline_2/PAIR60_ADDTUNING/spaces/KuaiRecLargeStrictPosV2_0.2_fdsa_K4.yaml,,2026-04-16T02:01:30.329793+00:00,"{""attribute_hidden_size"": 160, ""dropout"": 0.13, ""embedding_size"": 160, ""fusion_type"": ""gate"", ""hidden_size"": 160, ""inner_size"": 320, ""lambda_attr"": 0.18, ""max_len"": 35, ""n_heads"": 4, ""num_heads"": 4, ""num_layers"": 3, ""pooling_mode"": ""mean"", ""selected_features"": [""category""], ""use_attribute_predictor"": true, ""weight_decay"": 0.0002}"
beauty,fearec,K3,hist_explore,high,BASELINE2_ADDTUNE_BEAUTY_FEAREC_K3,6,ok,0.0862,0.0557,0.0,0.0,349,248,338.7,258.888,6,100,7,20260479,/workspace/FeaturedMoE/experiments/run/artifacts/results/baseline_2/beauty_FEARec_baseline2_addtune_beauty_fearec_k3_20260416_015734_132071_pid1233694.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/baseline_2/PAIR60_ADDTUNING/session_logs/BASELINE2_ADDTUNE_BEAUTY_FEAREC_K3.log,/workspace/FeaturedMoE/experiments/run/artifacts/logs/baseline_2/PAIR60_ADDTUNING/spaces/beauty_fearec_K3.yaml,,2026-04-16T02:01:50.937538+00:00,"{""contrast"": ""su"", ""dropout"": 0.13, ""embedding_size"": 112, ""global_ratio"": 0.85, ""hidden_size"": 112, ""inner_size"": 224, ""lmd"": 0.0, ""lmd_sem"": 0.02, ""max_len"": 20, ""num_heads"": 2, ""num_layers"": 1, ""semantic_sample_max_tries"": 2, ""tau"": 0.24, ""weight_decay"": 0.0001}"
beauty,fearec,K1,hist_best,high,BASELINE2_ADDTUNE_BEAUTY_FEAREC_K1,3,ok,0.0651,0.0534,0.0016345089489175368,0.0002371916517374977,349,248,338.7,395.113,6,100,7,20260477,/workspace/FeaturedMoE/experiments/run/artifacts/results/baseline_2/beauty_FEARec_baseline2_addtune_beauty_fearec_k1_20260416_015533_502707_pid1233526.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/baseline_2/PAIR60_ADDTUNING/session_logs/BASELINE2_ADDTUNE_BEAUTY_FEAREC_K1.log,/workspace/FeaturedMoE/experiments/run/artifacts/logs/baseline_2/PAIR60_ADDTUNING/spaces/beauty_fearec_K1.yaml,,2026-04-16T02:02:06.532744+00:00,"{""contrast"": ""un"", ""dropout"": 0.1, ""embedding_size"": 112, ""global_ratio"": 0.85, ""hidden_size"": 112, ""inner_size"": 224, ""lmd"": 0.04, ""lmd_sem"": 0.0, ""max_len"": 20, ""num_heads"": 2, ""num_layers"": 2, ""semantic_sample_max_tries"": 2, ""tau"": 0.2, ""weight_decay"": 0.0001}"
retail_rocket,fame,K4,hist_speed,high,BASELINE2_ADDTUNE_RETAIL_ROCKET_FAME_K4,3,ok,0.3589,0.3617,0.060477656380867904,0.041950949401276,17672,3308,3516.1,578.062,3,100,7,20260560,/workspace/FeaturedMoE/experiments/run/artifacts/results/baseline_2/retail_rocket_FAME_baseline2_addtune_retail_rocket_fame_k4_20260416_020209_911894_pid1234339.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/baseline_2/PAIR60_ADDTUNING/session_logs/BASELINE2_ADDTUNE_RETAIL_ROCKET_FAME_K4.log,/workspace/FeaturedMoE/experiments/run/artifacts/logs/baseline_2/PAIR60_ADDTUNING/spaces/retail_rocket_fame_K4.yaml,,2026-04-16T02:11:45.974045+00:00,"{""dropout"": 0.13, ""embedding_size"": 128, ""hidden_size"": 128, ""inner_size"": 256, ""max_len"": 15, ""n_heads"": 2, ""n_layers"": 1, ""num_experts"": 2, ""num_heads"": 2, ""num_layers"": 1, ""weight_decay"": 0.0001}"
retail_rocket,bsarec,K3,hist_explore,high,BASELINE2_ADDTUNE_RETAIL_ROCKET_BSAREC_K3,5,ok,0.3774,0.3789,0.05939524686024859,0.042339557582487725,17672,3308,1681.7,1294.268,4,100,7,20260539,/workspace/FeaturedMoE/experiments/run/artifacts/results/baseline_2/retail_rocket_BSARec_baseline2_addtune_retail_rocket_bsarec_k3_20260416_020015_586788_pid1234080.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/baseline_2/PAIR60_ADDTUNING/session_logs/BASELINE2_ADDTUNE_RETAIL_ROCKET_BSAREC_K3.log,/workspace/FeaturedMoE/experiments/run/artifacts/logs/baseline_2/PAIR60_ADDTUNING/spaces/retail_rocket_bsarec_K3.yaml,,2026-04-16T02:21:48.020132+00:00,"{""dropout"": 0.18, ""embedding_size"": 160, ""hidden_size"": 160, ""inner_size"": 320, ""max_len"": 25, ""num_heads"": 4, ""num_layers"": 2, ""weight_decay"": 0.0002}"
retail_rocket,bsarec,K1,hist_best,high,BASELINE2_ADDTUNE_RETAIL_ROCKET_BSAREC_K1,2,ok,0.3739,0.3743,0.05747138365031847,0.041644860784260794,17672,3308,1681.7,1451.352,4,100,7,20260537,/workspace/FeaturedMoE/experiments/run/artifacts/results/baseline_2/retail_rocket_BSARec_baseline2_addtune_retail_rocket_bsarec_k1_20260416_015804_367256_pid1233765.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/baseline_2/PAIR60_ADDTUNING/session_logs/BASELINE2_ADDTUNE_RETAIL_ROCKET_BSAREC_K1.log,/workspace/FeaturedMoE/experiments/run/artifacts/logs/baseline_2/PAIR60_ADDTUNING/spaces/retail_rocket_bsarec_K1.yaml,,2026-04-16T02:22:13.667506+00:00,"{""dropout"": 0.15, ""embedding_size"": 160, ""hidden_size"": 160, ""inner_size"": 320, ""max_len"": 30, ""num_heads"": 4, ""num_layers"": 3, ""weight_decay"": 0.0002}"
foursquare,duorec,K1,hist_best,high,BASELINE2_ADDTUNE_FOURSQUARE_DUOREC_K1,3,ok,0.1883,0.1588,0.0,0.0,2502,1059,358.0,711.796,6,100,7,20260657,/workspace/FeaturedMoE/experiments/run/artifacts/results/baseline_2/foursquare_DuoRec_baseline2_addtune_foursquare_duorec_k1_20260416_021149_415903_pid1234818.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/baseline_2/PAIR60_ADDTUNING/session_logs/BASELINE2_ADDTUNE_FOURSQUARE_DUOREC_K1.log,/workspace/FeaturedMoE/experiments/run/artifacts/logs/baseline_2/PAIR60_ADDTUNING/spaces/foursquare_duorec_K1.yaml,,2026-04-16T02:23:39.159030+00:00,"{""contrast"": ""un"", ""dropout"": 0.12, ""embedding_size"": 128, ""hidden_size"": 128, ""inner_size"": 256, ""lmd"": 0.04, ""lmd_sem"": 0.0, ""max_len"": 22, ""num_heads"": 2, ""num_layers"": 2, ""semantic_sample_max_tries"": 2, ""tau"": 0.2, ""weight_decay"": 0.00015}"
retail_rocket,fame,K1,hist_best,high,BASELINE2_ADDTUNE_RETAIL_ROCKET_FAME_K1,4,ok,0.3736,0.3753,0.06008608193504005,0.04202328725158267,17672,3308,3516.1,1477.28,3,100,7,20260557,/workspace/FeaturedMoE/experiments/run/artifacts/results/baseline_2/retail_rocket_FAME_baseline2_addtune_retail_rocket_fame_k1_20260416_020129_408206_pid1234216.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/baseline_2/PAIR60_ADDTUNING/session_logs/BASELINE2_ADDTUNE_RETAIL_ROCKET_FAME_K1.log,/workspace/FeaturedMoE/experiments/run/artifacts/logs/baseline_2/PAIR60_ADDTUNING/spaces/retail_rocket_fame_K1.yaml,,2026-04-16T02:26:04.713133+00:00,"{""dropout"": 0.15, ""embedding_size"": 160, ""hidden_size"": 160, ""inner_size"": 320, ""max_len"": 28, ""num_experts"": 3, ""num_heads"": 4, ""num_layers"": 2, ""weight_decay"": 0.0002}"
retail_rocket,bsarec,K4,hist_speed,high,BASELINE2_ADDTUNE_RETAIL_ROCKET_BSAREC_K4,1,ok,0.3472,0.3466,0.060370889111282,0.043035282450474735,17672,3308,1681.7,1658.107,4,100,7,20260540,/workspace/FeaturedMoE/experiments/run/artifacts/results/baseline_2/retail_rocket_BSARec_baseline2_addtune_retail_rocket_bsarec_k4_20260416_020036_316079_pid1234111.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/baseline_2/PAIR60_ADDTUNING/session_logs/BASELINE2_ADDTUNE_RETAIL_ROCKET_BSAREC_K4.log,/workspace/FeaturedMoE/experiments/run/artifacts/logs/baseline_2/PAIR60_ADDTUNING/spaces/retail_rocket_bsarec_K4.yaml,,2026-04-16T02:28:12.560856+00:00,"{""dropout"": 0.23, ""embedding_size"": 112, ""hidden_size"": 112, ""inner_size"": 224, ""max_len"": 55, ""n_heads"": 4, ""num_heads"": 4, ""num_layers"": 1, ""weight_decay"": 0.0005}"
retail_rocket,fame,K3,hist_explore,high,BASELINE2_ADDTUNE_RETAIL_ROCKET_FAME_K3,6,ok,0.368,0.3671,0.056997214877787236,0.04006507149261243,17672,3308,3516.1,1735.891,3,100,7,20260559,/workspace/FeaturedMoE/experiments/run/artifacts/results/baseline_2/retail_rocket_FAME_baseline2_addtune_retail_rocket_fame_k3_20260416_020154_382578_pid1234276.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/baseline_2/PAIR60_ADDTUNING/session_logs/BASELINE2_ADDTUNE_RETAIL_ROCKET_FAME_K3.log,/workspace/FeaturedMoE/experiments/run/artifacts/logs/baseline_2/PAIR60_ADDTUNING/spaces/retail_rocket_fame_K3.yaml,,2026-04-16T02:30:48.236949+00:00,"{""dropout"": 0.18, ""embedding_size"": 160, ""hidden_size"": 160, ""inner_size"": 320, ""max_len"": 23, ""num_experts"": 4, ""num_heads"": 4, ""num_layers"": 1, ""weight_decay"": 0.0002}"
retail_rocket,bsarec,K2,hist_alt,high,BASELINE2_ADDTUNE_RETAIL_ROCKET_BSAREC_K2,0,ok,0.3676,0.3703,0.046707779857328,0.03509177269578485,17672,3308,1681.7,2083.54,4,100,7,20260538,/workspace/FeaturedMoE/experiments/run/artifacts/results/baseline_2/retail_rocket_BSARec_baseline2_addtune_retail_rocket_bsarec_k2_20260416_015824_966459_pid1233880.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/baseline_2/PAIR60_ADDTUNING/session_logs/BASELINE2_ADDTUNE_RETAIL_ROCKET_BSAREC_K2.log,/workspace/FeaturedMoE/experiments/run/artifacts/logs/baseline_2/PAIR60_ADDTUNING/spaces/retail_rocket_bsarec_K2.yaml,,2026-04-16T02:33:06.377951+00:00,"{""dropout"": 0.25, ""embedding_size"": 112, ""hidden_size"": 112, ""inner_size"": 224, ""max_len"": 50, ""num_heads"": 4, ""num_layers"": 1, ""weight_decay"": 0.0005}"
foursquare,duorec,K4,hist_speed,high,BASELINE2_ADDTUNE_FOURSQUARE_DUOREC_K4,3,ok,0.1929,0.1607,0.0,0.0,2502,1059,358.0,633.831,6,100,7,20260660,/workspace/FeaturedMoE/experiments/run/artifacts/results/baseline_2/foursquare_DuoRec_baseline2_addtune_foursquare_duorec_k4_20260416_022342_614977_pid1235926.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/baseline_2/PAIR60_ADDTUNING/session_logs/BASELINE2_ADDTUNE_FOURSQUARE_DUOREC_K4.log,/workspace/FeaturedMoE/experiments/run/artifacts/logs/baseline_2/PAIR60_ADDTUNING/spaces/foursquare_duorec_K4.yaml,,2026-04-16T02:34:14.388542+00:00,"{""contrast"": ""un"", ""dropout"": 0.08, ""embedding_size"": 112, ""hidden_size"": 112, ""inner_size"": 224, ""lmd"": 0.04, ""lmd_sem"": 0.0, ""max_len"": 25, ""n_heads"": 4, ""num_heads"": 4, ""num_layers"": 1, ""semantic_sample_max_tries"": 2, ""tau"": 0.18, ""weight_decay"": 0.0001}"
foursquare,duorec,K2,hist_alt,high,BASELINE2_ADDTUNE_FOURSQUARE_DUOREC_K2,5,ok,0.1848,0.1585,0.0,0.0,2502,1059,358.0,1013.314,6,100,7,20260658,/workspace/FeaturedMoE/experiments/run/artifacts/results/baseline_2/foursquare_DuoRec_baseline2_addtune_foursquare_duorec_k2_20260416_022151_274722_pid1235720.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/baseline_2/PAIR60_ADDTUNING/session_logs/BASELINE2_ADDTUNE_FOURSQUARE_DUOREC_K2.log,/workspace/FeaturedMoE/experiments/run/artifacts/logs/baseline_2/PAIR60_ADDTUNING/spaces/foursquare_duorec_K2.yaml,,2026-04-16T02:38:42.711737+00:00,"{""contrast"": ""un"", ""dropout"": 0.1, ""embedding_size"": 112, ""hidden_size"": 112, ""inner_size"": 224, ""lmd"": 0.04, ""lmd_sem"": 0.0, ""max_len"": 20, ""num_heads"": 2, ""num_layers"": 1, ""semantic_sample_max_tries"": 2, ""tau"": 0.2, ""weight_decay"": 0.0001}"
foursquare,fearec,K4,hist_speed,high,BASELINE2_ADDTUNE_FOURSQUARE_FEAREC_K4,0,ok,0.1858,0.1593,0.0,0.0,2502,1059,409.1,458.301,6,100,7,20260640,/workspace/FeaturedMoE/experiments/run/artifacts/results/baseline_2/foursquare_FEARec_baseline2_addtune_foursquare_fearec_k4_20260416_023309_848557_pid1236872.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/baseline_2/PAIR60_ADDTUNING/session_logs/BASELINE2_ADDTUNE_FOURSQUARE_FEAREC_K4.log,/workspace/FeaturedMoE/experiments/run/artifacts/logs/baseline_2/PAIR60_ADDTUNING/spaces/foursquare_fearec_K4.yaml,,2026-04-16T02:40:46.085508+00:00,"{""contrast"": ""un"", ""dropout"": 0.08, ""embedding_size"": 112, ""global_ratio"": 0.85, ""hidden_size"": 112, ""inner_size"": 224, ""lmd"": 0.04, ""lmd_sem"": 0.0, ""max_len"": 25, ""n_heads"": 4, ""num_heads"": 4, ""num_layers"": 2, ""semantic_sample_max_tries"": 2, ""tau"": 0.18, ""weight_decay"": 0.0001}"
retail_rocket,fame,K2,hist_alt,high,BASELINE2_ADDTUNE_RETAIL_ROCKET_FAME_K2,7,ok,0.3742,0.3728,0.05657983994464469,0.04045956619106404,17672,3308,3516.1,2479.146,3,100,7,20260558,/workspace/FeaturedMoE/experiments/run/artifacts/results/baseline_2/retail_rocket_FAME_baseline2_addtune_retail_rocket_fame_k2_20260416_020133_568877_pid1234243.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/baseline_2/PAIR60_ADDTUNING/session_logs/BASELINE2_ADDTUNE_RETAIL_ROCKET_FAME_K2.log,/workspace/FeaturedMoE/experiments/run/artifacts/logs/baseline_2/PAIR60_ADDTUNING/spaces/retail_rocket_fame_K2.yaml,,2026-04-16T02:42:50.864467+00:00,"{""dropout"": 0.1, ""embedding_size"": 128, ""hidden_size"": 128, ""inner_size"": 256, ""max_len"": 20, ""num_experts"": 2, ""num_heads"": 4, ""num_layers"": 2, ""weight_decay"": 0.0001}"
