best_valid_mrr20,dataset,expert,expert_global_share,family,family_expert_share_norm,family_expert_value,hparam_id,run_phase,seed_id,setting_group,setting_key,setting_short,setting_uid,source_axis,source_phase,split,stage_name,test_mrr20
0.0814,KuaiRecLargeStrictPosV2_0.2,Tempo_b,0.07769887149333954,Tempo,0.07912328164945556,21467.033203125,H3,P10_13_2_BP11_19_H3_S2,2,routing_granularity,P11-19_TOKEN_TOKEN_TOKEN,TOKEN_TOKEN_TOKEN,P11_19,phase11_stage_semantics_v1,P11,verification,macro@1,0.1618
0.0814,KuaiRecLargeStrictPosV2_0.2,Tempo_c,0.09536518156528473,Tempo,0.08771158702890337,23797.13671875,H3,P10_13_2_BP11_19_H3_S2,2,routing_granularity,P11-19_TOKEN_TOKEN_TOKEN,TOKEN_TOKEN_TOKEN,P11_19,phase11_stage_semantics_v1,P11,verification,macro@1,0.1618
0.0814,KuaiRecLargeStrictPosV2_0.2,Focus_a,0.07541157305240631,Tempo,0.06747012207549162,18305.400390625,H3,P10_13_2_BP11_19_H3_S2,2,routing_granularity,P11-19_TOKEN_TOKEN_TOKEN,TOKEN_TOKEN_TOKEN,P11_19,phase11_stage_semantics_v1,P11,verification,macro@1,0.1618
0.0814,KuaiRecLargeStrictPosV2_0.2,Focus_b,0.07318984717130661,Tempo,0.06641769539058291,18019.865234375,H3,P10_13_2_BP11_19_H3_S2,2,routing_granularity,P11-19_TOKEN_TOKEN_TOKEN,TOKEN_TOKEN_TOKEN,P11_19,phase11_stage_semantics_v1,P11,verification,macro@1,0.1618
0.0814,KuaiRecLargeStrictPosV2_0.2,Focus_c,0.07196549326181412,Tempo,0.0660517353446575,17920.576171875,H3,P10_13_2_BP11_19_H3_S2,2,routing_granularity,P11-19_TOKEN_TOKEN_TOKEN,TOKEN_TOKEN_TOKEN,P11_19,phase11_stage_semantics_v1,P11,verification,macro@1,0.1618
0.0814,KuaiRecLargeStrictPosV2_0.2,Memory_a,0.09277893602848053,Tempo,0.09284015324335762,25188.57421875,H3,P10_13_2_BP11_19_H3_S2,2,routing_granularity,P11-19_TOKEN_TOKEN_TOKEN,TOKEN_TOKEN_TOKEN,P11_19,phase11_stage_semantics_v1,P11,verification,macro@1,0.1618
0.0814,KuaiRecLargeStrictPosV2_0.2,Memory_b,0.09169524163007736,Tempo,0.09263547592756269,25133.04296875,H3,P10_13_2_BP11_19_H3_S2,2,routing_granularity,P11-19_TOKEN_TOKEN_TOKEN,TOKEN_TOKEN_TOKEN,P11_19,phase11_stage_semantics_v1,P11,verification,macro@1,0.1618
0.0814,KuaiRecLargeStrictPosV2_0.2,Memory_c,0.08970475196838379,Tempo,0.09338892054017275,25337.4609375,H3,P10_13_2_BP11_19_H3_S2,2,routing_granularity,P11-19_TOKEN_TOKEN_TOKEN,TOKEN_TOKEN_TOKEN,P11_19,phase11_stage_semantics_v1,P11,verification,macro@1,0.1618
0.0814,KuaiRecLargeStrictPosV2_0.2,Exposure_a,0.07336891442537308,Tempo,0.08029924756538413,21786.0859375,H3,P10_13_2_BP11_19_H3_S2,2,routing_granularity,P11-19_TOKEN_TOKEN_TOKEN,TOKEN_TOKEN_TOKEN,P11_19,phase11_stage_semantics_v1,P11,verification,macro@1,0.1618
0.0814,KuaiRecLargeStrictPosV2_0.2,Exposure_b,0.10559724271297455,Tempo,0.11548704458172418,31332.9296875,H3,P10_13_2_BP11_19_H3_S2,2,routing_granularity,P11-19_TOKEN_TOKEN_TOKEN,TOKEN_TOKEN_TOKEN,P11_19,phase11_stage_semantics_v1,P11,verification,macro@1,0.1618
0.0814,KuaiRecLargeStrictPosV2_0.2,Exposure_c,0.07662910223007202,Tempo,0.08344410962736455,22639.322265625,H3,P10_13_2_BP11_19_H3_S2,2,routing_granularity,P11-19_TOKEN_TOKEN_TOKEN,TOKEN_TOKEN_TOKEN,P11_19,phase11_stage_semantics_v1,P11,verification,macro@1,0.1618
0.0814,KuaiRecLargeStrictPosV2_0.2,Tempo_a,0.07659484446048737,Focus,0.07701126426502922,21499.392578125,H3,P10_13_2_BP11_19_H3_S2,2,routing_granularity,P11-19_TOKEN_TOKEN_TOKEN,TOKEN_TOKEN_TOKEN,P11_19,phase11_stage_semantics_v1,P11,verification,macro@1,0.1618
0.0814,KuaiRecLargeStrictPosV2_0.2,Tempo_b,0.07769887149333954,Focus,0.07836542191688607,21877.435546875,H3,P10_13_2_BP11_19_H3_S2,2,routing_granularity,P11-19_TOKEN_TOKEN_TOKEN,TOKEN_TOKEN_TOKEN,P11_19,phase11_stage_semantics_v1,P11,verification,macro@1,0.1618
0.0814,KuaiRecLargeStrictPosV2_0.2,Tempo_c,0.09536518156528473,Focus,0.09493118218079143,26502.1328125,H3,P10_13_2_BP11_19_H3_S2,2,routing_granularity,P11-19_TOKEN_TOKEN_TOKEN,TOKEN_TOKEN_TOKEN,P11_19,phase11_stage_semantics_v1,P11,verification,macro@1,0.1618
0.0814,KuaiRecLargeStrictPosV2_0.2,Focus_a,0.07541157305240631,Focus,0.07450142227900595,20798.71484375,H3,P10_13_2_BP11_19_H3_S2,2,routing_granularity,P11-19_TOKEN_TOKEN_TOKEN,TOKEN_TOKEN_TOKEN,P11_19,phase11_stage_semantics_v1,P11,verification,macro@1,0.1618
0.0814,KuaiRecLargeStrictPosV2_0.2,Focus_b,0.07318984717130661,Focus,0.07296486842476242,20369.751953125,H3,P10_13_2_BP11_19_H3_S2,2,routing_granularity,P11-19_TOKEN_TOKEN_TOKEN,TOKEN_TOKEN_TOKEN,P11_19,phase11_stage_semantics_v1,P11,verification,macro@1,0.1618
0.0814,KuaiRecLargeStrictPosV2_0.2,Focus_c,0.07196549326181412,Focus,0.07165025991686215,20002.75,H3,P10_13_2_BP11_19_H3_S2,2,routing_granularity,P11-19_TOKEN_TOKEN_TOKEN,TOKEN_TOKEN_TOKEN,P11_19,phase11_stage_semantics_v1,P11,verification,macro@1,0.1618
0.0814,KuaiRecLargeStrictPosV2_0.2,Memory_a,0.09277893602848053,Focus,0.09217091358802385,25731.54296875,H3,P10_13_2_BP11_19_H3_S2,2,routing_granularity,P11-19_TOKEN_TOKEN_TOKEN,TOKEN_TOKEN_TOKEN,P11_19,phase11_stage_semantics_v1,P11,verification,macro@1,0.1618
0.0814,KuaiRecLargeStrictPosV2_0.2,Memory_b,0.09169524163007736,Focus,0.09187620145479004,25649.267578125,H3,P10_13_2_BP11_19_H3_S2,2,routing_granularity,P11-19_TOKEN_TOKEN_TOKEN,TOKEN_TOKEN_TOKEN,P11_19,phase11_stage_semantics_v1,P11,verification,macro@1,0.1618
0.0814,KuaiRecLargeStrictPosV2_0.2,Memory_c,0.08970475196838379,Focus,0.08947344928772012,24978.486328125,H3,P10_13_2_BP11_19_H3_S2,2,routing_granularity,P11-19_TOKEN_TOKEN_TOKEN,TOKEN_TOKEN_TOKEN,P11_19,phase11_stage_semantics_v1,P11,verification,macro@1,0.1618
0.0814,KuaiRecLargeStrictPosV2_0.2,Exposure_a,0.07336891442537308,Focus,0.0744013775667153,20770.78515625,H3,P10_13_2_BP11_19_H3_S2,2,routing_granularity,P11-19_TOKEN_TOKEN_TOKEN,TOKEN_TOKEN_TOKEN,P11_19,phase11_stage_semantics_v1,P11,verification,macro@1,0.1618
0.0814,KuaiRecLargeStrictPosV2_0.2,Exposure_b,0.10559724271297455,Focus,0.10535617701589571,29412.5,H3,P10_13_2_BP11_19_H3_S2,2,routing_granularity,P11-19_TOKEN_TOKEN_TOKEN,TOKEN_TOKEN_TOKEN,P11_19,phase11_stage_semantics_v1,P11,verification,macro@1,0.1618
0.0814,KuaiRecLargeStrictPosV2_0.2,Exposure_c,0.07662910223007202,Focus,0.07729746210351773,21579.291015625,H3,P10_13_2_BP11_19_H3_S2,2,routing_granularity,P11-19_TOKEN_TOKEN_TOKEN,TOKEN_TOKEN_TOKEN,P11_19,phase11_stage_semantics_v1,P11,verification,macro@1,0.1618
0.0814,KuaiRecLargeStrictPosV2_0.2,Tempo_a,0.07659484446048737,Memory,0.0760606049293891,8257.490234375,H3,P10_13_2_BP11_19_H3_S2,2,routing_granularity,P11-19_TOKEN_TOKEN_TOKEN,TOKEN_TOKEN_TOKEN,P11_19,phase11_stage_semantics_v1,P11,verification,macro@1,0.1618
0.0814,KuaiRecLargeStrictPosV2_0.2,Tempo_b,0.07769887149333954,Memory,0.07921495843781468,8599.94140625,H3,P10_13_2_BP11_19_H3_S2,2,routing_granularity,P11-19_TOKEN_TOKEN_TOKEN,TOKEN_TOKEN_TOKEN,P11_19,phase11_stage_semantics_v1,P11,verification,macro@1,0.1618
0.0814,KuaiRecLargeStrictPosV2_0.2,Tempo_c,0.09536518156528473,Memory,0.10092212240577317,10956.5712890625,H3,P10_13_2_BP11_19_H3_S2,2,routing_granularity,P11-19_TOKEN_TOKEN_TOKEN,TOKEN_TOKEN_TOKEN,P11_19,phase11_stage_semantics_v1,P11,verification,macro@1,0.1618
0.0814,KuaiRecLargeStrictPosV2_0.2,Focus_a,0.07541157305240631,Memory,0.09206860491751541,9995.392578125,H3,P10_13_2_BP11_19_H3_S2,2,routing_granularity,P11-19_TOKEN_TOKEN_TOKEN,TOKEN_TOKEN_TOKEN,P11_19,phase11_stage_semantics_v1,P11,verification,macro@1,0.1618
0.0814,KuaiRecLargeStrictPosV2_0.2,Focus_b,0.07318984717130661,Memory,0.0835170749274322,9066.9990234375,H3,P10_13_2_BP11_19_H3_S2,2,routing_granularity,P11-19_TOKEN_TOKEN_TOKEN,TOKEN_TOKEN_TOKEN,P11_19,phase11_stage_semantics_v1,P11,verification,macro@1,0.1618
0.0814,KuaiRecLargeStrictPosV2_0.2,Focus_c,0.07196549326181412,Memory,0.0769751668534449,8356.779296875,H3,P10_13_2_BP11_19_H3_S2,2,routing_granularity,P11-19_TOKEN_TOKEN_TOKEN,TOKEN_TOKEN_TOKEN,P11_19,phase11_stage_semantics_v1,P11,verification,macro@1,0.1618
0.0814,KuaiRecLargeStrictPosV2_0.2,Memory_a,0.09277893602848053,Memory,0.09245557924646419,10037.404296875,H3,P10_13_2_BP11_19_H3_S2,2,routing_granularity,P11-19_TOKEN_TOKEN_TOKEN,TOKEN_TOKEN_TOKEN,P11_19,phase11_stage_semantics_v1,P11,verification,macro@1,0.1618
0.0814,KuaiRecLargeStrictPosV2_0.2,Memory_b,0.09169524163007736,Memory,0.08641002736660507,9381.0712890625,H3,P10_13_2_BP11_19_H3_S2,2,routing_granularity,P11-19_TOKEN_TOKEN_TOKEN,TOKEN_TOKEN_TOKEN,P11_19,phase11_stage_semantics_v1,P11,verification,macro@1,0.1618
0.0814,KuaiRecLargeStrictPosV2_0.2,Memory_c,0.08970475196838379,Memory,0.07884864612731303,8560.1728515625,H3,P10_13_2_BP11_19_H3_S2,2,routing_granularity,P11-19_TOKEN_TOKEN_TOKEN,TOKEN_TOKEN_TOKEN,P11_19,phase11_stage_semantics_v1,P11,verification,macro@1,0.1618
0.0814,KuaiRecLargeStrictPosV2_0.2,Exposure_a,0.07336891442537308,Memory,0.0641445346420058,6963.82666015625,H3,P10_13_2_BP11_19_H3_S2,2,routing_granularity,P11-19_TOKEN_TOKEN_TOKEN,TOKEN_TOKEN_TOKEN,P11_19,phase11_stage_semantics_v1,P11,verification,macro@1,0.1618
0.0814,KuaiRecLargeStrictPosV2_0.2,Exposure_b,0.10559724271297455,Memory,0.10136262728403794,11004.39453125,H3,P10_13_2_BP11_19_H3_S2,2,routing_granularity,P11-19_TOKEN_TOKEN_TOKEN,TOKEN_TOKEN_TOKEN,P11_19,phase11_stage_semantics_v1,P11,verification,macro@1,0.1618
0.0814,KuaiRecLargeStrictPosV2_0.2,Exposure_c,0.07662910223007202,Memory,0.06802005286220453,7384.57080078125,H3,P10_13_2_BP11_19_H3_S2,2,routing_granularity,P11-19_TOKEN_TOKEN_TOKEN,TOKEN_TOKEN_TOKEN,P11_19,phase11_stage_semantics_v1,P11,verification,macro@1,0.1618
0.0814,KuaiRecLargeStrictPosV2_0.2,Tempo_a,0.07659484446048737,Exposure,0.07195693922185314,21616.091796875,H3,P10_13_2_BP11_19_H3_S2,2,routing_granularity,P11-19_TOKEN_TOKEN_TOKEN,TOKEN_TOKEN_TOKEN,P11_19,phase11_stage_semantics_v1,P11,verification,macro@1,0.1618
0.0814,KuaiRecLargeStrictPosV2_0.2,Tempo_b,0.07769887149333954,Exposure,0.07073393433253178,21248.697265625,H3,P10_13_2_BP11_19_H3_S2,2,routing_granularity,P11-19_TOKEN_TOKEN_TOKEN,TOKEN_TOKEN_TOKEN,P11_19,phase11_stage_semantics_v1,P11,verification,macro@1,0.1618
0.0814,KuaiRecLargeStrictPosV2_0.2,Tempo_c,0.09536518156528473,Exposure,0.09205073673876689,27652.33203125,H3,P10_13_2_BP11_19_H3_S2,2,routing_granularity,P11-19_TOKEN_TOKEN_TOKEN,TOKEN_TOKEN_TOKEN,P11_19,phase11_stage_semantics_v1,P11,verification,macro@1,0.1618
0.0814,KuaiRecLargeStrictPosV2_0.2,Focus_a,0.07541157305240631,Exposure,0.0712258188811459,21396.4609375,H3,P10_13_2_BP11_19_H3_S2,2,routing_granularity,P11-19_TOKEN_TOKEN_TOKEN,TOKEN_TOKEN_TOKEN,P11_19,phase11_stage_semantics_v1,P11,verification,macro@1,0.1618
0.0814,KuaiRecLargeStrictPosV2_0.2,Focus_b,0.07318984717130661,Exposure,0.07017830081822919,21081.783203125,H3,P10_13_2_BP11_19_H3_S2,2,routing_granularity,P11-19_TOKEN_TOKEN_TOKEN,TOKEN_TOKEN_TOKEN,P11_19,phase11_stage_semantics_v1,P11,verification,macro@1,0.1618
0.0814,KuaiRecLargeStrictPosV2_0.2,Focus_c,0.07196549326181412,Exposure,0.06979221159543687,20965.80078125,H3,P10_13_2_BP11_19_H3_S2,2,routing_granularity,P11-19_TOKEN_TOKEN_TOKEN,TOKEN_TOKEN_TOKEN,P11_19,phase11_stage_semantics_v1,P11,verification,macro@1,0.1618
0.0814,KuaiRecLargeStrictPosV2_0.2,Memory_a,0.09277893602848053,Exposure,0.1020168358775304,30646.1796875,H3,P10_13_2_BP11_19_H3_S2,2,routing_granularity,P11-19_TOKEN_TOKEN_TOKEN,TOKEN_TOKEN_TOKEN,P11_19,phase11_stage_semantics_v1,P11,verification,macro@1,0.1618
0.0814,KuaiRecLargeStrictPosV2_0.2,Memory_b,0.09169524163007736,Exposure,0.10156391589305407,30510.12109375,H3,P10_13_2_BP11_19_H3_S2,2,routing_granularity,P11-19_TOKEN_TOKEN_TOKEN,TOKEN_TOKEN_TOKEN,P11_19,phase11_stage_semantics_v1,P11,verification,macro@1,0.1618
0.0814,KuaiRecLargeStrictPosV2_0.2,Memory_c,0.08970475196838379,Exposure,0.09861514425630238,29624.30078125,H3,P10_13_2_BP11_19_H3_S2,2,routing_granularity,P11-19_TOKEN_TOKEN_TOKEN,TOKEN_TOKEN_TOKEN,P11_19,phase11_stage_semantics_v1,P11,verification,macro@1,0.1618
0.0814,KuaiRecLargeStrictPosV2_0.2,Exposure_a,0.07336891442537308,Exposure,0.06136143851527339,18433.169921875,H3,P10_13_2_BP11_19_H3_S2,2,routing_granularity,P11-19_TOKEN_TOKEN_TOKEN,TOKEN_TOKEN_TOKEN,P11_19,phase11_stage_semantics_v1,P11,verification,macro@1,0.1618
0.0814,KuaiRecLargeStrictPosV2_0.2,Exposure_b,0.10559724271297455,Exposure,0.11925914638529028,35825.82421875,H3,P10_13_2_BP11_19_H3_S2,2,routing_granularity,P11-19_TOKEN_TOKEN_TOKEN,TOKEN_TOKEN_TOKEN,P11_19,phase11_stage_semantics_v1,P11,verification,macro@1,0.1618
0.0814,KuaiRecLargeStrictPosV2_0.2,Exposure_c,0.07662910223007202,Exposure,0.07124557748458571,21402.396484375,H3,P10_13_2_BP11_19_H3_S2,2,routing_granularity,P11-19_TOKEN_TOKEN_TOKEN,TOKEN_TOKEN_TOKEN,P11_19,phase11_stage_semantics_v1,P11,verification,macro@1,0.1618
0.0814,KuaiRecLargeStrictPosV2_0.2,Tempo_a,0.04411567375063896,Tempo,0.04107796801727681,10466.1474609375,H3,P10_13_2_BP11_19_H3_S2,2,routing_granularity,P11-19_TOKEN_TOKEN_TOKEN,TOKEN_TOKEN_TOKEN,P11_19,phase11_stage_semantics_v1,P11,verification,micro@1,0.1618
0.0814,KuaiRecLargeStrictPosV2_0.2,Tempo_b,0.03816787153482437,Tempo,0.031202703134805065,7950.0546875,H3,P10_13_2_BP11_19_H3_S2,2,routing_granularity,P11-19_TOKEN_TOKEN_TOKEN,TOKEN_TOKEN_TOKEN,P11_19,phase11_stage_semantics_v1,P11,verification,micro@1,0.1618
0.0814,KuaiRecLargeStrictPosV2_0.2,Tempo_c,0.08390241861343384,Tempo,0.08896065267044871,22666.05078125,H3,P10_13_2_BP11_19_H3_S2,2,routing_granularity,P11-19_TOKEN_TOKEN_TOKEN,TOKEN_TOKEN_TOKEN,P11_19,phase11_stage_semantics_v1,P11,verification,micro@1,0.1618
0.0814,KuaiRecLargeStrictPosV2_0.2,Focus_a,0.13318006694316864,Tempo,0.13918115909053952,35461.6015625,H3,P10_13_2_BP11_19_H3_S2,2,routing_granularity,P11-19_TOKEN_TOKEN_TOKEN,TOKEN_TOKEN_TOKEN,P11_19,phase11_stage_semantics_v1,P11,verification,micro@1,0.1618
0.0814,KuaiRecLargeStrictPosV2_0.2,Focus_b,0.16962163150310516,Tempo,0.18160464626854958,46270.5703125,H3,P10_13_2_BP11_19_H3_S2,2,routing_granularity,P11-19_TOKEN_TOKEN_TOKEN,TOKEN_TOKEN_TOKEN,P11_19,phase11_stage_semantics_v1,P11,verification,micro@1,0.1618
0.0814,KuaiRecLargeStrictPosV2_0.2,Focus_c,0.04242527857422829,Tempo,0.03217681502135661,8198.24609375,H3,P10_13_2_BP11_19_H3_S2,2,routing_granularity,P11-19_TOKEN_TOKEN_TOKEN,TOKEN_TOKEN_TOKEN,P11_19,phase11_stage_semantics_v1,P11,verification,micro@1,0.1618
0.0814,KuaiRecLargeStrictPosV2_0.2,Memory_a,0.14162230491638184,Tempo,0.14797136249496184,37701.234375,H3,P10_13_2_BP11_19_H3_S2,2,routing_granularity,P11-19_TOKEN_TOKEN_TOKEN,TOKEN_TOKEN_TOKEN,P11_19,phase11_stage_semantics_v1,P11,verification,micro@1,0.1618
0.0814,KuaiRecLargeStrictPosV2_0.2,Memory_b,0.052275653928518295,Tempo,0.05036003376245091,12831.1005859375,H3,P10_13_2_BP11_19_H3_S2,2,routing_granularity,P11-19_TOKEN_TOKEN_TOKEN,TOKEN_TOKEN_TOKEN,P11_19,phase11_stage_semantics_v1,P11,verification,micro@1,0.1618
0.0814,KuaiRecLargeStrictPosV2_0.2,Memory_c,0.13761356472969055,Tempo,0.14765222383511864,37619.921875,H3,P10_13_2_BP11_19_H3_S2,2,routing_granularity,P11-19_TOKEN_TOKEN_TOKEN,TOKEN_TOKEN_TOKEN,P11_19,phase11_stage_semantics_v1,P11,verification,micro@1,0.1618
0.0814,KuaiRecLargeStrictPosV2_0.2,Exposure_a,0.04304298758506775,Tempo,0.032083151596219835,8174.3818359375,H3,P10_13_2_BP11_19_H3_S2,2,routing_granularity,P11-19_TOKEN_TOKEN_TOKEN,TOKEN_TOKEN_TOKEN,P11_19,phase11_stage_semantics_v1,P11,verification,micro@1,0.1618
0.0814,KuaiRecLargeStrictPosV2_0.2,Exposure_b,0.041805703192949295,Tempo,0.03147536653739508,8019.52587890625,H3,P10_13_2_BP11_19_H3_S2,2,routing_granularity,P11-19_TOKEN_TOKEN_TOKEN,TOKEN_TOKEN_TOKEN,P11_19,phase11_stage_semantics_v1,P11,verification,micro@1,0.1618
0.0814,KuaiRecLargeStrictPosV2_0.2,Exposure_c,0.07222683727741241,Tempo,0.07625391757087738,19428.53515625,H3,P10_13_2_BP11_19_H3_S2,2,routing_granularity,P11-19_TOKEN_TOKEN_TOKEN,TOKEN_TOKEN_TOKEN,P11_19,phase11_stage_semantics_v1,P11,verification,micro@1,0.1618
0.0814,KuaiRecLargeStrictPosV2_0.2,Tempo_a,0.04411567375063896,Focus,0.03662247906938529,11490.0009765625,H3,P10_13_2_BP11_19_H3_S2,2,routing_granularity,P11-19_TOKEN_TOKEN_TOKEN,TOKEN_TOKEN_TOKEN,P11_19,phase11_stage_semantics_v1,P11,verification,micro@1,0.1618
0.0814,KuaiRecLargeStrictPosV2_0.2,Tempo_b,0.03816787153482437,Focus,0.022927946029633082,7193.4541015625,H3,P10_13_2_BP11_19_H3_S2,2,routing_granularity,P11-19_TOKEN_TOKEN_TOKEN,TOKEN_TOKEN_TOKEN,P11_19,phase11_stage_semantics_v1,P11,verification,micro@1,0.1618
0.0814,KuaiRecLargeStrictPosV2_0.2,Tempo_c,0.08390241861343384,Focus,0.0963092841204038,30216.244140625,H3,P10_13_2_BP11_19_H3_S2,2,routing_granularity,P11-19_TOKEN_TOKEN_TOKEN,TOKEN_TOKEN_TOKEN,P11_19,phase11_stage_semantics_v1,P11,verification,micro@1,0.1618
0.0814,KuaiRecLargeStrictPosV2_0.2,Focus_a,0.13318006694316864,Focus,0.13902097008054343,43616.68359375,H3,P10_13_2_BP11_19_H3_S2,2,routing_granularity,P11-19_TOKEN_TOKEN_TOKEN,TOKEN_TOKEN_TOKEN,P11_19,phase11_stage_semantics_v1,P11,verification,micro@1,0.1618
0.0814,KuaiRecLargeStrictPosV2_0.2,Focus_b,0.16962163150310516,Focus,0.19698295081428474,61801.77734375,H3,P10_13_2_BP11_19_H3_S2,2,routing_granularity,P11-19_TOKEN_TOKEN_TOKEN,TOKEN_TOKEN_TOKEN,P11_19,phase11_stage_semantics_v1,P11,verification,micro@1,0.1618
0.0814,KuaiRecLargeStrictPosV2_0.2,Focus_c,0.04242527857422829,Focus,0.021826530456311586,6847.89404296875,H3,P10_13_2_BP11_19_H3_S2,2,routing_granularity,P11-19_TOKEN_TOKEN_TOKEN,TOKEN_TOKEN_TOKEN,P11_19,phase11_stage_semantics_v1,P11,verification,micro@1,0.1618
0.0814,KuaiRecLargeStrictPosV2_0.2,Memory_a,0.14162230491638184,Focus,0.161090884980465,50540.9375,H3,P10_13_2_BP11_19_H3_S2,2,routing_granularity,P11-19_TOKEN_TOKEN_TOKEN,TOKEN_TOKEN_TOKEN,P11_19,phase11_stage_semantics_v1,P11,verification,micro@1,0.1618
0.0814,KuaiRecLargeStrictPosV2_0.2,Memory_b,0.052275653928518295,Focus,0.04964937753959706,15577.0830078125,H3,P10_13_2_BP11_19_H3_S2,2,routing_granularity,P11-19_TOKEN_TOKEN_TOKEN,TOKEN_TOKEN_TOKEN,P11_19,phase11_stage_semantics_v1,P11,verification,micro@1,0.1618
0.0814,KuaiRecLargeStrictPosV2_0.2,Memory_c,0.13761356472969055,Focus,0.1605979686459051,50386.2890625,H3,P10_13_2_BP11_19_H3_S2,2,routing_granularity,P11-19_TOKEN_TOKEN_TOKEN,TOKEN_TOKEN_TOKEN,P11_19,phase11_stage_semantics_v1,P11,verification,micro@1,0.1618
0.0814,KuaiRecLargeStrictPosV2_0.2,Exposure_a,0.04304298758506775,Focus,0.019947699354484257,6258.42626953125,H3,P10_13_2_BP11_19_H3_S2,2,routing_granularity,P11-19_TOKEN_TOKEN_TOKEN,TOKEN_TOKEN_TOKEN,P11_19,phase11_stage_semantics_v1,P11,verification,micro@1,0.1618
0.0814,KuaiRecLargeStrictPosV2_0.2,Exposure_b,0.041805703192949295,Focus,0.017848257377888883,5599.74365234375,H3,P10_13_2_BP11_19_H3_S2,2,routing_granularity,P11-19_TOKEN_TOKEN_TOKEN,TOKEN_TOKEN_TOKEN,P11_19,phase11_stage_semantics_v1,P11,verification,micro@1,0.1618
0.0814,KuaiRecLargeStrictPosV2_0.2,Exposure_c,0.07222683727741241,Focus,0.07717565153109779,24213.224609375,H3,P10_13_2_BP11_19_H3_S2,2,routing_granularity,P11-19_TOKEN_TOKEN_TOKEN,TOKEN_TOKEN_TOKEN,P11_19,phase11_stage_semantics_v1,P11,verification,micro@1,0.1618
0.0814,KuaiRecLargeStrictPosV2_0.2,Tempo_a,0.04411567375063896,Memory,0.0481676129215939,7607.82861328125,H3,P10_13_2_BP11_19_H3_S2,2,routing_granularity,P11-19_TOKEN_TOKEN_TOKEN,TOKEN_TOKEN_TOKEN,P11_19,phase11_stage_semantics_v1,P11,verification,micro@1,0.1618
0.0814,KuaiRecLargeStrictPosV2_0.2,Tempo_b,0.03816787153482437,Memory,0.047457951481527344,7495.7412109375,H3,P10_13_2_BP11_19_H3_S2,2,routing_granularity,P11-19_TOKEN_TOKEN_TOKEN,TOKEN_TOKEN_TOKEN,P11_19,phase11_stage_semantics_v1,P11,verification,micro@1,0.1618
0.0814,KuaiRecLargeStrictPosV2_0.2,Tempo_c,0.08390241861343384,Memory,0.07818808643232715,12349.4091796875,H3,P10_13_2_BP11_19_H3_S2,2,routing_granularity,P11-19_TOKEN_TOKEN_TOKEN,TOKEN_TOKEN_TOKEN,P11_19,phase11_stage_semantics_v1,P11,verification,micro@1,0.1618
0.0814,KuaiRecLargeStrictPosV2_0.2,Focus_a,0.13318006694316864,Memory,0.12842975450914018,20284.82421875,H3,P10_13_2_BP11_19_H3_S2,2,routing_granularity,P11-19_TOKEN_TOKEN_TOKEN,TOKEN_TOKEN_TOKEN,P11_19,phase11_stage_semantics_v1,P11,verification,micro@1,0.1618
0.0814,KuaiRecLargeStrictPosV2_0.2,Focus_b,0.16962163150310516,Memory,0.154812138468721,24451.787109375,H3,P10_13_2_BP11_19_H3_S2,2,routing_granularity,P11-19_TOKEN_TOKEN_TOKEN,TOKEN_TOKEN_TOKEN,P11_19,phase11_stage_semantics_v1,P11,verification,micro@1,0.1618
0.0814,KuaiRecLargeStrictPosV2_0.2,Focus_c,0.04242527857422829,Memory,0.05760986775120317,9099.1845703125,H3,P10_13_2_BP11_19_H3_S2,2,routing_granularity,P11-19_TOKEN_TOKEN_TOKEN,TOKEN_TOKEN_TOKEN,P11_19,phase11_stage_semantics_v1,P11,verification,micro@1,0.1618
0.0814,KuaiRecLargeStrictPosV2_0.2,Memory_a,0.14162230491638184,Memory,0.12844919364631924,20287.89453125,H3,P10_13_2_BP11_19_H3_S2,2,routing_granularity,P11-19_TOKEN_TOKEN_TOKEN,TOKEN_TOKEN_TOKEN,P11_19,phase11_stage_semantics_v1,P11,verification,micro@1,0.1618
0.0814,KuaiRecLargeStrictPosV2_0.2,Memory_b,0.052275653928518295,Memory,0.05717345170201533,9030.2548828125,H3,P10_13_2_BP11_19_H3_S2,2,routing_granularity,P11-19_TOKEN_TOKEN_TOKEN,TOKEN_TOKEN_TOKEN,P11_19,phase11_stage_semantics_v1,P11,verification,micro@1,0.1618
0.0814,KuaiRecLargeStrictPosV2_0.2,Memory_c,0.13761356472969055,Memory,0.12519767644067495,19774.333984375,H3,P10_13_2_BP11_19_H3_S2,2,routing_granularity,P11-19_TOKEN_TOKEN_TOKEN,TOKEN_TOKEN_TOKEN,P11_19,phase11_stage_semantics_v1,P11,verification,micro@1,0.1618
0.0814,KuaiRecLargeStrictPosV2_0.2,Exposure_a,0.04304298758506775,Memory,0.054988527307506654,8685.1572265625,H3,P10_13_2_BP11_19_H3_S2,2,routing_granularity,P11-19_TOKEN_TOKEN_TOKEN,TOKEN_TOKEN_TOKEN,P11_19,phase11_stage_semantics_v1,P11,verification,micro@1,0.1618
0.0814,KuaiRecLargeStrictPosV2_0.2,Exposure_b,0.041805703192949295,Memory,0.049342243189312955,7793.35546875,H3,P10_13_2_BP11_19_H3_S2,2,routing_granularity,P11-19_TOKEN_TOKEN_TOKEN,TOKEN_TOKEN_TOKEN,P11_19,phase11_stage_semantics_v1,P11,verification,micro@1,0.1618
