best_valid_mrr20_mean,best_valid_mrr20_std,cold_item_mrr20_mean,cold_item_mrr20_std,diag_cv_usage_mean,diag_cv_usage_std,diag_entropy_mean_mean,diag_entropy_mean_std,diag_n_eff_mean,diag_n_eff_std,diag_top1_max_frac_mean,diag_top1_max_frac_std,hparam_id,long_session_mrr20_mean,long_session_mrr20_std,phase_title,row_n,seed_n,sess_3_5_mrr20_mean,sess_3_5_mrr20_std,setting_group,setting_key,source_phase,split,stability_score,test_mrr20_mean,test_mrr20_std
0.080925,0.0001500000000000043,0.12145726953948076,0.0003735535129804658,0.2245684096850946,0.013939820770037262,2.2735241200605274,0.01915811029303851,11.422619254015615,0.06970426011137662,0.40444260985710356,0.02773915179103131,H1,0.1707406596224141,4.290424855615061e-05,Feature Portability / Compactness,4,4,0.15151479625080877,0.0004088132197039676,compactness,P10-15_TOP2_PER_GROUP,P10,verification,0.08077499999999999,0.16165000000000002,0.00010000000000000286
0.0809,8.164965809277494e-05,0.12100118659139328,0.0002705141587995513,0.09987162439773616,0.007611860287848261,2.2535106966002942,0.007673066204935704,11.881001076464411,0.01852666438755086,0.1983228068291395,0.016899853414952145,H1,0.17087944222074486,3.306601612124146e-05,Feature Portability / Compactness,4,4,0.15155194505777592,0.0002156665963692324,compactness,P10-17_COMMON_TEMPLATE,P10,verification,0.08081835034190722,0.1618,0.0002160246899469263
0.08057500000000001,5.000000000000143e-05,0.12188796236508233,0.0006846440238691217,0.1341663234291344,0.003891724072441355,2.288828748953712,0.03833533236435996,11.787690397795133,0.012117076248619175,0.27138636633129515,0.006069203868578244,H3,0.17120333964684303,0.00013387372729314377,Feature Portability / Compactness,4,4,0.15177363314226447,0.0005211708104643592,compactness,P10-15_TOP2_PER_GROUP,P10,verification,0.08052500000000001,0.162175,0.00017078251276598803
0.080475,5.000000000000143e-05,0.12210768136210706,0.000286604366418239,0.08773689777545991,0.00679275559564195,2.29400322889819,0.018953745614908275,11.907934735841618,0.013948783486082037,0.26195446196251626,0.0065792897925535795,H3,0.1710430150969226,0.00016510767517639274,Feature Portability / Compactness,4,4,0.15088615025266916,0.0005713490855540782,compactness,P10-17_COMMON_TEMPLATE,P10,verification,0.080425,0.162,0.0002449489742783173
0.08035,5.773502691896423e-05,0.12173168095050405,0.000355564747505658,0.16614058038379326,0.002134849956952734,2.3123477455061,0.020934182029638215,11.677629347114719,0.008053234816983503,0.4388964957144487,0.02510794734872081,H3,0.1710081223233781,0.0001763447629010155,Feature Portability / Compactness,4,4,0.15143507969324793,0.0004298105355412106,compactness,P10-16_TOP1_PER_GROUP,P10,verification,0.08029226497308103,0.1618,0.0003559026084010461
0.0803,0.0,0.12004435163610365,0.00031780159842734624,0.18167792298438315,0.014429320647897004,2.3181992156649707,0.0061475619608319185,11.615029529763612,0.05742436017679433,0.4173378571572398,0.021572164105376844,H1,0.171103800212725,0.00010817767731817384,Feature Portability / Compactness,4,4,0.15121901100430946,0.00015732397614106206,compactness,P10-16_TOP1_PER_GROUP,P10,verification,0.0803,0.16205,0.00017320508075689003
0.080825,5.000000000000143e-05,0.12005937729620189,8.892158080268536e-05,0.12536294061261366,0.001869460711426692,2.032083130490478,0.0085291361187582,8.860724545012925,0.004115868097542937,0.3604337680410411,0.00754275601557839,H1,0.1711500984555634,6.758151232518143e-05,Feature Portability / Compactness,4,4,0.1513932978554323,5.2727164805218794e-05,compactness_plus,P10-23_COMMON_TEMPLATE_NO_CATEGORY,P10,verification,0.08077499999999999,0.16192499999999999,5.000000000000837e-05
0.08045,0.00010000000000000286,0.12169656685279095,0.00034725945511922295,0.11374956567231378,0.02101020572895224,1.9786871904221257,0.007009642098696096,8.882281928767057,0.0420491429059978,0.27679000910581764,0.02627037731880313,H3,0.17112088468826228,3.0825379413800234e-05,Feature Portability / Compactness,4,4,0.1509823732205719,0.0004288825769472845,compactness_plus,P10-23_COMMON_TEMPLATE_NO_CATEGORY,P10,verification,0.08034999999999999,0.16192499999999999,0.00018929694486001516
0.08135,5.773502691896423e-05,0.12277053757955919,0.00018258303081315923,0.1360891569826258,0.011914846677411781,2.216548974768761,0.009694794631511041,11.780663671432395,0.038967967792778904,0.17651974306828022,0.02775389397362044,H3,0.17095593837726886,8.345575174777481e-05,Feature Portability / Compactness,4,4,0.1514615107808696,0.0005824374996155658,group_subset,P10-00_FULL,P10,verification,0.08129226497308104,0.16162500000000002,0.0001499999999999989
0.080775,0.0001499999999999989,0.12005155769626898,0.000423555577981575,0.2102776467977328,0.003939797611447517,2.280670601145121,0.01887953038563208,11.491760612907282,0.01811666481428419,0.4335180225833227,0.01489543884731773,H1,0.17071660631277236,2.602875718975891e-05,Feature Portability / Compactness,4,4,0.14967705032029005,8.865673188331983e-05,group_subset,P10-00_FULL,P10,verification,0.080625,0.16135,5.7735026918956215e-05
0.08075,0.0001290994448735789,0.12168802313590409,0.00034918686870316683,0.03718263259818887,0.005517038029024725,1.974807323757962,0.034554136111867764,8.987371415985658,0.003825887289099468,0.2984616313956064,0.014931536846477432,H3,0.17079014451191576,0.00025543874843803033,Feature Portability / Compactness,4,4,0.1517211456035616,0.00015274615377204,group_subset,P10-14_Focus_Memory_Exposure,P10,verification,0.08062090055512643,0.1618,0.00016329931618554988
0.0803,0.0,0.12055159899837328,0.0006761305695103162,0.07174122552496182,0.007888699321772578,2.017978321237572,0.021340653803817427,8.953508512458988,0.00982480519555611,0.28593050493660604,0.039024251997560225,H1,0.1703876209161832,0.0001119893305969025,Feature Portability / Compactness,4,4,0.1507993368686022,0.0003255709889676624,group_subset,P10-14_Focus_Memory_Exposure,P10,verification,0.0803,0.16142499999999999,5.000000000000837e-05
0.08,0.0,0.12015614024672998,0.0002747240661275296,0.13901453889118018,0.00864013291589575,1.706409660311891,0.009849183012976544,5.8859498280039375,0.014125154278246295,0.38890622797656205,0.01797446698426222,H1,0.17067402514953495,8.73328643537116e-05,Feature Portability / Compactness,4,4,0.15172163960026133,7.680284643590096e-05,group_subset,P10-06_Tempo_Memory,P10,verification,0.08,0.16185,0.00010000000000000286
0.07982500000000001,0.00014999999999999736,0.12072045907272763,0.0007046289002594693,0.12645585830641215,0.005955282558904212,1.7242164641943645,0.010237580664600676,5.905418847219939,0.008864837731341627,0.34519886255584864,0.01624942084170099,H3,0.170681154954445,0.00019796708619924713,Feature Portability / Compactness,4,4,0.1518531499854759,0.0004579436840327332,group_subset,P10-06_Tempo_Memory,P10,verification,0.07967500000000001,0.1619,0.00018257418583505046
0.08095,5.773502691896423e-05,0.12189556977796775,0.00017701704719954537,0.10036465934714196,0.011592600289393528,2.3958616382578297,0.006998099468879497,11.879193497049156,0.028154518043740535,0.2296495043258227,0.019059527273076624,H3,0.17112541961712902,0.00010397449620820989,Feature Portability / Compactness,4,4,0.15201690252189423,0.00024115846581988193,stochastic,P10-21_FEATURE_DROPOUT,P10,verification,0.08089226497308102,0.16212500000000002,9.574271077563776e-05
0.0809,0.0,0.12225363965488223,0.0005064823136494751,0.09521639651551932,0.006416615482867188,2.356023348453647,0.024846767909375195,11.891832664370042,0.014462895092372474,0.19267473885096664,0.015368197544221428,H3,0.17129914049134173,0.00017777418569488477,Feature Portability / Compactness,4,4,0.15224893123497463,8.228218057188859e-05,stochastic,P10-20_FAMILY_DROPOUT,P10,verification,0.0809,0.162325,9.574271077562326e-05
0.080325,5.000000000000143e-05,0.11999587548764204,6.816915886927012e-05,0.16550945788153373,0.0205590756587134,2.360334535848004,0.024180346144048438,11.676785650521602,0.07343833914013415,0.4878391469616325,0.023247933887429018,H1,0.17091244815319073,0.0002645998108665426,Feature Portability / Compactness,4,4,0.1505650481330053,7.165052261484664e-05,stochastic,P10-21_FEATURE_DROPOUT,P10,verification,0.08027499999999999,0.1617,0.00018257418583505046
0.08024999999999999,5.773502691896423e-05,0.11970314927580286,0.0007227602248206002,0.1075173466009707,0.011069945092449183,2.370884839774944,0.01928436418005083,11.86183491131432,0.02788090666220336,0.39101264746614406,0.017342970652710905,H1,0.1705920264106796,0.000141623825161864,Feature Portability / Compactness,4,4,0.15057184581776745,0.0007298057978947311,stochastic,P10-20_FAMILY_DROPOUT,P10,verification,0.08019226497308102,0.1613,0.0002449489742783173
0.0813,8.164965809277494e-05,0.1228835044093484,0.00014940361855671333,0.14278090444807603,0.013374514494121007,2.2267176112047284,0.012087883859843775,11.758826443551309,0.04355184081779211,0.17023572210028928,0.008995365779638017,H3,0.17094779301881435,9.874135918757134e-05,Stage Semantics / Necessity / Granularity,4,4,0.15131517264705743,0.0002828710390798969,base_ablation,P11-00_MACRO_MID_MICRO,P11,verification,0.08121835034190722,0.16160000000000002,0.00011547005383792846
0.0808,0.00014142135623730701,0.1182049618969051,0.0023399215668858156,0.30008082692072835,0.14024279028807715,2.1005355741796934,0.08409639311834187,10.89282596410434,0.6894435587774204,0.23369957961102272,0.05258155046563401,H3,0.17076867785935476,0.0003231476766994867,Stage Semantics / Necessity / Granularity,4,4,0.14944716516477613,0.0009495523458610312,base_ablation,P11-03_MACRO_MID,P11,verification,0.08065857864376269,0.161075,0.00042720018726588203
0.0816,8.164965809276927e-05,0.11637496165309441,0.003595583670284092,0.18508660861997334,0.05741258338161071,2.168277337038095,0.05855489214417753,11.579546464348919,0.26588421201015583,0.2094936538939116,0.03094827030836996,H3,0.17028157131115904,0.0011493061027138503,Stage Semantics / Necessity / Granularity,4,4,0.1495728715208072,0.002541980890442583,extra_alignment,P11-23_LAYER2_MACRO_MID_MICRO,P11,verification,0.08151835034190724,0.160875,0.0014032699906527805
0.07825,5.7735026918956215e-05,0.11227605642956318,0.0007157119196029773,,,,,,,,,H3,0.1690164497805629,0.00017073660837646054,Stage Semantics / Necessity / Granularity,4,4,0.14718230316189324,7.927355777215119e-05,extra_alignment,P11-22_LAYER_ONLY_BASELINE,P11,verification,0.07819226497308104,0.159325,9.574271077562326e-05
0.082225,0.000684957419601153,0.11011833105944584,0.014200262342141319,1.181245846448208,1.244823653275753,1.6983597583563916,0.703928699871738,6.932431925157939,5.677639594963354,0.632001355804791,0.41410004019205326,H3,0.16841096683166107,0.0035962341117627256,Stage Semantics / Necessity / Granularity,4,4,0.14514624448910993,0.008056816453124822,order_permutation,P11-14_MACRO_MICRO_MID,P11,verification,0.08154004258039885,0.15805,0.00491358660586474
0.082,0.0005228129047119329,0.1195038608660589,0.00349615963485382,0.34015225360652407,0.24287803799247573,2.0252736265782065,0.15124105438700047,10.505381032769854,1.4969210297889162,0.27536261066253215,0.07658193349056296,H3,0.1709652329783346,9.646342131649355e-05,Stage Semantics / Necessity / Granularity,4,4,0.15044947908245337,0.0014024966841813444,order_permutation,P11-17_MICRO_MACRO_MID,P11,verification,0.08147718709528808,0.1614,0.0005228129047119329
0.0816,0.0005416025603090658,0.12109450380681475,0.0029009327361012786,0.24732459148713376,0.23379396206996608,2.161023704717714,0.1585270192478662,11.059166253139846,1.4800075103669053,0.26739278291238505,0.13593711553013407,H3,0.17078703841688964,0.000336609362311669,Stage Semantics / Necessity / Granularity,4,4,0.15106762606344087,0.0017545521495878004,routing_granularity,P11-19_TOKEN_TOKEN_TOKEN,P11,verification,0.08105839743969094,0.1613,0.0008124038404635999
0.0814,0.0,0.12127162461183932,0.0034369117910966283,0.3034081058748282,0.3495145500622098,2.140748243858048,0.16359736413682352,10.633758031108487,2.3414585388595976,0.291951083637047,0.22990569921366083,H3,0.17085046595927406,0.00021983342344022798,Stage Semantics / Necessity / Granularity,4,4,0.15069205584741996,0.0019975959250341634,routing_granularity,P11-20_SESSION_TOKEN_TOKEN,P11,verification,0.0814,0.161425,0.0005500000000000088
0.08085,5.773502691896423e-05,0.12329417873763293,0.00014337964579701792,0.21552376308598786,0.006712008926415615,1.8907158390346073,0.0470058787028817,11.467033599917144,0.03186777416265797,0.18468645336232875,0.0067055020192823955,H3,0.17103493750689908,7.274409511007363e-05,Layout Composition / Attention Placement,4,4,0.15014767487383812,0.00019477193699124604,bundle_pair_then_follow,P12-18_BUNDLE_MACROMICRO_LEARNED,P12,verification,0.08079226497308103,0.16155,0.00012909944487358784
0.080525,5.000000000000143e-05,0.12251334622129258,0.00017343328837611264,0.10872325494759148,0.021309875332759434,2.1055158305608273,0.02876601127539007,11.856039158047999,0.05900682316966325,0.17461020612259964,0.04035970919647525,H3,0.17048894602196665,0.00010299382122859489,Layout Composition / Attention Placement,4,4,0.15031954831154196,0.00014333129058781573,bundle_router,P12-24_BUNDLE_MACROMID_ROUTER_CONDITIONED,P12,verification,0.08047499999999999,0.161225,0.00018929694486001394
0.08147499999999999,0.00042720018726588203,0.1194118999862565,0.006457234581350563,0.7235113728378637,1.260253067064092,1.869822707588207,0.6981549972172709,9.304246385371032,5.1814471590971625,0.3758230473390653,0.4161797306768485,H3,0.17013872608725727,0.0016358020310675253,Layout Composition / Attention Placement,4,4,0.14930484395247495,0.0033686961059172255,layout_variants,P12-06_MID_REPEATED,P12,verification,0.0810477998127341,0.160575,0.00226034658109473
0.08145,0.00030000000000000165,0.12061013696777415,0.002503287894657152,0.17991981826458092,0.10106741393245991,2.1967395466800403,0.1502038671902416,11.55364743908211,0.47982644038042044,0.21070403407857852,0.03902710099466229,H3,0.17074716485905445,0.000638228109935838,Layout Composition / Attention Placement,4,4,0.15066957010614707,0.00150491781627452,layout_variants,P12-07_MICRO_REPEATED,P12,verification,0.08115,0.16142499999999999,0.0009215023964519425
0.081025,5.000000000000143e-05,0.12054812240864438,0.0025874103260319827,0.38614923241575283,0.4828807889012697,2.153150741859508,0.2958958986933446,10.153007187343931,3.183072822501279,0.4151699118726886,0.07683423455584452,H3,0.1709708418537357,0.00042140658812028737,Layout Composition / Attention Placement,4,4,0.15035045747731057,0.0010904743237439274,layout_variants,P12-08_MACRO_NOLOCALATTN,P12,verification,0.08097499999999999,0.16155,0.0007724420150837728
0.08085,5.773502691896423e-05,0.12244287897117642,0.0006644138224119649,0.12285647945182544,0.022079595026633984,2.2112330499493673,0.024210123035462452,11.817582261938131,0.06515217986343322,0.25884181606248335,0.03070245539023441,H3,0.1713580041040703,0.00010535086685749587,Layout Composition / Attention Placement,4,4,0.15107393515243972,9.889048008236107e-05,layout_variants,P12-02_ATTN_MICRO_BEFORE,P12,verification,0.08079226497308103,0.1621,0.0001414213562373201
0.080825,5.000000000000143e-05,0.12238179598860605,0.0006767765137825634,0.11344478419391696,0.011012123203462293,2.2266198013587273,0.026497598418134625,11.846515534679599,0.02956741060203698,0.2690981660838496,0.033765991351327296,H3,0.1713669454475081,9.326708680694953e-05,Layout Composition / Attention Placement,4,4,0.15097761633315107,0.00016478867097110525,layout_variants,P12-09_MID_NOLOCALATTN,P12,verification,0.08077499999999999,0.162075,0.0001500000000000097
0.08022499999999999,5.000000000000143e-05,0.1190719927719244,0.002382900799060755,0.6273006550424768,0.33527860956168,2.043949069375158,0.1076425333691644,8.469569991786035,2.232293607752628,0.6176160656155824,0.3021834682435844,H3,0.17062459820643525,0.0003426568283863433,Layout Composition / Attention Placement,4,4,0.14904849149872756,0.0009112977465803114,layout_variants,P12-00_ATTN_ONESHOT,P12,verification,0.080175,0.160975,0.00048562674281111726
0.081625,0.0006652067347825053,0.12104488848201682,0.003384522423692316,0.2741168950794329,0.2972928974834428,2.1568020683801183,0.1608354757600967,10.835716104375237,1.9544939546048157,0.2988805661268058,0.19855080423136237,H3,0.170860654126476,0.0001909531191985831,Feature Sanity / Alignment Checks,4,4,0.1513434308480309,0.0014482582142676195,data_condition,P13-00_FULL_DATA,P13,verification,0.0809597932652175,0.161525,0.0005678908345800263
0.08125,9.999999999999593e-05,0.11719753795623758,0.010123214148237362,0.7259313406145174,1.058519221700957,1.9654980558547945,0.6033052648074958,9.12596092618273,4.826352696823177,0.4949694272731544,0.3391700017156376,H3,0.1697777679713375,0.002537034461178678,Feature Sanity / Alignment Checks,4,4,0.1499854766825385,0.003981771812034671,data_condition,P13-01_CATEGORY_ZERO_DATA,P13,verification,0.08115,0.160675,0.003050000000000011
0.077525,5.000000000000143e-05,0.11793807510986751,0.0003938827476440373,0.13170125347413109,0.005390252439788995,2.476001838546316,0.0007398455006550366,11.79517075287973,0.016429158712940716,1.0,0.0,H3,0.16958050705121566,2.2735072472439466e-05,Feature Sanity / Alignment Checks,4,4,0.14770593330175555,0.0003537044043080965,eval_perturb,P13-02_EVAL_ALL_ZERO,P13,verification,0.07747499999999999,0.159725,9.574271077563535e-05
0.077075,5.000000000000143e-05,0.09920382111107576,0.00097212717104239,0.0520451510238735,0.000733437770927013,2.393126985998477,0.0080028948742327,11.967578617727042,0.0009106219146086995,0.16269042233542969,0.00793952867122213,H3,0.1668961435058326,0.00010904501540711972,Feature Sanity / Alignment Checks,4,4,0.14066950520150168,0.0008815220411862135,eval_perturb,P13-03_EVAL_ALL_SHUFFLE,P13,verification,0.07702500000000001,0.15525,0.0002999999999999978
0.081225,0.0002872281323269024,0.11820635244653105,0.004522221423645475,0.47340283067238453,0.10682464520705738,1.961558166582698,0.021531045011341156,9.778067178558445,0.7727507010994686,0.40313658502753,0.038057758794603096,H3,0.1700755031189044,0.0010427736163646385,Feature Sanity / Alignment Checks,4,4,0.15063287891325658,0.000911158548487414,semantic_mismatch,P13-15_STAGE_MISMATCH_ASSIGN,P13,verification,0.0809377718676731,0.16094999999999998,0.0010661457061146393
0.081025,0.00012583057392117632,0.12021245242032953,0.003996066760677948,0.19823494014104623,0.21413015256844378,2.1847975821446273,0.18728459503595024,11.287613680270503,1.2215826051184875,0.22541373300489745,0.03434109089061259,H3,0.17089370203474022,0.0004570630201088138,Feature Sanity / Alignment Checks,4,4,0.1510582507837996,0.0016835620481443722,semantic_mismatch,P13-14_FEATURE_ROLE_SWAP,P13,verification,0.08089916942607882,0.16165000000000002,0.0009746794344808916
0.081175,4.999999999999449e-05,0.12227885898199954,0.00029134329175104076,0.13252863917414429,0.015961859245967186,2.241345978535957,0.022876563516389486,11.790811223795076,0.049121510672845245,0.25817286287354546,0.018998214668781613,H3,0.17108234216236393,0.00015193622897296822,Feature Sanity / Alignment Checks,4,4,0.15203770301635777,0.00013418670311445005,train_corruption,P13-11_TRAIN_PERMUTE_FOCUS,P13,verification,0.081125,0.16205,0.00017320508075689003
0.08115,5.7735026918956215e-05,0.12260407903373609,0.0003353471398858816,0.11592819301696564,0.020419541863857926,2.2539878962156323,0.02500414291474236,11.837397539630558,0.053873926474254784,0.2595896341340636,0.016196960910795685,H3,0.17097957423051283,4.300531819307679e-05,Feature Sanity / Alignment Checks,4,4,0.1515118317206309,0.0003422565668675617,train_corruption,P13-10_TRAIN_PERMUTE_TEMPO,P13,verification,0.08109226497308104,0.161825,0.00014999999999999736
