axis_group,axis_label_x,axis_label_y,best_valid_mrr20,expert,family,loading_pc1,loading_pc2,pc1,pc1_explained_var_ratio,pc2,pc2_explained_var_ratio,phase_tag,run_phase,setting_id,source,test_mrr20,weight_norm
phase12_layout_composition_v1,router_family_share,expert_global_share,0.0808,Tempo_c,Memory,,,0.07102262809532137,,0.05459357798099518,,p12,P10_13_2_CP12_18_H3_S1,P12_18,router_family_proxy_points,0.1614,0.07102262809532137
phase12_layout_composition_v1,router_family_share,expert_global_share,0.0808,Exposure_a,Tempo,,,0.11379044278321379,,0.10813458263874054,,p12,P10_13_2_CP12_18_H3_S1,P12_18,router_family_proxy_points,0.1614,0.11379044278321379
phase12_layout_composition_v1,router_family_share,expert_global_share,0.0808,Exposure_b,Tempo,,,0.10890716978968622,,0.10450401902198792,,p12,P10_13_2_CP12_18_H3_S1,P12_18,router_family_proxy_points,0.1614,0.10890716978968622
phase12_layout_composition_v1,router_family_share,expert_global_share,0.0808,Exposure_c,Tempo,,,0.10250759871362843,,0.09668424725532532,,p12,P10_13_2_CP12_18_H3_S1,P12_18,router_family_proxy_points,0.1614,0.10250759871362843
phase12_layout_composition_v1,router_family_share,expert_global_share,0.0808,Focus_a,Tempo,,,0.06028121202861327,,0.0723026692867279,,p12,P10_13_2_CP12_18_H3_S1,P12_18,router_family_proxy_points,0.1614,0.06028121202861327
phase12_layout_composition_v1,router_family_share,expert_global_share,0.0808,Focus_b,Tempo,,,0.05863326882720109,,0.07062537968158722,,p12,P10_13_2_CP12_18_H3_S1,P12_18,router_family_proxy_points,0.1614,0.05863326882720109
phase12_layout_composition_v1,router_family_share,expert_global_share,0.0808,Focus_c,Tempo,,,0.05316247720911427,,0.06467839330434799,,p12,P10_13_2_CP12_18_H3_S1,P12_18,router_family_proxy_points,0.1614,0.05316247720911427
phase12_layout_composition_v1,router_family_share,expert_global_share,0.0808,Memory_a,Tempo,,,0.08909334479752809,,0.0955100879073143,,p12,P10_13_2_CP12_18_H3_S1,P12_18,router_family_proxy_points,0.1614,0.08909334479752809
phase12_layout_composition_v1,router_family_share,expert_global_share,0.0808,Memory_b,Tempo,,,0.05312731089393198,,0.052734121680259705,,p12,P10_13_2_CP12_18_H3_S1,P12_18,router_family_proxy_points,0.1614,0.05312731089393198
phase12_layout_composition_v1,router_family_share,expert_global_share,0.0808,Memory_c,Tempo,,,0.08979326605161778,,0.0893886461853981,,p12,P10_13_2_CP12_18_H3_S1,P12_18,router_family_proxy_points,0.1614,0.08979326605161778
phase12_layout_composition_v1,router_family_share,expert_global_share,0.0808,Tempo_a,Tempo,,,0.1069173034619254,,0.08879338949918747,,p12,P10_13_2_CP12_18_H3_S1,P12_18,router_family_proxy_points,0.1614,0.1069173034619254
phase12_layout_composition_v1,router_family_share,expert_global_share,0.0808,Tempo_b,Tempo,,,0.11147331735858773,,0.10205081850290298,,p12,P10_13_2_CP12_18_H3_S1,P12_18,router_family_proxy_points,0.1614,0.11147331735858773
phase12_layout_composition_v1,router_family_share,expert_global_share,0.0808,Tempo_c,Tempo,,,0.05231328808495197,,0.05459357798099518,,p12,P10_13_2_CP12_18_H3_S1,P12_18,router_family_proxy_points,0.1614,0.05231328808495197
phase12_layout_composition_v1,router_family_share,expert_global_share,0.0809,Exposure_a,Exposure,,,0.08021970864772271,,0.10885721445083618,,p12,P10_13_2_CP12_18_H3_S2,P12_18,router_family_proxy_points,0.1615,0.08021970864772271
phase12_layout_composition_v1,router_family_share,expert_global_share,0.0809,Exposure_b,Exposure,,,0.09620258530499873,,0.10194239020347595,,p12,P10_13_2_CP12_18_H3_S2,P12_18,router_family_proxy_points,0.1615,0.09620258530499873
phase12_layout_composition_v1,router_family_share,expert_global_share,0.0809,Exposure_c,Exposure,,,0.11015212677975547,,0.09715244919061661,,p12,P10_13_2_CP12_18_H3_S2,P12_18,router_family_proxy_points,0.1615,0.11015212677975547
phase12_layout_composition_v1,router_family_share,expert_global_share,0.0809,Focus_a,Exposure,,,0.07776528570402468,,0.07429143786430359,,p12,P10_13_2_CP12_18_H3_S2,P12_18,router_family_proxy_points,0.1615,0.07776528570402468
phase12_layout_composition_v1,router_family_share,expert_global_share,0.0809,Focus_b,Exposure,,,0.07671649981705086,,0.0733979195356369,,p12,P10_13_2_CP12_18_H3_S2,P12_18,router_family_proxy_points,0.1615,0.07671649981705086
phase12_layout_composition_v1,router_family_share,expert_global_share,0.0809,Focus_c,Exposure,,,0.06892650626882978,,0.06629115343093872,,p12,P10_13_2_CP12_18_H3_S2,P12_18,router_family_proxy_points,0.1615,0.06892650626882978
phase12_layout_composition_v1,router_family_share,expert_global_share,0.0809,Memory_a,Exposure,,,0.10349181301228864,,0.09574410319328308,,p12,P10_13_2_CP12_18_H3_S2,P12_18,router_family_proxy_points,0.1615,0.10349181301228864
phase12_layout_composition_v1,router_family_share,expert_global_share,0.0809,Memory_b,Exposure,,,0.059316283080320754,,0.05494643747806549,,p12,P10_13_2_CP12_18_H3_S2,P12_18,router_family_proxy_points,0.1615,0.059316283080320754
phase12_layout_composition_v1,router_family_share,expert_global_share,0.0809,Memory_c,Exposure,,,0.0940251078925234,,0.08800908178091049,,p12,P10_13_2_CP12_18_H3_S2,P12_18,router_family_proxy_points,0.1615,0.0940251078925234
phase12_layout_composition_v1,router_family_share,expert_global_share,0.0809,Tempo_a,Exposure,,,0.0868391203507487,,0.08514965325593948,,p12,P10_13_2_CP12_18_H3_S2,P12_18,router_family_proxy_points,0.1615,0.0868391203507487
phase12_layout_composition_v1,router_family_share,expert_global_share,0.0809,Tempo_b,Exposure,,,0.10143448663317316,,0.10122372210025787,,p12,P10_13_2_CP12_18_H3_S2,P12_18,router_family_proxy_points,0.1615,0.10143448663317316
phase12_layout_composition_v1,router_family_share,expert_global_share,0.0809,Tempo_c,Exposure,,,0.04491047650856311,,0.052994441241025925,,p12,P10_13_2_CP12_18_H3_S2,P12_18,router_family_proxy_points,0.1615,0.04491047650856311
phase12_layout_composition_v1,router_family_share,expert_global_share,0.0809,Exposure_a,Focus,,,0.11061118216812016,,0.10885721445083618,,p12,P10_13_2_CP12_18_H3_S2,P12_18,router_family_proxy_points,0.1615,0.11061118216812016
phase12_layout_composition_v1,router_family_share,expert_global_share,0.0809,Exposure_b,Focus,,,0.10199633904917688,,0.10194239020347595,,p12,P10_13_2_CP12_18_H3_S2,P12_18,router_family_proxy_points,0.1615,0.10199633904917688
phase12_layout_composition_v1,router_family_share,expert_global_share,0.0809,Exposure_c,Focus,,,0.09654388127908158,,0.09715244919061661,,p12,P10_13_2_CP12_18_H3_S2,P12_18,router_family_proxy_points,0.1615,0.09654388127908158
phase12_layout_composition_v1,router_family_share,expert_global_share,0.0809,Focus_a,Focus,,,0.07480762853658843,,0.07429143786430359,,p12,P10_13_2_CP12_18_H3_S2,P12_18,router_family_proxy_points,0.1615,0.07480762853658843
phase12_layout_composition_v1,router_family_share,expert_global_share,0.0809,Focus_b,Focus,,,0.07309678701091665,,0.0733979195356369,,p12,P10_13_2_CP12_18_H3_S2,P12_18,router_family_proxy_points,0.1615,0.07309678701091665
phase12_layout_composition_v1,router_family_share,expert_global_share,0.0809,Focus_c,Focus,,,0.06535185014958889,,0.06629115343093872,,p12,P10_13_2_CP12_18_H3_S2,P12_18,router_family_proxy_points,0.1615,0.06535185014958889
phase12_layout_composition_v1,router_family_share,expert_global_share,0.0809,Memory_a,Focus,,,0.09576144768083801,,0.09574410319328308,,p12,P10_13_2_CP12_18_H3_S2,P12_18,router_family_proxy_points,0.1615,0.09576144768083801
phase12_layout_composition_v1,router_family_share,expert_global_share,0.0809,Memory_b,Focus,,,0.05516761333566902,,0.05494643747806549,,p12,P10_13_2_CP12_18_H3_S2,P12_18,router_family_proxy_points,0.1615,0.05516761333566902
phase12_layout_composition_v1,router_family_share,expert_global_share,0.0809,Memory_c,Focus,,,0.08788531232465284,,0.08800908178091049,,p12,P10_13_2_CP12_18_H3_S2,P12_18,router_family_proxy_points,0.1615,0.08788531232465284
phase12_layout_composition_v1,router_family_share,expert_global_share,0.0809,Tempo_a,Focus,,,0.08649825186558376,,0.08514965325593948,,p12,P10_13_2_CP12_18_H3_S2,P12_18,router_family_proxy_points,0.1615,0.08649825186558376
phase12_layout_composition_v1,router_family_share,expert_global_share,0.0809,Tempo_b,Focus,,,0.09998178136828997,,0.10122372210025787,,p12,P10_13_2_CP12_18_H3_S2,P12_18,router_family_proxy_points,0.1615,0.09998178136828997
phase12_layout_composition_v1,router_family_share,expert_global_share,0.0809,Tempo_c,Focus,,,0.05229792523149384,,0.052994441241025925,,p12,P10_13_2_CP12_18_H3_S2,P12_18,router_family_proxy_points,0.1615,0.05229792523149384
phase12_layout_composition_v1,router_family_share,expert_global_share,0.0809,Exposure_a,Memory,,,0.09507108271778186,,0.10885721445083618,,p12,P10_13_2_CP12_18_H3_S2,P12_18,router_family_proxy_points,0.1615,0.09507108271778186
phase12_layout_composition_v1,router_family_share,expert_global_share,0.0809,Exposure_b,Memory,,,0.09428472066095826,,0.10194239020347595,,p12,P10_13_2_CP12_18_H3_S2,P12_18,router_family_proxy_points,0.1615,0.09428472066095826
phase12_layout_composition_v1,router_family_share,expert_global_share,0.0809,Exposure_c,Memory,,,0.09167582825987607,,0.09715244919061661,,p12,P10_13_2_CP12_18_H3_S2,P12_18,router_family_proxy_points,0.1615,0.09167582825987607
phase12_layout_composition_v1,router_family_share,expert_global_share,0.0809,Focus_a,Memory,,,0.07929711141790105,,0.07429143786430359,,p12,P10_13_2_CP12_18_H3_S2,P12_18,router_family_proxy_points,0.1615,0.07929711141790105
phase12_layout_composition_v1,router_family_share,expert_global_share,0.0809,Focus_b,Memory,,,0.07974369706232019,,0.0733979195356369,,p12,P10_13_2_CP12_18_H3_S2,P12_18,router_family_proxy_points,0.1615,0.07974369706232019
phase12_layout_composition_v1,router_family_share,expert_global_share,0.0809,Focus_c,Memory,,,0.07442940705166082,,0.06629115343093872,,p12,P10_13_2_CP12_18_H3_S2,P12_18,router_family_proxy_points,0.1615,0.07442940705166082
phase12_layout_composition_v1,router_family_share,expert_global_share,0.0809,Memory_a,Memory,,,0.11181448677433155,,0.09574410319328308,,p12,P10_13_2_CP12_18_H3_S2,P12_18,router_family_proxy_points,0.1615,0.11181448677433155
phase12_layout_composition_v1,router_family_share,expert_global_share,0.0809,Memory_b,Memory,,,0.04793940870763568,,0.05494643747806549,,p12,P10_13_2_CP12_18_H3_S2,P12_18,router_family_proxy_points,0.1615,0.04793940870763568
phase12_layout_composition_v1,router_family_share,expert_global_share,0.0809,Memory_c,Memory,,,0.07488192954070938,,0.08800908178091049,,p12,P10_13_2_CP12_18_H3_S2,P12_18,router_family_proxy_points,0.1615,0.07488192954070938
phase12_layout_composition_v1,router_family_share,expert_global_share,0.0809,Tempo_a,Memory,,,0.07472776947516553,,0.08514965325593948,,p12,P10_13_2_CP12_18_H3_S2,P12_18,router_family_proxy_points,0.1615,0.07472776947516553
phase12_layout_composition_v1,router_family_share,expert_global_share,0.0809,Tempo_b,Memory,,,0.10799617816526504,,0.10122372210025787,,p12,P10_13_2_CP12_18_H3_S2,P12_18,router_family_proxy_points,0.1615,0.10799617816526504
phase12_layout_composition_v1,router_family_share,expert_global_share,0.0809,Tempo_c,Memory,,,0.06813838016639455,,0.052994441241025925,,p12,P10_13_2_CP12_18_H3_S2,P12_18,router_family_proxy_points,0.1615,0.06813838016639455
phase12_layout_composition_v1,router_family_share,expert_global_share,0.0809,Exposure_a,Tempo,,,0.11444835410051266,,0.10885721445083618,,p12,P10_13_2_CP12_18_H3_S2,P12_18,router_family_proxy_points,0.1615,0.11444835410051266
phase12_layout_composition_v1,router_family_share,expert_global_share,0.0809,Exposure_b,Tempo,,,0.10610737188349594,,0.10194239020347595,,p12,P10_13_2_CP12_18_H3_S2,P12_18,router_family_proxy_points,0.1615,0.10610737188349594
phase12_layout_composition_v1,router_family_share,expert_global_share,0.0809,Exposure_c,Tempo,,,0.10307283916594338,,0.09715244919061661,,p12,P10_13_2_CP12_18_H3_S2,P12_18,router_family_proxy_points,0.1615,0.10307283916594338
phase12_layout_composition_v1,router_family_share,expert_global_share,0.0809,Focus_a,Tempo,,,0.06248595057085981,,0.07429143786430359,,p12,P10_13_2_CP12_18_H3_S2,P12_18,router_family_proxy_points,0.1615,0.06248595057085981
phase12_layout_composition_v1,router_family_share,expert_global_share,0.0809,Focus_b,Tempo,,,0.06143932614053433,,0.0733979195356369,,p12,P10_13_2_CP12_18_H3_S2,P12_18,router_family_proxy_points,0.1615,0.06143932614053433
phase12_layout_composition_v1,router_family_share,expert_global_share,0.0809,Focus_c,Tempo,,,0.05508731043969931,,0.06629115343093872,,p12,P10_13_2_CP12_18_H3_S2,P12_18,router_family_proxy_points,0.1615,0.05508731043969931
phase12_layout_composition_v1,router_family_share,expert_global_share,0.0809,Memory_a,Tempo,,,0.08965449602105194,,0.09574410319328308,,p12,P10_13_2_CP12_18_H3_S2,P12_18,router_family_proxy_points,0.1615,0.08965449602105194
phase12_layout_composition_v1,router_family_share,expert_global_share,0.0809,Memory_b,Tempo,,,0.05552342674865028,,0.05494643747806549,,p12,P10_13_2_CP12_18_H3_S2,P12_18,router_family_proxy_points,0.1615,0.05552342674865028
phase12_layout_composition_v1,router_family_share,expert_global_share,0.0809,Memory_c,Tempo,,,0.08888640896972715,,0.08800908178091049,,p12,P10_13_2_CP12_18_H3_S2,P12_18,router_family_proxy_points,0.1615,0.08888640896972715
phase12_layout_composition_v1,router_family_share,expert_global_share,0.0809,Tempo_a,Tempo,,,0.1017469286776289,,0.08514965325593948,,p12,P10_13_2_CP12_18_H3_S2,P12_18,router_family_proxy_points,0.1615,0.1017469286776289
phase12_layout_composition_v1,router_family_share,expert_global_share,0.0809,Tempo_b,Tempo,,,0.11036104194749027,,0.10122372210025787,,p12,P10_13_2_CP12_18_H3_S2,P12_18,router_family_proxy_points,0.1615,0.11036104194749027
phase12_layout_composition_v1,router_family_share,expert_global_share,0.0809,Tempo_c,Tempo,,,0.05118654533440604,,0.052994441241025925,,p12,P10_13_2_CP12_18_H3_S2,P12_18,router_family_proxy_points,0.1615,0.05118654533440604
phase12_layout_composition_v1,router_family_share,expert_global_share,0.0809,Exposure_a,Exposure,,,0.08045001427004882,,0.10888795554637909,,p12,P10_13_2_CP12_18_H3_S3,P12_18,router_family_proxy_points,0.1616,0.08045001427004882
phase12_layout_composition_v1,router_family_share,expert_global_share,0.0809,Exposure_b,Exposure,,,0.09552920360540366,,0.10119222849607468,,p12,P10_13_2_CP12_18_H3_S3,P12_18,router_family_proxy_points,0.1616,0.09552920360540366
phase12_layout_composition_v1,router_family_share,expert_global_share,0.0809,Exposure_c,Exposure,,,0.11029382868086744,,0.09735821932554245,,p12,P10_13_2_CP12_18_H3_S3,P12_18,router_family_proxy_points,0.1616,0.11029382868086744
phase12_layout_composition_v1,router_family_share,expert_global_share,0.0809,Focus_a,Exposure,,,0.0784269126518175,,0.07497430592775345,,p12,P10_13_2_CP12_18_H3_S3,P12_18,router_family_proxy_points,0.1616,0.0784269126518175
phase12_layout_composition_v1,router_family_share,expert_global_share,0.0809,Focus_b,Exposure,,,0.0775800688906912,,0.0742887333035469,,p12,P10_13_2_CP12_18_H3_S3,P12_18,router_family_proxy_points,0.1616,0.0775800688906912
phase12_layout_composition_v1,router_family_share,expert_global_share,0.0809,Focus_c,Exposure,,,0.0693327989126123,,0.06671107560396194,,p12,P10_13_2_CP12_18_H3_S3,P12_18,router_family_proxy_points,0.1616,0.0693327989126123
phase12_layout_composition_v1,router_family_share,expert_global_share,0.0809,Memory_a,Exposure,,,0.10354918786984378,,0.09580960124731064,,p12,P10_13_2_CP12_18_H3_S3,P12_18,router_family_proxy_points,0.1616,0.10354918786984378
phase12_layout_composition_v1,router_family_share,expert_global_share,0.0809,Memory_b,Exposure,,,0.06031736199761738,,0.055885300040245056,,p12,P10_13_2_CP12_18_H3_S3,P12_18,router_family_proxy_points,0.1616,0.06031736199761738
phase12_layout_composition_v1,router_family_share,expert_global_share,0.0809,Memory_c,Exposure,,,0.0934967590736619,,0.08749891072511673,,p12,P10_13_2_CP12_18_H3_S3,P12_18,router_family_proxy_points,0.1616,0.0934967590736619
phase12_layout_composition_v1,router_family_share,expert_global_share,0.0809,Tempo_a,Exposure,,,0.08532982384807801,,0.08388304710388184,,p12,P10_13_2_CP12_18_H3_S3,P12_18,router_family_proxy_points,0.1616,0.08532982384807801
phase12_layout_composition_v1,router_family_share,expert_global_share,0.0809,Tempo_b,Exposure,,,0.10108421910617166,,0.10099475085735321,,p12,P10_13_2_CP12_18_H3_S3,P12_18,router_family_proxy_points,0.1616,0.10108421910617166
phase12_layout_composition_v1,router_family_share,expert_global_share,0.0809,Tempo_c,Exposure,,,0.044609821093186355,,0.05251587554812431,,p12,P10_13_2_CP12_18_H3_S3,P12_18,router_family_proxy_points,0.1616,0.044609821093186355
phase12_layout_composition_v1,router_family_share,expert_global_share,0.0809,Exposure_a,Focus,,,0.11063611600153485,,0.10888795554637909,,p12,P10_13_2_CP12_18_H3_S3,P12_18,router_family_proxy_points,0.1616,0.11063611600153485
phase12_layout_composition_v1,router_family_share,expert_global_share,0.0809,Exposure_b,Focus,,,0.10123211603277958,,0.10119222849607468,,p12,P10_13_2_CP12_18_H3_S3,P12_18,router_family_proxy_points,0.1616,0.10123211603277958
phase12_layout_composition_v1,router_family_share,expert_global_share,0.0809,Exposure_c,Focus,,,0.09675155417272621,,0.09735821932554245,,p12,P10_13_2_CP12_18_H3_S3,P12_18,router_family_proxy_points,0.1616,0.09675155417272621
phase12_layout_composition_v1,router_family_share,expert_global_share,0.0809,Focus_a,Focus,,,0.07546790238069438,,0.07497430592775345,,p12,P10_13_2_CP12_18_H3_S3,P12_18,router_family_proxy_points,0.1616,0.07546790238069438
phase12_layout_composition_v1,router_family_share,expert_global_share,0.0809,Focus_b,Focus,,,0.07395411396148327,,0.0742887333035469,,p12,P10_13_2_CP12_18_H3_S3,P12_18,router_family_proxy_points,0.1616,0.07395411396148327
phase12_layout_composition_v1,router_family_share,expert_global_share,0.0809,Focus_c,Focus,,,0.06582524330462751,,0.06671107560396194,,p12,P10_13_2_CP12_18_H3_S3,P12_18,router_family_proxy_points,0.1616,0.06582524330462751
phase12_layout_composition_v1,router_family_share,expert_global_share,0.0809,Memory_a,Focus,,,0.09582910695441815,,0.09580960124731064,,p12,P10_13_2_CP12_18_H3_S3,P12_18,router_family_proxy_points,0.1616,0.09582910695441815
phase12_layout_composition_v1,router_family_share,expert_global_share,0.0809,Memory_b,Focus,,,0.0561053189284947,,0.055885300040245056,,p12,P10_13_2_CP12_18_H3_S3,P12_18,router_family_proxy_points,0.1616,0.0561053189284947
phase12_layout_composition_v1,router_family_share,expert_global_share,0.0809,Memory_c,Focus,,,0.08739776545519995,,0.08749891072511673,,p12,P10_13_2_CP12_18_H3_S3,P12_18,router_family_proxy_points,0.1616,0.08739776545519995
phase12_layout_composition_v1,router_family_share,expert_global_share,0.0809,Tempo_a,Focus,,,0.085190695171625,,0.08388304710388184,,p12,P10_13_2_CP12_18_H3_S3,P12_18,router_family_proxy_points,0.1616,0.085190695171625
phase12_layout_composition_v1,router_family_share,expert_global_share,0.0809,Tempo_b,Focus,,,0.09977580085152951,,0.10099475085735321,,p12,P10_13_2_CP12_18_H3_S3,P12_18,router_family_proxy_points,0.1616,0.09977580085152951
phase12_layout_composition_v1,router_family_share,expert_global_share,0.0809,Tempo_c,Focus,,,0.05183426678488687,,0.05251587554812431,,p12,P10_13_2_CP12_18_H3_S3,P12_18,router_family_proxy_points,0.1616,0.05183426678488687
phase12_layout_composition_v1,router_family_share,expert_global_share,0.0809,Exposure_a,Memory,,,0.09537236987434866,,0.10888795554637909,,p12,P10_13_2_CP12_18_H3_S3,P12_18,router_family_proxy_points,0.1616,0.09537236987434866
phase12_layout_composition_v1,router_family_share,expert_global_share,0.0809,Exposure_b,Memory,,,0.09392019067274202,,0.10119222849607468,,p12,P10_13_2_CP12_18_H3_S3,P12_18,router_family_proxy_points,0.1616,0.09392019067274202
phase12_layout_composition_v1,router_family_share,expert_global_share,0.0809,Exposure_c,Memory,,,0.0920056302156755,,0.09735821932554245,,p12,P10_13_2_CP12_18_H3_S3,P12_18,router_family_proxy_points,0.1616,0.0920056302156755
phase12_layout_composition_v1,router_family_share,expert_global_share,0.0809,Focus_a,Memory,,,0.08000015183930105,,0.07497430592775345,,p12,P10_13_2_CP12_18_H3_S3,P12_18,router_family_proxy_points,0.1616,0.08000015183930105
phase12_layout_composition_v1,router_family_share,expert_global_share,0.0809,Focus_b,Memory,,,0.08074605341051759,,0.0742887333035469,,p12,P10_13_2_CP12_18_H3_S3,P12_18,router_family_proxy_points,0.1616,0.08074605341051759
phase12_layout_composition_v1,router_family_share,expert_global_share,0.0809,Focus_c,Memory,,,0.07471038722224067,,0.06671107560396194,,p12,P10_13_2_CP12_18_H3_S3,P12_18,router_family_proxy_points,0.1616,0.07471038722224067
phase12_layout_composition_v1,router_family_share,expert_global_share,0.0809,Memory_a,Memory,,,0.11131862682149142,,0.09580960124731064,,p12,P10_13_2_CP12_18_H3_S3,P12_18,router_family_proxy_points,0.1616,0.11131862682149142
phase12_layout_composition_v1,router_family_share,expert_global_share,0.0809,Memory_b,Memory,,,0.04877432311784662,,0.055885300040245056,,p12,P10_13_2_CP12_18_H3_S3,P12_18,router_family_proxy_points,0.1616,0.04877432311784662
phase12_layout_composition_v1,router_family_share,expert_global_share,0.0809,Memory_c,Memory,,,0.07446885209236535,,0.08749891072511673,,p12,P10_13_2_CP12_18_H3_S3,P12_18,router_family_proxy_points,0.1616,0.07446885209236535
phase12_layout_composition_v1,router_family_share,expert_global_share,0.0809,Tempo_a,Memory,,,0.07384735890108068,,0.08388304710388184,,p12,P10_13_2_CP12_18_H3_S3,P12_18,router_family_proxy_points,0.1616,0.07384735890108068
phase12_layout_composition_v1,router_family_share,expert_global_share,0.0809,Tempo_b,Memory,,,0.10759241121565674,,0.10099475085735321,,p12,P10_13_2_CP12_18_H3_S3,P12_18,router_family_proxy_points,0.1616,0.10759241121565674
phase12_layout_composition_v1,router_family_share,expert_global_share,0.0809,Tempo_c,Memory,,,0.06724364461673368,,0.05251587554812431,,p12,P10_13_2_CP12_18_H3_S3,P12_18,router_family_proxy_points,0.1616,0.06724364461673368
phase12_layout_composition_v1,router_family_share,expert_global_share,0.0809,Exposure_a,Tempo,,,0.11442367011412467,,0.10888795554637909,,p12,P10_13_2_CP12_18_H3_S3,P12_18,router_family_proxy_points,0.1616,0.11442367011412467
phase12_layout_composition_v1,router_family_share,expert_global_share,0.0809,Exposure_b,Tempo,,,0.10526132939027144,,0.10119222849607468,,p12,P10_13_2_CP12_18_H3_S3,P12_18,router_family_proxy_points,0.1616,0.10526132939027144
phase12_layout_composition_v1,router_family_share,expert_global_share,0.0809,Exposure_c,Tempo,,,0.10328129661584065,,0.09735821932554245,,p12,P10_13_2_CP12_18_H3_S3,P12_18,router_family_proxy_points,0.1616,0.10328129661584065
phase12_layout_composition_v1,router_family_share,expert_global_share,0.0809,Focus_a,Tempo,,,0.06323902850348348,,0.07497430592775345,,p12,P10_13_2_CP12_18_H3_S3,P12_18,router_family_proxy_points,0.1616,0.06323902850348348
phase12_layout_composition_v1,router_family_share,expert_global_share,0.0809,Focus_b,Tempo,,,0.062354305898013204,,0.0742887333035469,,p12,P10_13_2_CP12_18_H3_S3,P12_18,router_family_proxy_points,0.1616,0.062354305898013204
phase12_layout_composition_v1,router_family_share,expert_global_share,0.0809,Focus_c,Tempo,,,0.055632133178590025,,0.06671107560396194,,p12,P10_13_2_CP12_18_H3_S3,P12_18,router_family_proxy_points,0.1616,0.055632133178590025
phase12_layout_composition_v1,router_family_share,expert_global_share,0.0809,Memory_a,Tempo,,,0.08987190152809486,,0.09580960124731064,,p12,P10_13_2_CP12_18_H3_S3,P12_18,router_family_proxy_points,0.1616,0.08987190152809486
phase12_layout_composition_v1,router_family_share,expert_global_share,0.0809,Memory_b,Tempo,,,0.05654564033171749,,0.055885300040245056,,p12,P10_13_2_CP12_18_H3_S3,P12_18,router_family_proxy_points,0.1616,0.05654564033171749
phase12_layout_composition_v1,router_family_share,expert_global_share,0.0809,Memory_c,Tempo,,,0.08855061268325422,,0.08749891072511673,,p12,P10_13_2_CP12_18_H3_S3,P12_18,router_family_proxy_points,0.1616,0.08855061268325422
phase12_layout_composition_v1,router_family_share,expert_global_share,0.0809,Tempo_a,Tempo,,,0.09997505819125475,,0.08388304710388184,,p12,P10_13_2_CP12_18_H3_S3,P12_18,router_family_proxy_points,0.1616,0.09997505819125475
phase12_layout_composition_v1,router_family_share,expert_global_share,0.0809,Tempo_b,Tempo,,,0.11000456355840849,,0.10099475085735321,,p12,P10_13_2_CP12_18_H3_S3,P12_18,router_family_proxy_points,0.1616,0.11000456355840849
phase12_layout_composition_v1,router_family_share,expert_global_share,0.0809,Tempo_c,Tempo,,,0.05086046000694673,,0.05251587554812431,,p12,P10_13_2_CP12_18_H3_S3,P12_18,router_family_proxy_points,0.1616,0.05086046000694673
phase12_layout_composition_v1,router_family_share,expert_global_share,0.0808,Exposure_a,Exposure,,,0.08075366792410665,,0.10876111686229706,,p12,P10_13_2_CP12_18_H3_S4,P12_18,router_family_proxy_points,0.1617,0.08075366792410665
phase12_layout_composition_v1,router_family_share,expert_global_share,0.0808,Exposure_b,Exposure,,,0.09438907466101559,,0.09998013079166412,,p12,P10_13_2_CP12_18_H3_S4,P12_18,router_family_proxy_points,0.1617,0.09438907466101559
phase12_layout_composition_v1,router_family_share,expert_global_share,0.0808,Exposure_c,Exposure,,,0.11035720597684051,,0.09757772833108902,,p12,P10_13_2_CP12_18_H3_S4,P12_18,router_family_proxy_points,0.1617,0.11035720597684051
phase12_layout_composition_v1,router_family_share,expert_global_share,0.0808,Focus_a,Exposure,,,0.07960757787128162,,0.07620829343795776,,p12,P10_13_2_CP12_18_H3_S4,P12_18,router_family_proxy_points,0.1617,0.07960757787128162
phase12_layout_composition_v1,router_family_share,expert_global_share,0.0808,Focus_b,Exposure,,,0.07906535730730552,,0.07583428174257278,,p12,P10_13_2_CP12_18_H3_S4,P12_18,router_family_proxy_points,0.1617,0.07906535730730552
phase12_layout_composition_v1,router_family_share,expert_global_share,0.0808,Focus_c,Exposure,,,0.06998112620960739,,0.06739284098148346,,p12,P10_13_2_CP12_18_H3_S4,P12_18,router_family_proxy_points,0.1617,0.06998112620960739
phase12_layout_composition_v1,router_family_share,expert_global_share,0.0808,Memory_a,Exposure,,,0.10382615190434225,,0.09608132392168045,,p12,P10_13_2_CP12_18_H3_S4,P12_18,router_family_proxy_points,0.1617,0.10382615190434225
phase12_layout_composition_v1,router_family_share,expert_global_share,0.0808,Memory_b,Exposure,,,0.06230136190745181,,0.057721272110939026,,p12,P10_13_2_CP12_18_H3_S4,P12_18,router_family_proxy_points,0.1617,0.06230136190745181
phase12_layout_composition_v1,router_family_share,expert_global_share,0.0808,Memory_c,Exposure,,,0.09266207905128117,,0.08664897084236145,,p12,P10_13_2_CP12_18_H3_S4,P12_18,router_family_proxy_points,0.1617,0.09266207905128117
phase12_layout_composition_v1,router_family_share,expert_global_share,0.0808,Tempo_a,Exposure,,,0.08253929567943308,,0.08152887225151062,,p12,P10_13_2_CP12_18_H3_S4,P12_18,router_family_proxy_points,0.1617,0.08253929567943308
phase12_layout_composition_v1,router_family_share,expert_global_share,0.0808,Tempo_b,Exposure,,,0.10048218210511158,,0.10063125193119049,,p12,P10_13_2_CP12_18_H3_S4,P12_18,router_family_proxy_points,0.1617,0.10048218210511158
